,aw3d30_wgs84_Araca,aw3d30_slope_Araca
7805,40.93221913,1.46445
7806,NaN,NaN
7807,37.06289946,0.0010956
7808,36.52427852,1.18792
7809,58.93940204,4.399436
7810,177.72540416,6.875578
7811,73.7758051,1.636654
7812,44.08247642,4.469312
7813,NaN,NaN
7814,78.30934025,2.081673
7815,48.4271662,2.970565
7816,52.48985874,1.773244
7817,54.8134913,1.636516
7818,100.62565227,2.833823
7819,56.67383066,0.7316126
7820,52.19089801,0.4666435
7821,66.5308883,0.329261
7822,92.08355505,0.737456
7823,52.95131313,2.330752
7824,NaN,NaN
7825,58.44190021,1.63877
7826,NaN,NaN
7827,33.79073329,0.731986
7828,100.61168348,4.214676
7829,58.45741487,0.9852766
7830,49.34741123,3.83834
7831,58.45279963,1.313393
7832,56.65475345,2.362532
7833,76.32559747,1.853683
7834,54.4962371,1.6476
7835,68.43253246,0.4660377
7836,76.8881618,0.73744
7837,NaN,NaN
7838,54.75958138,2.775947
7839,NaN,NaN
7840,NaN,NaN
7841,NaN,NaN
7842,75.27412067,2.811829
7843,NaN,NaN
7844,NaN,NaN
7845,NaN,NaN
7846,48.45972697,1.313848
7847,1247.25272219,1.353613
7848,61.75055417,2.095663
7849,NaN,NaN
7850,NaN,NaN
7851,NaN,NaN
7852,54.79483448,0.4666705
7853,66.89705986,1.036065
7854,NaN,NaN
7855,43.11819465,0.7376108
7856,79.07691628,2.209446
7857,49.00468889,2.095487
7858,NaN,NaN
7859,45.02930907,2.321575
7860,94.84306193,10.84947
7861,34.76650885,2.626542
7862,42.02943094,1.398526
7863,NaN,NaN
7864,53.73485573,2.775985
7865,103.87145765,4.469916
7866,NaN,NaN
7867,82.69161254,1.041957
7868,74.82906651,0.9849641
7869,80.14394856,1.911374
7870,NaN,NaN
7871,52.97126976,5.841712
7872,33.24164052,0.7374489
7873,81.04092285,0.3276838
7874,NaN,NaN
7875,NaN,NaN
7876,58.86447978,0.7375637
7877,NaN,NaN
7878,NaN,NaN
7879,NaN,NaN
7880,72.36798032,1.041555
7881,52.88544475,0.7317312
7882,61.68799901,2.321642
7883,NaN,NaN
7884,35.95294026,1.908909
7885,NaN,NaN
7886,42.95070445,1.911053
7887,58.93691788,1.179992
7888,35.97273308,2.387899
7889,NaN,NaN
7890,39.400885,3.037667
7891,NaN,NaN
7892,34.80431062,9.545392
7893,NaN,NaN
7894,48.98126147,1.189004
7895,NaN,NaN
7896,62.54158209,8.487061
7897,NaN,NaN
7898,NaN,NaN
7899,58.12721179,4.311141
7900,NaN,NaN
7901,NaN,NaN
7902,37.59686296,0.7319392
7903,48.49250728,1.67238
7904,52.7481029,0.7368724
7905,NaN,NaN
7906,42.80115681,1.671954
7907,62.9424044,4.682569
7908,53.97569872,2.95436
7909,NaN,NaN
7910,79.99806981,3.832081
7911,35.74272275,0.00107551
7912,41.69211913,1.997266
7913,NaN,NaN
7914,57.15133141,1.853351
7915,NaN,NaN
7916,81.12498944,2.08268
7917,302.88175643,21.58766
7918,1126.30203448,0.6579093
7919,NaN,NaN
7920,47.84248778,1.851328
7921,NaN,NaN
7922,37.25860166,0.4660705
7923,61.92031908,2.300022
7924,47.5985025,2.330783
7925,36.78810939,3.344769
7926,62.45177194,1.388304
7927,NaN,NaN
7928,43.81695366,1.672242
7929,58.50193122,2.375422
7930,42.0278175,0.9274811
7931,31.14614334,0.7340025
7932,NaN,NaN
7933,NaN,NaN
7934,44.28424405,3.542623
7935,34.8501144,1.63864
7936,47.09513989,1.638744
7937,54.67275034,2.0015
7938,NaN,NaN
7939,76.04532862,0.7374531
7940,NaN,NaN
7941,87.11423509,1.99709
7942,131.55601855,11.34566
7943,59.81791009,1.038082
7944,NaN,NaN
7945,66.5938172,4.186753
7946,NaN,NaN
7947,NaN,NaN
7948,NaN,NaN
7949,46.34252336,3.021773
7950,32.14511856,2.800727
7951,481.45269508,28.1495
7952,31.25448941,2.557825
7953,NaN,NaN
7954,1059.29600211,2.074762
7955,32.85042973,0.3292178
7956,110.5382192,2.815311
7957,NaN,NaN
7958,42.02213696,14.01764
7959,57.69064437,0.7367585
7960,50.10776542,6.045861
7961,37.78458967,1.356152
7962,60.35705127,2.795623
7963,NaN,NaN
7964,NaN,NaN
7965,52.11007477,2.70506
7966,NaN,NaN
7967,NaN,NaN
7968,33.0416402,2.074619
7969,57.11615675,0.4620836
7970,61.08212898,2.628131
7971,57.84053732,3.293341
7972,NaN,NaN
7973,63.91607077,2.321738
7974,141.49901038,8.50242
7975,88.35604419,1.353659
7976,81.61621644,1.636595
7977,122.48199437,6.473893
7978,NaN,NaN
7979,33.2161986,1.464312
7980,56.9433155,1.357927
7981,55.96793319,4.682095
7982,38.05702292,3.260672
7983,56.55214278,1.351956
7984,35.67999185,1.638596
7985,NaN,NaN
7986,NaN,NaN
7987,NaN,NaN
7988,NaN,NaN
7989,57.45214937,2.081094
7990,43.75001892,1.356648
7991,47.80861287,1.921992
7992,NaN,NaN
7993,59.66933019,0.9329559
7994,33.23036339,4.706964
7995,45.9644716,1.189006
7996,40.6511825,1.188432
7997,NaN,NaN
7998,41.07710605,3.342458
7999,82.45932255,3.964013
8000,42.60718474,2.072285
8001,NaN,NaN
8002,68.95341491,1.909047
8003,NaN,NaN
8004,106.56829167,8.808962
8005,60.55114336,1.356212
8006,72.03073701,1.313866
8007,63.53499002,0.6566808
8008,46.18794333,2.081668
8009,47.64766177,1.353581
8010,31.10620378,0.9274541
8011,NaN,NaN
8012,31.9718324,0.3292113
8013,NaN,NaN
8014,NaN,NaN
8015,NaN,NaN
8016,70.53729839,1.864426
8017,259.86193994,15.41822
8018,39.92458382,3.988726
8019,NaN,NaN
8020,53.65582263,1.313789
8021,54.67109452,2.298748
8022,NaN,NaN
8023,44.96221117,1.673995
8024,61.21759057,1.357334
8025,1125.42475705,9.959286
8026,NaN,NaN
8027,69.65869262,0.7367197
8028,NaN,NaN
8029,34.84961098,4.311376
8030,33.79965925,1.921852
8031,NaN,NaN
8032,54.59509245,2.321693
8033,NaN,NaN
8034,66.43553139,2.298833
8035,45.15572625,4.399426
8036,33.89682795,0.9849187
8037,NaN,NaN
8038,74.78711031,0.7318767
8039,NaN,NaN
8040,49.5664214,1.677918
8041,NaN,NaN
8042,43.84002886,3.022091
8043,NaN,NaN
8044,53.38348334,1.315477
8045,34.83811457,0.9253371
8046,56.38767501,1.189061
8047,67.13342759,1.636611
8048,NaN,NaN
8049,45.00465338,0.9848894
8050,NaN,NaN
8051,NaN,NaN
8052,NaN,NaN
8053,57.76504075,6.109094
8054,54.82283756,1.647916
8055,79.23214245,0.00117149
8056,NaN,NaN
8057,32.75860834,0.4665983
8058,45.6399711,1.188437
8059,NaN,NaN
8060,46.78657926,2.778462
8061,41.99960769,1.188424
8062,47.29331283,1.648257
8063,50.94303092,0.3276392
8064,NaN,NaN
8065,32.02222644,NaN
8066,62.34987515,4.55874
8067,57.62492711,2.641333
8068,85.91582304,3.434356
8069,457.7806591,26.96539
8070,52.14416518,3.022219
8071,NaN,NaN
8072,33.70567692,2.795623
8073,NaN,NaN
8074,54.56207463,0.9329798
8075,67.21377768,0.9253023
8076,42.95277987,1.038191
8077,70.56878578,3.939671
8078,69.8840146,0.6582969
8079,70.98034429,0.00115207
8080,41.90232673,2.209445
8081,53.52501322,1.473462
8082,NaN,NaN
8083,55.0325028,1.678545
8084,NaN,NaN
8085,40.00079599,3.281809
8086,65.33440858,1.036256
8087,38.83035361,4.30967
8088,NaN,NaN
8089,NaN,NaN
8090,NaN,NaN
8091,36.07120328,NaN
8092,NaN,NaN
8093,70.82914256,4.448489
8094,NaN,NaN
8095,NaN,NaN
8096,NaN,NaN
8097,NaN,NaN
8098,NaN,NaN
8099,59.41868981,1.315486
8100,54.84150219,7.129607
8101,27.03593062,0.3296994
8102,75.86369899,3.109726
8103,52.0858675,3.997089
8104,46.34088135,3.016044
8105,67.44754207,2.795566
8106,NaN,NaN
8107,45.47239841,1.036175
8108,94.58157953,2.972166
8109,43.4709421,1.638704
8110,68.19528203,4.577478
8111,58.75204949,1.041039
8112,48.58972664,6.473475
8113,31.88731069,2.330729
8114,23.19778857,7.026743
8115,62.8927051,0.7361079
8116,39.06885845,0.00109304
8117,49.82586994,0.001079
8118,47.28561392,1.035927
8119,56.77654325,2.324428
8120,36.34518753,2.330108
8121,65.44512852,1.864486
8122,72.50045535,1.643976
8123,NaN,NaN
8124,54.64296956,0.9847834
8125,42.8993633,3.540661
8126,53.91457101,2.930473
8127,57.50629265,0.932927
8128,68.3325705,2.298863
8129,NaN,NaN
8130,78.87596386,2.626967
8131,55.0542877,1.674036
8132,37.82072741,5.327347
8133,53.96986908,0.6567063
8134,NaN,NaN
8135,75.56078462,1.388365
8136,82.04296033,4.930131
8137,NaN,NaN
8138,67.2332193,2.375435
8139,54.4208278,3.031969
8140,53.87146778,7.367201
8141,48.86004094,1.773604
8142,34.8545796,2.655435
8143,69.48358965,3.838943
8144,55.06729218,0.7339165
8145,52.02493453,1.636447
8146,134.66222027,19.86951
8147,NaN,NaN
8148,31.72206695,0.00107514
8149,51.94180385,1.64343
8150,29.90987508,1.313477
8151,47.6129658,0.464282
8152,39.05489365,2.109924
8153,57.00474071,1.996969
8154,NaN,NaN
8155,70.4298996,0.4666398
8156,NaN,NaN
8157,113.87061065,6.476235
8158,94.79117348,2.645145
8159,34.87872394,1.766065
8160,NaN,NaN
8161,NaN,NaN
8162,NaN,NaN
8163,NaN,NaN
8164,NaN,NaN
8165,69.35354629,3.658824
8166,41.72306177,0.00127299
8167,45.73799863,0.9849232
8168,NaN,NaN
8169,30.04935676,0.986828
8170,67.00834863,1.77412
8171,54.05697974,0.4620925
8172,103.92685869,6.828086
8173,NaN,NaN
8174,60.59992825,0.00124462
8175,NaN,NaN
8176,NaN,NaN
8177,56.5992642,1.042139
8178,40.08539174,0.986475
8179,52.74098313,0.9864909
8180,30.17487289,3.29305
8181,NaN,NaN
8182,58.40195038,1.313796
8183,64.2677929,0.3292788
8184,36.43999291,2.573407
8185,44.99733589,1.188929
8186,NaN,NaN
8187,52.17067425,2.494418
8188,66.65341366,1.035924
8189,63.18432471,2.394706
8190,113.00116362,1.18844
8191,NaN,NaN
8192,55.17384497,0.329271
8193,52.93226994,0.7374848
8194,33.87926197,0.00110239
8195,32.91435253,0.4621546
8196,28.99921799,0.00120194
8197,NaN,NaN
8198,54.13773451,2.097733
8199,51.42020411,1.31379
8200,NaN,NaN
8201,NaN,NaN
8202,NaN,NaN
8203,36.0575175,1.92135
8204,NaN,NaN
8205,NaN,NaN
8206,50.39942629,1.388201
8207,NaN,NaN
8208,33.01022291,1.865037
8209,793.92676816,5.734905
8210,47.42516078,2.074749
8211,60.12999305,0.9322298
8212,NaN,NaN
8213,34.96702013,2.93024
8214,46.62678558,5.915634
8215,NaN,NaN
8216,31.2951502,1.773232
8217,46.68296566,3.089561
8218,NaN,NaN
8219,NaN,NaN
8220,43.73659749,1.036101
8221,NaN,NaN
8222,33.73790955,1.772763
8223,NaN,NaN
8224,51.62379634,1.038353
8225,NaN,NaN
8226,NaN,NaN
8227,NaN,NaN
8228,36.77794337,0.00108345
8229,55.99199105,1.038063
8230,45.6900504,2.644907
8231,48.73409521,3.342523
8232,63.18630818,1.464454
8233,34.08455986,0.00111925
8234,NaN,NaN
8235,80.03187619,0.7369316
8236,41.10621111,2.375321
8237,54.79057014,0.7361129
8238,49.32121945,1.041039
8239,NaN,NaN
8240,NaN,NaN
8241,32.9442825,0.7362396
8242,62.96341882,1.678404
8243,38.58709797,0.9328837
8244,71.49482734,1.313497
8245,NaN,NaN
8246,32.93023787,0.7367848
8247,NaN,NaN
8248,98.47188309,3.54412
8249,NaN,NaN
8250,NaN,NaN
8251,NaN,NaN
8252,50.88915013,5.268177
8253,56.94439236,3.660645
8254,NaN,NaN
8255,66.31160931,1.772695
8256,51.29623699,1.04104
8257,NaN,NaN
8258,42.18001799,6.869761
8259,46.50866709,NaN
8260,49.86859522,0.6563987
8261,NaN,NaN
8262,1232.21922166,1.356274
8263,NaN,NaN
8264,NaN,NaN
8265,87.27941049,1.636564
8266,39.69034593,0.6567346
8267,31.89852339,0.7318025
8268,36.16204056,7.476562
8269,76.64247221,0.73199
8270,NaN,NaN
8271,32.71484472,0.7339683
8272,NaN,NaN
8273,73.28475058,2.300092
8274,43.03649732,1.677914
8275,NaN,NaN
8276,NaN,NaN
8277,59.84145854,0.4619798
8278,48.81316889,0.6566568
8279,NaN,NaN
8280,33.94115636,3.665959
8281,96.55548566,NaN
8282,49.6082583,4.556822
8283,80.58893963,3.032431
8284,1154.25680451,2.649298
8285,54.84657053,1.464593
8286,52.90693753,1.99728
8287,NaN,NaN
8288,NaN,NaN
8289,30.96794305,0.7374151
8290,55.18215222,1.03801
8291,55.27322904,1.853487
8292,NaN,NaN
8293,64.31042494,1.674057
8294,33.34945949,3.432735
8295,65.48505454,1.46684
8296,NaN,NaN
8297,281.46176883,22.02245
8298,31.80898228,2.209441
8299,NaN,NaN
8300,40.81891296,2.704973
8301,54.93402014,2.628073
8302,58.74068518,3.302001
8303,32.8131333,0.00108958
8304,54.78410284,0.7339615
8305,50.92031081,2.555613
8306,53.14063063,0.329714
8307,NaN,NaN
8308,NaN,NaN
8309,NaN,NaN
8310,54.75191912,1.189061
8311,56.74775774,0.7368786
8312,49.63376065,2.573837
8313,53.98990782,0.7339062
8314,127.89658243,19.0626
8315,40.83515929,1.188516
8316,NaN,NaN
8317,79.51858521,5.105054
8318,NaN,NaN
8319,64.11071456,2.095623
8320,NaN,NaN
8321,60.50387808,1.03606
8322,57.05117987,6.057887
8323,56.74736781,2.974605
8324,NaN,NaN
8325,50.33482119,2.930279
8326,60.55587331,1.91115
8327,34.31512891,2.330803
8328,NaN,NaN
8329,NaN,NaN
8330,72.22661655,3.240846
8331,62.11172318,2.082129
8332,NaN,NaN
8333,NaN,NaN
8334,74.53260944,8.590217
8335,32.96907391,0.9274498
8336,23.85584019,5.356146
8337,NaN,NaN
8338,72.20656712,1.909003
8339,68.75036952,1.388437
8340,45.72817105,2.494378
8341,47.00470315,1.648248
8342,NaN,NaN
8343,43.6667659,1.038014
8344,NaN,NaN
8345,50.35821874,1.357275
8346,NaN,NaN
8347,69.15687934,1.647998
8348,54.69856758,1.351457
8349,NaN,NaN
8350,75.30244833,0.3280818
8351,92.71467695,0.3296297
8352,73.38377912,4.9259
8353,NaN,NaN
8354,NaN,NaN
8355,NaN,NaN
8356,57.94898368,2.496368
8357,NaN,NaN
8358,57.92238479,1.773225
8359,NaN,NaN
8360,NaN,NaN
8361,55.91865367,3.089327
8362,NaN,NaN
8363,91.72484641,0.7367375
8364,41.47899864,2.09773
8365,NaN,NaN
8366,52.16718601,0.4666404
8367,37.84552505,0.4642815
8368,NaN,NaN
8369,35.81814635,1.466718
8370,50.54169099,0.7338397
8371,35.77281945,0.00108488
8372,50.09481908,2.506799
8373,NaN,NaN
8374,76.90011292,0.6563448
8375,NaN,NaN
8376,32.95955336,9.884477
8377,51.9274373,4.71386
8378,522.69436145,26.26286
8379,NaN,NaN
8380,53.37514311,2.09535
8381,50.56334441,3.371458
8382,35.02445501,1.038183
8383,51.18243247,5.26835
8384,NaN,NaN
8385,43.82081199,1.676507
8386,NaN,NaN
8387,33.89531811,2.494434
8388,35.87152582,2.496285
8389,NaN,NaN
8390,NaN,NaN
8391,52.02496773,3.947862
8392,45.59043722,7.921304
8393,53.63981914,1.773589
8394,102.91848416,8.314845
8395,45.99582625,NaN
8396,36.28412882,4.188665
8397,27.11737919,0.4660534
8398,32.83738514,0.4621702
8399,40.98774194,1.315006
8400,52.77785342,6.681989
8401,1291.34077295,49.83658
8402,68.3499252,4.101036
8403,NaN,NaN
8404,69.70382817,2.110221
8405,34.8864093,0.7319736
8406,51.33647484,0.9329079
8407,43.00577567,4.29065
8408,34.28058993,0.9864697
8409,37.82345119,2.208782
8410,NaN,NaN
8411,NaN,NaN
8412,31.03866458,2.33016
8413,39.9451915,2.072532
8414,62.96129813,0.7369269
8415,40.68245192,4.290198
8416,57.10241529,1.188549
8417,54.09986751,0.733916
8418,NaN,NaN
8419,NaN,NaN
8420,NaN,NaN
8421,60.65991196,1.036204
8422,46.7076173,5.352165
8423,29.77703468,0.3295793
8424,60.76169491,3.032503
8425,52.61117116,1.356653
8426,NaN,NaN
8427,NaN,NaN
8428,41.73213709,0.7318576
8429,56.9996921,1.853518
8430,NaN,NaN
8431,44.95296465,0.00108461
8432,NaN,NaN
8433,NaN,NaN
8434,77.53034077,3.987047
8435,41.56797788,4.399432
8436,41.34450165,0.9322657
8437,NaN,NaN
8438,48.05142521,1.466767
8439,56.0218059,0.6563038
8440,59.89599418,0.7375576
8441,69.47842397,1.997048
8442,47.0341002,5.096879
8443,56.76038721,2.298845
8444,NaN,NaN
8445,50.90944264,2.944928
8446,NaN,NaN
8447,32.9479003,1.356211
8448,82.37579747,2.834349
8449,167.6100867,14.16524
8450,48.35076517,4.05129
8451,NaN,NaN
8452,NaN,NaN
8453,26.07829919,2.778367
8454,NaN,NaN
8455,NaN,NaN
8456,NaN,NaN
8457,51.82691025,1.388331
8458,41.74882577,1.473973
8459,NaN,NaN
8460,69.15300322,1.038076
8461,NaN,NaN
8462,52.13690363,2.109934
8463,73.43889616,5.874425
8464,NaN,NaN
8465,64.26316173,0.9252915
8466,42.83566901,1.911224
8467,71.4805901,1.672476
8468,55.25300225,1.920726
8469,NaN,NaN
8470,NaN,NaN
8471,NaN,NaN
8472,NaN,NaN
8473,53.90798688,0.3277559
8474,NaN,NaN
8475,54.12553472,0.6562378
8476,59.90520198,3.087034
8477,46.54253501,3.731001
8478,1049.27143447,1.997031
8479,28.98566518,0.7317925
8480,47.19831895,2.954226
8481,48.1402154,1.313362
8482,NaN,NaN
8483,NaN,NaN
8484,NaN,NaN
8485,90.28639125,2.074638
8486,55.4937225,1.398421
8487,52.32015379,2.19896
8488,48.85899811,6.218927
8489,44.05044553,5.256748
8490,NaN,NaN
8491,34.15016704,4.927428
8492,31.9430892,3.816783
8493,36.29278759,3.296429
8494,28.14474693,2.313727
8495,55.72277423,3.295933
8496,63.79565798,1.636439
8497,NaN,NaN
8498,NaN,NaN
8499,54.39597091,1.390618
8500,33.90022045,1.636525
8501,90.67174242,1.85142
8502,NaN,NaN
8503,26.91292377,1.853341
8504,NaN,NaN
8505,NaN,NaN
8506,54.6690836,0.00105985
8507,43.97566131,6.363399
8508,NaN,NaN
8509,72.80959149,1.313876
8510,59.67807779,0.7341734
8511,NaN,NaN
8512,85.49467179,2.778753
8513,36.3340848,2.095362
8514,34.27838319,0.7339011
8515,48.10993735,0.9329147
8516,50.91155372,1.464386
8517,NaN,NaN
8518,NaN,NaN
8519,NaN,NaN
8520,50.85893339,2.38624
8521,52.96685175,0.4660573
8522,30.28585877,5.306524
8523,30.96668899,2.574047
8524,554.8772424,44.74702
8525,NaN,NaN
8526,NaN,NaN
8527,57.68379926,0.7375212
8528,NaN,NaN
8529,58.66414226,1.041039
8530,36.51882721,0.00125963
8531,71.50142109,2.654952
8532,38.92977184,2.208874
8533,40.67274597,2.396234
8534,NaN,NaN
8535,NaN,NaN
8536,61.75697795,4.453793
8537,39.81566218,0.7318442
8538,44.72545131,4.468923
8539,59.69833348,1.466619
8540,74.93902851,1.473326
8541,47.50447387,0.3280383
8542,46.59566667,4.309532
8543,NaN,NaN
8544,54.77093408,3.728578
8545,55.93179274,1.864387
8546,NaN,NaN
8547,NaN,NaN
8548,NaN,NaN
8549,57.08878279,3.389447
8550,NaN,NaN
8551,NaN,NaN
8552,53.45470655,3.993851
8553,32.1587128,2.074412
8554,NaN,NaN
8555,53.58759528,0.7369136
8556,NaN,NaN
8557,NaN,NaN
8558,NaN,NaN
8559,NaN,NaN
8560,34.77487692,0.3292486
8561,NaN,NaN
8562,114.4861546,1.999756
8563,38.23656667,1.041528
8564,187.86642909,14.52055
8565,53.32983562,1.353587
8566,49.92579695,3.282447
8567,34.96601014,0.3280968
8568,NaN,NaN
8569,47.88901953,2.316063
8570,69.09180465,6.473612
8571,87.56840158,3.293654
8572,NaN,NaN
8573,52.94173327,1.189097
8574,48.59413413,0.7339402
8575,NaN,NaN
8576,770.89790816,14.14005
8577,51.07074625,1.180151
8578,72.19585648,1.772702
8579,53.7282067,1.63653
8580,43.08716486,6.64513
8581,45.4330644,0.3275703
8582,NaN,NaN
8583,71.34172377,0.9869592
8584,NaN,NaN
8585,60.43858122,0.00123281
8586,52.33913072,0.6566784
8587,50.13829293,1.67404
8588,41.84022811,1.313771
8589,50.83540247,2.646757
8590,NaN,NaN
8591,NaN,NaN
8592,94.790937,1.351801
8593,53.36522659,1.188556
8594,NaN,NaN
8595,86.20918805,2.110198
8596,214.11567204,16.47766
8597,51.10339253,2.555736
8598,39.00149834,1.911004
8599,NaN,NaN
8600,111.87727246,18.44459
8601,32.90522089,1.774047
8602,37.77733407,0.9864754
8603,42.70192717,3.93701
8604,NaN,NaN
8605,48.97904692,1.994933
8606,147.64527307,8.135798
8607,53.65083876,2.713361
8608,57.75107591,2.074792
8609,NaN,NaN
8610,71.59325107,2.095561
8611,51.75737989,3.73647
8612,NaN,NaN
8613,49.73978795,1.041549
8614,NaN,NaN
8615,53.97543446,2.360223
8616,45.69818933,2.81129
8617,NaN,NaN
8618,43.16480346,1.772524
8619,63.29559487,1.865033
8620,NaN,NaN
8621,36.89402481,0.9868093
8622,NaN,NaN
8623,NaN,NaN
8624,NaN,NaN
8625,1151.20964246,12.17853
8626,126.06235161,20.95157
8627,NaN,NaN
8628,61.707564,1.037992
8629,240.39421894,31.8718
8630,NaN,NaN
8631,133.23072153,16.62439
8632,41.53352018,3.109807
8633,461.78752807,31.58413
8634,52.18229745,1.774166
8635,NaN,NaN
8636,71.5167757,1.041051
8637,63.68364687,0.4620394
8638,NaN,NaN
8639,58.01444839,2.713207
8640,NaN,NaN
8641,51.80247732,0.6561362
8642,41.42148722,1.647977
8643,NaN,NaN
8644,NaN,NaN
8645,50.20389205,1.313386
8646,75.50690272,2.649156
8647,NaN,NaN
8648,52.91155487,4.275697
8649,NaN,NaN
8650,NaN,NaN
8651,NaN,NaN
8652,NaN,NaN
8653,36.1219084,1.647964
8654,75.34254734,1.182347
8655,65.5037298,2.641575
8656,NaN,NaN
8657,NaN,NaN
8658,55.84907172,2.395788
8659,44.26456913,0.7367628
8660,NaN,NaN
8661,NaN,NaN
8662,37.05990018,1.036067
8663,75.93830267,1.67716
8664,76.47719935,1.188941
8665,NaN,NaN
8666,98.07180177,1.390737
8667,41.96323189,7.188931
8668,63.6438768,1.036287
8669,79.33912869,2.712178
8670,NaN,NaN
8671,62.67627943,1.921302
8672,49.43038152,2.325341
8673,125.8177472,8.986369
8674,NaN,NaN
8675,66.48767087,4.634687
8676,68.60433388,1.851235
8677,NaN,NaN
8678,55.09491214,1.997317
8679,NaN,NaN
8680,43.04547906,5.083382
8681,NaN,NaN
8682,NaN,NaN
8683,57.983857,1.674352
8684,43.09650115,1.03801
8685,45.26618624,4.27434
8686,55.70640596,1.187926
8687,44.51680291,4.689566
8688,57.36720528,1.99544
8689,NaN,NaN
8690,NaN,NaN
8691,43.79134487,1.971797
8692,NaN,NaN
8693,NaN,NaN
8694,49.69694602,1.764331
8695,48.74029797,0.6582825
8696,81.59056909,2.375921
8697,44.04069333,3.293644
8698,39.56066214,1.187934
8699,86.51308878,2.573422
8700,71.52326853,2.712142
8701,NaN,NaN
8702,56.00839685,0.932227
8703,41.39198507,8.161871
8704,NaN,NaN
8705,18.85198442,23.69751
8706,34.22828028,0.6561918
8707,NaN,NaN
8708,75.27405006,1.315471
8709,NaN,NaN
8710,NaN,NaN
8711,525.41788189,30.42693
8712,NaN,NaN
8713,30.20703321,3.369231
8714,35.91560259,1.353756
8715,NaN,NaN
8716,NaN,NaN
8717,47.61955965,2.628059
8718,NaN,NaN
8719,39.92149105,0.7360852
8720,1105.27829749,10.09
8721,33.42787696,5.654049
8722,75.51749198,2.928288
8723,69.24763666,3.995371
8724,NaN,NaN
8725,73.53696814,1.672117
8726,NaN,NaN
8727,NaN,NaN
8728,NaN,NaN
8729,63.74273229,1.036279
8730,44.66036428,0.7362323
8731,69.39496496,0.466643
8732,56.70728954,1.035833
8733,54.23010248,1.766208
8734,44.60703926,7.43884
8735,45.38477283,3.297886
8736,NaN,NaN
8737,46.96980451,0.00108253
8738,33.08744172,0.4621469
8739,34.77256687,0.00108382
8740,NaN,NaN
8741,33.14086247,0.9323587
8742,389.390355,39.49949
8743,59.80711098,0.657932
8744,33.97894773,1.036282
8745,43.49032225,1.766363
8746,46.75277895,1.677913
8747,NaN,NaN
8748,33.91928515,0.3291951
8749,43.77347117,1.774111
8750,NaN,NaN
8751,NaN,NaN
8752,31.05850724,1.647669
8753,NaN,NaN
8754,25.33369304,2.639194
8755,58.63771283,2.930307
8756,NaN,NaN
8757,50.88321506,3.106845
8758,49.15088916,2.325356
8759,77.4309961,0.7367576
8760,106.49797726,4.544481
8761,NaN,NaN
8762,53.64108565,0.9869903
8763,54.00708097,2.834002
8764,78.52617331,0.9323078
8765,55.62892001,1.773594
8766,54.68626358,5.352661
8767,38.13847848,4.578944
8768,56.89708887,0.00116259
8769,29.88428868,1.774066
8770,NaN,NaN
8771,52.90202016,1.390473
8772,NaN,NaN
8773,NaN,NaN
8774,57.78379769,0.3280254
8775,NaN,NaN
8776,55.36316244,2.705087
8777,39.79600951,1.036144
8778,NaN,NaN
8779,52.52138248,2.814888
8780,67.96211714,5.392231
8781,49.73202555,4.828655
8782,63.32033106,1.188425
8783,NaN,NaN
8784,NaN,NaN
8785,NaN,NaN
8786,NaN,NaN
8787,143.64403278,4.642753
8788,NaN,NaN
8789,53.44745787,1.356662
8790,53.39059417,1.353491
8791,44.95611873,1.351959
8792,66.85550454,NaN
8793,86.71794339,1.642341
8794,81.35091678,0.7319672
8795,55.79660134,1.180236
8796,NaN,NaN
8797,71.47951472,0.7319605
8798,84.6188669,0.73392
8799,52.64013184,1.188535
8800,NaN,NaN
8801,83.59609943,0.00111859
8802,51.96027372,1.472661
8803,50.25256512,2.198821
8804,45.02240917,11.24822
8805,59.88911021,5.342061
8806,73.92275358,1.18231
8807,56.01712975,3.419908
8808,63.90523272,2.109965
8809,46.60462146,1.673983
8810,69.26822886,1.188549
8811,29.14770363,1.180146
8812,66.27636414,0.9276311
8813,NaN,NaN
8814,58.88592822,2.097825
8815,100.60399437,2.209437
8816,52.20292232,1.35192
8817,57.71417848,0.7341726
8818,59.39676963,0.3280486
8819,190.62343187,8.272714
8820,NaN,NaN
8821,NaN,NaN
8822,32.94883981,1.040548
8823,NaN,NaN
8824,46.15200899,1.763991
8825,1152.3218346,4.783098
8826,20.43832682,2.082077
8827,70.86767792,2.095745
8828,NaN,NaN
8829,NaN,NaN
8830,72.39864771,0.7340456
8831,32.29436731,0.3280961
8832,47.43677705,2.628073
8833,NaN,NaN
8834,37.41987447,5.582377
8835,58.79333813,1.187926
8836,NaN,NaN
8837,70.86354119,1.038058
8838,NaN,NaN
8839,36.27741163,4.925758
8840,41.15096808,1.67425
8841,NaN,NaN
8842,49.71959488,1.67399
8843,52.64719484,0.9322391
8844,37.723772,0.4621961
8845,77.55178416,5.358945
8846,47.5160704,1.398448
8847,55.86684592,0.986509
8848,48.39153325,1.464502
8849,32.87154988,0.00108627
8850,NaN,NaN
8851,90.79820104,3.432848
8852,NaN,NaN
8853,28.26952792,8.055316
8854,54.45396544,1.638681
8855,48.08467016,0.731878
8856,48.44954965,0.7317248
8857,NaN,NaN
8858,NaN,NaN
8859,872.30959054,2.573289
8860,45.10199315,1.672329
8861,NaN,NaN
8862,40.44201962,2.29831
8863,64.43549605,1.351728
8864,62.4729248,0.7316751
