,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca,srtm30_wgs84-tdx12,srtm30_wgs84-tdx30,srtm30_wgs84-aster30_wgs84,srtm30_wgs84-aw3d30_wgs84
7739,-63.57195296,0.79861342,66.19335,66.66597,75.0,68.7052108,58.0,51.7052108,75.0,68.7058074,2.5118608,2.0392408,17.0,-0.000596599999994
7740,-63.48021797,0.00331167,31.86819,31.98003,35.0,28.95571024,39.0,32.95571024,NaN,NaN,-2.91247976,-3.02431976,-4.0,NaN
7741,-63.98584422,0.92138744,74.66666,76.21108,84.0,78.55444197,79.0,73.55444197,85.0,79.55460734,3.88778197,2.34336197,5.0,-1.00016537
7742,-63.85838767,0.93520991,81.30553,82.89483,85.0,79.25962653,71.0,65.25962653,89.0,83.25978117,-2.04590347,-3.63520347,14.0,-4.00015464
7743,-63.89200758,0.95094352,83.34131,82.37881,92.0,86.32556185,80.0,74.32556185,92.0,86.32571893,2.98425185,3.94675185,12.0,-0.000157079999994
7744,-63.64665481,0.15647851,49.08774,49.39415,55.0,49.23391844,38.0,32.23391844,54.0,48.23391844,0.14617844,-0.16023156,17.0,1.0
7745,-63.98091585,0.65694557,61.79599,60.47026,66.0,60.70287544,57.0,51.70287544,68.0,62.70287544,-1.09311456,0.23261544,9.0,-2.0
7746,-63.82065631,0.50566684,50.09544,51.83594,59.0,53.42020164,63.0,57.42020164,57.0,51.42020164,3.32476164,1.58426164,-4.0,2.0
7747,-63.69721633,0.35166147,50.3542,49.98104,53.0,47.22773472,63.0,57.22773472,56.0,50.22790307,-3.12646528,-2.75330528,-10.0,-3.00016835
7748,-63.25681935,0.27777439,35.62751,34.57552,46.0,39.29899819,37.0,30.29899819,48.0,41.29974052,3.67148819,4.72347819,9.0,-2.00074233
7749,-63.36773272,0.3786631,43.55966,43.12315,54.0,47.48152688,62.0,55.48152688,NaN,NaN,3.92186688,4.35837688,-8.0,NaN
7750,-63.77483369,0.80419481,58.21524,59.60748,64.0,58.14589315,58.0,52.14589315,66.0,60.14589315,-0.06934685,-1.46158685,6.0,-2.0
7751,-63.19555928,0.15218434,32.09733,32.3115,41.0,34.24022894,45.0,38.24022894,NaN,NaN,2.14289894,1.92872894,-4.0,NaN
7752,-63.05404614,0.58751659,39.8206,39.58095,49.0,41.7251571,68.0,60.7251571,47.0,39.72571933,1.9045571,2.1442071,-19.0,1.99943777
7753,-63.52658002,0.66896155,54.60751,54.8771,61.0,54.67290309,57.0,50.67290309,63.0,56.67290309,0.06539309,-0.20419691,4.0,-2.0
7754,-63.12159808,0.02915938,31.91706,32.48484,40.0,33.15690248,43.0,36.15690248,NaN,NaN,1.23984248,0.67206248,-3.0,NaN
7755,-63.96606013,0.09983897,45.78347,45.87669,52.0,47.03923322,55.0,50.03923322,51.0,46.03923322,1.25576322,1.16254322,-3.0,1.0
7756,-63.57354558,0.16250106,52.44074,52.11145,60.0,54.06265993,59.0,53.06265993,57.0,51.06265993,1.62191993,1.95120993,1.0,3.0
7757,-63.52762193,0.37571684,46.68599,46.43496,55.0,48.83143168,41.0,34.83143168,56.0,49.83204639,2.14544168,2.39647168,14.0,-1.00061471
7758,-63.60181989,0.80803725,66.99877,66.94997,75.0,68.76503608,62.0,55.76503608,74.0,67.7651761,1.76626608,1.81506608,13.0,0.99985998
7759,-63.69971527,0.10535593,57.04149,55.37821,63.0,57.39133791,48.0,42.39133791,60.0,54.39133791,0.34984791,2.01312791,15.0,3.0
7760,-63.24222182,0.71608394,50.0071,49.83514,55.0,48.05142006,48.0,41.05142006,NaN,NaN,-1.95567994,-1.78371994,7.0,NaN
7761,-63.90942304,0.9964665,90.07436,88.19024,94.0,88.33809082,91.0,85.33809082,98.0,92.33824877,-1.73626918,0.14785082,3.0,-4.00015795
7762,-63.1091485,0.04900827,30.91779,30.93125,36.0,29.11915684,32.0,25.11915684,NaN,NaN,-1.79863316,-1.81209316,4.0,NaN
7763,-63.6626377,0.86536025,67.85798,67.61058,75.0,68.86729551,75.0,68.86729551,72.0,65.86743772,1.00931551,1.25671551,0.0,2.99985779
7764,-63.01372179,0.80737012,69.59627,68.01276,82.0,74.54881926,79.0,71.54881926,NaN,NaN,4.95254926,6.53605926,3.0,NaN
7765,-63.37160103,0.47723036,37.19516,36.7976,44.0,37.43791972,41.0,34.43791972,NaN,NaN,0.24275972,0.64031972,3.0,NaN
7766,-63.66616824,0.79603034,63.10523,63.30258,72.0,65.91034337,67.0,60.91034337,68.0,61.91109393,2.80511337,2.60776337,5.0,3.99924944
7767,-63.03533759,0.79793056,66.58321,67.4317,75.0,67.59606109,76.0,68.59606109,NaN,NaN,1.01285109,0.16436109,-1.0,NaN
7768,-63.79969191,0.03789168,59.51694,57.69389,67.0,61.67631749,62.0,56.67631749,63.0,57.67631749,2.15937749,3.98242749,5.0,4.0
7769,-63.97163803,0.62481403,59.36056,60.17283,65.0,59.70055126,53.0,47.70055126,66.0,60.70055126,0.33999126,-0.47227874,12.0,-1.0
7770,-63.05125274,0.65088626,52.63408,52.18468,61.0,53.69125416,64.0,56.69125416,NaN,NaN,1.05717416,1.50657416,-3.0,NaN
7771,-63.32558325,0.86154291,981.1306,983.571,996.0,989.15745715,962.0,955.15745715,NaN,NaN,8.02685715,5.58645715,34.0,NaN
7772,-63.08958558,0.9861793,228.9628,223.9388,243.0,235.62589783,242.0,234.62589783,NaN,NaN,6.66309783,11.68709783,1.0,NaN
7773,-63.15028767,0.40356647,43.00295,43.11335,43.0,36.00991975,45.0,38.00991975,48.0,41.01063445,-6.99303025,-7.10343025,-2.0,-5.0007147
7774,-63.71399186,0.64561052,56.22549,55.82098,66.0,60.096928,66.0,60.096928,63.0,57.096928,3.871438,4.275948,0.0,3.0
7775,-63.63798344,0.51831636,54.56075,53.93305,63.0,56.99715324,71.0,64.99715324,63.0,56.99730768,2.43640324,3.06410324,-8.0,-0.000154439999996
7776,-63.60395969,0.74275524,54.54976,54.31278,64.0,57.80239966,54.0,47.80239966,NaN,NaN,3.25263966,3.48961966,10.0,NaN
7777,-63.72419698,0.18616555,38.40556,38.1432,47.0,41.39465547,30.0,24.39465547,NaN,NaN,2.98909547,3.25145547,17.0,NaN
7778,-63.8942148,0.20288942,46.48624,42.49855,54.0,48.78947097,40.0,34.78947097,49.0,43.78947097,2.30323097,6.29092097,14.0,5.0
7779,-63.48571835,0.08256926,46.63332,48.37089,55.0,48.91566637,64.0,57.91566637,NaN,NaN,2.28234637,0.54477637,-9.0,NaN
7780,-63.76896625,0.85534586,73.62615,76.84306,83.0,77.10514409,84.0,78.10514409,86.0,80.10529365,3.47899409,0.26208409,-1.0,-3.00014956
7781,-63.45741902,0.17518075,36.12059,35.5178,36.0,29.79420655,36.0,29.79420655,NaN,NaN,-6.32638345,-5.72359345,0.0,NaN
7782,-63.08056878,0.60520357,42.29432,42.15738,49.0,41.77115906,47.0,39.77115906,NaN,NaN,-0.52316094,-0.38622094,2.0,NaN
7783,-63.99501168,0.61078302,59.24005,59.97991,67.0,61.76516212,56.0,50.76516212,67.0,61.76533683,2.52511212,1.78525212,11.0,-0.000174710000003
7784,-63.51100688,0.11343935,54.38767,52.85238,54.0,47.95265217,49.0,42.95265217,NaN,NaN,-6.43501783,-4.89972783,5.0,NaN
7785,-63.33140031,0.18935365,31.46349,32.54219,36.0,29.50946414,33.0,26.50946414,NaN,NaN,-1.95402586,-3.03272586,3.0,NaN
7786,-63.16109299,0.34725224,34.93863,36.14113,47.0,40.06113779,40.0,33.06113779,40.0,33.06113779,5.12250779,3.92000779,7.0,7.0
7787,-63.14914365,0.96903985,571.9235,572.5754,575.0,567.75248136,557.0,549.75248136,NaN,NaN,-4.17101864,-4.82291864,18.0,NaN
7788,-63.98796896,0.90148867,80.45833,80.47323,90.0,84.57063754,94.0,88.57063754,91.0,85.57080339,4.11230754,4.09740754,-4.0,-1.00016585
7789,-63.59863717,0.40656666,38.60491,38.87321,49.0,42.97195302,83.0,76.97195302,47.0,40.97273359,4.36704302,4.09874302,-34.0,1.99921943
7790,-63.36638485,0.80903809,71.26083,69.28432,77.0,70.26585781,66.0,59.26585781,NaN,NaN,-0.99497219,0.98153781,11.0,NaN
7791,-63.18609372,0.62310771,47.12642,47.19366,50.0,42.97854743,51.0,43.97854743,55.0,47.97854743,-4.14787257,-4.21511257,-1.0,-5.0
7792,-63.64417186,0.26174622,32.50953,32.33648,38.0,32.16131836,28.0,22.16131836,36.0,30.16195366,-0.34821164,-0.17516164,10.0,1.9993647
7793,-63.84823511,0.42453205,51.93582,52.26818,57.0,51.53401666,71.0,65.53401666,57.0,51.53401666,-0.40180334,-0.73416334,-14.0,0.0
7794,-63.65629836,0.84425168,71.55722,70.73319,76.0,69.8642645,65.0,58.8642645,77.0,70.86440683,-1.6929555,-0.8689255,11.0,-1.00014233
7795,-63.36418619,0.38322415,44.9507,46.0617,51.0,44.47138248,50.0,43.47138248,NaN,NaN,-0.47931752,-1.59031752,1.0,NaN
7796,-63.5065666,0.43345246,38.36748,39.33626,50.0,43.75332495,49.0,42.75332495,49.0,42.75332495,5.38584495,4.41706495,1.0,1.0
7797,-63.8986759,0.69989866,60.38107,61.20905,69.0,63.4852785,57.0,51.4852785,68.0,62.48544224,3.1042085,2.2762285,12.0,0.99983626
7798,-63.80852463,0.41250444,49.18008,49.80222,57.0,51.44834499,61.0,55.44834499,55.0,49.44834499,2.26826499,1.64612499,-4.0,2.0
7799,-63.17718163,0.88328765,696.1777,695.9998,699.0,691.84531131,698.0,690.84531131,NaN,NaN,-4.33238869,-4.15448869,1.0,NaN
7800,-63.14567142,0.49930156,50.46194,51.23697,60.0,52.95332441,56.0,48.95332441,59.0,51.95389614,2.49138441,1.71635441,4.0,0.99942827
7801,-63.42767441,0.47568707,31.75492,32.40543,45.0,38.55913744,33.0,26.55913744,NaN,NaN,6.80421744,6.15370744,12.0,NaN
7802,-63.62114085,0.12361653,37.86965,37.77446,47.0,41.19644848,62.0,56.19644848,42.0,36.19708801,3.32679848,3.42198848,-15.0,4.99936047
7803,-63.28977431,0.04998374,49.86403,47.52328,50.0,43.50392547,40.0,33.50392547,NaN,NaN,-6.36010453,-4.01935453,10.0,NaN
7804,-63.78138568,0.06906119,52.21699,54.07085,59.0,53.61006514,57.0,51.61006514,60.0,54.61006514,1.39307514,-0.46078486,2.0,-1.0
7805,-63.96144441,0.23404594,40.61681,41.02779,46.0,40.93221913,44.0,38.93221913,46.0,40.93221913,0.31540913,-0.09557087,2.0,0.0
7806,-63.31490864,0.13355097,33.88274,33.67735,41.0,34.50660575,57.0,50.50660575,NaN,NaN,0.62386575,0.82925575,-16.0,NaN
7807,-63.20396229,0.52311113,37.19763,37.04127,41.0,34.06232375,54.0,47.06232375,44.0,37.06289946,-3.13530625,-2.97894625,-13.0,-3.00057571
7808,-63.80577477,0.28209492,38.43379,38.36465,41.0,35.52427852,29.0,23.52427852,42.0,36.52427852,-2.90951148,-2.84037148,12.0,-1.0
7809,-63.5832143,0.40396836,57.80402,56.74556,65.0,58.93940204,28.0,21.93940204,65.0,58.93940204,1.13538204,2.19384204,37.0,0.0
7810,-63.12276337,0.90754719,177.9527,175.7926,185.0,177.72528746,177.0,169.72528746,185.0,177.72540416,-0.22741254,1.93268746,8.0,-0.000116700000007
7811,-63.10566392,0.71016365,73.61626,74.08901,83.0,75.77512112,75.0,67.77512112,81.0,73.7758051,2.15886112,1.68611112,8.0,1.99931602
7812,-63.5661045,0.10536379,43.94437,45.48841,48.0,42.08247642,58.0,52.08247642,50.0,44.08247642,-1.86189358,-3.40593358,-10.0,-2.0
7813,-63.43754307,0.00888734,48.65619,47.04509,53.0,46.85570069,48.0,41.85570069,NaN,NaN,-1.80048931,-0.18938931,5.0,NaN
7814,-63.87594647,0.91627353,75.80388,76.51755,79.0,73.30918393,73.0,67.30918393,84.0,78.30934025,-2.49469607,-3.20836607,6.0,-5.00015632
7815,-63.80055332,0.4165739,52.15844,50.76915,55.0,49.42699574,63.0,57.42699574,54.0,48.4271662,-2.73144426,-1.34215426,-8.0,0.99982954
7816,-63.75514599,0.15318232,52.51043,54.71873,61.0,55.48985874,60.0,54.48985874,58.0,52.48985874,2.97942874,0.77112874,1.0,3.0
7817,-63.55385947,0.51342949,51.32071,50.86527,64.0,57.8134913,75.0,68.8134913,61.0,54.8134913,6.4927813,6.9482213,-11.0,3.0
7818,-63.06534939,0.87199019,98.95885,100.1754,110.0,102.62498103,103.0,95.62498103,108.0,100.62565227,3.66613103,2.44958103,7.0,1.99932876
7819,-63.871541,0.29281781,58.11899,57.94711,62.0,56.67383066,58.0,52.67383066,62.0,56.67383066,-1.44515934,-1.27327934,4.0,0.0
7820,-63.7047655,0.44336242,49.76449,49.39454,56.0,50.19026531,52.0,46.19026531,58.0,52.19089801,0.42577531,0.79572531,4.0,-2.0006327
7821,-63.48753512,0.78786556,61.9976,62.19595,68.0,61.53016475,39.0,32.53016475,73.0,66.5308883,-0.46743525,-0.66578525,29.0,-5.00072355
7822,-63.78399479,0.95726852,91.17419,90.90526,96.0,90.08340635,97.0,91.08340635,98.0,92.08355505,-1.09078365,-0.82185365,-1.0,-2.0001487
7823,-63.59267288,0.42007351,49.41508,50.42738,63.0,56.95131313,44.0,37.95131313,59.0,52.95131313,7.53623313,6.52393313,19.0,4.0
7824,-63.39512926,0.43706069,36.0878,36.53703,48.0,41.50892239,46.0,39.50892239,NaN,NaN,5.42112239,4.97189239,2.0,NaN
7825,-63.874432,0.67815185,55.44774,56.3733,63.0,57.44173754,56.0,50.44173754,64.0,58.44190021,1.99399754,1.06843754,7.0,-1.00016267
7826,-63.28768472,0.00910082,47.50686,48.20815,50.0,43.52509216,39.0,32.52509216,NaN,NaN,-3.98176784,-4.68305784,11.0,NaN
7827,-63.05237735,0.44095486,32.74522,33.0167,46.0,38.79016701,40.0,32.79016701,41.0,33.79073329,6.04494701,5.77346701,6.0,4.99943372
7828,-63.05693586,0.86418972,95.41089,96.20049,110.0,102.61168348,112.0,104.61168348,108.0,100.61168348,7.20079348,6.41119348,-2.0,2.0
7829,-63.8568374,0.58347671,59.44043,58.22549,66.0,60.45724954,73.0,67.45724954,64.0,58.45741487,1.01681954,2.23175954,-7.0,1.99983467
7830,-63.77558022,0.45348335,46.86691,44.95035,49.0,43.34676986,60.0,54.34676986,55.0,49.34741123,-3.52014014,-1.60358014,-11.0,-6.00064137
7831,-63.88174217,0.68900913,54.70916,55.72483,64.0,58.4526368,56.0,50.4526368,64.0,58.45279963,3.7434768,2.7278068,8.0,-0.000162830000001
7832,-63.94875867,0.61207511,52.5913,52.75888,61.0,55.65458248,48.0,42.65458248,62.0,56.65475345,3.06328248,2.89570248,13.0,-1.00017097
7833,-63.90349218,0.99585789,75.89617,76.47833,85.0,79.32544,74.0,68.32544,82.0,76.32559747,3.42927,2.84711,11.0,2.99984253
7834,-63.75509969,0.1438662,56.15494,55.91316,64.0,58.4960491,54.0,48.4960491,60.0,54.4962371,2.3411091,2.5828891,10.0,3.999812
7835,-63.88151755,0.72256101,65.79697,64.8269,74.0,68.43253246,73.0,67.43253246,74.0,68.43253246,2.63556246,3.60563246,1.0,0.0
7836,-63.68603356,0.92342821,78.15406,77.1482,84.0,77.88801931,92.0,85.88801931,83.0,76.8881618,-0.26604069,0.73981931,-8.0,0.99985751
7837,-63.29938213,0.55089912,40.3106,39.67604,50.0,43.2481152,43.0,36.2481152,NaN,NaN,2.9375152,3.5720752,7.0,NaN
7838,-63.86466699,0.14221267,55.06077,55.17864,66.0,60.75938686,55.0,49.75938686,60.0,54.75958138,5.69861686,5.58074686,11.0,5.99980548
7839,-63.29735585,0.70185985,46.93448,46.72659,55.0,48.17160353,45.0,38.17160353,NaN,NaN,1.23712353,1.44501353,10.0,NaN
7840,-63.44203262,0.30382164,54.36186,53.42848,66.0,59.68380488,55.0,48.68380488,NaN,NaN,5.32194488,6.25532488,11.0,NaN
7841,-63.3043242,0.53800293,42.61446,41.34735,51.0,44.26430483,34.0,27.26430483,NaN,NaN,1.64984483,2.91695483,17.0,NaN
7842,-63.86651319,0.9416504,73.68303,73.51219,78.0,72.2739655,73.0,67.2739655,81.0,75.27412067,-1.4090645,-1.2382245,5.0,-3.00015517
7843,-63.0308272,0.82447672,68.26388,66.86474,83.0,75.57610706,81.0,73.57610706,NaN,NaN,7.31222706,8.71136706,2.0,NaN
7844,-63.35326896,0.54374148,NaN,NaN,46.0,39.36514281,27.0,20.36514281,NaN,NaN,NaN,NaN,19.0,NaN
7845,-63.00224094,0.39422308,32.28666,32.23496,39.0,31.71106877,41.0,33.71106877,NaN,NaN,-0.57559123,-0.52389123,-2.0,NaN
7846,-63.25731976,0.00955262,48.79355,49.44098,53.0,46.4591267,60.0,53.4591267,55.0,48.45972697,-2.3344233,-2.9818533,-7.0,-2.00060027
7847,-63.39028234,0.94800987,1248.113,1248.335,1255.0,1248.25202295,1239.0,1232.25202295,1254.0,1247.25272219,0.13902295,-0.08297705,16.0,0.99930076
7848,-63.57050016,0.70285987,61.01171,61.57279,71.0,64.75055417,45.0,38.75055417,68.0,61.75055417,3.73884417,3.17776417,26.0,3.0
7849,-63.3113538,0.68996717,45.05341,45.17217,51.0,44.20661222,38.0,31.20661222,NaN,NaN,-0.84679778,-0.96555778,13.0,NaN
7850,-63.37874517,0.72096203,55.3707,54.99547,60.0,53.3324698,65.0,58.3324698,NaN,NaN,-2.0382302,-1.6630002,-5.0,NaN
7851,-63.19883377,0.96127456,827.1924,830.0034,840.0,832.85578213,819.0,811.85578213,NaN,NaN,5.66338213,2.85238213,21.0,NaN
7852,-63.98953443,0.54321339,52.40895,52.88324,60.0,54.79465729,52.0,46.79465729,60.0,54.79483448,2.38570729,1.91141729,8.0,-0.000177189999995
7853,-63.67219148,0.84775087,66.90664,66.71225,73.0,66.89691662,73.0,66.89691662,73.0,66.89705986,-0.00972338,0.18466662,0.0,-0.00014324
7854,-63.3289322,0.44303936,35.25466,35.36436,47.0,40.36445364,43.0,36.36445364,NaN,NaN,5.10979364,5.00009364,4.0,NaN
7855,-63.9766323,0.02953415,41.94989,41.98252,47.0,42.11819465,52.0,47.11819465,48.0,43.11819465,0.16830465,0.13567465,-5.0,-1.0
7856,-63.77046497,0.91415094,79.60811,79.14434,86.0,80.07676785,88.0,82.07676785,85.0,79.07691628,0.46865785,0.93242785,-2.0,0.99985157
7857,-63.04502867,0.01735269,46.37197,45.26199,54.0,47.00411005,53.0,46.00411005,56.0,49.00468889,0.63214005,1.74212005,1.0,-2.00057884
7858,-63.40045988,0.45703392,37.34423,38.59816,51.0,44.51032882,49.0,42.51032882,NaN,NaN,7.16609882,5.91216882,2.0,NaN
7859,-63.21314292,0.63460561,46.28515,46.41061,48.0,41.0286082,43.0,36.0286082,52.0,45.02930907,-5.2565418,-5.3820018,5.0,-4.00070087
7860,-63.16620787,0.8377682,96.15858,94.21065,96.0,88.8423801,99.0,91.8423801,102.0,94.84306193,-7.3161999,-5.3682699,-3.0,-6.00068183
7861,-63.04774564,0.47159458,32.85052,35.16934,43.0,35.76581203,45.0,37.76581203,42.0,34.76650885,2.91529203,0.59647203,-2.0,0.99930318
7862,-63.2047624,0.59736223,39.81762,40.34292,50.0,43.02872792,51.0,44.02872792,49.0,42.02943094,3.21110792,2.68580792,-1.0,0.99929698
7863,-63.32606039,0.1898534,46.25439,46.22529,51.0,44.49772329,32.0,25.49772329,NaN,NaN,-1.75666671,-1.72756671,19.0,NaN
7864,-63.89712,0.29348845,52.74871,49.80656,53.0,47.73485573,38.0,32.73485573,59.0,53.73485573,-5.01385427,-2.07170427,15.0,-6.0
7865,-63.16260689,0.75552281,102.0705,101.7795,118.0,110.8707711,111.0,103.8707711,111.0,103.87145765,8.8002711,9.0912711,7.0,6.99931345
7866,-63.32704703,0.52684362,37.6288,37.73607,46.0,39.31779096,23.0,16.31779096,NaN,NaN,1.68899096,1.58172096,23.0,NaN
7867,-63.07251497,0.75055246,82.54636,81.72983,91.0,83.69093416,96.0,88.69093416,90.0,82.69161254,1.14457416,1.96110416,-5.0,0.99932162
7868,-63.65321833,0.90077088,74.9989,75.29767,79.0,72.82892567,76.0,69.82892567,81.0,74.82906651,-2.16997433,-2.46874433,3.0,-2.00014084
7869,-63.79644804,0.8963066,74.27686,76.37946,83.0,77.1437979,80.0,74.1437979,86.0,80.14394856,2.8669379,0.7643379,3.0,-3.00015066
7870,-63.0128363,0.82895614,72.40029,71.03012,82.0,74.53811807,85.0,77.53811807,NaN,NaN,2.13782807,3.50799807,-3.0,NaN
7871,-63.91284184,0.01361278,53.84464,51.81594,61.0,55.97126976,53.0,47.97126976,58.0,52.97126976,2.12662976,4.15532976,8.0,3.0
7872,-63.21368386,0.21779104,30.50152,31.29696,41.0,34.24105274,57.0,50.24105274,40.0,33.24164052,3.73953274,2.94409274,-16.0,0.99941222
7873,-63.75046238,0.89940406,81.17031,81.78191,89.0,83.04077555,78.0,72.04077555,87.0,81.04092285,1.87046555,1.25886555,11.0,1.9998527
7874,-63.47544365,0.00499239,42.94862,40.97309,48.0,41.94393508,47.0,40.94393508,NaN,NaN,-1.00468492,0.97084508,1.0,NaN
7875,-63.02683747,0.9433467,178.4775,174.6558,184.0,176.51867595,189.0,181.51867595,NaN,NaN,-1.95882405,1.86287595,-5.0,NaN
7876,-63.93885494,0.25138348,61.0554,60.95771,66.0,60.86428906,56.0,50.86428906,64.0,58.86447978,-0.19111094,-0.09342094,10.0,1.99980928
7877,-63.04729195,0.76553593,66.10765,64.93931,71.0,63.63374037,78.0,70.63374037,NaN,NaN,-2.47390963,-1.30556963,-7.0,NaN
7878,-63.37535074,0.73594151,57.05162,55.88466,62.0,55.31840577,59.0,52.31840577,NaN,NaN,-1.73321423,-0.56625423,3.0,NaN
7879,-63.41839189,0.24233373,53.99381,53.85138,63.0,56.66768594,52.0,45.66768594,NaN,NaN,2.67387594,2.81630594,11.0,NaN
7880,-63.91611795,0.97147719,71.45561,72.04188,83.0,77.36720099,74.0,68.36720099,78.0,72.36798032,5.91159099,5.32532099,9.0,4.99922067
7881,-63.57543064,0.46920393,50.96073,49.99288,58.0,51.88544475,50.0,43.88544475,59.0,52.88544475,0.92471475,1.89256475,8.0,-1.0
7882,-63.53434461,0.67239943,59.47477,60.93744,71.0,64.68785795,64.0,57.68785795,68.0,61.68799901,5.21308795,3.75041795,7.0,2.99985894
7883,-63.30983163,0.76337966,54.91208,54.89912,60.0,53.16927512,42.0,35.16927512,NaN,NaN,-1.74280488,-1.72984488,18.0,NaN
7884,-63.09068332,0.27548027,32.67162,32.91177,45.0,37.95221894,49.0,41.95221894,43.0,35.95294026,5.28059894,5.04044894,-4.0,1.99927868
7885,-63.19188928,0.95871078,544.3303,533.855,550.0,542.84228134,513.0,505.84228134,NaN,NaN,-1.48801866,8.98728134,37.0,NaN
7886,-63.17052812,0.61429445,43.28968,44.13029,54.0,46.95057657,47.0,39.95057657,50.0,42.95070445,3.66089657,2.82028657,7.0,3.99987212
7887,-63.98727283,0.31933391,61.06331,58.3929,67.0,61.93691788,58.0,52.93691788,64.0,58.93691788,0.87360788,3.54401788,9.0,3.0
7888,-63.15726073,0.51024425,35.60813,35.38493,45.0,37.97202785,38.0,30.97202785,43.0,35.97273308,2.36389785,2.58709785,7.0,1.99929477
7889,-63.61838194,0.84508017,68.466,69.61827,76.0,69.78160186,66.0,59.78160186,NaN,NaN,1.31560186,0.16333186,10.0,NaN
7890,-63.77044519,0.34605729,40.91309,40.71284,41.0,35.40071184,49.0,43.40071184,45.0,39.400885,-5.51237816,-5.31212816,-8.0,-4.00017316
7891,-63.49968171,0.16575489,51.04636,50.29285,59.0,52.89410581,65.0,58.89410581,NaN,NaN,1.84774581,2.60125581,-6.0,NaN
7892,-63.5605661,0.55890049,36.7894,36.95193,50.0,43.80370183,23.0,16.80370183,41.0,34.80431062,7.01430183,6.85177183,27.0,8.99939121
7893,-63.06557005,0.22750634,47.10019,46.367,57.0,49.926217,50.0,42.926217,NaN,NaN,2.826027,3.559217,7.0,NaN
7894,-63.03144474,0.00929377,47.85584,47.62632,53.0,45.98068359,46.0,38.98068359,56.0,48.98126147,-1.87515641,-1.64563641,7.0,-3.00057788
7895,-63.3959599,0.41510543,28.49339,31.51418,42.0,35.52237065,38.0,31.52237065,NaN,NaN,7.02898065,4.00819065,4.0,NaN
7896,-63.49222398,0.78642525,61.13298,59.76141,66.0,59.54099236,51.0,44.54099236,69.0,62.54158209,-1.59198764,-0.22041764,15.0,-3.00058973
7897,-63.21262345,0.09993041,26.95032,26.9272,31.0,24.30721063,42.0,35.30721063,NaN,NaN,-2.64310937,-2.61998937,-11.0,NaN
7898,-63.22530423,0.67813331,51.75092,50.9576,59.0,52.03386808,56.0,49.03386808,NaN,NaN,0.28294808,1.07626808,3.0,NaN
7899,-63.68687819,0.48270168,56.61525,56.86201,65.0,59.12705243,57.0,51.12705243,64.0,58.12721179,2.51180243,2.26504243,8.0,0.99984064
7900,-63.47916727,0.13254437,37.71072,37.67313,42.0,35.86881239,25.0,18.86881239,NaN,NaN,-1.84190761,-1.80431761,17.0,NaN
7901,-63.19087607,0.15036369,31.24475,30.76293,40.0,33.23135695,30.0,23.23135695,NaN,NaN,1.98660695,2.46842695,10.0,NaN
7902,-63.45167548,0.5032055,35.05065,34.62222,47.0,40.59611769,38.0,31.59611769,44.0,37.59686296,5.54546769,5.97389769,9.0,2.99925473
7903,-63.79461376,0.29078678,48.77823,49.11754,49.0,43.4923287,50.0,44.4923287,54.0,48.49250728,-5.2859013,-5.6252113,-1.0,-5.00017858
7904,-63.84365298,0.08669866,54.29479,54.07346,59.0,53.74742906,60.0,54.74742906,58.0,52.7481029,-0.54736094,-0.32603094,-1.0,0.99932616
7905,-63.10289552,0.01435364,33.25985,34.70045,38.0,31.12694535,43.0,36.12694535,NaN,NaN,-2.13290465,-3.57350465,-5.0,NaN
7906,-63.90011176,0.2064911,43.75092,39.87318,48.0,42.80115681,36.0,30.80115681,48.0,42.80115681,-0.94976319,2.92797681,12.0,0.0
7907,-63.67641713,0.778989,61.887,62.52965,70.0,63.94165052,71.0,64.94165052,69.0,62.9424044,2.05465052,1.41200052,-1.0,0.99924612
7908,-63.64645285,0.59229471,49.81634,51.14535,63.0,56.97508212,50.0,43.97508212,60.0,53.97569872,7.15874212,5.82973212,13.0,2.9993834
7909,-63.43095236,0.29858437,51.22525,53.40962,60.0,53.66250172,57.0,50.66250172,NaN,NaN,2.43725172,0.25288172,3.0,NaN
