,srtm30_wgs84_Iporanga,srtm30_slope_Iporanga
1066,548.56911931,13.89456
1067,923.25066325,22.79254
1068,94.89172918,7.932745
1069,918.1748646,3.088126
1070,813.73803026,7.063453
1071,376.4473397,21.80041
1072,819.68152433,7.091135
1073,568.20447295,32.93043
1074,986.2305393,16.66197
1075,463.52391858,13.1889
1076,734.66448441,18.32612
1077,996.74500218,19.18808
1078,151.09228496,10.35629
1079,870.23129222,3.794672
1080,675.32696543,6.306035
1081,702.38838652,15.14987
1082,431.91204764,25.69172
1083,851.31889617,12.82802
1084,853.85353161,13.52991
1085,281.04592835,11.31695
1086,804.86501332,18.76485
1087,41.75831729,4.66417
1088,192.22890196,25.19429
1089,320.72800131,25.74551
1090,31.28531052,3.828881
1091,587.32035949,22.73069
1092,1005.23223819,5.492106
1093,49.69220056,4.937088
1094,985.13654139,4.7711
1095,87.973223,12.53064
1096,209.00247758,20.73862
1097,562.17019043,30.19862
1098,778.45457759,18.04311
1099,26.6899242,0.4660599
1100,961.21028231,5.3268
1101,989.28673355,14.70356
1102,825.33521765,7.900487
1103,899.05897024,20.66661
1104,203.08904562,23.40599
1105,387.77109979,4.824471
1106,530.56542243,25.05844
1107,589.36023752,29.42395
1108,884.94434105,18.89415
1109,468.15321906,13.79166
1110,552.29152969,35.36845
1111,606.19946523,21.60485
1112,1037.10563725,15.69255
1113,771.65524767,40.76525
1114,83.46327317,15.32315
1115,758.31418418,7.618382
1116,693.23001932,14.922
1117,707.08944898,18.28529
1118,214.05341902,19.84889
1119,592.80966338,4.31763
1120,203.01038188,21.24582
1121,500.61418171,9.7217
1122,780.04546277,17.67123
1123,776.29184136,20.32313
1124,711.38535087,6.294375
1125,62.57904594,11.36834
1126,61.33759994,19.15365
1127,869.52771646,5.638907
1128,1003.0679774,4.77123
1129,743.25742179,7.999088
1130,857.6032448,24.93963
1131,783.58073854,18.82649
1132,253.07313006,24.87343
1133,89.40392588,24.04392
1134,784.74734336,21.75534
1135,953.10318909,14.06388
1136,439.71734864,41.21487
1137,699.58301319,29.38721
1138,97.99276062,23.82359
1139,730.31884428,5.544376
1140,829.23679387,18.40567
1141,832.47314293,8.955737
1142,655.57480136,29.32119
1143,819.53155595,4.129187
1144,573.87523261,36.2906
1145,831.80849675,9.949118
1146,944.9638849,4.109982
1147,385.38629934,35.89433
1148,710.49733737,5.610719
1149,921.9474817,4.919021
1150,987.18835581,9.191572
1151,200.54798218,19.87155
1152,785.61781382,15.93317
1153,501.79067633,20.25572
1154,651.1632761,5.92172
1155,209.44988314,21.73456
1156,834.41994522,14.11927
1157,671.53408432,4.824453
1158,907.66512835,19.35193
1159,786.31754439,20.67873
1160,788.25025185,7.389206
1161,934.92721115,13.93257
1162,907.73084473,12.17822
1163,782.83123968,19.84242
1164,608.66822065,31.40078
1165,820.9453795,12.91306
1166,802.38487949,20.19452
1167,151.81474788,18.47505
1168,687.88583919,15.1038
1169,832.29590744,32.11085
1170,698.17606449,1.288095
1171,393.09541375,23.17354
1172,420.45915743,31.57505
1173,426.18623441,30.73675
1174,693.08859641,14.10136
1175,813.16095352,27.97387
1176,149.31523117,24.22465
1177,383.5314768,14.21814
1178,243.50688495,21.59068
1179,588.13268768,10.54152
1180,482.66295465,15.14387
1181,319.06325517,14.95508
1182,947.67615185,8.023449
1183,140.74804756,18.00071
1184,822.43637846,20.50128
1185,269.75454596,21.63852
1186,733.27946713,19.0317
1187,285.23659744,17.87009
1188,761.93627979,11.73298
1189,879.99288902,10.59634
1190,886.55757182,20.15268
1191,910.321274,15.36895
1192,38.86583907,4.32973
1193,67.91244157,7.038903
1194,797.44912917,14.33692
1195,983.13374171,7.995448
1196,191.70724363,18.31142
1197,886.83561799,14.97179
1198,153.73018856,17.25872
1199,706.19158641,18.29681
1200,752.00491006,4.597694
1201,881.60602545,3.669592
1202,876.2007738,7.213869
1203,857.51266966,4.762994
1204,632.65037155,14.45418
1205,119.21868009,13.15233
1206,755.12947355,8.428188
1207,633.49432433,17.80138
1208,89.36490111,12.8767
1209,711.16085924,6.338838
1210,665.51578447,15.56823
1211,587.076227,20.76797
1212,103.58829595,32.37383
1213,701.37734691,15.61364
1214,123.72439923,16.608
1215,359.91738151,17.56558
1216,667.56617244,18.52161
1217,138.47498091,19.09194
1218,826.39373656,15.85779
1219,73.87745091,4.591779
1220,797.38802245,3.186779
1221,54.01324421,7.816162
1222,116.72786304,17.0637
1223,706.04394743,13.34831
1224,26.48391087,1.79889
1225,697.75946006,23.91637
1226,942.2674179,6.962268
1227,234.18420186,19.91365
1228,980.67646608,4.285371
1229,301.67360267,21.67293
1230,780.10503264,21.52337
1231,826.26130362,13.2682
1232,47.35285834,1.448883
1233,754.5700399,22.89897
1234,289.80710681,7.186559
1235,835.69869434,4.887638
1236,238.93355533,21.05528
1237,860.50845331,13.15955
1238,61.69516004,12.56552
1239,888.66749842,24.49544
1240,841.70860412,2.110389
1241,53.41706622,2.067247
1242,833.24126784,3.834696
1243,877.25401448,25.59428
1244,400.07211233,20.41921
1245,147.78213576,18.36163
1246,949.15684197,23.78014
1247,751.90693063,1.72636
1248,373.96764281,2.837933
1249,87.90603184,18.89355
1250,737.48793494,1.484927
1251,79.886049,15.19834
1252,82.91806281,7.560331
1253,757.751513,9.189718
1254,868.70568351,10.26208
1255,312.06982901,39.0486
1256,748.20512304,19.68469
1257,81.02243865,11.74714
1258,220.59448294,25.30725
1259,737.91244279,11.05399
1260,41.83687597,12.85935
1261,737.32428384,2.064718
1262,685.25197034,8.124578
1263,325.62810439,30.35912
1264,791.40421463,1.90748
1265,64.19801236,13.74574
1266,848.77523064,9.938722
1267,608.49840457,31.55012
1268,631.80135372,16.32031
1269,548.82261208,25.43239
1270,277.08009012,32.81487
1271,906.00335346,15.17832
1272,1027.98927479,9.594601
1273,838.602332,10.09189
1274,326.94836542,12.42195
1275,861.60548833,29.67179
1276,314.59880133,18.56264
1277,574.31783484,32.69802
1278,700.83225501,14.19799
1279,529.85343655,28.18783
1280,472.63917578,13.83922
1281,962.1880536,10.87802
1282,460.13868898,18.25376
1283,230.05067462,16.17883
1284,796.50639113,6.837006
1285,48.79537998,2.2397
1286,333.75507039,3.294144
1287,468.66580382,12.57801
1288,335.7216685,26.68674
1289,323.07925551,18.59227
1290,580.18994689,24.38521
1291,325.12685615,12.3274
1292,66.72886514,19.18695
1293,632.84236378,14.8457
1294,851.18320737,20.73036
1295,62.45748888,14.53519
1296,583.08060217,34.43494
1297,679.17082242,4.422204
1298,77.8253926,7.767618
1299,242.01271361,25.7216
1300,598.07141316,6.114184
1301,949.19531748,12.76621
1302,693.22589384,6.829209
1303,578.73274216,37.84586
1304,945.91398512,3.567165
1305,997.94434862,13.64784
1306,900.34484589,6.491282
1307,550.95990181,19.35117
1308,901.93438835,12.40259
1309,785.06057133,15.01087
1310,452.11145582,17.06371
1311,932.07614079,2.58016
1312,848.85986286,6.153707
1313,424.08324448,23.64141
1314,273.52207646,22.28914
1315,353.52907531,40.45435
1316,705.05487575,11.9708
1317,355.71480485,19.49139
1318,885.35226242,9.195484
1319,881.63405134,9.159264
1320,931.80572177,24.22487
1321,366.62937914,11.96827
1322,962.17552929,11.1992
1323,754.14418597,11.82728
1324,835.38773133,6.174128
1325,398.03217634,36.60572
1326,586.31687476,20.5157
1327,817.03776066,16.3495
1328,248.5566345,31.5809
1329,805.74878941,15.51779
1330,303.00561991,33.29827
1331,785.41835699,14.52347
1332,708.61834649,21.50779
1333,694.48348933,6.915862
1334,953.10613581,18.3002
1335,676.29372425,1.382791
1336,751.92232417,5.469002
1337,525.00097342,22.22887
1338,154.75345088,22.26868
1339,792.37099157,16.96161
1340,451.72897159,34.36702
1341,487.65972512,9.951994
1342,648.49100512,2.406879
1343,60.34448653,12.07768
1344,835.63725962,21.41992
1345,351.28733,23.32242
1346,922.95685561,13.52853
1347,809.52919422,19.11878
1348,733.39403717,NaN
1349,458.65499329,13.39889
1350,678.21897892,27.63913
1351,382.12330571,32.84009
1352,115.09197045,15.1824
1353,730.51987735,8.953534
1354,427.53091953,7.948362
1355,197.59863194,6.226943
1356,193.4562274,15.19787
1357,818.51307933,13.40599
1358,744.02879635,6.579608
1359,883.48334691,18.61236
1360,764.03749048,32.12746
1361,778.60501277,11.50674
1362,187.9501465,20.96805
1363,810.43171791,5.326961
1364,868.09451948,20.64974
1365,700.0126145,6.217604
1366,842.49169694,22.90644
1367,864.48012941,13.153
1368,898.21131203,14.68171
1369,960.21354065,5.937867
1370,292.97217066,21.50183
1371,46.04065235,16.35764
1372,952.40963403,11.27287
1373,544.29562531,12.68092
1374,320.9392726,25.39992
1375,282.85074972,21.20744
1376,103.74305333,12.07251
1377,159.74502927,3.878653
1378,41.61171337,8.632627
1379,104.84241936,21.97429
1380,869.78623155,8.994654
1381,330.00270927,38.12671
1382,668.27382589,6.38615
1383,316.1835396,1.727133
1384,276.90941409,15.49168
1385,607.84626082,12.01179
1386,912.78396124,7.907119
1387,381.76878409,24.6284
1388,861.05512409,7.18419
1389,666.99819709,31.42568
1390,719.09258942,16.86523
1391,295.99777899,32.40146
1392,803.24486545,23.52073
1393,857.64739333,24.81286
1394,79.96761305,25.36913
1395,628.17928004,1.930694
1396,57.53347987,17.26555
1397,812.35225673,1.791804
1398,915.07399716,18.53181
1399,703.17966594,2.063062
1400,811.14362295,21.47671
1401,715.29549651,7.777644
1402,833.48032831,12.23499
1403,311.13310853,24.00541
1404,728.5770749,24.6139
1405,270.93415442,25.14674
1406,782.55069276,12.9928
1407,737.6809014,20.84742
1408,343.99590242,7.885443
1409,664.68777077,8.858515
1410,402.0506861,12.77307
1411,761.86676098,30.08477
1412,744.36058611,9.017282
1413,261.61647341,25.33356
1414,52.72571348,4.827746
1415,830.79983008,6.492046
1416,245.41518291,29.17391
1417,467.65468098,6.519512
1418,916.14077996,7.583418
1419,891.24658986,18.32232
1420,948.28741172,4.063557
1421,906.18589614,11.82464
1422,573.7094685,3.711432
1423,701.69339937,26.2897
1424,778.55663043,16.66602
1425,83.63718033,9.979706
1426,975.92142502,25.07408
1427,48.81719999,14.1771
1428,73.25391589,14.80121
1429,701.91048976,5.352565
1430,283.13886374,26.0295
1431,47.87406266,7.820638
1432,341.8678174,29.3205
1433,828.6881688,11.62906
1434,856.42051848,9.988256
1435,191.93849477,5.883978
1436,906.45689006,24.74618
1437,823.30035165,8.859774
1438,210.85960922,6.966358
1439,199.65851607,3.240956
1440,130.64243152,5.484726
1441,858.60572374,6.494504
1442,826.30550514,19.16137
1443,952.23018153,12.99847
1444,914.72875501,20.84693
1445,626.33202503,10.52932
1446,743.48934157,20.82076
1447,799.68585973,28.56114
1448,933.86743508,11.87647
1449,815.32781605,0.5075149
1450,755.37933619,0.9318129
1451,581.58705224,21.75282
1452,866.61852796,11.91534
1453,709.36461802,5.392817
1454,809.5034557,7.693958
1455,124.46326605,23.77332
1456,108.64925701,16.41736
1457,933.23882908,15.21697
1458,749.31685904,11.42794
1459,136.01527853,30.67362
1460,491.59615695,18.93524
1461,628.03921367,29.75794
1462,685.30287125,19.09884
1463,766.20875946,23.45045
1464,690.32604212,20.20824
1465,818.48800002,14.35991
1466,541.57564559,10.57021
1467,862.8923441,19.86756
1468,102.8258805,18.73658
1469,647.03390676,5.392682
1470,897.34537839,9.110385
1471,685.2576219,7.929049
1472,107.92368223,5.108453
1473,497.88060562,29.98884
1474,908.91084381,18.07386
1475,802.02355323,14.03566
1476,570.71210169,24.73154
1477,241.98393451,15.59602
1478,897.86988745,11.12392
1479,875.37486782,6.114786
1480,743.17983056,20.1732
1481,174.76407078,19.0851
1482,1041.74476898,25.39467
1483,818.56052957,7.061822
1484,905.05565293,14.52157
1485,455.71928591,23.09525
1486,664.94434693,11.71262
1487,94.69500905,26.74569
1488,651.18611741,13.20232
1489,77.82080609,14.9063
1490,352.70905202,21.16133
1491,519.25814428,23.12469
1492,67.89063446,1.787757
1493,650.23091713,21.27547
1494,939.14573937,6.660249
1495,834.98436644,33.40524
1496,829.84916363,18.64896
1497,869.71745881,14.09225
1498,57.35742961,3.295193
1499,825.78005964,9.950938
1500,827.06063506,26.8309
1501,678.29736826,22.14242
1502,170.45602629,0.7442169
1503,860.76461619,10.78272
1504,899.26778664,5.347573
1505,872.38490753,11.01873
1506,803.82691548,13.87356
1507,57.62728399,2.122596
1508,749.30489281,11.56323
1509,851.23489856,19.62449
1510,68.6411008,12.01983
1511,311.95802894,16.5124
1512,540.8313019,28.81641
1513,528.79619421,9.204471
1514,652.52484409,6.341379
1515,847.52390205,18.14686
1516,559.64884237,40.21621
1517,689.44397618,11.10223
1518,285.97386782,18.4421
1519,716.54204031,32.68372
1520,988.15844049,5.207994
1521,624.07731988,26.97303
1522,815.79811633,10.6978
1523,929.3795911,25.99111
1524,967.12430362,15.2425
1525,904.63737538,15.62959
1526,218.96759597,6.267144
1527,566.62287906,8.58668
1528,853.71001412,18.49835
1529,312.22759455,10.36232
1530,869.43983562,15.2296
1531,920.91520221,15.42083
1532,753.49065516,7.640763
1533,757.37510391,9.243196
1534,201.04709218,18.61621
1535,771.99398701,2.294313
1536,197.95080267,17.31586
1537,914.9908917,3.305784
1538,721.67961594,8.810635
1539,719.14394659,3.802465
1540,622.12706041,33.68816
1541,488.68096579,28.56629
1542,888.33176106,13.73682
1543,717.93088075,8.668159
1544,789.54338311,3.143111
1545,66.62412697,13.05029
1546,506.51092248,18.33027
1547,149.79374588,18.57038
1548,276.62649423,27.47355
1549,555.6759417,23.49131
1550,874.86327503,9.927679
1551,714.95063103,1.37722
1552,474.63350314,21.28542
1553,134.13580718,13.25406
1554,702.04090142,10.84229
1555,981.71898274,8.610999
1556,1004.21154956,13.65263
1557,784.59243408,7.232812
1558,172.95463202,15.61061
1559,121.20585619,25.04569
1560,152.39881053,25.47768
1561,725.73751715,22.24186
1562,704.38031407,4.019919
1563,991.38923597,18.96818
1564,260.01761261,9.415292
1565,752.43348949,13.44801
1566,823.26645538,12.40083
1567,46.33610625,21.65614
1568,706.95364367,3.425494
1569,764.02485225,12.18156
1570,932.02623904,3.812281
1571,416.68661081,29.81104
1572,755.02977252,5.148198
1573,299.53710747,17.4086
1574,257.1530212,29.06878
1575,291.06738821,24.43502
1576,46.66754532,1.393062
1577,659.90947597,23.38985
1578,814.72068571,4.33256
1579,764.42608846,17.28153
1580,753.46991983,8.047464
1581,623.77865694,29.4629
1582,147.45125514,4.019076
1583,829.03051139,13.99115
1584,154.42664971,5.665367
1585,90.27594082,9.063281
1586,771.58496432,21.90245
1587,436.88626146,20.37143
1588,259.03645812,19.26424
1589,278.84614529,23.41002
1590,909.02477605,9.890964
1591,398.40532821,23.68158
1592,771.48856802,10.19281
1593,854.49750915,7.632437
1594,1002.29699503,11.09835
1595,913.07580547,16.2983
1596,773.12732397,25.06502
1597,650.07768299,6.212047
1598,734.96917753,32.92083
1599,885.39091572,8.40871
1600,977.26701409,34.33418
1601,98.63984804,14.95923
1602,459.95407179,18.06879
1603,962.32314505,23.03184
1604,233.10220038,9.617622
1605,902.07572656,12.31203
1606,699.16495107,20.17178
1607,420.7042875,13.50812
1608,801.23888499,20.10112
1609,803.19459008,20.05615
1610,865.34852774,3.491328
1611,131.42263646,10.72461
1612,852.75869767,5.486529
1613,82.34572527,15.81331
1614,844.91898894,8.839405
1615,80.23714438,25.25049
1616,743.46479861,15.51277
1617,136.61507792,7.094698
1618,938.30675879,16.06243
1619,748.20242507,30.9755
1620,775.82459089,25.05818
1621,321.89374492,29.23551
1622,840.27991342,13.95951
1623,988.01269017,20.44961
1624,52.35955953,15.77739
1625,968.23249957,10.28071
1626,647.04300993,5.333122
1627,636.67735286,3.495777
1628,247.48653765,17.50232
1629,909.88748406,4.136367
1630,923.16696839,14.28844
1631,386.05438264,5.509008
1632,941.13070997,19.67083
1633,709.85506104,10.16059
1634,222.98494511,10.91628
1635,798.4567193,13.73068
1636,255.19072545,33.96682
1637,926.3115469,17.99737
1638,694.97097612,17.44035
1639,130.80953787,18.57999
1640,346.79030483,3.293854
1641,251.56075275,21.78314
1642,645.24026517,2.230949
1643,33.67313275,4.478154
1644,818.43515146,23.11583
1645,937.66632758,22.39702
1646,366.29577003,15.57055
1647,90.85041308,4.622562
1648,120.93152238,22.06739
1649,250.41593608,41.69765
1650,221.1161622,16.56496
1651,657.51644403,3.242602
1652,851.00220379,9.704166
1653,839.57265601,14.66568
1654,749.53982277,10.53336
1655,1039.30672139,18.12394
1656,927.20010317,15.63092
1657,293.82451933,12.9702
1658,893.43302837,19.48018
1659,432.00318011,21.02769
1660,715.42055316,9.245551
1661,42.62037659,8.248661
1662,115.92739467,30.01147
1663,266.11322907,14.33827
1664,690.2887064,8.663733
1665,260.01984771,29.87058
1666,884.31398238,28.75607
1667,387.7440284,14.42182
1668,84.96620067,4.119994
1669,862.74035146,7.863827
1670,130.37028291,22.41137
1671,916.20178911,7.996175
1672,142.82073779,4.80671
1673,392.51777898,15.1723
1674,824.88088241,5.288527
1675,758.24239842,13.53129
1676,78.62074006,11.96955
1677,107.76255637,12.52939
1678,881.13561005,15.63119
1679,916.07998005,16.56174
1680,544.69777602,22.92093
1681,918.70837326,11.66792
1682,574.59302583,34.10364
1683,936.87164479,4.76881
1684,171.73032557,17.959
1685,154.67732337,16.41751
1686,120.9174502,16.15254
1687,831.1163794,9.352218
1688,149.13597525,21.64264
1689,661.08816732,7.673117
1690,701.23057691,27.5965
1691,637.42750348,2.572558
1692,1163.23749478,14.39231
1693,959.9811695,9.350032
1694,535.72076241,5.391214
1695,696.59658397,6.539833
1696,764.16491089,8.686096
1697,455.09101024,13.74703
1698,830.34577466,24.4871
1699,564.4697122,18.96891
1700,678.38363513,11.11229
1701,789.63600472,21.56257
1702,801.58546222,20.61192
1703,272.92775879,4.478776
1704,49.52657668,9.4858
1705,691.99802636,12.20901
1706,730.49158866,5.819246
1707,951.1853069,11.2395
1708,758.0092968,21.03273
1709,108.71734549,25.65931
1710,451.95893006,26.32619
1711,448.28449279,27.11805
1712,569.19940566,25.08215
1713,970.14733612,23.49378
1714,595.27845619,54.41602
1715,171.5241366,8.594831
1716,679.01769593,32.13897
1717,260.68184308,13.01172
1718,589.84585464,18.63422
1719,590.90695405,5.276965
1720,715.22705781,10.40804
1721,671.31540462,14.88295
1722,663.39365665,26.42204
1723,679.73511993,17.25187
