,tdx30_Araca,tdx30_slope_Araca
4983,41.24569,0.4509652
4984,39.77759,6.440507
4985,38.40006,0.2063601
4986,798.2959,19.51459
4987,75.3954,2.451508
4988,53.08807,1.149076
4989,34.65107,1.039882
4990,54.06732,1.91744
4991,84.66991,1.570177
4992,39.40774,2.241405
4993,56.25316,1.60203
4994,40.76269,2.057713
4995,33.96091,1.266877
4996,36.14721,0.2113932
4997,40.8156,2.866409
4998,49.02429,0.2057344
4999,38.39381,2.078498
5000,57.49393,1.527163
5001,57.17334,2.62304
5002,47.00306,0.8631294
5003,216.4792,18.9566
5004,1494.283,24.49153
5005,79.78731,0.6270084
5006,62.34896,7.378304
5007,100.5803,3.757281
5008,30.51525,0.02372717
5009,61.24921,3.22078
5010,67.67124,1.1431
5011,87.49859,4.572216
5012,30.66426,0.1498656
5013,656.9916,16.05287
5014,31.17694,0.07994806
5015,47.70906,2.185518
5016,38.0241,1.321361
5017,46.18768,1.417782
5018,55.22066,5.340853
5019,49.82437,0.8650185
5020,69.94501,2.466252
5021,47.03189,0.588385
5022,58.40829,0.6890271
5023,39.44067,0.2673009
5024,92.03786,1.757917
5025,63.99511,3.075192
5026,54.71422,0.4520698
5027,73.64948,3.978715
5028,47.67302,1.49856
5029,55.6494,1.829952
5030,53.85312,0.5054297
5031,30.40941,0.1844097
5032,69.11889,2.433911
5033,50.85256,1.239453
5034,54.23269,2.387984
5035,38.66338,2.230145
5036,1014.023,1.215631
5037,64.78235,0.9595678
5038,54.16795,2.686386
5039,42.72628,0.8650389
5040,98.13923,6.522448
5041,64.17648,1.231288
5042,45.01649,2.266465
5043,46.45595,0.4093061
5044,39.53848,0.125763
5045,60.19357,1.451241
5046,34.74252,0.3049189
5047,35.05254,1.512054
5048,69.94518,1.682469
5049,55.67696,1.099585
5050,1020.654,22.45828
5051,75.43896,1.554317
5052,59.94046,0.8030898
5053,364.3085,10.30763
5054,44.12297,1.608403
5055,34.8433,1.63543
5056,37.43199,0.1743127
5057,62.94941,2.584329
5058,234.0457,25.7809
5059,51.19823,3.11674
5060,71.91308,1.361942
5061,57.1201,0.3728454
5062,49.44511,9.061418
5063,63.10734,1.554818
5064,80.88718,1.130989
5065,30.54282,1.078471
5066,30.18839,1.648924
5067,25.2735,0.3623007
5068,44.89414,7.910136
5069,45.51129,0.9063271
5070,32.69218,0.7001022
5071,137.1494,15.79803
5072,56.73973,1.172385
5073,57.75691,0.9550949
5074,34.3446,1.173463
5075,68.38186,1.710442
5076,66.5812,0.7997578
5077,54.20194,1.833203
5078,50.44593,2.741566
5079,100.4794,1.562788
5080,44.47418,2.531737
5081,51.60993,0.7155242
5082,39.64259,1.001804
5083,58.0054,2.974786
5084,76.65266,1.434933
5085,46.66475,3.853291
5086,290.3559,4.613517
5087,49.67367,1.876083
5088,30.7349,1.002492
5089,48.66977,0.7980444
5090,51.99466,2.803599
5091,37.54316,1.031715
5092,55.30885,2.385072
5093,60.33789,2.280709
5094,39.29308,5.363876
5095,94.09219,3.522848
5096,61.66724,2.807642
5097,54.0547,1.911552
5098,62.62243,6.5979
5099,65.59726,0.7926686
5100,55.5638,2.206615
5101,41.56047,0.5005233
5102,99.25105,2.644849
5103,68.95218,4.454711
5104,43.15824,1.524232
5105,65.93492,3.456006
5106,59.60945,3.173515
5107,35.2137,0.2108072
5108,32.47932,1.299167
5109,52.6767,0.6592968
5110,828.2457,22.01648
5111,85.60984,0.7212204
5112,64.30402,2.941729
5113,105.4045,3.676197
5114,107.8949,2.23563
5115,75.13855,1.988232
5116,38.02345,2.030644
5117,1247.667,0.5206395
5118,49.35569,1.380241
5119,30.00181,0.745541
5120,33.12384,8.036712
5121,46.04967,3.098995
5122,47.34888,2.16955
5123,59.1271,4.318592
5124,49.3125,7.150252
5125,225.4737,19.84423
5126,52.26397,0.6299717
5127,48.58164,3.189677
5128,42.15668,1.12544
5129,32.51379,2.264575
5130,19.39548,6.568914
5131,61.66018,0.7974796
5132,48.36242,2.491382
5133,42.72086,6.302943
5134,36.95143,2.337558
5135,45.68664,0.3044365
5136,42.04647,0.6557282
5137,35.14666,0.1092288
5138,50.49171,0.8309001
5139,801.9859,3.587486
5140,57.99775,0.4600104
5141,50.13138,2.200802
5142,67.49075,1.095543
5143,49.93828,1.555167
5144,51.11237,4.388129
5145,45.82205,5.543522
5146,47.29424,0.3611957
5147,30.75205,0.1512233
5148,55.51405,1.328882
5149,1189.664,4.682016
5150,47.82293,3.265847
5151,48.94635,0.9687827
5152,46.62229,1.219465
5153,30.01019,0.4041043
5154,77.37273,0.6126018
5155,47.51025,4.087564
5156,46.56812,1.047575
5157,56.94813,1.763645
5158,33.17417,0.6574084
5159,47.98708,0.9724229
5160,26.85038,0.8698465
5161,45.71196,4.524151
5162,102.0676,1.809371
5163,90.88325,4.978667
5164,70.22285,1.12955
5165,39.03664,1.578979
5166,54.6821,0.6804754
5167,86.2924,4.242574
5168,885.549,21.16499
5169,50.23389,3.918775
5170,54.44156,1.212486
5171,46.51868,0.9045257
5172,39.59936,0.4598287
5173,40.38077,0.04009674
5174,79.80857,1.864124
5175,55.91872,0.6417485
5176,73.93578,1.088405
5177,55.75092,3.538445
5178,31.90745,4.214606
5179,70.32243,0.5667492
5180,1038.412,20.05888
5181,58.09384,3.154703
5182,38.38779,0.1230937
5183,61.50927,1.120323
5184,48.99801,2.408623
5185,55.98945,3.788194
5186,48.39441,1.95132
5187,31.95423,0.494884
5188,42.34531,4.442579
5189,29.74018,2.976583
5190,77.41756,2.049139
5191,42.23647,0.4690729
5192,58.54137,1.320401
5193,37.22369,0.3559786
5194,820.1414,9.759396
5195,31.70179,2.523721
5196,33.76804,0.9599398
5197,27.4307,2.377432
5198,47.34089,0.5649351
5199,82.36341,0.2260105
5200,53.45429,0.8029671
5201,91.93265,3.297856
5202,69.19772,2.455353
5203,46.33284,1.299486
5204,34.50662,5.015468
5205,38.71316,0.2882335
5206,39.07042,4.884736
5207,54.55967,1.369046
5208,31.61772,0.1008673
5209,38.50145,3.405086
5210,48.52164,4.916654
5211,877.2663,13.89828
5212,42.89695,0.6526732
5213,35.05288,0.07111391
5214,109.1551,4.268227
5215,41.36826,0.6872333
5216,80.88371,1.013052
5217,52.26856,2.964058
5218,59.44332,1.783513
5219,45.57334,1.797666
5220,32.72933,0.04436386
5221,50.75943,0.4552126
5222,30.72076,0.6251366
5223,31.1778,4.484634
5224,298.9112,27.65742
5225,78.02443,0.1971652
5226,53.6443,0.4014969
5227,43.58276,4.251639
5228,331.3297,19.36432
5229,467.0731,8.808982
5230,49.16146,1.785959
5231,53.79805,4.286292
5232,990.0112,22.98261
5233,103.1601,2.791972
5234,68.22746,3.595427
5235,32.91125,1.803425
5236,30.91221,0.03668568
5237,61.34899,1.864873
5238,34.6708,5.678045
5239,34.30309,0.5935774
5240,79.04588,1.673897
5241,49.3692,0.843405
5242,37.66303,5.116768
5243,54.92605,0.7097255
5244,68.89836,1.703638
5245,NaN,NaN
5246,49.72447,0.9383453
5247,38.60199,1.656538
5248,65.61841,0.123514
5249,45.73118,6.466412
5250,174.4938,14.39718
5251,54.50251,1.151139
5252,647.8464,16.40221
5253,59.47709,4.069315
5254,57.06821,1.362837
5255,62.07881,1.811728
5256,76.46236,0.4482493
5257,54.51905,2.128335
5258,54.9169,0.9878563
5259,48.71762,1.816764
5260,60.1347,1.417297
5261,37.6806,0.5393305
5262,49.90605,4.670017
5263,52.0374,1.516727
5264,35.45936,0.3034126
5265,47.5278,2.549049
5266,50.15719,1.294759
5267,95.18683,4.020771
5268,75.03584,0.1594409
5269,98.63811,2.412926
5270,34.69667,0.9022276
5271,41.73426,0.645095
5272,39.16661,5.794324
5273,31.29556,0.2018146
5274,43.38192,4.761079
5275,57.88187,1.210221
5276,75.72099,1.572695
5277,66.21867,1.88109
5278,810.2126,3.977937
5279,54.85086,1.306267
5280,36.16927,3.672992
5281,58.8658,3.108393
5282,64.98858,3.375994
5283,31.25089,0.09348522
5284,624.8798,35.94179
5285,46.53521,2.43924
5286,34.61526,0.7066458
5287,29.9304,0.09224667
5288,49.46438,0.9493667
5289,480.678,29.07867
5290,69.02943,1.992572
5291,82.44315,2.97174
5292,131.0471,14.3488
5293,35.33371,4.34375
5294,59.30139,2.23648
5295,48.52892,2.584901
5296,49.55407,4.86355
5297,59.24274,1.529052
5298,59.35785,4.745444
5299,45.51624,2.560485
5300,46.42735,0.7201794
5301,55.10434,1.87364
5302,48.89252,2.103167
5303,48.17179,5.80085
5304,60.99791,1.962016
5305,51.7966,0.5077427
5306,34.89918,1.715272
5307,51.08708,9.690559
5308,31.98776,0.719413
5309,41.35708,1.465067
5310,65.32471,3.005276
5311,29.68687,5.650756
5312,40.74313,5.453487
5313,68.61889,4.022326
5314,356.3668,35.18568
5315,74.24046,0.6188722
5316,57.83091,0.5198279
5317,49.63057,1.620502
5318,38.81743,3.173372
5319,1184.931,15.21343
5320,24.57023,5.210829
5321,36.68604,5.470899
5322,40.61557,0.08726417
5323,44.58531,7.524342
5324,43.92671,2.700213
5325,1245.192,1.493064
5326,56.08772,1.71637
5327,36.66479,1.85594
5328,49.34003,1.060637
5329,48.59249,0.7337121
5330,39.28611,0.5390024
5331,26.56161,0.5338345
5332,54.37032,0.5847976
5333,52.07933,0.9733697
5334,31.14434,0.2084506
5335,93.90568,2.759105
5336,42.56466,4.554611
5337,48.06884,1.807224
5338,38.83518,0.2016488
5339,70.64459,4.474307
5340,75.13795,1.203035
5341,69.51817,1.73868
5342,60.66514,1.718576
5343,98.43313,3.255349
5344,48.20167,0.4788181
5345,60.3761,0.9543641
5346,46.41062,1.253031
5347,62.48447,0.760476
5348,269.9159,14.06867
5349,58.87352,0.7097222
5350,39.29132,0.297474
5351,35.28221,1.325136
5352,36.93107,0.5011833
5353,57.54506,1.414845
5354,56.76491,7.867231
5355,54.96662,1.035203
5356,72.93423,1.218922
5357,32.78024,0.2613465
5358,49.8917,6.028701
5359,1229.658,11.53351
5360,30.9683,0.0893241
5361,55.45755,2.1343
5362,86.9962,5.575275
5363,NaN,NaN
5364,47.62648,1.225657
5365,53.0215,1.442622
5366,108.5478,1.669247
5367,71.74817,0.4910013
5368,32.69113,8.457286
5369,28.92036,0.9343501
5370,1262.288,1.192606
5371,31.21557,1.050784
5372,31.64184,0.3646818
5373,63.4581,0.3396208
5374,40.34406,0.7390767
5375,38.27421,6.278852
5376,71.04668,1.766835
5377,52.43964,1.809364
5378,47.36654,2.007411
5379,61.33275,3.803706
5380,31.933,1.365496
5381,56.66573,1.192049
5382,43.20472,5.117179
5383,42.50298,0.3384327
5384,48.59726,1.005498
5385,58.13525,1.113766
5386,54.91133,0.5633706
5387,67.40942,1.617043
5388,65.40665,1.982012
5389,73.56113,1.965134
5390,32.26324,0.4135031
5391,38.94178,0.2484475
5392,52.6346,2.219673
5393,42.20346,1.682007
5394,64.46262,3.613096
5395,879.9495,25.07947
5396,54.39696,1.3635
5397,55.44937,1.459874
5398,31.26361,0.07986151
5399,38.29867,0.3273315
5400,46.76409,0.5323465
5401,72.45995,4.260759
5402,42.66745,0.1778239
5403,77.29556,0.3265937
5404,50.62764,0.2651315
5405,36.00158,0.8562292
5406,63.65181,4.865224
5407,91.9968,0.4428973
5408,51.98849,3.578689
5409,52.36018,0.8007892
5410,87.14964,1.465403
5411,45.1942,1.006561
5412,30.94934,0.7358133
5413,31.96363,0.4728268
5414,44.18816,2.286672
5415,30.54925,1.155094
5416,38.18835,0.3799643
5417,54.55839,2.322424
5418,79.00052,0.6404666
5419,138.0136,8.230563
5420,67.82955,0.1145695
5421,102.5719,1.369818
5422,57.074,1.532845
5423,63.24059,1.138772
5424,50.78204,1.149449
5425,35.7172,0.1521717
5426,51.0918,3.254414
5427,38.02707,0.8679969
5428,47.90248,3.350594
5429,55.82888,0.5626545
5430,1084.263,4.652416
5431,57.58553,3.475683
5432,977.6508,25.94291
5433,37.65824,4.057969
5434,50.62857,1.406734
5435,51.03058,1.829669
5436,51.41862,1.452184
5437,52.82896,3.137967
5438,35.92485,0.4263108
5439,48.35537,1.037362
5440,39.42668,0.202017
5441,70.06399,0.9728776
5442,58.93739,0.3570919
5443,87.44386,3.360419
5444,32.14934,2.543947
5445,46.54485,1.563806
5446,35.91287,2.023912
5447,46.55611,3.175553
5448,55.85292,2.294961
5449,330.0699,20.13174
5450,39.86779,0.07617307
5451,30.42442,0.4439194
5452,35.80239,0.6987109
5453,32.91811,2.064322
5454,188.1821,26.58139
5455,44.4951,0.9770481
5456,55.24463,1.416982
5457,53.55704,3.875815
5458,34.11622,2.260355
5459,24.6373,0.7850644
5460,86.00216,1.178033
5461,834.8848,9.302465
5462,50.70908,1.308821
5463,31.16875,1.663001
5464,35.32952,1.837515
5465,47.67159,2.111426
5466,55.20603,1.497153
5467,231.2888,27.2982
5468,49.49295,3.506478
5469,1250.458,3.345242
5470,51.35437,0.6497971
5471,1200.543,7.845099
5472,57.54622,2.873872
5473,81.03157,3.450416
5474,70.03539,16.26415
5475,73.65294,2.027651
5476,144.3457,7.899624
5477,56.57665,0.630927
5478,60.69591,2.346706
5479,51.54396,3.344238
5480,63.18737,4.452386
5481,32.29791,1.082132
5482,1180.988,15.09331
5483,51.52864,1.178335
5484,35.55143,3.498851
5485,49.71613,0.6069905
5486,48.22821,0.9909307
5487,60.86387,1.327367
5488,294.6146,17.25263
5489,55.87031,1.820105
5490,52.88511,1.086412
5491,58.83068,1.691364
5492,35.15448,0.7196345
5493,48.73703,0.5869226
5494,87.88053,1.652553
5495,31.18512,3.77968
5496,32.3366,0.1144906
5497,31.61259,0.1407918
5498,34.83569,0.3728839
5499,48.71687,1.941922
5500,50.2748,1.657234
5501,91.39537,1.22002
5502,57.60042,4.481627
5503,61.61212,2.132395
5504,777.4784,18.72166
5505,71.6737,2.442376
5506,33.64669,1.420063
5507,166.5374,14.0396
5508,56.87737,0.8670142
5509,44.24929,1.634504
5510,45.16879,1.271698
5511,42.42868,0.5767301
5512,839.1807,16.66762
5513,77.04462,1.553175
5514,70.62401,0.2647575
5515,58.01062,2.204567
5516,54.39508,1.106655
5517,723.0687,32.44999
5518,32.76247,3.548798
5519,41.2644,3.709698
5520,57.36303,0.7455516
5521,76.03941,2.876925
5522,48.37418,5.693044
5523,62.47693,0.8669591
5524,38.00821,1.396327
5525,43.35036,1.872035
5526,1213.932,14.58043
5527,756.5853,21.79262
5528,595.9715,31.56343
5529,62.79802,0.4940348
5530,49.61761,3.829138
5531,56.4828,1.741186
5532,73.78183,1.022325
5533,32.90481,1.898336
5534,78.07619,0.5048516
5535,47.23409,2.742346
5536,107.6585,10.35526
5537,81.61348,0.6086677
5538,35.68877,0.5788569
5539,95.06899,3.381593
5540,34.45744,0.6132868
5541,49.90791,1.223026
5542,66.04407,0.8478315
5543,35.6498,0.0291905
5544,33.97699,0.4488442
5545,31.05576,0.1574468
5546,36.70107,0.5018362
5547,56.40184,0.6200424
5548,49.68092,0.3041758
5549,89.62675,0.360771
5550,31.08794,0.05778573
5551,30.95528,1.894206
5552,42.56589,0.1196608
5553,44.59064,1.338977
5554,30.57758,2.201978
5555,808.9852,14.39902
5556,49.47171,2.358805
5557,76.27902,1.069018
5558,62.2635,0.9756909
5559,56.03659,4.410716
5560,53.91235,4.700808
5561,41.98381,0.340957
5562,44.02709,0.9937701
5563,378.1585,19.1651
5564,525.2775,15.70605
5565,31.30525,0.6998588
5566,209.7112,11.85548
5567,66.34206,1.239643
5568,51.85399,0.9273335
5569,25.89706,0.804072
5570,75.00439,1.359452
5571,34.7902,5.047593
5572,30.96561,0.06939416
5573,43.43349,3.593957
5574,38.83876,0.0344135
5575,32.2233,1.699945
5576,42.44468,1.126555
5577,144.5846,1.04883
5578,50.57138,0.5121149
5579,62.32186,0.9866097
5580,34.35016,7.488868
5581,54.93861,2.173995
5582,42.44678,0.2324417
5583,33.44966,2.391365
5584,37.92647,0.2867837
5585,92.5588,3.061517
5586,49.2562,1.750325
5587,52.28517,3.004176
5588,54.59418,1.163921
5589,48.56012,0.8674014
5590,29.64025,0.5619732
5591,52.78091,1.39586
5592,58.56791,2.297279
5593,37.50036,2.518685
5594,50.64161,5.590392
5595,30.92038,0.9840265
5596,772.2157,14.07374
5597,41.57833,4.414905
5598,188.0075,15.36609
5599,1078.839,11.52456
5600,60.48594,3.947145
5601,31.53586,3.049509
5602,55.25302,1.587726
5603,58.7191,2.672528
5604,31.31048,0.04188497
5605,54.5887,1.843002
5606,340.1295,32.12965
5607,41.43568,5.473736
5608,49.63919,4.945396
5609,70.72776,3.856903
5610,72.27361,0.5094644
5611,83.30351,3.735693
5612,40.29984,1.728967
5613,43.81671,2.364529
5614,34.60175,0.4567201
5615,31.26556,0.8949747
5616,50.26483,0.9680108
5617,49.76336,1.304651
5618,70.38023,0.6548917
5619,49.41156,1.530466
5620,49.79915,0.7205794
5621,40.43457,3.477853
5622,56.25187,3.4586
5623,34.08181,1.74571
5624,50.1878,1.743756
5625,34.69226,0.456372
5626,109.8554,2.391093
5627,33.46643,0.2833066
5628,72.14996,2.065814
5629,1176.335,8.022173
5630,868.4259,23.74768
5631,66.66824,1.386408
5632,34.538,1.265228
5633,77.26007,1.522735
5634,48.61836,2.71413
5635,57.39679,0.8344053
5636,45.73877,1.872774
5637,40.43024,3.487631
5638,38.17132,0.649428
5639,49.11516,2.041319
5640,72.88201,0.5278777
5641,31.01671,2.64193
5642,35.30441,1.345275
5643,47.39662,0.8935921
5644,49.25375,1.401695
5645,262.8645,18.4969
5646,58.69724,4.818806
5647,1187.065,5.407113
5648,52.72623,2.726806
5649,44.02402,4.248881
5650,48.84885,0.5321205
5651,NaN,NaN
5652,60.98373,1.820799
5653,110.8129,3.506701
5654,58.5116,3.346725
5655,45.39178,5.175314
5656,38.51152,3.707786
5657,1189.567,15.8605
5658,52.13696,1.205491
5659,65.05013,0.1857461
5660,48.67575,0.8714765
5661,35.97543,0.2183235
5662,92.48595,1.600062
5663,35.83511,2.218017
5664,194.9142,34.0465
5665,30.51124,0.4314162
5666,118.8326,8.20897
5667,1050.157,15.40255
5668,50.55392,1.932752
5669,85.78747,1.101704
5670,77.96401,3.470778
5671,69.02757,2.602197
5672,39.92987,0.6382476
5673,54.75101,1.414742
5674,61.01158,3.797437
5675,50.67451,2.668491
5676,35.25489,0.2214631
5677,NaN,NaN
5678,49.65735,1.774161
5679,91.18551,2.688617
5680,78.23535,3.047824
5681,34.5161,2.282069
5682,35.99438,0.1003009
5683,31.20633,0.1770376
5684,33.06238,1.031119
5685,117.6853,9.012157
5686,30.85134,0.04084175
5687,62.73026,0.5377992
5688,53.89798,1.446835
5689,51.20178,0.5401176
5690,1336.364,18.57297
5691,37.48327,0.1402487
5692,50.40213,2.589144
5693,67.46501,0.6645811
5694,36.89155,0.7518653
5695,32.73888,4.296716
5696,54.60553,5.124272
5697,40.57486,8.691501
5698,30.66642,0.8007293
5699,64.41096,0.2806806
5700,56.08876,0.5761751
5701,54.86559,1.58036
5702,45.6864,6.632271
5703,56.43759,1.866876
5704,49.68677,1.692639
5705,29.01923,4.295458
5706,36.78628,3.028879
5707,55.23404,1.101193
5708,47.47323,3.107372
5709,1123.803,7.678319
5710,43.39282,0.6723324
5711,1025.309,1.893768
5712,73.28953,1.295225
5713,38.05363,0.7481632
5714,61.71617,4.461087
5715,49.59773,11.86615
5716,43.53288,0.21381
5717,42.29996,7.353812
5718,21.46232,0.4156637
5719,29.22967,0.9448574
5720,129.6003,23.75001
5721,63.75275,1.809199
5722,35.74466,0.1456402
5723,42.52412,4.007673
5724,49.20689,0.8915669
5725,40.17932,0.6289907
5726,77.23659,0.962145
5727,NaN,NaN
5728,30.80174,0.08614306
5729,73.5445,2.253882
5730,45.22044,1.712822
5731,52.81764,3.354684
5732,1031.224,64.45469
5733,56.91542,6.872931
5734,40.05006,3.916727
5735,34.6218,0.8393999
5736,52.82743,2.525234
5737,58.25991,1.807231
5738,40.09991,9.850859
5739,37.15496,0.7644067
5740,54.85387,3.600494
5741,116.8565,13.30051
5742,51.35164,0.9458505
5743,63.71517,1.520112
5744,52.75323,3.327474
5745,36.53749,4.294028
5746,79.08235,2.297647
5747,59.41174,1.908983
5748,1267.875,0.4751147
5749,39.81553,7.383718
5750,31.54505,0.5019953
5751,42.70042,4.244375
5752,33.81176,1.944082
5753,31.52288,3.989865
5754,67.98376,2.574019
5755,78.09206,3.618769
5756,47.40563,0.6171772
5757,29.84164,0.5148378
5758,47.22886,4.78921
5759,45.17333,5.745481
5760,57.13638,4.386275
5761,45.46691,3.058106
5762,49.77284,0.9837481
5763,46.95567,4.265218
5764,44.52837,8.664053
5765,32.42491,0.6352558
5766,32.40692,1.794485
5767,24.18415,3.861716
5768,54.01793,1.322046
5769,55.28688,0.4137405
5770,37.77492,0.4225462
5771,339.3634,8.999486
5772,37.8739,2.760791
5773,47.80632,1.436907
5774,45.8058,1.626356
5775,43.18182,0.967042
5776,51.29607,2.471096
5777,54.21645,2.738259
5778,48.81774,1.502289
5779,94.5433,7.276928
5780,26.58611,0.2863622
5781,51.94144,0.5465232
5782,49.46256,1.1388
5783,30.31374,0.0979136
5784,36.10044,2.468126
5785,33.09267,0.4097705
5786,56.14168,9.615767
5787,56.94833,1.255647
5788,56.12315,1.3738
5789,50.34786,0.42743
5790,33.56685,0.3736024
5791,27.563,0.2640255
5792,54.31616,1.593394
5793,42.67701,2.856039
5794,33.13518,0.6513488
5795,326.6956,44.94256
5796,47.65799,0.4422147
5797,57.95163,3.218196
5798,374.0419,8.207663
5799,61.9578,1.433712
5800,46.9119,2.684552
5801,39.06429,4.83601
5802,849.9471,34.71832
5803,46.35621,2.29383
5804,934.0242,16.90432
5805,56.27586,0.6870805
5806,82.84041,1.009668
5807,29.73252,0.7447034
5808,37.84478,8.033518
5809,138.2887,3.302049
5810,85.08877,1.021936
5811,76.46117,1.572093
5812,71.19483,3.717896
5813,69.7334,0.6139956
5814,42.41457,0.4376023
5815,39.17072,3.021045
5816,94.93206,0.8023323
5817,33.58833,1.409371
5818,51.67233,0.820547
5819,26.1222,1.388361
5820,51.20749,2.323685
5821,69.76398,2.420346
5822,41.3955,1.141236
5823,56.19741,3.506674
5824,40.51844,1.229556
5825,131.9248,25.34277
5826,71.83871,1.530627
5827,39.02267,0.05984898
5828,49.891,2.222276
5829,65.82686,1.771849
5830,95.98098,1.315117
5831,89.24967,0.6187046
5832,32.44377,0.6305702
5833,31.72089,2.28534
5834,63.25206,0.6514738
5835,39.92899,3.291371
5836,50.53586,0.8810549
5837,61.34324,3.875945
5838,117.2135,2.380637
5839,1119.475,18.56784
5840,51.69718,0.70629
5841,51.84862,2.023334
5842,882.7752,4.352293
5843,54.12059,2.187037
5844,40.60881,0.150566
5845,38.9493,0.7116601
5846,31.80823,3.541385
5847,604.8774,18.61136
5848,68.17308,2.074028
5849,39.03186,5.166291
5850,1095.449,0.7478884
5851,54.32957,1.434638
5852,35.39767,0.3230569
5853,87.56242,0.8140516
5854,39.20832,2.507086
5855,817.601,10.85912
5856,43.96354,0.2840025
5857,34.14526,1.788044
5858,51.34727,3.19995
5859,32.71977,1.487224
5860,41.45159,0.3453094
5861,76.25002,0.9685189
5862,50.61076,0.8121006
5863,77.75566,1.513614
5864,41.60902,5.59901
5865,50.35768,1.928494
5866,48.91471,0.5624943
5867,483.5352,13.72384
5868,30.42379,0.7459502
5869,86.054,0.830655
5870,51.2869,1.729266
5871,51.23514,0.8934829
5872,29.26635,1.030911
5873,34.2948,0.6255112
5874,42.22269,3.862773
5875,31.44651,0.3953338
5876,54.57148,2.282781
5877,69.05196,3.952581
5878,67.22041,0.7372627
5879,106.5706,4.071569
5880,41.21202,0.9312881
5881,46.21311,1.009536
5882,31.47307,0.8687866
5883,37.41085,1.713244
5884,33.73175,1.506222
5885,109.1805,22.41857
5886,38.15119,0.1147764
5887,63.9609,0.7926978
5888,38.73642,7.689466
5889,45.37745,3.799151
5890,37.91273,0.2348943
5891,25.91543,0.4044803
5892,61.42103,0.5197129
5893,49.72535,0.2584872
5894,61.97676,5.816082
5895,66.43298,0.7933529
5896,77.19189,2.200844
5897,51.24981,1.244184
5898,774.2617,23.52102
5899,38.37495,0.07603006
5900,61.41655,1.055997
5901,133.9,10.48298
5902,61.88174,1.077011
5903,94.70522,2.393335
5904,39.15729,7.144786
5905,30.84913,0.8046228
5906,60.76935,0.7930926
5907,35.94412,1.734531
5908,54.72897,7.54234
5909,279.0056,21.28768
5910,28.9254,13.08805
5911,1119.156,3.352882
5912,64.94849,5.222568
5913,56.87033,1.098909
5914,102.0025,3.591584
5915,159.7807,11.35682
5916,84.47188,1.369889
5917,54.91128,2.887757
5918,1084.851,20.22797
5919,40.24412,0.3974685
5920,45.21152,0.4718626
5921,292.997,18.11158
5922,29.38537,3.297378
5923,49.25676,3.396832
5924,45.84898,6.223804
5925,37.1477,0.4643362
5926,81.85476,2.307376
5927,40.63115,5.103162
5928,77.00144,1.168563
5929,67.25851,2.202032
5930,38.63338,0.7316958
5931,53.84149,1.826929
5932,58.69228,2.426137
5933,56.36882,1.859642
5934,46.47723,1.593737
5935,50.20827,0.9045938
5936,NaN,NaN
5937,594.6384,27.41821
5938,51.10268,1.393932
5939,30.43355,0.1424215
5940,32.81647,0.2338145
5941,35.23621,2.858953
5942,50.62297,0.728706
5943,37.47689,1.99352
5944,44.46846,3.970641
5945,257.2375,28.43156
5946,44.28372,1.401827
5947,59.07168,2.579811
5948,100.5996,2.974718
5949,53.22213,1.560216
5950,98.80186,3.598201
5951,58.54147,1.484362
5952,35.17417,3.526615
5953,52.57067,0.8281276
5954,47.25256,4.188047
5955,NaN,NaN
5956,50.87309,7.844643
5957,73.82076,2.845077
5958,53.08015,1.077303
5959,24.47521,0.9258027
5960,56.07277,2.099225
5961,65.17287,2.689681
5962,52.63636,1.565696
5963,39.24401,4.284638
5964,36.35408,0.8131697
5965,57.98149,3.165879
5966,63.68441,1.205496
5967,870.577,9.903958
5968,70.845,2.127241
5969,80.51859,1.529166
5970,64.99165,1.291463
5971,46.08974,0.668679
5972,30.78924,0.07354635
5973,83.67568,4.012186
5974,50.82154,1.660142
5975,70.25262,3.567999
5976,35.36991,1.145682
5977,60.36412,1.118441
5978,84.76427,3.291934
5979,58.68891,1.04271
5980,43.69109,2.995713
5981,1091.758,2.79993
5982,63.94491,1.320292
5983,38.8993,0.07425217
5984,47.17861,0.6662759
5985,35.59344,1.425415
5986,35.51639,0.326351
5987,69.28284,2.582072
5988,66.51517,1.086375
5989,48.50838,1.584837
5990,72.17152,0.2333859
5991,41.51258,2.35946
5992,47.18225,1.784415
5993,26.25551,0.1977719
5994,68.22244,2.89055
5995,54.09203,3.69669
5996,49.8362,2.046308
5997,47.20361,7.426508
5998,61.83577,1.537397
5999,78.48809,1.779778
6000,30.99106,0.08113088
6001,39.36559,0.4159392
6002,56.00834,0.9187881
6003,33.5166,1.450702
6004,50.07073,3.302425
6005,79.75426,2.329471
6006,42.62434,1.655303
6007,30.70672,0.1172599
6008,33.01605,1.279398
6009,35.67633,3.583534
6010,206.8185,25.12719
6011,31.17026,2.204901
6012,457.6253,26.98766
6013,65.01389,1.728032
6014,1103.595,2.291358
6015,86.89498,1.132152
6016,35.62403,1.59912
6017,47.6095,1.105276
6018,96.72609,3.836648
6019,43.60975,2.157335
6020,89.8391,3.476097
6021,67.76099,2.45185
6022,325.011,21.21596
6023,74.93482,2.916894
6024,86.4801,5.650264
6025,54.26361,0.659586
6026,84.73235,2.107555
6027,30.88283,0.1698593
6028,34.80733,1.649759
6029,73.98006,1.845739
6030,52.34389,0.4405647
6031,55.14794,0.613211
6032,38.9864,0.5895112
6033,38.46244,0.1331072
6034,33.34592,3.121668
6035,84.96494,0.7967734
6036,67.82516,1.233074
