,aster30_wgs84_SantaCatarina,aster30_slope_SantaCatarina
8192,36.98546173,NaN
8193,411.5541386,12.14082
8194,7.18083359,3.625372
8195,5.90604856,1.328376
8196,21.25635355,12.36231
8197,12.46626866,2.792776
8198,634.7795652,7.9764
8199,15.0442983,1.067892
8200,9.43324739,1.83379
8201,80.19141361,11.27548
8202,343.40314361,20.17205
8203,7.93644341,2.136313
8204,17.60235762,6.816246
8205,306.16162566,16.52193
8206,10.53572906,1.334602
8207,19.92216625,7.541784
8208,70.70540617,30.72692
8209,614.49866802,24.58527
8210,58.32502732,15.87908
8211,246.49362202,13.43508
8212,420.58978297,16.14445
8213,729.30117711,13.56168
8214,579.73286592,16.56662
8215,618.38130853,35.41304
8216,13.36572041,1.644101
8217,112.1855969,25.96375
8218,669.76628472,10.55791
8219,10.01826538,0.7018926
8220,426.34205131,11.48519
8221,478.5446473,18.14767
8222,39.43828128,9.060146
8223,795.48247386,11.8058
8224,102.55885632,19.40803
8225,707.39512711,29.0135
8226,300.12065795,11.63319
8227,256.5066212,31.03282
8228,298.38042738,11.06212
8229,17.27506394,8.880717
8230,107.38333308,14.15647
8231,258.16988775,17.88829
8232,12.08200542,6.049078
8233,330.37776956,38.57886
8234,91.7850332,31.22842
8235,366.2634268,16.74979
8236,78.10249023,31.22672
8237,360.25568203,11.42746
8238,146.37047592,24.49505
8239,15.22970519,4.261021
8240,548.60217086,19.44952
8241,334.64335459,14.8695
8242,587.60668673,19.8347
8243,11.08938897,4.527188
8244,185.55640411,15.22225
8245,31.9250816,6.721601
8246,673.62030183,18.53517
8247,220.61961687,16.06832
8248,267.55229901,25.08129
8249,144.95031956,13.77027
8250,7.48344832,2.838648
8251,17.231565,5.190172
8252,201.56751605,15.2508
8253,14.0941759,2.773531
8254,23.23254277,9.141253
8255,327.82151969,4.030167
8256,17.39863086,3.203904
8257,18.09923561,2.235
8258,668.43905221,2.104181
8259,794.78140342,11.13006
8260,890.43862215,28.65944
8261,17.56014184,4.258978
8262,150.39546746,12.44656
8263,705.78944916,13.34913
8264,10.58640565,2.570798
8265,168.83096712,22.1745
8266,13.08521946,0.3502972
8267,320.53793673,25.70424
8268,48.56564421,20.04596
8269,159.45199473,18.32108
8270,82.22947916,8.325549
8271,16.64433096,1.626116
8272,68.408586,29.69527
8273,89.52985171,16.76972
8274,280.3634687,24.46872
8275,10.8748781,2.289771
8276,427.46867792,27.85063
8277,82.35440139,16.59546
8278,70.7564402,20.73596
8279,312.47661756,10.64227
8280,470.69178416,3.860656
8281,26.10203346,6.81179
8282,343.6750064,12.54658
8283,9.97017168,1.829107
8284,94.80504083,13.79332
8285,6.96923877,1.191816
8286,947.4798077,14.18453
8287,235.7443893,9.589458
8288,213.11229541,19.98787
8289,595.18939086,17.77904
8290,294.57532797,16.16832
8291,340.52425978,18.10255
8292,8.76856033,4.507653
8293,15.22791776,9.97094
8294,12.97844704,3.766507
8295,416.34308674,15.34247
8296,652.10249094,36.32062
8297,294.82862747,21.00477
8298,550.49945695,6.566111
8299,14.30277533,1.649162
8300,17.59997973,10.67506
8301,9.07329935,1.331733
8302,86.08236826,17.32616
8303,669.46397161,24.09186
8304,147.48280362,20.11316
8305,195.9086663,10.72745
8306,661.44308324,34.83512
8307,14.25487621,4.465611
8308,46.57818104,6.72205
8309,96.17934422,18.85805
8310,157.50370838,20.42754
8311,358.48210167,15.36406
8312,13.39293589,5.341521
8313,22.00025053,3.862432
8314,11.35153123,2.237208
8315,10.05114891,3.719732
8316,18.74393829,4.481274
8317,NaN,NaN
8318,49.73091853,19.73088
8319,312.74057102,6.93484
8320,163.92943637,12.48759
8321,26.33630043,5.350729
8322,241.64106289,23.29863
8323,38.26933753,7.116497
8324,18.37058612,6.698921
8325,21.18698455,2.133254
8326,174.0782209,19.31526
8327,68.46277469,2.868113
8328,9.90116113,1.32823
8329,780.53986456,15.89629
8330,356.30644134,27.23918
8331,483.55753738,18.33932
8332,780.38678393,18.33906
8333,53.37975711,4.938532
8334,35.43311906,5.782385
8335,92.29128458,19.42055
8336,106.64207954,18.32052
8337,399.83948664,20.35882
8338,440.36389174,13.12145
8339,29.29144495,4.419894
8340,171.24803979,16.93242
8341,11.58395981,0.3502167
8342,108.47996334,7.639091
8343,168.61277787,9.487591
8344,19.38582223,10.55229
8345,1033.38317291,22.03547
8346,207.24500238,14.50336
8347,221.09927763,21.22088
8348,108.82114158,14.23583
8349,16.94749235,6.456012
8350,105.1770705,26.52833
8351,400.69654645,27.17647
8352,21.1943434,6.611814
8353,27.2133066,8.422568
8354,305.98501873,22.32821
8355,14.94852103,1.401686
8356,8.20629542,1.052826
8357,72.55907558,15.53915
8358,14.33353385,1.932585
8359,828.37912456,16.90121
8360,276.27811932,22.80423
8361,239.12650679,12.83203
8362,11.1190193,3.75436
8363,191.66141854,25.51716
8364,15.24989549,10.7991
8365,822.52157293,18.89467
8366,303.4848124,16.89788
8367,467.40416661,22.6316
8368,84.45974555,3.893688
8369,184.18965325,23.22425
8370,160.25676125,5.315629
8371,287.44988512,15.40069
8372,15.67790651,1.860519
8373,369.41145081,28.12968
8374,325.66203121,3.128689
8375,19.5321568,6.305189
8376,298.69752659,15.13569
8377,681.20681457,4.21264
8378,14.05766894,3.145058
8379,850.48329821,4.243289
8380,18.4136008,1.05583
8381,247.12794001,18.25875
8382,371.71956123,26.37598
8383,160.59385312,15.68135
8384,390.0991707,20.49554
8385,34.17792831,11.59862
8386,22.66271685,4.923046
8387,19.6033938,5.430317
8388,11.57366606,8.856977
8389,491.58257588,16.46641
8390,648.36516761,5.917003
8391,183.55832474,15.66942
8392,393.09389326,24.19278
8393,25.52000025,1.821656
8394,8.76169172,3.572204
8395,942.53348674,20.05232
8396,12.37392009,1.405436
8397,274.66355602,35.22805
8398,749.79583291,16.88411
8399,690.63316786,27.38252
8400,180.40047938,23.84041
8401,17.21280781,14.32527
8402,17.24564004,2.300606
8403,1029.49559001,15.25251
8404,315.42362772,19.60002
8405,195.50981757,15.25971
8406,17.73140506,1.477487
8407,74.4523785,4.309184
8408,192.75001249,18.5716
8409,584.70021042,16.9231
8410,400.66103489,17.99264
8411,833.56258442,12.14866
8412,21.00180311,2.511899
8413,66.97971907,32.01463
8414,247.55147539,12.33539
8415,246.15606533,20.39085
8416,23.59976083,7.107131
8417,229.81054453,17.20533
8418,71.57547676,18.36699
8419,772.45126524,32.36759
8420,738.50994587,3.534504
8421,160.57674089,6.258396
8422,11.01203549,7.877385
8423,119.20303343,17.65843
8424,9.15844643,0.7454949
8425,105.4587974,10.92919
8426,66.30422014,13.99476
8427,263.3758042,9.278662
8428,8.09882098,1.634263
8429,126.44346861,25.19108
8430,6.0602645,1.402
8431,139.73555041,19.97136
8432,23.48553593,3.529751
8433,250.02286267,30.26212
8434,18.1787024,3.294756
8435,179.59704913,17.12082
8436,479.69580775,11.86887
8437,90.60819938,7.747492
8438,649.47497244,28.88384
8439,504.20473795,23.1466
8440,550.62888619,32.0521
8441,10.8163204,0.00142124
8442,12.5842095,6.569993
8443,533.77157776,11.96676
8444,273.9728403,17.9732
8445,434.50575057,13.3716
8446,464.45771021,15.86523
8447,330.82180295,22.35663
8448,187.58938094,34.49123
8449,1043.44818036,17.26384
8450,622.54880388,5.001709
8451,629.38912483,19.74903
8452,214.32313959,20.69641
8453,14.10202925,4.990044
8454,16.73521952,11.89971
8455,614.66381424,13.72842
8456,9.13799696,5.876503
8457,5.02942499,7.878335
8458,32.82803367,18.33916
8459,15.97963834,10.99181
8460,462.09178969,25.40197
8461,13.12921919,0.7452601
8462,225.36490462,5.647354
8463,143.74566596,11.88774
8464,152.74585446,26.29898
8465,29.56782966,8.645847
8466,635.71296879,14.2849
8467,18.32462855,3.462768
8468,90.01889954,22.62125
8469,130.92302109,14.94038
8470,319.49167046,24.90187
8471,96.72247576,17.92533
8472,14.05938146,1.069023
8473,54.23063164,30.22524
8474,20.9539309,4.995961
8475,10.04227582,9.428731
8476,271.25157306,21.91924
8477,25.04687596,3.033368
8478,519.61052792,17.32367
8479,791.566573,20.151
8480,12.32190024,4.030295
8481,116.24213955,18.48213
8482,14.13126549,2.135835
8483,682.71709443,11.07694
8484,152.74021816,21.23693
8485,219.21866081,24.46338
8486,90.54984352,5.599442
8487,698.33270756,19.16684
8488,15.73208557,0.0014428
8489,12.20765836,7.131332
8490,15.11104159,3.084465
8491,221.79909016,20.02791
8492,389.0102613,14.47619
8493,41.70294205,14.17773
8494,30.64749228,15.84588
8495,100.66093214,13.67664
8496,713.39546074,15.60211
8497,407.34634009,21.38269
8498,562.6473685,21.62835
8499,21.46087465,2.508217
8500,776.52095936,26.0109
8501,309.2744942,32.79464
8502,23.23034441,2.951183
8503,11.50080693,1.055265
8504,96.82229887,31.07869
8505,216.8049696,25.05608
8506,8.00121199,5.221408
8507,475.71808548,16.13575
8508,593.74175442,10.77718
8509,73.50529911,3.466405
8510,699.55531869,4.180704
8511,371.09527177,19.56744
8512,579.81918383,21.66717
8513,589.45960389,15.19588
8514,65.64302382,5.209984
8515,39.69799539,19.68439
8516,612.58837366,21.00107
8517,14.97562271,1.395809
8518,28.52304112,1.487717
8519,104.98082746,12.30525
8520,77.17570704,15.46851
8521,246.2461345,6.560181
8522,144.32683681,9.621404
8523,726.62924676,39.44741
8524,15.64593264,6.644571
8525,16.08031206,4.256304
8526,13.49060204,2.108683
8527,8.06547264,0.3484242
8528,225.27480871,11.22475
8529,451.60250622,12.62452
8530,15.58037365,5.185718
8531,15.60416181,3.285521
8532,224.69366782,14.54217
8533,228.32269169,34.54799
8534,870.24045405,13.76502
8535,10.73429712,3.121522
8536,820.65370103,14.88953
8537,7.87115687,2.32552
8538,557.77003256,16.0002
8539,906.70628548,10.80419
8540,64.86045565,22.24614
8541,137.2356647,14.37698
8542,561.27005444,27.84654
8543,935.1812723,17.00829
8544,61.5673146,7.676788
8545,14.4361243,2.898536
8546,64.59735328,18.42601
8547,818.5805605,32.75632
8548,143.45851427,19.10843
8549,108.09191817,6.687352
8550,48.62798963,13.26407
8551,533.50606106,6.156935
8552,196.48151181,13.37353
8553,153.26959301,23.18255
8554,14.0887032,2.457868
8555,516.69322158,34.65014
8556,381.94024077,25.47651
8557,35.23012678,8.686649
8558,252.0328314,19.72034
8559,9.26415109,2.770916
8560,750.57447309,16.73416
8561,24.01305226,3.717341
8562,430.15600914,17.25137
8563,159.3956049,16.95181
8564,265.68161188,19.48854
8565,15.86821263,2.570925
8566,10.48447196,3.150662
8567,679.45016589,23.06179
8568,11.01840451,8.956183
8569,56.53277783,21.17953
8570,617.61929412,15.50397
8571,670.74935841,15.02084
8572,658.76615753,8.762897
8573,126.26426631,8.423741
8574,54.20981993,11.59628
8575,11.01605489,3.957727
8576,121.47051614,4.536522
8577,537.29025763,22.77061
8578,15.35581785,4.178171
8579,114.63564338,13.85093
8580,253.61234319,28.50552
8581,849.26298919,22.58606
8582,12.24038084,4.879955
8583,374.51559602,3.130806
8584,720.67869552,18.125
8585,156.45478882,16.15924
8586,701.50460941,9.292731
8587,105.84433914,19.35221
8588,13.50939517,1.578265
8589,156.00425516,17.13602
8590,82.23204655,11.16602
8591,249.26112623,9.354859
8592,33.53261694,14.51352
8593,709.52013771,21.87551
8594,295.59727317,28.57801
8595,55.52762325,15.24087
8596,17.34668852,5.316791
8597,547.14866654,37.82566
8598,463.37368275,28.46909
8599,447.79201482,17.23811
8600,43.5469086,10.94835
8601,134.22272189,22.83294
8602,561.72295721,8.028559
8603,73.24189053,9.144448
8604,125.65350666,9.506702
8605,19.67414112,5.972376
8606,404.36227302,18.7923
8607,452.46739853,15.1359
8608,10.39755924,2.381005
8609,13.17182428,4.255479
8610,35.02961022,7.825014
8611,21.22888927,8.904912
8612,318.28111637,19.33262
8613,369.6015618,17.57546
8614,16.05154288,3.417108
8615,421.5568333,4.511599
8616,234.41314986,15.61076
8617,25.34630519,8.630438
8618,899.38023641,12.77022
8619,240.62396798,5.296449
8620,262.30226887,16.20161
8621,333.56333727,13.71348
8622,405.20558448,9.401443
8623,559.46422957,29.53085
8624,128.33473432,10.29331
8625,1119.50534404,23.10129
8626,365.38806049,20.99971
8627,389.78079601,34.02376
8628,350.58445836,27.65285
8629,7.92578071,1.402406
8630,664.37064216,16.50773
8631,72.4101794,16.9293
8632,55.0749397,18.13888
8633,521.50568253,20.956
8634,256.15102477,9.621922
8635,9.08417937,1.328465
8636,11.86215776,4.155503
8637,959.14592417,27.60279
8638,17.57756255,2.570936
8639,170.71707763,13.29525
8640,31.78872555,21.17817
8641,796.62144623,13.32594
8642,85.36646732,2.674423
8643,7.77526504,4.593133
8644,585.76483579,25.08959
8645,18.41076763,1.973521
8646,113.36081876,18.40634
8647,728.6872694,23.29976
8648,860.64544101,3.81677
8649,10.99220183,0.3491426
8650,56.23254704,13.95063
8651,50.31168916,6.044258
8652,407.64703629,14.66776
8653,519.5202273,6.664934
8654,263.45573099,20.90895
8655,103.21013205,16.05148
8656,79.7211268,23.62919
8657,139.67961465,34.50152
8658,351.99790198,11.24701
8659,27.95071722,14.9984
8660,106.29353023,11.00754
8661,626.70126007,15.24203
8662,636.39761777,22.49439
8663,17.23056531,8.022134
8664,56.48808574,20.95402
8665,626.422977,6.841098
8666,94.21283512,9.895751
8667,23.35334974,3.957036
8668,116.02262482,12.25332
8669,19.47584715,1.491477
8670,129.27221011,19.87391
8671,290.48128113,35.519
8672,244.29664177,23.90508
8673,183.62518917,15.35843
8674,16.54994693,10.45444
8675,124.1467079,21.16042
8676,202.43840084,23.01223
8677,7.10061748,4.419471
8678,13.27876522,1.048625
8679,199.72774778,13.94642
8680,348.51691287,6.93241
8681,249.69433653,8.392801
8682,827.46819133,5.210263
8683,20.01354649,4.449861
8684,31.55261187,1.648781
8685,158.33249167,2.571166
8686,457.48306622,27.12511
8687,525.30542972,34.81126
8688,767.68511794,19.40799
8689,413.54952373,28.03642
8690,748.67957085,3.199257
8691,287.32551331,25.88522
8692,598.70761427,10.00896
8693,16.12628214,2.975821
8694,10.61788586,3.381336
8695,57.57232164,16.26879
8696,918.70068914,8.558546
8697,308.62503921,19.55949
8698,16.33715041,6.761004
8699,516.68077679,19.22797
8700,355.08370109,15.98957
8701,604.42748271,10.63962
8702,11.79296353,1.649362
8703,508.48489341,14.73483
8704,136.97577808,16.66156
8705,15.06890766,10.45089
8706,17.20480166,7.631409
8707,29.01565621,20.50593
8708,852.4117163,17.01604
8709,796.44121483,9.327736
8710,33.3729406,12.21928
8711,10.2304737,1.648771
8712,345.36199833,27.65583
8713,19.20860785,6.721942
8714,626.36547222,18.37954
8715,16.39684184,14.34215
8716,554.37145388,25.21735
8717,43.9859043,5.210532
8718,8.23280592,3.41681
8719,18.62515361,5.589794
8720,713.09572053,22.11886
8721,10.59064209,4.677365
8722,13.86414341,4.728827
8723,76.47029299,15.66829
8724,794.49533506,20.27264
8725,81.53156373,8.686358
8726,573.4466274,9.435768
8727,971.41493644,10.67341
8728,257.51165569,21.26763
8729,154.73174607,11.11256
8730,31.76703553,2.082854
8731,28.22283372,10.15061
8732,12.13994183,4.00191
8733,15.35499039,5.104415
8734,NaN,NaN
8735,861.48165851,9.866587
8736,416.34308674,15.34247
8737,14.41939533,4.481037
8738,52.3776043,12.8928
8739,12.21509676,1.807654
8740,15.27656296,6.252728
8741,920.52111187,14.8658
8742,788.59989338,29.7344
8743,188.84503591,16.51502
8744,27.95758201,16.72429
8745,30.73767704,7.768629
8746,488.67781442,27.93051
8747,727.73331125,21.24322
8748,30.63895424,1.952249
8749,18.35799788,3.834762
8750,18.34007172,5.906631
8751,115.12155699,17.54404
8752,136.31920837,27.47296
8753,444.46488305,14.94104
8754,192.7942688,3.675684
8755,68.15281898,14.65069
8756,27.70294986,14.71151
8757,800.54448963,27.26424
8758,198.00234096,10.74813
8759,200.12812945,24.83918
8760,69.2611633,14.55462
8761,459.41276335,32.21439
8762,128.73749575,15.22351
8763,34.24911144,15.10471
8764,383.18488414,17.15566
8765,719.78079951,19.10205
8766,64.20839943,12.04942
8767,259.95008506,23.77709
8768,163.4532661,4.916547
8769,8.75910444,4.191734
8770,581.34553247,26.64957
8771,579.40547322,2.08123
8772,686.72361914,15.50899
8773,33.33217239,7.415532
8774,30.61368904,34.32182
8775,125.98458554,11.81639
8776,22.11795112,1.320279
8777,792.07899614,34.44374
8778,119.50921534,14.09532
8779,9.17187891,3.446094
8780,16.51651923,11.07724
8781,10.55793101,1.054917
8782,71.4198136,21.45455
8783,302.57453666,19.31558
8784,319.14369366,3.295456
8785,27.99832083,4.887046
8786,11.426487,8.74489
8787,484.79335502,12.67612
8788,9.28546778,3.825283
8789,77.18652475,13.66755
8790,378.55036529,17.49204
8791,30.45512298,14.04008
8792,17.64126152,8.079092
8793,551.82109835,5.590653
8794,204.49984254,29.66285
8795,198.80753694,29.3163
8796,447.49808901,23.34454
8797,122.79746423,25.58671
8798,28.5208206,4.213063
8799,130.31362975,8.312691
8800,49.44977195,14.05968
8801,100.28037795,12.82263
8802,193.25075036,18.5173
8803,429.74719262,22.21413
8804,11.66236883,0.00144788
8805,38.44563728,22.70078
8806,66.60525506,6.812107
8807,274.01996346,23.45141
8808,366.6876645,11.65608
8809,42.27672368,17.63734
8810,32.57186418,5.937158
8811,7.56002113,2.551406
8812,11.1743905,1.145669
8813,47.25110438,17.81491
8814,22.270764,4.162827
8815,14.02635378,10.62148
8816,115.74510223,18.16057
8817,802.76055682,15.01201
8818,694.71805082,23.20496
8819,621.70934835,17.63474
8820,8.03059065,2.790459
8821,9.1374819,2.511451
8822,213.20810827,15.85538
8823,9.01416733,1.489387
8824,63.0251497,12.81461
8825,589.81777673,24.51761
8826,11.39376388,0.528421
8827,622.17719476,10.88026
8828,454.57908468,11.95807
8829,167.51088207,9.909006
8830,658.80870665,19.87219
8831,652.16296907,31.41756
8832,109.32805807,30.52468
8833,311.94940267,7.671748
8834,32.76332254,18.68605
8835,616.43091423,18.9144
8836,12.4352706,5.273079
8837,321.66750272,16.10138
8838,102.27207048,12.77016
8839,12.08419375,0.3503658
8840,208.20588105,18.55847
8841,70.69848432,12.07122
8842,893.44178955,20.00934
8843,11.96472756,1.807146
8844,68.76626485,24.27854
8845,225.35819397,33.88908
8846,75.15380598,32.56918
8847,38.47124558,10.77557
8848,9.0208272,2.353775
8849,299.53522486,33.17995
8850,243.55749329,11.92565
8851,31.8378739,1.840706
8852,308.71580495,5.939324
8853,136.48038806,14.85707
8854,391.59072359,12.30435
8855,37.67286175,6.124463
8856,194.5280249,14.34499
8857,825.31428463,27.81599
8858,472.53272964,23.65145
8859,10.04491974,1.745587
8860,499.40598232,20.58364
8861,38.76712652,5.577821
8862,227.55054939,38.42634
8863,72.71194961,27.17387
8864,314.53390469,33.30795
8865,136.78466536,6.840604
8866,595.7995591,22.8465
8867,874.41977571,20.26876
8868,113.00617494,12.33049
8869,144.58795788,29.11061
8870,55.08384516,7.600137
8871,765.65104307,15.12357
8872,11.31833181,12.2865
8873,50.09354473,14.60084
8874,262.31411802,9.693213
8875,11.05646937,1.04959
8876,17.83919376,4.759099
8877,15.22645752,5.509945
8878,328.3430381,11.09335
8879,13.15218276,1.809901
8880,299.65715619,12.7234
8881,262.94860283,23.19741
8882,234.16307502,5.566694
8883,1088.55871579,25.90634
8884,249.62804616,6.115949
8885,831.27753931,31.82017
8886,8.87909501,2.627447
8887,63.10052628,16.41214
8888,19.9793927,2.570852
8889,74.27571251,5.959657
8890,698.41955416,37.94418
8891,160.67988954,17.05659
8892,33.39555977,17.89317
8893,583.56507283,23.85336
8894,104.84845424,20.32725
8895,749.53471078,22.70856
8896,1047.39562799,25.30746
8897,771.77897581,6.607799
8898,160.8362886,27.58895
8899,13.90474093,2.967635
8900,12.81994548,2.571114
8901,24.91038798,7.92454
8902,29.46691241,2.508831
8903,796.7747271,23.55683
8904,175.19314893,9.329561
8905,697.62378483,24.66375
8906,742.57431173,17.848
8907,17.61167184,8.59684
8908,174.33496293,9.977399
8909,14.65267994,1.953349
8910,19.74480262,7.256298
8911,14.19191312,7.96467
8912,273.05654267,9.688086
8913,9.5037507,2.979869
8914,725.7519777,15.50888
8915,145.01936257,33.27132
8916,630.68885374,4.334563
8917,317.69619036,10.7815
8918,748.6603726,7.283545
8919,6.09664279,0.3481513
8920,287.29556618,13.92377
8921,30.82528231,0.3481117
8922,149.50102351,8.192254
8923,694.72507944,4.206836
8924,318.46288916,18.30799
8925,117.36070603,10.72183
8926,115.49139382,11.75671
8927,423.60191321,24.09793
8928,259.58026162,18.5314
8929,819.76218401,19.72108
8930,175.72593902,9.310101
8931,414.46337941,21.60355
8932,46.43932722,10.72771
8933,368.4143402,8.023996
8934,18.01226842,1.399533
8935,6.03822209,4.213046
8936,22.15418021,2.156305
8937,159.33177083,25.28858
8938,219.12544329,33.99262
8939,231.65200182,12.21228
8940,11.04449811,0.5274225
8941,198.83059903,28.81575
8942,129.55125726,3.608381
8943,175.58311384,23.12436
8944,194.7103059,6.1407
8945,12.87343309,4.280412
8946,180.35715728,27.6556
8947,236.71455209,20.35471
8948,306.3542456,11.32021
8949,177.04958469,17.35323
8950,123.15361431,8.62425
8951,10.12940041,4.879758
8952,660.40323859,7.42132
8953,723.43153098,13.51034
8954,1037.245688,34.41771
8955,21.17211028,7.290475
8956,92.70588484,12.21247
8957,312.52044314,4.25723
8958,19.14021575,4.3465
8959,124.48682422,8.459232
8960,160.94364715,16.25793
8961,454.67755642,23.44779
8962,21.18789168,10.10124
8963,765.77769749,17.59634
8964,20.02922549,5.566301
8965,744.74617386,11.44909
8966,9.04790734,1.141281
8967,352.2871427,17.57376
8968,13.56106838,3.834791
8969,325.40955332,17.79536
8970,18.10344047,7.559955
8971,13.34080416,2.874517
8972,63.18154976,19.87478
8973,210.71423938,10.94897
8974,445.53037585,12.03176
8975,194.21821063,8.080591
8976,14.12310279,2.471654
8977,11.38353836,1.854944
8978,11.06536514,7.286829
8979,102.21208442,6.508027
8980,20.08344975,3.608652
8981,12.01925609,3.928462
8982,227.73512053,28.06901
8983,638.8043075,32.71035
8984,14.00476819,1.139836
8985,365.34177559,16.97372
8986,13.31824067,4.727663
8987,89.29614255,12.09492
8988,14.15680141,3.03339
8989,31.7818174,9.204391
8990,11.4832448,5.252234
8991,177.33207374,17.84843
8992,7.87600127,3.145741
8993,18.04170151,2.873311
8994,389.96485121,22.09287
8995,10.52056855,1.406358
8996,239.16609959,14.41403
8997,105.76209585,28.92833
8998,487.37514443,20.23214
8999,173.17258946,28.42391
9000,836.34739122,19.99037
9001,189.64184138,18.50056
9002,493.64461908,27.52593
9003,272.4185771,20.01354
9004,631.39382956,18.16706
9005,31.11740996,15.48048
9006,855.48041553,38.99635
9007,213.63507681,23.11622
9008,211.4334373,20.64527
9009,12.14331626,3.15895
9010,223.21499979,7.251374
9011,15.47961742,4.160265
9012,452.71742738,17.90058
9013,624.33233407,8.362624
9014,6.98399514,4.403893
9015,95.57788224,33.64186
9016,57.76133991,14.76331
9017,34.71307248,10.84778
9018,511.38128199,30.01281
9019,830.42344494,14.12969
9020,17.05659789,9.689176
9021,188.65363296,26.83941
9022,44.30457857,12.03328
9023,49.50877211,4.888341
9024,683.58914483,18.90993
9025,388.59460624,38.12671
9026,485.59358667,9.342775
9027,30.33388121,1.489445
9028,30.16165049,2.439989
9029,791.76254723,33.18255
9030,85.82807946,24.22335
9031,80.09096932,15.0786
9032,10.08177586,3.1523
9033,1098.3593904,19.44068
9034,178.21224752,6.338648
9035,210.11744544,14.61193
9036,123.42330316,18.10253
9037,62.60890472,16.93569
9038,710.51929626,17.35888
9039,78.67208184,27.60172
9040,31.21007586,3.254117
9041,29.26761801,11.63445
9042,944.41352935,32.11375
9043,291.62386418,1.741599
9044,11.08667048,1.3954
9045,231.48670759,20.68566
9046,332.43866891,8.027516
9047,101.42330886,22.36676
9048,270.57943676,16.7158
9049,73.42586228,5.044334
9050,14.24413024,3.757531
9051,428.19965843,20.43708
9052,771.74915466,12.14886
9053,6.94009965,3.475881
9054,17.01463181,5.042329
9055,570.67249477,15.9684
9056,16.0773277,6.671937
9057,601.11202808,20.36991
9058,412.18413254,10.3841
9059,56.06509542,24.14502
9060,418.65502978,27.20257
9061,204.52949602,24.69427
9062,414.71201765,21.80959
9063,29.15259957,3.9575
9064,827.73097625,21.02646
9065,127.58198521,18.84898
9066,984.37441338,25.25388
9067,NaN,NaN
9068,292.36686717,15.8732
9069,20.03092512,13.35862
9070,6.77635057,NaN
9071,22.32392296,1.32121
9072,33.24246198,10.44604
9073,15.58284298,0.8238465
9074,1009.53355245,21.05695
9075,863.74378655,16.91427
9076,18.05654207,8.53549
9077,356.9419287,18.23761
9078,226.73593973,21.40937
9079,349.72455584,18.41609
9080,479.54782071,21.24438
9081,255.17897101,30.72354
9082,6.995628,3.290432
9083,788.72056615,10.63016
9084,321.35810136,8.867299
9085,327.37619231,19.66128
9086,41.92891591,7.760606
9087,595.72490942,23.00002
9088,352.45093376,15.67119
9089,86.27644193,15.84665
9090,447.01493673,21.06444
9091,18.11614951,6.374132
9092,83.37205908,4.480526
9093,261.6957619,21.14609
9094,6.16077774,0.745845
9095,627.8183426,12.98853
9096,52.76901138,2.950459
9097,12.07749599,3.254174
9098,703.45200542,17.28872
9099,16.22127008,7.324569
9100,172.55353052,8.457085
9101,387.55375542,23.84167
9102,591.6443331,22.36157
9103,553.47438906,38.8448
9104,17.15092243,6.811534
9105,28.53212229,5.209929
9106,58.35998507,20.76229
9107,11.4221921,1.492132
9108,25.26316198,3.912199
9109,25.26549811,2.38338
9110,486.42134298,5.40941
9111,531.59573283,5.803463
9112,254.84342603,27.85412
9113,403.20178964,27.67414
9114,651.6004821,21.26992
9115,416.39862797,31.20772
9116,5.60487296,1.142324
9117,10.95908912,1.846682
9118,285.80152006,13.29753
9119,335.75097109,2.100263
9120,20.03381872,5.436874
9121,80.33619248,17.87087
9122,559.6266459,20.56848
9123,12.61307876,4.307034
9124,49.23712012,8.458817
9125,1037.39774787,25.90624
9126,11.82405978,3.585346
9127,12.0883,1.19231
9128,55.03769426,6.833426
9129,22.60334861,5.444755
9130,385.00048888,43.84684
9131,21.99863067,3.994257
9132,30.03744733,4.23512
9133,17.1601291,11.04215
9134,12.22547599,2.140135
9135,90.54406541,15.24133
9136,17.77384267,5.086652
9137,8.44314654,1.407627
9138,7.07571525,1.857847
9139,429.16085283,20.65083
9140,95.82497602,9.396538
9141,254.5929344,11.44865
9142,444.37434433,26.25839
9143,385.48079167,27.61164
9144,635.4085225,12.20235
9145,11.46341273,0.5288231
9146,15.77609646,2.570938
9147,361.60071665,17.60136
9148,124.39371544,14.76328
9149,376.19495388,23.41325
9150,15.44070336,6.94083
9151,302.29934116,26.54039
9152,88.58625761,14.0962
9153,57.75032439,1.475939
9154,330.36881319,11.39056
9155,30.63853699,6.688132
9156,86.15226983,25.31591
9157,348.57777094,13.39326
9158,49.68439592,13.55909
9159,9.1710963,3.26667
9160,13.25191623,3.720963
9161,40.86449574,17.12411
9162,41.75614095,15.80002
9163,13.14892412,3.424917
9164,131.3709851,34.89973
9165,288.20504179,25.23942
9166,902.41835653,26.27462
9167,133.02424629,24.45065
9168,12.12884573,1.934101
9169,92.45802493,13.01008
9170,422.58970612,26.45029
9171,9.07941036,3.464828
9172,50.20544647,27.7172
9173,485.52664443,23.81718
9174,47.61682547,7.024314
9175,424.24177008,24.20275
9176,600.59156871,8.636473
9177,760.73885566,10.32939
9178,54.90667408,25.48334
9179,142.30667989,7.068286
9180,48.51525063,0.4653782
9181,34.60750373,17.11265
9182,141.46386001,26.85913
9183,218.52598531,5.105025
9184,191.54412109,4.267541
9185,408.63382765,24.0463
9186,10.07918254,1.97061
9187,11.04560354,6.761515
9188,655.12989543,17.13528
