,tdx12_Iporanga,tdx12_slope_Iporanga
5000,617.5871,26.32421
5001,976.6655,10.84967
5002,425.7688,22.62444
5003,752.8304,31.74161
5004,671.7068,5.578201
5005,891.0574,23.21265
5006,666.8132,25.80305
5007,754.8937,9.30183
5008,423.5386,9.717871
5009,67.79606,15.92873
5010,957.4255,14.2875
5011,92.59459,15.53951
5012,175.6985,18.3497
5013,768.3231,26.68329
5014,122.0519,25.90872
5015,847.1732,18.13089
5016,97.93465,21.04173
5017,735.8917,36.84455
5018,659.6245,13.53104
5019,303.7598,31.29912
5020,880.2675,17.03421
5021,440.7651,34.08263
5022,511.4961,29.00215
5023,219.4404,6.525545
5024,756.3767,6.587428
5025,873.8386,9.209325
5026,904.6675,11.05803
5027,882.5826,15.80427
5028,599.9982,24.57741
5029,662.6082,34.95228
5030,736.6503,32.06509
5031,168.6832,24.03713
5032,824.5707,14.3157
5033,423.9686,3.186484
5034,495.4675,25.75539
5035,282.9308,31.83989
5036,708.0408,13.14085
5037,810.4813,6.986248
5038,418.6624,28.58036
5039,20.85045,10.04671
5040,668.6401,13.89224
5041,821.5494,7.004431
5042,160.7934,19.79324
5043,251.7615,25.04888
5044,50.58858,17.34896
5045,863.3398,20.60723
5046,122.271,28.12186
5047,82.73916,12.53992
5048,834.1422,5.19011
5049,921.6572,2.676295
5050,808.6481,11.49261
5051,838.1179,6.279036
5052,589.333,11.62331
5053,742.832,31.85705
5054,808.3799,37.41933
5055,62.15568,14.91385
5056,68.49097,0.8988502
5057,938.6195,24.11324
5058,746.2925,8.704405
5059,729.7322,34.34026
5060,902.5239,13.63401
5061,523.5523,42.12105
5062,72.85136,26.66465
5063,826.3174,28.28797
5064,972.6382,11.34825
5065,590.7313,15.78045
5066,93.48767,27.00364
5067,858.2678,35.0787
5068,505.1012,13.25948
5069,672.6293,11.34277
5070,294.4472,22.67225
5071,820.3136,24.92988
5072,950.3002,21.10403
5073,498.02,15.88525
5074,703.6035,31.14435
5075,910.106,11.28846
5076,853.0755,8.798323
5077,1032.082,20.76082
5078,667.2241,26.86714
5079,799.1819,2.637204
5080,270.6607,30.52112
5081,290.4748,29.92203
5082,86.37817,10.89215
5083,412.5501,19.71648
5084,736.9625,5.757027
5085,481.0561,23.5325
5086,764.2132,27.37442
5087,703.2799,24.04531
5088,73.44474,26.92017
5089,699.4811,18.64165
5090,880.683,44.25382
5091,68.42873,13.75964
5092,606.079,26.67725
5093,892.3184,41.1524
5094,136.1277,35.99863
5095,871.5112,5.900888
5096,914.6846,6.308774
5097,866.8935,21.4726
5098,1006.018,12.81614
5099,835.532,7.315284
5100,958.1233,6.3401
5101,625.168,35.76284
5102,817.5179,7.075807
5103,702.6908,25.2295
5104,446.9913,23.89113
5105,881.5035,2.671891
5106,714.7972,27.39165
5107,530.3823,5.067276
5108,753.8957,25.56467
5109,570.6338,31.9108
5110,660.4691,4.145502
5111,844.3859,18.633
5112,866.5247,17.45556
5113,938.9153,2.956493
5114,777.5504,20.29384
5115,815.0106,2.577577
5116,172.522,22.91335
5117,742.8271,13.55407
5118,502.6537,35.06634
5119,315.0751,23.45688
5120,688.7272,36.07535
5121,714.4728,15.05295
5122,264.094,27.74699
5123,904.8658,14.51594
5124,740.2477,22.71865
5125,840.3775,16.24035
5126,270.6736,4.183889
5127,489.876,34.7399
5128,295.5473,49.20118
5129,492.9714,30.08503
5130,110.0728,14.34596
5131,910.8008,22.64913
5132,419.3656,5.507283
5133,260.561,31.15683
5134,229.2943,24.26043
5135,794.9446,32.31362
5136,857.1259,33.21115
5137,307.0312,11.87442
5138,622.0093,32.04961
5139,804.0571,30.8084
5140,396.581,29.50035
5141,304.3097,26.29332
5142,960.2744,9.398201
5143,716.5976,2.243111
5144,626.5042,32.37839
5145,609.6523,25.29322
5146,925.3803,29.04082
5147,126.5178,31.40824
5148,184.4095,13.12851
5149,718.208,20.21016
5150,646.8792,14.07382
5151,677.8749,9.286601
5152,741.9189,12.00746
5153,115.9633,12.10756
5154,694.8531,21.49914
5155,151.7306,15.54639
5156,843.0358,14.77745
5157,794.825,29.53827
5158,39.0883,1.356298
5159,714.1959,23.10385
5160,1214.604,49.51208
5161,729.0059,18.32797
5162,738.2396,5.708375
5163,833.7546,4.175403
5164,854.3427,13.38187
5165,586.8292,9.820363
5166,884.3698,5.873882
5167,818.9398,9.637045
5168,811.8967,15.70555
5169,815.8138,28.72107
5170,910.5065,11.92704
5171,640.3962,13.61841
5172,159.6154,14.05046
5173,105.579,17.48821
5174,744.9629,9.919666
5175,63.5262,4.572934
5176,762.3961,18.21901
5177,558.0099,18.14865
5178,760.1047,15.11516
5179,59.67173,18.68311
5180,660.3375,10.37045
5181,1049.464,26.49771
5182,296.754,17.05549
5183,934.0233,4.15018
5184,1117.228,18.91466
5185,848.567,23.12848
5186,835.6405,27.53721
5187,739.4219,12.45282
5188,345.8503,13.91717
5189,757.7777,15.81034
5190,893.471,5.462327
5191,528.0224,9.808612
5192,503.5978,18.95325
5193,67.60586,2.250885
5194,659.6166,24.21372
5195,745.0402,25.35636
5196,759.3952,19.73218
5197,607.3848,22.98157
5198,500.2215,33.36603
5199,905.2413,19.81565
5200,886.399,4.224655
5201,814.5051,16.82709
5202,115.754,10.30508
5203,678.9268,12.52159
5204,78.33182,14.87407
5205,510.2999,32.05214
5206,671.8819,18.61632
5207,585.6793,17.83387
5208,83.94504,27.30561
5209,336.8958,22.81953
5210,888.223,3.66681
5211,691.7737,7.044452
5212,44.50383,16.75275
5213,238.7617,21.1943
5214,854.39,15.98869
5215,676.5386,32.19355
5216,771.4295,14.12284
5217,222.5449,32.05467
5218,317.4331,20.94248
5219,619.5341,32.07298
5220,73.40276,15.48253
5221,692.4883,22.56367
5222,102.8728,11.21567
5223,88.51131,9.741724
5224,647.2043,10.25192
5225,715.6706,18.05399
5226,847.2521,9.883473
5227,450.8196,4.112353
5228,839.8451,37.43953
5229,865.7766,26.96803
5230,89.41927,25.66973
5231,934.957,12.06547
5232,679.584,6.173143
5233,732.2147,11.40711
5234,818.9453,19.00226
5235,702.1141,8.197928
5236,200.6387,29.13142
5237,294.4564,29.20258
5238,702.5346,7.259569
5239,274.3621,5.631801
5240,644.3071,7.415964
5241,115.9465,8.28818
5242,167.1189,23.36462
5243,920.7546,22.81298
5244,824.0821,10.57688
5245,818.7991,17.33545
5246,860.2855,5.981226
5247,39.87194,4.643922
5248,898.9113,16.0534
5249,240.8757,32.00997
5250,802.6544,18.17143
5251,899.9743,16.74824
5252,756.3717,3.441193
5253,384.9818,18.14156
5254,978.0789,7.574379
5255,874.7767,6.162235
5256,889.0393,8.862953
5257,549.6768,18.39585
5258,988.3285,13.66458
5259,699.226,9.508115
5260,148.6301,8.120139
5261,589.3514,18.40681
5262,714.5214,20.50864
5263,818.0182,9.672468
5264,163.3065,25.14051
5265,1065.331,30.71953
5266,794.1237,25.70261
5267,839.2925,23.05987
5268,670.3283,5.866031
5269,850.3979,21.50561
5270,83.71032,12.54282
5271,178.5935,38.09146
5272,53.51544,8.497127
5273,54.67862,14.11377
5274,192.3448,16.44465
5275,214.029,13.24163
5276,876.1172,14.7156
5277,982.4272,16.26659
5278,650.3948,3.656983
5279,779.4272,18.95854
5280,741.162,8.938833
5281,919.1241,16.89728
5282,838.8223,19.9247
5283,205.0883,17.71158
5284,828.7719,16.82823
5285,602.2857,19.30113
5286,77.26537,27.21371
5287,595.313,34.67535
5288,543.8951,25.44699
5289,724.6809,22.86259
5290,905.1136,13.34714
5291,599.872,7.99463
5292,669.8241,2.528505
5293,818.4436,32.488
5294,945.8414,5.692251
5295,855.2448,24.40121
5296,493.3852,21.24201
5297,861.4935,15.25361
5298,887.8688,17.48109
5299,672.6323,19.17365
5300,601.8603,20.10407
5301,130.9313,21.28914
5302,19.05001,1.076255
5303,835.9727,10.68292
5304,969.6152,16.42585
5305,798.094,36.38478
5306,252.4648,24.25256
5307,631.207,44.45452
5308,594.2776,29.62145
5309,896.3243,12.733
5310,870.9379,11.15299
5311,702.3755,9.768773
5312,166.8129,23.03013
5313,920.0033,22.49922
5314,895.1705,11.46865
5315,909.302,9.815701
5316,621.5768,24.28265
5317,469.6634,25.45029
5318,467.4748,26.77179
5319,670.9683,0.9940428
5320,1101.017,26.43165
5321,40.42279,4.011901
5322,546.7117,28.36518
5323,195.6131,21.43329
5324,244.1481,24.31998
5325,758.1252,17.57698
5326,981.8651,14.47126
5327,99.14851,21.79996
5328,679.9366,12.54181
5329,677.4835,15.08134
5330,289.9367,37.47694
5331,248.981,25.36659
5332,284.157,18.16337
5333,693.873,18.99617
5334,163.737,17.5108
5335,732.4146,26.24004
5336,436.3195,11.64304
5337,454.8553,34.31104
5338,780.3177,21.07817
5339,926.2681,4.121437
5340,827.7145,23.96759
5341,956.9944,5.912871
5342,823.6653,20.35145
5343,687.3014,12.49678
5344,145.918,25.76273
5345,747.4879,34.94313
5346,613.5326,34.54772
5347,764.659,3.600275
5348,843.8411,28.52061
5349,920.2556,8.625315
5350,100.6942,23.9118
5351,66.49709,5.287343
5352,42.16828,2.422764
5353,866.6142,9.251913
5354,897.1505,16.09834
5355,1017.312,33.8951
5356,779.6135,6.039281
5357,43.71136,5.532089
5358,760.7198,28.09999
5359,645.9092,5.662485
5360,72.11301,14.63828
5361,177.5493,4.7718
5362,838.3107,21.32715
5363,984.1703,16.15366
5364,210.1735,22.86834
5365,207.429,13.79811
5366,727.1987,10.31804
5367,798.1376,22.25779
5368,104.4421,28.25718
5369,1010.241,33.25576
5370,668.9467,20.86092
5371,138.4225,23.11081
5372,77.51598,17.14826
5373,975.5971,40.01243
5374,22.44258,16.22387
5375,83.25601,23.98965
5376,846.0286,5.670056
5377,559.9315,38.811
5378,915.8113,24.59481
5379,48.18281,3.571456
5380,58.85409,14.47635
5381,1005.407,21.94775
5382,246.9503,24.18965
5383,718.1064,21.01666
5384,818.2465,24.90033
5385,871.6421,30.35715
5386,838.9606,21.72929
5387,831.4368,10.7259
5388,872.4968,23.47432
5389,973.9286,25.00762
5390,697.6711,21.3976
5391,387.1589,22.86515
5392,928.6942,11.03529
5393,532.6717,24.85075
5394,939.027,5.150396
5395,791.9657,3.433344
5396,786.1705,2.411524
5397,809.8135,27.94399
5398,182.8345,14.23548
5399,276.2253,30.60636
5400,695.6226,23.57238
5401,886.71,9.650018
5402,581.2505,2.430593
5403,725.1976,13.04301
5404,916.6976,24.87913
5405,486.7528,20.89758
5406,886.6213,29.90665
5407,721.7911,17.97029
5408,340.1634,22.49174
5409,919.6202,17.34293
5410,781.1738,15.3122
5411,712.0142,9.800628
5412,521.549,21.21821
5413,31.8549,22.29126
5414,567.5403,7.651635
5415,583.0237,19.61648
5416,434.2574,29.60788
5417,656.415,19.52112
5418,880.0375,13.22918
5419,895.4405,35.55084
5420,946.1343,18.16222
5421,885.7346,25.76534
5422,981.8012,16.68468
5423,982.6525,7.008709
5424,198.9155,1.268003
5425,179.9231,22.54519
5426,960.0681,43.29363
5427,64.1979,7.961377
5428,818.6043,13.29126
5429,688.6987,14.94408
5430,699.3951,2.175335
5431,663.8066,16.70525
5432,698.5255,19.30483
5433,739.8101,20.2272
5434,321.8597,17.0923
5435,523.5962,38.96313
5436,375.1719,22.73959
5437,131.0275,11.09238
5438,663.7952,21.81518
5439,426.269,38.00101
5440,658.2035,7.559151
5441,882.7303,16.01318
5442,705.0983,20.49694
5443,753.2889,4.861933
5444,107.856,17.46978
5445,730.7389,13.40947
5446,236.5406,15.9366
5447,243.1332,15.47264
5448,766.6862,16.73584
5449,745.3983,8.525994
5450,688.4883,29.6626
5451,295.1307,18.13284
5452,190.1586,8.269957
5453,561.4272,24.06894
5454,632.4318,26.02015
5455,706.0901,23.07392
5456,928.4373,8.675472
5457,714.9644,12.63939
5458,707.3981,3.79239
5459,715.9147,8.951331
5460,817.8669,23.25847
5461,696.3154,12.67914
5462,904.9771,26.92834
5463,1039.552,16.99817
5464,152.2569,29.52984
5465,79.69137,4.017887
5466,889.8992,16.64983
5467,779.2578,31.04332
5468,1027.241,28.91481
5469,804.4611,9.456604
5470,43.49799,14.41068
5471,806.1152,13.68954
5472,920.1708,22.40785
5473,770.7905,15.68275
5474,880.395,10.3396
5475,954.4127,3.640859
5476,740.4222,9.595711
5477,64.36871,17.55238
5478,920.6895,11.11803
5479,736.0317,18.90185
5480,895.6886,20.44083
5481,678.0437,27.17395
5482,733.39,2.392168
5483,696.2685,26.37996
5484,655.7032,14.794
5485,460.9748,35.04866
5486,634.8123,16.72639
5487,929.3371,12.24809
5488,665.6398,8.317266
5489,710.0934,8.684809
5490,958.8425,19.24582
5491,472.2428,36.00738
5492,71.85612,26.77397
5493,737.9246,12.94866
5494,740.0802,6.347663
5495,498.315,17.05154
5496,597.8679,42.2304
5497,80.28506,23.72099
5498,981.9875,5.25649
5499,270.8107,41.19094
5500,765.7267,25.01337
5501,745.7053,14.79537
5502,269.5839,17.88034
5503,799.7231,13.76006
5504,794.4772,5.505979
5505,790.6432,26.76334
5506,579.7032,28.04744
5507,850.3788,21.40777
5508,672.1709,8.47937
5509,262.8806,14.84895
5510,811.8884,20.82305
5511,649.4879,28.65102
5512,714.308,6.100163
5513,842.7396,15.90646
5514,904.0886,7.337473
5515,885.6177,22.9559
5516,968.0713,7.725513
5517,628.9048,5.922737
5518,112.7349,15.05742
5519,352.1979,24.89913
5520,1041.36,8.853346
5521,855.5652,24.38826
5522,693.3486,24.52883
5523,967.4207,4.22339
5524,729.4377,20.5636
5525,384.2544,29.61925
5526,751.4995,3.679081
5527,642.9451,8.152206
5528,820.4131,18.80972
5529,934.1652,18.17498
5530,680.0008,23.89925
5531,640.9053,32.56488
5532,794.8766,19.73342
5533,121.2487,5.42383
5534,1001.667,17.03824
5535,614.4836,27.73566
5536,794.96,14.8044
5537,809.1825,16.3582
5538,166.703,28.78497
5539,743.7631,27.09226
5540,61.54325,22.94949
5541,791.7665,22.93648
5542,909.657,11.66821
5543,457.7441,26.17192
5544,223.9755,21.81702
5545,189.6976,30.90213
5546,1043.965,18.69354
5547,941.2398,22.98649
5548,1107.366,15.61358
5549,853.4494,19.01039
5550,77.48952,16.61299
5551,250.178,18.73327
5552,487.4265,14.63858
5553,757.0317,20.70436
5554,272.6089,21.51716
5555,668.0458,6.045618
5556,242.2646,21.63025
5557,134.0376,19.3943
5558,978.5958,18.78783
5559,72.11477,8.735273
5560,129.1474,17.09026
5561,418.7542,27.31116
5562,768.7853,18.89137
5563,848.7303,1.967163
5564,865.5932,7.947729
5565,152.9666,15.11476
5566,682.5283,8.504183
5567,911.763,14.80938
5568,462.9213,20.78192
5569,1199.951,39.39435
5570,169.0633,31.36552
5571,165.7045,30.68326
5572,248.1379,32.59501
5573,59.32339,12.38097
5574,301.5813,21.70477
5575,498.7471,18.51974
5576,380.4287,37.4883
5577,658.3832,7.173699
5578,878.4744,20.27344
5579,426.3514,23.94881
5580,786.1842,20.53732
5581,774.6736,27.7049
5582,917.7892,23.04738
5583,81.61679,25.45602
5584,611.2521,13.62876
5585,877.6906,3.413925
5586,685.5713,10.26212
5587,718.1537,26.77122
5588,208.8095,19.71214
5589,208.8899,20.4611
5590,493.8657,9.752224
5591,878.5368,19.97696
5592,569.6519,28.92296
5593,587.2849,40.25915
5594,134.5585,18.9409
5595,306.719,31.88975
5596,717.1741,3.592781
5597,391.6282,22.05689
5598,752.5051,2.019474
5599,676.0164,10.41219
5600,283.7078,35.19695
5601,70.02682,23.99314
5602,733.7173,17.75553
5603,932.5045,13.29993
5604,118.1375,1.692261
5605,999.75,17.93935
5606,643.7825,3.432537
5607,490.7838,25.90417
5608,508.178,30.8729
5609,909.5928,7.899007
5610,910.9781,17.32981
5611,841.8994,9.297886
5612,202.9093,21.24603
5613,211.0901,25.57778
5614,161.6736,19.7163
5615,973.7099,13.12794
5616,337.6983,25.41238
5617,982.2728,13.71502
5618,719.0498,4.119684
5619,1006.624,13.25741
5620,208.2674,22.58871
5621,577.6466,45.54807
5622,986.6044,15.83938
5623,813.2996,2.562168
5624,418.4431,20.06104
5625,51.35741,2.892866
5626,703.1114,3.490008
5627,128.8922,18.95506
5628,786.0191,21.2779
5629,680.2104,2.557008
5630,765.4535,21.8765
5631,800.5291,21.32756
5632,85.43874,28.1154
5633,717.3939,16.86597
5634,485.2258,37.6423
5635,910.9379,20.15586
5636,652.5873,14.5068
5637,374.486,10.96167
5638,55.40927,5.741851
5639,629.2353,26.79202
5640,1017.249,17.38544
5641,728.7561,14.68471
5642,690.9616,27.55441
5643,672.7731,5.844612
5644,542.4221,24.4969
5645,396.6175,29.0655
5646,837.1179,7.756902
5647,691.5903,16.84235
5648,1097.397,19.04125
5649,892.5472,28.48786
5650,340.5411,15.86012
5651,705.6014,19.31974
5652,918.5088,15.86663
5653,654.6343,13.55024
5654,319.3409,12.7131
5655,544.8688,43.82878
5656,303.452,19.4306
5657,666.6824,5.753883
5658,951.676,21.4862
5659,872.0801,29.31669
5660,239.5208,32.16897
5661,69.20082,5.776217
5662,747.9411,19.45909
5663,506.756,17.1338
5664,691.8153,30.3162
5665,416.5591,27.0541
5666,865.2709,6.215051
5667,666.5629,8.810905
5668,743.3078,14.03534
5669,772.0787,9.220005
5670,59.29713,1.846594
5671,833.8302,23.36002
5672,105.1445,11.42679
5673,283.6584,11.1487
5674,912.4265,3.779454
5675,863.9086,5.818314
5676,130.893,12.79965
5677,774.3268,13.93777
5678,250.527,20.03697
5679,826.4136,7.209097
5680,87.03047,20.60317
5681,320.226,35.81886
5682,99.8319,18.89445
5683,747.268,32.38436
5684,153.1838,28.05785
5685,796.2387,4.474686
5686,125.2103,47.42727
5687,921.4734,18.89895
5688,925.4619,18.79833
5689,825.155,17.04163
5690,721.7411,16.5969
5691,699.904,13.45592
5692,692.6734,24.40479
5693,781.3754,5.585111
5694,385.8775,37.56742
5695,110.9716,10.04353
5696,180.2608,5.922618
5697,159.2846,29.10095
5698,127.1429,19.58225
5699,1024.577,18.78622
5700,751.4327,23.20564
5701,989.4736,15.06849
5702,545.5866,8.667131
5703,839.3119,31.85725
5704,692.9626,8.486966
5705,712.4116,35.99018
5706,56.44609,4.876016
5707,680.4127,30.29076
5708,778.4202,15.87677
5709,715.1094,7.258626
5710,33.82074,46.47447
5711,739.6259,18.06873
5712,763.3119,16.66442
5713,108.8464,23.20263
5714,651.7542,17.31823
5715,291.4084,31.06002
5716,98.52761,4.80729
5717,45.87436,4.209054
5718,657.9113,31.21705
5719,681.4477,8.892851
5720,803.8739,38.47964
5721,860.6493,18.8346
5722,524.8712,40.6983
5723,798.5612,24.07336
5724,788.8723,28.25557
5725,799.0651,20.27864
5726,743.6216,4.084703
5727,825.2047,6.596713
5728,138.0875,27.46028
5729,913.3279,12.54862
5730,121.4317,24.42345
5731,585.9352,43.52659
5732,924.9153,3.564736
5733,347.9769,24.24813
5734,353.4461,28.40862
5735,75.62127,17.36266
5736,864.6475,10.2615
5737,891.701,35.27011
5738,221.9744,17.30953
5739,196.3946,20.07582
5740,605.6664,29.10056
5741,703.9564,4.60799
5742,962.7722,16.15422
5743,898.6901,13.92614
5744,503.9687,14.20679
5745,69.37412,16.84252
5746,673.0934,20.69135
5747,868.453,22.44435
5748,685.0799,23.73973
5749,552.5619,19.30857
5750,17.24272,1.603983
5751,789.9774,32.95205
5752,182.0504,11.16672
5753,703.664,2.113818
5754,812.5722,14.57315
5755,666.4473,3.428935
5756,287.0349,42.94183
5757,94.69855,24.48915
5758,700.0667,24.73499
5759,669.8679,25.49043
5760,455.551,13.41743
5761,15.21232,7.673875
5762,299.7495,27.75468
5763,929.3117,12.03805
5764,315.6476,33.79017
5765,163.8255,9.764068
5766,33.42324,2.164276
5767,278.1043,9.510394
5768,924.2647,27.74001
5769,851.9974,15.25596
5770,252.2722,29.23187
5771,676.2533,13.64494
5772,398.9775,26.27578
5773,76.08422,47.14294
5774,144.1301,26.22311
5775,258.1027,18.17639
5776,812.3898,36.91805
5777,899.803,15.68744
5778,886.488,18.25964
5779,863.8982,18.71719
5780,820.2351,29.74221
5781,276.3929,4.717919
5782,612.1246,32.38889
5783,452.2803,15.25538
5784,295.1017,17.55301
5785,127.7683,12.72647
5786,867.9147,41.06857
5787,653.1667,14.64003
5788,832.0013,17.28841
5789,652.6096,15.82069
5790,88.32483,12.39897
5791,154.828,9.88569
5792,181.9553,16.68891
5793,454.3331,16.55571
5794,125.2565,4.785141
5795,880.3007,29.29853
5796,629.9854,38.97721
5797,767.0773,17.41207
5798,865.3638,31.20287
5799,918.4326,28.6309
5800,818.193,23.28995
5801,690.8184,28.17872
5802,748.376,7.039488
5803,691.5463,4.04898
5804,858.7817,3.526224
5805,658.9703,34.87661
5806,857.4999,3.572959
5807,357.0686,7.002997
5808,565.7673,28.99182
5809,843.7139,1.726715
5810,798.9837,31.32695
5811,874.0447,6.409367
5812,722.7355,3.828833
5813,794.6409,30.99897
5814,462.535,10.09284
5815,603.4341,21.88104
5816,711.7332,17.15629
5817,286.9286,22.17747
5818,507.7154,8.882835
5819,678.7242,1.533975
5820,288.1876,21.89903
5821,731.1443,10.26583
5822,375.8456,42.89052
5823,789.8329,30.60713
5824,540.4255,38.76737
5825,870.0631,13.58083
5826,750.2437,1.660806
5827,283.9708,29.58281
5828,479.1655,18.56726
5829,972.075,6.246098
5830,730.7698,0.981029
5831,802.1411,1.196853
5832,397.0497,23.89567
5833,122.6319,10.86173
5834,862.5726,14.80374
5835,213.1521,28.29851
5836,968.7495,20.5093
5837,711.1863,3.82518
5838,723.3634,3.347281
5839,709.5869,6.532151
5840,55.96119,17.55237
5841,742.0787,27.75
5842,663.8339,25.68332
5843,140.7209,4.551015
5844,601.8309,24.23611
5845,153.9199,10.68025
5846,492.6091,40.79187
5847,694.0463,1.405883
5848,880.9448,10.81555
5849,298.1367,6.14044
5850,740.2991,8.814384
5851,901.4478,10.17684
5852,446.1036,34.57209
5853,661.5559,5.471992
5854,733.9742,2.193394
5855,654.49,1.275707
5856,92.06081,27.004
5857,779.2606,13.23639
5858,840.9713,27.16366
5859,736.5703,24.74317
5860,621.6022,24.94374
5861,846.181,1.210518
5862,533.2376,33.10574
5863,707.7425,14.27641
5864,678.6275,43.93954
5865,366.9286,29.94133
5866,738.6641,15.80501
5867,662.0878,9.96513
5868,59.50715,8.360654
5869,738.6,22.79407
5870,683.1929,11.64179
5871,889.6659,19.77511
5872,76.37335,22.04103
5873,45.74781,22.13243
5874,737.5226,23.00937
5875,48.07272,4.79488
5876,937.7963,6.285645
5877,828.5402,32.30354
5878,876.8984,5.93614
5879,864.6726,27.68456
5880,177.276,14.81753
5881,426.9172,7.222171
5882,753.622,12.16199
5883,855.5132,16.37705
5884,497.0829,25.82783
5885,847.5049,17.81652
5886,238.7174,11.28266
5887,877.0184,10.98132
5888,865.8704,8.710507
5889,140.7726,34.65096
5890,111.1575,7.035247
5891,680.7313,30.00023
5892,883.5384,18.30426
5893,663.3706,12.04219
5894,29.1102,0.8672278
5895,866.2637,7.998659
5896,923.6572,7.0498
5897,852.3038,29.67812
5898,831.0567,18.43536
5899,324.9449,16.20396
5900,870.3951,19.40759
5901,772.6509,20.65694
5902,898.0914,10.41713
5903,899.8222,13.44448
5904,162.4347,16.8905
5905,14.35811,2.529464
5906,809.8412,31.72846
5907,642.8817,37.15302
5908,830.9078,22.19045
5909,848.3342,23.49546
5910,524.694,19.66832
5911,854.678,18.73135
5912,885.5635,25.39112
5913,738.2982,20.3131
5914,825.3682,6.702853
5915,654.0529,9.197501
5916,724.2914,3.809361
5917,838.8002,40.7437
5918,716.8056,12.98783
5919,641.4964,19.07482
5920,289.8165,31.71026
5921,735.6409,6.131689
5922,183.1376,42.66695
5923,731.2714,13.56892
5924,57.42479,33.87714
5925,518.2908,26.90263
5926,732.1499,5.133669
5927,246.4413,28.21168
5928,826.4034,6.161107
5929,863.4753,7.963663
5930,643.1118,24.07127
5931,488.254,19.26716
5932,953.8004,15.7119
5933,910.8481,13.48106
5934,528.1167,23.36175
5935,934.7781,18.52471
5936,998.954,17.76299
5937,688.0763,12.31085
5938,614.5638,26.91667
5939,179.8764,5.055305
5940,546.493,35.09014
5941,536.2456,41.22527
5942,660.7663,38.35802
5943,78.79409,9.456725
5944,359.4953,34.02559
5945,353.2802,40.47332
5946,956.322,17.48097
5947,434.3677,33.05803
5948,690.9727,16.73092
5949,937.662,15.4914
5950,782.3387,3.209466
5951,883.6481,6.918788
5952,193.0968,16.42753
5953,935.5797,13.48456
5954,347.2607,18.35473
5955,886.4671,12.78318
5956,801.004,24.47407
5957,881.8507,6.961592
5958,445.3685,33.84246
5959,664.9199,6.236752
5960,837.1454,15.21443
5961,918.7302,13.56023
5962,872.6808,14.41973
5963,109.8229,13.23142
5964,25.8283,12.65935
5965,867.9019,18.157
5966,75.0947,20.67215
5967,748.7619,12.7244
5968,859.7615,4.890345
5969,894.6992,18.18764
5970,784.4775,33.18535
5971,337.2039,16.52742
5972,314.7785,15.70263
5973,707.8921,17.28741
5974,45.94768,15.01929
5975,840.8096,9.143406
5976,554.4224,27.32009
5977,792.9981,21.40385
5978,686.7336,5.360046
5979,933.5851,21.02547
5980,614.1375,14.30112
5981,779.781,16.01617
5982,122.3637,8.192669
5983,360.7255,23.78889
5984,187.348,25.8362
5985,156.5925,18.68718
5986,277.0901,23.82717
5987,901.2567,21.78271
5988,822.0461,25.13275
5989,908.3323,22.93952
5990,967.9637,22.98158
5991,181.9817,10.92956
5992,801.0438,21.41925
5993,727.0449,10.0618
5994,929.9451,3.900571
5995,799.9319,8.469014
5996,697.9467,7.694443
5997,371.1407,27.95329
5998,932.7755,27.77808
5999,63.57708,25.54099
6000,125.8308,14.01066
6001,149.1565,18.66893
6002,841.9749,22.85979
6003,249.3161,13.22215
6004,985.7924,5.591384
6005,957.5528,26.56672
6006,114.173,8.302504
6007,354.0165,22.4333
6008,590.5885,10.1358
6009,13.75432,6.340394
6010,677.7692,3.987039
6011,520.4019,51.20459
6012,884.3384,31.97803
6013,799.0915,7.819263
6014,680.1555,22.62753
6015,700.4816,12.08107
6016,174.6519,28.70881
6017,365.4122,17.95056
6018,850.2584,26.38521
6019,267.8307,22.7255
6020,697.5997,6.388356
6021,916.1307,12.64144
6022,773.313,16.55127
6023,942.3967,19.65272
6024,839.3092,7.134687
6025,925.0928,30.36165
6026,828.9647,31.09406
6027,500.6772,24.51266
6028,716.7796,19.26725
6029,861.1983,14.14894
6030,480.1624,6.939263
6031,526.6978,38.2627
6032,977.7261,10.01232
6033,669.6289,15.88493
6034,181.3296,5.338939
6035,760.7024,2.657777
6036,852.3767,2.167807
6037,862.3294,11.08456
6038,297.2046,25.55899
6039,148.5816,9.93205
6040,878.2018,13.07518
6041,864.4502,30.7325
6042,616.1609,28.54268
6043,882.4641,16.38747
6044,962.3905,7.617044
6045,645.1964,35.64898
6046,684.8769,23.56025
6047,737.9983,13.92786
6048,798.5432,31.14955
6049,892.1117,15.67765
6050,848.8569,26.73335
6051,298.6562,40.359
6052,263.0947,6.589993
6053,849.697,31.9704
6054,948.7475,13.21192
6055,532.5479,9.300403
6056,75.38734,1.551767
6057,341.7347,27.32475
6058,47.09174,15.02039
6059,1036.629,28.87741
6060,765.5214,29.77885
6061,595.9719,37.53947
6062,178.2558,32.30886
6063,846.178,2.626902
6064,669.9326,32.15244
6065,927.1878,9.213303
6066,688.3052,7.805687
6067,981.1326,6.765545
6068,571.6146,36.05492
6069,633.0663,25.75536
6070,717.2839,9.815932
6071,833.2173,17.47512
6072,301.4598,26.31365
6073,935.5455,17.38114
6074,854.0961,12.52664
6075,601.1929,45.61172
6076,353.4883,31.9429
6077,799.4896,26.73155
6078,109.2114,27.30428
6079,418.5099,31.9713
6080,987.8276,4.417116
6081,283.2621,7.372542
6082,658.8448,42.60372
