,aster30_wgs84_RioClaro,aster30_slope_RioClaro
7362,643.00201667,9.826916
7363,736.30753943,4.00987
7364,673.19611004,7.252633
7365,814.58347457,3.033321
7366,604.89452476,7.809745
7367,571.20223185,7.795162
7368,580.01425771,10.7063
7369,608.52633435,4.502773
7370,556.09677026,2.533957
7371,674.73185767,8.275858
7372,741.63446284,8.128087
7373,602.00891387,3.64548
7374,623.69024714,5.913388
7375,552.58592033,9.059187
7376,565.13959054,12.52744
7377,623.36796231,15.72793
7378,658.27852895,4.811186
7379,481.94759915,6.724583
7380,608.76079229,7.881354
7381,658.0132284,3.114119
7382,608.07565031,8.482129
7383,761.36445533,2.381103
7384,811.55012011,7.867735
7385,626.03653863,2.837563
7386,661.52217469,11.85119
7387,548.06106857,3.754117
7388,655.95515143,2.531434
7389,672.41685185,6.706528
7390,710.5692782,8.715813
7391,587.96932964,5.658257
7392,636.56528204,4.414515
7393,559.75829307,6.724862
7394,506.9323997,18.49734
7395,530.61317664,1.10599
7396,570.6768238,4.893491
7397,690.54364599,2.10042
7398,607.72307404,10.43615
7399,615.32175694,10.18604
7400,647.76723871,10.89183
7401,464.7640417,13.34021
7402,572.64107042,9.933766
7403,683.45942072,2.54623
7404,576.55587643,2.6667
7405,507.10920613,14.34525
7406,492.31930269,6.452067
7407,745.00386956,5.077165
7408,681.39608321,11.77266
7409,622.08400479,1.929148
7410,542.19861557,20.02464
7411,564.82952333,8.322004
7412,465.60639508,3.170295
7413,566.76961798,2.114565
7414,870.80845206,2.838461
7415,602.7967851,8.913203
7416,631.92925617,5.788715
7417,521.63348817,3.705358
7418,596.68492013,4.672281
7419,655.60238742,5.835248
7420,562.10525652,3.781631
7421,675.06039881,6.829869
7422,516.71640517,9.359682
7423,671.75144039,11.89799
7424,709.16566306,9.24486
7425,615.69505961,7.974156
7426,499.62631169,2.736592
7427,626.28658642,9.451925
7428,617.99309769,10.59295
7429,659.75919571,4.441373
7430,592.24454272,2.543936
7431,504.34407751,2.105313
7432,616.26995445,2.502452
7433,536.85535857,1.710813
7434,494.61060256,4.547501
7435,839.91184355,13.26329
7436,598.66297544,3.764485
7437,635.06306148,6.059438
7438,558.76455287,15.95661
7439,582.05141666,6.139131
7440,517.705092,12.84869
7441,615.24211539,5.767619
7442,464.79438351,3.104692
7443,614.88071671,3.168526
7444,661.87083198,5.713106
7445,931.88625308,2.83882
7446,618.02693061,3.293466
7447,528.42160837,5.324106
7448,1026.92365206,20.76076
7449,919.98443182,25.43242
7450,583.26250339,5.437835
7451,512.28489175,12.12796
7452,595.75120112,5.470547
7453,639.88502266,8.248379
7454,651.85846965,4.868422
7455,634.55381501,2.84835
7456,631.58986253,10.51941
7457,650.32177033,7.038097
7458,599.14908634,1.10348
7459,609.79079926,1.710821
7460,679.72755574,11.46369
7461,603.8013157,5.982337
7462,642.02737372,5.181281
7463,951.04123805,2.051084
7464,686.32679262,6.502947
7465,482.65015069,6.495399
7466,596.71626156,1.720035
7467,698.92303841,9.078034
7468,601.27925458,5.784531
7469,586.73414396,5.791121
7470,503.43504476,9.207883
7471,655.07289817,5.390747
7472,814.66870628,0.7411523
7473,564.01607173,14.11497
7474,673.67420029,4.633116
7475,523.81930093,9.162671
7476,665.81671806,3.463707
7477,742.38187732,2.048579
7478,610.75620356,7.496879
7479,590.50796936,0.6845492
7480,604.74052756,2.668203
7481,865.45546266,3.303761
7482,580.05811403,2.273719
7483,572.59370445,10.81619
7484,737.93992092,3.618773
7485,542.50487101,7.184855
7486,622.12016982,7.42469
7487,636.16562537,NaN
7488,544.52668059,8.583947
7489,570.47035936,7.255626
7490,627.87866905,5.774209
7491,597.03448608,4.770949
7492,688.38226572,11.48223
7493,623.48816579,4.872197
7494,753.42763364,4.949134
7495,615.96867414,7.960692
7496,715.91627776,4.299193
7497,617.94029305,7.789359
7498,629.85346108,2.791034
7499,631.56601664,1.02681
7500,606.21200156,9.408019
7501,595.41130816,4.596731
7502,619.41639427,5.483717
7503,674.03947532,17.38822
7504,942.27234279,11.19165
7505,668.41119536,3.272661
7506,574.64963633,2.780933
7507,994.87403592,9.887889
7508,494.60954166,6.14747
7509,620.84154845,1.485027
7510,600.18864986,7.546689
7511,692.99448034,8.796459
7512,519.59786198,11.98804
7513,589.79656775,5.569736
7514,614.74452611,3.27208
7515,740.7168581,6.763269
7516,591.05723324,5.392562
7517,664.77564626,10.03072
7518,620.64459494,6.251344
7519,710.66604769,12.9336
7520,588.98188843,8.165941
7521,742.68671912,8.885664
7522,522.09576984,11.77301
7523,554.03512181,12.2403
7524,641.2702095,6.889283
7525,617.3505567,3.86816
7526,913.00720147,10.31059
7527,607.9529899,6.030293
7528,632.10498331,12.83197
7529,777.77929622,23.70463
7530,519.74396536,5.445759
7531,601.7528598,3.644696
7532,623.86343317,7.956823
7533,586.946162,4.445116
7534,529.83032352,1.862652
7535,983.47751755,17.88264
7536,612.84409659,2.84765
7537,996.01360733,6.456835
7538,806.4034193,6.443899
7539,612.99796134,8.83429
7540,573.12581688,2.448088
7541,477.17522975,11.04717
7542,647.66800777,13.26355
7543,471.56706727,1.718896
7544,640.87236184,7.024156
7545,597.82683645,3.775076
7546,639.02759447,18.23115
7547,605.44521094,2.731393
7548,574.74059842,10.48081
7549,611.02908384,0.7428725
7550,834.50179769,3.29326
7551,643.89618464,9.263091
7552,566.71431415,6.5246
7553,688.49195429,2.841136
7554,607.05972602,3.115445
7555,765.57390107,3.491846
7556,660.77370253,7.803968
7557,668.47013276,7.931205
7558,534.143135,16.07374
7559,727.85802366,9.15115
7560,671.68372833,5.246481
7561,669.63690816,8.683218
7562,577.08971822,15.38047
7563,555.0813523,10.65011
7564,834.2636526,1.998263
7565,523.81110325,12.4867
7566,545.65468917,9.363041
7567,630.33375205,1.768582
7568,567.50471259,5.630829
7569,674.66580569,9.261898
7570,629.72017658,3.193557
7571,559.94338173,6.755441
7572,750.42306008,2.110374
7573,517.97631523,7.137891
7574,703.59003874,9.453166
7575,756.40966402,2.767787
7576,636.50493174,7.021949
7577,715.0125953,4.882248
7578,569.8717105,5.034656
7579,577.48110811,2.394538
7580,799.34847529,6.738938
7581,609.84919118,3.958667
7582,631.71002228,3.79978
7583,599.54532666,6.47198
7584,490.81274933,9.55628
7585,616.978529,9.113743
7586,518.89718046,3.586249
7587,821.68279612,11.99835
7588,644.3433274,7.867373
7589,622.86854785,7.973253
7590,854.71583214,3.584923
7591,620.0101086,7.107142
7592,519.39267476,8.901997
7593,599.87973759,2.363856
7594,930.24047869,9.613131
7595,721.59457246,3.566819
7596,636.86833541,3.319532
7597,609.50202148,3.114901
7598,590.61384251,5.198791
7599,504.4390674,6.17333
7600,587.01401603,5.968226
7601,683.58868408,17.13876
7602,474.31552539,9.214146
7603,577.74697313,4.285975
7604,933.03078567,6.845572
7605,616.75947916,9.180717
7606,740.57653849,15.17201
7607,578.47742913,7.563305
7608,608.8470269,2.965973
7609,659.53039856,6.649517
7610,627.98897491,4.771915
7611,552.66689414,10.21161
7612,751.45856408,4.299888
7613,517.81518294,10.18219
7614,634.46595574,3.261851
7615,550.94866051,6.265281
7616,488.91882937,3.105233
7617,756.74633224,3.099316
7618,581.81336348,7.041332
7619,534.70404922,8.501987
7620,556.59328377,10.90098
7621,624.54478278,3.867467
7622,562.76592542,5.370246
7623,734.72881882,9.984027
7624,673.3318119,5.449176
7625,613.77585314,4.144625
7626,567.99149883,4.418767
7627,595.43855574,12.89218
7628,563.73279261,0.5020195
7629,482.3852449,10.58458
7630,582.67282376,6.570879
7631,665.4702586,1.39594
7632,517.6702295,11.93104
7633,528.6626424,3.494284
7634,470.33162281,4.674022
7635,605.90770206,5.786687
7636,531.70604073,5.265203
7637,499.32101372,3.494289
7638,661.82699768,8.145424
7639,562.92686176,6.350749
7640,596.74067592,5.344502
7641,607.76286207,2.20497
7642,655.84379547,6.566305
7643,825.74026699,7.830703
7644,577.08994608,3.080548
7645,817.58184725,7.027452
7646,753.3673941,14.20879
7647,742.42333382,7.938904
7648,509.79264104,4.421037
7649,648.97032041,15.68061
7650,626.27158541,3.585397
7651,463.99034333,5.768858
7652,618.7513262,7.17941
7653,513.68556164,4.673828
7654,558.28599638,8.090527
7655,576.00851032,11.41945
7656,787.7428757,20.80456
7657,627.22302363,6.551047
7658,716.63906822,4.69874
7659,651.97010385,9.217086
7660,510.206638,7.362294
7661,540.77617327,3.124025
7662,648.05797438,0.5004057
7663,596.80768328,4.477283
7664,549.88245299,2.835614
7665,630.9649969,6.638228
7666,514.57593736,4.117713
7667,656.10407615,6.052624
7668,506.32262555,12.97197
7669,660.98323732,4.810281
7670,925.90374352,3.434468
7671,676.99209295,5.321474
7672,890.81050255,10.55809
7673,641.84458176,3.072105
7674,641.14820839,2.8373
7675,605.07786596,3.256602
7676,575.20976073,3.450738
7677,635.41885034,6.057627
7678,572.96811227,0.00092951
7679,749.95550521,20.0657
7680,691.41806001,11.97771
7681,614.5406341,1.497547
7682,641.84249533,8.539677
7683,506.82876847,7.958651
7684,568.47074936,2.21033
7685,468.55088312,4.90052
7686,929.24425024,10.72712
7687,752.54297959,6.266868
7688,756.07468212,18.00863
7689,458.43555539,3.043482
7690,518.86392019,14.72944
7691,636.04408938,4.544125
7692,649.31795511,4.222776
7693,883.25459709,NaN
7694,513.72381716,3.49609
7695,589.72228688,5.204566
7696,608.70213668,1.50684
7697,633.01302898,10.16928
7698,644.05593276,6.802421
7699,785.37443091,4.946735
7700,553.00639591,7.425995
7701,608.88747072,6.463041
7702,825.15707314,4.75087
7703,639.11400318,7.881389
7704,562.26409016,9.009692
7705,515.44238712,6.46143
7706,657.25493325,4.77373
7707,517.81106953,2.224943
7708,675.27516398,2.39143
7709,610.67427359,9.022523
7710,567.9511005,7.772177
7711,568.96175129,16.93511
7712,521.7042937,7.962405
7713,654.43641033,7.883235
7714,501.64834054,2.224634
7715,624.39686814,1.719738
7716,887.82056727,2.769299
7717,728.55598616,9.925246
7718,569.11181351,12.37663
7719,759.648685,4.752975
7720,592.53634637,6.969062
7721,634.85366942,4.102711
7722,498.68381889,1.927645
7723,628.15737316,3.140511
7724,596.88643904,7.612945
7725,789.51155519,1.570086
7726,875.16523215,3.271844
7727,590.28327809,10.69046
7728,637.98012716,5.110534
7729,578.77649908,5.801554
7730,577.89841906,5.779176
7731,542.04868492,10.47484
7732,662.19472301,8.131704
7733,883.86235812,4.764013
7734,891.04594841,19.54617
7735,596.82319057,1.763896
7736,633.09248421,12.88293
7737,499.80886134,5.485232
7738,583.9050855,13.58247
7739,690.75102044,8.14499
7740,532.05992422,9.007697
7741,679.22055846,11.11402
7742,802.29502604,3.764595
7743,859.23939507,2.379208
7744,596.77100706,5.09648
7745,707.71335455,11.83303
7746,538.09753948,4.872062
7747,494.43475146,7.514881
7748,535.76130246,5.97067
7749,569.56519862,8.56922
7750,814.598876,3.27066
7751,623.95297396,0.3421713
7752,671.39263518,7.800799
7753,640.00647839,1.395857
7754,586.12406434,2.44254
7755,461.69647931,9.015508
7756,640.79546404,5.305414
7757,592.48988547,8.862764
7758,674.71395891,2.666116
7759,588.82427873,3.124565
7760,576.09414979,5.740069
7761,839.14056457,9.448712
7762,599.10356477,3.033631
7763,658.56832199,4.147569
7764,652.06370152,4.24931
7765,622.41066372,4.8848
7766,686.69106523,6.788558
7767,643.06830351,11.13346
7768,542.88149948,6.005565
7769,827.77899661,8.767766
7770,603.29626435,9.615285
7771,604.79828013,3.193494
7772,626.71973402,9.499159
7773,608.62419058,13.95084
7774,631.92489072,7.683353
7775,505.19299647,4.874262
7776,571.82822854,7.385367
7777,542.68653392,4.444425
7778,521.56626972,9.013306
7779,570.94805739,3.464347
7780,822.50956186,1.189727
7781,593.82722435,7.828211
7782,631.35329863,9.210653
7783,863.78654926,3.531852
7784,643.89430406,5.788373
7785,623.85690246,7.277328
7786,542.70045566,13.30906
7787,593.71565123,11.29628
7788,735.25590819,25.81825
7789,572.4011628,1.026062
7790,619.86443151,4.858943
7791,624.27460841,10.35933
7792,552.60865538,9.529545
7793,492.21969577,1.484867
7794,683.61099997,6.753796
7795,533.5601541,2.051605
7796,614.40900718,10.1461
7797,807.69666151,3.961944
7798,575.26566183,6.724778
7799,583.84852377,4.881178
7800,593.48538498,2.392252
7801,583.38394454,4.89055
7802,649.83243223,5.529729
7803,555.05716861,3.774009
7804,524.84185366,6.028032
7805,498.47370724,8.502993
7806,587.93941672,6.030285
7807,616.42225786,10.4683
7808,500.48659635,2.44005
7809,597.41423068,2.058923
7810,627.83729266,4.419696
7811,569.17558704,6.490713
7812,575.88341916,9.615749
7813,584.06595025,4.672377
7814,817.31659988,2.328115
7815,529.26367005,5.683293
7816,587.7228199,9.199705
7817,581.251945,4.150455
7818,696.92929491,8.346553
7819,553.42920896,8.33826
7820,571.27822456,13.07917
7821,670.82510276,6.911269
7822,886.31066293,6.636611
7823,596.38276904,2.782065
7824,561.46191992,5.022781
7825,784.75383891,3.924161
7826,575.10942999,6.170878
7827,580.60983332,4.627048
7828,689.94729093,6.470005
7829,1010.93573876,5.826752
7830,498.21706584,6.95148
7831,750.72878919,0.7411977
7832,892.81846842,0.5003234
7833,811.14622278,5.780068
7834,559.73728212,1.027789
7835,799.66861447,13.29787
7836,812.44580949,17.17532
7837,667.33152291,2.440614
7838,518.68256421,4.482881
7839,613.08706533,1.385826
7840,557.6434521,3.295147
7841,668.34934147,4.424551
7842,816.27690704,5.778272
7843,656.02709961,9.128503
7844,697.31436326,6.376133
7845,608.69377313,6.927123
7846,562.1164853,2.01107
7847,622.60485697,5.356747
7848,564.92008639,5.765932
7849,596.09893695,2.439425
7850,682.00781416,13.10197
7851,628.70009872,4.580737
7852,850.91259657,6.343408
7853,707.59379372,7.040529
7854,621.4852861,4.636727
7855,505.80656449,5.14945
7856,950.40098681,11.57634
7857,727.15232551,6.499713
7858,583.42770739,4.673957
7859,618.2422786,4.871075
7860,663.93256082,11.43282
7861,603.56737282,15.23167
7862,651.30576502,4.953268
7863,610.8581064,4.107295
7864,498.41257025,11.91145
7865,668.0721441,4.809997
7866,640.35519833,8.847143
7867,681.12706223,4.883327
7868,929.51098639,27.03171
7869,939.414184,8.119368
7870,674.02846782,11.13986
7871,512.86483427,17.18708
7872,579.86015154,6.762863
7873,832.44291784,13.9839
7874,550.05922341,2.115325
7875,681.82898188,15.15136
7876,523.45800026,13.28905
7877,651.11537153,4.647409
7878,681.98434041,4.443526
7879,562.74590111,6.491809
7880,804.18216069,6.783849
7881,624.31218257,5.133776
7882,650.99541109,2.84724
7883,718.97680992,12.5529
7884,580.8242092,11.16839
7885,637.7087768,10.88126
7886,600.29599746,8.893567
7887,496.31059773,8.81232
7888,642.46339145,8.322408
7889,697.63609179,7.456536
7890,509.40093165,5.960598
7891,631.82325224,4.103175
7892,577.17205809,8.320274
7893,585.89495019,8.664597
7894,747.16352314,6.127865
7895,566.49566159,5.65789
7896,668.82497681,12.68577
7897,597.01543113,12.09034
7898,665.16581406,9.691451
7899,538.22277936,10.99358
7900,601.87960337,6.481002
7901,614.95693613,3.25666
7902,637.3264247,4.551198
7903,490.47837968,3.266753
7904,545.78314383,8.279192
7905,628.14516579,2.010968
7906,521.55686313,4.753401
7907,758.71422355,9.618499
7908,612.06207456,5.792645
7909,580.65657793,8.135211
7910,828.38401117,9.704709
7911,554.63144922,6.959959
7912,622.40697018,2.842106
7913,602.67405834,6.948293
7914,621.94670128,9.482852
7915,597.87379242,2.364619
7916,927.28267861,6.564155
7917,583.13955549,1.927273
7918,592.67396158,6.113405
7919,650.54999005,4.77845
7920,626.28928335,6.099379
7921,613.07615895,4.647431
7922,589.58968621,9.035037
7923,503.22129289,6.741904
7924,522.1827076,7.51796
7925,543.50332962,12.41511
7926,720.84883428,11.47247
7927,651.18687316,3.719274
7928,643.37958068,9.621812
7929,781.73467141,11.5616
7930,598.35989698,8.561353
7931,587.85887286,10.14838
7932,642.91015979,11.62913
7933,619.82794605,9.922045
7934,628.82446189,10.50374
7935,598.73872194,6.320603
7936,589.85631362,8.303972
7937,903.92380714,5.916288
7938,549.04539067,10.1495
7939,910.44219551,33.73116
7940,587.71160446,13.61071
7941,921.27334348,5.034706
7942,754.44641584,8.271244
7943,875.95914313,10.15585
7944,579.1184108,4.272583
7945,744.47510782,5.821666
7946,624.20449844,2.767823
7947,601.4663498,3.460322
7948,596.7262138,8.968858
7949,496.6285915,1.795437
7950,598.81335936,7.46869
7951,741.551864,1.794026
7952,614.87886551,5.122275
7953,578.51869771,4.310818
7954,657.72026003,5.134021
7955,590.69465121,2.868556
7956,750.47045355,5.173008
7957,550.52696974,3.273236
7958,604.7235598,2.394088
7959,908.02231245,4.105336
7960,619.73124882,7.67111
7961,617.4606858,7.176498
7962,670.93486299,6.699324
7963,668.95256277,4.31926
7964,587.93310833,11.41314
7965,551.65706994,6.798018
7966,528.1029071,7.682143
7967,546.00822047,4.637388
7968,598.62876851,2.058925
7969,559.04472757,21.60941
7970,797.66124075,3.114617
7971,474.40572455,9.139163
7972,596.07497023,9.179688
7973,455.24345079,3.266019
7974,801.55758416,16.10957
7975,812.2149477,16.70823
7976,697.6457427,6.469542
7977,624.66565172,2.353115
7978,628.3090603,5.665148
7979,479.59965506,5.445952
7980,477.29231721,6.650235
7981,536.85772033,6.731637
7982,643.31789126,3.755572
7983,698.99097612,4.103251
7984,639.48011297,10.76564
7985,673.97479734,3.901656
7986,646.89486221,5.522551
7987,590.47721369,3.533729
7988,525.69934463,1.026393
7989,819.88016824,27.62625
7990,670.29273683,4.214014
7991,492.75113031,3.853428
7992,594.78434327,10.38949
7993,591.39889561,3.765249
7994,579.12146729,9.361149
7995,585.48243356,11.94627
7996,594.40246363,2.964894
7997,544.03084214,4.154853
7998,588.33046857,17.51619
7999,747.49477917,2.965788
8000,483.4415058,5.035521
8001,689.45467464,9.048932
8002,798.50401857,7.028848
8003,551.71671388,3.766447
8004,674.95573372,7.999544
8005,701.03890071,3.498002
8006,803.52992601,4.396728
8007,945.84254975,15.89402
8008,576.0407335,9.99333
8009,524.43329489,17.13473
8010,622.02899326,6.128906
8011,573.68655915,10.44563
8012,548.84277679,4.478867
8013,627.10654464,7.912976
8014,672.1793495,6.725801
8015,635.72623663,3.85221
8016,745.62780662,4.544888
8017,640.97107325,2.052685
8018,519.88874876,2.772732
8019,617.58953214,2.990446
8020,465.90788142,6.058899
8021,672.54710018,7.581624
8022,550.65246206,7.467512
8023,612.28536162,6.570989
8024,624.00006083,5.346354
8025,685.63604347,10.09417
8026,577.0556313,6.484656
8027,659.03248031,2.379228
8028,587.97448955,5.635725
8029,593.52059784,5.617826
8030,581.9018623,8.997059
8031,658.9295729,1.437397
8032,565.67502719,3.204636
8033,711.00115594,3.705436
8034,800.66263043,12.54211
8035,534.35666284,6.640826
8036,615.00822799,1.577154
8037,716.31390252,6.555066
8038,643.12176416,5.194693
8039,700.32774276,2.76976
8040,530.30403012,2.790846
8041,594.04797719,9.179234
8042,522.62821629,13.58786
8043,604.99427707,6.526361
8044,548.08271223,9.679575
8045,597.72419134,5.833747
8046,569.77064293,4.883192
8047,812.54551641,2.223852
8048,605.73659821,7.954929
8049,569.06621454,0.7858601
8050,660.12172876,10.83873
8051,745.78968775,11.77104
8052,584.63210249,9.439799
8053,546.88924661,8.581688
8054,469.88319131,5.270898
8055,866.18627189,3.293351
8056,527.68702997,1.889546
8057,558.74571154,3.494158
8058,666.31715956,0.6832626
8059,535.08944079,10.32184
8060,538.42006589,2.379588
8061,619.30472312,6.282941
8062,605.22867129,3.070733
8063,616.39960733,5.550037
8064,635.85682694,9.620764
8065,698.04668073,8.277703
8066,528.34956057,7.229747
8067,643.99561422,4.021371
8068,742.34769283,15.99615
8069,849.3517524,13.83242
8070,590.1140887,6.00771
8071,607.60278912,1.431275
8072,588.64366356,2.735401
8073,664.30262253,5.113019
8074,573.85090985,5.456511
8075,788.64923755,9.395638
8076,637.31156198,2.865456
8077,764.51419944,14.55454
8078,769.50844796,8.817698
8079,978.41022851,2.051603
8080,520.57209326,1.719091
8081,590.79064085,2.678459
8082,553.04173641,3.958911
8083,492.85346247,9.867662
8084,699.98937118,NaN
8085,492.64528893,5.791912
8086,759.62956007,9.463289
8087,555.63222646,10.81483
8088,598.85130365,2.061447
8089,566.95412448,5.035585
8090,633.19733563,0.4665014
8091,631.44232338,4.500474
8092,622.83488297,5.81837
8093,585.75897207,4.214106
8094,521.03508013,3.172583
8095,530.06308332,3.115444
8096,631.26155824,4.885124
8097,535.80500955,6.941979
8098,695.92805768,11.39433
8099,739.77773556,15.46373
8100,591.08921192,10.27889
8101,577.64291269,9.830267
8102,707.54808813,4.285726
8103,558.34588584,9.537299
8104,577.73047498,0.6852854
8105,726.57877708,3.852618
8106,619.51929625,3.451103
8107,483.44904803,5.888178
8108,748.38446632,4.247596
8109,481.43778009,6.47613
8110,610.03707645,10.37954
8111,494.31243307,4.894982
8112,662.12723864,5.933441
8113,570.83409145,2.666932
8114,486.54679072,5.685745
8115,460.22947154,11.49105
8116,645.31831712,0.6846079
8117,613.52738276,3.435423
8118,582.22664727,12.8559
8119,824.9170642,1.794824
8120,550.85082972,6.835905
8121,709.89474228,9.934984
8122,791.20900003,15.37926
8123,613.10143053,7.128906
8124,470.28761864,4.087579
8125,564.51450486,10.79233
8126,544.33412478,16.42549
8127,979.92470964,7.686182
8128,787.52319585,3.19346
8129,599.57795483,6.636315
8130,759.51720051,7.450227
8131,483.79017164,2.786
8132,626.530178,8.458455
8133,626.81147225,16.17129
8134,678.90966221,2.225302
8135,717.43494459,12.3431
8136,843.33879856,17.69052
8137,594.79224631,12.29495
8138,628.01355202,7.385543
8139,722.00717763,0.93039
8140,560.40135551,3.460832
8141,598.03194388,7.797168
8142,585.51354912,9.157003
8143,793.22648978,5.536345
8144,615.04111938,10.91215
8145,494.57714621,6.934469
8146,724.42621323,1.101268
8147,555.60145291,5.474813
8148,635.67200078,14.91619
8149,541.68834429,6.724717
8150,603.70583144,9.620466
8151,574.27567728,4.87062
8152,565.52110292,11.53048
8153,503.20524174,10.78956
8154,568.0243447,5.849428
8155,740.61393191,6.510103
8156,652.0721898,8.538188
8157,865.33113571,16.70899
8158,617.8938314,3.95766
8159,700.06339227,8.213308
8160,618.94097377,10.02674
8161,657.38112284,2.392135
8162,589.86858115,5.529191
8163,536.02014325,7.832053
8164,619.89935265,3.753392
8165,713.81248138,13.52359
8166,636.08823467,9.915586
8167,634.06401514,3.03345
8168,638.51779914,3.43469
8169,543.76602586,3.495861
8170,573.03681887,1.191572
8171,611.01945343,2.73292
8172,810.37516112,3.754473
8173,554.95557643,6.416225
8174,861.80349936,7.021967
8175,623.09273769,5.805567
8176,608.94628252,2.225095
8177,544.59936806,3.072546
8178,657.3202538,4.593166
8179,584.22340999,5.187481
8180,579.09043421,9.114255
8181,642.12250294,6.213641
8182,543.23932921,11.98059
8183,621.91596216,6.628227
8184,483.39965327,4.818565
8185,614.27159471,3.902365
8186,602.49696971,2.058109
8187,597.15189552,5.389583
8188,859.75513512,1.76652
8189,648.07486049,4.294084
8190,904.30631262,6.155146
8191,525.09366648,3.466618
8192,566.22025828,3.761307
8193,487.60851356,3.720775
8194,685.05961254,6.266665
8195,646.01077853,10.0238
8196,614.65019087,0.6843575
8197,519.63183722,6.003899
8198,529.67406032,3.567196
8199,465.48215957,1.058707
8200,591.57356064,9.047143
8201,641.90297977,1.49915
8202,566.2193186,6.835916
8203,624.40698089,3.532629
8204,677.02297864,9.796213
8205,638.7669725,2.767359
8206,526.92331079,10.96033
8207,656.97470613,1.004913
8208,697.04239718,3.705643
8209,606.76604353,7.039571
8210,580.81565825,9.378433
8211,528.6923585,27.00204
8212,564.70306496,2.737269
8213,715.10077844,12.88702
8214,645.24311336,3.43472
8215,720.21686981,4.096782
8216,472.50432967,2.395552
8217,895.94216855,11.45154
8218,644.14242182,14.50881
8219,662.80716066,5.177827
8220,664.39294344,14.2612
8221,641.90740644,1.578092
8222,637.67653903,7.177372
8223,672.05423104,2.102494
8224,494.19048429,17.69319
8225,586.71069997,5.005031
8226,517.65815865,5.975397
8227,573.13176515,3.940915
8228,595.79544722,1.929005
8229,477.80374654,2.849989
8230,516.38074692,4.8191
8231,637.29381345,8.338408
8232,803.68458574,3.528142
8233,647.0262138,3.771083
8234,613.02201117,2.057609
8235,1000.4022642,3.295125
8236,495.69413985,12.70794
8237,463.33375658,6.487417
8238,558.34433844,8.719805
8239,599.24207928,1.057884
8240,710.94592098,2.731701
8241,542.79629766,8.480004
8242,802.73389867,1.367481
8243,646.2761676,3.901082
8244,733.96073191,0.7409719
8245,590.99394396,5.306626
8246,713.10092923,4.823831
8247,593.06669568,4.478896
8248,772.46334021,3.134192
8249,591.82713775,8.784986
8250,638.92044076,13.1823
8251,624.47943688,7.179585
8252,560.28900477,8.64303
8253,548.66711173,12.13511
8254,571.6341805,11.28481
8255,759.60752025,6.099379
8256,519.38885642,9.355475
8257,659.34765119,3.039743
8258,629.83249618,8.106208
8259,523.15500123,11.78448
8260,617.27273319,7.035444
8261,586.50863312,2.055927
8262,604.6360208,2.113503
8263,600.09071186,2.666955
8264,521.66447748,4.753223
8265,795.30360266,6.812135
8266,653.40844007,10.59911
8267,525.77036882,3.103095
8268,583.79911827,6.125964
8269,696.70638363,7.555307
8270,710.99394422,9.457007
8271,595.67570881,10.45446
8272,548.71885025,6.849661
8273,720.4370275,3.525218
8274,641.34857951,2.108573
8275,598.78392554,6.056659
8276,643.89166879,2.205321
8277,512.21203575,8.8629
8278,467.36511829,7.684689
8279,656.52806786,4.953603
8280,615.46973237,3.757344
8281,610.92495551,3.790209
8282,492.25292279,6.795593
8283,701.59236461,7.60376
8284,655.66751874,2.051479
8285,554.22872391,4.935467
8286,539.70073814,7.612598
8287,637.86032852,2.570913
8288,578.59075402,7.025006
8289,549.68608501,5.215037
8290,579.63159165,0.6854971
8291,523.35890119,2.3926
8292,694.0557913,10.09967
8293,694.93969409,8.554728
8294,588.77862392,4.442369
8295,787.71119335,0.3414603
8296,568.87266702,1.055996
8297,713.63244804,14.17892
8298,598.83447253,2.993405
8299,602.45714675,7.248018
8300,649.50564977,3.168982
8301,516.23151194,4.416348
8302,516.69923125,4.48348
8303,569.8865944,11.48501
8304,470.38370822,5.107717
8305,636.33541448,3.53574
8306,544.67966385,4.547497
8307,570.71713766,7.129451
8308,637.12322346,7.342445
8309,600.64323319,6.749518
8310,526.27290944,7.759163
8311,523.68813214,4.107419
8312,604.12579165,2.768644
8313,544.17318108,8.941917
8314,599.07338733,5.01093
8315,647.36756982,4.422939
8316,665.97275255,7.217754
8317,802.19102874,2.667786
8318,570.77570716,1.71191
8319,806.61431128,15.70427
8320,599.54186536,2.051766
8321,673.02632513,7.882996
8322,811.69728626,2.438946
8323,450.37291901,8.339267
8324,562.60947436,6.797457
8325,567.87786467,1.027858
8326,581.02984533,17.28195
8327,635.80683334,4.536675
8328,535.06147726,10.1495
8329,655.28757643,5.368804
8330,812.56344613,5.849719
8331,626.57149301,6.456676
8332,644.97503967,4.746261
8333,660.22198356,3.141362
8334,753.17331757,11.1164
8335,582.80814315,4.637345
8336,625.89784438,4.316643
8337,661.48680456,5.547475
8338,773.48347336,2.389541
8339,617.72635722,9.456324
8340,597.32477185,16.94143
8341,633.33139789,4.44044
8342,618.86457309,4.443479
8343,681.11827581,2.103875
8344,605.88443722,4.093322
8345,534.94061934,2.849427
8346,657.26152961,2.381101
8347,818.65059478,4.751103
8348,546.57080591,11.15878
8349,614.23084399,3.069213
8350,831.14868814,0.7410141
8351,816.45683016,3.750513
8352,658.85604412,12.4357
8353,566.75351012,2.736407
8354,539.10828535,9.993526
8355,633.27863619,3.492805
8356,649.05834281,7.454186
8357,605.58434876,7.972547
8358,720.82671897,9.008263
