,tdx12_RioClaro,tdx12_slope_RioClaro
7920,629.4592,2.289804
7921,610.9089,9.752805
7922,576.3218,1.367997
7923,487.2934,12.91422
7924,533.619,5.55697
7925,544.5032,7.389905
7926,718.6475,28.31832
7927,649.0228,8.545759
7928,654.0188,4.06054
7929,769.294,13.149
7930,594.2465,9.974257
7931,603.6326,28.12781
7932,642.8705,3.722053
7933,612.2933,7.397292
7934,624.7751,11.94903
7935,614.8395,3.574221
7936,580.8931,6.775885
7937,887.9699,4.394288
7938,544.2711,6.062771
7939,922.0541,18.54929
7940,588.0789,4.847116
7941,909.0274,3.003276
7942,751.6599,7.383349
7943,877.2698,20.58356
7944,586.0535,3.407623
7945,728.742,3.330623
7946,625.2473,12.04588
7947,598.2353,1.807158
7948,595.9998,5.249442
7949,491.7991,5.750438
7950,602.1038,2.604323
7951,742.1105,0.7001011
7952,625.713,4.033703
7953,576.3102,9.136139
7954,656.4219,3.019947
7955,596.061,3.910492
7956,747.2619,4.400202
7957,539.7688,2.389544
7958,609.8144,3.843663
7959,902.8071,6.892879
7960,612.2504,9.896288
7961,611.7589,2.211786
7962,650.1423,2.18889
7963,660.3483,2.482064
7964,589.6553,11.59826
7965,549.4035,5.093644
7966,533.9339,1.181955
7967,538.1204,10.13375
7968,593.5001,5.585332
7969,563.0591,33.89991
7970,794.7153,11.20861
7971,464.6357,1.835081
7972,595.031,5.836375
7973,447.7429,2.757325
7974,797.5574,9.277538
7975,810.4968,6.96572
7976,696.5775,6.636622
7977,626.8746,2.933933
7978,630.7296,1.324333
7979,480.1052,10.47573
7980,474.8018,4.508918
7981,531.0497,10.40569
7982,637.5527,4.659717
7983,699.4718,6.339656
7984,657.926,5.234739
7985,668.9503,1.77418
7986,638.1373,2.268223
7987,587.1515,2.395871
7988,528.3491,1.155553
7989,823.0543,20.66947
7990,664.9158,1.166151
7991,477.571,3.390047
7992,592.5101,5.106246
7993,575.335,2.568216
7994,582.6711,5.883355
7995,579.1752,1.480143
7996,588.2332,1.850491
7997,534.8964,8.823071
7998,579.4574,8.508751
7999,732.7984,3.022518
8000,480.5279,10.88503
8001,683.9507,3.086901
8002,799.2536,9.945697
8003,550.9889,5.949193
8004,675.5494,3.580356
8005,695.1347,8.660881
8006,800.4227,1.254434
8007,943.5353,15.24444
8008,576.1556,6.368026
8009,515.8332,7.844778
8010,628.6423,3.039773
8011,564.8159,7.659982
8012,549.1475,0.8318661
8013,636.984,6.66465
8014,672.6115,9.765181
8015,640.3228,1.510637
8016,735.8519,1.827126
8017,637.4017,9.97742
8018,513.2445,7.239767
8019,607.1884,2.220595
8020,456.0492,2.651102
8021,661.2448,10.96655
8022,545.1163,10.21746
8023,620.4059,4.57254
8024,616.842,9.46303
8025,685.3473,3.977058
8026,569.5669,1.216171
8027,662.1256,1.294412
8028,583.6547,7.343145
8029,587.8279,8.437612
8030,588.1927,9.449274
8031,651.4177,1.739813
8032,558.1781,6.217566
8033,709.7491,2.275954
8034,783.8331,2.352456
8035,527.4018,4.026201
8036,624.3658,7.558779
8037,712.5535,2.75684
8038,629.8741,5.717152
8039,702.2845,0.5771913
8040,524.0902,10.85773
8041,590.3032,13.22814
8042,505.6533,4.635114
8043,610.6051,4.526438
8044,531.9271,11.41336
8045,599.5333,4.556658
8046,566.8912,5.143505
8047,800.6738,2.256471
8048,606.7013,2.236609
8049,568.5646,3.164158
8050,658.5424,7.908961
8051,755.1602,1.314107
8052,583.3404,5.614558
8053,535.1483,1.401936
8054,460.4921,1.470275
8055,863.1405,5.02304
8056,527.9581,5.381529
8057,560.0282,7.97858
8058,657.607,4.211528
8059,520.3906,25.92121
8060,531.1926,8.399753
8061,616.6292,7.026377
8062,590.8822,2.378159
8063,608.8855,4.000767
8064,629.6682,8.447474
8065,692.3495,12.22565
8066,522.1237,8.280552
8067,640.9144,2.227197
8068,739.3273,16.67458
8069,837.7273,22.39673
8070,585.5581,4.592192
8071,601.2817,2.184771
8072,594.1495,4.446535
8073,662.7708,11.00008
8074,565.4325,2.274851
8075,790.1211,11.05037
8076,635.5107,6.246559
8077,765.281,2.101347
8078,763.0644,10.81902
8079,966.7001,11.10226
8080,518.6193,5.438
8081,581.3727,2.27126
8082,559.9413,2.180326
8083,481.6844,9.498137
8084,700.6851,NaN
8085,486.0713,4.04307
8086,732.2302,3.912746
8087,561.2911,2.557546
8088,596.7557,10.39658
8089,571.7502,3.608041
8090,630.0159,3.811558
8091,626.3518,1.538998
8092,615.5272,4.868276
8093,572.3052,3.891566
8094,511.4308,4.847705
8095,535.3483,2.320881
8096,610.6708,2.085486
8097,531.425,3.0523
8098,693.7635,6.479647
8099,724.5635,4.882968
8100,589.6801,1.018684
8101,572.2665,20.91979
8102,702.7338,5.320527
8103,575.2684,46.4981
8104,567.5623,1.913619
8105,720.3269,1.392158
8106,618.5584,8.043202
8107,473.5134,4.8374
8108,743.2526,3.55346
8109,477.9728,5.34947
8110,594.658,10.55465
8111,483.2153,0.6592074
8112,654.8582,3.693089
8113,569.8041,3.339331
8114,480.2992,9.107351
8115,460.2409,5.198891
8116,641.2894,3.322602
8117,620.7002,6.620562
8118,577.6149,5.978978
8119,819.0217,3.105128
8120,550.1459,8.332427
8121,708.4196,1.919058
8122,790.2173,2.284966
8123,609.3835,2.302619
8124,466.0771,8.470802
8125,551.8574,5.830091
8126,535.7994,7.964258
8127,960.2154,18.19073
8128,771.7776,5.769315
8129,592.7872,1.178169
8130,753.472,4.093587
8131,471.8185,4.799747
8132,636.9816,7.934143
8133,621.8321,7.468815
8134,668.7483,1.630686
8135,698.5147,5.263323
8136,830.867,6.41298
8137,585.2641,1.496847
8138,622.4536,8.155641
8139,725.1063,2.644542
8140,551.7731,1.750421
8141,595.4348,5.928611
8142,599.4351,15.09396
8143,785.8095,3.828972
8144,614.2221,12.66623
8145,492.8378,6.714516
8146,726.312,16.12626
8147,551.5061,2.185202
8148,624.659,2.399302
8149,541.7498,5.982605
8150,602.2929,8.312572
8151,583.4202,42.33076
8152,570.7207,22.38138
8153,505.2145,6.937022
8154,564.319,2.394412
8155,729.8775,1.990723
8156,665.5308,4.883756
8157,868.405,30.99654
8158,609.9325,7.688286
8159,711.2185,12.56684
8160,616.9929,4.903935
8161,652.8746,0.6985955
8162,579.9459,3.845319
8163,531.241,13.10073
8164,612.2955,3.036818
8165,702.1629,30.85066
8166,630.8345,8.148991
8167,624.6648,2.153227
8168,635.6215,3.332514
8169,551.684,2.021669
8170,571.559,0.9090461
8171,597.4167,4.122015
8172,804.1642,1.039807
8173,548.5079,6.938611
8174,856.2642,6.599991
8175,628.9451,12.81958
8176,619.0195,11.72229
8177,542.5825,6.601991
8178,638.9326,1.608989
8179,580.4149,0.2956359
8180,572.627,6.919033
8181,637.4529,0.7153912
8182,541.8744,10.40886
8183,609.1913,13.01903
8184,473.2416,2.977072
8185,614.4237,3.943663
8186,602.2207,2.305288
8187,591.2888,5.014295
8188,869.7777,1.039061
8189,636.1874,10.02641
8190,900.0363,1.953682
8191,516.1044,1.629435
8192,560.9697,6.636117
8193,490.2609,5.34771
8194,692.9492,15.0204
8195,648.746,2.668692
8196,607.0999,2.06784
8197,508.5915,7.493117
8198,534.853,1.344269
8199,458.2299,10.48908
8200,602.2255,6.376863
8201,639.4695,11.2748
8202,576.1294,1.174292
8203,616.4858,1.281362
8204,668.711,0.6541145
8205,637.0326,7.298868
8206,519.8359,5.737308
8207,650.1934,5.195654
8208,708.3971,5.407151
8209,594.5056,0.4470028
8210,577.3742,14.20003
8211,521.0759,24.9636
8212,565.415,3.463964
8213,729.8476,19.06902
8214,638.373,5.239419
8215,717.1586,1.927747
8216,464.0569,3.340971
8217,885.3906,7.587281
8218,626.5267,3.051003
8219,668.3033,10.8711
8220,677.6963,4.560172
8221,637.8168,0.8339623
8222,631.1417,1.48929
8223,665.0592,4.729887
8224,493.082,11.48407
8225,589.6549,2.136592
8226,518.4497,20.16045
8227,584.0743,12.02106
8228,600.7076,2.897941
8229,468.7465,5.219843
8230,520.7211,7.913573
8231,639.0884,4.520593
8232,815.3289,9.759679
8233,644.7515,1.835199
8234,621.3123,4.286563
8235,1001.091,4.844917
8236,489.5792,6.394089
8237,441.7674,7.277258
8238,545.9967,1.953178
8239,594.8329,2.844256
8240,706.3067,2.532878
8241,552.8792,2.510658
8242,802.8514,2.017037
8243,636.7144,36.1761
8244,727.9644,0.6659442
8245,595.5343,2.278351
8246,720.7338,7.800434
8247,591.301,2.823768
8248,769.951,2.695343
8249,596.3071,5.679303
8250,629.6113,16.86629
8251,622.4255,2.58831
8252,560.8753,16.58343
8253,548.3679,4.439725
8254,573.7839,5.264925
8255,738.2876,7.986012
8256,509.0141,13.981
8257,649.6456,1.854623
8258,621.1733,4.772779
8259,511.038,6.194826
8260,622.7799,0.9273918
8261,580.6732,0.9724055
8262,603.7196,0.7596933
8263,591.7472,1.010758
8264,514.291,2.142112
8265,786.5059,6.606231
8266,650.2521,3.139069
8267,538.0109,0.7336746
8268,594.3743,4.20508
8269,694.1435,4.075131
8270,706.9659,6.998759
8271,602.5259,6.207806
8272,547.1913,12.53565
8273,711.4537,6.731273
8274,634.526,2.656137
8275,599.884,3.107076
8276,635.2972,0.8659222
8277,504.2733,6.583197
8278,452.5188,1.675124
8279,654.7838,3.886355
8280,617.5552,9.764132
8281,609.6671,3.065567
8282,486.0656,6.961704
8283,704.7073,6.415174
8284,648.4758,4.876298
8285,548.8267,6.927795
8286,534.1902,4.416092
8287,625.122,9.20303
8288,573.5265,3.699966
8289,554.3965,2.771447
8290,578.017,1.226222
8291,513.5777,2.901642
8292,680.2462,2.793969
8293,698.687,4.597446
8294,590.2458,16.49998
8295,773.4415,8.028236
8296,554.0195,9.265403
8297,712.0084,6.109499
8298,607.234,4.997519
8299,601.0099,5.021078
8300,649.31,2.178358
8301,503.0293,5.886497
8302,511.9086,7.585273
8303,588.4304,2.481141
8304,461.7945,6.886423
8305,626.324,1.140633
8306,538.5414,13.69909
8307,566.6677,5.967146
8308,631.2634,3.000383
8309,596.6735,4.064261
8310,515.9489,6.062647
8311,523.7933,7.265879
8312,601.3959,4.0661
8313,543.1951,6.632125
8314,592.0443,0.4591165
8315,648.7888,2.145189
8316,653.2968,1.206555
8317,794.7382,3.463047
8318,573.1656,1.972453
8319,799.9353,4.255881
8320,595.4666,5.116944
8321,672.3327,0.756462
8322,813.4673,2.326832
8323,445.8987,0.6486347
8324,557.9496,7.416824
8325,576.7856,9.444866
8326,572.4236,19.05795
8327,620.5849,3.711625
8328,532.3774,3.846763
8329,653.3915,2.49827
8330,807.0528,4.273799
8331,630.145,2.22707
8332,651.8512,4.657309
8333,659.852,2.718921
8334,749.3356,2.973769
8335,593.1566,12.28834
8336,631.3416,10.50045
8337,667.5453,2.422575
8338,754.9977,4.823328
8339,604.1575,12.2958
8340,628.5935,6.044677
8341,626.2611,3.752926
8342,617.8506,4.380181
8343,679.6477,3.379878
8344,600.7235,0.1342568
8345,546.6354,1.9444
8346,655.7607,0.7177535
8347,815.1045,4.711531
8348,545.1281,8.819638
8349,603.0038,14.06307
8350,827.5225,4.703609
8351,807.5807,2.814568
8352,649.3697,4.156179
8353,565.001,4.060912
8354,537.8879,8.006781
8355,626.9076,2.23673
8356,642.5031,0.4925603
8357,598.5602,7.81589
8358,722.2325,3.091195
8359,555.7626,6.845694
8360,622.432,3.386766
8361,485.8637,4.526624
8362,606.7814,7.073469
8363,804.0413,1.40219
8364,597.3023,4.305832
8365,627.2221,4.625541
8366,552.0386,7.379241
8367,595.5012,31.82881
8368,545.6805,2.076949
8369,490.2388,3.280797
8370,547.2985,2.930187
8371,635.5167,3.559217
8372,801.4707,3.455889
8373,529.2634,25.31171
8374,695.8593,5.546514
8375,634.8444,5.052217
8376,601.2456,4.941673
8377,616.9889,4.685832
8378,711.0831,3.292393
8379,586.914,3.107059
8380,518.5619,5.19284
8381,744.2094,8.130178
8382,565.0608,5.14219
8383,604.6483,1.886019
8384,633.7706,1.585046
8385,503.1299,4.306962
8386,578.7427,5.102361
8387,626.5473,8.503999
8388,571.6669,2.542203
8389,631.4485,0.6863005
8390,648.4527,1.920189
8391,459.13,2.105101
8392,658.024,3.352379
8393,918.4891,8.738708
8394,933.5608,2.629937
8395,635.3211,6.448615
8396,558.5792,6.598784
8397,589.1503,2.813124
8398,581.9398,10.69643
8399,599.4292,1.495945
8400,564.8458,4.465392
8401,599.4329,2.843735
8402,774.6868,15.68256
8403,601.0192,0.539438
8404,681.5355,6.86125
8405,580.0393,1.916325
8406,601.9902,6.789019
8407,606.3856,5.923333
8408,585.2269,8.504045
8409,488.1238,5.278531
8410,507.709,6.229338
8411,629.1885,0.5213614
8412,661.8856,4.399591
8413,638.1526,4.351773
8414,626.6894,8.530677
8415,864.3734,7.392503
8416,549.3607,6.432837
8417,613.5819,2.129973
8418,583.0018,1.682436
8419,643.651,4.947687
8420,623.4725,1.05076
8421,886.5721,6.086277
8422,703.8068,5.570057
8423,603.9146,15.90531
8424,542.9632,8.051903
8425,511.2797,3.456741
8426,629.7004,4.030167
8427,611.938,6.641631
8428,671.7639,2.124545
8429,575.3945,6.086586
8430,655.7749,2.61031
8431,622.0784,4.682611
8432,623.0734,7.345456
8433,545.3991,3.649514
8434,742.8332,4.497425
8435,750.1069,9.693024
8436,547.1255,6.834847
8437,649.6764,1.509991
8438,536.9037,8.112808
8439,592.6346,1.697956
8440,448.7769,34.27856
8441,714.5087,4.013751
8442,592.8299,5.842835
8443,571.8518,3.078655
8444,534.3734,8.709265
8445,705.0208,10.39979
8446,572.692,10.23444
8447,579.6545,4.755226
8448,781.3643,4.695042
8449,766.9365,7.618795
8450,556.4906,9.509184
8451,589.7646,0.5992749
8452,532.7388,4.154689
8453,617.3966,24.95236
8454,572.0174,27.62732
8455,607.2014,5.570656
8456,636.8123,0.6201473
8457,608.5623,1.637467
8458,696.4212,3.298788
8459,627.6794,3.352466
8460,788.0667,22.12593
8461,636.7755,1.91472
8462,621.9775,7.761468
8463,639.9917,7.745986
8464,708.5165,1.664898
8465,751.7559,4.612485
8466,588.8004,4.25351
8467,745.0786,4.691297
8468,548.1398,2.802438
8469,658.0655,2.295119
8470,628.0073,18.82451
8471,597.8125,2.643635
8472,515.3793,8.037595
8473,611.1943,0.2319002
8474,573.1002,1.183733
8475,556.5971,17.00754
8476,472.4337,9.867652
8477,483.6768,10.17361
8478,693.5312,2.234277
8479,585.2209,3.716754
8480,547.8387,1.513522
8481,516.4515,6.782681
8482,524.3691,5.666139
8483,601.5373,1.117724
8484,556.6388,5.576635
8485,863.8005,4.963924
8486,569.0017,7.856204
8487,544.2021,2.914133
8488,631.6151,17.68479
8489,486.5306,3.528563
8490,627.9407,6.717103
8491,562.6304,6.948543
8492,571.5831,6.724836
8493,476.7328,6.12359
8494,553.9931,9.183906
8495,540.6877,10.68879
8496,838.0869,9.703883
8497,568.4432,13.77217
8498,611.3329,1.969603
8499,594.701,2.998641
8500,620.4459,2.825147
8501,767.1952,2.62672
8502,586.3687,7.784091
8503,556.0869,1.880085
8504,728.8045,6.662545
8505,514.9321,7.071845
8506,577.8406,14.83325
8507,662.7908,5.468156
8508,616.2239,1.28789
8509,713.5197,6.70012
8510,703.2493,2.271118
8511,689.912,3.57206
8512,790.3854,3.122725
8513,644.3033,10.55541
8514,495.7104,7.405249
8515,612.3957,4.604584
8516,604.8506,6.197563
8517,610.3241,6.898299
8518,633.0842,3.715985
8519,605.4512,3.506356
8520,573.9272,2.990182
8521,562.0399,2.583949
8522,619.2034,3.321207
8523,587.8009,6.48095
8524,614.4421,11.26221
8525,607.092,4.970396
8526,621.8578,6.698177
8527,894.1843,2.860119
8528,552.2018,4.862303
8529,868.0485,9.108369
8530,468.4503,7.873159
8531,664.8267,3.942253
8532,592.3657,2.942077
8533,690.5721,1.263344
8534,524.662,3.976454
8535,587.323,8.555649
8536,515.8807,16.63512
8537,675.9991,5.8592
8538,678.096,3.949278
8539,536.9195,2.491312
8540,644.9972,3.381897
8541,500.1878,10.11571
8542,529.6469,21.85456
8543,609.1582,3.824047
8544,486.3915,10.51656
8545,502.6313,5.289887
8546,633.874,2.719379
8547,578.4807,3.087084
8548,585.301,4.507006
8549,613.0015,9.387448
8550,609.936,4.065601
8551,601.8034,3.998281
8552,486.9264,9.899283
8553,620.3802,0.9871476
8554,594.7676,3.056257
8555,893.9442,7.413354
8556,549.2452,0.3753338
8557,683.1639,29.58577
8558,531.3691,5.889965
8559,576.9558,4.48666
8560,505.4547,3.728838
8561,592.5714,3.199425
8562,704.4787,6.690048
8563,487.9383,4.67987
8564,716.6343,1.535857
8565,624.1847,9.149017
8566,596.7562,7.833822
8567,583.8052,6.439204
8568,579.4155,2.304024
8569,574.6342,5.153201
8570,651.8439,28.82298
8571,763.6301,3.477768
8572,645.4572,2.794743
8573,465.1047,6.435708
8574,533.8044,1.762042
8575,612.258,4.008866
8576,591.9786,1.364012
8577,627.5773,3.487852
8578,814.882,4.249619
8579,576.0023,3.427837
8580,567.2731,6.844813
8581,497.2558,6.332093
8582,621.0911,4.987727
8583,827.4417,7.439137
8584,641.8652,3.13973
8585,583.7611,11.17853
8586,506.1625,4.405201
8587,525.3217,11.02239
8588,578.8601,1.826184
8589,607.3864,3.784315
8590,575.0833,1.877973
8591,591.0344,0.206959
8592,608.318,2.412013
8593,992.1943,7.042502
8594,599.0906,3.269696
8595,900.4689,1.25845
8596,721.2841,7.453302
8597,592.0549,17.85553
8598,656.4709,2.522192
8599,648.1797,0.5622159
8600,656.349,27.12119
8601,675.5153,3.107596
8602,593.4379,3.237211
8603,498.4816,7.550716
8604,535.4607,3.899562
8605,471.3069,8.62566
8606,677.7582,0.8937573
8607,527.235,6.267039
8608,486.1611,1.880583
8609,582.5329,2.115874
8610,726.9917,7.920156
8611,503.7013,5.912941
8612,567.5109,3.777104
8613,606.3389,5.540211
8614,559.3474,0.385393
8615,611.0074,0.6152437
8616,600.5437,0.9259631
8617,709.5222,7.52344
8618,516.1586,3.734576
8619,637.4557,30.76317
8620,566.4992,8.867774
8621,595.1232,3.394676
8622,619.1186,1.774794
8623,699.8149,1.835723
8624,620.4005,2.858047
8625,604.9484,12.69421
8626,854.3011,5.042884
8627,615.2789,1.882856
8628,644.0183,8.441883
8629,609.9604,2.249509
8630,637.6822,2.512768
8631,638.4874,0.7735956
8632,645.5119,2.932949
8633,845.924,22.15809
8634,569.657,3.256652
8635,639.0837,5.423928
8636,714.312,1.678184
8637,686.3997,4.694754
8638,604.259,5.720148
8639,645.9815,3.894775
8640,622.277,7.63079
8641,476.5997,3.94588
8642,508.8051,2.404651
8643,593.6115,2.150699
8644,602.3793,1.499929
8645,631.5827,2.434138
8646,715.2656,5.336955
8647,666.5298,0.647206
8648,522.8167,8.003674
8649,608.3992,2.048699
8650,626.0303,5.832193
8651,640.7325,1.752301
8652,614.1251,8.972515
8653,630.1446,4.671241
8654,839.1036,10.31014
8655,775.2243,2.383384
8656,630.0531,1.176564
8657,553.3815,2.966868
8658,508.5337,4.375686
8659,464.257,3.141424
8660,650.8361,3.852944
8661,626.5752,1.705984
8662,611.0944,4.016173
8663,573.1929,9.700489
8664,739.9465,1.319085
8665,560.0205,1.879729
8666,883.5947,3.290481
8667,458.2481,4.37438
8668,657.9249,4.533754
8669,762.7471,3.937105
8670,625.655,3.689261
8671,669.8257,5.069615
8672,502.4085,15.4415
8673,833.1718,2.001641
8674,612.1743,1.30978
8675,664.6465,9.815409
8676,736.2487,3.601664
8677,616.3863,3.326737
8678,569.4006,4.948828
8679,582.2229,7.179808
8680,574.9915,3.002712
8681,584.229,4.713802
8682,594.9344,1.748526
8683,611.806,7.575451
8684,538.1324,4.214196
8685,527.6147,5.246765
8686,631.6223,11.47013
8687,490.4096,7.526881
8688,909.9086,31.19226
8689,575.3453,3.931823
8690,530.3594,2.971621
8691,511.7793,10.76762
8692,555.3663,7.397568
8693,575.6466,4.739533
8694,615.992,1.303124
8695,624.9102,3.736732
8696,681.7132,10.42794
8697,658.9034,1.420784
8698,514.3524,15.21565
8699,615.4869,5.96282
8700,654.3531,5.541323
8701,662.5472,1.124788
8702,471.0453,4.979372
8703,536.2108,6.62221
8704,603.8809,3.959316
8705,597.3276,8.484356
8706,506.4916,9.248352
8707,595.7477,6.381278
8708,718.2084,11.41828
8709,668.8902,2.103262
8710,621.418,10.94006
8711,691.5851,1.594017
8712,630.5197,5.853723
8713,597.595,5.426569
8714,646.2175,9.67369
8715,639.3317,0.5698105
8716,643.4218,10.05928
8717,581.279,1.355054
8718,634.12,0.867648
8719,482.9599,6.275537
8720,643.9185,0.9084442
8721,513.8168,5.820328
8722,760.1313,4.036904
8723,782.9324,0.9328192
8724,620.195,6.676954
8725,739.5187,1.379483
8726,629.7175,8.997849
8727,599.7976,5.356317
8728,527.1672,10.80387
8729,566.528,2.511851
8730,654.5157,6.427501
8731,936.4543,19.35598
8732,546.0761,3.867411
8733,564.6089,10.83965
8734,463.4911,1.41983
8735,505.3612,17.3825
8736,601.1291,3.066934
8737,607.7053,6.880082
8738,591.1512,4.9681
8739,566.352,3.32427
8740,692.165,7.102709
8741,603.5472,3.399036
8742,622.7198,3.839768
8743,902.7455,10.44785
8744,648.6081,3.573024
8745,553.6998,28.63968
8746,688.2247,1.89925
8747,569.019,2.2027
8748,639.2692,7.631837
8749,595.3228,7.058427
8750,608.7495,0.4656203
8751,596.2779,4.070826
8752,639.7582,16.19034
8753,640.4656,13.96336
8754,614.5885,6.440706
8755,904.3314,5.205994
8756,639.2292,1.659506
8757,672.6789,1.229674
8758,607.8715,10.63776
8759,827.1688,1.999889
8760,710.3428,14.7906
8761,598.8765,11.31637
8762,598.9028,13.26964
8763,629.554,6.670333
8764,815.3105,2.39497
8765,874.3033,8.284574
8766,526.9844,9.019181
8767,532.2734,2.543462
8768,627.7469,5.980698
8769,556.8044,2.312772
8770,636.4898,14.01468
8771,691.0511,1.646138
8772,681.916,3.912802
8773,515.5197,2.361595
8774,497.8656,8.201085
8775,587.9542,4.072548
8776,622.407,2.412513
8777,538.1109,4.603744
8778,639.4907,5.60356
8779,502.9227,6.976669
8780,606.9905,5.660977
8781,631.2726,2.151875
8782,669.6689,7.368842
8783,642.5818,4.49128
8784,659.985,5.969136
8785,581.889,1.085676
8786,660.1018,4.415639
8787,612.3267,5.692082
8788,680.2501,4.538308
8789,501.9236,7.048962
8790,531.694,13.87399
8791,658.0571,3.122872
8792,598.3101,6.662517
8793,629.002,4.142827
8794,792.0042,3.988966
8795,636.3181,2.342412
8796,574.0437,1.638121
8797,794.6536,4.77924
8798,769.8199,1.548174
8799,652.8155,5.731972
8800,662.7797,2.195773
8801,688.3301,2.715381
8802,499.4629,5.989754
8803,611.1398,10.53556
8804,809.845,3.524791
8805,573.8055,6.997376
8806,806.0727,4.901406
8807,615.3265,6.137973
8808,661.0706,11.96626
8809,611.2865,1.72893
8810,672.0471,5.862003
8811,611.6328,3.369305
8812,758.0843,6.440195
8813,610.5629,2.32987
8814,521.9535,10.78148
8815,730.4191,0.877835
8816,604.8262,2.859909
8817,756.9794,10.07164
8818,756.6149,2.46097
8819,805.4657,1.49064
8820,592.667,3.657828
8821,586.5582,4.941058
8822,665.4082,4.527513
8823,575.9059,3.241685
8824,645.8689,2.424079
8825,664.5381,4.269643
8826,571.075,8.708159
8827,647.72,3.174175
8828,500.9639,3.396856
8829,816.347,2.576546
8830,648.2153,7.272574
8831,574.0117,7.416116
8832,504.732,8.254459
8833,695.9805,2.947895
8834,503.5076,7.186635
8835,823.8829,10.40023
8836,578.9814,5.045467
8837,631.5818,29.11373
8838,592.6617,2.36784
8839,505.8787,8.895016
8840,561.9561,3.399899
8841,587.376,7.464239
8842,613.8401,1.731888
8843,460.9994,4.356322
8844,679.7051,6.330903
8845,719.7834,22.63513
8846,467.1503,1.439353
8847,593.0823,3.043437
8848,501.0512,10.00266
8849,562.6533,5.341721
8850,622.697,9.673413
8851,844.0784,14.19702
8852,648.731,2.61175
8853,573.4015,4.99791
8854,555.7132,2.745407
8855,631.7091,1.335886
8856,553.262,7.078135
8857,619.7777,2.716945
8858,654.8892,15.7394
8859,670.6851,5.014247
8860,454.2281,7.407062
8861,604.813,8.256409
8862,498.4989,6.125547
8863,692.1237,5.947832
8864,604.2559,2.395329
8865,580.3066,2.50889
8866,556.1415,2.303227
8867,625.2717,3.356781
8868,869.5547,10.96733
8869,614.636,5.689174
8870,978.4792,19.01842
8871,930.6446,24.44252
8872,911.28,6.117307
8873,695.1528,3.793023
8874,606.753,2.459392
8875,576.5422,9.684046
8876,475.9072,12.35157
8877,539.3511,5.375583
8878,643.5198,1.815944
8879,499.2429,6.97444
8880,697.8239,3.143414
8881,574.179,3.800994
8882,577.393,3.140168
8883,695.1402,0.7921988
8884,562.5208,5.908096
8885,611.4136,8.268846
8886,560.5023,2.163836
8887,626.2357,2.634796
8888,593.6216,3.778377
8889,618.3264,2.405047
8890,609.8246,4.636583
8891,614.4745,1.091097
8892,720.4396,1.950903
8893,648.6196,8.832984
8894,559.9089,5.299681
8895,659.4891,2.855218
8896,607.0032,2.880894
8897,669.27,5.040559
8898,663.0604,2.806906
8899,718.7317,13.92658
8900,668.3078,5.65935
8901,559.7009,8.376174
8902,537.4628,2.802769
8903,564.8923,0.4365441
8904,564.5328,5.195736
8905,995.4138,5.411999
8906,625.163,8.356373
8907,566.3775,6.316523
8908,593.8443,4.581144
8909,666.2318,0.9332992
8910,553.6359,8.52212
8911,708.9617,4.699967
8912,483.7828,12.87875
8913,616.9475,6.286367
8914,547.5649,3.921669
8915,620.4869,3.310701
8916,900.8773,8.648941
8917,590.0539,5.215885
8918,635.1522,9.001511
8919,511.4914,2.157809
8920,850.8866,4.270085
8921,477.7207,7.698441
8922,723.0108,19.40622
8923,655.507,1.475237
8924,579.0363,1.260068
8925,576.7237,5.071261
8926,754.4455,3.685316
8927,619.264,10.47089
8928,709.8618,1.564224
8929,622.0554,3.533328
8930,873.2343,2.534224
8931,926.5237,27.11294
8932,505.1605,2.639534
8933,684.0115,6.649989
8934,500.2187,5.989434
8935,603.8514,3.987023
8936,661.3798,13.10097
8937,590.6398,4.085232
8938,633.2785,6.671587
8939,455.8139,17.35679
8940,626.0366,6.154013
8941,520.8655,8.113625
8942,625.5396,4.8763
8943,629.0966,9.716868
8944,531.3701,4.505978
8945,808.2645,2.29709
8946,603.1339,5.356143
8947,564.7994,9.303315
8948,674.2129,2.407441
8949,456.0941,0.586301
8950,593.5599,4.950099
8951,537.2009,4.676005
8952,650.0314,3.800512
8953,537.3676,3.406863
8954,626.8524,0.9316345
8955,615.8276,1.748839
8956,666.6419,10.54238
8957,691.2173,2.018213
8958,580.1345,6.378365
8959,523.9431,6.771568
8960,645.1192,2.027227
8961,515.2205,5.401216
8962,627.4958,6.489244
8963,568.4409,8.641232
8964,638.8567,15.68024
8965,700.1127,10.72348
8966,529.3476,10.76945
8967,588.0696,2.988679
8968,562.899,8.45521
8969,573.2161,2.445961
8970,619.2798,7.553593
8971,565.4286,3.355228
8972,820.4473,8.336765
8973,841.2711,1.375066
8974,668.5223,3.65848
8975,691.8003,2.171443
8976,633.966,1.747362
8977,632.5354,2.418855
8978,499.1007,9.984183
8979,559.6418,14.17585
8980,677.1841,2.079432
8981,598.3428,4.823183
8982,586.2369,2.667694
8983,537.5012,3.1166
8984,602.1268,2.814782
8985,743.9963,2.213754
8986,604.0269,5.248959
8987,553.7092,5.014055
8988,602.4614,8.654098
8989,521.2028,7.336805
8990,621.6637,3.043438
8991,574.3806,3.233575
8992,682.0177,18.43813
8993,762.85,0.3850428
8994,611.0268,4.334451
8995,608.5763,2.700999
8996,584.296,1.319818
8997,633.7663,9.513989
8998,542.0883,3.52504
8999,489.7067,10.36316
