,srtm30_wgs84_SantaCatarina,srtm30_slope_SantaCatarina
7264,1015.55682965,9.908221
7265,73.78527761,15.0797
7266,506.70588184,21.43729
7267,440.28030687,25.0635
7268,100.96673913,20.89515
7269,11.07459124,3.861516
7270,416.59202548,12.1917
7271,68.96107677,6.945519
7272,18.30066279,2.363897
7273,8.04667567,1.400577
7274,22.22738132,14.09794
7275,14.96295583,1.069033
7276,40.24037847,16.72348
7277,135.65130856,23.45466
7278,227.27395884,16.5721
7279,45.37123278,4.809149
7280,457.58367518,14.54813
7281,653.48095447,20.31172
7282,272.82531837,14.88923
7283,63.22911153,3.121683
7284,52.46251734,30.6618
7285,769.40573229,22.11552
7286,83.9098639,22.44885
7287,276.21219435,12.06404
7288,78.14882807,17.23639
7289,184.71573925,27.78668
7290,229.68929289,24.08224
7291,748.77115111,14.42054
7292,NaN,NaN
7293,228.48495216,25.23987
7294,453.18835441,10.6094
7295,2.85830906,NaN
7296,514.69014254,21.94177
7297,120.36267423,20.88722
7298,13.5500059,0.6966907
7299,438.36124944,21.72321
7300,406.14015939,21.52525
7301,89.67701557,10.5169
7302,233.099761,23.13781
7303,462.30269209,20.30933
7304,476.44991128,26.01565
7305,929.39733572,17.27392
7306,207.16062055,12.12144
7307,304.36921297,17.92235
7308,405.39953281,33.45547
7309,267.44017273,22.29464
7310,62.50630499,9.979618
7311,13.06459223,3.415378
7312,76.86048078,15.56047
7313,160.98137873,16.23665
7314,68.27576767,18.78767
7315,133.53680878,14.6188
7316,39.19577598,4.001189
7317,526.22692344,20.64625
7318,125.49117999,25.45963
7319,167.27438915,20.624
7320,7.72868332,2.141359
7321,NaN,NaN
7322,22.99182494,8.270014
7323,58.69912983,19.39715
7324,60.93321881,13.33803
7325,586.45015955,11.78279
7326,278.67273264,3.150334
7327,5.49633197,2.676075
7328,213.63464449,22.61454
7329,603.68060755,17.4051
7330,56.83722699,6.748576
7331,629.47219261,23.59391
7332,734.46165761,29.78096
7333,109.61295295,19.57899
7334,13.08116126,2.673441
7335,5.77664616,0.9307327
7336,244.82151267,13.0879
7337,12.91733332,1.049828
7338,39.83802583,26.18007
7339,247.46870502,8.305965
7340,7.10409631,1.490608
7341,742.73955232,19.22893
7342,9.12112986,2.235106
7343,72.27813827,3.41621
7344,81.43055196,16.05571
7345,608.71128749,5.209993
7346,20.22391425,12.38218
7347,483.14866325,13.60354
7348,451.50759524,25.82834
7349,481.2462215,17.99698
7350,215.33979517,16.43882
7351,587.29841717,22.34573
7352,6.07843772,0.4654553
7353,159.89812389,14.62551
7354,149.75042974,5.131695
7355,354.40706406,18.7196
7356,15.5019287,1.490392
7357,272.35243278,31.57902
7358,65.13076289,0.7454566
7359,23.3250332,3.202161
7360,88.65540763,14.11922
7361,442.54074651,11.72476
7362,533.38073331,17.15857
7363,75.15643214,9.049076
7364,838.61160574,17.52671
7365,665.49439716,20.97594
7366,276.12497589,29.20595
7367,195.27020439,1.489829
7368,5.90859436,0.8206188
7369,26.97282543,1.74534
7370,316.4680542,25.64763
7371,17.03092909,1.476931
7372,279.53411014,9.453875
7373,51.33877658,12.1749
7374,43.78183868,23.62569
7375,385.57483854,2.109004
7376,6.45884211,0.930683
7377,419.62358858,15.3805
7378,130.30657486,30.85306
7379,168.20207733,13.63513
7380,432.79043533,25.16873
7381,840.50482019,9.481381
7382,610.31166066,9.281223
7383,156.43992255,20.62042
7384,449.49234044,10.87491
7385,328.14532545,25.22878
7386,4.12982308,1.139657
7387,13.04132798,1.0689
7388,NaN,NaN
7389,14.1352607,1.754311
7390,405.83290451,30.90653
7391,7.72309356,1.649405
7392,5.1105782,1.963421
7393,360.76976399,18.47971
7394,98.19630579,14.0401
7395,491.16152935,35.51123
7396,90.76336409,6.455831
7397,357.58838641,10.00369
7398,25.73823068,1.648841
7399,312.3869963,11.61272
7400,17.98779023,1.192506
7401,225.76816849,21.02265
7402,7.12032009,0.8209829
7403,11.43247805,5.033901
7404,20.38010306,15.98938
7405,646.74844016,10.58561
7406,594.63515682,20.55697
7407,826.81856416,32.3909
7408,205.67967498,4.266413
7409,370.60826554,20.86644
7410,479.51930897,18.98971
7411,137.63091008,21.03481
7412,744.80240971,2.23438
7413,891.38492603,16.91694
7414,4.93574924,0.8203042
7415,4.97726907,1.401988
7416,57.24531935,12.3921
7417,99.30245843,24.13544
7418,271.34974269,19.58887
7419,4.12780799,2.281847
7420,230.11504969,19.09982
7421,208.57429398,13.91386
7422,406.81441025,27.13081
7423,53.75903394,10.55824
7424,4.17236354,2.109528
7425,30.08932247,14.94271
7426,47.45026823,17.47293
7427,174.7239005,24.87984
7428,37.44810513,6.516838
7429,138.57658357,15.99163
7430,20.20429445,7.30336
7431,299.27401295,13.29135
7432,78.66722178,14.35354
7433,410.13890768,27.13016
7434,402.5883438,18.53212
7435,91.4319371,12.73134
7436,39.34716629,6.965515
7437,492.46576634,31.69315
7438,79.62165553,12.37787
7439,95.34749586,23.37784
7440,888.42748391,5.209595
7441,95.95022558,12.99109
7442,470.48204929,22.7907
7443,236.32544415,19.23895
7444,286.22770994,0.8205664
7445,529.49080101,26.37698
7446,266.1544366,14.69806
7447,262.27410572,21.08844
7448,28.3842542,7.312472
7449,574.63475812,22.35866
7450,12.11161961,5.514041
7451,26.31472348,4.197177
7452,737.70692308,15.60632
7453,252.00869085,18.79163
7454,434.65142462,2.885984
7455,67.28758117,3.269976
7456,265.31783216,17.2063
7457,578.32126291,28.78591
7458,292.17721074,23.55997
7459,125.55001134,31.87963
7460,162.31105105,8.728976
7461,212.18946061,19.35077
7462,223.0950697,11.12161
7463,318.23238681,25.34772
7464,27.13404963,5.462753
7465,23.54319033,15.53682
7466,16.12990945,1.831842
7467,151.39407929,21.77452
7468,430.51765095,18.44325
7469,412.64754951,14.89514
7470,571.63094623,14.2188
7471,186.48692156,15.34098
7472,211.2111567,9.171065
7473,103.91221594,11.46617
7474,279.50024659,20.08343
7475,326.21080532,23.42656
7476,519.65793485,11.92255
7477,524.62762859,19.76725
7478,24.89018776,10.6839
7479,863.62493122,21.6226
7480,563.56922365,25.0366
7481,616.53486995,14.33022
7482,31.96867257,17.90795
7483,56.27534821,9.737741
7484,101.26368474,20.49265
7485,318.53691397,4.930921
7486,9.99189974,2.626235
7487,227.39500891,11.4855
7488,1058.49632343,26.19911
7489,35.2451713,5.941032
7490,61.97393274,18.41841
7491,79.52255434,10.98879
7492,172.62392972,22.22695
7493,1002.2270978,31.68921
7494,647.36966686,16.34393
7495,5.14766882,2.129872
7496,165.13874052,17.05784
7497,94.33404212,11.14141
7498,458.42586372,12.14869
7499,546.59724499,1.749949
7500,278.15616881,18.14421
7501,395.32753165,25.98867
7502,251.67502819,9.774807
7503,12.5124394,3.754018
7504,237.30860314,25.71306
7505,534.29627219,15.56463
7506,22.43070113,4.115627
7507,416.74335202,17.90633
7508,701.73712731,14.52701
7509,15.14784869,14.23411
7510,7.27514149,0.8161787
7511,90.39845813,20.23216
7512,73.07218847,18.4159
7513,437.73727625,22.70103
7514,292.2034405,28.2195
7515,21.0273994,20.85685
7516,349.46800578,27.62906
7517,708.66264064,35.72906
7518,351.19852794,17.57386
7519,1006.4078692,30.32907
7520,545.59500534,18.7767
7521,213.17066026,12.72148
7522,581.30804153,15.59749
7523,139.62550709,13.73075
7524,273.18463202,10.13674
7525,25.32791832,8.63826
7526,9.64999979,0.3489298
7527,253.56443684,18.83666
7528,225.26293561,23.62504
7529,125.71904219,24.24787
7530,316.57065306,12.16976
7531,120.71931872,20.96807
7532,173.14467963,9.440037
7533,383.38163861,17.42352
7534,838.33735864,33.97634
7535,10.09191519,1.041417
7536,140.45322454,12.86523
7537,8.08519227,1.192288
7538,12.55224822,1.324264
7539,12.4649807,1.488126
7540,194.25179998,3.47755
7541,64.77846254,19.37742
7542,824.40215009,19.81166
7543,96.201477,18.95633
7544,407.57467357,3.861311
7545,841.47450449,2.135606
7546,186.62372249,16.21466
7547,6.75770974,1.046842
7548,5.95143191,2.236552
7549,16.0979989,2.899258
7550,426.33905929,24.93359
7551,155.15612463,19.51902
7552,25.43786933,5.923859
7553,148.42645982,22.55089
7554,309.65985125,11.65664
7555,166.69708689,25.99948
7556,50.4314547,14.33062
7557,170.61792081,27.3656
7558,6.27551004,1.406069
7559,153.50603996,22.09301
7560,6.39663854,2.092192
7561,156.0029864,15.58003
7562,773.75966836,4.096775
7563,369.51522884,19.21988
7564,13.97225773,0.3494791
7565,421.54780259,18.13439
7566,186.27722731,14.27728
7567,683.38845087,25.98037
7568,532.60139531,21.98147
7569,223.27418023,19.85143
7570,380.07189971,27.83601
7571,66.23456832,8.243792
7572,536.65118715,16.84009
7573,665.35397151,19.50906
7574,39.68006505,12.46089
7575,14.02702173,0.6989939
7576,159.2724025,19.74072
7577,181.27395325,26.96726
7578,445.67364045,10.6443
7579,124.30611067,12.0629
7580,173.64253359,22.11507
7581,626.29812899,25.71987
7582,879.13952645,42.67415
7583,366.63795055,30.67797
7584,5.98868505,1.744113
7585,369.53452364,12.77257
7586,5.12210465,0.7445846
7587,191.3517617,18.30654
7588,350.63851108,8.245084
7589,4.90197481,1.066893
7590,3.23434016,NaN
7591,771.72927853,21.60949
7592,63.2392354,22.38597
7593,29.38679469,2.097683
7594,789.28572617,24.82936
7595,256.62179536,7.948085
7596,795.62481368,9.513024
7597,101.41003355,18.11762
7598,3.20169702,NaN
7599,7.33271135,3.973339
7600,143.11632658,10.41677
7601,875.37507364,21.44316
7602,45.11755178,10.63263
7603,127.06389887,16.3037
7604,13.17787577,3.419105
7605,7.08612983,0.5240788
7606,65.69694529,8.26283
7607,96.45581467,24.88129
7608,33.23136214,4.543404
7609,786.78441939,28.94371
7610,185.35020287,14.28039
7611,7.95285414,2.980444
7612,286.5442254,22.69917
7613,121.60175611,1.478264
7614,NaN,NaN
7615,249.78248738,25.9255
7616,475.94233039,18.90817
7617,17.54953043,16.32809
7618,6.42179515,0.3518366
7619,3.96642671,0.7015098
7620,659.61944139,7.898881
7621,128.15747874,14.36918
7622,197.32208648,20.29951
7623,394.37018886,26.69525
7624,561.67674819,22.59661
7625,448.61570298,18.80087
7626,35.44179887,6.722126
7627,11.07496548,4.263332
7628,217.41055146,17.032
7629,160.32849912,19.11329
7630,36.51360613,3.033339
7631,306.44149034,8.314849
7632,450.61333607,1.327278
7633,3.43131552,NaN
7634,497.80665979,15.92604
7635,123.1146811,7.276536
7636,735.75462801,4.773617
7637,351.3776006,17.22958
7638,16.50758291,1.740581
7639,NaN,NaN
7640,17.20204274,2.096195
7641,8.97753057,3.614474
7642,46.15398112,7.74028
7643,282.49605126,8.460179
7644,263.65196283,22.90101
7645,24.62109828,6.26304
7646,120.00988351,15.37166
7647,245.28894739,15.94301
7648,730.39994244,18.0435
7649,41.59887836,11.64627
7650,1028.36981317,12.75589
7651,457.551785,24.05646
7652,340.29445098,27.78892
7653,319.93518711,18.43007
7654,471.19413087,13.29971
7655,812.70633527,6.965294
7656,10.9893435,2.894031
7657,428.62641385,3.469555
7658,31.25143832,7.244752
7659,3.10644675,0.4652067
7660,276.20635181,17.25743
7661,166.35124006,22.26833
7662,176.964499,27.20684
7663,17.17131178,4.187925
7664,5.551734,0.352513
7665,392.44582996,11.30184
7666,423.58474488,18.21001
7667,104.44746106,15.34684
7668,7.97694648,2.887598
7669,932.48937585,13.02026
7670,23.19778618,4.512996
7671,51.55630135,13.75176
7672,71.52415971,19.71866
7673,55.83190514,9.008438
7674,341.53412447,19.06575
7675,5.31107751,NaN
7676,900.53402446,19.67858
7677,7.0194403,2.291161
7678,226.09548419,13.10015
7679,316.56234984,16.14821
7680,127.48885737,26.03346
7681,310.22669678,29.35931
7682,432.800099,4.433234
7683,34.75289251,4.881547
7684,842.66515742,24.56558
7685,14.15777113,5.685854
7686,7.57865681,0.7461096
7687,262.14630575,19.88366
7688,143.83130447,14.89361
7689,988.47426301,13.3757
7690,NaN,NaN
7691,11.05355374,3.611026
7692,252.45641207,15.64799
7693,273.77012638,6.585536
7694,22.1568549,10.31734
7695,286.52183417,5.231613
7696,103.28586131,14.73726
7697,359.30711831,13.16755
7698,65.6333292,22.02715
7699,109.64082151,20.39956
7700,21.1320116,4.990228
7701,4.892214,0.00142068
7702,592.59252338,41.49476
7703,87.19727508,21.75074
7704,22.09284519,4.411678
7705,975.48279005,16.82028
7706,13.64968107,0.7455642
7707,14.08346133,6.218373
7708,231.45330407,17.44674
7709,24.69697212,17.25688
7710,15.69328382,0.8191343
7711,132.42411961,13.14797
7712,372.6038177,13.85797
7713,920.54523966,26.47424
7714,140.79850554,14.74974
7715,109.24225823,13.47381
7716,479.41999019,17.87452
7717,42.11611319,17.1585
7718,359.56802474,22.76981
7719,150.4716501,17.03235
7720,288.29703287,23.97045
7721,109.11770311,9.125802
7722,506.68787814,19.83476
7723,576.71721797,4.333661
7724,21.23333415,6.695629
7725,72.67724968,13.076
7726,282.56307032,9.436087
7727,4.87489078,0.8176085
7728,21.78859363,13.43699
7729,22.22885035,12.11685
7730,11.18029778,1.192886
7731,32.29555637,8.95287
7732,335.38923251,11.00741
7733,501.46944117,15.65365
7734,5.16112911,0.7453977
7735,22.12644921,0.930715
7736,241.49695785,16.84123
7737,34.29407031,11.88981
7738,134.27155268,18.2346
7739,449.14626828,26.1487
7740,201.32374463,9.24112
7741,181.36237051,29.98483
7742,4.14122641,NaN
7743,898.44671208,7.951497
7744,479.64016123,16.29598
7745,195.53170669,15.96866
7746,263.6005024,7.299753
7747,17.19791708,2.433532
7748,NaN,NaN
7749,758.67192947,28.39054
7750,292.47968037,17.02391
7751,386.78410182,17.27071
7752,196.96754114,15.02028
7753,656.70563522,28.59968
7754,212.76215895,20.29823
7755,656.53927298,28.54883
7756,472.80974189,23.28017
7757,542.49224636,31.08056
7758,262.32100059,8.960812
7759,856.41548699,20.96605
7760,228.9899491,26.96186
7761,173.7797757,25.61415
7762,128.74349223,7.6032
7763,565.57165164,6.143903
7764,250.64082179,2.550144
7765,3.26489281,NaN
7766,95.71106021,19.64951
7767,694.53896865,18.37657
7768,83.36826315,9.193385
7769,1115.40327099,20.1725
7770,8.74401534,1.19257
7771,84.11922147,23.65423
7772,849.63524405,13.95471
7773,701.29920282,14.19151
7774,10.53433495,5.223643
7775,10.16152222,3.572887
7776,11.15729688,3.656311
7777,527.79432189,27.82783
7778,NaN,NaN
7779,7.07140226,0.9304965
7780,384.49325121,19.04517
7781,10.55163559,3.263414
7782,7.00963574,3.932533
7783,23.59568327,4.187586
7784,336.96605953,26.52172
7785,133.18539738,18.11219
7786,962.65773186,24.79025
7787,417.75109306,17.89309
7788,638.32283722,6.623433
7789,5.41628015,1.403009
7790,440.79054491,9.539138
7791,427.24871599,24.0976
7792,7.55389929,3.766205
7793,74.78605901,19.96534
7794,339.63923886,11.83505
7795,878.76564751,10.50156
7796,357.49380619,26.18253
7797,379.29087004,21.73845
7798,227.56638782,20.64352
7799,10.56686798,1.192297
7800,201.0330851,20.35376
7801,188.24050238,21.3061
7802,529.71712091,20.93152
7803,117.66996564,19.2173
7804,115.27570943,12.23824
7805,23.33840252,4.591739
7806,254.49330255,18.83735
7807,88.25777501,19.78988
7808,8.11848908,1.402805
7809,6.06319136,0.4654968
7810,23.95039328,22.38649
7811,NaN,NaN
7812,637.55072326,16.11919
7813,9.51674963,1.649176
7814,47.79248306,10.64582
7815,113.39718818,13.06604
7816,208.34989107,31.4667
7817,164.47255095,21.71675
7818,114.21191823,21.80856
7819,508.50461651,18.57314
7820,335.35357899,4.417629
7821,308.52081044,21.26517
7822,36.79017567,3.859912
7823,307.56989888,13.40614
7824,3.50087109,NaN
7825,8.86598773,2.134004
7826,244.11968616,12.13541
7827,28.39945493,0.818925
7828,471.66636395,7.922072
7829,11.15645189,1.067851
7830,411.17957711,13.43647
7831,233.60013529,25.19384
7832,62.13146104,11.83288
7833,77.54530253,17.18817
7834,43.23331593,9.032108
7835,467.32315839,19.15176
7836,122.00028442,2.440673
7837,330.5894574,19.4409
7838,56.00192943,15.40047
7839,10.3368349,0.9306873
7840,765.31283982,19.31908
7841,355.38339596,10.94508
7842,913.46750386,8.157749
7843,334.13620232,22.27403
7844,16.05724708,5.341851
7845,641.77512018,19.55833
7846,449.58848704,13.41446
7847,459.65845619,25.62065
7848,21.06396471,25.83869
7849,10.04920216,1.646412
7850,152.30363262,18.52038
7851,137.60670202,17.51615
7852,166.50535729,15.31171
7853,118.74860335,11.32075
7854,11.00228337,3.597404
7855,817.4549844,15.52577
7856,15.20600065,2.275742
7857,565.23003943,19.39758
7858,1040.53656381,16.5381
7859,37.50257625,26.87593
7860,3.73115848,0.00142136
7861,132.72167372,18.37202
7862,17.04501387,10.54308
7863,729.7073548,20.10751
7864,8.53035648,2.440569
7865,470.61167441,11.57854
7866,5.71758119,0.8176852
7867,83.60670302,10.66233
7868,838.7729187,23.2238
7869,29.19552308,13.30882
7870,9.11087042,2.868641
7871,254.26123114,19.07902
7872,14.55076094,2.873946
7873,15.24772776,1.069048
7874,307.0689498,14.86648
7875,7.07947295,1.74164
7876,7.98170041,1.959016
7877,516.60477734,11.48125
7878,100.24665633,8.754992
7879,156.53277741,17.59871
7880,98.74069105,9.444311
7881,19.49833111,7.20492
7882,13.11551595,4.030774
7883,9.48536082,2.109246
7884,46.70324963,10.15084
7885,525.66229025,17.19059
7886,763.67023532,11.16681
7887,673.28635556,27.27232
7888,596.48134936,22.97649
7889,48.14157735,19.49411
7890,10.5203869,1.066165
7891,831.65573692,8.707845
7892,414.66152795,27.09329
7893,8.86468039,1.483544
7894,210.33110881,24.95802
7895,10.08915693,1.4066
7896,565.59852455,19.49042
7897,487.60633816,14.80677
7898,30.15874703,2.879388
7899,381.57474215,15.61616
7900,22.01240032,0.3502851
7901,455.35469612,12.5705
7902,255.04893146,17.46539
7903,377.40150722,32.0178
7904,288.34974878,22.50236
7905,659.35291158,29.26082
7906,847.7418135,12.77213
7907,23.4848247,1.748118
7908,214.08090535,20.88127
7909,308.69327209,17.26394
7910,24.58026013,1.139967
7911,25.11938042,16.33746
7912,816.33814741,23.36705
7913,522.18927009,18.89207
7914,69.64092281,18.64246
7915,448.59290166,6.937667
7916,114.24466994,16.21565
7917,184.47542159,14.90492
7918,398.28487032,23.70195
7919,16.22446539,1.750132
7920,82.94258792,16.32697
7921,273.2945702,20.12593
7922,3.57091283,0.519902
7923,266.78783173,24.2557
7924,6.1243326,0.8252025
7925,6.97902131,2.67359
7926,834.45785042,24.42563
7927,169.28375325,24.25654
7928,384.36654095,11.34074
7929,61.19676342,16.48099
7930,123.78586242,22.5938
7931,219.96625309,13.01087
7932,14.49516817,2.233525
7933,78.52901434,21.81558
7934,528.45270599,7.519363
7935,544.7534949,22.49689
7936,194.10896507,2.838211
7937,1048.40571151,27.30389
7938,680.24398121,18.19522
7939,71.6226123,18.25032
7940,526.73840905,22.90759
7941,487.73163199,8.683095
7942,78.81007734,4.713162
7943,27.81571259,14.15514
7944,16.07943159,5.257993
7945,246.43551634,18.22835
7946,244.55487958,27.81208
7947,364.53965005,32.66147
7948,474.53798215,29.92636
7949,6.05656118,3.483158
7950,33.59418147,4.868077
7951,3.16958986,NaN
7952,373.51267127,9.181302
7953,217.3213291,25.11123
7954,956.14211233,24.15897
7955,519.56661206,24.32932
7956,234.81140616,32.78716
7957,535.61836197,18.65433
7958,77.73483614,21.27938
7959,281.9826327,19.93732
7960,6.00186188,1.745793
7961,117.60899009,23.91698
7962,693.13550062,9.292116
7963,5.42449305,3.29474
7964,292.27790756,24.70045
7965,271.63219105,0.7453355
7966,265.77163042,18.24862
7967,196.8162133,22.64641
7968,70.3475881,10.37959
7969,694.53977678,19.72242
7970,411.18611141,13.39036
7971,293.35693,7.684876
7972,277.56720396,10.36739
7973,65.64021031,14.06343
7974,882.7594468,15.32159
7975,441.16895276,20.15763
7976,707.21540094,21.80726
7977,286.40246969,12.66935
7978,212.28656685,28.75692
7979,65.40679399,6.986513
7980,309.57712774,10.61751
7981,713.56109018,10.62966
7982,635.51248035,37.01952
7983,133.53967175,16.42851
7984,25.02602509,6.50973
7985,158.12704303,22.5618
7986,249.39828373,25.03997
7987,188.29743715,19.35616
7988,165.62965463,14.7049
7989,1044.49088325,25.50885
7990,15.24077295,3.142162
7991,203.21859436,17.28277
7992,830.76713068,15.32328
7993,332.39840079,15.06253
7994,NaN,NaN
7995,658.60543722,15.16489
7996,554.6569705,27.62789
7997,834.62879104,6.824269
7998,17.15113655,0.8134915
7999,248.35456162,21.99515
8000,798.51003971,9.362896
8001,7.76943816,0.9305251
8002,15.23526677,6.302682
8003,592.46758486,7.340537
8004,4.1454423,1.809448
8005,665.33296632,17.51442
8006,112.70040617,27.48531
8007,220.09683632,3.033135
8008,13.17838931,4.884132
8009,437.60662186,23.55714
8010,5.12736426,0.3520676
8011,231.72938462,26.30399
8012,403.16342889,18.09028
8013,267.22444806,3.128289
8014,599.75100364,8.437028
8015,809.4562475,24.82099
8016,196.22276899,23.08376
8017,43.25869555,4.481153
8018,287.35118608,24.67046
8019,726.43777125,17.18208
8020,80.51892219,11.00603
8021,840.74531856,13.1434
8022,7.9776397,3.652723
8023,5.18773568,0.9307182
8024,33.04349629,4.855818
8025,72.42342345,9.179326
8026,126.41572,15.81719
8027,372.49392271,11.27859
8028,971.49176317,3.557326
8029,10.00275839,2.383921
8030,97.30491555,20.99444
8031,48.81605851,10.98006
8032,612.21118011,13.9937
8033,421.71751469,22.75369
8034,96.40453693,10.81003
8035,110.67464103,15.90615
8036,346.37542879,15.12523
8037,329.21839254,15.81122
8038,87.86780816,9.456864
8039,329.52471778,20.46164
8040,90.92279762,21.89633
8041,47.80759301,0.9307238
8042,14.59696029,2.848599
8043,4.09044428,0.00132888
8044,55.27998749,14.28919
8045,653.46534925,19.44662
8046,513.35486589,3.122578
8047,23.05339367,8.875709
8048,859.4546602,3.982145
8049,154.95431138,17.42186
8050,7.09474846,1.395412
8051,316.12146563,6.728504
8052,63.0451511,32.17804
8053,745.49826962,30.73631
8054,349.38246409,22.81048
8055,71.30124573,9.328895
8056,NaN,NaN
8057,276.27741136,29.15215
8058,10.06789723,3.295632
8059,13.01232454,7.540666
8060,27.16651192,14.40042
8061,188.70778308,7.435681
8062,394.27919358,16.38152
8063,294.12283522,9.984869
8064,6.78355849,1.82151
8065,13.92563296,5.491015
8066,1016.52784663,8.973012
8067,68.09885167,8.972582
8068,58.68037489,10.97038
8069,287.2460489,12.20904
8070,347.18446578,20.85623
8071,120.14668916,7.097898
8072,474.60723639,9.942981
8073,78.76166435,3.453239
8074,18.52847639,0.7445887
8075,363.51569528,9.239669
8076,3.06567438,1.487916
8077,127.10283204,15.59319
8078,9.55509192,1.051272
8079,783.53435051,25.95572
8080,733.59135587,22.07469
8081,11.01754789,3.572021
8082,976.40655754,17.27385
8083,257.29923793,23.88701
8084,130.58270932,13.14878
8085,16.01402522,0.00141715
8086,232.11988456,15.83118
8087,10.94849905,1.395844
8088,371.6083174,21.48418
8089,19.86332083,10.68943
8090,872.46634779,41.0485
8091,36.13483936,11.59666
8092,248.53890448,23.68006
8093,493.35974463,19.18716
8094,198.56711445,11.12914
8095,559.63466179,15.28061
8096,779.75826465,12.05783
8097,229.8393395,15.74997
8098,23.98522406,4.480928
8099,311.56465882,15.90388
8100,144.45400885,16.73904
8101,388.7477112,16.70282
8102,1185.51323147,17.84002
8103,22.66689571,17.68472
8104,205.31727836,22.48797
8105,307.2602092,14.95665
8106,31.41791407,6.221542
8107,309.54450215,7.816862
8108,180.77157868,28.33171
8109,3.96158216,1.144652
8110,116.42250395,19.16723
8111,3.07642774,0.9307066
8112,709.59929579,8.035637
8113,141.09899775,13.91175
8114,51.36614964,5.190175
8115,292.73612206,30.19968
8116,2.99240894,NaN
8117,371.6481515,30.55324
8118,245.82683682,11.68552
8119,184.52322036,20.43122
8120,36.44950166,3.295067
8121,112.76126363,23.07749
8122,329.52434226,12.27131
8123,650.14135654,18.07809
8124,14.98089769,3.195395
8125,662.7171311,23.68555
8126,720.59151405,26.7662
8127,226.78035816,14.07276
8128,182.66880871,6.798955
8129,281.57290744,9.757538
8130,132.47277344,12.45323
8131,5.07420749,1.335052
8132,76.15412339,11.9855
8133,820.76520205,31.9068
8134,209.68950912,13.31713
8135,38.17237129,11.46491
8136,155.41763768,13.03537
8137,299.64964269,9.717881
8138,5.39930393,1.069547
8139,71.38281205,17.25372
8140,5.08191587,0.0013643
8141,327.32377669,19.80809
8142,20.21715997,1.95341
8143,952.62991073,10.80817
8144,16.0728798,9.578656
8145,432.57189941,31.95231
8146,713.71257974,22.78005
8147,288.74809666,19.25149
8148,5.05233306,1.068772
8149,45.43915185,11.70448
8150,18.98342891,6.96791
8151,154.46357738,31.85994
8152,304.18947721,16.16494
8153,71.70014818,13.72941
8154,877.62923102,5.53924
8155,191.6473253,25.79749
8156,267.46345895,10.65025
8157,319.5939368,5.908813
8158,29.25717215,4.178535
8159,180.85187389,20.94948
8160,207.77074029,26.42319
8161,222.48655837,13.75687
8162,135.1841969,21.00978
8163,20.19032449,7.978059
8164,3.24107975,NaN
8165,254.62822776,12.17044
8166,189.25419776,9.863924
8167,535.45029048,10.51598
8168,90.88173273,25.62432
8169,419.1934178,31.19606
8170,568.57397261,21.30273
8171,756.75111233,9.065946
8172,1065.19873727,12.17727
8173,164.53713651,2.130925
8174,13.13063058,0.930716
8175,411.16551091,13.97907
8176,366.1706786,18.56356
8177,6.04265145,2.136275
8178,239.6004416,3.182445
8179,483.73709464,20.31871
8180,13.95216691,2.147255
8181,38.186927,3.854029
8182,344.08196619,9.064768
8183,78.100992,8.654898
8184,399.6849729,7.701459
8185,8.98482234,2.955088
8186,259.28575907,22.52209
8187,120.1745761,5.566694
8188,143.33348808,11.06785
8189,131.42417791,17.56016
8190,NaN,NaN
8191,4.71989903,0.69919
8192,21.98546173,NaN
8193,407.5541386,14.32128
8194,12.18083359,6.453453
8195,11.90604856,2.778576
8196,28.25635355,13.65872
8197,NaN,NaN
8198,639.7795652,3.289563
8199,18.0442983,1.963764
8200,5.43324739,1.340067
8201,92.19141361,16.84628
8202,333.40314361,18.15229
8203,7.93644341,3.293586
8204,11.60235762,7.041001
8205,305.16162566,17.53945
8206,7.53572906,2.976107
8207,17.92216625,4.212649
8208,63.70540617,13.25318
8209,625.49866802,27.4586
8210,52.32502732,9.048195
8211,259.49362202,16.92086
8212,427.58978297,12.05517
8213,732.30117711,12.99017
8214,590.73286592,16.76388
8215,620.38130853,32.7044
8216,3.36572041,NaN
8217,107.1855969,20.36922
8218,678.76628472,13.25992
8219,5.01826538,1.40035
8220,417.34205131,13.35236
8221,463.5446473,25.07881
8222,34.43828128,7.300879
8223,807.48247386,16.52707
8224,92.55885632,27.11412
8225,719.39512711,27.84848
8226,311.12065795,17.07494
8227,258.5066212,29.41431
8228,299.38042738,2.433996
8229,32.27506394,13.31639
8230,103.38333308,14.15647
8231,261.16988775,19.49904
8232,4.08200542,0.3496061
8233,346.37776956,37.35488
8234,63.7850332,24.00539
8235,375.2634268,21.54783
8236,75.10249023,29.81533
8237,355.25568203,16.9359
8238,157.37047592,24.54912
8239,3.22970519,NaN
8240,552.60217086,12.60642
8241,321.64335459,15.09293
8242,589.60668673,19.50898
8243,7.08938897,3.122145
8244,195.55640411,8.754885
8245,30.9250816,4.853802
8246,670.62030183,25.61103
8247,223.61961687,24.00475
8248,262.55229901,22.36782
8249,140.95031956,21.90846
8250,6.48344832,1.337657
8251,18.231565,8.447853
8252,200.56751605,16.35406
8253,11.0941759,1.739791
8254,36.23254277,5.116531
8255,332.82151969,5.569903
8256,6.39863086,1.054941
8257,27.09923561,0.4654712
8258,670.43905221,5.129797
8259,795.78140342,5.554493
8260,899.43862215,22.75282
8261,17.56014184,1.395844
