,tdx30_RioClaro,tdx30_slope_RioClaro
1153,524.7896,12.69693
1154,588.8077,1.234909
1155,502.0559,1.231711
1156,912.229,9.543925
1157,566.6414,15.39908
1158,649.2815,7.24945
1159,593.9876,2.824991
1160,639.1308,4.36299
1161,528.9241,1.164308
1162,672.8895,3.195825
1163,693.8226,3.254199
1164,584.042,4.856883
1165,689.9036,1.964485
1166,696.6715,7.688996
1167,585.7228,8.889123
1168,615.2257,6.95737
1169,545.0381,7.002225
1170,613.1766,1.048256
1171,598.7378,3.755034
1172,578.4243,4.137995
1173,623.9218,1.95268
1174,643.3886,0.71027
1175,633.7503,2.256538
1176,599.3937,23.25187
1177,520.3231,4.547622
1178,724.8615,0.376427
1179,608.6203,3.247365
1180,645.8821,3.646818
1181,542.977,2.764744
1182,625.6363,12.06711
1183,646.5174,5.655399
1184,530.4048,10.44447
1185,553.2104,12.16202
1186,527.8611,10.80052
1187,628.9559,6.047138
1188,622.9066,3.385211
1189,617.3329,1.694832
1190,610.2398,1.874325
1191,633.1039,4.626098
1192,587.3737,3.643042
1193,599.4493,2.985716
1194,627.2964,4.141072
1195,697.1115,1.676708
1196,648.5823,0.908049
1197,598.6612,5.021311
1198,635.8123,7.558391
1199,567.5389,2.966167
1200,596.3605,3.250111
1201,670.7054,3.81818
1202,951.6741,11.18897
1203,725.8238,13.28539
1204,646.4123,0.8153377
1205,622.0799,3.043744
1206,625.8523,1.085911
1207,610.7526,3.105992
1208,641.7843,4.30881
1209,636.5148,2.036135
1210,782.3075,14.63657
1211,541.9384,3.143162
1212,612.7488,1.179368
1213,527.7632,0.5004038
1214,650.8727,5.080118
1215,583.1752,4.227292
1216,625.7033,2.887673
1217,676.4698,3.444511
1218,636.6778,9.296698
1219,562.4753,2.844862
1220,842.866,6.445777
1221,537.3636,4.136417
1222,572.473,14.46047
1223,492.2048,6.32327
1224,605.3698,5.407549
1225,671.1617,2.761629
1226,933.2818,4.604954
1227,573.821,4.363057
1228,800.8032,1.31751
1229,630.2287,0.3689044
1230,650.4352,1.09555
1231,589.0862,3.113003
1232,623.2841,2.570186
1233,526.558,5.960365
1234,519.4179,4.372461
1235,623.1833,3.801503
1236,607.8621,3.076602
1237,994.3983,12.24726
1238,616.1785,4.08079
1239,665.4239,6.08382
1240,759.3943,6.426868
1241,698.6492,0.9625089
1242,601.1232,2.386362
1243,597.4946,4.350446
1244,563.132,5.835352
1245,657.6245,0.6176916
1246,463.861,6.209229
1247,639.6192,5.772185
1248,494.7706,6.712487
1249,577.3559,6.55074
1250,728.6854,8.104871
1251,713.939,6.79353
1252,558.8571,1.019805
1253,599.3124,1.758609
1254,611.8512,5.800772
1255,622.5419,5.127813
1256,579.6625,1.416645
1257,580.209,5.756576
1258,535.7732,5.220259
1259,680.4257,7.198105
1260,651.3353,4.608414
1261,869.7532,31.17846
1262,628.1917,5.212523
1263,517.7422,12.80112
1264,663.2516,4.344859
1265,587.6516,0.7456402
1266,713.9391,4.109229
1267,543.8447,5.439984
1268,494.7926,0.7492625
1269,569.0013,4.058291
1270,611.1578,4.543951
1271,700.4513,17.36806
1272,639.9613,4.47762
1273,637.3391,3.593139
1274,739.5586,5.226226
1275,640.683,5.222097
1276,490.4655,2.204069
1277,543.7206,2.688106
1278,702.9983,2.946215
1279,687.1895,3.909003
1280,575.6132,1.423577
1281,687.6781,2.08676
1282,579.7478,3.653471
1283,565.838,3.836189
1284,737.3966,4.831185
1285,581.9902,3.66318
1286,634.5531,7.346204
1287,485.6841,9.565955
1288,515.8119,6.712621
1289,564.2449,4.488365
1290,564.2823,4.20433
1291,599.4117,3.89264
1292,681.0119,2.769021
1293,562.8566,4.714161
1294,465.8378,3.500761
1295,641.2629,3.430288
1296,474.8135,7.253357
1297,585.3495,2.437391
1298,594.1464,2.599251
1299,529.1699,0.6659116
1300,550.1574,10.56229
1301,924.8909,4.313668
1302,751.7101,2.120368
1303,544.9929,5.60329
1304,563.589,2.564955
1305,654.0582,9.534388
1306,565.9365,1.974613
1307,581.2103,2.673376
1308,617.0529,3.987281
1309,542.5299,0.5778705
1310,612.6592,1.424825
1311,701.5593,4.911615
1312,710.7336,1.196818
1313,618.9749,1.098992
1314,563.4446,10.00734
1315,537.9236,7.041461
1316,575.4539,6.967762
1317,473.8592,7.600992
1318,907.9702,0.5577784
1319,824.8356,3.205475
1320,635.2365,6.785017
1321,576.8525,2.77531
1322,822.8008,19.57753
1323,566.8906,6.242597
1324,671.0809,3.068492
1325,648.3495,5.696671
1326,524.2044,4.471337
1327,526.7022,1.9485
1328,599.4664,3.060106
1329,796.049,3.403315
1330,571.1083,4.223507
1331,727.2371,2.734153
1332,548.6202,5.091355
1333,654.915,1.418571
1334,681.5068,21.05587
1335,588.0552,4.75891
1336,533.4941,14.48859
1337,504.6489,6.21425
1338,621.5768,3.010929
1339,654.5138,3.818491
1340,539.3235,4.857557
1341,635.3218,3.414331
1342,699.923,4.640741
1343,608.7244,1.529052
1344,529.6135,5.917566
1345,622.0709,3.307032
1346,638.6803,2.665679
1347,804.8812,2.11046
1348,841.2365,NaN
1349,490.2488,4.301807
1350,573.0928,1.923364
1351,565.0759,8.884653
1352,661.5018,1.419869
1353,694.7264,1.521253
1354,590.9587,6.137443
1355,652.8329,3.109363
1356,556.5426,6.02439
1357,540.6971,2.356601
1358,639.1447,1.964
1359,691.5052,4.497215
1360,475.1935,5.339902
1361,837.5854,0.4251703
1362,584.4241,3.378661
1363,597.6524,4.020585
1364,599.1586,1.059576
1365,659.3035,0.6314645
1366,928.0451,7.039687
1367,849.7876,9.037479
1368,632.4888,21.24855
1369,746.0446,5.285149
1370,653.6594,3.977087
1371,649.6019,5.210178
1372,502.4998,18.34809
1373,605.1821,3.539626
1374,653.176,2.727551
1375,477.6379,7.553421
1376,664.355,2.194495
1377,485.4527,0.5592378
1378,589.753,5.370227
1379,638.7697,2.303688
1380,838.6926,2.396877
1381,578.0681,3.434011
1382,608.5399,5.692531
1383,573.7598,5.540602
1384,599.4605,1.544187
1385,664.7385,1.554127
1386,783.8338,3.14465
1387,519.1711,8.05391
1388,615.3839,0.2119596
1389,510.65,3.687138
1390,593.4131,0.6392273
1391,524.1398,3.203374
1392,623.9603,1.409738
1393,556.1765,8.147645
1394,572.7037,2.538784
1395,597.3593,5.089095
1396,633.7217,4.190134
1397,592.2542,3.552623
1398,637.9809,7.925336
1399,614.3453,2.275394
1400,453.3046,2.28565
1401,583.0344,2.180743
1402,911.1824,4.884277
1403,519.582,2.357586
1404,592.2751,4.027985
1405,653.5257,3.760318
1406,945.3068,15.66053
1407,695.7648,3.108409
1408,574.2861,3.70876
1409,632.4705,4.163805
1410,595.0692,9.097233
1411,521.6516,4.426912
1412,892.079,5.712844
1413,481.1584,7.15485
1414,641.0472,3.123176
1415,823.9583,4.279675
1416,594.9705,1.156095
1417,636.9855,2.986104
1418,695.0109,9.87138
1419,660.5461,7.8631
1420,593.7322,10.41551
1421,683.6443,2.231373
1422,648.7911,0.9084661
1423,533.6525,2.358394
1424,948.265,5.358454
1425,652.0204,1.505973
1426,534.5977,2.777679
1427,648.6479,1.158169
1428,574.4289,5.236801
1429,654.4006,2.830566
1430,559.9478,0.5554361
1431,590.1182,5.502016
1432,521.9139,0.7218693
1433,679.9343,6.526719
1434,669.4283,3.444862
1435,555.6234,6.565967
1436,522.1458,4.992831
1437,580.8414,2.767988
1438,656.1199,1.3693
1439,579.6389,9.82695
1440,450.5634,2.042358
1441,676.6879,9.141243
1442,555.0229,3.643337
1443,906.7629,3.598571
1444,657.9815,15.32925
1445,544.8885,4.443177
1446,654.06,4.268529
1447,482.3568,1.001842
1448,611.2132,6.258667
1449,614.7236,3.134023
1450,612.5079,1.944285
1451,630.7157,4.352453
1452,845.9526,4.342269
1453,912.6,6.937473
1454,607.2264,6.296771
1455,607.0204,5.84208
1456,612.1681,0.8151381
1457,886.4321,3.163667
1458,686.3382,1.444502
1459,578.7264,4.036557
1460,563.9894,0.4000932
1461,466.9677,4.729169
1462,574.5684,5.903203
1463,590.2167,0.6308271
1464,737.0865,1.51734
1465,694.7972,9.349295
1466,543.5567,3.486392
1467,625.2914,6.781853
1468,609.0829,2.813106
1469,597.999,3.173446
1470,879.9343,6.433671
1471,628.5771,2.150635
1472,633.0385,1.218716
1473,544.3977,6.600797
1474,847.551,15.63593
1475,644.8726,4.054461
1476,534.7366,5.953526
1477,620.9802,7.632358
1478,554.7625,5.446718
1479,543.5746,5.277514
1480,590.4703,0.569802
1481,628.6496,1.789367
1482,630.4175,6.625979
1483,764.2344,3.436815
1484,591.4841,8.538679
1485,494.0768,5.304668
1486,540.4493,4.13478
1487,619.0007,7.236485
1488,554.4446,3.809599
1489,551.1019,1.169484
1490,524.2662,4.823331
1491,532.4113,9.931026
1492,572.9316,3.89406
1493,530.1395,10.09463
1494,750.2722,6.644083
1495,491.5284,11.0681
1496,560.1682,6.202493
1497,629.6329,2.068523
1498,599.5056,5.995203
1499,766.192,3.012666
1500,526.8826,4.057065
1501,584.5095,1.048338
1502,548.243,2.765938
1503,702.315,5.462582
1504,603.8049,4.1259
1505,686.989,5.369803
1506,732.265,2.659149
1507,600.6754,3.652656
1508,747.8572,3.249229
1509,628.6426,2.47441
1510,632.3923,2.102236
1511,665.7419,3.101026
1512,621.6124,10.13259
1513,510.4696,6.028309
1514,826.0887,3.648759
1515,636.2574,1.835704
1516,517.5422,10.0615
1517,546.4237,3.904809
1518,607.7804,5.429924
1519,734.8167,8.253714
1520,484.5833,8.226351
1521,646.4116,3.890751
1522,848.2965,1.994009
1523,599.3516,2.42711
1524,866.0216,35.81075
1525,741.7222,5.29201
1526,724.3375,7.604207
1527,606.5999,2.754896
1528,635.2302,8.543617
1529,589.844,4.515993
1530,836.4908,19.64755
1531,603.3458,10.03819
1532,757.7921,6.885117
1533,871.0151,4.784223
1534,592.6761,2.553408
1535,677.3903,6.568521
1536,609.3063,1.175382
1537,733.0074,1.906076
1538,811.02,3.962513
1539,603.1794,1.832879
1540,440.3571,14.27968
1541,625.8353,4.160117
1542,561.0785,0.9215762
1543,668.2883,3.49791
1544,741.5704,3.845005
1545,598.1931,4.974872
1546,632.4601,6.350092
1547,607.6735,5.352238
1548,632.2513,7.229128
1549,630.1884,4.095279
1550,552.5367,1.795998
1551,599.2022,4.305633
1552,629.432,1.098132
1553,567.5757,7.23925
1554,583.1591,1.054484
1555,765.9343,1.984222
1556,510.6216,6.166879
1557,751.7013,9.751637
1558,614.4347,4.431877
1559,582.1058,8.289983
1560,649.1301,2.550897
1561,578.2276,7.796888
1562,583.5333,6.712554
1563,591.4246,1.225301
1564,649.7386,3.876495
1565,782.1592,5.266554
1566,665.599,3.181205
1567,592.9081,2.641091
1568,600.2231,6.011586
1569,698.8572,3.612336
1570,647.6603,2.816404
1571,471.2609,6.225495
1572,511.1058,7.106412
1573,628.4075,0.9105837
1574,605.759,1.186261
1575,625.4813,9.469515
1576,566.9815,6.683173
1577,671.434,2.238444
1578,630.558,3.362838
1579,571.535,8.199077
1580,781.2432,4.802873
1581,578.2942,6.615336
1582,543.9315,7.338126
1583,476.9149,3.942307
1584,557.629,8.659316
1585,576.2213,1.272156
1586,757.8846,2.347032
1587,576.5579,5.811593
1588,656.2125,1.649942
1589,519.223,11.83184
1590,766.3364,16.14
1591,490.9705,10.47105
1592,839.2497,7.821175
1593,835.3708,1.120574
1594,641.4331,20.0291
1595,476.7128,2.508041
1596,493.7936,3.360327
1597,561.5839,6.103688
1598,510.6682,2.454261
1599,726.311,14.80214
1600,523.4563,2.145994
1601,619.1899,2.487064
1602,714.237,4.552352
1603,513.7874,8.345619
1604,626.3163,5.252943
1605,621.2384,2.709011
1606,602.3274,5.526114
1607,538.621,6.788821
1608,561.4145,0.9904669
1609,573.3809,7.71048
1610,492.1598,3.552159
1611,609.8609,3.094982
1612,726.0939,28.58902
1613,572.9833,13.99232
1614,597.2189,5.829029
1615,579.4434,1.306579
1616,786.2148,5.209572
1617,525.8435,2.347691
1618,557.6351,7.315284
1619,523.1869,5.631241
1620,676.1177,2.83141
1621,629.2829,3.683926
1622,579.5881,5.269493
1623,699.7848,9.716613
1624,600.1328,6.860854
1625,869.548,5.899791
1626,595.1597,2.547431
1627,523.462,6.14318
1628,608.6732,0.6475939
1629,806.2848,4.598233
1630,475.0107,1.766097
1631,558.3084,4.550474
1632,576.1639,7.998289
1633,608.6821,3.196823
1634,535.8868,1.555554
1635,702.8124,5.964014
1636,593.671,1.860805
1637,866.9208,2.588294
1638,578.1724,4.711701
1639,641.8804,2.907395
1640,597.238,2.969933
1641,594.9236,5.937473
1642,599.7653,1.416353
1643,632.1746,2.215721
1644,588.1505,2.149821
1645,771.0355,2.500199
1646,537.4084,9.861309
1647,598.5012,7.574103
1648,672.4711,3.795495
1649,555.0844,5.159676
1650,532.1895,7.590658
1651,621.8682,4.557991
1652,624.9757,3.823275
1653,716.4985,1.647467
1654,891.3367,6.846288
1655,594.4953,20.05583
1656,706.5441,4.36287
1657,474.6002,3.689379
1658,676.9709,3.745817
1659,576.9383,2.24549
1660,765.524,4.362569
1661,548.3581,0.3141043
1662,597.5634,2.908909
1663,593.5587,2.294852
1664,572.0626,7.158363
1665,552.7823,3.343724
1666,591.4323,6.013686
1667,669.7698,1.63803
1668,717.7711,1.471183
1669,679.2324,4.26244
1670,641.4418,2.388556
1671,619.2216,13.65605
1672,607.4808,4.050982
1673,541.5424,6.359009
1674,746.3459,1.806273
1675,592.3021,3.123857
1676,660.7264,8.921355
1677,626.6027,3.059882
1678,583.6104,11.16914
1679,603.4271,3.461059
1680,510.6516,4.790831
1681,621.7856,5.045762
1682,633.9708,3.565346
1683,723.5286,7.44994
1684,675.0163,0.5097596
1685,630.6138,1.917374
1686,603.5321,2.458978
1687,475.5834,11.24844
1688,602.9511,4.732326
1689,596.0928,3.945213
1690,551.5815,5.892596
1691,820.9159,10.6661
1692,602.9623,4.446307
1693,720.5112,0.4443175
1694,518.8962,1.926385
1695,823.5813,2.438499
1696,569.7023,0.6702918
1697,556.0836,4.403859
1698,655.9688,6.466735
1699,585.9454,2.396226
1700,789.3152,6.184552
1701,672.5745,1.941404
1702,663.1963,3.903532
1703,529.2049,1.264147
1704,590.149,4.171705
1705,647.3398,2.577115
1706,745.5303,3.484071
1707,658.5364,1.540842
1708,594.7951,0.9025421
1709,543.4268,0.439559
1710,671.7597,9.346481
1711,656.5688,6.256704
1712,548.6799,4.136925
1713,529.7872,2.719886
1714,576.9285,4.918159
1715,736.1287,1.365848
1716,468.8115,6.214338
1717,616.6789,5.70314
1718,582.0656,5.759352
1719,482.9069,5.160356
1720,599.722,0.7788237
1721,627.7872,2.766002
1722,558.5627,3.963021
1723,603.8065,1.483258
1724,653.7967,1.304733
1725,626.2318,5.715136
1726,602.0831,7.028551
1727,646.1237,0.2574048
1728,733.0668,1.184335
1729,794.348,2.105264
1730,620.7336,1.929021
1731,684.6225,0.6059588
1732,581.3968,1.336924
1733,755.4299,3.150878
1734,589.3663,3.536744
1735,772.9196,7.602661
1736,610.9644,2.801002
1737,570.7257,0.8618279
1738,570.3556,1.722209
1739,598.9335,3.878823
1740,657.165,3.169379
1741,717.3506,21.47135
1742,550.7301,2.020735
1743,465.1401,1.768981
1744,686.4448,8.880483
1745,639.1224,1.834066
1746,529.1688,7.312517
1747,582.6948,3.103392
1748,609.899,2.286474
1749,550.3411,0.0622665
1750,716.2498,3.753758
1751,741.7455,1.627438
1752,723.2169,2.910696
1753,545.5864,3.958149
1754,555.6587,10.66333
1755,646.2789,1.298924
1756,605.5417,3.251885
1757,583.4023,1.981393
1758,608.249,10.62838
1759,549.2576,4.3955
1760,586.5507,4.750385
1761,614.7764,3.477281
1762,634.2646,3.774802
1763,621.8781,0.9618055
1764,592.8557,8.983571
1765,759.5726,4.230174
1766,642.2329,2.502753
1767,505.7767,5.620361
1768,715.071,2.28157
1769,634.8165,2.247124
1770,632.953,9.000172
1771,620.4918,3.949393
1772,519.7535,6.170238
1773,535.3168,6.927187
1774,629.9699,1.082941
1775,622.3306,3.100247
1776,798.1353,7.191342
1777,584.3766,2.674346
1778,758.2568,5.570792
1779,634.4899,0.1719344
1780,542.8022,7.849742
1781,615.3422,1.169423
1782,560.246,7.292837
1783,505.0966,4.798755
1784,602.7899,5.136042
1785,619.0911,6.095057
1786,526.0464,5.562384
1787,589.9763,2.590554
1788,571.6111,1.609427
1789,623.5198,5.23481
1790,645.5678,4.883368
1791,553.9152,7.951285
1792,535.3571,6.595771
1793,813.7645,3.119993
1794,641.8671,5.256615
1795,673.645,2.671774
1796,569.2306,6.165648
1797,685.5824,6.256661
1798,528.0165,0.7170343
1799,598.9349,0.06989302
1800,587.8634,3.115403
1801,656.4002,1.226139
1802,481.5345,5.123222
1803,556.2281,5.033317
1804,630.959,7.532069
1805,538.5795,6.823847
1806,866.9891,7.204962
1807,601.619,1.30878
1808,588.5896,5.117419
1809,562.7043,6.98776
1810,586.204,3.793636
1811,529.9264,2.908606
1812,592.0614,3.247099
1813,509.421,1.715897
1814,808.5397,1.522477
1815,599.7224,3.156566
1816,923.6605,8.814466
1817,640.7215,4.158457
1818,491.3829,6.74178
1819,636.4589,4.119082
1820,600.7963,2.734998
1821,620.9799,5.603786
1822,667.4252,3.479192
1823,582.8692,7.258405
1824,575.9634,1.114543
1825,679.5743,5.205292
1826,839.8594,1.545856
1827,583.9846,0.9927844
1828,579.934,3.032883
1829,751.2711,2.297354
1830,599.5944,7.405401
1831,882.5815,3.666821
1832,618.8154,0.9427112
1833,787.7782,4.066143
1834,541.3878,9.154166
1835,530.6773,7.83614
1836,647.3143,0.6649488
1837,650.3303,4.735636
1838,565.8515,3.949467
1839,718.1572,17.6493
1840,532.5401,1.65487
1841,585.7906,4.644455
1842,612.8125,3.826735
1843,689.6664,1.642133
1844,576.7517,3.632826
1845,703.3019,2.674249
1846,611.8589,5.711962
1847,681.3728,7.193281
1848,572.1992,0.403646
1849,517.0776,2.824622
1850,576.8109,6.382999
1851,564.1019,4.22201
1852,607.1234,1.368856
1853,498.1287,7.779139
1854,797.2034,3.016129
1855,445.6004,0.1443665
1856,508.4851,10.41957
1857,496.5923,8.893191
1858,638.6996,3.250226
1859,524.4822,6.758297
1860,816.5743,3.053416
1861,470.0229,15.31161
1862,609.7437,4.5392
1863,560.5415,1.956439
1864,619.8546,4.615501
1865,588.3735,7.899361
1866,609.3893,1.867946
1867,674.6683,9.223971
1868,628.3755,5.007298
1869,843.1268,20.15879
1870,460.2314,6.697567
1871,468.9659,7.451002
1872,700.2953,3.774062
1873,563.5024,6.899288
1874,871.3998,4.015704
1875,633.9273,13.15249
1876,496.5833,5.985476
1877,624.8598,0.4121965
1878,576.4716,1.806167
1879,614.9799,2.422321
1880,531.9483,5.31979
1881,573.3873,2.260844
1882,767.8879,4.041954
1883,695.4631,2.024583
1884,596.0624,2.803107
1885,593.9136,3.599081
1886,595.0868,5.692563
1887,635.6555,11.8026
1888,679.7197,2.842721
1889,564.3795,6.268585
1890,784.402,2.414246
1891,581.9678,5.084399
1892,600.1627,2.690841
1893,735.3334,6.848857
1894,567.6548,5.825419
1895,574.4769,8.729342
1896,584.7582,0.9565413
1897,667.4597,7.763681
1898,636.3138,1.966357
1899,676.4405,6.199055
1900,653.6218,2.436072
1901,510.3546,3.420317
1902,596.5873,1.820017
1903,764.6082,1.796817
1904,770.2887,2.796274
1905,608.8844,2.180824
1906,735.5956,3.030784
1907,623.2165,2.163629
1908,526.369,4.384274
1909,516.8533,3.074475
1910,656.4716,1.186536
1911,636.4581,0.4384071
1912,603.8262,9.825692
1913,698.3129,5.323198
1914,490.2913,1.787977
1915,713.3934,3.738012
1916,776.7993,0.8652722
1917,841.0281,1.664933
1918,626.325,2.901066
1919,556.2082,6.08383
1920,643.9843,0.5348529
1921,573.8159,3.656335
1922,602.9699,2.13607
1923,620.3042,2.831914
1924,571.8934,2.012559
1925,637.1147,2.924819
1926,524.1655,1.931108
1927,826.2546,2.97286
1928,787.3092,4.32494
1929,590.5984,4.000854
1930,835.4247,30.2963
1931,589.85,8.296691
1932,563.8915,4.774715
1933,608.6818,2.230959
1934,582.7488,3.736812
1935,504.9742,9.422215
1936,882.6714,2.634656
1937,612.6552,3.489821
1938,553.6362,6.201145
1939,605.56,2.364165
1940,525.1072,4.021469
1941,629.1544,4.110052
1942,542.1622,10.0202
1943,717.5383,5.966429
1944,842.754,1.032532
1945,611.5504,4.400224
1946,580.4693,13.76732
1947,591.484,6.276152
1948,629.4639,8.707681
1949,635.4286,2.741266
1950,509.23,4.155175
1951,603.2087,1.901547
1952,527.2645,4.21454
1953,493.7958,1.308672
1954,491.1742,4.030353
1955,644.7201,1.715068
1956,639.1101,12.56812
1957,700.6257,4.876376
1958,588.0453,3.691494
1959,680.3627,1.238482
1960,624.804,0.7998709
1961,616.7318,8.954766
1962,511.205,7.305485
1963,794.0713,12.21514
1964,590.6689,7.039494
1965,769.1213,1.351044
1966,484.2858,11.02415
1967,589.4863,10.37247
1968,670.9116,1.922681
1969,627.4471,0.7046958
1970,959.1946,12.01589
1971,578.3586,2.812194
1972,510.3702,2.194728
1973,603.0277,1.108356
1974,646.4653,27.94275
1975,634.9186,2.230574
1976,581.8953,5.091054
1977,567.1359,5.991211
1978,557.2896,5.080507
1979,791.6275,4.139507
1980,570.2128,3.338294
1981,663.2252,7.58831
1982,640.7002,1.34684
1983,591.2837,3.179841
1984,536.7044,3.579753
1985,498.7302,5.119384
1986,577.0812,2.859216
1987,676.1036,0.383027
1988,619.7726,7.86163
1989,875.6322,2.989454
1990,765.493,2.657348
1991,573.8844,4.190526
1992,523.2662,16.22727
1993,886.2672,2.844836
1994,712.6016,3.119671
1995,561.067,7.331458
1996,897.487,0.4777754
1997,557.2916,7.404008
1998,727.217,1.008059
1999,642.1866,4.187088
2000,557.129,6.263374
2001,544.1803,4.675907
2002,641.0414,7.856993
2003,684.3026,3.548506
2004,504.9602,9.84843
2005,532.4263,5.859834
2006,550.5908,8.995872
2007,641.8972,5.450213
2008,587.6282,3.359249
2009,580.0565,10.49114
2010,484.2365,5.482957
2011,539.3027,1.830644
2012,555.3123,7.20996
2013,641.2279,3.343159
2014,680.4774,10.93761
2015,635.7783,0.5573146
2016,812.7521,0.7420204
2017,580.2779,5.622462
2018,580.7927,3.620291
