,aw3d30_wgs84_RioClaro,aw3d30_slope_RioClaro
3050,764.37488098,2.963878
3051,607.47315671,3.10064
3052,605.65654435,1.890308
3053,761.67683641,6.140565
3054,549.68797614,2.114276
3055,568.9828531,8.711057
3056,598.87266743,3.124787
3057,649.13721779,1.057809
3058,607.94661663,5.455204
3059,704.76163715,11.58524
3060,579.49359057,8.146198
3061,866.68823453,3.321252
3062,616.93267575,3.335206
3063,631.86499165,1.431694
3064,630.96528368,6.721638
3065,903.83561281,7.982473
3066,917.34819427,6.259246
3067,484.86256114,3.648304
3068,607.99269845,4.225567
3069,576.93216115,1.02565
3070,655.10466966,2.20756
3071,723.63082783,1.272467
3072,597.47257667,4.110769
3073,661.24793494,6.44215
3074,653.93123757,0.00092825
3075,697.69305501,6.959678
3076,456.32280714,1.435402
3077,841.78491345,6.118177
3078,624.10641631,2.572558
3079,643.79864408,2.110198
3080,530.63902071,6.322311
3081,485.94943642,8.540782
3082,619.04840341,7.961278
3083,606.64498414,1.02586
3084,880.72868112,2.777038
3085,474.3473197,2.326081
3086,699.84423052,5.775999
3087,712.77968398,8.127898
3088,660.002636,2.054723
3089,608.81682183,5.1779
3090,607.74702829,2.72643
3091,571.90498769,4.430295
3092,708.81034622,9.337506
3093,775.64083498,6.472586
3094,813.54181653,5.109864
3095,760.74544614,2.572563
3096,509.22729364,11.64875
3097,549.65013543,8.111591
3098,602.05364306,5.816891
3099,513.481174,8.722012
3100,555.86622103,3.171727
3101,669.98543234,1.928931
3102,516.02329951,2.555442
3103,603.92689682,8.636719
3104,632.68306506,2.04872
3105,594.67954155,0.00097769
3106,533.47970233,2.394375
3107,630.82124212,0.785199
3108,585.63955294,12.17248
3109,594.97463004,8.534204
3110,557.83697947,2.213993
3111,619.00163799,6.660273
3112,651.94038637,6.918042
3113,545.72538112,2.783409
3114,643.94517897,16.06479
3115,508.655238,6.430412
3116,616.48250141,3.433975
3117,708.31286435,2.780085
3118,545.3980209,4.411778
3119,641.02149061,5.100186
3120,854.93671244,5.273839
3121,904.77431384,6.973624
3122,604.06173212,4.9524
3123,773.47100028,3.994102
3124,687.86848584,0.9995503
3125,681.9734631,8.079928
3126,585.60626959,3.295202
3127,608.05507005,5.112834
3128,625.97838811,1.764677
3129,572.58844352,9.510691
3130,717.6861769,2.001654
3131,615.75533736,6.052852
3132,469.24872692,2.57071
3133,641.10700611,3.465366
3134,625.76260501,2.381274
3135,579.5046803,2.441435
3136,463.80065846,8.534775
3137,877.69679453,10.18401
3138,685.74990867,4.14599
3139,843.37031188,4.080841
3140,577.88366354,7.386615
3141,470.41989727,3.90399
3142,462.30264275,12.63949
3143,498.64973027,2.732973
3144,638.03983451,8.553024
3145,662.3676437,2.666543
3146,582.92699504,5.484059
3147,607.36551804,3.406821
3148,552.80358469,5.75994
3149,581.13277857,13.41423
3150,734.45531882,3.033509
3151,613.98940833,17.65097
3152,599.49399221,2.224615
3153,521.74377045,5.529733
3154,613.95340562,6.65881
3155,685.03897881,4.421282
3156,681.35179487,11.83655
3157,641.84926523,0.4663859
3158,582.26405037,3.004497
3159,566.68589548,0.7888461
3160,601.53924508,2.773057
3161,672.47422406,3.454487
3162,593.32212768,5.366992
3163,594.66611205,1.191368
3164,706.50427117,1.18985
3165,509.22974146,3.504917
3166,719.11784101,5.767156
3167,544.96662606,8.711114
3168,914.71459023,4.635562
3169,628.14980592,2.223893
3170,695.06000106,2.757932
3171,800.22794811,1.025361
3172,601.6496131,6.449966
3173,739.82723899,5.78714
3174,692.7774063,4.32093
3175,570.89317202,6.301417
3176,575.62460596,5.442944
3177,737.95830276,4.881939
3178,650.15623184,5.502748
3179,670.10994879,4.880645
3180,524.84968743,12.45821
3181,650.21214773,3.850921
3182,560.83426034,4.184097
3183,497.20331279,7.294578
3184,597.8187784,1.057507
3185,680.79781867,14.52056
3186,646.41699653,4.320161
3187,547.60081284,4.300509
3188,595.71492618,1.711083
3189,695.13832943,2.543449
3190,554.81351051,5.302411
3191,658.07373535,1.366602
3192,649.46673769,6.459771
3193,619.42173382,3.454511
3194,594.63080141,2.98087
3195,672.4713791,1.928983
3196,769.75915264,10.82618
3197,562.02414219,11.35453
3198,701.87286669,6.951861
3199,507.65760876,1.710893
3200,538.22603625,4.765715
3201,516.85462152,7.86465
3202,571.28426442,6.012736
3203,613.22560697,0.0008913
3204,549.11302808,12.57729
3205,541.8648604,3.078719
3206,659.2842206,3.867124
3207,617.57288508,4.885152
3208,579.67412015,8.192892
3209,851.69682592,3.293293
3210,513.23544213,10.50325
3211,809.71677036,12.2836
3212,584.90162963,2.771929
3213,557.96554218,1.104567
3214,499.38217016,5.198977
3215,560.56139113,8.470653
3216,490.61754073,4.317283
3217,593.11877044,3.773463
3218,555.81084345,5.369829
3219,614.81639015,2.445406
3220,595.74836529,5.48174
3221,621.83426522,3.54435
3222,532.68283059,3.644541
3223,796.58277557,2.389853
3224,592.40565152,7.222556
3225,751.37054495,NaN
3226,807.39819162,10.63857
3227,559.18487578,2.226246
3228,708.06604545,5.933849
3229,852.6977702,3.405298
3230,845.69093379,24.52394
3231,818.15556985,3.788402
3232,600.77084767,6.483293
3233,717.36751196,12.52744
3234,564.69170334,4.78025
3235,519.22071385,6.378292
3236,586.09550018,7.995152
3237,660.95385752,3.496294
3238,638.88807075,2.534843
3239,608.08124128,2.050279
3240,826.55959728,16.663
3241,672.89922184,16.23681
3242,635.77649671,10.88096
3243,616.06723689,11.32387
3244,699.96288749,9.558476
3245,590.20860027,3.494644
3246,686.06235767,5.178558
3247,602.49533344,2.211335
3248,648.31044403,9.798762
3249,668.87435613,1.717694
3250,710.33185366,4.888136
3251,597.77794775,3.25543
3252,614.97849797,3.271214
3253,714.77259789,9.042464
3254,609.52945154,2.780507
3255,572.96784454,1.716782
3256,530.24106968,6.926443
3257,556.68279236,0.7852424
3258,518.79353135,2.786674
3259,589.82266829,3.790547
3260,699.69642642,5.976922
3261,642.89351635,2.394826
3262,609.39648526,0.00085331
3263,609.69721652,2.360801
3264,850.68236293,10.78183
3265,933.33760933,4.981551
3266,666.91968921,4.773573
3267,821.89614718,2.391
3268,637.07188976,1.05794
3269,510.30916933,9.734445
3270,558.0140075,4.211341
3271,623.23001514,1.000657
3272,496.59722274,5.8093
3273,595.10258382,0.7857983
3274,745.3934788,2.981424
3275,744.41864671,3.412646
3276,614.08263992,6.382452
3277,506.91246472,3.773182
3278,483.91232698,8.147808
3279,610.1296283,37.3385
3280,653.96500515,5.140298
3281,767.2420174,5.435092
3282,713.85345813,7.082472
3283,504.20186029,9.036068
3284,565.84161993,0.7844885
3285,574.67797138,0.9303989
3286,919.90808027,2.381053
3287,836.11006488,4.091049
3288,583.77101677,5.805316
3289,629.89125749,9.994154
3290,697.49583934,1.058018
3291,701.4496938,8.12304
3292,640.93856367,6.181118
3293,627.96948809,4.247306
3294,614.22104112,3.997543
3295,489.56959196,3.761199
3296,576.6409753,3.202219
3297,610.94724263,4.080925
3298,532.98406651,7.556752
3299,744.73229875,1.103733
3300,645.63020854,5.173265
3301,640.84907519,3.454587
3302,666.72001067,2.72641
3303,596.7211707,6.207666
3304,835.37306116,3.404086
3305,811.34347833,20.41096
3306,920.90816919,11.78382
3307,876.8292633,1.058321
3308,575.63531007,8.71676
3309,766.43566313,0.7428071
3310,502.26206206,2.537231
3311,499.35920008,3.410052
3312,566.50576942,2.225966
3313,571.89909288,7.017334
3314,630.08157831,3.414195
3315,685.2811278,2.392389
3316,632.76636139,10.98209
3317,747.44458197,1.431431
3318,616.9379663,10.10206
3319,547.31634419,8.291477
3320,602.12706389,6.526845
3321,488.51939065,6.47732
3322,646.9160606,1.057582
3323,617.57537099,3.639421
3324,630.13500661,5.481833
3325,928.05840981,5.061996
3326,526.57693519,8.859972
3327,602.85056899,3.538709
3328,696.24805632,5.061484
3329,773.36940841,5.807406
3330,699.26666684,1.709049
3331,705.97552202,16.80404
3332,585.51035644,3.145619
3333,551.6550994,8.515458
3334,620.54835926,1.503008
3335,608.63117306,0.9304578
3336,556.76841265,4.144162
3337,595.02907934,5.110184
3338,555.09595075,5.816688
3339,958.9155242,13.40545
3340,642.88830752,1.720904
3341,468.70473755,4.823282
3342,557.79815055,11.13141
3343,604.03600153,9.083899
3344,561.51905806,3.537439
3345,482.63217476,7.154469
3346,577.9572509,5.764661
3347,721.72877539,9.480866
3348,831.89970625,4.814401
3349,617.52624784,5.113647
3350,487.70108792,12.8673
3351,836.01481494,19.37171
3352,476.52351489,7.257758
3353,637.12638709,7.121756
3354,544.59654269,6.841404
3355,607.96169689,3.70532
3356,929.3896503,11.62478
3357,577.75122208,6.649094
3358,645.92338411,6.648661
3359,515.11009185,11.1733
3360,788.32944328,5.478008
3361,611.84540603,6.055244
3362,456.4325186,5.192889
3363,509.25138255,4.87183
3364,634.56539592,6.496388
3365,686.37150038,10.36497
3366,629.66246779,4.475863
3367,647.03333784,2.214837
3368,633.30907651,1.368399
3369,650.42920194,1.649364
3370,557.85121157,2.570924
3371,601.93312389,2.115899
3372,799.75116637,17.59264
3373,705.9612299,20.5452
3374,526.28630521,7.176215
3375,716.9226852,2.113688
3376,664.4828933,9.35128
3377,504.65401368,4.484303
3378,549.19861983,1.434162
3379,495.49471851,3.777715
3380,640.2781904,5.880159
3381,647.95443679,4.870151
3382,636.96613861,3.406657
3383,503.32491243,5.783088
3384,819.67645491,3.617983
3385,648.02854082,5.074048
3386,629.54838332,4.258916
3387,584.26558809,3.293511
3388,528.34702544,7.557831
3389,618.74077666,11.44335
3390,560.57170791,12.06838
3391,607.84707729,10.03764
3392,550.76472745,5.800051
3393,500.44676371,9.012295
3394,632.92105077,2.327647
3395,740.68304826,2.837149
3396,586.95385215,1.649338
3397,590.1208308,4.882828
3398,755.39784722,0.7844936
3399,613.93320697,2.871757
3400,687.07443133,5.381788
3401,585.71206592,2.572356
3402,731.59522036,6.370164
3403,691.96560303,2.847147
3404,576.86703511,5.032332
3405,606.63684741,13.086
3406,571.68230384,3.492721
3407,654.34557589,2.10354
3408,597.8757063,3.071101
3409,583.7402433,2.551897
3410,770.58151674,2.391177
3411,531.09060771,6.891472
3412,649.84067691,21.61946
3413,558.04638716,6.491672
3414,706.79465027,5.320705
3415,484.43716874,14.22758
3416,661.38993315,1.709201
3417,601.51247101,NaN
3418,590.72206453,1.057636
3419,681.03422182,9.697664
3420,655.43263733,1.191512
3421,677.19955725,2.440478
3422,617.97526345,5.443538
3423,639.08605041,6.392182
3424,587.80867325,4.03708
3425,821.32075847,7.684141
3426,673.20651375,3.531564
3427,524.72151891,3.870925
3428,548.66903542,7.738528
3429,555.62169371,6.724652
3430,870.68993883,2.100711
3431,601.09915747,12.19814
3432,556.60223916,5.847921
3433,527.64065556,5.841379
3434,613.1124396,2.366891
3435,705.53885133,0.00103683
3436,468.23650553,1.888989
3437,571.9551572,4.607721
3438,531.51259442,10.67777
3439,731.6132092,0.7854962
3440,508.61283962,3.720771
3441,636.03776498,1.766353
3442,692.05904508,7.218421
3443,783.23466434,4.221169
3444,638.24091823,2.532083
3445,777.54081946,5.949062
3446,554.00642431,3.414297
3447,514.81017706,3.273546
3448,660.61491405,3.450866
3449,599.66631682,4.884664
3450,685.61100828,6.096433
3451,744.36506609,3.615742
3452,639.9581719,2.062476
3453,543.0399879,0.5029121
3454,555.38306374,4.421166
3455,691.69916038,8.010105
3456,587.87709834,4.081999
3457,524.66179876,2.792492
3458,675.46367311,6.116762
3459,591.34362495,0.7870764
3460,641.3335235,3.56863
3461,495.79048347,11.16383
3462,553.62287621,6.288418
3463,624.81279472,14.60056
3464,531.21419823,7.107364
3465,525.05483101,9.697194
3466,828.3193864,6.157948
3467,621.13476178,4.750635
3468,896.80561706,2.051434
3469,454.79068674,1.19151
3470,711.01612161,5.793346
3471,720.59355911,0.9303516
3472,617.23612977,2.054574
3473,537.64382045,5.999737
3474,651.35362557,1.056578
3475,614.16237891,7.673133
3476,668.90427532,6.467662
3477,597.96161251,6.295322
3478,613.66138539,3.498186
3479,592.72506047,1.710708
3480,531.44314813,2.440045
3481,631.09273709,3.320276
3482,551.37677935,4.422873
3483,632.94462442,0.68375
3484,678.60519212,8.527573
3485,564.04404352,3.414473
3486,691.28217298,1.717831
3487,629.57883263,1.368029
3488,608.16736271,4.673968
3489,588.7353674,3.318267
3490,594.64233245,1.889592
3491,579.89057782,2.226243
3492,742.83105063,17.362
3493,485.65821457,5.805175
3494,609.49527061,8.458158
3495,586.16977314,1.500484
3496,669.8305363,2.390781
3497,619.05913822,5.03516
3498,638.04231158,5.482863
3499,865.77252469,2.112772
3500,506.22655582,4.010054
3501,771.74392259,5.998259
3502,586.22072191,7.10742
3503,616.84097186,5.590631
3504,584.11277528,0.7858071
3505,604.50683545,9.854309
3506,579.17400099,3.817796
3507,635.33259715,2.729789
3508,916.3092262,3.749549
3509,720.59399025,3.960078
3510,469.27659537,6.293128
3511,1012.46451165,5.817751
3512,614.52721236,2.053226
3513,568.51589756,7.217596
3514,660.03324927,1.927101
3515,665.81542392,1.430458
3516,632.95953641,2.108644
3517,613.44412599,1.573859
3518,619.73162573,5.445277
3519,598.82321415,3.420929
3520,602.1165129,3.272329
3521,642.68509193,2.361784
3522,841.63661991,2.390081
3523,566.08063119,6.143695
3524,516.52352356,9.078386
3525,615.96798068,2.112657
3526,637.62267675,3.317491
3527,630.93792483,7.379921
3528,658.06908546,7.818103
3529,645.3851329,2.108664
3530,956.01189763,6.734699
3531,674.16495,1.765144
3532,606.05527823,8.811246
3533,550.57143145,9.559067
3534,576.15771124,4.10384
3535,704.16724746,6.216587
3536,690.31105975,15.44865
3537,570.48227438,2.77124
3538,765.50834073,2.667706
3539,659.93620102,6.835461
3540,603.81243184,6.499739
3541,565.19078422,2.532292
3542,592.03188049,3.295037
3543,668.06994262,3.753876
3544,807.72720629,5.616462
3545,603.05038519,8.825192
3546,796.29934648,4.486987
3547,582.59619635,7.699099
3548,556.7180346,4.011541
3549,571.91764142,2.110268
3550,600.46360167,5.547819
3551,662.97663221,5.181121
3552,625.35965085,4.294054
3553,537.73256699,3.7068
3554,757.48814911,5.282822
3555,572.72898371,1.77032
3556,602.88716278,0.9321697
3557,722.19367156,3.035355
3558,619.13547433,6.052809
3559,519.22171196,7.294471
3560,590.9832785,6.219337
3561,984.46305572,2.053681
3562,581.40049608,4.880006
3563,558.76945381,10.99525
3564,831.50224748,4.097898
3565,762.5562586,12.81178
3566,831.68647886,4.084269
3567,762.57007062,3.958877
3568,650.08075579,3.033511
3569,536.6666826,7.153872
3570,600.44643061,4.600188
3571,529.92369682,2.110264
3572,968.91880683,7.510349
3573,620.22600891,1.056337
3574,648.89958441,2.381032
3575,553.6985321,0.788452
3576,648.34872185,5.142474
3577,477.93040718,5.119912
3578,502.56012779,9.903571
3579,940.35008144,5.818215
3580,589.13968935,7.872675
3581,655.79431571,3.5264
3582,584.80659375,0.6844102
3583,683.38467944,2.545539
3584,630.67416729,2.379089
3585,597.00164115,13.96259
3586,646.33055751,5.682812
3587,531.85235107,1.772479
3588,629.54956624,4.300441
3589,637.31989259,2.762271
3590,883.98400228,4.524324
3591,701.74487583,2.572568
3592,649.14332338,6.905895
3593,658.26017289,1.482876
3594,763.71429537,4.952911
3595,869.90409776,2.2084
3596,498.9135726,16.31397
3597,461.32599314,10.2572
3598,904.92866013,8.619023
3599,667.05351535,4.248829
3600,568.42434355,3.40849
3601,520.13805549,2.764624
3602,512.78958447,8.554272
3603,608.14942451,9.555562
3604,903.01595316,5.992599
3605,561.93527523,2.731976
3606,559.41710613,1.929178
3607,617.94307883,5.144847
3608,613.97485329,4.420459
3609,591.91617095,2.442186
3610,776.52021793,0.9322287
3611,582.55494003,7.895232
3612,612.78639091,4.672266
3613,508.22534644,11.13078
3614,738.52677935,2.113945
3615,587.79450808,1.106479
3616,655.9607158,2.441067
3617,664.25591497,2.103101
3618,825.71581469,1.708502
3619,542.89152676,9.247755
3620,566.6334198,4.808383
3621,631.86904855,3.719239
3622,856.20587512,9.027342
3623,679.4771284,1.76921
3624,659.35606975,3.406732
3625,645.6041099,8.006043
3626,648.06148525,3.115477
3627,602.34229682,1.025936
3628,601.12431157,5.524609
3629,807.5225322,0.00102713
3630,795.95231988,42.06513
3631,475.97309778,3.975977
3632,554.52757687,6.356723
3633,645.06461642,3.11641
3634,753.66136094,4.857602
3635,524.69169102,4.587752
3636,649.98053659,5.737978
3637,652.00836183,2.99643
3638,620.86382401,4.434399
3639,536.6566388,4.881382
3640,559.86895683,5.841967
3641,682.37756148,4.203224
3642,603.51335576,2.76897
3643,630.97624216,7.989841
3644,639.0373648,7.084834
3645,451.29840698,2.572482
3646,617.00307146,1.437317
3647,484.80132833,3.073161
3648,701.46999259,1.928815
3649,577.71711006,2.39622
3650,607.00029113,8.917107
3651,466.54515097,2.060032
3652,645.04358839,4.471094
3653,598.6784006,1.027268
3654,789.55177846,4.586276
3655,642.3402487,2.670004
3656,534.63618018,6.057192
3657,542.70169346,1.369224
3658,511.26255077,5.212289
3659,579.97520174,5.36711
3660,520.60379659,7.966269
3661,749.7747373,6.042025
3662,587.78037151,2.106666
3663,701.20227702,2.207923
3664,719.19544334,6.384349
3665,580.36067059,6.272805
3666,521.34595134,8.475699
3667,611.98725379,6.337592
3668,593.59066233,2.842348
3669,659.11610257,4.423032
3670,728.73726471,0.3427265
3671,790.57502559,8.414889
3672,539.76186161,2.872657
3673,662.73580858,2.7545
3674,529.0138565,4.32386
3675,643.31106227,4.635824
3676,585.1244289,8.047296
3677,604.09245001,2.733866
3678,526.86767455,7.284367
3679,606.00851246,8.926492
3680,700.855942,2.054904
3681,792.62668392,6.116491
3682,616.70491413,5.770856
3683,511.72299539,6.7586
3684,580.02334032,7.063761
3685,560.78514299,6.178062
3686,687.88335688,3.066137
3687,522.42741236,4.880971
3688,700.97508206,2.054002
3689,533.54284678,8.640186
3690,720.77822484,3.958892
3691,601.7935134,0.4648796
3692,562.81851787,0.3407105
3693,659.03088071,2.396936
3694,765.76917561,0.7429336
3695,781.56492368,6.801553
3696,593.64948356,1.927496
3697,725.67043188,22.15656
3698,736.35387123,4.030769
3699,593.85470628,4.673767
3700,476.42550052,6.77889
3701,583.74375989,1.890029
3702,783.53509896,1.708567
3703,595.97167499,3.939575
3704,645.00786119,2.114955
3705,565.58163584,8.479253
3706,491.76069969,6.510937
3707,493.57858025,1.057226
3708,621.91935258,9.734549
3709,510.20615003,3.145915
3710,726.75254169,6.548806
3711,666.43364593,0.9320431
3712,705.90909752,3.11623
3713,609.42690094,5.188069
3714,594.71994294,5.178336
3715,525.21473118,12.07691
3716,764.47229434,2.572612
3717,615.14012234,1.482968
3718,611.04096834,1.278243
3719,551.48780045,1.576258
3720,626.07519417,11.53745
3721,471.41401766,3.072386
3722,626.3967329,1.191485
3723,915.89325967,4.884961
3724,564.5188514,3.46151
3725,475.92634116,19.49088
3726,584.92427616,9.533381
3727,634.35067781,6.833899
3728,701.76979064,6.562492
3729,638.82959706,6.566271
3730,582.38890382,5.056397
3731,627.38633949,3.796023
3732,674.93728144,5.483743
