,aw3d30_wgs84_SerraMar,aw3d30_slope_SerraMar
8101,1128.32055765,7.170566
8102,470.20665157,25.44457
8103,1358.39932745,15.365
8104,1.78856442,1.861984
8105,587.07285147,32.02419
8106,1202.22380676,20.37086
8107,1042.56075446,14.38011
8108,57.32402059,17.59245
8109,1164.10571304,18.44828
8110,762.06665463,27.06265
8111,1113.88766591,33.25008
8112,1161.46999057,26.32827
8113,1373.67235228,26.72261
8114,2364.50651,15.38949
8115,450.54553935,32.93255
8116,1546.69474719,18.88441
8117,908.20572383,31.38015
8118,514.34511187,33.84788
8119,351.48424229,10.92308
8120,922.64115088,3.753881
8121,464.10976986,12.69398
8122,1088.90161474,19.69348
8123,641.37014855,37.31335
8124,1335.3327627,21.92654
8125,512.01616823,7.468441
8126,1360.47738604,13.50578
8127,1743.62085998,20.642
8128,1145.2446615,2.727953
8129,2076.62510572,46.24373
8130,223.21011583,29.24268
8131,63.55607219,18.52293
8132,801.72740227,12.22731
8133,1608.27122851,23.18178
8134,505.0248772,8.395792
8135,427.37156685,7.194888
8136,531.62454709,7.561592
8137,682.81015637,18.6587
8138,738.15314018,29.28332
8139,1287.04556567,15.21136
8140,1754.32410583,22.84582
8141,1637.69500873,22.29439
8142,1447.72224809,23.36302
8143,115.25642744,33.86848
8144,703.13780861,16.52947
8145,1241.00278559,20.36304
8146,2014.70005583,22.91609
8147,506.16967221,8.475624
8148,1147.54655663,19.67162
8149,840.98331558,8.833684
8150,528.39755463,31.01055
8151,1085.73220581,33.21191
8152,594.60571758,9.28904
8153,1130.620162,43.75174
8154,998.55730005,28.9816
8155,780.71147299,24.64887
8156,498.14252683,25.20978
8157,959.45108312,15.43758
8158,401.01936874,10.95256
8159,722.48345211,26.43387
8160,1336.70453182,18.15302
8161,247.1348553,27.24932
8162,1772.714411,9.675863
8163,1030.24853021,19.77686
8164,592.74497049,17.32282
8165,1775.3252394,15.09778
8166,1291.29580105,18.57498
8167,526.1684917,17.8805
8168,1283.19932803,29.36078
8169,1271.33283588,14.50826
8170,926.23366046,27.79842
8171,1299.79536414,12.41074
8172,1037.82939462,11.98164
8173,1080.24074626,25.90433
8174,1244.09815859,14.19011
8175,870.72650215,37.9197
8176,276.69289436,20.86105
8177,543.79594816,25.27492
8178,74.15987106,7.388022
8179,434.41412225,3.534551
8180,613.72146891,30.63757
8181,1675.41553303,22.54785
8182,390.35307476,8.111447
8183,474.49308063,23.3912
8184,234.04112317,19.30069
8185,481.57621138,15.00655
8186,379.67300195,44.50687
8187,431.09120532,20.13621
8188,440.00143573,13.31089
8189,580.1329159,12.83333
8190,1216.76096715,27.52044
8191,966.76734804,23.31373
8192,1478.33781539,17.54831
8193,595.06981803,25.25748
8194,398.13695446,21.58877
8195,1246.23171874,4.769522
8196,425.39973242,10.75962
8197,1587.68467683,9.556003
8198,76.14944433,10.34076
8199,442.31885389,19.37375
8200,1165.85035909,2.116824
8201,819.01351594,8.953514
8202,1243.26739549,20.1372
8203,633.62889848,27.4034
8204,933.58107288,1.708276
8205,1533.64160413,16.10852
8206,1330.75918452,24.18905
8207,-0.36269656,1.386723
8208,1453.3275669,22.64095
8209,1325.365347,20.44745
8210,1283.15302634,36.86541
8211,497.24918976,25.03709
8212,855.12177356,12.64841
8213,417.24916026,7.108179
8214,1721.64030073,24.289
8215,1807.46571837,13.6369
8216,1211.25626261,20.85651
8217,1216.50562552,3.294487
8218,423.70982844,26.41097
8219,477.98770978,17.60292
8220,1054.75633136,21.83936
8221,517.10762267,23.00472
8222,1396.59106059,22.72295
8223,687.68337894,31.3395
8224,1.98969983,4.902798
8225,787.08309431,22.37327
8226,783.95555353,9.035917
8227,1274.27136802,15.37604
8228,825.97010544,37.07812
8229,977.88694938,17.96861
8230,1002.36435763,20.32295
8231,461.1928055,27.53198
8232,478.22001786,23.16693
8233,964.94263264,17.69662
8234,1243.21130585,21.0127
8235,473.34821425,33.7095
8236,442.157299,31.18481
8237,986.81824029,25.07748
8238,1484.46139831,9.823453
8239,488.44292581,7.563727
8240,942.42226828,9.129094
8241,967.56698347,19.40272
8242,735.08456014,29.14481
8243,590.25153064,6.753229
8244,482.1995862,26.93813
8245,805.22540907,26.00521
8246,1328.35905453,9.428451
8247,636.99192933,29.21426
8248,626.99330044,18.34073
8249,1385.53190453,12.42626
8250,466.8776269,44.13528
8251,393.27944177,2.534806
8252,919.63360187,16.60645
8253,562.35197535,6.930217
8254,1285.47202473,25.90353
8255,181.86584122,25.242
8256,1691.47145035,23.40446
8257,1188.33919986,15.16141
8258,645.83837135,28.46387
8259,1781.35627681,20.58371
8260,1875.52912521,29.66233
8261,1083.11540867,1.881618
8262,1604.63059916,17.14635
8263,986.81879392,24.55791
8264,409.13525266,13.48038
8265,1539.71484153,19.63658
8266,823.62731746,25.95337
8267,1054.81529018,0.6852942
8268,10.17575213,NaN
8269,481.02720194,12.60074
8270,161.87515164,12.78756
8271,1216.41082631,20.73642
8272,432.09703225,21.05804
8273,706.20799328,31.05312
8274,916.7277582,1.767063
8275,561.63815581,28.64129
8276,406.2552612,29.71554
8277,487.46641905,10.79028
8278,1069.70624599,25.77379
8279,121.54240217,32.88891
8280,436.95283204,2.861437
8281,495.37480948,12.97499
8282,431.1009518,1.927996
8283,1228.18460649,7.908367
8284,581.50151386,12.99
8285,-1.00483831,0.7886407
8286,920.92092975,11.14051
8287,117.12110955,18.45207
8288,197.19721486,17.48436
8289,574.14785978,20.35865
8290,1270.06181433,20.19645
8291,475.03551902,27.15578
8292,1179.2473481,7.470642
8293,616.31028503,29.08217
8294,577.46585359,1.770129
8295,854.9992917,28.73498
8296,532.23086195,10.25001
8297,1332.69530011,23.38577
8298,667.01960135,14.60033
8299,856.88678999,17.07214
8300,579.8077543,24.42879
8301,1337.48949949,16.47088
8302,1200.18990857,3.115503
8303,1118.89403445,30.66876
8304,142.0197266,12.80251
8305,1224.38852305,13.97623
8306,537.63210972,3.101757
8307,1198.5087055,26.55786
8308,991.83487465,6.728343
8309,1227.4621472,31.7711
8310,749.09968809,22.86902
8311,1.36322842,1.028192
8312,1776.36438027,30.71142
8313,11.04016017,11.2643
8314,1023.8371401,20.65914
8315,520.55005483,4.151614
8316,1126.56909083,16.59277
8317,629.6979527,7.285865
8318,1517.33319253,32.46082
8319,397.34442867,1.057456
8320,1632.60805723,32.96794
8321,664.91444226,14.23487
8322,1442.41332898,28.56363
8323,1168.23536414,7.107936
8324,969.56318976,3.491618
8325,786.1026212,18.05042
8326,642.4095161,21.01908
8327,1398.35790366,11.4631
8328,907.89221288,23.80775
8329,719.09302779,18.47425
8330,151.67834019,22.21239
8331,1299.02451739,21.9451
8332,1280.75407888,9.175135
8333,722.79147524,12.07759
8334,1196.53479422,12.12571
8335,1726.61859271,20.43905
8336,1056.9247143,5.124367
8337,1649.37332099,23.19193
8338,493.24136384,34.92995
8339,441.38559208,4.736823
8340,990.85165102,22.29863
8341,1281.5115118,10.87424
8342,2166.3474062,38.82087
8343,390.31114864,0.3424072
8344,650.76527102,20.98083
8345,-1.71492715,1.02722
8346,399.41003826,0.6835176
8347,1209.37534722,27.64248
8348,954.64921431,19.76383
8349,1817.35220044,19.86232
8350,1040.84790857,13.51973
8351,984.29053428,17.48891
8352,995.95786663,14.90708
8353,1299.57994501,14.49815
8354,1787.42106238,20.17383
8355,1844.4269889,19.02785
8356,986.89510825,22.45217
8357,1884.51377189,27.40346
8358,1101.63287715,19.12449
8359,1119.59038094,22.94012
8360,1772.64964661,38.32432
8361,155.89864233,9.46129
8362,1505.67314907,29.56855
8363,455.15532569,23.63702
8364,632.08740927,18.81503
8365,679.41431059,21.38986
8366,1229.76560487,14.60935
8367,1716.31855831,14.50664
8368,1284.95495569,11.03772
8369,527.45688131,29.81791
8370,1042.37850456,38.04688
8371,10.86231764,6.252865
8372,70.26965767,5.074738
8373,555.26243577,23.49931
8374,1193.2720803,7.827517
8375,1196.42600237,20.24723
8376,1189.55228658,32.2051
8377,541.09054453,26.80677
8378,1013.17782415,20.99083
8379,685.62350731,14.03065
8380,1263.51925807,30.58066
8381,1090.78623496,3.807041
8382,1218.56961934,30.21877
8383,440.22931005,21.45341
8384,1257.9278282,34.8255
8385,255.43264754,13.8003
8386,436.17729187,25.52574
8387,1367.39381245,28.18768
8388,319.51594169,15.41062
8389,537.81872354,37.00969
8390,522.09752677,16.47108
8391,1040.31739078,18.45875
8392,774.73753312,39.14876
8393,395.2107803,28.2457
8394,116.53359628,27.02783
8395,459.09558475,1.103937
8396,1293.40759372,9.17325
8397,460.27644109,14.95238
8398,905.56965011,1.570606
8399,537.17578404,30.87715
8400,1746.56777487,5.150774
8401,973.53250722,3.098821
8402,1874.35153293,29.67481
8403,140.43153462,29.88871
8404,569.61015199,13.77018
8405,1160.2780947,14.25296
8406,734.49189266,24.96968
8407,597.95640647,37.90386
8408,629.07714186,31.06855
8409,1016.80548476,6.650659
8410,629.1140706,32.19785
8411,549.27116506,28.28469
8412,695.03525921,15.3772
8413,974.67812421,23.48561
8414,556.10652969,18.70957
8415,1193.60790182,6.164548
8416,1279.67014617,21.65816
8417,936.64190173,3.035233
8418,158.55528698,15.89489
8419,1084.38149089,11.81877
8420,590.20558037,18.69588
8421,296.25037074,19.07324
8422,1901.55567333,23.9025
8423,568.17376885,16.78274
8424,457.21577586,27.95371
8425,88.37895775,32.92511
8426,912.69669117,8.857328
8427,552.12025598,9.415695
8428,30.50305605,22.3416
8429,1245.53186617,21.31662
8430,522.05002891,32.73188
8431,503.09962941,10.46505
8432,761.07578189,5.593106
8433,456.43102632,10.17053
8434,602.89919142,3.044904
8435,449.12094361,4.4254
8436,1187.90372084,15.67835
8437,112.51865258,19.86949
8438,958.79693968,32.7741
8439,119.62197766,15.05512
8440,603.86823308,15.07144
8441,824.13345061,30.3807
8442,534.6832771,27.4374
8443,588.67014692,17.15626
8444,1228.25585958,33.43992
8445,641.84065508,24.89118
8446,736.77226102,7.143979
8447,1003.92600799,23.55114
8448,535.43061355,11.79017
8449,1369.54020135,12.96864
8450,497.14799847,11.2596
8451,617.36360079,32.01857
8452,630.79768522,11.41757
8453,8.84002453,21.54146
8454,332.49632568,37.33588
8455,132.57374274,29.37538
8456,527.07649361,18.43517
8457,1273.64809905,35.41547
8458,1037.35847101,13.07687
8459,394.00088516,9.698155
8460,1030.87445869,25.11521
8461,1750.72700523,11.42118
8462,2374.53902511,41.95193
8463,1038.80297949,21.74582
8464,528.08618163,24.55897
8465,1181.79168656,13.77333
8466,466.06985094,29.1347
8467,485.11381377,3.294267
8468,417.37232086,3.069435
8469,511.14313318,14.65378
8470,401.49593018,15.56102
8471,523.10341788,22.28106
8472,1009.93870542,30.90414
8473,1022.92545135,15.53628
8474,394.00278237,19.16992
8475,364.57217694,30.51224
8476,1811.59816555,19.05381
8477,395.04101868,9.73538
8478,494.0173528,8.58983
8479,1253.40098541,12.76067
8480,1216.45718992,24.64358
8481,1124.76935302,21.50217
8482,77.60748815,6.222353
8483,882.87003487,11.55866
8484,486.15534348,18.52979
8485,1793.62766362,23.72821
8486,666.82456935,17.00927
8487,566.16145113,13.65943
8488,1019.90269102,20.31835
8489,385.31095392,5.388933
8490,632.63667558,26.31275
8491,892.94201627,17.09899
8492,668.7548509,17.89189
8493,1508.66566865,25.66308
8494,598.18224637,27.86191
8495,822.75526165,20.41961
8496,1249.00082825,5.172425
8497,1.51168241,1.772085
8498,521.53253328,7.682626
8499,431.3436676,13.67
8500,518.66536296,20.18974
8501,1211.90836345,26.70506
8502,575.4890262,16.16334
8503,606.07171066,11.66352
8504,700.01559538,23.56111
8505,944.42478134,5.138692
8506,90.66467524,26.37206
8507,606.69866647,20.88972
8508,450.00773919,34.74535
8509,991.86602413,11.08765
8510,1219.14902188,25.08571
8511,392.30991934,1.057729
8512,511.69437958,17.67599
8513,694.18432488,23.19511
8514,552.02223059,18.8502
8515,1006.30607537,45.74709
8516,1115.61039422,15.81973
8517,98.48334946,29.69807
8518,1002.452757,11.28456
8519,1759.4691345,31.51756
8520,652.80207501,1.928552
8521,1040.55606924,25.01509
8522,614.1954521,30.04059
8523,994.53628333,3.860628
8524,606.48303033,14.37794
8525,405.20103046,9.403735
8526,1160.34890835,11.35245
8527,1214.15320069,13.3544
8528,651.93809916,21.9733
8529,1266.25797241,36.60898
8530,1878.61729978,25.52251
8531,715.90171554,29.98408
8532,968.65101338,3.753952
8533,382.22866888,1.432944
8534,599.08755801,47.26305
8535,567.59225872,15.09268
8536,1110.77186628,22.66471
8537,705.12511494,13.66737
8538,371.06919569,3.115612
8539,1192.90025508,20.39492
8540,660.48243963,22.28145
8541,639.14915131,27.82899
8542,202.24768996,11.91945
8543,NaN,NaN
8544,1168.44836941,15.44965
8545,1272.52679289,13.60214
8546,193.3957925,39.51946
8547,1322.50686842,15.93453
8548,505.3298469,29.51335
8549,241.57627988,28.45179
8550,450.18287101,7.108114
8551,850.73726705,12.21475
8552,2296.49684162,24.94601
8553,553.61343301,11.04365
8554,220.1168066,15.12592
8555,1392.13488294,28.69774
8556,975.17257914,37.15251
8557,1082.81595838,15.24704
8558,1085.95621797,21.65801
8559,958.85233901,35.41249
8560,1059.7765108,NaN
8561,1030.29983036,19.36318
8562,1301.53052366,29.97486
8563,421.36911358,13.07754
8564,1458.45290411,17.65719
8565,466.05122249,33.3871
8566,1498.31973376,24.3142
8567,1690.59922855,23.62706
8568,1026.70390906,22.48197
8569,194.41426563,32.76234
8570,696.11063941,17.21211
8571,619.50496349,20.98423
8572,561.77048279,14.45053
8573,1239.49688926,2.509855
8574,787.74910225,29.3603
8575,498.00367309,34.94699
8576,582.63518497,16.5077
8577,547.62053019,8.235023
8578,1069.34916125,23.16094
8579,1415.43631119,18.23438
8580,636.22424023,15.94135
8581,1677.40299448,11.56987
8582,1114.57628919,18.75689
8583,404.1955704,28.71333
8584,541.44473961,20.68474
8585,435.6605172,18.94333
8586,600.39047535,22.18696
8587,854.8117857,23.08219
8588,624.15651927,11.48209
8589,1226.25703463,17.16973
8590,1215.47837713,15.02215
8591,745.15207624,23.31356
8592,740.62131407,30.76162
8593,1228.58852999,28.46928
8594,695.19078032,7.902648
8595,409.27545492,6.1164
8596,1417.74313011,21.92425
8597,1248.77893009,20.3571
8598,565.35073988,16.05515
8599,983.84073615,13.94033
8600,689.69490733,17.77845
8601,482.39040816,3.455486
8602,1308.30816356,19.53276
8603,1287.2557376,24.28077
8604,871.559298,31.89966
8605,473.15448626,13.97718
8606,668.64745645,16.94333
8607,545.30357025,26.35769
8608,423.32456905,21.73377
8609,853.57521821,36.65223
8610,567.32642383,21.79178
8611,459.10160656,3.497061
8612,1181.35914991,23.52576
8613,1064.23598867,7.95537
8614,950.09401878,26.70476
8615,1271.17888369,7.218745
8616,600.33205224,18.53921
8617,1759.6932801,10.76797
8618,537.00823592,23.5253
8619,814.35682386,14.03187
8620,979.4111685,12.4561
8621,474.35671661,16.59142
8622,564.56749778,21.14929
8623,1348.39726623,13.47949
8624,485.56037313,8.835071
8625,1201.30732034,34.77699
8626,234.07241314,25.77512
8627,NaN,NaN
8628,1116.71913792,33.87066
8629,1485.57330011,34.0483
8630,941.94702982,11.59951
8631,1026.84568328,15.63916
8632,401.25858622,13.53353
8633,559.00579067,17.87544
8634,968.94083448,9.732747
8635,318.98682526,26.58428
8636,1140.48677551,6.647405
8637,810.96928702,16.85496
8638,227.71487966,21.22754
8639,1192.87270102,37.35026
8640,565.58217597,22.12428
8641,452.09196144,27.77563
8642,1936.4122917,27.22309
8643,883.64034119,5.44481
8644,678.75760975,17.93361
8645,1220.11455365,34.45256
8646,620.74944233,7.143524
8647,975.15280893,20.00222
8648,1462.38917023,24.25906
8649,1578.64485614,33.36794
8650,1682.67700244,35.31052
8651,628.79836363,16.51289
8652,644.13765878,15.40699
8653,624.06084278,27.04943
8654,583.9722139,29.80133
8655,939.50261748,11.1258
8656,443.42260078,5.370928
8657,975.67757878,30.96339
8658,532.25170138,23.75793
8659,531.24185702,29.73937
8660,723.41586303,23.84265
8661,1696.41715359,13.32285
8662,1017.84872573,21.12958
8663,374.15257728,5.133067
8664,484.43745263,8.136356
8665,1431.31044024,29.97782
8666,135.84648052,27.72893
8667,1417.37409295,24.46246
8668,518.1013437,22.82729
8669,997.58227611,15.63013
8670,1771.53193644,23.93413
8671,428.16753317,22.11386
8672,693.87409074,23.48999
8673,472.05283402,3.537261
8674,664.82479971,13.438
8675,974.33399456,14.09708
8676,1030.85702771,26.75623
8677,786.1403393,25.10788
8678,1213.13566168,3.190957
8679,1269.79391116,21.48626
8680,1351.61456273,20.23204
8681,644.97524443,25.78253
8682,1016.66269227,13.06396
8683,1727.42736379,12.7138
8684,1237.51183541,33.92897
8685,986.36271187,25.25076
8686,906.38380318,37.55088
8687,1437.49692158,21.55423
8688,6.7256388,0.503666
8689,799.74238642,34.27797
8690,515.16438565,17.14907
8691,454.11197522,8.869177
8692,1379.11324574,29.93431
8693,398.40755375,2.380187
8694,519.3524819,16.57187
8695,1450.55717554,13.48767
8696,444.15705319,20.24901
8697,569.7565812,3.821266
8698,1439.35009425,15.3816
8699,798.48392406,34.16128
8700,437.20793247,3.119123
8701,395.42533457,5.810132
8702,1177.07131061,27.99939
8703,1362.52137267,21.73269
8704,1044.27320422,18.06417
8705,160.23639183,21.83228
8706,584.00318188,17.77811
8707,1167.47613386,8.55281
8708,1435.52098493,37.72869
8709,900.10992533,33.07458
8710,1888.50451774,29.81075
8711,616.00305649,27.32902
8712,856.01375214,15.72508
8713,263.67464683,28.05304
8714,434.19235634,21.2334
8715,899.71131727,4.934628
8716,1427.26989501,28.06081
8717,965.54010548,49.76209
8718,1045.469117,11.52737
8719,1374.18436991,26.12713
8720,582.83175615,20.9933
8721,627.77603234,20.61438
8722,1413.57769305,22.61666
8723,1.40487973,5.205604
8724,1369.21252237,17.78804
8725,1170.30463374,9.793712
8726,973.6063877,21.23569
8727,1503.30550456,16.74426
8728,1411.74260407,23.27751
8729,967.93420909,22.65815
8730,268.67779875,18.81173
8731,1324.44114192,27.36591
8732,910.66014849,39.0146
8733,1216.87804291,20.67308
8734,916.84084849,1.277087
8735,587.18171266,18.00865
8736,554.18937336,17.419
8737,563.46980876,22.41758
8738,1943.50745087,8.494509
8739,1077.34599139,25.07621
8740,653.10769472,25.65142
8741,12.98298134,9.120438
8742,404.18445922,20.57841
8743,1110.76473208,20.85663
8744,702.18985627,34.66038
8745,1002.57804204,18.72631
8746,548.07329534,27.07285
8747,578.25097935,20.89001
8748,1463.44328702,32.67327
8749,472.33241229,27.71641
8750,621.13655431,37.03273
8751,681.65220526,5.08375
8752,528.394635,11.87412
8753,1251.28113992,26.20325
8754,179.20477958,31.69415
8755,50.45513726,34.7384
8756,1380.85421392,27.81788
8757,1058.82543331,28.90726
8758,675.18882851,27.29287
8759,676.78321779,14.28547
8760,903.99063043,20.11329
8761,662.23362432,20.22057
8762,1289.84060681,29.49851
8763,1086.63401647,30.1783
8764,827.63379142,26.35431
8765,613.42103539,14.74389
8766,1449.46498615,11.12798
8767,470.28742431,18.6176
8768,726.95665523,11.26519
8769,812.10624718,24.53593
8770,985.36537605,17.94786
8771,734.99023302,5.653089
8772,1035.45740456,22.87816
8773,451.24517323,21.94947
8774,1819.67004204,21.7247
8775,1596.64889169,14.37849
8776,929.61564733,9.429787
8777,884.12952564,19.1179
8778,530.79039849,4.597227
8779,648.71076628,16.08317
8780,615.37398193,14.83451
8781,182.53716989,28.66151
8782,1059.28585648,5.463148
8783,1315.30417359,24.88628
8784,1196.13399985,14.79851
8785,1020.62381606,17.1887
8786,969.48757796,10.2441
8787,67.40960226,2.850774
8788,504.97836971,3.755509
8789,657.17725234,3.405993
8790,1150.53739143,19.81273
8791,658.05524933,16.90282
8792,896.79454991,27.81972
8793,1631.64650958,19.32273
8794,1046.50488342,14.47345
8795,1254.17563097,26.40549
8796,1381.47317656,16.08193
8797,358.02123615,25.83401
8798,1554.26788896,6.783059
8799,483.96812471,20.73349
8800,251.11835502,17.90077
8801,1180.34672046,16.16075
8802,982.1425479,25.43021
8803,1466.45806383,23.70014
8804,136.88883432,13.14738
8805,710.92852926,27.23847
8806,1539.79717452,24.20053
8807,792.64586562,26.1715
8808,444.05832374,14.89854
8809,579.02615497,28.98361
8810,904.62958897,15.45888
8811,663.70849518,10.4874
8812,2363.5304088,40.05551
8813,1.53229082,NaN
8814,1131.29398794,38.96413
8815,1032.48671267,23.88018
8816,575.45372881,37.12648
8817,235.0923657,22.41885
8818,516.41799284,15.80951
8819,1634.32947886,37.53716
8820,1751.42670305,27.74491
8821,60.71623243,28.61932
8822,495.23475847,41.42939
8823,856.12657442,35.35175
8824,1240.11126215,33.05485
8825,899.9860514,12.17657
8826,341.87817213,46.71341
8827,1013.53452402,16.52658
8828,533.37615107,25.67395
8829,723.73208976,25.05048
8830,2215.65604329,36.18993
8831,27.60784528,NaN
8832,1355.209485,28.62045
8833,953.59974514,29.79834
8834,1217.2222486,18.19032
8835,1120.15166448,0.9988224
8836,1828.32956459,20.66548
8837,992.91451447,11.20205
8838,1062.3636144,27.12891
8839,421.18721238,13.47899
8840,1140.27320921,1.057016
8841,564.53474896,9.155555
8842,658.02440463,16.11161
8843,129.41304009,30.38154
8844,1203.15424934,14.16586
8845,1054.67972741,14.2744
8846,1676.4309033,26.16816
8847,1046.56390876,16.16145
8848,1306.74887398,22.17603
8849,921.43726195,4.485068
8850,1914.52424205,24.12158
8851,1330.40765111,25.00608
8852,1299.2067419,25.59298
8853,609.07311757,9.293934
8854,952.56216015,15.70955
8855,904.59416289,11.26411
8856,1088.30237993,1.764028
8857,1895.6577397,30.22116
8858,1534.77657491,20.09757
8859,1061.58768966,17.883
8860,628.11628297,14.58269
8861,1312.4333059,17.7843
8862,486.32959646,26.01642
8863,643.54730015,23.32495
8864,730.72942673,33.76682
8865,1796.46272658,25.29717
8866,1161.88063745,23.3066
8867,956.65391884,7.227988
8868,981.83561455,22.66873
8869,531.86524662,6.156479
8870,578.75638399,6.895764
8871,1290.43388389,12.84719
8872,498.3392906,28.28706
8873,1111.08551256,32.34041
8874,0.39972071,0.9311137
8875,1373.78696579,24.67378
8876,574.75068011,23.96114
8877,1169.48349807,1.431469
8878,1908.42973434,23.62561
8879,394.58074391,17.32479
8880,1321.67077705,28.18952
8881,510.14097284,26.67045
8882,1249.58331927,17.2257
8883,921.85853109,3.034163
8884,958.44897148,12.70298
8885,2003.50542434,23.51271
8886,467.52414144,13.78948
8887,410.48693904,29.65267
8888,1289.89115476,18.8673
8889,1296.54670137,19.18494
8890,632.46064703,12.28261
8891,658.13544559,25.58599
8892,1060.84289512,14.53415
8893,1259.09319961,12.08876
8894,1312.29693887,10.77598
8895,1273.76037105,34.16378
8896,383.0208841,2.05548
8897,1380.26292921,20.41333
8898,1475.82944245,24.35177
8899,1219.07717907,31.94028
8900,623.96396282,13.29756
8901,857.92554075,28.8225
8902,911.65329622,0.7857186
8903,1052.27503362,14.27145
8904,1045.45145484,40.38169
8905,996.8964389,21.86142
8906,493.39014672,11.44179
8907,1444.37979374,23.12286
8908,28.04816878,16.45241
8909,983.43638705,17.58181
8910,387.23590278,8.141167
8911,1124.58359644,20.53305
8912,498.40342102,23.00069
8913,753.02115769,14.59368
8914,642.94955515,29.99881
8915,521.54876084,8.276827
8916,1189.47912335,12.96009
8917,1306.29476299,9.538615
8918,1405.39792188,27.96278
8919,796.67124761,45.51292
8920,958.8689333,20.49794
8921,1495.76045549,19.27855
8922,519.11101033,10.43506
8923,1394.22032558,14.71161
8924,438.19845195,13.7699
8925,624.08385128,5.178988
8926,1610.63060265,21.86263
8927,649.07009464,28.88092
8928,571.45539167,31.61209
8929,1474.53083655,31.15388
8930,1177.16693348,12.35596
8931,883.6021694,8.509392
8932,491.289052,2.533532
8933,424.99965527,10.18483
8934,1314.39407408,39.19503
8935,420.41100095,8.894228
8936,1403.33962395,15.62996
8937,509.362061,25.88092
8938,1426.37493957,15.16907
8939,1860.63508096,21.72641
8940,1311.49207946,31.17818
8941,1153.46448866,39.94404
8942,562.2892757,25.81546
8943,561.74602183,30.51704
8944,992.83124744,20.09169
8945,1262.43894199,17.06208
8946,377.69191114,24.14522
8947,1195.16126524,11.29591
8948,946.56558178,18.77385
8949,428.32103666,17.826
8950,375.01559859,8.256277
8951,1017.40606874,10.34044
8952,594.5187912,16.80783
8953,1197.04916391,8.583251
8954,1280.17870854,26.36144
8955,764.14005496,22.30816
8956,1110.38373892,7.063503
8957,516.65736204,23.20545
8958,2.65480499,0.7427777
8959,696.27975761,33.63643
8960,432.460469,21.31415
8961,504.53259693,4.597734
8962,5.31902379,4.103722
8963,1154.33179669,4.224606
8964,1255.15019589,19.42638
8965,1492.67866052,25.49749
8966,455.50581625,0.00047704
8967,62.78490761,22.17785
8968,841.24636953,17.42714
8969,548.53257226,17.08289
8970,877.63014961,3.818673
8971,1151.54567873,34.94072
8972,618.06087629,10.41815
8973,493.20375361,30.01772
8974,379.18111189,1.368431
8975,1535.67851387,24.94376
8976,659.70715008,34.04345
8977,539.5364155,15.8053
8978,898.68268474,0.4660012
8979,337.06636279,23.57673
8980,396.44323026,11.41683
8981,998.45351515,19.14535
8982,1604.50781514,23.18622
8983,902.43115614,41.6196
8984,449.30151006,4.673366
8985,1416.69286325,9.149163
8986,1235.31277911,13.73772
8987,454.32369316,23.87777
8988,384.09150918,6.968248
8989,674.24550945,30.75511
8990,180.11129339,11.79139
8991,426.18450251,2.263921
8992,553.31810759,21.47148
8993,1304.34452547,28.30831
8994,415.10769274,21.94634
8995,1337.5786634,10.15035
8996,2283.68548536,29.8704
8997,510.13444383,26.67272
8998,580.97369725,18.75441
8999,1033.56618767,22.65517
9000,1034.77420779,11.91282
9001,537.55683851,25.3873
9002,1246.74059946,10.60748
9003,1010.8377121,15.43706
9004,1117.46470344,9.535547
9005,315.56467502,26.38445
9006,920.93311218,8.969149
9007,665.18969615,11.53453
9008,493.11044396,3.769865
9009,1116.73142083,32.60643
9010,45.5414273,14.53762
9011,840.12785203,21.0505
9012,1203.18005615,11.00946
9013,589.11154677,30.7908
9014,595.80409101,24.9306
9015,1422.43550145,20.85601
9016,578.48666565,18.22082
9017,1665.77985873,22.85743
9018,1438.20348122,21.26266
9019,861.23949204,20.09278
9020,207.89714624,22.07093
9021,1168.79492554,11.14502
9022,696.05474851,16.07174
9023,443.23770177,5.778569
9024,1205.13322433,17.18908
9025,879.62186933,1.366634
9026,1098.88687234,27.47248
9027,500.07263969,11.65015
9028,165.43829724,23.59337
9029,411.67569642,36.80219
9030,2071.49841475,21.62285
9031,385.0409477,15.77551
9032,1225.39026835,24.06221
9033,690.16204538,21.11147
9034,764.65025136,26.48075
9035,1179.12646338,13.5023
9036,386.45884878,15.35177
9037,468.12207127,2.667375
9038,1462.42936522,22.49003
9039,671.75023198,20.41456
9040,1183.49387505,19.34177
9041,1605.28049878,19.26386
9042,1294.72026366,4.022382
9043,432.13085745,11.1542
9044,387.57291678,20.64002
9045,429.12381791,14.70109
9046,1276.39701457,21.33449
9047,1275.85480765,12.47124
9048,218.69068504,25.20384
9049,458.99224369,NaN
9050,1172.23388071,5.443666
9051,1123.65606115,19.22608
9052,1073.90173511,11.20665
9053,600.66494945,24.47507
9054,1438.52034212,21.48467
9055,45.84073386,24.47739
9056,690.73059443,31.03388
9057,123.24501404,21.21151
9058,1043.71071071,41.92678
9059,453.28950137,18.57667
9060,495.03278245,7.036327
9061,977.29752523,19.03277
9062,1257.17843686,4.698244
9063,666.21885019,27.329
9064,1373.52688174,24.49484
9065,759.69209052,31.12054
9066,169.88987245,24.10524
9067,417.46405591,10.42947
9068,673.80389708,22.58545
9069,938.87196407,20.24928
9070,1127.64765291,4.785125
9071,1432.4208981,4.482442
9072,1113.63333633,4.607521
