,aster30_wgs84_Iporanga,aster30_slope_Iporanga
7277,377.01960874,22.71469
7278,925.9999038,15.27038
7279,184.08544143,5.698035
7280,241.92839558,17.32969
7281,802.38221052,16.59369
7282,715.9100121,21.94053
7283,534.52727208,30.98188
7284,889.97190241,15.11687
7285,709.28341271,21.36457
7286,940.80849386,1.447233
7287,62.83288682,13.85638
7288,905.19392331,17.06112
7289,808.29497632,3.11822
7290,40.39933768,8.674644
7291,779.36461756,10.28993
7292,45.24464093,4.802258
7293,825.55578931,8.082688
7294,704.88559744,5.212778
7295,970.87035117,19.14159
7296,269.91309259,7.304106
7297,79.75940778,6.879897
7298,697.33812114,0.9304125
7299,622.22761295,36.20905
7300,673.96329864,20.4984
7301,796.64562713,4.669268
7302,934.39780302,16.18097
7303,861.2339493,21.28208
7304,787.52011954,5.392776
7305,857.04995332,27.1069
7306,70.6294376,10.94323
7307,919.91701022,16.76989
7308,843.59682334,10.18636
7309,604.60074319,20.42214
7310,546.45180299,4.472853
7311,765.14491163,13.09639
7312,994.85132288,15.77449
7313,802.50698407,7.086955
7314,299.19871095,16.44363
7315,645.5458843,21.41018
7316,194.16971291,5.392623
7317,797.46062606,6.456278
7318,714.63874467,23.74533
7319,814.7351666,24.5224
7320,868.63704592,10.1581
7321,755.26779718,8.822563
7322,499.41595423,7.181172
7323,43.36194888,1.930026
7324,556.52357311,34.19526
7325,479.02912534,37.83952
7326,872.11822843,15.63266
7327,511.59781085,21.93388
7328,415.5592109,25.85236
7329,42.55140173,12.27362
7330,305.15548595,36.40647
7331,640.49227169,15.74968
7332,695.31115263,2.078669
7333,246.51177541,20.88138
7334,829.92678154,11.13532
7335,467.21735959,25.18571
7336,807.70185299,11.21816
7337,868.49440078,9.720286
7338,636.39212105,18.38792
7339,531.91752954,20.27769
7340,742.9970962,12.08748
7341,270.68242013,15.18926
7342,918.68809442,3.429186
7343,518.19256628,14.85856
7344,837.65955457,15.80401
7345,899.04333377,14.1371
7346,998.05971429,14.66609
7347,402.95379718,14.79359
7348,951.56783142,15.51468
7349,860.06985988,6.685761
7350,58.88472197,6.514405
7351,991.06227977,21.96269
7352,922.63522643,11.87058
7353,275.36377759,14.52932
7354,181.70994892,6.488689
7355,148.17884846,9.539788
7356,485.49694348,33.41757
7357,811.42429232,11.22998
7358,82.85590081,18.301
7359,317.47602555,20.0455
7360,820.61929224,13.26844
7361,819.44667635,11.55733
7362,230.06418037,22.77909
7363,801.84754977,24.531
7364,912.74427576,13.30884
7365,793.82680766,17.32541
7366,832.30977038,13.99949
7367,55.26584452,21.46586
7368,910.97428051,9.000377
7369,278.76766486,28.76195
7370,883.41723117,20.85441
7371,757.47644788,9.615642
7372,929.97278579,8.402041
7373,153.98376869,10.53753
7374,697.2688985,5.345323
7375,72.94089255,14.82014
7376,762.04726041,38.65617
7377,81.45654577,34.25936
7378,165.99708206,23.99398
7379,706.99670974,5.619815
7380,902.68903589,24.6581
7381,870.21467676,22.99182
7382,789.49215167,21.90535
7383,851.57443948,11.63047
7384,813.62408396,12.77372
7385,935.56701431,13.94751
7386,713.27144366,5.769586
7387,1009.25687446,20.07218
7388,739.10530533,12.71306
7389,150.484292,27.52646
7390,767.45437293,4.447856
7391,585.55011737,11.93153
7392,48.82320011,17.16453
7393,42.78261136,6.236651
7394,672.83600369,16.05698
7395,113.98360423,27.65038
7396,67.84012751,2.121747
7397,683.2724627,7.964551
7398,692.85903417,14.45706
7399,791.66593929,17.48641
7400,893.85157771,14.92948
7401,856.14220786,15.69799
7402,349.62065437,27.80466
7403,43.43564958,4.967476
7404,177.94896149,36.45757
7405,938.37245041,4.677718
7406,208.61700525,8.260838
7407,777.65294752,19.32547
7408,56.45797522,11.42859
7409,838.42461527,24.97243
7410,326.5549024,14.63243
7411,64.78197322,18.00474
7412,649.02336604,11.2236
7413,576.31957188,27.03154
7414,910.25077556,9.95174
7415,894.83745637,20.40496
7416,836.46396552,16.42778
7417,636.84422211,27.09865
7418,703.08451087,13.22915
7419,43.73342751,1.647954
7420,452.22062639,16.22094
7421,902.18288935,12.95389
7422,247.13629336,36.33827
7423,833.45447077,4.763762
7424,203.96429921,30.55233
7425,72.7059418,14.43842
7426,714.78933406,31.37064
7427,870.67301199,2.752759
7428,330.05584439,22.22864
7429,721.92873805,2.325835
7430,136.37516939,30.65276
7431,531.35372918,17.18595
7432,298.59629963,1.647861
7433,76.89688265,12.75552
7434,680.94512311,26.29006
7435,962.3581087,14.73933
7436,648.15886372,1.377318
7437,875.07609186,12.45207
7438,665.18464734,31.70945
7439,848.351461,20.38803
7440,177.38981346,19.05999
7441,197.3579316,12.13837
7442,890.11417126,32.7077
7443,817.22732164,33.60697
7444,883.84278458,17.57901
7445,867.2495942,8.336923
7446,820.48722258,4.055253
7447,524.5342635,20.13643
7448,981.2482345,8.210682
7449,909.18461606,17.30834
7450,63.20969817,13.31208
7451,695.48132648,31.52685
7452,774.13694012,4.479571
7453,247.54489608,9.039928
7454,841.6891207,15.75722
7455,38.58697648,1.061123
7456,715.1624976,6.590211
7457,525.67906803,9.964221
7458,952.689333,8.028238
7459,783.23116324,24.45167
7460,735.34482472,6.26377
7461,750.73600755,18.11134
7462,131.99818262,11.20889
7463,837.41657011,16.27893
7464,615.92105503,17.73652
7465,858.01502739,33.10722
7466,42.59179457,8.605762
7467,948.64306012,11.18028
7468,145.04119794,16.01689
7469,42.72932352,5.772393
7470,250.71393639,32.68526
7471,580.72781441,25.11539
7472,839.79155199,9.099399
7473,736.41727853,16.65099
7474,897.64052164,6.650758
7475,852.29511877,9.920881
7476,817.74020327,20.97949
7477,627.28502293,5.847801
7478,714.95954582,1.445886
7479,46.85970216,4.891243
7480,863.21863376,13.80582
7481,816.45816383,6.848582
7482,912.66722315,34.58627
7483,626.22137628,7.331275
7484,926.5991024,3.810545
7485,283.99428965,6.231521
7486,358.04175485,24.73322
7487,121.06872557,NaN
7488,411.80639196,23.08733
7489,680.24854637,16.36539
7490,810.22099599,11.4328
7491,728.4925336,6.29344
7492,195.95035334,24.29977
7493,265.9356756,16.10168
7494,674.25633715,6.575862
7495,992.95246524,6.358908
7496,882.4046919,9.13991
7497,792.21212776,17.99692
7498,737.90724574,10.46019
7499,100.51920918,11.91123
7500,49.38718477,5.923186
7501,236.02619964,27.64982
7502,175.63512852,8.105094
7503,814.46104054,9.77445
7504,777.38347541,4.281141
7505,60.35083668,20.09368
7506,77.66750366,10.28086
7507,942.17740459,11.37271
7508,661.36995284,12.30623
7509,241.67909019,11.74621
7510,116.2149497,10.55398
7511,854.42236049,10.50199
7512,638.87376778,16.21477
7513,689.10360385,23.65698
7514,721.27517353,14.54054
7515,921.97930116,5.622385
7516,737.8785217,15.21505
7517,877.52634801,15.81792
7518,685.00079976,4.447947
7519,912.06917738,11.84469
7520,856.25427358,30.55104
7521,808.74593711,6.829934
7522,904.36464394,4.019393
7523,858.76134598,25.99452
7524,539.68246673,13.77843
7525,202.19721653,17.54167
7526,855.42701522,9.842953
7527,803.2725025,17.26554
7528,305.23623091,30.75678
7529,810.83653106,3.976166
7530,103.90326628,23.35357
7531,871.78306961,22.03403
7532,813.94901816,3.958392
7533,94.90947407,17.79436
7534,772.1738596,18.90024
7535,774.46000909,5.377989
7536,421.50089992,29.09968
7537,916.18255485,11.12726
7538,706.27560539,3.568108
7539,773.11556536,5.805813
7540,356.24677413,6.68973
7541,527.64210281,19.81118
7542,820.71018903,11.03747
7543,284.57303298,29.53745
7544,799.1629222,18.38044
7545,34.71586673,9.240441
7546,886.15271172,6.860103
7547,178.95747833,24.65666
7548,54.71179146,19.48871
7549,688.54790993,7.554811
7550,709.40527863,12.28383
7551,860.98489711,21.96744
7552,811.62110525,17.01801
7553,46.48872348,12.19935
7554,439.11144406,19.4277
7555,902.92452097,2.579405
7556,951.74021296,14.18386
7557,39.39617227,9.196737
7558,634.52508885,28.76321
7559,897.54122766,16.23629
7560,980.12972387,8.512517
7561,741.47171908,21.26849
7562,693.37466062,8.572971
7563,682.46099218,11.10342
7564,782.59455657,16.13428
7565,224.01228491,18.65748
7566,897.70427961,24.80492
7567,80.21607815,7.066747
7568,474.811343,32.42871
7569,832.44746067,35.19472
7570,815.42503654,8.508471
7571,342.18136201,17.44692
7572,649.25171467,0.4665208
7573,231.76431814,3.362232
7574,904.38096009,7.508301
7575,903.60006768,5.870508
7576,72.80703312,12.35448
7577,722.67720403,26.01574
7578,834.28344542,21.06564
7579,349.9032139,18.87454
7580,366.06683128,27.4018
7581,747.41238193,10.36293
7582,87.62049693,13.48334
7583,141.77631845,17.66845
7584,764.02073101,17.8964
7585,783.26865469,20.39896
7586,872.95637724,11.48102
7587,894.01118886,9.150856
7588,29.36019787,5.805599
7589,818.155929,21.09798
7590,924.8163227,11.77195
7591,1011.06350337,14.83283
7592,647.53895187,16.31866
7593,354.93445259,2.122161
7594,694.4241249,14.26876
7595,782.8672888,7.181763
7596,319.55830677,19.90611
7597,36.77361015,12.35326
7598,234.0413967,4.758286
7599,509.85832549,36.65026
7600,491.11734851,23.14911
7601,853.39767211,10.63312
7602,243.76619234,8.149763
7603,740.09299678,5.610454
7604,889.41380934,18.06699
7605,905.7296819,16.55752
7606,934.99936806,12.72118
7607,548.84693731,12.66977
7608,765.43853136,8.09124
7609,72.69979527,6.183546
7610,819.28108499,13.87786
7611,482.82281692,29.51486
7612,805.8567091,23.47934
7613,744.0072369,16.39055
7614,55.63707853,11.72857
7615,313.77956107,6.972466
7616,814.02770205,14.16009
7617,955.00626303,6.56666
7618,744.14125937,9.93852
7619,518.23283322,24.88752
7620,202.94920348,25.66256
7621,48.53424049,13.48532
7622,44.6084694,2.40767
7623,934.00359127,5.934867
7624,776.72839664,19.05431
7625,1002.73168544,5.106665
7626,742.22285866,9.616171
7627,191.29957142,13.67789
7628,749.68356238,9.848361
7629,584.78779916,33.17044
7630,83.70249822,4.476619
7631,49.57554576,4.888667
7632,689.80578992,14.77656
7633,142.14216076,24.35476
7634,157.77779662,25.62768
7635,656.45917312,25.14903
7636,808.81149108,22.05012
7637,259.66496899,6.6093
7638,791.67497897,17.14852
7639,939.80452221,14.24503
7640,307.38655275,22.65771
7641,917.68676534,24.23749
7642,803.68677845,16.9447
7643,873.80396091,2.110388
7644,699.38037661,8.726406
7645,909.75027427,9.344483
7646,866.70778741,14.17902
7647,722.30925742,2.403392
7648,880.20967754,17.35136
7649,800.13302849,6.386117
7650,363.61207013,21.77707
7651,694.9538926,15.0985
7652,91.95644345,9.212919
7653,587.24931115,32.09214
7654,622.48988874,19.17832
7655,674.40588186,3.754051
7656,862.80940972,8.026627
7657,48.32650095,15.60618
7658,787.41987722,15.79906
7659,823.20757506,15.88191
7660,634.39314478,10.16794
7661,167.44753755,6.836299
7662,595.19588898,29.90039
7663,749.9992459,12.5807
7664,752.24658867,27.0435
7665,977.94835645,4.242526
7666,871.04311645,6.837775
7667,848.65874114,12.57371
7668,570.42552813,14.96106
7669,784.54864403,17.38988
7670,915.26513711,11.57122
7671,849.45862712,20.20154
7672,942.23454608,15.26865
7673,788.39951819,19.87345
7674,481.5464901,3.429615
7675,680.44860113,9.680298
7676,38.28799064,3.117001
7677,206.24988607,21.85389
7678,861.32431175,11.26049
7679,905.17931477,6.357686
7680,345.52153895,11.35143
7681,677.148387,4.420549
7682,243.64175866,21.92922
7683,982.25963955,7.836128
7684,201.86840533,27.27807
7685,587.03793354,23.85453
7686,728.43146422,9.886732
7687,858.93396808,6.610339
7688,681.5019157,15.01859
7689,207.66467562,22.81634
7690,1104.0264896,17.04204
7691,547.03749999,24.01331
7692,264.61011401,18.22258
7693,758.34965388,NaN
7694,155.41283929,1.190708
7695,598.37557901,16.00348
7696,831.75374195,23.78868
7697,878.14959421,15.78034
7698,143.03986436,10.59422
7699,733.44327146,8.681463
7700,647.56652228,33.66904
7701,616.49013867,18.18895
7702,715.45059131,8.376432
7703,162.28109514,20.97616
7704,708.46171323,36.07903
7705,561.56136905,17.7154
7706,38.30658941,6.555873
7707,809.06730495,26.78704
7708,750.81043622,17.39842
7709,638.98956925,3.590643
7710,132.82168291,25.19108
7711,921.08405817,10.26431
7712,318.96657148,21.41778
7713,912.7392305,8.610764
7714,330.37683401,6.927322
7715,303.9455712,34.28471
7716,990.21475275,11.85335
7717,741.30134255,12.85278
7718,357.12398175,14.77651
7719,882.00363005,9.150945
7720,125.40453113,3.152149
7721,379.51462537,27.87967
7722,698.31282904,28.71994
7723,451.51481343,11.91929
7724,681.44145433,7.475951
7725,949.67182528,10.19729
7726,768.40208409,6.623736
7727,635.37899129,29.6541
7728,728.28225536,0.7957649
7729,806.28091598,21.09834
7730,792.28422423,1.790232
7731,954.67104161,22.4943
7732,492.61779338,21.07679
7733,956.30681093,9.192641
7734,733.39796462,15.09701
7735,776.97795573,4.357139
7736,465.04971599,17.69603
7737,943.1885529,25.52307
7738,420.68647447,23.30735
7739,810.62166619,18.10592
7740,1086.70661891,17.42308
7741,864.60398731,10.18505
7742,783.52770108,10.43567
7743,649.50810172,4.577039
7744,728.72518207,30.84101
7745,1020.1511658,14.44709
7746,1047.33546684,25.70804
7747,363.48670685,34.9695
7748,384.05804759,22.52715
7749,429.07641853,19.3748
7750,887.74805545,9.537974
7751,568.11126014,11.58911
7752,49.40191173,4.113129
7753,683.80733713,6.497456
7754,362.11524273,15.89544
7755,797.14255778,15.67647
7756,240.62849187,17.27245
7757,429.27042833,32.83981
7758,809.62703254,11.76184
7759,662.85926752,3.094006
7760,570.45298478,13.33212
7761,649.41776902,11.50464
7762,296.07580376,8.58168
7763,894.56243157,5.812414
7764,722.07278983,11.88874
7765,166.94357527,28.56163
7766,884.69407598,10.54833
7767,419.10995069,16.68785
7768,925.06830393,5.344659
7769,969.21014664,12.50177
7770,26.31938759,6.92341
7771,780.3115989,23.27978
7772,646.90369989,4.448699
7773,109.75643166,17.82005
7774,967.00310533,20.5915
7775,642.15907316,35.94007
7776,810.74505853,1.928501
7777,690.7696643,8.954697
7778,246.91323835,4.564142
7779,446.61822264,20.81968
7780,883.64471895,14.03726
7781,572.46272909,24.27269
7782,100.4141699,22.8946
7783,849.25017855,9.936518
7784,496.61339482,24.17688
7785,774.27133333,29.14951
7786,80.83900839,10.21516
7787,647.98468388,2.574831
7788,888.64696545,7.430471
7789,65.30001106,2.901055
7790,786.43272267,27.97646
7791,406.52085378,4.772717
7792,662.56967818,32.29462
7793,760.50041901,29.17719
7794,869.59786871,7.865782
7795,261.06584942,37.10589
7796,257.16102568,29.98076
7797,892.02208247,14.92608
7798,630.48846633,22.54321
7799,816.13981183,7.287974
7800,49.63229515,5.805521
7801,160.01046983,19.17298
7802,497.74008735,27.5569
7803,700.36880416,16.60366
7804,957.00362207,19.81504
7805,413.91975093,25.08442
7806,751.3132011,14.21603
7807,157.67668504,21.99718
7808,685.70346517,22.4969
7809,123.28833324,14.77184
7810,844.05046898,1.720487
7811,55.30802197,5.568391
7812,178.69573492,4.333478
7813,791.63787203,15.91096
7814,696.57407373,16.86872
7815,640.47450991,21.01513
7816,807.85236335,37.88754
7817,177.08654868,6.504414
7818,793.04229096,21.7167
7819,402.74512465,19.03497
7820,527.34486266,34.45391
7821,811.57289419,23.51631
7822,771.44945088,8.254199
7823,86.27318557,19.01185
7824,38.02839633,3.18047
7825,934.05031559,11.1225
7826,670.40878765,5.364283
7827,237.57413387,18.59557
7828,871.04458008,2.06307
7829,978.21910642,8.095792
7830,830.39045306,21.59679
7831,901.033679,5.289056
7832,980.22197668,4.934116
7833,695.4170119,19.86793
7834,753.86592721,18.13988
7835,933.9682974,4.30433
7836,827.4658149,7.16372
7837,240.75458416,12.71227
7838,780.98109055,12.11862
7839,830.53209202,17.31071
7840,822.27118167,11.04509
7841,74.7781481,0.3457322
7842,748.51779101,10.59865
7843,519.06986703,28.42017
7844,929.82645204,21.28588
7845,54.55281573,6.988705
7846,712.35976044,18.88639
7847,754.22246121,16.1166
7848,910.78797094,21.97101
7849,943.56479463,21.2751
7850,793.58453746,16.45652
7851,673.04149781,15.48521
7852,843.37902538,5.345245
7853,952.60186227,10.24522
7854,218.94004854,17.954
7855,871.26124039,5.806802
7856,918.52976479,6.849238
7857,243.99385234,12.41942
7858,303.00633873,22.54254
7859,466.53643049,10.70015
7860,835.19588494,21.78919
7861,58.53182599,6.762313
7862,445.57785523,14.83668
7863,807.26314123,12.31648
7864,256.76603107,11.49252
7865,769.31008402,2.064444
7866,331.82050903,13.15181
7867,169.21576062,21.97892
7868,833.48998854,12.36286
7869,922.57837109,4.077414
7870,694.04335177,3.143277
7871,964.22326664,13.40844
7872,208.06596574,24.68654
7873,803.54846595,11.32585
7874,931.69788979,14.85056
7875,739.9036791,1.521234
7876,389.87154625,15.89899
7877,198.16661789,9.333255
7878,843.55765589,6.496181
7879,314.32353856,25.21489
7880,785.47327564,3.785085
7881,196.1783505,27.23005
7882,827.80824597,14.39518
7883,887.45149074,20.74178
7884,37.81532611,3.117448
7885,697.03889417,8.3008
7886,206.51387916,6.53187
7887,219.79249452,21.3852
7888,61.63351657,21.45351
7889,869.57086765,7.434543
7890,563.56604998,7.223275
7891,387.53057917,13.17533
7892,553.01975496,35.79109
7893,124.82697645,30.94862
7894,194.97679627,10.4377
7895,278.06041554,24.97984
7896,851.57965269,10.88456
7897,928.19406325,19.53311
7898,494.48933816,25.19863
7899,677.26293557,24.82285
7900,269.54621585,26.51728
7901,525.10600262,18.60314
7902,446.99557631,7.527725
7903,575.67863894,14.45158
7904,929.04423519,19.06257
7905,218.09737683,11.07077
7906,464.91264698,22.80478
7907,914.73240508,21.88442
7908,899.04190591,29.61032
7909,729.26443755,9.350807
7910,775.47101291,18.3074
7911,134.5467301,23.19219
7912,299.11755074,30.89068
7913,659.19960026,6.948439
7914,561.03595337,23.37376
7915,717.30639574,29.92836
7916,737.4452071,12.28251
7917,455.36241243,31.40866
7918,764.3080999,13.69781
7919,99.81482052,20.68467
7920,54.42865873,14.39201
7921,741.07371252,24.20697
7922,249.92667355,19.05409
7923,196.71029079,23.77201
7924,646.50620159,18.43575
7925,616.86515099,15.91904
7926,938.13978984,13.70329
7927,768.74891846,16.57329
7928,156.46428247,21.12096
7929,937.06547816,2.563573
7930,262.61122677,25.28162
7931,49.98932137,12.36717
7932,973.94528765,5.827296
7933,922.40640056,25.80423
7934,608.79135969,24.28088
7935,38.68897659,14.78636
7936,435.68786627,25.30244
7937,858.32541009,11.71026
7938,681.52734682,14.70251
7939,806.54990313,11.74393
7940,113.83317231,3.824453
7941,699.43069913,0.4645065
7942,661.275309,8.190237
7943,800.43228064,5.834094
7944,447.07425823,13.23791
7945,870.87166134,13.99806
7946,561.67986626,17.69162
7947,145.14887503,25.52439
7948,744.26772566,9.044098
7949,885.69704169,12.61657
7950,159.96528128,29.05186
7951,786.30261953,7.688899
7952,194.08569068,9.183291
7953,185.02959825,16.12273
7954,725.34108261,10.02421
7955,90.66682385,24.36745
7956,716.28536298,16.75451
7957,96.05692461,24.50582
7958,129.82008703,4.115851
7959,782.42086685,5.541584
7960,483.61691252,26.05052
7961,553.21795932,15.54097
7962,920.54611302,22.80224
7963,885.47334825,14.45347
7964,733.35923019,7.639111
7965,617.56966109,26.70794
7966,707.38119828,9.335205
7967,535.6539611,1.121751
7968,154.7833803,5.404645
7969,887.11372206,16.04485
7970,847.76714942,6.56653
7971,241.81788593,15.31271
7972,711.44724675,6.222285
7973,568.72652486,27.75334
7974,845.33534579,9.56938
7975,817.49969745,3.436776
7976,786.47977815,9.601713
7977,786.41406485,6.948337
7978,596.70530913,3.186949
7979,797.59781933,28.90477
7980,492.78086395,10.33871
7981,897.21672118,13.03633
7982,364.60598189,32.65063
7983,855.71706882,4.499789
7984,22.41542152,2.746994
7985,839.41812742,17.92191
7986,819.19437595,23.24974
7987,308.93700812,29.1686
7988,249.9937229,13.53817
7989,975.16794472,7.389838
7990,336.07458985,17.88486
7991,858.05672569,9.284755
7992,97.96907449,24.45884
7993,360.71908621,21.79972
7994,261.17528003,9.800998
7995,468.35360426,11.05853
7996,42.08690849,5.592509
7997,754.73921216,25.70927
7998,165.31467144,20.03376
7999,967.82136947,14.64893
8000,241.71701669,17.42346
8001,47.41446244,10.86202
8002,817.55474186,4.467164
8003,715.25687394,15.08094
8004,862.01935604,19.98885
8005,577.75327989,25.18679
8006,755.62152914,8.28487
8007,975.17984587,4.756959
8008,200.10768328,17.14688
8009,433.73360327,33.99876
8010,305.03500919,2.308012
8011,738.84101081,26.00343
8012,63.83993122,18.16068
8013,389.01724893,21.98862
8014,399.4972015,5.479037
8015,709.29672565,16.85197
8016,910.98635493,11.42957
8017,805.23529398,13.45724
8018,975.21328818,13.02741
8019,44.81967975,7.432172
8020,992.07310361,8.685437
8021,413.83290791,30.27213
8022,91.69802194,16.38406
8023,296.51519398,11.44596
8024,894.13711424,12.30306
8025,787.35432683,15.8749
8026,696.60623561,21.34096
8027,531.13209679,20.09177
8028,670.52188468,13.0887
8029,40.5722004,2.405444
8030,45.72274298,9.330768
8031,542.52437938,19.94509
8032,759.88168557,7.389044
8033,940.71467143,20.0853
8034,935.96445125,12.89658
8035,552.38360838,23.24101
8036,50.84936405,6.964193
8037,702.88241159,22.78556
8038,179.28194475,12.2375
8039,781.88299909,25.70884
8040,234.58654674,13.08569
8041,840.43146517,24.99818
8042,426.98662445,19.26049
8043,662.09953405,23.91122
8044,950.30206007,7.513164
8045,220.67186189,12.98562
8046,1040.82161433,16.49131
8047,839.69257294,16.05612
8048,676.02285652,16.17938
8049,901.06307333,15.45902
8050,30.15175619,9.185632
8051,775.62871077,9.775678
8052,109.050864,3.987739
8053,962.12462447,14.71659
8054,924.15349955,23.38704
8055,646.40878184,10.57144
8056,168.14857989,12.86541
8057,66.61702846,5.203666
8058,87.01884382,9.987967
8059,650.57438362,6.051093
8060,612.80014365,32.45322
8061,577.24611408,14.99075
8062,790.36810562,22.54316
8063,94.28008994,5.015549
8064,877.80927863,15.73701
8065,123.97134324,12.23201
8066,498.49641874,21.01692
8067,771.76795978,28.85993
8068,680.39220754,8.349564
8069,701.32073368,3.293521
8070,924.18700293,11.92015
8071,665.14770123,5.07762
8072,60.52272639,9.471144
8073,637.92769603,16.50312
8074,997.98089347,43.37396
8075,873.83101535,5.835768
8076,476.52485875,33.39351
8077,1012.89612948,6.271609
8078,854.51890523,3.439198
8079,725.48518657,9.090605
8080,550.37424271,10.5724
8081,983.91915572,17.28136
8082,665.3497763,5.16681
8083,935.24842441,19.51393
8084,828.99275076,NaN
8085,669.08524183,17.53935
8086,789.87928551,6.225738
8087,308.61788741,13.27102
8088,651.29943305,15.1424
8089,602.01166553,14.42751
8090,435.54823002,17.51133
8091,97.69528588,15.7826
8092,807.94641122,12.80788
8093,931.70344046,5.147283
8094,748.65539438,2.122684
8095,670.33822371,5.659906
8096,400.60820209,14.73289
8097,366.35572047,22.09657
8098,813.40005404,3.912075
8099,965.05903417,2.083962
8100,636.55775983,23.22838
8101,684.51152843,27.09364
8102,897.54253922,3.143739
8103,441.33140428,32.21969
8104,955.76618917,15.67485
8105,888.89362495,12.61653
8106,712.19490994,13.1597
8107,283.64487802,19.80102
8108,805.77822916,13.90572
8109,199.63549641,22.97311
8110,959.15423888,25.60681
8111,328.69606189,20.17936
8112,456.84513972,24.35673
8113,30.76601641,4.213695
8114,124.54933668,14.66781
8115,319.70281971,13.82511
8116,204.6149571,6.063502
8117,26.55683713,2.06624
8118,790.36191624,33.5188
8119,868.37358262,9.160328
8120,766.84721552,35.78258
8121,859.57264135,14.43598
8122,684.56592615,9.911796
8123,939.61839079,14.14509
8124,336.61629333,16.17588
8125,395.33254551,31.00418
8126,191.79997649,24.7841
8127,989.23647806,6.23424
8128,833.78095481,9.684558
8129,680.12872751,12.85025
8130,889.52204379,14.09613
8131,849.21656634,0.690798
8132,50.55435558,4.236607
8133,910.83162202,8.694323
8134,830.19067023,30.49441
8135,750.81655117,7.901121
8136,809.4538106,5.59304
8137,605.37716136,32.89452
8138,906.15742482,4.923122
8139,664.64300949,20.71501
8140,208.83102407,5.911305
8141,877.94622943,22.83227
8142,69.57163894,4.562241
8143,827.57487442,8.536675
8144,944.08129339,21.5514
8145,722.45899438,30.01206
8146,738.31923125,4.477666
8147,666.08955723,4.643711
8148,82.55045699,7.467981
8149,180.47867143,38.47253
8150,107.72060041,5.843444
8151,58.24720135,17.20903
8152,159.43990928,16.74142
8153,409.17324608,23.7336
8154,709.57097012,24.19314
8155,906.91639685,11.27949
8156,282.12211506,32.76926
8157,668.35217115,18.29037
8158,750.13369984,22.35523
8159,86.8541691,26.81072
8160,714.38165066,8.424532
8161,444.86601372,11.3503
8162,617.48340783,18.80352
8163,754.76607636,22.18214
8164,730.45368982,15.62799
8165,995.05385824,13.14599
8166,621.49468203,17.40744
8167,722.89396692,19.76288
8168,245.9387581,2.46863
8169,71.86411365,9.633163
8170,974.04191198,22.02492
8171,980.05737621,13.85487
8172,674.42366375,5.438029
8173,609.61015364,7.478935
8174,973.17963318,10.80363
8175,594.09036975,24.74495
8176,344.12576905,13.20071
8177,713.82963077,21.49713
8178,176.62886707,11.05684
8179,539.01757427,26.72719
8180,393.11693694,18.06647
8181,886.62033718,22.32227
8182,816.44053265,15.39886
8183,923.09521284,5.879094
8184,325.587895,8.847222
8185,631.53219978,13.00247
8186,428.16308101,9.125834
8187,759.23328527,19.80738
8188,974.16354816,6.175187
8189,891.17914387,5.479641
8190,826.40105915,6.489796
8191,685.56132087,6.304718
8192,599.28947124,14.54318
8193,243.41898655,3.507816
8194,33.85330172,12.99723
8195,139.86540214,6.505028
8196,716.49165106,5.131688
8197,809.7903318,4.802095
8198,585.59895037,41.67605
8199,303.6388209,18.98002
8200,58.46552866,7.204461
8201,815.97620497,24.71257
8202,109.25840569,10.18979
8203,108.66311262,26.49555
8204,802.09116549,28.72804
8205,698.88916718,9.833872
8206,801.92600218,8.11444
8207,684.3857586,4.651275
8208,167.95961168,11.2949
8209,755.13535766,29.31164
8210,725.87469087,22.18915
8211,882.18632916,16.21093
8212,656.21351071,12.54129
8213,252.94403857,24.99954
8214,195.95579013,15.18213
8215,651.73910522,15.97036
8216,391.57945825,24.01982
8217,816.34688244,17.83714
8218,458.43349615,6.030487
8219,684.89203861,5.873856
8220,42.41049801,8.552074
8221,570.64053367,29.81522
8222,101.56583845,6.363869
8223,904.64596621,11.65095
8224,500.52659102,13.65749
8225,705.18215469,21.69322
8226,688.3054201,30.9793
8227,409.05314616,10.89928
8228,133.65677644,2.238947
8229,964.19309286,10.13447
8230,175.71603362,8.59953
8231,190.06509604,22.79669
8232,881.84716902,2.539046
8233,196.01578243,31.98886
8234,922.15902112,23.02631
8235,868.50630587,1.862645
8236,993.17548549,17.7887
8237,162.7339881,14.60532
8238,568.47525743,22.17703
8239,408.60980644,9.701819
8240,879.3874649,16.58529
8241,59.79467,7.887594
8242,815.76210927,12.15522
8243,108.95305567,7.218473
8244,968.65636992,11.19719
8245,162.9993329,10.88074
8246,120.91208449,14.23943
8247,772.51502713,11.55369
8248,772.23979259,2.853974
8249,269.06130977,21.71736
8250,414.56301896,32.34777
8251,146.99658539,9.279693
8252,211.16298944,14.98794
8253,400.46642222,27.76702
8254,634.15912678,6.515582
8255,795.84681878,5.849683
8256,805.49411275,9.607047
8257,395.97784465,24.40313
8258,550.72926406,25.37016
8259,864.43316575,6.358571
8260,76.4378097,3.913429
8261,453.18657049,34.76373
8262,751.22644502,11.37194
8263,640.42188226,20.59935
8264,279.17446995,17.64484
8265,700.54610661,7.903831
8266,98.38353737,20.54112
8267,79.74427064,13.33628
8268,88.97114299,16.72922
8269,713.5462125,0.7965881
8270,682.01574593,5.8565
8271,35.54649514,2.567605
8272,158.42504632,10.89042
8273,715.67484518,14.38333
8274,308.30249519,30.71601
