,aw3d30_wgs84_Iporanga,aw3d30_slope_Iporanga
3774,739.28334499,9.8685
3775,834.26812094,13.14392
3776,NaN,NaN
3777,NaN,NaN
3778,423.68970268,17.27174
3779,292.1432535,28.12995
3780,NaN,NaN
3781,111.65376241,20.56126
3782,934.06125842,23.81508
3783,527.23807418,21.46894
3784,834.37312143,7.022372
3785,29.60473415,4.149669
3786,59.57442204,11.94412
3787,870.35012946,22.11986
3788,554.98278401,25.05098
3789,780.38454959,1.448225
3790,679.84056007,26.54698
3791,873.39116864,24.96748
3792,582.51235649,17.23932
3793,216.12814675,6.184152
3794,724.31362536,28.66843
3795,920.29873086,24.57575
3796,915.09740031,13.60409
3797,839.02488172,14.14095
3798,537.28099105,25.93559
3799,692.43565659,24.01791
3800,55.04875154,10.73746
3801,73.34584325,14.49526
3802,411.15244746,29.00591
3803,467.11636404,23.95933
3804,NaN,NaN
3805,272.83660853,0.5112271
3806,867.07787139,19.76078
3807,287.61248931,12.64094
3808,268.15909342,25.8497
3809,793.27566266,14.34773
3810,NaN,NaN
3811,777.47111558,8.190251
3812,709.36791454,4.154422
3813,736.25375424,24.11688
3814,804.68640159,34.75725
3815,236.77096596,15.76931
3816,817.70301316,24.03103
3817,816.68492107,35.25639
3818,NaN,NaN
3819,840.68393183,7.619736
3820,628.088846,47.4963
3821,884.91853844,25.54659
3822,922.96295512,20.02221
3823,799.58744934,6.264246
3824,703.44478041,32.81801
3825,854.60064985,28.02133
3826,532.14744026,12.51165
3827,468.73634934,33.65639
3828,518.95123798,18.90907
3829,653.92931764,24.58404
3830,674.57850365,4.47113
3831,716.06832419,25.36702
3832,68.43072241,15.73414
3833,33.28516612,5.848177
3834,738.26921385,6.514554
3835,NaN,NaN
3836,99.97543335,5.144796
3837,125.83589913,14.65437
3838,497.21492644,29.3449
3839,776.5722262,16.16639
3840,822.08547977,25.40625
3841,NaN,NaN
3842,814.95909392,3.306505
3843,59.81743484,1.450627
3844,876.60728929,16.84596
3845,880.54787712,28.16228
3846,725.40795573,7.553873
3847,833.49795385,15.75021
3848,400.70900596,30.97714
3849,785.97491051,NaN
3850,294.77704043,11.98173
3851,776.7185192,12.46614
3852,NaN,NaN
3853,754.90505188,26.44181
3854,735.1797774,2.230811
3855,939.04792152,19.68899
3856,893.70283477,20.42891
3857,542.73502856,19.5639
3858,508.79253524,NaN
3859,917.36926244,10.91512
3860,840.62825831,2.535264
3861,81.67623839,9.781211
3862,735.43909214,11.75267
3863,328.55217929,17.80576
3864,169.63299956,0.3452682
3865,235.50578152,12.2254
3866,878.66574662,13.73354
3867,766.13173715,7.818038
3868,771.67911537,17.29993
3869,279.12589942,9.976851
3870,162.90813063,3.985548
3871,NaN,NaN
3872,716.15228722,8.840281
3873,663.2413226,9.617357
3874,395.11770572,12.2971
3875,866.52552528,8.638903
3876,782.06743438,15.89999
3877,327.92150371,16.96425
3878,44.84139909,7.858263
3879,146.68745637,1.034116
3880,39.2321367,0.7426383
3881,904.01898497,17.94246
3882,345.54906767,19.21138
3883,790.02602384,23.61114
3884,642.21475173,2.118628
3885,320.96182531,21.7845
3886,893.57040973,12.31168
3887,NaN,NaN
3888,819.14823754,15.04487
3889,277.57401475,19.75955
3890,809.00525217,14.85742
3891,218.88111251,25.44357
3892,934.97960234,8.90263
3893,NaN,NaN
3894,180.56947406,2.54128
3895,NaN,NaN
3896,499.68290139,7.52725
3897,290.48058047,22.69855
3898,927.53781607,11.6559
3899,140.15072029,9.444952
3900,768.81737056,4.792292
3901,74.81369231,11.04085
3902,970.22741304,4.888577
3903,877.35665303,18.02264
3904,697.39314024,13.35081
3905,535.1538116,12.58998
3906,811.66611293,41.81137
3907,785.59218873,20.35274
3908,815.53198891,16.05526
3909,727.48097119,27.76311
3910,NaN,NaN
3911,804.61020781,9.317857
3912,874.34673518,18.46492
3913,949.1000912,9.322952
3914,942.93935021,7.131871
3915,211.46711905,2.879408
3916,913.96899515,11.47779
3917,747.73422224,15.38181
3918,758.36434544,11.89762
3919,696.69073497,35.10862
3920,NaN,NaN
3921,966.20295042,5.325961
3922,861.91063128,18.99317
3923,898.00232266,4.152718
3924,552.81101699,23.06522
3925,869.80705086,26.91652
3926,839.57416277,28.32448
3927,813.50268086,5.31392
3928,128.86683171,14.3082
3929,713.69570293,11.26085
3930,822.38009284,10.13525
3931,158.01767789,15.38609
3932,777.43309171,22.94254
3933,168.79329375,NaN
3934,735.08067513,29.10219
3935,NaN,NaN
3936,897.59522372,21.77558
3937,716.91318566,27.09297
3938,157.03273581,25.32719
3939,624.08166949,28.49669
3940,846.68436601,11.97006
3941,106.69529796,11.68996
3942,683.02645233,28.57533
3943,817.5315966,18.93682
3944,516.09242552,46.77618
3945,683.38080827,8.880749
3946,768.42127724,21.04777
3947,889.83853606,19.70436
3948,836.63357673,15.98631
3949,791.75076826,17.52764
3950,60.72480898,3.354134
3951,794.34003798,8.85951
3952,922.92158703,13.38066
3953,416.50523626,8.551711
3954,763.88740513,23.21537
3955,593.14831421,29.67633
3956,927.97808097,11.83386
3957,315.71996178,26.28732
3958,719.12758981,10.71274
3959,51.03272332,10.71485
3960,189.09242389,21.38861
3961,796.34860387,11.01315
3962,567.48416161,28.06286
3963,735.10293927,9.947955
3964,89.50921011,3.116974
3965,972.21046839,11.30974
3966,774.70203191,5.530841
3967,804.47856554,14.47877
3968,670.12884062,6.50875
3969,904.45173934,14.66447
3970,792.61896877,31.66969
3971,735.93181464,38.3559
3972,1022.21446266,15.59714
3973,886.15661084,8.514119
3974,414.61752845,23.99077
3975,336.50460055,NaN
3976,94.88209744,16.76298
3977,884.00536703,7.596073
3978,123.95272402,8.691167
3979,696.34865887,30.62069
3980,129.65755641,20.5615
3981,906.88431671,27.13039
3982,815.45916363,18.17475
3983,808.15107821,20.25363
3984,358.12045829,21.86183
3985,884.94305938,35.14389
3986,210.27279524,20.50533
3987,664.19787239,7.559648
3988,852.2859628,14.39127
3989,792.74543187,14.93061
3990,538.11970821,32.01126
3991,563.6331283,17.51739
3992,647.93177792,19.46915
3993,674.31249223,19.46397
3994,238.76876681,29.02494
3995,773.06287028,11.08005
3996,924.00040925,11.42066
3997,746.00099829,22.65022
3998,929.45361893,11.91458
3999,124.95957775,11.90474
4000,96.52560866,NaN
4001,116.60937258,2.088916
4002,503.67835885,12.65499
4003,559.02413816,24.34775
4004,761.26038438,28.11342
4005,156.03086551,6.966423
4006,835.54107825,19.31422
4007,111.4035755,15.24372
4008,802.27393679,26.36832
4009,867.73439245,21.11532
4010,477.84535037,28.39108
4011,953.78285893,27.31795
4012,682.43020347,10.46839
4013,826.7848873,18.65041
4014,833.26134348,22.29871
4015,191.66441266,15.111
4016,683.88906842,30.68679
4017,431.09953747,21.4991
4018,933.12888973,1.061365
4019,287.3816387,20.86703
4020,413.90590727,20.21934
4021,NaN,NaN
4022,NaN,NaN
4023,375.51215239,33.58161
4024,NaN,NaN
4025,752.69872037,13.22306
4026,81.47062142,4.887405
4027,906.52496037,11.00754
4028,NaN,NaN
4029,304.24236628,11.39073
4030,803.22430418,11.47865
4031,871.03414592,39.46335
4032,941.18232553,14.29367
4033,818.7352262,26.55078
4034,680.58198776,3.451239
4035,346.74607956,35.69258
4036,750.57995548,30.14133
4037,756.27710066,16.8336
4038,455.55066618,29.67682
4039,796.94257778,16.42024
4040,153.4296273,2.451682
4041,978.96954682,16.56189
4042,NaN,NaN
4043,787.40124129,17.56649
4044,79.34425409,9.777834
4045,124.37474585,12.32884
4046,780.48627749,12.86351
4047,203.85842453,25.68347
4048,778.62988749,20.4635
4049,146.20416794,7.175612
4050,814.2540477,25.00149
4051,469.56059831,26.10092
4052,703.3510779,17.44543
4053,707.34806495,11.19138
4054,904.17815892,7.519961
4055,805.6257761,8.281763
4056,954.03127503,10.87354
4057,708.32890669,3.034288
4058,NaN,NaN
4059,271.40895537,11.9574
4060,95.59104632,8.586327
4061,NaN,NaN
4062,204.10672994,13.09677
4063,795.55906635,13.79123
4064,946.58532194,23.75112
4065,837.79414319,23.71728
4066,117.94597387,24.57622
4067,795.49718401,22.76159
4068,852.68839082,15.89843
4069,676.14205663,18.68381
4070,330.74752676,39.53858
4071,813.1045892,19.13681
4072,868.34768087,16.333
4073,822.48148708,10.06016
4074,446.49239277,30.91133
4075,798.34228122,13.93131
4076,634.49702008,17.26421
4077,953.92930686,28.5387
4078,NaN,NaN
4079,NaN,NaN
4080,611.12629659,32.87502
4081,NaN,NaN
4082,760.18288827,14.95648
4083,726.37623888,7.277048
4084,716.19812306,1.391015
4085,709.06987191,18.88051
4086,779.88597393,26.79583
4087,837.30393038,22.1797
4088,434.52206909,9.640009
4089,582.7744671,25.34404
4090,NaN,NaN
4091,918.38587066,9.078687
4092,NaN,NaN
4093,702.93867904,1.376458
4094,449.99645912,17.5151
4095,917.84358962,25.59444
4096,853.4600496,8.995036
4097,NaN,NaN
4098,846.7577642,4.450029
4099,739.46086552,27.06797
4100,713.8800057,8.417484
4101,880.72504523,26.67066
4102,495.5501808,11.1971
4103,163.98248968,32.64795
4104,856.67527507,13.9216
4105,660.2776269,20.20336
4106,704.44960636,8.719347
4107,1048.17827811,21.88637
4108,313.70530203,37.65198
4109,732.37522577,22.77457
4110,180.23751712,18.47198
4111,594.49135608,21.24549
4112,1027.74082978,14.45348
4113,612.0669304,29.26101
4114,646.0817639,10.5857
4115,627.8598301,21.7861
4116,743.74379434,22.71572
4117,734.41973518,16.78817
4118,NaN,NaN
4119,551.56604756,28.92327
4120,791.6943801,6.384165
4121,801.87293394,8.218855
4122,425.63293419,9.070743
4123,868.7586767,17.32232
4124,114.83433414,16.60427
4125,498.88983484,9.55309
4126,500.83619506,26.05353
4127,735.47410973,10.92511
4128,937.93814746,11.74624
4129,888.80542387,6.723379
4130,931.14883777,27.62993
4131,368.92593572,NaN
4132,65.94147809,1.035533
4133,689.11955086,10.21878
4134,846.38087973,4.477951
4135,52.70855601,14.95296
4136,117.88246486,23.94895
4137,781.19458005,11.43004
4138,652.09241263,5.861206
4139,243.9862077,28.0859
4140,958.25265149,12.2149
4141,279.98732777,24.34443
4142,889.53640394,15.97416
4143,878.8270333,17.28856
4144,891.35247328,7.674542
4145,968.75959248,6.386384
4146,NaN,NaN
4147,862.55980963,25.21057
4148,914.72216084,20.97164
4149,902.37461387,9.735414
4150,365.15747667,18.64174
4151,662.57199961,9.888008
4152,368.08306528,21.31878
4153,258.84932458,7.836125
4154,407.1162479,22.76286
4155,NaN,NaN
4156,691.81752301,9.719481
4157,726.91386686,10.33122
4158,273.56931734,24.55053
4159,831.55775433,21.52753
4160,722.26499591,12.29524
4161,196.7467285,17.62676
4162,643.5834843,27.7708
4163,NaN,NaN
4164,258.51411518,27.44787
4165,NaN,NaN
4166,NaN,NaN
4167,195.82257591,17.89625
4168,80.21735842,24.99891
4169,895.77613944,1.05995
4170,790.39487915,4.644492
4171,441.07697906,32.59006
4172,694.18926585,4.074026
4173,196.50010468,23.01841
4174,758.32454615,6.051346
4175,NaN,NaN
4176,907.93036471,8.743163
4177,654.25600981,25.02781
4178,187.70860657,13.26964
4179,835.46155477,14.48737
4180,711.4049846,5.210681
4181,NaN,NaN
4182,816.87542135,6.846163
4183,365.52270454,33.68299
4184,653.59373602,24.28346
4185,781.04026472,14.15759
4186,703.20740694,12.67384
4187,689.13573632,10.76898
4188,817.4480967,3.804657
4189,781.60520624,23.66602
4190,645.96658377,8.419474
4191,688.042596,29.49009
4192,1007.13799327,10.24346
4193,476.40721303,18.38384
4194,782.29615736,5.384816
4195,NaN,NaN
4196,794.87152317,8.254947
4197,236.51763309,16.29302
4198,818.76908842,9.596409
4199,801.10118681,1.297878
4200,238.63951329,15.96643
4201,45.68587984,3.235174
4202,448.80197593,27.61366
4203,798.38140319,6.84321
4204,916.14986325,20.07754
4205,642.32610513,19.15454
4206,892.9924697,16.97874
4207,60.96026147,11.91506
4208,770.46908788,11.28264
4209,61.98724653,9.863912
4210,719.38089318,6.513445
4211,781.5726088,6.217246
4212,867.20104739,15.11545
4213,201.65686625,24.04131
4214,786.56288959,20.97113
4215,313.06537796,9.313555
4216,68.68882748,9.601576
4217,922.04680641,15.99439
4218,NaN,NaN
4219,815.53939822,23.71001
4220,909.46737125,17.2269
4221,663.77778207,25.92781
4222,499.28944836,31.08665
4223,354.16902688,25.76862
4224,902.7741116,15.54714
4225,745.54641058,11.64648
4226,809.76511639,19.88972
4227,685.36897772,22.87614
4228,859.91812328,12.61784
4229,245.24277649,27.26489
4230,NaN,NaN
4231,954.18554996,34.88266
4232,863.6520082,11.28444
4233,343.47694002,12.84484
4234,187.78273441,NaN
4235,226.03618739,29.26327
4236,NaN,NaN
4237,721.43111932,31.98215
4238,850.26392676,23.12581
4239,204.85523374,16.90675
4240,382.66682975,27.26867
4241,309.88094097,27.49704
4242,752.56363643,5.253144
4243,897.06526498,25.04951
4244,657.1342744,5.65886
4245,844.68172592,13.40409
4246,149.93269814,13.28033
4247,268.0213537,17.55107
4248,765.67592175,12.84705
4249,244.24804478,20.76876
4250,579.06463172,19.14544
4251,840.46680028,13.31112
4252,826.82226085,2.029372
4253,928.66669985,4.792173
4254,86.6810888,13.91369
4255,481.94271975,7.454992
4256,718.38199786,13.47328
4257,168.48303011,16.09556
4258,760.2213365,3.177546
4259,NaN,NaN
4260,427.58097136,20.32252
4261,697.37468858,21.8539
4262,259.98472927,20.16936
4263,915.63278294,7.319625
4264,805.40671899,12.70008
4265,57.26973622,6.828492
4266,495.95657405,29.37118
4267,NaN,NaN
4268,434.50274599,11.95435
4269,358.7404744,17.40487
4270,NaN,NaN
4271,884.3095416,22.29742
4272,627.93929359,25.16325
4273,826.57179267,2.78
4274,82.46043467,18.18711
4275,827.37182726,11.36025
4276,269.0561883,6.559947
4277,735.91900173,18.10592
4278,724.00132374,25.70695
4279,581.20891334,15.15419
4280,NaN,NaN
4281,118.41368264,11.60975
4282,707.20651536,0.5082356
4283,854.70177054,13.17313
4284,587.84725375,42.21066
4285,671.33648125,7.279602
4286,896.13234937,7.964111
4287,993.98548969,18.93822
4288,902.87590541,11.51123
4289,989.32221256,8.107886
4290,355.04273629,33.71106
4291,930.70423733,5.486306
4292,913.94993155,7.35547
4293,876.05331583,21.11523
4294,180.70340787,15.6884
4295,NaN,NaN
4296,448.06799758,23.27713
4297,540.60299722,9.562415
4298,NaN,NaN
4299,230.9744025,10.37478
4300,116.36894538,18.84613
4301,854.80659718,7.157776
4302,780.54997814,9.551207
4303,796.093938,15.94523
4304,904.89627388,10.06277
4305,866.17000576,22.185
4306,296.77483881,12.77762
4307,673.12856473,27.40988
4308,121.0610417,16.03075
4309,743.6533771,7.571663
4310,86.3742481,14.19926
4311,706.26610899,28.01458
4312,887.56285543,29.41032
4313,912.38841318,6.780895
4314,717.86232533,21.416
4315,NaN,NaN
4316,902.81214997,3.095834
4317,715.1251743,9.938523
4318,885.95427774,9.383471
4319,914.49576183,6.606467
4320,914.92971308,10.71372
4321,960.1640486,7.91292
4322,153.41452885,1.119734
4323,867.06246461,37.4126
4324,326.43572231,25.74907
4325,801.72745716,5.847692
4326,772.20176441,24.91339
4327,1010.38529181,5.473701
4328,884.63006637,5.87154
4329,889.14784757,21.42604
4330,330.48805642,23.90889
4331,139.86718645,12.70278
4332,840.87116263,13.59896
4333,852.75127932,22.87426
4334,797.06245799,19.42808
4335,46.05852323,5.722422
4336,74.85556155,15.49588
4337,835.50572636,15.44305
4338,636.09451788,25.25386
4339,NaN,NaN
4340,269.50111607,14.94848
4341,288.01023566,19.25088
4342,19.30605051,1.03464
4343,189.69747778,18.8009
4344,NaN,NaN
4345,687.4568924,6.946884
4346,834.70522942,0.3447483
4347,68.52803415,6.363009
4348,767.54050462,8.593274
4349,776.44507328,29.42938
4350,648.51360012,12.02125
4351,731.77246599,15.9915
4352,856.84030205,20.25816
4353,866.99464871,8.454577
4354,611.78592006,30.3747
4355,659.1675649,7.225229
4356,974.1362429,10.22244
4357,91.43840316,26.345
4358,958.01920187,13.5002
4359,936.48746906,18.57459
4360,754.39511355,25.04552
4361,837.56637363,7.122393
4362,653.00460218,10.89828
4363,818.64497267,5.544968
4364,114.36277881,10.85211
4365,997.18385393,25.98166
4366,832.54558828,25.9602
4367,874.3711753,27.34951
4368,177.71797924,14.35914
4369,303.49168086,28.77676
4370,644.0468136,11.22517
4371,67.67214199,13.82148
4372,364.54987302,25.80075
4373,NaN,NaN
4374,848.95574361,8.320065
4375,408.08459233,24.52181
4376,792.37454565,4.460757
4377,NaN,NaN
4378,381.68087959,27.61535
4379,NaN,NaN
4380,804.53800549,16.7407
4381,315.49885296,28.3437
4382,905.52813028,6.306515
4383,879.58288516,14.63468
4384,33.26038609,1.377047
4385,797.01130827,22.12792
4386,430.56864937,27.31831
4387,788.31886999,20.467
4388,697.49521861,20.39761
4389,106.68614004,7.546163
4390,437.39849223,35.79483
4391,56.80179757,6.694319
4392,402.87721471,19.04701
4393,661.10338109,6.427069
4394,247.0640485,26.38769
4395,918.34331153,16.75734
4396,759.16832654,20.51915
4397,911.99388913,9.08457
4398,789.37115564,20.39151
4399,712.37747664,38.20772
4400,767.18941634,23.03866
4401,760.9470372,15.59714
4402,198.32646599,18.17908
4403,810.13423761,28.32236
4404,758.85278419,1.782333
4405,744.02367682,9.350839
4406,707.47040289,20.46457
4407,NaN,NaN
4408,833.7817595,24.13446
4409,333.81202751,9.897902
4410,737.41381734,7.994686
4411,27.57080344,2.450392
4412,655.48469953,17.42495
4413,NaN,NaN
4414,928.23296998,16.62794
4415,751.17248858,4.30232
4416,946.68674912,21.11083
4417,400.59869463,27.33432
4418,25.35390727,1.292297
4419,365.82511565,28.17327
4420,93.99182804,3.914785
4421,464.79071939,12.6526
4422,NaN,NaN
4423,712.49658112,4.464114
4424,627.09172634,2.062699
4425,NaN,NaN
4426,682.33096306,5.18799
4427,942.13681456,18.95609
4428,906.19353229,16.81636
4429,790.98906515,25.29821
4430,903.42189031,28.41384
4431,828.53581334,3.813664
4432,906.21567656,16.63259
4433,889.01664055,9.733591
4434,129.62657426,13.29194
4435,678.15738396,6.078559
4436,36.8179832,3.686204
4437,856.76678799,9.243076
4438,NaN,NaN
4439,792.11082482,4.470552
4440,645.97262454,8.552834
4441,88.62686907,10.10804
4442,82.94169563,4.888816
4443,NaN,NaN
4444,794.79402376,17.98956
4445,NaN,NaN
4446,616.13932241,41.13872
4447,788.39046215,8.282702
4448,NaN,NaN
4449,952.20264954,25.00315
4450,NaN,NaN
4451,875.36112461,31.67172
4452,277.9071615,18.25348
4453,754.61678954,13.04916
4454,629.91926246,26.31678
4455,961.04190231,4.671855
4456,780.0251954,16.522
4457,106.64698718,15.91444
4458,871.36357816,16.68718
4459,362.34433041,27.60557
4460,262.04477862,14.09199
4461,882.76848018,7.476148
4462,29.66300089,7.859157
4463,684.20606092,6.843709
4464,885.73135158,28.59173
4465,164.03932148,2.572076
4466,144.61406797,4.332816
4467,856.7155845,18.85686
4468,573.52672722,33.53247
4469,849.47104304,16.4943
4470,888.87611442,12.5168
4471,824.71711307,6.153424
4472,167.65705971,26.18267
4473,867.23940799,20.85093
4474,691.04812775,12.20611
4475,199.9100358,32.27664
4476,720.29362188,14.76704
4477,820.07829053,31.42352
4478,799.29067978,23.5029
4479,NaN,NaN
4480,234.29158853,15.6326
4481,NaN,NaN
4482,866.44643798,23.79942
4483,271.3302572,27.88353
4484,1000.13226916,3.080537
4485,850.54587712,7.993765
4486,784.03481699,17.39708
4487,1084.67952191,29.19858
4488,910.78115092,21.1503
4489,858.04132732,20.77781
4490,693.44165597,2.80215
4491,699.96271256,4.91516
4492,547.85041897,16.70299
4493,39.6362982,1.485288
4494,864.60731259,6.490541
4495,781.44456343,15.71225
4496,682.90595133,26.34239
4497,698.40499793,5.471298
4498,798.28060242,1.389152
4499,651.19617177,2.572162
4500,670.71521211,30.15664
4501,833.26468276,22.26073
4502,NaN,NaN
4503,NaN,NaN
4504,389.64114389,15.74688
4505,812.19818395,10.56215
4506,170.05441014,19.49113
4507,200.8330865,3.495976
4508,810.63831314,9.567966
4509,787.80179964,18.76737
4510,47.85045464,0.6909229
4511,498.40168809,7.251058
4512,738.69850445,20.06409
4513,116.02901111,23.65176
4514,954.6477188,2.08098
4515,842.89229961,7.135594
4516,848.64005873,21.64877
4517,895.38088042,15.63045
4518,885.34015234,24.80794
4519,97.72964424,5.207556
4520,201.97363234,16.90393
4521,138.08336582,3.569398
