,srtm30_wgs84_Pantanal,srtm30_slope_Pantanal
7977,126.69593442,1.008947
7978,132.5283221,2.690521
7979,117.52472333,4.136763
7980,114.49800156,1.35087
7981,105.75872329,1.86194
7982,135.24482484,4.12185
7983,128.02595294,1.687911
7984,142.56075488,2.068254
7985,133.17371354,2.220917
7986,141.62497483,3.063564
7987,127.94783852,1.245175
7988,131.85613463,4.138435
7989,115.55445025,4.407175
7990,124.56419009,1.649544
7991,117.49764452,4.385458
7992,131.71644521,1.861925
7993,112.14669737,3.419662
7994,132.97114232,2.699121
7995,122.04515427,0.9307309
7996,127.44294975,2.329045
7997,119.38155281,0.7389434
7998,118.16290177,0.4865581
7999,115.36224953,3.880803
8000,113.0721447,0.6733431
8001,139.58140661,0.7706953
8002,119.48684067,2.218807
8003,122.50654854,1.464507
8004,143.0140969,2.377991
8005,128.05234048,1.465162
8006,121.64155327,3.40361
8007,114.66805411,1.243367
8008,135.86125397,2.013676
8009,112.12961912,2.484957
8010,140.69614122,1.465754
8011,114.03419613,3.573031
8012,136.34982685,2.368209
8013,136.61051345,4.200754
8014,142.11462955,0.4648987
8015,132.21494527,1.786456
8016,116.56040951,2.606469
8017,143.63758379,1.45987
8018,108.7091925,1.647769
8019,134.51722484,1.083889
8020,107.33449611,2.380006
8021,110.21459923,1.348728
8022,140.14505923,2.221303
8023,139.03342178,1.078982
8024,126.22901934,3.684772
8025,126.56528544,2.661134
8026,128.03900948,1.705556
8027,143.25097983,0.9307179
8028,121.90765672,0.4874294
8029,138.93765222,2.219457
8030,138.02437626,3.249089
8031,129.95598038,1.647157
8032,112.15475779,5.13153
8033,127.00206604,1.350912
8034,120.41262945,2.006281
8035,119.30947252,1.649512
8036,140.26751103,1.378275
8037,128.00763316,1.083179
8038,142.57452387,2.39704
8039,126.99068085,1.704835
8040,116.94634577,1.375685
8041,138.10517794,2.102306
8042,106.49405043,0.4874972
8043,135.87273898,2.83719
8044,115.54718788,3.469818
8045,142.02005098,3.075837
8046,112.87393685,2.071347
8047,120.83185401,1.719105
8048,137.3387447,1.64757
8049,122.89650078,1.082795
8050,149.20031286,4.374644
8051,125.12086673,1.189195
8052,129.07074213,3.251074
8053,108.4863008,1.647764
8054,108.56634565,2.782198
8055,115.8042974,0.9306756
8056,129.26273723,1.703211
8057,136.86629075,3.563762
8058,126.37631238,2.695659
8059,122.93462037,0.7728415
8060,112.32940649,1.189367
8061,127.01572181,8.090374
8062,120.47407429,3.401525
8063,127.96615424,2.219958
8064,124.5375349,2.701938
8065,133.5349965,2.402695
8066,118.62606421,1.083807
8067,126.16662998,2.110442
8068,122.32543158,2.92043
8069,130.07596478,2.571398
8070,120.16489651,2.424517
8071,134.96845331,4.305035
8072,143.70352532,2.036948
8073,135.14715517,7.114463
8074,110.17436484,1.726685
8075,117.03101693,1.049745
8076,136.02944042,1.083703
8077,113.55151609,0.7397426
8078,128.3612956,2.360174
8079,125.48128767,3.031047
8080,118.97953407,0.4649427
8081,112.09521808,0.3359046
8082,126.43678871,1.707829
8083,103.84453546,2.525251
8084,144.89263005,NaN
8085,107.72480007,0.771959
8086,116.22487432,2.833922
8087,142.9568418,1.375381
8088,129.47708209,1.052031
8089,135.68924835,2.378386
8090,135.23511791,2.10076
8091,131.34400755,1.847293
8092,140.95394829,0.466899
8093,122.40817054,1.051509
8094,119.1753597,3.472687
8095,124.39336824,0.3369313
8096,134.32018498,1.926051
8097,118.66274376,0.7714635
8098,134.1920765,1.786406
8099,117.44578664,1.348216
8100,114.25909913,4.201159
8101,117.24450109,0.3356435
8102,123.3482776,1.396372
8103,128.18463372,1.685099
8104,112.78451831,2.425863
8105,114.38743136,3.830564
8106,129.28554878,3.730719
8107,115.86785211,1.084163
8108,115.50421317,1.786239
8109,118.86037903,1.735845
8110,117.20962383,1.375269
8111,115.23065784,2.426732
8112,130.1749193,2.064142
8113,135.17399245,6.110221
8114,116.47114819,1.464451
8115,113.39791583,7.324669
8116,135.26894023,2.524107
8117,138.89093143,2.306476
8118,119.46037496,1.480461
8119,116.08005782,2.302656
8120,112.83978791,3.997711
8121,128.76210847,0.7697247
8122,112.27753225,3.400144
8123,135.56740953,2.425822
8124,114.05583017,1.010687
8125,120.94593965,1.081279
8126,109.47569763,1.703407
8127,118.66438357,4.214801
8128,121.16478899,0.7416465
8129,131.95404873,2.296593
8130,126.35161336,1.730672
8131,106.85104216,1.247325
8132,137.88183387,2.750037
8133,119.69248822,1.731845
8134,136.59202926,1.703822
8135,111.49716778,3.365439
8136,119.55345355,4.13087
8137,122.72962713,1.787449
8138,117.26231165,0.7697427
8139,129.78329138,2.924123
8140,111.44368249,1.70695
8141,128.62097801,3.733298
8142,135.94284129,1.014456
8143,114.25864151,0.337629
8144,119.99311434,2.008301
8145,124.19379033,3.960302
8146,124.89619628,2.521558
8147,136.78315539,0.4669402
8148,141.75254612,0.7418091
8149,120.10379659,3.03587
8150,138.1576934,1.480136
8151,144.30150639,2.15976
8152,118.21953665,3.961898
8153,118.97238903,0.7399237
8154,129.98157654,2.037391
8155,117.37600102,1.010857
8156,148.17296825,2.063735
8157,119.23196904,3.133581
8158,137.44287318,2.686165
8159,140.2507544,3.375705
8160,123.59671963,4.04633
8161,129.87529992,2.571057
8162,128.91547065,2.402438
8163,116.45684501,0.7683792
8164,130.398465,1.924049
8165,115.35657928,2.066951
8166,120.08252599,3.14123
8167,129.41617338,2.02233
8168,126.90522361,0.3396761
8169,132.46947408,1.688698
8170,122.88773225,1.926113
8171,124.96337112,1.721316
8172,129.36297714,2.661103
8173,129.14050426,2.103824
8174,113.75113316,1.785124
8175,145.05655043,1.703215
8176,126.97070278,1.725748
8177,111.12807872,1.540686
8178,133.30476339,1.403551
8179,125.51074075,5.560858
8180,130.85260407,1.247747
8181,135.54232323,1.480277
8182,121.65604088,1.191153
8183,121.26876293,1.189238
8184,112.79291167,2.070637
8185,143.09695532,1.049852
8186,130.52193973,3.564075
8187,119.22959222,2.79402
8188,111.80953007,3.720864
8189,119.21216816,1.733099
8190,120.45881215,0.6732791
8191,119.9001487,5.607025
8192,121.27045937,1.786893
8193,117.04917036,2.103592
8194,137.25053058,0.4650348
8195,135.30418072,4.137129
8196,118.18411122,2.489498
8197,115.97943849,4.798704
8198,116.42950984,3.292715
8199,116.80100793,1.396418
8200,141.61198279,5.665746
8201,146.9526739,2.48045
8202,142.39311107,0.9326603
8203,133.29692948,0.6756765
8204,144.14248308,1.346046
8205,143.87221744,0.6761377
8206,113.95105055,1.082184
8207,127.57735279,0.7402545
8208,134.50969812,1.647824
8209,134.64376371,0.7685561
8210,108.9514502,1.706158
8211,105.91593599,1.481821
8212,124.41102963,3.564224
8213,141.44278448,2.024336
8214,126.30966615,1.009972
8215,131.74410484,3.73341
8216,117.61105137,3.037957
8217,117.95009646,3.688184
8218,140.98190022,1.346546
8219,141.82412306,1.78618
8220,143.63004757,1.188461
8221,116.26360833,0.00218334
8222,139.7882186,2.108517
8223,129.71782937,0.3394175
8224,115.98061182,3.847577
8225,137.88325009,1.863972
8226,121.69595848,0.7671987
8227,136.68122355,3.752401
8228,135.9306499,0.3354252
8229,105.77227241,1.398115
8230,112.16852094,1.480035
8231,123.53656733,1.350314
8232,117.00318315,4.454188
8233,138.6521948,0.7388395
8234,137.99584179,3.037908
8235,121.57006079,1.786469
8236,108.88518888,2.212219
8237,112.29691743,2.425006
8238,118.57708775,0.3395612
8239,135.34949333,1.537569
8240,137.12687014,2.021321
8241,135.27234158,3.886281
8242,122.63802639,1.841978
8243,126.25412736,2.329084
8244,122.89853566,2.024664
8245,130.6331519,0.7681944
8246,137.36833995,6.052284
8247,133.32057858,0.676618
8248,134.55092995,0.6746073
8249,130.90912297,4.419307
8250,121.05967196,1.648859
8251,128.10317324,1.010291
8252,121.81222878,1.466717
8253,116.09828912,3.256643
8254,132.9468527,4.750254
8255,117.17429763,1.863918
8256,118.55774309,2.61113
8257,135.22229958,1.924258
8258,114.56641823,1.0142
8259,111.78430975,1.014325
8260,135.83382913,2.110876
8261,123.56904765,1.848359
8262,133.15857514,4.035975
8263,135.01774171,1.079324
8264,125.35314001,1.409759
8265,118.95239022,1.84403
8266,140.5421126,3.262963
8267,138.16641584,2.023966
8268,132.7090138,3.076341
8269,125.02858257,1.723216
8270,145.955355,0.6763797
8271,140.73966051,1.463195
8272,118.93116342,1.541168
8273,113.03455616,6.379332
8274,120.10214768,0.7386943
8275,121.54455801,1.707312
8276,144.57142304,1.735373
8277,119.31566703,5.163954
8278,114.34383688,0.7707475
8279,142.60771604,3.572131
8280,136.09701724,2.6914
8281,143.96646862,1.348846
8282,113.98654466,1.374081
8283,126.85664436,1.051344
8284,137.25368054,3.033683
8285,122.70388899,1.053584
8286,117.0489325,1.724821
8287,126.36684349,3.722526
8288,127.85057025,2.108419
8289,135.26613845,0.6729386
8290,116.48443188,2.835885
8291,116.50580944,3.66901
8292,148.17404732,0.7650289
8293,121.3524769,1.013947
8294,129.06390534,1.68705
8295,113.51945547,0.6764792
8296,134.87622171,3.151371
8297,124.63513981,4.291521
8298,134.01295587,2.440907
8299,128.2558786,6.033144
8300,137.86456289,0.7400367
8301,119.4578285,2.038388
8302,112.37875723,1.703953
8303,138.04547151,1.729186
8304,111.3097592,1.084907
8305,124.89286544,0.4649158
8306,116.43575437,2.036756
8307,121.81696629,0.3385564
8308,140.98323882,3.705269
8309,133.08863401,1.705194
8310,114.2121326,5.771858
8311,116.38557993,2.813456
8312,120.9647301,3.566721
8313,122.92851888,0.6768769
8314,141.77196299,2.573422
8315,136.82123109,0.9307337
8316,134.49853877,3.292549
8317,115.29824336,1.647533
8318,120.70176562,1.374364
8319,120.83182963,3.295131
8320,126.93381344,5.563365
8321,129.95484804,0.7694344
8322,120.77359432,2.606525
8323,114.25105022,1.464419
8324,123.7203956,3.564507
8325,134.08040258,0.7418525
8326,117.79518421,4.927352
8327,113.77374025,1.687875
8328,128.83377371,3.111494
8329,130.47837725,0.00230045
8330,117.00553547,0.6736034
8331,136.49540193,2.705328
8332,128.53699505,3.151844
8333,136.29123833,0.00230641
8334,113.3122188,0.3364032
8335,141.32818548,1.686866
8336,136.13827142,0.7402358
8337,135.22708538,2.210909
8338,119.92610549,1.926983
8339,121.24216936,1.647558
8340,143.57263885,3.847298
8341,119.03836976,0.7666551
8342,132.16286188,3.366557
8343,129.31536667,0.3381011
8344,131.3715223,2.805094
8345,127.1513951,0.00230985
8346,131.57405928,2.033656
8347,121.9331225,3.565887
8348,111.2651184,1.728861
8349,133.50981835,0.7385486
8350,115.90660309,2.110516
8351,126.01466857,2.475785
8352,117.42974844,0.7416834
8353,120.69460018,1.703463
8354,130.45323769,3.156221
8355,136.3538693,1.78682
8356,122.79385702,0.7417321
8357,132.63937415,4.128467
8358,120.61587652,3.031476
8359,119.57622632,1.478761
8360,126.08723512,0.3366745
8361,110.61852878,2.071275
8362,116.0441014,1.407133
8363,125.03828812,0.3376922
8364,127.37655154,0.335683
8365,126.0505254,3.36967
8366,120.26946594,4.184474
8367,140.02459402,1.727898
8368,119.7280757,0.4869717
8369,120.8532879,2.69877
8370,123.52751267,1.861928
8371,139.94479445,1.72863
8372,117.82188979,3.075744
8373,134.67765304,0.4667777
8374,121.41432057,0.930673
8375,132.17267024,0.3351943
8376,116.169035,2.613392
8377,139.95587424,5.847753
8378,127.93685772,1.080788
8379,126.43822463,4.134639
8380,112.91733005,1.648861
8381,129.16995535,1.702336
8382,130.37624383,0.7667629
8383,131.61374373,1.787059
8384,131.53896954,2.221098
8385,107.52033785,1.707546
8386,127.46957775,3.799597
8387,136.26368767,2.0282
8388,120.91336106,1.735575
8389,121.08682119,3.038959
8390,131.82556718,2.482155
8391,108.81060639,1.086137
8392,126.24458211,1.351476
8393,111.89651421,2.66343
8394,124.30929613,1.462447
8395,137.22232193,3.570449
8396,128.9372211,1.739526
8397,128.65549782,0.7720329
8398,138.03379919,1.18855
8399,134.09966981,2.436497
8400,135.54369906,1.396388
8401,130.36234366,2.218752
8402,118.10340399,1.010452
8403,150.70289519,2.661645
8404,124.14881445,1.701584
8405,141.13193731,1.649504
8406,130.05970522,4.413125
8407,137.46704506,2.110232
8408,116.7306134,0.738907
8409,109.44142962,1.012471
8410,114.27672891,2.524932
8411,130.54327642,0.7662547
8412,138.55891723,1.011217
8413,136.06779912,2.064598
8414,128.8012593,3.034072
8415,112.95371769,0.7398728
8416,122.12246777,1.010138
8417,118.0900456,1.080383
8418,119.78382411,2.526301
8419,142.75625571,1.534829
8420,141.76793877,1.051415
8421,111.84322251,1.705971
8422,124.42724878,1.704661
8423,138.89279609,3.034455
8424,109.15447722,0.6730585
8425,117.2263682,2.703475
8426,142.68846162,1.481642
8427,144.20900155,4.424795
8428,143.59376203,3.11197
8429,123.83475597,0.738572
8430,134.67199447,1.403121
8431,135.06037758,1.647664
8432,126.33454639,1.244968
8433,110.97899199,0.9766366
8434,114.32697703,2.301456
8435,114.09080671,3.294487
8436,112.8358111,0.7405419
8437,135.54697653,0.3377405
8438,122.00281809,1.725856
8439,122.82991453,2.926227
8440,121.42220264,0.7705726
8441,116.4364106,1.053251
8442,135.4916561,1.051926
8443,124.38757804,3.470243
8444,115.93136618,0.7418265
8445,146.33205161,0.3357117
8446,132.86087978,2.014511
8447,134.22479077,1.08414
8448,114.04235117,1.012862
8449,112.51382141,0.7396946
8450,118.57978353,2.006324
8451,118.8453381,3.674048
8452,127.75318791,3.563722
8453,115.36388068,0.677537
8454,123.34658108,1.686699
8455,135.37404326,2.701526
8456,127.99920402,0.7386478
8457,134.6811668,0.00220041
8458,142.64149771,1.927108
8459,137.51689769,2.698359
8460,118.84433976,0.7416545
8461,128.42923845,4.884801
8462,120.21921395,2.162032
8463,115.28326955,2.834857
8464,130.06995959,4.539325
8465,118.12968669,6.522063
8466,122.6905118,1.010091
8467,113.43366598,1.734712
8468,116.60479776,2.219723
8469,131.6440666,1.842533
8470,132.63708787,2.357797
8471,136.75869965,2.367679
8472,125.06359127,2.110801
8473,138.90035683,1.396411
8474,135.39830597,1.784477
8475,120.36398229,2.103401
8476,109.60209135,0.9803786
8477,114.91973985,0.975451
8478,131.328399,3.258911
8479,135.35399042,1.707148
8480,114.55109582,0.767714
8481,121.33904556,0.9307343
8482,117.94492851,0.00220866
8483,137.83257769,1.350582
8484,122.0041618,2.441007
8485,113.89673583,2.021575
8486,112.01497737,1.787464
8487,115.56201502,1.467297
8488,109.25093796,1.011682
8489,103.74449172,2.423982
8490,131.49041474,1.706295
8491,139.7110071,3.03583
8492,138.1956279,0.7707667
8493,112.62542639,0.7417716
8494,118.4071477,2.958479
8495,116.36545374,2.009862
8496,118.08135477,1.706099
8497,119.5894518,1.406034
8498,133.13812396,1.646953
8499,109.91301625,0.9324925
8500,142.27815341,3.376468
8501,123.94551792,2.379133
8502,136.57750687,2.764487
8503,135.23809541,0.4649939
8504,124.06373257,1.242206
8505,126.21630987,2.615179
8506,145.38309028,2.034726
8507,136.16825203,0.4861454
8508,129.89466385,5.247364
8509,119.25331602,2.664231
8510,110.82739209,0.00202959
8511,137.10012847,2.368227
8512,112.21175186,1.647524
8513,113.80383997,0.491286
8514,113.78281005,4.582305
8515,130.69009537,2.664789
8516,122.88811813,2.221223
8517,132.45064064,3.792927
8518,135.55941882,3.894943
8519,130.42065962,1.190372
8520,122.75225887,1.375852
8521,139.36669322,2.698882
8522,130.0410603,2.749487
8523,117.18377399,2.427359
8524,138.70037654,1.189246
8525,134.46109024,1.401235
8526,140.051596,0.4669196
8527,112.90467068,0.7386678
8528,121.96397386,0.7402556
8529,111.86084801,1.648982
8530,113.93892804,2.163013
8531,126.86330582,0.9327183
8532,120.99163796,0.6759449
8533,140.5182595,3.736155
8534,127.34699141,2.309016
8535,130.00617559,1.688496
8536,111.18224345,0.7703461
8537,141.8003088,2.008742
8538,141.58436975,0.6755456
8539,112.08047048,2.927799
8540,139.13271324,1.687852
8541,116.93280721,5.395766
8542,112.09948286,1.011092
8543,123.2952708,4.617594
8544,104.46748465,1.350595
8545,112.45469759,2.928013
8546,131.61435112,1.721695
8547,132.08531804,0.7654999
8548,126.53151316,1.74058
8549,119.07401488,0.3366925
8550,131.48823715,1.952087
8551,137.06002894,0.7710844
8552,123.7141005,0.7672797
8553,132.52808025,2.165482
8554,133.13237555,2.357541
8555,114.76340285,3.1385
8556,134.3437402,3.069931
8557,135.95894458,2.03393
8558,123.92927512,1.052206
8559,120.05585281,1.688115
8560,122.74058149,1.703086
8561,135.0325584,2.300952
8562,128.68152575,2.398998
8563,117.4895928,2.571444
8564,122.2335728,3.460294
8565,125.46330005,1.40411
8566,124.78091564,2.360997
8567,134.29286351,1.081213
8568,125.94752822,2.219868
8569,120.92331927,0.6772282
8570,118.89827523,4.422945
8571,112.41514321,1.081955
8572,135.00999645,2.369118
8573,110.64215045,2.109
8574,109.10161732,1.3764
8575,134.33226738,2.833882
8576,141.57780762,1.049456
8577,131.59338951,0.7388009
8578,117.03103494,1.720269
8579,123.49253009,1.079507
8580,117.2717938,3.075879
8581,113.8355563,1.537137
8582,131.51131375,1.733363
8583,116.99152931,1.704974
8584,129.8788298,0.6727462
8585,114.60953475,0.7698704
8586,114.70100522,1.925425
8587,104.98368292,0.6752164
8588,110.42956054,0.7405555
8589,127.76579884,3.370093
8590,149.04543747,4.064805
8591,134.66668292,2.214695
8592,138.44124856,1.238207
8593,117.48767054,3.037163
8594,134.01706051,1.532819
8595,120.77927669,1.786388
8596,118.91792952,1.374953
8597,121.99914703,2.003593
8598,132.28749136,2.104966
8599,117.23637372,1.052149
8600,140.73274754,2.299226
8601,134.02725573,1.373644
8602,127.72579472,1.647675
8603,115.11112189,6.047125
8604,120.63133881,1.540915
8605,110.57260803,0.4667463
8606,139.13816342,3.996869
8607,111.23356124,3.474796
8608,110.45553329,2.834862
8609,136.55422746,2.769436
8610,115.58226983,2.002613
8611,109.39839635,2.836974
8612,136.8560905,4.724444
8613,128.44476251,0.4860234
8614,134.85344991,0.7384121
8615,117.19121989,1.053923
8616,121.43820772,3.398685
8617,126.07362273,1.538813
8618,105.00368304,1.352157
8619,119.3097313,2.48431
8620,136.71154842,2.80735
8621,136.01449596,2.035516
8622,139.42778676,2.836559
8623,128.09496362,1.051715
8624,133.51499757,0.9326461
8625,130.08005345,2.393727
8626,120.52713674,3.680119
8627,132.37940847,1.465669
8628,143.39878265,1.010605
8629,130.54038005,3.700441
8630,129.7419259,1.68443
8631,120.14254601,1.404069
8632,129.0714272,1.012648
8633,123.09116962,2.396951
8634,113.52902507,1.053912
8635,126.16859667,1.3964
8636,114.4113791,1.735302
8637,113.8237874,1.721035
8638,129.70321025,11.10347
8639,140.28540329,0.4905636
8640,152.09359786,4.066929
8641,108.5007046,2.1086
8642,116.62988348,0.7700682
8643,134.02514129,3.170868
8644,136.64883303,2.957707
8645,121.27616621,2.736096
8646,114.39562507,3.06396
8647,145.37763185,1.191188
8648,118.03518411,1.850102
8649,138.34230046,2.803326
8650,145.08590893,1.786464
8651,131.17520402,2.034155
8652,133.5774354,2.365685
8653,132.74060099,1.726242
8654,115.11588827,0.7685369
8655,120.52912674,1.403995
8656,135.26882608,0.00230059
8657,116.84252377,3.570484
8658,109.5256677,1.374736
8659,118.56148354,2.219606
8660,131.64700377,0.9307202
8661,134.52410996,0.3365369
8662,131.29596285,0.7399853
8663,140.8982493,2.220983
8664,130.74235255,1.532601
8665,128.32245138,2.734022
8666,119.55019157,1.530805
8667,110.67150329,2.490608
8668,130.16600889,4.404572
8669,118.02829376,1.786451
8670,140.2988821,2.424819
8671,145.29452317,2.423318
8672,116.72189528,1.3519
8673,128.19750071,3.260216
8674,138.7551505,0.3363009
8675,125.817733,0.3350073
8676,112.61378505,2.220825
8677,136.40259592,1.458503
8678,121.11131576,1.37537
8679,136.61013423,1.014767
8680,122.17482054,1.08046
8681,132.66350184,1.050156
8682,140.88549207,1.923986
8683,127.85875349,1.051753
8684,118.29061374,2.750658
8685,112.76409864,2.327153
8686,123.04535949,2.359006
8687,114.89583049,2.37818
8688,117.45668244,2.327154
8689,127.8233591,1.374891
8690,126.92518513,1.481825
8691,110.38267368,1.351343
8692,140.09642698,1.398255
8693,120.83755856,1.191173
8694,126.53498984,2.00964
8695,128.41809752,0.9777658
8696,124.90071344,2.921906
8697,123.09447971,1.051967
8698,114.8799441,2.303309
8699,113.34719123,1.481405
8700,128.88281185,1.533013
8701,127.17984214,2.487484
8702,105.80451082,0.3372445
8703,114.82714185,1.480165
8704,131.25215667,1.19118
8705,141.00802726,3.250071
8706,115.70593681,2.102519
8707,120.10279,2.218527
8708,119.19803649,0.7385631
8709,135.68389617,4.756487
8710,129.73003365,2.027879
8711,128.56713596,4.120723
8712,134.79347821,0.4872549
8713,134.84146816,0.7721265
8714,140.31443649,1.374529
8715,132.35963942,0.3382206
8716,134.77697786,1.377171
8717,142.33729465,1.083498
8718,132.54686146,1.687126
8719,107.58605686,0.7717763
8720,131.23373469,2.435609
8721,121.67547687,1.377485
8722,112.28985611,0.7653578
8723,117.03018934,2.002176
8724,126.4255849,3.112954
8725,117.55881072,2.303869
8726,146.97208358,2.523657
8727,143.02434894,3.87746
8728,125.70158344,2.818177
8729,123.34300159,1.703605
8730,127.30089892,2.735262
8731,114.46610875,1.733742
8732,111.28435455,0.6735623
8733,117.39990335,0.4649223
8734,115.06501126,3.447531
8735,116.64856191,0.7668508
8736,141.28203402,0.4848559
8737,142.02134644,1.373344
8738,137.56895914,2.167777
8739,138.93058091,2.066612
8740,127.7020091,1.009343
8741,132.50973739,2.161034
8742,129.5374108,5.700831
8743,117.16755683,9.842995
8744,134.25168073,2.960035
8745,129.46600481,2.010489
8746,139.68159032,4.214809
8747,139.83080941,3.401573
8748,137.32382193,1.706344
8749,126.67548848,0.7710657
8750,134.68341786,2.921381
8751,139.68169687,3.400983
8752,139.60111529,1.847619
8753,133.60817184,3.038457
8754,129.12510143,6.387005
8755,114.86105633,0.6766781
8756,135.35333631,2.401358
8757,144.92137575,2.036252
8758,123.1668006,7.957141
8759,115.19959022,2.201717
8760,128.63969027,2.523535
8761,126.33918171,3.385381
8762,109.1691356,2.738913
8763,116.28943544,0.7418291
8764,111.3401438,3.033805
8765,111.81370027,2.327166
8766,113.06078862,2.930188
8767,117.34856012,1.376221
8768,124.62731881,1.702048
8769,136.17478815,4.581414
8770,129.04712098,0.9815749
8771,135.32189676,3.041237
8772,139.45216033,2.400983
8773,124.33739682,2.070062
8774,110.19582112,1.787181
8775,132.97479213,2.108436
8776,113.83625247,1.243426
8777,108.37715177,0.6747275
8778,134.48157566,3.243924
8779,124.83151208,1.084313
8780,137.95385572,1.396402
8781,137.58608062,1.927099
8782,117.31804335,0.7700227
8783,131.81277658,6.8537
8784,141.43682745,3.111953
8785,118.76700905,1.085081
8786,139.31760088,2.812833
8787,140.05419823,1.051349
8788,130.70938076,0.3393981
8789,110.02027423,2.379245
8790,124.15817038,1.704887
8791,137.08036497,2.033783
8792,120.4072577,1.348981
8793,142.35467737,2.571061
8794,115.06483768,1.478236
8795,143.68549132,4.406834
8796,143.41822658,0.9326584
8797,113.2531947,0.7654214
8798,125.88003242,1.734844
8799,127.34129562,0.7386051
8800,133.83760423,2.749024
8801,130.86633929,2.379135
8802,105.67699486,1.189432
8803,135.00129317,1.18956
8804,119.760017,1.402728
8805,124.73468827,1.053536
8806,121.47673715,3.997397
8807,118.81611759,1.009611
8808,122.55311974,0.3364983
8809,144.33291019,1.86382
8810,118.24659674,1.079061
8811,130.72495527,0.6764517
8812,115.00572207,3.397706
8813,135.04339142,1.478337
8814,109.44314804,2.695174
8815,127.81079471,1.349866
8816,133.88105083,0.7719759
8817,114.05184409,1.079983
8818,116.39924438,2.066785
8819,134.80487468,0.7416542
8820,128.96831613,1.789201
8821,130.56060901,0.7668356
8822,132.36124274,1.787345
8823,124.74770401,3.373413
8824,117.5403255,3.564389
8825,128.35233224,0.4669379
8826,132.3515609,2.405822
8827,120.36445488,2.020967
8828,122.78369499,1.728238
8829,118.01563592,1.07859
8830,125.65993409,4.453597
8831,128.02008321,2.10554
8832,115.66514918,2.360276
8833,136.4979219,1.466276
8834,116.74368435,5.16947
8835,111.06541433,1.721678
8836,132.99537507,3.075794
8837,126.39533271,3.792196
8838,123.4030421,0.6744605
8839,114.78207545,4.386631
8840,131.65218812,1.787298
8841,123.40508792,1.685104
8842,141.54695574,1.953052
8843,109.33372288,1.926297
8844,143.63517244,3.261416
8845,123.76731282,1.923968
8846,122.81063715,1.687706
8847,124.56719938,2.159845
8848,117.79648685,1.464844
8849,141.04987358,2.488799
8850,144.97970058,0.7384081
8851,124.14865984,3.720902
8852,134.65180373,1.927111
8853,127.9342212,0.7673346
8854,110.01933977,0.7402003
8855,114.40431419,0.7418193
8856,125.37698676,2.024554
8857,127.43156652,1.24131
8858,130.98538266,1.011194
8859,129.28508486,4.451709
8860,105.87344126,2.705684
8861,135.60925877,2.526548
8862,115.76923902,4.002778
8863,126.71972803,4.476163
8864,115.6676312,0.4900407
8865,121.47422829,1.410053
8866,117.49302155,0.9771169
8867,138.3408228,3.531475
8868,110.9367249,0.9307229
8869,126.34917481,0.771107
8870,120.48009651,2.422512
8871,125.23507018,0.3391498
8872,116.76450102,2.297895
8873,134.34230292,1.082913
8874,131.43482625,1.189249
8875,126.43984781,1.647566
8876,118.39747384,4.520272
8877,118.66912975,3.077222
8878,117.41762166,1.481578
8879,121.1245385,0.3367469
8880,139.36554684,1.3761
8881,116.43425943,1.377425
8882,119.70681623,1.191182
8883,134.10974162,1.012291
8884,129.22109297,6.052271
8885,130.09378574,0.9766687
8886,126.97211007,1.050351
8887,138.08299623,0.3351327
8888,122.72316295,2.361652
8889,128.26965842,0.6761573
8890,135.44645536,2.612257
8891,140.45026252,5.614141
8892,125.94329331,2.10405
8893,119.73538032,1.842418
8894,127.12259451,2.212527
8895,142.00351156,3.497176
8896,131.14275609,3.754267
8897,138.83703644,6.034396
8898,130.33207805,1.242116
8899,117.56072537,0.6722912
8900,130.69081555,0.466855
8901,129.5543632,0.7687953
8902,125.24925113,1.927202
8903,140.94650202,2.036911
8904,141.27910667,3.848621
8905,126.1340863,1.082386
8906,141.66162796,1.863847
8907,127.27485016,2.837061
8908,116.03892704,2.101377
8909,145.85916751,1.784488
8910,132.40285149,1.845909
8911,127.7948696,2.794134
8912,117.55972287,2.836574
8913,121.35157799,3.663315
8914,109.75846674,16.20196
8915,130.98770558,2.443028
8916,117.54874702,1.010301
8917,115.66267725,4.156407
8918,122.88894521,7.360469
8919,114.1560945,1.958249
8920,111.89678688,1.398341
8921,111.19550301,3.752422
8922,129.9373435,0.673462
8923,127.91990486,0.00227632
8924,142.29176634,1.08271
8925,112.92759243,3.693086
8926,124.02144961,2.036543
8927,114.70727569,1.050631
8928,129.74577526,3.069518
8929,125.76237806,4.967922
8930,123.71231305,3.469609
8931,117.39282339,0.9780977
8932,120.95298145,2.027177
8933,138.24187187,2.664796
8934,115.62011998,0.7400658
8935,132.45758717,2.20726
8936,137.17882567,1.081931
8937,140.9525218,3.938917
8938,130.77611579,7.175447
8939,106.78948631,2.379257
8940,129.87795293,1.706176
8941,109.43277047,3.255117
8942,126.44680441,3.075698
8943,124.43361248,0.4857911
8944,117.43719877,1.405661
8945,123.61142536,3.69498
8946,123.75981408,0.4903232
8947,135.47475207,1.703063
8948,130.50937054,3.151346
8949,105.79696376,1.730635
8950,132.60024196,1.051784
8951,133.38483347,1.728537
8952,135.50187671,2.52151
8953,113.26073165,3.907892
8954,149.18525539,3.536754
8955,124.01808405,1.396388
8956,114.41819944,2.357677
8957,147.01417032,1.478245
8958,129.20546137,1.736384
8959,116.23278614,2.838328
8960,134.99497607,2.221054
8961,122.8083166,1.084052
8962,147.20017792,2.573002
