,aster30_wgs84_Pantanal,aster30_slope_Pantanal
7746,117.61448675,4.137012
7747,117.46778108,1.352159
7748,132.95986803,2.698469
7749,120.21144074,1.190346
7750,117.8851764,4.196029
7751,141.93057171,4.489692
7752,135.60713463,5.045033
7753,133.26281471,7.735286
7754,136.82963307,1.014733
7755,106.79655936,3.571446
7756,117.356702,3.754612
7757,133.81491911,6.787346
7758,130.26353931,3.39718
7759,111.90205424,7.187792
7760,136.10264345,6.66712
7761,107.96434046,5.200922
7762,128.74879464,4.781329
7763,121.36705368,6.173942
7764,151.0392869,8.383732
7765,128.04699862,4.64759
7766,116.51740026,4.934703
7767,148.14219951,1.647628
7768,104.35511658,2.836507
7769,110.89614843,2.108917
7770,147.47998974,5.075983
7771,135.13563501,2.423188
7772,138.98834028,6.712844
7773,134.32034133,5.84831
7774,124.98138199,4.041405
7775,117.95288591,2.835896
7776,119.39952846,1.243027
7777,113.85108854,5.392584
7778,108.39619767,0.7712009
7779,131.16760184,3.475271
7780,124.76286102,3.260409
7781,124.90677245,4.649261
7782,150.68040713,4.298072
7783,112.9990025,2.835533
7784,131.21031675,3.295047
7785,134.40232344,4.711556
7786,133.46231497,2.836497
7787,146.25150168,2.220706
7788,118.41901503,2.297745
7789,120.0174218,1.241497
7790,123.39324698,0.9306844
7791,142.06188285,4.887044
7792,125.43954365,2.023274
7793,114.8557112,1.787175
7794,134.38651143,1.734249
7795,125.18969605,2.363759
7796,122.63313415,4.186352
7797,114.51217117,5.635831
7798,111.74306011,1.737278
7799,137.52834733,6.888549
7800,129.13079715,3.248419
7801,125.26185885,2.696259
7802,110.59356867,10.32202
7803,132.47049699,9.665002
7804,107.24279671,1.786117
7805,110.56051828,1.052199
7806,129.43135853,3.410275
7807,130.31635836,2.808415
7808,115.96555415,5.24787
7809,117.96724693,2.699134
7810,137.27104147,1.241653
7811,138.58350535,10.75801
7812,107.4256028,7.102608
7813,119.1058805,3.035747
7814,108.01137124,5.847738
7815,114.7080992,1.013184
7816,113.01430228,2.701159
7817,131.65829412,3.565697
7818,136.11754621,4.673206
7819,111.16704041,5.401462
7820,114.32798312,2.571432
7821,125.88573804,0.3364267
7822,114.61041339,2.573129
7823,125.97203842,5.667068
7824,126.20923414,4.748675
7825,117.47122778,1.009694
7826,118.52705365,4.872781
7827,140.86305641,1.481776
7828,144.10064423,6.247106
7829,113.59150338,3.405282
7830,121.55572808,2.748027
7831,111.47583566,3.662466
7832,108.84468625,2.522396
7833,109.9455114,0.6718211
7834,116.02970196,0.9325082
7835,111.4108732,5.073692
7836,126.3332153,3.365721
7837,135.63498654,2.700439
7838,107.40020049,4.768957
7839,138.34039906,4.612878
7840,122.62509691,0.4667756
7841,124.67687083,1.927136
7842,121.92836254,8.614819
7843,150.07468709,2.022756
7844,122.85375319,7.612977
7845,139.74223481,3.736795
7846,129.406677,11.65194
7847,129.20510481,5.572112
7848,120.35712998,5.46853
7849,132.41733185,5.594841
7850,127.61159005,6.83189
7851,129.45684959,3.17305
7852,110.105362,2.92296
7853,132.43633504,1.840458
7854,120.94635012,3.032555
7855,108.94186361,1.410335
7856,121.65029874,4.402092
7857,133.53442125,6.601391
7858,123.19363559,2.793986
7859,135.14468808,3.882524
7860,144.57461115,9.006286
7861,143.78968229,2.161769
7862,136.18202094,7.704699
7863,126.38096402,13.45058
7864,109.25027729,2.07096
7865,129.71933586,7.960791
7866,128.78472331,8.714588
7867,142.37801679,1.788316
7868,129.26232008,2.004959
7869,114.77712708,5.701331
7870,142.99496914,3.659973
7871,107.76575313,0.7724661
7872,127.89283717,1.37433
7873,124.60979404,0.3349533
7874,120.25574853,5.028105
7875,147.83007897,4.948522
7876,111.4578357,2.036744
7877,141.25052284,9.467767
7878,132.56987886,3.79247
7879,125.64393581,5.856286
7880,115.03736166,3.062545
7881,116.81926838,6.429879
7882,122.2843069,2.750779
7883,130.26913075,3.137599
7884,138.30272118,9.544761
7885,126.43429659,1.4795
7886,142.01729191,2.037629
7887,111.49700809,2.958343
7888,137.15665687,6.205247
7889,131.24837966,5.627805
7890,114.7322167,5.489712
7891,124.08028143,6.289406
7892,126.59696188,6.3873
7893,144.281886,2.957228
7894,146.49038398,1.924623
7895,124.25232047,2.610338
7896,124.90643078,0.9306803
7897,134.08414661,4.381427
7898,143.11004447,3.369556
7899,121.19273055,2.426375
7900,135.05957156,8.835213
7901,116.91493573,2.524837
7902,127.29977666,1.647644
7903,121.91234349,4.463249
7904,108.42207895,4.690226
7905,145.77702253,9.170625
7906,110.40912752,3.56508
7907,130.58750229,8.382437
7908,128.84322523,2.698922
7909,123.5926199,0.6731638
7910,120.49828654,2.834492
7911,130.77471969,7.98108
7912,124.51919152,2.211409
7913,133.00318515,2.377908
7914,135.75309741,0.6777155
7915,125.47320941,4.042142
7916,123.66865051,3.07481
7917,142.7826853,3.13825
7918,137.34636274,1.844388
7919,136.54489126,5.118726
7920,138.78962953,5.430622
7921,149.02738289,1.731154
7922,126.79472767,3.697836
7923,109.4337406,3.139517
7924,116.93796559,3.0711
7925,106.36766729,2.83416
7926,114.53619544,3.242227
7927,134.81394431,2.662557
7928,141.78928859,3.719117
7929,127.55916488,3.034389
7930,131.20994329,4.212931
7931,128.70525027,7.019595
7932,114.83949431,3.702734
7933,131.37517305,5.603256
7934,110.73140995,8.585452
7935,139.0519798,6.306864
7936,108.43599027,3.07553
7937,115.92555315,1.051789
7938,120.85863736,1.736735
7939,124.61620521,4.295287
7940,136.43774113,2.110298
7941,118.64409144,2.110514
7942,121.70540624,1.682223
7943,112.16254871,1.375702
7944,136.73718906,5.658097
7945,109.57149863,3.880103
7946,133.59534128,9.465732
7947,129.52381874,2.751875
7948,136.12440309,1.401673
7949,117.74245494,2.836536
7950,132.6825519,3.472222
7951,131.56906353,6.04514
7952,133.92599066,5.071678
7953,129.14325093,2.426678
7954,135.36417066,3.39934
7955,136.03049174,1.245768
7956,129.68563212,1.480132
7957,131.20527227,3.570736
7958,132.39438625,4.070336
7959,115.0014739,4.963396
7960,123.403866,6.952724
7961,130.71491713,5.537651
7962,126.61571338,3.404794
7963,135.37145867,4.865847
7964,124.54902761,8.37842
7965,120.37604381,1.537377
7966,123.46657416,2.069048
7967,127.19668127,2.834894
7968,128.3854614,6.051154
7969,124.07959286,2.769654
7970,121.8068614,4.709007
7971,107.40097431,1.190389
7972,130.11276784,11.9831
7973,113.43762891,1.723925
7974,129.66289097,2.607327
7975,123.03585211,6.275167
7976,130.94222315,0.00223051
7977,135.69593442,4.13155
7978,134.5283221,1.079252
7979,117.52472333,7.644145
7980,107.49800156,2.425207
7981,103.75872329,4.749925
7982,133.24482484,3.664892
7983,129.02595294,1.009505
7984,138.56075488,2.69109
7985,132.17371354,4.304069
7986,138.62497483,5.134981
7987,120.94783852,4.765272
7988,134.85613463,0.7401195
7989,116.55445025,1.846813
7990,122.56419009,4.147818
7991,116.49764452,6.724264
7992,138.71644521,1.246096
7993,106.14669737,1.350991
7994,140.97114232,5.850368
7995,121.04515427,4.38087
7996,129.44294975,4.674623
7997,114.38155281,7.121466
7998,118.16290177,3.848532
7999,110.36224953,0.738526
8000,114.0721447,5.164682
8001,143.58140661,1.373546
8002,125.48684067,2.019453
8003,119.50654854,3.737341
8004,137.0140969,2.327204
8005,128.05234048,2.377207
8006,124.64155327,3.567596
8007,105.66805411,3.75277
8008,141.86125397,5.129794
8009,110.12961912,4.797009
8010,136.69614122,1.705188
8011,114.03419613,0.6747977
8012,128.34982685,6.698985
8013,133.61051345,3.262466
8014,143.11462955,0.4668622
8015,134.21494527,3.731694
8016,114.56040951,1.734996
8017,150.63758379,1.861914
8018,103.7091925,3.473675
8019,132.51722484,4.601543
8020,105.33449611,6.386884
8021,111.21459923,3.256655
8022,141.14505923,12.60721
8023,139.03342178,7.659885
8024,123.22901934,3.262885
8025,121.56528544,1.861892
8026,126.03900948,4.331336
8027,138.25097983,3.295127
8028,122.90765672,4.907123
8029,138.93765222,5.121194
8030,146.02437626,6.579614
8031,130.95598038,5.347269
8032,120.15475779,2.023951
8033,126.00206604,2.035669
8034,111.41262945,2.102384
8035,113.30947252,1.536071
8036,147.26751103,2.61382
8037,124.00763316,1.84774
8038,134.57452387,6.740513
8039,130.99068085,3.838403
8040,108.94634577,2.378165
8041,136.10517794,4.763887
8042,110.49405043,1.6489
8043,133.87273898,1.925638
8044,121.54718788,1.722198
8045,143.02005098,0.9325521
8046,110.87393685,1.847049
8047,117.83185401,8.267325
8048,140.3387447,3.402934
8049,119.89650078,3.497429
8050,142.20031286,10.87035
8051,126.12086673,3.794349
8052,134.07074213,2.424778
8053,100.4863008,2.958913
8054,108.56634565,3.720765
8055,116.8042974,4.527254
8056,131.26273723,2.110314
8057,137.86629075,8.173238
8058,124.37631238,2.4876
8059,114.93462037,6.88793
8060,104.32940649,1.468226
8061,125.01572181,8.48473
8062,110.47407429,0.4903004
8063,120.96615424,3.697773
8064,124.5375349,4.884925
8065,131.5349965,0.9765701
8066,116.62606421,3.446185
8067,127.16662998,0.4668842
8068,127.32543158,1.861892
8069,129.07596478,2.684301
8070,119.16489651,3.960087
8071,136.96845331,6.496986
8072,138.70352532,0.7418044
8073,134.14715517,5.92742
8074,106.17436484,2.02841
8075,115.03101693,2.162476
8076,134.02944042,1.37569
8077,108.55151609,3.373641
8078,128.3612956,3.754782
8079,119.48128767,2.661135
8080,119.97953407,2.024149
8081,114.09521808,5.592831
8082,123.43678871,0.6767322
8083,108.84453546,5.817514
8084,138.89263005,NaN
8085,111.72480007,2.447025
8086,112.22487432,6.042938
8087,145.9568418,6.566679
8088,129.47708209,3.141599
8089,139.68924835,5.105297
8090,144.23511791,4.899017
8091,132.34400755,8.67089
8092,137.95394829,2.47586
8093,119.40817054,4.925921
8094,114.1753597,5.615888
8095,122.39336824,6.13419
8096,135.32018498,4.774741
8097,117.66274376,1.705006
8098,136.1920765,6.91804
8099,112.44578664,3.533623
8100,117.25909913,1.863769
8101,116.24450109,2.368336
8102,124.3482776,6.105576
8103,122.18463372,4.149765
8104,117.78451831,4.014794
8105,116.38743136,3.407076
8106,125.28554878,6.198376
8107,119.86785211,0.7708205
8108,118.50421317,7.505301
8109,114.86037903,0.7417453
8110,118.20962383,7.506064
8111,109.23065784,0.6745262
8112,127.1749193,2.833942
8113,135.17399245,4.673224
8114,119.47114819,1.246101
8115,115.39791583,1.241645
8116,126.26894023,0.4649127
8117,140.89093143,1.534583
8118,110.46037496,5.396558
8119,117.08005782,1.011489
8120,109.83978791,9.011562
8121,128.76210847,2.52352
8122,115.27753225,7.229007
8123,140.56740953,5.115708
8124,111.05583017,3.799222
8125,121.94593965,4.305366
8126,110.47569763,4.489864
8127,118.66438357,6.380767
8128,120.16478899,1.009266
8129,140.95404873,1.703354
8130,132.35161336,4.30184
8131,109.85104216,2.960401
8132,134.88183387,5.392658
8133,112.69248822,4.73124
8134,138.59202926,4.068436
8135,113.49716778,1.348888
8136,110.55345355,5.228766
8137,120.72962713,4.21295
8138,121.26231165,2.959742
8139,130.78329138,4.318016
8140,105.44368249,1.735221
8141,120.62097801,2.422266
8142,136.94284129,1.726661
8143,121.25864151,7.372165
8144,119.99311434,2.964544
8145,122.19379033,2.368122
8146,120.89619628,3.652991
8147,148.78315539,4.673172
8148,149.75254612,1.051725
8149,117.10379659,2.425626
8150,138.1576934,2.304445
8151,151.30150639,5.970118
8152,120.21953665,4.376731
8153,118.97238903,2.218045
8154,126.98157654,6.831159
8155,116.37600102,3.497194
8156,144.17296825,3.722868
8157,129.23196904,4.750229
8158,133.44287318,5.735199
8159,118.2507544,6.43767
8160,123.59671963,7.508306
8161,128.87529992,2.306758
8162,125.91547065,3.408415
8163,116.45684501,4.400931
8164,131.398465,3.398313
8165,114.35657928,5.346585
8166,115.08252599,5.068781
8167,128.41617338,1.373434
8168,132.90522361,5.716435
8169,132.46947408,4.218175
8170,124.88773225,1.533897
8171,123.96337112,3.367499
8172,126.36297714,2.807745
8173,134.14050426,0.00220382
8174,115.75113316,2.440036
8175,143.05655043,6.086257
8176,124.97070278,4.455865
8177,114.12807872,1.406992
8178,131.30476339,2.102891
8179,128.51074075,2.57143
8180,132.85260407,4.520208
8181,133.54232323,3.683157
8182,119.65604088,5.394882
8183,116.26876293,0.7386038
8184,118.79291167,7.42355
8185,148.09695532,4.199566
8186,127.52193973,2.034531
8187,119.22959222,2.922477
8188,111.80953007,0.739814
8189,122.21216816,3.034738
8190,125.45881215,1.479415
8191,121.9001487,2.369662
8192,124.27045937,3.706967
8193,112.04917036,0.4908712
8194,135.25053058,6.700125
8195,139.30418072,4.136474
8196,115.18411122,3.960297
8197,115.97943849,2.735199
8198,113.42950984,1.788999
8199,118.80100793,3.846867
8200,140.61198279,1.404125
8201,147.9526739,3.435683
8202,150.39311107,2.695116
8203,135.29692948,8.592294
8204,145.14248308,1.788211
8205,137.87221744,1.925005
8206,105.95105055,4.137802
8207,126.57735279,4.495145
8208,120.50969812,3.797526
8209,131.64376371,1.191196
8210,105.9514502,4.717249
8211,112.91593599,4.520235
8212,128.41102963,1.647103
8213,141.44278448,2.838889
8214,122.30966615,4.733237
8215,138.74410484,3.068147
8216,119.61105137,0.6745248
8217,118.95009646,2.110409
8218,144.98190022,2.523709
8219,138.82412306,2.108933
8220,148.63004757,1.480264
8221,122.26360833,7.114278
8222,142.7882186,3.884262
8223,125.71782937,0.9326935
8224,113.98061182,3.035955
8225,136.88325009,6.047175
8226,125.69595848,4.398301
8227,132.68122355,4.400711
8228,140.9306499,4.749657
8229,106.77227241,3.256643
8230,111.16852094,1.396425
8231,117.53656733,2.52431
8232,109.00318315,2.300033
8233,135.6521948,3.846111
8234,135.99584179,5.174717
8235,117.57006079,3.733428
8236,109.88518888,5.532071
8237,112.29691743,2.836506
8238,112.57708775,1.083776
8239,130.34949333,3.07676
8240,131.12687014,3.846303
8241,135.27234158,0.4667432
8242,120.63802639,4.446526
8243,123.25412736,3.57038
8244,124.89853566,4.630775
8245,131.6331519,3.498834
8246,129.36833995,2.377549
8247,131.32057858,7.658859
8248,133.55092995,2.684503
8249,128.90912297,5.074807
8250,117.05967196,6.050638
8251,130.10317324,4.962721
8252,123.81222878,2.929553
8253,113.09828912,5.815364
8254,135.9468527,4.837282
8255,111.17429763,0.6722791
8256,116.55774309,5.562155
8257,134.22229958,2.703358
8258,112.56641823,7.721069
8259,110.78430975,3.754192
8260,138.83382913,3.705633
8261,126.56904765,1.72361
8262,130.15857514,5.064579
8263,128.01774171,6.307038
8264,120.35314001,3.372479
8265,119.95239022,0.6746434
8266,140.5421126,2.217914
8267,138.16641584,2.034783
8268,131.7090138,5.049949
8269,127.02858257,5.059185
8270,150.955355,3.752801
8271,141.73966051,2.161638
8272,116.93116342,3.846981
8273,112.03455616,1.722816
8274,117.10214768,2.103207
8275,117.54455801,3.473965
8276,141.57142304,3.497484
8277,115.31566703,2.957078
8278,110.34383688,2.361506
8279,146.60771604,3.540552
8280,136.09701724,4.209775
8281,139.96646862,4.135287
8282,104.98654466,3.499017
8283,131.85664436,3.752726
8284,141.25368054,2.957362
8285,125.70388899,3.248264
8286,115.0489325,1.480172
8287,136.36684349,2.775844
8288,126.85057025,2.571036
8289,135.26613845,1.013587
8290,121.48443188,2.380016
8291,112.50580944,2.369161
8292,148.17404732,1.242777
8293,117.3524769,3.754224
8294,130.06390534,7.053517
8295,113.51945547,3.658886
8296,123.87622171,1.077871
8297,129.63513981,3.294569
8298,137.01295587,2.928752
8299,132.2558786,4.446723
8300,139.86456289,2.026019
8301,108.4578285,6.418341
8302,114.37875723,2.361508
8303,142.04547151,3.078919
8304,107.3097592,0.7417098
8305,126.89286544,7.01953
8306,125.43575437,1.925477
8307,121.81696629,3.185869
8308,139.98323882,6.052713
8309,132.08863401,2.032237
8310,112.2121326,7.285302
8311,121.38557993,11.25373
8312,117.9647301,2.162254
8313,121.92851888,3.256673
8314,129.77196299,6.047516
8315,138.82123109,6.080123
8316,129.49853877,2.609772
8317,125.29824336,11.07386
8318,120.70176562,3.908815
8319,120.83182963,1.92701
8320,128.93381344,8.716413
8321,122.95484804,1.243108
8322,122.77359432,2.693355
8323,116.25105022,2.166954
8324,119.7203956,3.708543
8325,135.08040258,0.9761223
8326,117.79518421,2.482137
8327,112.77374025,3.409671
8328,128.83377371,9.707014
8329,133.47837725,3.373918
8330,113.00553547,4.192238
8331,133.49540193,6.054486
8332,130.53699505,0.00227499
8333,132.29123833,0.6724076
8334,119.3122188,6.052914
8335,141.32818548,1.690032
8336,133.13827142,5.850046
8337,131.22708538,7.767437
8338,117.92610549,2.477545
8339,119.24216936,3.132596
8340,144.57263885,7.504718
8341,122.03836976,0.3367567
8342,136.16286188,3.371085
8343,137.31536667,1.647019
8344,125.3715223,7.40065
8345,129.1513951,2.524856
8346,130.57405928,1.009784
8347,124.9331225,4.214876
8348,112.2651184,7.077528
8349,131.50981835,4.789136
8350,124.90660309,7.50569
8351,124.01466857,3.403427
8352,110.42974844,5.707698
8353,120.69460018,0.7404756
8354,131.45323769,8.429861
8355,137.3538693,4.928527
8356,126.79385702,0.3366286
8357,132.63937415,2.110331
8358,113.61587652,2.571411
8359,120.57622632,4.466007
8360,122.08723512,4.215845
8361,109.61852878,3.707815
8362,120.0441014,1.785868
8363,125.03828812,1.348466
8364,127.37655154,2.838656
8365,126.0505254,1.478585
8366,120.26946594,2.40276
8367,141.02459402,1.478686
8368,118.7280757,3.371045
8369,122.8532879,6.300827
8370,117.52751267,3.112444
8371,140.94479445,3.930664
8372,115.82188979,1.947336
8373,133.67765304,1.788876
8374,117.41432057,4.422763
8375,139.17267024,2.834024
8376,115.169035,6.304625
8377,144.95587424,7.230115
8378,124.93685772,1.240997
8379,130.43822463,5.729652
8380,115.91733005,4.20419
8381,126.16995535,1.685583
8382,129.37624383,2.956974
8383,136.61374373,5.930177
8384,127.53896954,1.702254
8385,113.52033785,6.808762
8386,135.46957775,3.406333
8387,137.26368767,6.465662
8388,119.91336106,2.815171
8389,121.08682119,3.153821
8390,129.82556718,3.885769
8391,105.81060639,6.606701
8392,121.24458211,3.497436
8393,108.89651421,1.478629
8394,126.30929613,3.110662
8395,132.22232193,0.7417939
8396,129.9372211,3.998665
8397,127.65549782,5.807499
8398,137.03379919,0.6742159
8399,129.09966981,2.205099
8400,135.54369906,4.792113
8401,133.36234366,10.98238
8402,114.10340399,1.191158
8403,151.70289519,2.006113
8404,125.14881445,3.995551
8405,137.13193731,4.02105
8406,130.05970522,8.287229
8407,139.46704506,1.081228
8408,115.7306134,3.24656
8409,108.44142962,3.498913
8410,119.27672891,2.61491
8411,124.54327642,8.703803
8412,135.55891723,2.221584
8413,135.06779912,8.092088
8414,126.8012593,1.051725
8415,115.95371769,3.564105
8416,127.12246777,10.87241
8417,122.0900456,2.0088
8418,122.78382411,5.809442
8419,143.75625571,4.212923
8420,127.76793877,3.368619
8421,109.84322251,4.407015
8422,130.42724878,1.40815
8423,133.89279609,7.386595
8424,107.15447722,4.486552
8425,113.2263682,2.215499
8426,140.68846162,8.783901
8427,145.20900155,6.392125
8428,150.59376203,4.537858
8429,126.83475597,4.839592
8430,129.67199447,1.23968
8431,130.06037758,0.4902116
8432,124.33454639,3.250119
8433,118.97899199,2.706798
8434,123.32697703,4.37717
8435,121.09080671,3.475994
8436,115.8358111,1.647748
8437,133.54697653,4.454796
8438,128.00281809,2.731533
8439,118.82991453,3.405239
8440,117.42220264,1.241807
8441,115.4364106,4.957763
8442,140.4916561,4.690094
8443,121.38757804,2.377202
8444,111.93136618,4.203455
8445,145.33205161,4.548968
8446,138.86087978,4.123884
8447,138.22479077,3.710352
8448,120.04235117,5.135061
8449,125.51382141,5.704304
8450,112.57978353,2.792091
8451,117.8453381,6.831777
8452,132.75318791,5.347414
8453,115.36388068,4.403108
8454,124.34658108,5.837445
8455,138.37404326,3.847348
8456,123.99920402,1.926117
8457,129.6811668,0.7701041
8458,145.64149771,5.312961
8459,139.51689769,5.519626
8460,118.84433976,2.792125
8461,128.42923845,5.982221
8462,116.21921395,2.422839
8463,118.28326955,3.529761
8464,126.06995959,5.45429
8465,111.12968669,6.132023
8466,127.6905118,4.582748
8467,106.43366598,4.405866
8468,122.60479776,1.349874
8469,124.6440666,3.065376
8470,130.63708787,1.702179
8471,137.75869965,3.063514
8472,126.06359127,2.037308
8473,140.90035683,2.698587
8474,132.39830597,5.878713
8475,123.36398229,4.732693
8476,107.60209135,0.4876022
8477,110.91973985,8.449848
8478,138.328399,2.217531
8479,131.35399042,2.213449
8480,123.55109582,4.774514
8481,114.33904556,3.79683
8482,109.94492851,7.896949
8483,137.83257769,2.732367
8484,121.0041618,3.696219
8485,115.89673583,3.396433
8486,118.01497737,3.400985
8487,114.56201502,3.752324
8488,107.25093796,6.930114
8489,101.74449172,6.51831
8490,128.49041474,3.035967
8491,138.7110071,6.060254
8492,143.1956279,2.926865
8493,111.62542639,2.662892
8494,123.4071477,3.406812
8495,116.36545374,5.348146
8496,118.08135477,2.837368
8497,121.5894518,4.422647
8498,138.13812396,4.061593
8499,112.91301625,5.387842
8500,139.27815341,2.491105
8501,125.94551792,2.728826
8502,131.57750687,4.75849
8503,138.23809541,3.544955
8504,127.06373257,2.478015
8505,122.21630987,3.567734
8506,147.38309028,4.199161
8507,130.16825203,2.663352
8508,127.89466385,7.218784
8509,131.25331602,3.700473
8510,107.82739209,1.686556
8511,140.10012847,2.733907
8512,111.21175186,2.523005
8513,119.80383997,8.850101
8514,118.78281005,4.380136
8515,137.69009537,12.17692
8516,125.88811813,1.011651
8517,129.45064064,4.037488
8518,136.55941882,7.523069
8519,134.42065962,2.327163
8520,125.75225887,1.050078
8521,136.36669322,1.861941
8522,138.0410603,4.841292
8523,115.18377399,2.109001
8524,147.70037654,2.687429
8525,135.46109024,4.396169
8526,139.051596,2.700386
8527,107.90467068,4.00258
8528,113.96397386,5.084955
8529,113.86084801,10.37135
8530,108.93892804,2.404174
8531,123.86330582,1.40599
8532,113.99163796,6.198941
8533,142.5182595,3.0359
8534,124.34699141,4.446032
8535,134.00617559,6.390576
8536,110.18224345,0.9788157
8537,141.8003088,0.9326267
8538,144.58436975,1.479877
8539,109.08047048,4.398614
8540,140.13271324,2.524246
8541,117.93280721,3.9603
8542,111.09948286,3.571187
8543,119.2952708,8.872952
8544,102.46748465,3.452529
8545,110.45469759,1.05361
8546,133.61435112,1.999866
8547,136.08531804,2.365162
8548,117.53151316,6.491852
8549,123.07401488,2.481379
8550,130.48823715,4.14682
8551,132.06002894,2.927075
8552,119.7141005,4.297596
8553,123.52808025,7.848918
8554,131.13237555,8.045376
8555,109.76340285,4.582586
8556,137.3437402,1.849654
8557,134.95894458,5.286271
8558,118.92927512,6.512788
8559,115.05585281,2.492634
8560,120.74058149,7.046402
8561,137.0325584,6.458718
8562,125.68152575,5.036832
8563,115.4895928,1.08405
8564,126.2335728,2.700343
8565,124.46330005,9.857938
8566,124.78091564,2.422449
8567,135.29286351,1.47873
8568,127.94752822,6.391407
8569,120.92331927,1.050266
8570,113.89827523,4.03671
8571,121.41514321,4.455864
8572,134.00999645,3.2926
8573,110.64215045,2.614316
8574,108.10161732,1.480128
8575,134.33226738,5.346756
8576,143.57780762,3.532055
8577,127.59338951,3.11403
8578,121.03103494,4.475698
8579,124.49253009,5.165956
8580,116.2717938,4.400379
8581,111.8355563,4.380452
8582,134.51131375,1.64701
8583,113.99152931,3.567247
8584,130.8788298,5.407546
8585,112.60953475,1.534498
8586,108.70100522,1.540218
8587,106.98368292,5.549869
8588,109.42956054,2.571127
8589,116.76579884,4.453294
8590,146.04543747,2.835853
8591,134.66668292,1.081926
8592,134.44124856,5.31244
8593,114.48767054,6.146005
8594,130.01706051,0.9327133
8595,121.77927669,2.064387
8596,115.91792952,3.685666
8597,123.99914703,3.032253
8598,137.28749136,3.034086
8599,121.23637372,0.3357877
8600,135.73274754,4.635897
8601,138.02725573,2.73637
8602,125.72579472,1.735307
8603,112.11112189,5.347582
8604,123.63133881,4.730975
8605,106.57260803,2.010937
8606,137.13816342,5.596963
8607,113.23356124,5.729384
8608,114.45553329,9.543747
8609,128.55422746,0.7397721
8610,114.58226983,3.497454
8611,114.39839635,3.805755
8612,125.8560905,2.110455
8613,133.44476251,5.390756
8614,136.85344991,2.605095
8615,116.19121989,2.40203
8616,124.43820772,1.34726
8617,128.07362273,3.065928
8618,110.00368304,4.184417
8619,116.3097313,6.178483
8620,143.71154842,1.478108
8621,138.01449596,6.720159
8622,132.42778676,4.19847
8623,124.09496362,2.036398
8624,129.51499757,5.036705
8625,130.08005345,0.3362372
8626,121.52713674,4.580112
8627,141.37940847,3.407298
8628,141.39878265,1.481569
8629,127.54038005,2.664247
8630,128.7419259,4.212441
8631,118.14254601,3.568162
8632,127.0714272,3.660042
8633,126.09116962,6.111615
8634,123.52902507,4.422649
8635,123.16859667,7.559064
8636,119.4113791,5.244773
8637,108.8237874,1.190401
8638,127.70321025,15.91816
8639,137.28540329,1.013285
8640,150.09359786,3.237224
8641,105.5007046,2.037408
8642,111.62988348,6.945808
8643,136.02514129,1.480168
8644,143.64883303,4.311495
8645,120.27616621,4.959837
8646,112.39562507,3.400257
8647,138.37763185,5.967059
8648,115.03518411,2.698653
8649,148.34230046,3.368611
8650,146.08590893,1.190311
8651,128.17520402,10.05767
8652,133.5774354,5.418619
8653,136.74060099,2.220168
8654,117.11588827,5.513583
8655,123.52912674,1.649536
8656,133.26882608,1.051698
8657,121.84252377,2.446012
8658,110.5256677,1.647727
8659,117.56148354,2.932484
8660,127.64700377,9.886558
8661,129.52410996,2.209853
8662,135.29596285,3.884163
8663,137.8982493,3.073983
8664,133.74235255,0.7694511
8665,130.32245138,7.073402
8666,112.55019157,2.036047
8667,111.67150329,4.070325
8668,122.16600889,1.687825
8669,118.02829376,3.074593
8670,136.2988821,6.052455
8671,146.29452317,3.465036
8672,110.72189528,3.293223
8673,118.19750071,7.551476
8674,134.7551505,5.148088
8675,126.817733,4.769412
8676,110.61378505,2.110876
8677,126.40259592,6.054813
8678,123.11131576,1.404117
8679,136.61013423,2.218181
8680,118.17482054,2.524365
8681,128.66350184,4.009778
8682,143.88549207,4.787564
8683,120.85875349,4.201057
8684,112.29061374,1.377806
8685,108.76409864,4.123971
8686,122.04535949,2.835903
8687,109.89583049,2.614809
8688,117.45668244,3.564804
8689,131.8233591,4.879389
8690,127.92518513,6.787885
8691,107.38267368,0.7405561
8692,140.09642698,7.185209
8693,120.83755856,2.105629
8694,128.53498984,3.380335
8695,126.41809752,2.359148
8696,119.90071344,2.065418
8697,124.09447971,3.244863
8698,115.8799441,2.484048
8699,117.34719123,1.081148
8700,127.88281185,3.370034
8701,128.17984214,4.43278
8702,104.80451082,2.700768
8703,116.82714185,2.792081
8704,130.25215667,1.68764
8705,140.00802726,4.212968
8706,113.70593681,4.970174
8707,127.10279,5.758988
8708,119.19803649,5.901887
8709,133.68389617,3.398857
8710,125.73003365,1.925752
8711,126.56713596,1.345814
8712,136.79347821,2.662012
8713,129.84146816,4.000511
8714,139.31443649,2.104208
8715,127.35963942,7.282755
8716,139.77697786,7.218977
8717,148.33729465,1.346722
8718,125.54686146,1.375689
8719,105.58605686,4.043587
8720,135.23373469,3.681675
8721,122.67547687,1.684998
8722,113.28985611,4.702551
8723,116.03018934,4.519349
8724,123.4255849,2.613962
8725,118.55881072,2.771551
8726,145.97208358,6.600135
8727,138.02434894,0.3348041
8728,127.70158344,2.448833
8729,121.34300159,1.863902
8730,134.30089892,7.775688
8731,108.46610875,2.524159
8732,112.28435455,2.736312
8733,111.39990335,3.801406
8734,119.06501126,1.739018
8735,111.64856191,7.282889
8736,139.28203402,7.786617
8737,147.02134644,4.932731
8738,137.56895914,1.863689
8739,129.93058091,2.367993
8740,131.7020091,1.927062
