,tdx30_SantaCatarina,tdx30_slope_SantaCatarina
7418,265.7566,23.26241
7419,1.565976,0.7564049
7420,229.2182,14.64151
7421,224.3924,19.20148
7422,406.8894,22.93898
7423,45.4235,27.30281
7424,2.928792,0.1097024
7425,29.86546,16.50064
7426,49.08064,23.36693
7427,175.9133,29.62357
7428,35.03378,9.06446
7429,135.1519,17.59745
7430,13.07768,1.150552
7431,301.1543,16.03876
7432,76.17152,13.82973
7433,415.4827,25.9857
7434,408.9083,19.70313
7435,88.53765,18.84357
7436,25.80901,10.54729
7437,485.4791,33.63661
7438,73.76691,12.27676
7439,94.36823,27.06526
7440,887.9774,1.855676
7441,96.38293,10.21633
7442,469.6875,23.4761
7443,229.7041,19.89493
7444,303.9127,10.25357
7445,534.6979,30.01884
7446,266.5916,14.4303
7447,261.886,24.93622
7448,22.16939,3.244432
7449,569.1566,24.34903
7450,11.53236,5.825538
7451,29.14525,9.93711
7452,742.1371,16.55081
7453,255.1987,19.26575
7454,431.2687,1.214287
7455,66.58553,0.3906027
7456,263.0044,13.59461
7457,576.2043,29.60604
7458,295.0574,29.4907
7459,120.8147,30.82734
7460,159.5313,9.113537
7461,216.1341,17.30721
7462,224.0541,11.98915
7463,320.238,26.38457
7464,14.55496,14.62053
7465,18.74059,16.43183
7466,10.23741,3.696116
7467,156.3413,21.97778
7468,441.5319,21.09232
7469,414.3759,14.56711
7470,572.0372,16.98658
7471,185.1633,16.88854
7472,213.6138,6.312972
7473,104.9884,11.09479
7474,282.01,26.06763
7475,324.3842,19.04928
7476,519.5427,16.68326
7477,522.2032,21.0818
7478,20.91997,13.29576
7479,860.9262,19.68483
7480,559.0348,21.26856
7481,628.3727,17.81567
7482,28.87016,15.89616
7483,55.78872,9.379337
7484,111.2241,25.13511
7485,316.402,9.978407
7486,9.52991,3.715524
7487,231.8086,16.80586
7488,1060.088,33.83873
7489,32.98677,10.75936
7490,57.19626,23.1181
7491,67.07463,3.736893
7492,169.0406,37.60559
7493,1002.013,28.74957
7494,649.3796,19.67326
7495,6.02427,0.9180503
7496,167.1663,23.19678
7497,96.73296,14.8553
7498,451.8866,16.19264
7499,544.6019,6.965492
7500,276.4076,27.12098
7501,392.3423,27.56221
7502,263.9836,14.23738
7503,9.74598,1.124065
7504,243.142,27.39982
7505,534.2928,18.49189
7506,17.7402,2.973118
7507,422.3365,19.68243
7508,703.1251,16.42426
7509,33.27175,6.555315
7510,7.130274,0.4249206
7511,90.35859,21.82576
7512,72.47696,20.09673
7513,432.6774,18.59661
7514,293.8338,24.60735
7515,17.36011,25.22496
7516,354.6241,28.59152
7517,704.1891,37.62751
7518,357.24,13.76402
7519,1000.553,32.21538
7520,545.6035,18.77979
7521,213.2329,13.87134
7522,578.51,17.78888
7523,141.6259,11.58084
7524,267.41,3.811011
7525,25.88518,9.951468
7526,8.083931,0.3390806
7527,253.1838,18.03579
7528,224.6581,23.42817
7529,118.2694,26.07338
7530,316.8897,13.06061
7531,126.3862,22.61608
7532,171.9352,11.7433
7533,381.5779,21.06602
7534,836.9099,30.0918
7535,6.797727,0.3289918
7536,141.3972,18.44398
7537,4.062989,4.686501
7538,12.87475,3.709988
7539,8.885385,0.3568856
7540,198.6428,8.659051
7541,66.2254,20.23989
7542,827.0887,19.17017
7543,97.90736,22.06892
7544,407.8838,6.803503
7545,837.3164,1.815627
7546,184.1541,9.292155
7547,5.317567,0.04736048
7548,2.862902,1.337021
7549,19.84006,9.697105
7550,425.0844,24.71032
7551,155.2384,20.75652
7552,27.35131,13.2739
7553,150.3816,21.47445
7554,311.8739,13.2474
7555,163.2142,24.90709
7556,44.01146,13.75664
7557,170.859,26.56914
7558,2.896361,3.069009
7559,158.9625,21.21688
7560,3.640689,0.233817
7561,152.2309,15.45027
7562,769.3161,4.350881
7563,369.2108,16.84413
7564,10.69914,0.6898558
7565,433.1175,22.88859
7566,178.7657,17.89078
7567,687.9742,33.39552
7568,530.6293,25.60735
7569,217.2521,23.01891
7570,381.4417,29.80549
7571,62.00261,12.23187
7572,539.5319,13.8729
7573,671.7206,18.93872
7574,39.22027,13.53295
7575,15.76809,2.481675
7576,158.2351,20.7879
7577,181.8033,27.7113
7578,449.9508,12.43345
7579,124.3787,12.36532
7580,187.551,23.96272
7581,625.9626,27.98243
7582,882.3538,43.52298
7583,373.8597,29.53037
7584,2.988464,0.6822999
7585,369.7677,17.66937
7586,4.345702,1.513695
7587,187.423,16.54128
7588,352.7144,7.754958
7589,4.691837,1.252684
7590,2.301002,0.5082971
7591,762.9822,25.0476
7592,69.66055,23.87129
7593,24.31097,0.1321525
7594,783.3774,26.48088
7595,253.4569,10.54463
7596,799.9025,16.7695
7597,97.4304,21.77443
7598,2.845785,0.1961124
7599,7.092556,0.9510282
7600,147.8135,17.5397
7601,877.5181,22.10308
7602,46.9124,11.46044
7603,125.3725,18.55531
7604,7.660888,3.256578
7605,2.627571,0.443831
7606,65.02864,9.499037
7607,99.85197,27.44417
7608,31.87063,7.108253
7609,793.5803,24.84672
7610,188.3418,16.94267
7611,6.435792,3.255209
7612,281.173,23.46221
7613,124.8453,13.28432
7614,3.313258,0.136394
7615,248.2421,30.85641
7616,469.3816,22.85036
7617,7.11967,NaN
7618,1.672202,0.1391777
7619,3.047784,0.4756629
7620,655.6046,7.660429
7621,150.4965,14.34374
7622,191.8721,24.95759
7623,395.4737,28.06785
7624,560.876,26.25894
7625,443.0747,27.03765
7626,29.64559,7.172722
7627,3.860125,1.642062
7628,216.4105,9.24252
7629,160.5424,23.00556
7630,35.91517,2.324079
7631,301.217,13.44903
7632,449.7458,3.74079
7633,2.167422,0.6129218
7634,496.7472,14.84748
7635,121.1858,2.72796
7636,727.0453,1.142732
7637,348.0879,13.15103
7638,18.35937,1.001766
7639,1.768806,0.1474295
7640,13.33055,2.759716
7641,6.919734,0.2541578
7642,48.27901,16.99881
7643,279.1611,14.21435
7644,268.139,23.92121
7645,20.19824,3.213597
7646,117.5431,13.50372
7647,247.2981,21.11123
7648,734.8441,16.11657
7649,35.77042,13.42451
7650,1029.463,16.45209
7651,454.615,26.47721
7652,348.7731,26.75106
7653,314.8385,17.0482
7654,478.9081,10.22146
7655,812.5446,5.645924
7656,8.817999,0.2506365
7657,434.8116,4.701511
7658,26.23668,5.098982
7659,2.070842,2.087315
7660,281.8534,19.35838
7661,176.2585,21.82972
7662,177.0284,29.13193
7663,13.37866,4.720811
7664,2.935688,0.1030802
7665,393.6846,17.43889
7666,428.6726,23.52748
7667,104.046,12.61916
7668,5.086596,3.098005
7669,940.1071,13.52339
7670,20.74116,7.477844
7671,48.19591,15.3145
7672,66.36059,23.60302
7673,51.40977,10.45477
7674,333.5201,25.81754
7675,5.849216,NaN
7676,901.49,17.49841
7677,5.824345,1.315208
7678,224.9623,14.93902
7679,317.7444,14.656
7680,131.5353,28.02931
7681,303.3955,35.24516
7682,432.2661,2.267062
7683,29.90701,7.923896
7684,841.718,27.81172
7685,14.48627,3.992086
7686,4.779428,0.1314096
7687,264.4669,12.26243
7688,148.2228,21.27056
7689,988.8642,12.68923
7690,3.435478,0.3927955
7691,6.435638,2.00368
7692,257.7732,13.59598
7693,272.3278,3.951578
7694,13.97773,10.80679
7695,279.4008,3.460393
7696,101.2026,19.17205
7697,359.598,16.56244
7698,85.8534,21.34062
7699,109.0337,18.60698
7700,15.86043,3.003445
7701,4.324157,2.202811
7702,591.5824,37.41856
7703,88.7681,20.57979
7704,18.55107,6.236258
7705,975.0737,17.09164
7706,8.23324,4.724777
7707,10.91987,3.603763
7708,229.1033,23.67441
7709,22.39579,17.92616
7710,15.93579,0.1414774
7711,128.6092,12.14561
7712,380.8224,9.81549
7713,919.2949,29.0044
7714,146.296,17.38519
7715,99.09756,15.83634
7716,473.2002,22.82437
7717,40.60098,19.27827
7718,363.4393,24.78223
7719,149.5683,19.45746
7720,289.4395,18.52331
7721,110.6691,11.78899
7722,513.2172,19.84243
7723,572.5129,6.102227
7724,17.2591,7.6275
7725,71.72967,12.14237
7726,282.8579,11.68662
7727,4.085179,0.237125
7728,21.37152,18.35244
7729,20.56057,6.346224
7730,7.515109,1.835124
7731,36.42309,11.51152
7732,337.4168,17.23137
7733,499.1335,19.94475
7734,1.580549,NaN
7735,17.57595,0.6897522
7736,244.8507,16.99012
7737,34.97486,14.50426
7738,132.1577,18.70019
7739,453.8527,26.00044
7740,199.1092,23.45058
7741,182.9755,34.38638
7742,4.215581,0.2242796
7743,901.5852,8.090076
7744,479.6205,29.47989
7745,194.4845,9.940727
7746,260.2881,10.46017
7747,17.3416,6.116001
7748,3.531317,0.1350141
7749,759.8786,22.2152
7750,281.6613,22.8309
7751,393.0004,19.69552
7752,200.3816,12.82577
7753,654.6782,25.84049
7754,215.9424,22.97989
7755,654.0255,28.11533
7756,470.9571,25.07252
7757,552.0765,31.01164
7758,265.9807,13.88236
7759,857.8975,18.85132
7760,230.1387,24.37978
7761,176.7342,23.98227
7762,128.3134,6.684958
7763,550.1407,13.36618
7764,242.6726,3.768246
7765,2.034826,0.1287496
7766,98.10525,15.7514
7767,697.6597,24.38778
7768,84.4577,16.50445
7769,1115.167,19.18654
7770,8.923477,2.616849
7771,73.90491,7.637311
7772,844.974,15.62619
7773,697.6207,21.15922
7774,7.131664,9.639215
7775,6.343485,0.7322137
7776,6.912339,NaN
7777,528.3301,28.25473
7778,2.519506,0.1431728
7779,4.818603,0.8484553
7780,389.4514,17.98354
7781,15.08635,3.777652
7782,4.811393,5.128784
7783,19.34901,1.819893
7784,337.7333,19.03809
7785,140.5617,20.45877
7786,966.847,22.16315
7787,417.5841,19.54668
7788,640.4011,6.842178
7789,1.696168,0.1506904
7790,449.228,10.54376
7791,426.224,24.76542
7792,5.850698,6.329992
7793,72.1852,25.49457
7794,333.6216,14.90436
7795,877.1332,11.90221
7796,360.659,29.5323
7797,379.132,19.39561
7798,238.5741,27.67438
7799,5.153213,1.464253
7800,199.6823,20.23124
7801,190.0845,22.5851
7802,526.3925,29.63324
7803,112.5737,13.14704
7804,116.5327,12.97964
7805,16.31638,3.843567
7806,260.311,25.28432
7807,79.72636,13.30134
7808,6.638435,3.849804
7809,5.794056,0.4292481
7810,21.11987,21.18087
7811,1.564344,0.5123278
7812,635.6581,19.88105
7813,9.106709,0.7272093
7814,45.06472,13.2304
7815,113.23,14.49465
7816,207.88,27.68141
7817,159.7545,21.89519
7818,113.4211,19.52004
7819,493.0063,15.66555
7820,332.7588,7.822665
7821,328.2574,16.79439
7822,32.85821,3.761017
7823,304.9113,16.2226
7824,2.913136,1.860621
7825,8.109792,3.094997
7826,244.4554,12.19543
7827,23.29967,0.9840289
7828,474.3152,7.239642
7829,6.236822,1.750673
7830,410.5983,14.64018
7831,234.9269,18.23919
7832,57.71465,10.87231
7833,79.76568,17.30039
7834,42.27185,11.38711
7835,466.4304,23.95
7836,126.6691,2.307575
7837,332.3484,20.23797
7838,57.7364,14.44587
7839,9.082267,0.9967946
7840,769.9158,24.34259
7841,360.9015,8.475505
7842,912.8604,10.1827
7843,332.586,23.03759
7844,12.00901,6.753543
7845,642.9223,22.83669
7846,453.7869,11.99795
7847,458.1409,32.03551
7848,19.80613,15.40796
7849,8.364816,0.3775182
7850,155.864,24.55127
7851,144.1183,18.81209
7852,169.6999,14.72285
7853,115.7929,10.94572
7854,7.443209,2.149442
7855,817.3688,15.86049
7856,11.266,0.2657745
7857,564.5365,23.8029
7858,1037.273,18.23662
7859,37.51604,30.57672
7860,NaN,NaN
7861,134.1208,24.7245
7862,15.42376,6.128859
7863,715.713,13.31026
7864,4.42401,0.5075787
7865,469.9331,24.21036
7866,5.648816,0.3740495
7867,79.95985,15.74318
7868,838.4557,25.09061
7869,24.67839,19.03384
7870,7.654547,1.157914
7871,253.0071,20.30992
7872,12.52369,1.51849
7873,12.58475,2.103634
7874,306.4112,13.10208
7875,6.195296,3.396127
7876,7.105029,1.089855
7877,518.5279,8.356188
7878,98.24578,8.862278
7879,160.8188,18.68368
7880,96.78478,16.56253
7881,16.38595,8.939654
7882,13.28844,9.474118
7883,7.591393,0.3195197
7884,44.9976,6.723887
7885,526.7145,14.22978
7886,759.482,14.59843
7887,674.0111,37.35143
7888,597.051,23.61303
7889,48.38202,17.88112
7890,8.77637,0.4476917
7891,822.6376,11.72507
7892,414.9431,30.56791
7893,8.289467,1.121459
7894,213.5146,24.54096
7895,9.509218,0.8048142
7896,566.6983,21.1494
7897,490.6037,15.02816
7898,26.79886,2.158215
7899,387.0278,17.35764
7900,17.55198,4.880893
7901,445.9427,4.979602
7902,255.9204,20.65899
7903,375.1686,33.00235
7904,283.2616,23.40222
7905,659.8076,30.06646
7906,847.1589,13.57961
7907,20.14242,2.049111
7908,220.6416,22.82375
7909,282.4508,16.65525
7910,52.45171,17.01372
7911,21.61073,19.43406
7912,809.7537,20.52526
7913,521.4901,22.85621
7914,72.43033,15.68527
7915,445.5915,6.526453
7916,118.2625,17.43471
7917,179.6172,19.12991
7918,400.5296,27.02825
7919,10.3812,0.8715052
7920,79.68452,15.09247
7921,275.1865,21.9457
7922,3.170724,0.6907945
7923,268.8471,23.08138
7924,5.04808,0.1319651
7925,2.073402,0.4545066
7926,833.917,30.87423
7927,178.8928,26.67641
7928,387.6848,21.67476
7929,62.99912,25.47321
7930,131.9917,26.12231
7931,214.5225,17.07858
7932,17.38045,1.974061
7933,72.81416,29.79784
7934,526.6589,8.957594
7935,543.9125,24.4271
7936,192.7917,2.273305
7937,1047.774,24.836
7938,677.0876,21.52341
7939,71.27942,23.00224
7940,526.3387,26.7085
7941,496.8901,11.53907
7942,78.26814,5.290351
7943,29.16442,15.72932
7944,17.23866,3.964953
7945,245.9176,22.79183
7946,247.3931,28.55129
7947,368.9573,36.826
7948,475.9666,31.43248
7949,4.962085,2.691868
7950,15.23756,3.879631
7951,3.366031,0.6716377
7952,374.7974,8.744919
7953,221.0575,22.16319
7954,958.2317,30.06785
7955,526.1533,29.16808
7956,227.011,36.69495
7957,550.3406,18.76276
7958,72.88187,26.56585
7959,280.6247,20.1197
7960,2.621141,2.69811
7961,108.5489,21.58106
7962,695.5331,5.916724
7963,1.952797,1.550526
7964,285.2644,28.31996
7965,278.0775,8.756329
7966,269.2184,25.30018
7967,213.0489,35.34114
7968,65.08906,9.915648
7969,690.9293,20.50797
7970,411.0057,14.38718
7971,300.1592,11.95118
7972,286.4557,16.36215
7973,61.05087,15.9867
7974,880.0882,16.58034
7975,443.14,19.67527
7976,703.0233,23.47574
7977,282.7244,11.82646
7978,210.8724,29.03532
7979,61.08437,11.61602
7980,308.7904,12.18223
7981,718.0021,14.24108
7982,643.3182,36.9603
7983,124.9591,27.872
7984,23.91142,10.0893
7985,154.8016,19.97265
7986,253.2472,24.05815
7987,195.4117,21.92865
7988,152.199,18.93361
7989,1044.481,23.22411
7990,12.685,5.915526
7991,205.4907,15.41773
7992,830.9524,13.33262
7993,327.7631,19.98043
7994,1.390205,0.08235651
7995,663.9346,19.9619
7996,557.5104,25.36233
7997,831.6829,14.84738
7998,17.2747,0.7817265
7999,242.1192,25.78734
8000,802.5654,7.101092
8001,5.620857,1.077546
8002,10.74583,2.20781
8003,598.4766,11.49407
8004,1.811442,0.09764989
8005,666.6738,18.49785
8006,108.8026,29.48809
8007,217.4554,4.781991
8008,9.192432,3.067635
8009,440.4773,21.12091
8010,1.50299,0.9542716
8011,238.0574,35.08567
8012,400.0367,18.3847
8013,270.2229,0.7572026
8014,607.0648,16.2098
8015,806.8542,20.76201
8016,194.3243,20.66039
8017,37.76358,1.897764
8018,287.1525,14.76105
8019,730.7015,17.8172
8020,84.62246,14.18392
8021,841.672,14.75166
8022,5.316331,8.951647
8023,1.942761,0.3156786
8024,31.56582,9.104311
8025,68.56367,12.31705
8026,130.7441,16.59173
8027,367.7209,14.30193
8028,973.9955,3.05868
8029,10.93206,5.298885
8030,102.3672,18.37224
8031,47.38056,13.68714
8032,610.1746,9.797702
8033,413.5793,25.79793
8034,96.56586,10.15
8035,113.271,15.54015
8036,353.9275,14.81968
8037,326.7162,19.13378
8038,86.74053,11.06637
8039,327.7018,18.53791
8040,92.04925,21.22577
8041,44.78566,2.09812
8042,14.21784,0.8318309
8043,2.939216,0.2347725
8044,58.82484,15.9359
8045,664.1178,13.0131
8046,509.344,0.9617578
8047,24.46574,17.34349
8048,855.0162,4.361668
8049,151.2119,16.04452
8050,4.138328,0.6695649
8051,318.4789,10.44106
8052,65.89924,39.6189
8053,740.8543,30.92017
8054,349.2676,19.64731
8055,71.45782,12.55273
8056,1.422095,0.136376
8057,270.987,31.26499
8058,17.45613,NaN
8059,9.704764,NaN
8060,26.62044,14.27001
8061,189.8402,14.63352
8062,389.6132,12.64779
8063,283.8564,13.65741
8064,4.585661,0.2360542
8065,16.53958,8.763319
8066,1010.096,11.99511
8067,73.53671,10.54941
8068,57.35268,8.392533
8069,283.2874,11.90743
8070,348.9178,19.16711
8071,115.9847,6.155016
8072,467.2255,8.844186
8073,74.87347,4.31696
8074,18.98705,2.587046
8075,362.4032,11.40587
8076,2.679933,0.1724977
8077,120.7118,13.80069
8078,3.527393,0.5449773
8079,779.6652,29.9327
8080,739.6026,23.82328
8081,8.44842,1.607021
8082,976.9619,17.87853
8083,251.8224,23.90069
8084,134.9019,12.26371
8085,14.68919,1.120579
8086,228.9856,14.35233
8087,7.404145,0.2148298
8088,368.492,27.19548
8089,18.20324,10.60571
8090,877.4224,41.31647
8091,28.94851,7.140738
8092,251.7763,27.22968
8093,491.1486,20.06864
8094,200.7088,9.415164
8095,553.4448,14.19188
8096,779.1266,16.30145
8097,230.1044,21.24787
8098,21.48034,1.728466
8099,312.9498,16.34132
8100,143.5711,19.39391
8101,391.1627,16.37154
8102,1186.302,20.73039
8103,23.2126,18.52144
8104,202.8951,23.57189
8105,302.5068,21.0402
8106,29.73103,5.841463
8107,306.3476,7.670129
8108,182.672,25.66785
8109,4.490161,0.3629521
8110,108.8697,23.96719
8111,5.984257,0.2914976
8112,704.3188,16.52557
8113,144.3393,13.16704
8114,54.63763,10.30267
8115,295.6762,32.25817
8116,2.102368,0.413775
8117,367.4255,27.04952
8118,260.6098,21.55114
8119,187.9926,19.48641
8120,33.74881,4.309759
8121,114.0483,25.45852
8122,318.2604,8.922412
8123,642.614,22.22599
8124,9.870935,2.815107
8125,664.2838,28.27632
8126,724.9794,28.75337
8127,224.4884,19.41276
8128,179.4637,7.882185
8129,279.2144,9.593853
8130,127.0246,20.34341
8131,6.209385,0.1975018
8132,69.93873,14.19355
8133,826.8984,35.50771
8134,209.4814,16.24431
8135,30.0123,12.12738
8136,156.2128,16.60104
8137,288.3596,11.40362
8138,3.195609,0.02371626
8139,69.90385,19.10194
8140,2.460152,0.3151918
8141,328.2458,21.50891
8142,16.83464,5.327326
8143,950.1192,11.47364
8144,12.11211,8.533941
8145,443.9416,22.62608
8146,716.0082,27.53535
8147,295.5594,21.91988
8148,2.841079,1.480161
8149,49.24394,17.28529
8150,16.34741,7.537838
8151,159.566,30.00973
8152,305.9084,11.73673
8153,71.01469,14.34093
8154,881.9213,9.412702
8155,199.1901,30.44388
8156,266.6327,8.701118
8157,315.8833,7.494005
8158,23.63179,1.998934
8159,189.8619,23.80751
8160,206.8604,28.55876
8161,227.9198,13.64606
8162,138.5551,16.73341
8163,16.68891,2.973521
8164,2.954935,0.8667026
8165,256.4888,15.47824
8166,189.3524,9.370181
8167,533.1823,18.17568
8168,85.1256,26.48575
8169,419.7842,23.83519
8170,568.0562,21.07799
8171,754.7976,9.612397
8172,1062.723,11.68187
8173,168.3882,13.61301
8174,6.10905,3.694938
8175,415.7412,13.02056
8176,365.5283,19.25413
8177,6.382395,0.373306
8178,231.329,13.59285
8179,488.9021,21.97081
8180,13.77826,4.324997
8181,32.63573,3.284835
8182,342.9167,16.31574
8183,76.84949,8.380128
8184,402.9232,5.549041
8185,5.35249,0.7473012
8186,260.7199,23.20126
8187,125.7338,6.669532
8188,145.8475,16.57222
8189,126.9347,17.19864
8190,3.835217,1.197508
8191,10.66864,1.937994
8192,24.02939,NaN
8193,407.6859,11.95613
8194,9.389416,7.539705
8195,13.56952,4.119136
8196,29.47877,14.18473
8197,2.642361,0.5413878
8198,644.5352,9.343202
8199,16.45143,0.7741001
8200,8.199804,2.48293
8201,87.47439,14.94755
8202,330.5105,18.09977
8203,8.198764,5.190602
8204,4.430375,5.095824
8205,308.6084,15.94736
8206,3.919564,0.1756785
8207,14.49656,4.197936
8208,53.50092,13.72871
8209,625.2481,23.18261
8210,53.27336,12.67147
8211,247.653,19.03711
8212,436.0618,24.52207
8213,724.0836,17.40015
8214,589.0058,16.36828
8215,628.4968,33.76259
8216,1.687886,0.3533689
8217,104.2439,25.90049
8218,681.6727,9.86909
8219,2.201815,0.1928864
8220,416.436,11.58291
8221,491.4485,24.07467
8222,31.62576,9.192554
8223,801.7282,21.7482
8224,98.23895,32.51379
8225,721.8688,26.90873
8226,306.9425,14.10212
8227,261.6932,31.56062
8228,295.1955,5.564816
8229,38.43779,18.06641
8230,103.7672,11.77298
8231,263.4036,20.95388
8232,1.45585,0.1653886
8233,356.1462,35.88867
8234,58.77804,21.95921
8235,374.2191,19.66583
8236,68.71288,32.22615
8237,377.3237,24.91948
8238,158.4226,25.14635
8239,5.078491,0.4034719
8240,554.9631,10.91666
8241,319.9503,18.08659
8242,588.0546,21.59148
8243,5.702028,0.8746794
8244,198.2504,25.58493
8245,32.43457,3.723313
8246,681.1215,29.07601
8247,227.0555,26.24687
8248,265.545,18.83567
8249,140.5329,25.26805
8250,4.196043,0.2462831
8251,12.69799,7.513312
8252,194.0836,15.46205
8253,6.582507,0.4048122
8254,32.86279,4.196537
8255,325.255,14.53212
8256,3.051055,2.443385
8257,27.49265,4.299417
8258,666.3804,8.589826
8259,792.4678,5.073833
8260,897.6383,26.15823
8261,17.88373,0.8226455
8262,155.7629,14.64645
8263,713.1633,17.96527
8264,4.309079,0.03247866
8265,175.3554,24.12915
8266,3.377942,0.2201528
8267,320.5598,25.17303
8268,49.03909,23.82317
8269,163.5365,20.9544
8270,86.29449,3.162052
8271,20.90821,1.604196
8272,76.38898,27.69225
8273,96.39695,15.79746
8274,284.1775,24.04021
8275,5.553942,1.19713
8276,426.8335,19.21963
8277,73.21951,17.68821
8278,66.57233,20.9093
8279,315.4438,7.04656
8280,471.6639,3.365773
8281,18.36014,8.0634
8282,336.8907,15.58401
8283,10.93927,0.9333274
8284,107.9203,19.30705
8285,1.073554,0.6070179
8286,958.2251,7.767907
8287,236.892,14.97571
8288,202.1115,15.97564
8289,599.5309,24.45012
8290,295.1972,18.6703
8291,345.5242,18.02786
8292,1.949239,0.3245727
8293,22.16129,9.322174
8294,10.86317,4.783627
8295,416.9132,14.94039
8296,648.8568,34.99791
8297,304.441,27.36761
8298,554.689,8.999293
8299,12.71239,0.1084327
8300,7.923337,0.5382637
8301,1.395311,0.3024491
8302,90.38756,14.99088
8303,671.9888,24.69215
8304,169.8545,17.95826
8305,198.8386,11.13566
8306,690.9467,30.92457
8307,4.321548,0.2869774
8308,56.25075,12.5598
8309,88.74258,20.44547
8310,162.9611,22.08587
8311,367.1222,33.11665
8312,1.520119,0.05246804
8313,18.03038,1.406599
8314,1.273306,0.1875439
8315,2.095505,0.1918835
8316,17.62916,19.32701
8317,8.74455,NaN
8318,65.67597,35.75806
8319,311.7394,1.633972
8320,167.4323,11.7704
8321,30.208,5.656892
8322,247.7519,33.65436
8323,31.95571,11.12112
8324,18.67131,0.2331409
8325,14.75322,3.068771
8326,168.7875,18.07106
8327,77.38856,6.931951
8328,5.570887,0.1696468
8329,787.0041,7.434516
8330,380.9413,21.082
8331,500.6774,15.00363
8332,772.7867,26.2936
8333,38.85971,8.519399
8334,33.92014,7.271102
8335,92.31794,22.90876
8336,100.009,19.66507
8337,409.0363,27.78116
8338,443.1951,12.57921
8339,13.07035,1.570453
8340,171.6972,18.53815
8341,3.628332,0.272959
8342,104.9753,2.847763
8343,185.848,5.406771
8344,21.25491,0.711051
8345,1034.861,18.43118
8346,206.8845,12.25869
8347,215.5512,21.93208
8348,114.5716,27.55905
8349,2.817899,1.440194
8350,101.7507,19.75462
8351,381.9532,26.29253
8352,1.915479,0.2155605
8353,27.58428,7.795226
8354,310.2926,20.99036
8355,4.687737,0.1791915
8356,5.855928,0.9223773
8357,84.43209,17.70866
8358,8.695538,2.590722
8359,834.8931,19.98697
8360,285.2551,9.937649
8361,231.894,23.96273
8362,14.36392,5.187493
8363,202.5443,31.60051
8364,18.77591,9.674094
8365,830.6199,21.01215
8366,304.8929,21.22888
8367,473.7583,24.60862
8368,79.31325,14.12638
8369,189.8316,26.4609
8370,154.879,3.984543
8371,294.6586,12.54984
8372,7.302411,2.760548
8373,382.7029,28.4902
8374,329.7231,19.24866
8375,2.37595,0.4848399
8376,304.0713,17.02856
8377,680.4038,11.83248
8378,1.669132,0.8014536
8379,850.4302,8.201295
8380,7.367894,2.242014
8381,242.3384,19.81565
8382,365.5312,23.11473
8383,157.0569,18.16104
8384,397.4092,23.25788
8385,51.5776,16.64789
8386,3.989765,3.774338
8387,15.86637,0.1287499
8388,4.179077,0.05592501
8389,488.2794,13.76193
8390,656.3195,8.031522
8391,182.747,22.59882
8392,394.1616,28.5057
8393,23.86461,1.616855
8394,3.847756,1.086499
8395,944.3188,20.48073
8396,3.391094,0.7357702
8397,294.7008,28.37713
8398,757.4933,20.98189
8399,694.8496,22.88529
8400,188.007,19.38875
8401,8.765294,15.99763
8402,1.938571,0.2305252
8403,1030.977,20.7654
8404,320.1202,17.89465
8405,188.5737,20.06172
8406,5.604903,0.8679435
8407,80.0281,8.387327
8408,186.7431,20.05793
8409,591.4333,17.84866
8410,391.4389,10.54886
8411,839.0008,9.817954
8412,18.58018,0.7337324
8413,62.85127,24.5842
8414,248.6417,20.57912
8415,247.4222,18.66341
8416,9.049411,0.8415418
8417,235.5571,8.928614
8418,69.28393,16.13877
8419,772.7753,22.49476
8420,740.2255,9.615685
8421,156.2431,3.580522
8422,11.53006,0.4618917
8423,126.7013,16.51887
8424,1.945233,0.1338568
8425,103.5988,16.35372
8426,65.62205,13.37423
8427,265.1342,18.5211
8428,6.188489,1.498198
8429,134.8493,16.24802
8430,0.8462129,0.09433009
8431,148.1177,22.11279
8432,29.21854,0.9879381
8433,238.6499,30.5351
8434,16.5674,14.29434
8435,171.5238,19.48682
8436,476.4565,20.17351
8437,95.56981,13.69359
8438,642.7192,27.14347
8439,507.2136,28.36695
8440,566.7109,25.2394
8441,7.121265,3.719285
8442,4.018307,0.09536597
8443,539.4429,7.140851
8444,274.7132,17.36164
8445,427.5579,17.59109
8446,471.1819,19.6946
8447,337.0633,23.10929
8448,193.335,30.55934
8449,1054.722,17.22449
8450,623.4315,4.177468
8451,625.3278,30.56521
8452,207.6425,21.82487
8453,6.146104,1.13467
8454,1.218441,0.9428432
8455,621.6404,18.38617
8456,9.57199,1.95725
8457,9.295939,6.587633
8458,22.6296,21.13573
8459,9.018347,3.017423
8460,474.1766,32.13064
8461,6.610958,1.905433
8462,230.4146,10.05204
8463,146.0407,17.33406
8464,157.4683,26.81629
8465,12.14734,11.75994
8466,632.6976,9.391138
8467,12.4803,0.2987424
8468,94.74384,24.6286
8469,140.0755,26.27361
8470,318.0168,14.83233
8471,93.30913,19.61724
8472,7.997437,3.154408
8473,62.35509,21.18197
8474,10.46832,4.561518
8475,11.17206,1.361048
8476,266.1834,27.40368
8477,22.27274,0.7438533
8478,524.597,25.61605
8479,789.52,21.63778
8480,23.90408,0.6525004
8481,119.3626,12.05126
8482,3.820489,0.5233718
8483,703.6359,17.87341
8484,174.6644,14.80759
8485,234.9426,16.26775
8486,82.05213,7.592609
8487,714.2967,25.18707
8488,NaN,NaN
8489,11.70925,3.014119
