,Araca_tdx12,Araca_tdx30,Araca_aster30,Araca_aw3d30,Barcelos_tdx12,Barcelos_tdx30,Barcelos_aster30,Barcelos_aw3d30,Pantanal_tdx12,Pantanal_tdx30,Pantanal_aster30,Pantanal_aw3d30,Iporanga_tdx12,Iporanga_tdx30,Iporanga_aster30,Iporanga_aw3d30,RioClaro_tdx12,RioClaro_tdx30,RioClaro_aster30,RioClaro_aw3d30,SantaCatarina_tdx12,SantaCatarina_tdx30,SantaCatarina_aster30,SantaCatarina_aw3d30,SerraMar_tdx12,SerraMar_tdx30,SerraMar_aster30,SerraMar_aw3d30
738,1.45095974,-0.42912026,2.0,NaN,0.56054024,-1.07855976,2.0,-0.000213469999998,4.68198243,4.15898243,-8.0,-2.0,11.34854018,3.66594018,7.0,3.0,3.67970545,3.71800545,5.0,-2.0,3.33614314,-0.69665686,-4.0,-2.0,6.13672637,0.55672637,18.0,5.0
739,-0.21866777,-0.13440777,4.0,1.0,-1.75114795,-0.97087795,-12.0,NaN,3.65039318,4.59889318,2.0,2.00093904,-8.19688785,-1.53798785,11.0,-3.99973327,4.38987575,4.77887575,0.0,-2.00015864,5.58219319,3.99129319,4.0,6.0,7.46506119,5.27406119,-4.0,10.0
740,0.74848236,0.21245236,-5.0,-2.0,-3.06111896,-4.08734896,2.0,-1.99932067,6.27039862,6.02749862,5.0,3.00143463,-6.39780592,-5.19210592,3.0,-6.99929566,3.39797779,2.10947779,-12.0,-1.99970279,3.5995787,5.9946787,15.0,-1.0,-6.27149971,-2.19349971,2.0,-13.0
741,-4.24113319,-1.34862319,-8.0,NaN,-0.12530265,0.84848735,9.0,1.0,5.07663223,5.22773223,9.0,4.0,16.83031523,6.44791523,4.0,9.0,2.06192133,6.03422133,-3.0,0.0,-0.34690702,-7.51640702,7.0,1.0,9.37683592,3.44083592,14.0,4.0
742,-2.93921498,-2.85228498,-5.0,NaN,2.42769374,2.66138374,-1.0,0.000683519999999,1.10471698,1.59281698,-3.0,-5.99895883,8.84107107,4.47227107,27.0,18.00039473,6.41836496,5.82226496,0.0,-9.54800000272e-05,1.1202149,-1.6185771,-5.0,1.0,10.43327685,3.84817685,-6.0,0.0
743,-0.16826824,-0.49914824,13.0,NaN,-0.63554508,0.21060492,-1.0,NaN,0.99932517,2.38402517,-5.0,0.000545219999992,0.73537464,0.22297464,1.0,0.99994035,5.78311124,5.89761124,0.0,-1.00056979,9.18810355,10.62640355,8.0,10.0,16.46907522,-2.48892478,-10.0,6.0
744,0.52019212,0.11441212,11.0,-3.0,2.66668829,1.05123829,-7.0,NaN,2.85959391,2.47459391,-9.0,-0.99898861,7.27640731,7.96020731,16.0,22.00031234,5.66551611,5.28141611,9.0,1.9998549,-0.58180394,3.29909606,6.0,-1.0,-3.06738394,-8.05398394,-7.0,-5.0
745,0.9871562,0.9750662,6.0,-3.00056798,1.0448186,2.8967886,1.0,-1.0,1.58559611,2.95669611,3.0,2.0,1.81415566,4.36635566,1.0,-11.0,1.70471205,2.98071205,6.0,-2.0,9.48968159,2.01068159,-9.0,19.0,-2.47329112,2.84070888,11.0,3.0
746,-10.60972664,-2.72532664,16.0,-4.00067825,-2.37572921,-2.40827921,-2.0,-1.00021846,2.77717042,2.73827042,9.0,-1.0,-13.20529508,-6.10539508,9.0,1.0,6.45677164,5.09947164,-4.0,6.0,16.21447414,7.31689414,9.0,9.0,2.65175866,2.18845866,-3.0,7.0
747,-3.77765142,-1.30265142,17.0,-7.00070277,4.42471998,4.06984998,6.0,0.9997772,3.27746595,2.04476595,-1.0,2.0,1.85036773,3.29716773,0.0,-2.0,2.75383728,3.19443728,-3.0,-2.0,-0.9925974,0.3567626,3.0,-1.0,-0.86474506,3.17425494,7.0,-4.0
748,5.17026774,4.68129774,14.0,NaN,4.03970686,3.18054686,-8.0,NaN,4.89043344,4.85183344,7.0,2.00099033,11.0506858,9.6569858,7.0,5.00021951,6.00368192,5.65718192,-4.0,-0.000184639999929,2.40958173,3.25798173,4.0,2.0,-1.98159192,-6.27859192,-3.0,0.0
749,5.87875637,3.11002637,-7.0,2.99984293,1.61719089,0.53992089,-7.0,NaN,3.73276594,2.88616594,0.0,1.0009827,-5.92629317,-3.71279317,-1.0,-6.99975331,5.0314091,5.1173091,-9.0,0.99982586,-1.10523477,3.73906523,-10.0,4.0,2.12658928,-0.05611072,7.0,-12.0
750,1.91172872,1.49174872,8.0,NaN,2.86856585,3.09711585,-3.0,NaN,1.11063997,1.73183997,2.0,-2.99896395,-0.79342371,4.17947629,-8.0,10.0003783,14.61442897,14.12952897,15.0,9.99989294,2.51234899,-6.23325101,-9.0,4.0,6.06869755,0.84369755,-1.0,6.0
751,1.96912922,1.80564922,-4.0,NaN,0.60471144,0.10107144,7.0,-3.0,2.31158964,1.35518964,-6.0,-3.0,9.77198704,9.68867704,0.0,5.0,3.48952814,3.34882814,12.0,2.0,2.97920445,-3.07809555,0.0,-7.0,18.7943914,6.8311914,-15.0,9.0
752,-0.78042533,-0.81033533,-8.0,-3.00057038,-3.24820782,-1.13813782,-12.0,-3.0,6.15175332,5.86375332,0.0,2.0,-0.89504401,0.32775599,1.0,NaN,3.31404286,3.76304286,9.0,1.0,-8.61784528,-1.73064528,-1.0,-4.0,5.02484125,1.56044125,0.0,1.0
753,1.94400106,1.76375106,-1.0,NaN,-0.76182073,0.01134927,2.0,-0.99951928,3.55588311,3.38528311,5.0,-7.99891982,3.11811065,0.70991065,2.0,-0.99965187,4.1798635,3.5659635,-5.0,0.99986753,1.51982978,1.87251978,1.0,-2.0,17.42921545,18.69021545,20.0,16.0
754,0.83646017,0.59939017,14.0,-0.000164950000013,-3.17111596,-0.15430596,15.0,-2.99956476,-0.38705621,0.44454379,-3.0,1.00092965,3.13719489,2.34539489,-11.0,3.00008894,0.69472014,3.44502014,-2.0,-6.00022262,-3.26759302,-3.54196302,7.0,-4.0,1.48576817,-1.61123183,-8.0,-4.0
755,2.73586195,2.49663195,-21.0,0.99938855,5.04917712,2.89365712,4.0,NaN,5.92597927,4.27367927,-1.0,2.00051637,13.34599795,4.50069795,22.0,-73.99956261,5.22003996,6.56163996,-7.0,-1.99954326,2.57478254,3.49435454,-4.0,3.0,8.23520069,3.84088069,3.0,2.0
756,4.99661438,5.36482438,-11.0,5.999285,2.58716244,0.91536244,-5.0,-0.000203639999995,4.41055306,4.61805306,8.0,-3.00049203,2.69648289,1.18698289,3.0,-2.00033756,5.18915971,5.74145971,-2.0,-0.000403200000051,0.43477413,-0.93942587,6.0,2.0,4.70056117,1.00936117,4.0,0.0
757,5.73740753,5.36730753,12.0,6.99984407,3.35017358,2.75995358,10.0,2.00044121,4.70437963,4.72017963,6.0,0.000952400000003,-2.09315373,0.14554627,-6.0,-8.99988308,1.50752118,3.60372118,6.0,-1.00021473,-11.63319223,-5.17447223,-5.0,-14.0,9.00838568,6.36348568,20.0,-3.0
758,2.63334193,2.96259193,10.0,NaN,-1.62665086,-0.25042086,10.0,-1.00020169,6.70357646,6.33087646,6.0,1.99953244,4.51673888,4.10021888,-1.0,NaN,7.10569328,6.70289328,8.0,0.99963431,0.44017394,3.05451394,3.0,-3.0,5.54905018,-5.08294982,10.0,1.0
759,3.86464758,2.25024758,9.0,NaN,-0.62851724,-0.48682724,4.0,1.00046735,3.87382016,3.69962016,11.0,-2.99893034,-3.3167993,-0.0569992999999,1.0,-19.99973213,3.49772254,1.81372254,2.0,-1.0001562,6.88050275,-2.73449725,1.0,1.0,-7.8481583,-0.4981583,9.0,-3.0
760,2.84161087,2.93225087,7.0,2.99981015,3.12329481,2.17913481,4.0,3.00048117,0.65502945,0.48852945,2.0,-2.99958565,3.94762535,-2.58347465,-1.0,4.99974348,-0.45747588,1.64892412,-12.0,-5.00065148,2.40285412,-2.33964588,3.0,-17.0,-0.56127098,7.71672902,6.0,0.0
761,0.30489263,0.45119263,-4.0,-1.00057338,1.35733265,-0.86456735,-1.0,-3.0,4.59525201,4.62145201,0.0,1.0,14.51368718,15.92559718,11.0,1.0,4.87326519,5.12086519,6.0,0.0,0.92844648,2.07548448,-1.0,-1.0,-2.90294407,1.67505593,-3.0,3.0
762,-0.34523521,-0.05468521,8.0,NaN,-0.28030634,-0.93596634,2.0,-0.000213119999998,3.59832199,3.77512199,3.0,-1.0,5.94125478,4.05275478,6.0,-4.0,2.59142293,1.05682293,12.0,-2.0,2.8030155,2.7047795,-2.0,-1.0,-0.90612468,1.21587532,15.0,1.0
763,3.44751221,3.41735221,-2.0,2.99926741,1.06719286,-1.00860714,3.0,-0.000199979999998,1.17929573,2.41069573,-5.0,-1.00047637,-2.09176342,5.87753658,10.0,2.99967863,4.76069606,4.13749606,15.0,-2.00038328,0.91534505,0.73610805,-2.0,0.0,-13.90589955,-7.18469955,1.0,-18.0
764,-7.6207433,-6.6038033,-6.0,-9.0,-0.32642855,0.26394145,-5.0,-1.99931816,6.61790911,6.69120911,6.0,1.00093368,-6.51078874,-2.64658874,1.0,-1.999764,4.66438144,4.47618144,-2.0,1.99982588,2.6708823,2.7172343,-2.0,0.0,-5.28065512,7.07614488,9.0,-2.0
765,4.27980847,3.90096847,6.0,-0.000146469999997,-1.00890581,-0.23822581,-2.0,NaN,-3.9207358,-1.0320358,-2.0,-2.99900061,-0.51918364,-2.54978364,5.0,7.00023287,4.68726013,5.35166013,4.0,-2.00017989,0.77401313,1.13660313,-5.0,-2.0,-3.11863434,2.32236566,19.0,-3.0
766,2.45593675,3.44533675,-2.0,NaN,-6.36591406,-4.48657406,-10.0,-3.00021884,7.60077168,6.01297168,2.0,2.0,6.22427993,7.15517993,2.0,3.0,2.64173251,3.32673251,-2.0,-1.0,5.22623559,4.34003559,0.0,0.0,-8.00324944,-12.18214944,-20.0,-13.0
767,2.73979675,2.79803675,9.0,NaN,-3.13815262,-1.04631262,-1.0,-3.0,2.85031298,3.82221298,0.0,1.0,10.19039134,6.16709134,-8.0,13.0,2.87198104,4.41098104,3.0,-2.0,5.75099426,-6.78390574,2.0,-6.0,-5.15635201,-3.35935201,18.0,-6.0
768,1.90008662,-0.02294338,7.0,0.99981389,1.44522109,1.49733109,-2.0,2.00047565,3.37316922,2.15896922,2.0,0.00040328,9.75554032,5.43064032,-2.0,3.99970203,6.08711999,3.85891999,-16.0,-0.00067039999999,1.6135217,-5.1057783,11.0,-6.0,2.05775835,1.43205835,8.0,3.0
769,11.32365565,10.89283565,17.0,NaN,-1.03710597,-0.21846597,-1.0,-2.99952935,6.49481345,6.19691345,1.0,5.00099696,4.07727628,2.15167628,11.0,1.0002431,6.41156075,5.93496075,2.0,-1.00017615,6.72627185,4.66527185,13.0,1.0,-16.85616759,-17.88856759,-7.0,-13.0
770,2.11782499,1.85463499,-3.0,-2.0,5.46400446,3.35846446,-20.0,1.00068377,2.94555265,4.26315265,-4.0,2.00099497,17.85251314,4.83641314,8.0,NaN,4.41508222,6.09168222,-2.0,-3.00015871,5.82058569,0.64298569,-3.0,5.0,0.22075501,-0.84854499,-2.0,-1.0
771,-2.46346726,-0.51874726,23.0,NaN,-0.10518521,-0.03507521,-1.0,2.0,3.39492901,2.88842901,-6.0,1.0,9.00210232,4.87240232,17.0,13.0,6.7968683,6.7320683,1.0,5.0,1.74673636,2.31033636,18.0,-14.0,3.4955984,2.6552984,2.0,1.0
772,1.97903478,1.81857478,9.0,NaN,0.35763363,3.89317363,3.0,-1.99931423,1.76449234,1.99009234,-5.0,-1.99892807,-1.32488851,4.67511149,5.0,-3.99962417,5.0905161,8.5479161,2.0,0.99988308,2.94918348,3.41498348,1.0,-1.0,-9.63483025,2.83716975,16.0,-4.0
773,0.98114655,0.86420655,4.0,2.99941179,3.02387816,2.14340816,14.0,NaN,2.69714435,2.93174435,3.0,0.000539170000025,11.06807713,10.50787713,15.0,12.00044643,1.81813461,1.21423461,2.0,-3.99952775,6.49093642,-3.71105358,-5.0,-2.0,6.70394718,8.91984718,8.0,5.0
774,-6.25591123,-5.36478123,4.0,-4.00017922,-3.845842,-3.136102,-16.0,NaN,1.99330594,0.87390594,-3.0,1.00046114,-10.62267592,-3.45757592,-1.0,-9.00017783,8.45886724,10.05246724,-2.0,3.99938321,NaN,NaN,NaN,NaN,-4.77208604,4.21021396,1.0,-6.0
775,8.4849657,-0.3724643,-15.0,NaN,1.13429592,2.06025592,0.0,0.99979924,2.36945574,2.52125574,-7.0,-1.00049125,1.45115718,6.12265718,8.0,-3.00036272,1.89553556,3.99343556,-2.0,-0.000411219999933,1.61188455,2.87312455,9.0,-1.0,11.46314792,9.49154792,1.0,8.0
776,6.07873899,5.22551899,9.0,4.99984878,-1.27417872,0.43638128,-19.0,0.000464829999999,3.66559683,5.19949683,5.0,-0.99901944,14.29087351,12.31297351,0.0,8.00021128,-1.75690297,0.0835970300001,-5.0,-7.00018755,4.66722582,-0.83677418,-2.0,4.0,-5.52521142,-0.40621142,-1.0,-2.0
777,5.89631101,5.31921101,19.0,1.99937721,-4.81984501,-4.25277501,4.0,-5.0,1.25172549,1.44292549,1.0,1.00051862,-5.86310122,-0.49110122,13.0,-19.99953624,4.00737624,4.80797624,-6.0,0.00046913999995,2.42709659,-5.26630341,-8.0,0.0,-8.10802883,11.78497117,32.0,9.0
778,-2.85613744,-1.12875744,-2.0,-1.00069371,-2.72090559,-3.13945559,-2.0,-4.00020897,4.82411616,4.64391616,7.0,0.0,1.18063008,1.08825008,-2.0,-2.0,7.06093232,6.56133232,11.0,3.0,1.4324987,0.3105987,-10.0,-10.0,0.81645006,2.27945006,0.0,6.0
779,0.11728272,0.21877272,6.0,NaN,0.95305497,1.38592497,8.0,1.00068611,4.80249949,4.64959949,5.0,0.00107241000001,9.80771281,6.41477281,10.0,9.000364,2.63543678,3.60353678,-4.0,-2.000124,0.41676469,0.35212469,-4.0,-2.0,-7.73830661,-1.17150661,-5.0,-7.0
780,-0.6065586,0.00220139999999,-7.0,-4.00074982,-3.887395,-0.750245,2.0,-2.00019669,6.86382401,6.93052401,7.0,4.99953843,-4.43012273,-6.02812273,-1.0,-8.00030639,8.07296625,7.24726625,11.0,1.9996343,4.45543377,4.85703377,11.0,-5.0,-7.9851576,-5.0511576,7.0,-4.0
781,0.46730743,0.09069743,16.0,-1.00016212,4.51122101,0.07231101,-4.0,-0.99952395,4.55599174,4.26489174,0.0,1.00046332,-6.38831086,-0.22481086,-6.0,-5.00021219,5.52324128,5.67844128,5.0,0.99936086,0.68956824,4.14220824,-1.0,0.0,4.27100188,-4.01299812,8.0,-9.0
782,-0.84231952,-0.79062952,2.0,NaN,0.02659648,1.33058648,-10.0,0.99979175,3.74671909,5.04751909,-4.0,0.0,0.41196396,-1.35903604,13.0,3.0,7.35864115,7.49074115,6.0,4.0,13.97770664,1.74540664,8.0,2.0,1.26171523,-2.69628477,10.0,-10.0
783,-0.39995727,0.30255273,4.0,NaN,-0.27489337,-1.30966337,1.0,-1.00021437,0.71080378,4.08670378,-2.0,-1.0,1.91490359,-2.87419641,5.0,-5.0,1.24399205,1.62209205,0.0,1.0,4.55079053,-0.20990947,-2.0,-2.0,8.9317824,-0.6152176,5.0,-1.0
784,1.01489121,1.44274121,18.0,-2.00064895,4.67442366,4.66900366,3.0,4.0,1.31252293,2.15272293,0.0,-2.99947372,0.76529395,-0.70710605,4.0,1.00055345,-10.35558927,-3.35008927,17.0,-11.99949419,-2.63423361,6.16656639,-1.0,1.0,-19.84002021,-8.11332021,16.0,-15.0
785,1.02649086,0.72846086,9.0,-3.00016096,-0.0087384,-0.3563884,-4.0,-2.99956366,1.05385272,1.27985272,-2.0,-0.99905989,-2.02032812,-1.56452812,-1.0,-4.99990334,7.54915034,8.05685034,0.0,2.99977988,-0.51481376,-0.06682376,-1.0,-3.0,0.17066979,1.17366979,18.0,-1.0
786,-4.10211118,-3.91103118,1.0,NaN,1.72261712,1.66127712,10.0,3.0,3.48712199,3.38692199,7.0,-2.0,9.68204032,3.63654032,-3.0,9.0,34.6946539,35.4937539,13.0,25.0,1.3673919,0.8898619,-32.0,-3.0,4.72861855,-2.02738145,11.0,3.0
787,-3.45540467,-3.79264467,9.0,-8.00058315,1.68601987,0.06895987,3.0,1.0,4.99738437,2.75398437,-4.0,1.0,-5.31120528,-13.02360528,-6.0,-9.0,7.43524726,5.58484726,8.0,-1.0,20.44123342,0.22723342,1.0,9.0,3.89929858,0.0122985800001,-7.0,8.0
788,5.66748521,5.34538521,15.0,NaN,-2.46183115,-1.45996115,-2.0,NaN,4.60959583,3.85059583,1.0,2.0,-2.08619961,2.82610039,13.0,1.0,5.8160741,5.3610741,6.0,0.0,5.7096967,6.8939047,0.0,4.0,-3.72607476,0.93192524,25.0,-12.0
789,-6.07565197,-4.03475197,-4.0,-5.00058919,2.25914134,0.83323134,2.0,0.0,3.20079678,1.96369678,-12.0,0.0,-5.39076688,2.96123312,5.0,-9.0,5.71856771,6.00386771,11.0,1.0,-0.27685137,-1.67185137,11.0,-2.0,-7.59765804,-2.85465804,-1.0,-8.0
790,-2.4049663,-1.5581963,-3.0,-2.0,-1.03929737,-1.69428737,-12.0,NaN,6.35919385,6.19549385,3.0,3.00095099,9.72075937,7.19965937,12.0,10.00025797,5.9476652,5.0060652,-4.0,0.99983456,-10.81804601,-4.97664601,-7.0,-20.0,11.01771963,5.73091963,12.0,0.0
791,-2.04772223,-1.98933223,-5.0,-3.0,4.00373027,1.43893027,-2.0,3.00067975,1.90970035,1.96780035,1.0,0.00154189,5.22302151,2.40402151,4.0,8.00070555,8.18541701,6.55361701,-8.0,5.00030324,0.32674208,0.69844208,5.0,-1.0,5.3578804,-1.8531196,-5.0,5.0
792,-0.08642405,-0.91534405,-2.0,NaN,-1.61967645,-0.42101645,1.0,-1.99931575,0.24601199,0.31981199,2.0,-2.99892454,-2.27950475,4.52139525,7.0,-8.99958932,7.89705372,6.96095372,-10.0,-3.00009312,3.24156658,3.39362658,-6.0,NaN,-1.09466964,0.21203036,11.0,-7.0
793,-3.2081082,-4.4901582,1.0,-4.0,-1.4644277,-1.1651577,-6.0,NaN,6.21338063,5.08128063,1.0,3.00095578,13.19114359,5.53324359,19.0,NaN,6.44061684,7.46921684,7.0,0.99984444,-8.15964738,0.65835262,11.0,-11.0,0.57018651,15.15478651,35.0,14.0
794,-5.63177,-4.42768,-2.0,NaN,-0.34872246,-0.39754246,3.0,-0.9993172,2.75914821,2.92784821,-4.0,0.00108584,7.38912744,7.60172744,10.0,2.00043676,9.95334417,9.31514417,-1.0,-1.00007431,1.02014439,1.07932439,-5.0,-3.0,16.43312527,14.67232527,9.0,22.0
795,-0.0786322500001,0.28236775,9.0,-0.000698060000104,3.49619074,3.38008074,10.0,NaN,0.05622951,1.04392951,2.0,-2.0,11.55944485,10.32044485,9.0,7.0,5.08467159,5.31917159,-2.0,-1.0,0.43697856,1.19680756,-2.0,-2.0,-3.68798263,1.22601737,-9.0,7.0
796,4.26745655,3.04556655,2.0,0.99984375,3.08855597,2.63696597,-10.0,3.00045546,4.31624584,4.31584584,7.0,1.00095554,-6.95432048,-1.15422048,-1.0,-8.99983488,5.78645301,5.35215301,0.0,0.99979748,1.5838004,1.4036314,-13.0,-3.0,-0.32083817,-1.76113817,12.0,-1.0
797,6.63422427,6.09372427,13.0,NaN,-2.62698391,-2.86965391,-7.0,-0.99952702,4.7402778,4.5698778,8.0,-1.99892849,5.48637265,6.93867265,15.0,0.000298479999969,2.18987806,2.34327806,-10.0,-2.00015126,1.72560653,-4.23115347,3.0,0.0,-15.89668424,3.39631576,12.0,-8.0
798,0.81927213,0.47276213,12.0,-2.00059414,-0.98140338,-2.16615338,4.0,-2.0,3.50296898,2.90086898,6.0,-3.0,-3.69154725,3.51055275,4.0,-16.0,6.78640113,8.51770113,-1.0,0.0,-13.23256981,0.12253019,5.0,NaN,2.59543657,0.78433457,1.0,1.0
799,2.73087013,2.56581013,9.0,6.0,7.6063237,5.6257737,7.0,3.0006832,3.30047612,3.54177612,2.0,2.00092723,-4.5417675,0.1122325,7.0,2.00028565,7.10364031,5.13064031,-8.0,3.99985565,1.33261821,-1.59218179,9.0,-6.0,-1.71136465,2.35763535,10.0,-2.0
800,-0.43343923,-1.05313923,18.0,-2.00067951,-3.03622101,-2.98716101,-5.0,-2.00021697,3.39818929,0.97978929,1.0,-5.0,14.13859701,9.79189701,7.0,8.0,3.92782619,5.30022619,0.0,0.0,5.81828672,1.45608672,1.0,4.0,-5.82752356,-1.21632356,3.0,-6.0
801,1.88421016,6.69661016,11.0,NaN,2.9886938,2.9019638,6.0,1.99977816,3.89814847,4.07624847,-1.0,-2.0,-1.82114303,2.45745697,-2.0,0.0,4.06168646,3.83898646,-2.0,1.0,-5.95109545,5.62420455,4.0,2.0,6.69600606,-0.85499394,6.0,6.0
802,2.70740734,3.76834734,12.0,0.99922194,4.8852183,0.3823183,-22.0,-1.00021391,3.5484344,3.4712344,0.0,1.0,8.51998041,7.80998041,3.0,8.0,4.17703454,3.58673454,4.0,-5.0,0.21301156,-6.00628844,-1.0,-1.0,-15.40669849,0.44080151,6.0,-13.0
803,-1.78087073,-3.05180073,-13.0,0.99914783,-3.10861582,-1.66873582,-6.0,-0.000192649999999,6.20434173,6.16684173,0.0,1.99953487,-5.95570395,-7.82800395,8.0,-9.00041697,4.89847806,5.55367806,-4.0,1.99955749,-0.30499176,2.22440824,0.0,-6.0,-5.73226289,-1.45916289,2.0,-11.0
804,2.29517431,1.46770431,7.0,-2.00015193,-1.58414888,1.77796112,-5.0,0.000444369999997,3.08176821,0.94536821,1.0,-1.99903704,5.66997127,-1.47272873,-4.0,0.00013153000009,5.78136473,7.70056473,3.0,4.99978949,-3.71535591,3.46214409,-4.0,-8.0,-10.23840501,-4.92440501,8.0,-6.0
805,-7.23874829,-5.08974829,4.0,-4.00012606,2.97001451,3.35941451,4.0,NaN,3.22266608,3.38226608,-5.0,0.00103114999999,-10.21136879,-10.76626879,4.0,-1.9997984,5.43344695,5.25194695,4.0,0.99981667,2.97043747,0.04593747,8.0,3.0,-11.48244627,-2.39344627,-1.0,-4.0
806,3.67569051,3.66790051,-4.0,1.99929071,-4.01664684,-3.26228684,-2.0,-4.00020318,6.00575415,6.64495415,0.0,3.99951904,1.12889955,4.07232955,2.0,-2.00031203,4.17273198,6.42863198,10.0,0.99961415,-0.25992926,-1.79325926,-12.0,-8.0,-1.98845242,5.66254758,37.0,-5.0
807,-0.9171003,0.1874997,1.0,-0.000685390000058,-0.3503083,-0.4812783,2.0,-1.00021436,5.54301353,5.21651353,-3.0,-2.0,5.75265818,1.61925818,1.0,-1.0,5.48768081,4.93148081,-9.0,2.0,-9.73945894,-2.83452894,-3.0,-4.0,-1.01734836,-0.99494836,-2.0,16.0
808,3.6015919,1.8186819,5.0,-3.0,6.91719342,6.07575342,6.0,3.00067397,1.72117175,1.22937175,0.0,-1.99853402,-2.26195449,-6.45755449,-4.0,1.00069598,3.53244216,4.79044216,-5.0,0.000297470000078,-5.96307955,2.04472045,7.0,-3.0,21.06102707,18.93102707,8.0,21.0
809,-1.40333848,-2.18608848,-22.0,-0.00063076,1.53264544,0.94198544,-5.0,NaN,3.91618649,4.03228649,8.0,1.0,2.06086417,2.70366417,11.0,NaN,3.35866903,4.08416903,1.0,-4.0,8.19557567,10.98417567,9.0,10.0,-3.47305034,-0.33905034,3.0,2.0
810,11.69247036,6.07737036,12.0,NaN,2.55618627,3.38713627,6.0,2.99978108,5.52303266,3.42673266,4.0,-1.0,-7.17262671,-1.49552671,-2.0,-8.0,4.82631232,4.32091232,-4.0,2.0,5.44466686,-0.10503314,-11.0,15.0,0.03685458,-0.58724542,-6.0,-1.0
811,-0.01650678,0.62685322,11.0,NaN,1.33429874,1.04815874,-7.0,-2.99951202,5.36397775,5.51837775,4.0,2.00048366,5.42040266,5.01380266,-1.0,-43.00012741,4.22514538,6.78814538,-2.0,-0.000590259999967,-3.86226561,-1.58366561,-4.0,2.0,-18.81320161,3.97349839,-3.0,-6.0
812,4.2775378,4.2402378,4.0,2.0,1.01740575,0.12420575,-4.0,NaN,5.24729548,5.83819548,-2.0,1.00153808,2.81688842,-2.14631158,11.0,10.00071884,3.49992321,4.09822321,-1.0,-1.99970296,-2.76837839,-1.72106839,-6.0,6.0,3.29179085,-9.49220915,-9.0,12.0
813,1.66272794,2.11730794,0.0,3.99939301,2.34932174,-0.77776826,19.0,-2.0,4.86137306,4.83877306,0.0,1.00055529,-3.93483384,-0.16333384,-4.0,-5.99946917,5.68031576,4.91311576,-2.0,1.00050455,6.67569094,7.03529094,15.0,-3.0,-5.26903317,-4.24603317,-1.0,-9.0
814,5.1512049,3.0960349,12.0,1.99983402,0.57868597,-1.42576403,5.0,-1.99956513,1.92738237,2.35038237,0.0,-0.99907304,3.89017494,4.68557494,-2.0,8.66899999892e-05,9.16318139,0.65688139,10.0,0.99977669,7.34462879,1.73282879,6.0,1.0,8.41838944,2.35638944,16.0,4.0
815,2.35144312,3.02767312,13.0,NaN,-1.71847774,-1.39998774,2.0,NaN,4.93354927,5.60744927,3.0,1.00053121,16.32374746,13.76444746,6.0,21.00043111,3.09736385,3.58126385,1.0,-0.99953769,-0.38083744,1.20996256,1.0,-6.0,5.95681273,0.70581273,2.0,1.0
816,-0.55757128,-0.04046128,12.0,-0.000186100000001,2.44634377,1.46211377,33.0,2.00048069,3.07445571,3.20525571,1.0,-1.99957742,4.91056902,-3.28663098,4.0,NaN,4.92322176,4.39172176,-4.0,2.9993517,8.43973275,-1.26646725,5.0,8.0,1.19793775,3.93223775,4.0,4.0
817,-0.50540263,-0.41010263,-9.0,NaN,-5.7569222,-4.1337122,-4.0,-6.0,-0.51653196,-0.22543196,-4.0,-5.0,8.95910458,1.38310458,12.0,9.0,5.97124374,7.89304374,10.0,0.0,-9.35249036,-0.81349036,-9.0,-5.0,-9.30772859,-1.61072859,8.0,-8.0
818,3.07967006,3.60092006,12.0,-1.00061506,6.43662456,6.38846456,-1.0,7.0,6.33943267,5.99133267,6.0,0.000541710000007,0.24093805,0.31223805,-2.0,-3.99949175,-1.21627325,-0.34677325,-7.0,-0.99950716,-10.50189569,-3.25379569,-5.0,-13.0,3.7906492,2.5126492,0.0,1.0
819,7.49890482,5.38474482,15.0,2.99985067,1.84140721,3.30593721,0.0,2.00046724,2.89973895,2.97903895,0.0,3.00099029,0.71179256,1.66959256,3.0,-5.99977424,18.36777908,15.29387908,18.0,15.99981752,2.47583638,2.54231838,-7.0,-1.0,-12.88006803,-3.81456803,-2.0,-11.0
820,2.41151955,1.16039955,-3.0,-2.00057738,2.57223482,-2.21216518,7.0,0.0,4.42098102,4.66508102,-2.0,2.0,-2.82358397,3.34301603,2.0,NaN,1.82149346,2.78619346,7.0,0.0,2.84746295,3.47880295,-8.0,2.0,1.03819829,-0.52980171,9.0,5.0
821,-5.27224495,-5.44810495,-11.0,-8.00074107,0.50366895,1.74830895,-21.0,-0.000223640000002,3.02425842,2.91325842,-1.0,-1.0,7.78641617,8.57771617,6.0,7.0,4.33200495,3.60930495,5.0,-2.0,3.95834878,4.26029178,-12.0,1.0,30.22056371,11.95856371,10.0,36.0
822,0.86765646,1.76378646,-12.0,0.99938687,0.83680604,-0.53392396,-2.0,NaN,1.47198192,1.76258192,-7.0,1.0,-2.70878542,0.42971458,3.0,-10.0,2.61244597,4.15204597,0.0,-2.0,-5.94666796,-3.28066796,2.0,-7.0,2.16555848,-5.70264152,-4.0,-5.0
823,1.72989662,2.69686662,3.0,NaN,-1.01169541,0.45968459,0.0,-2.99931486,4.34918723,4.58228723,3.0,-0.99895043,7.13851848,-2.30648152,8.0,3.00036594,5.53720468,5.41690468,3.0,-0.00011920999998,2.83733086,-7.47986914,-6.0,-1.0,2.14685555,-2.18614445,7.0,2.0
