,X,Y,srtm30_wgs84-tdx30_abs,srtm30_wgs84-tdx30_color
460,-62.98441662,-0.06502572,0.94039629,210:210:255
461,-62.30706496,-0.58542089,1.14739808,200:200:255
462,-62.77088948,-0.3923547,0.44906027,255:234:234
463,-62.50543824,-0.81104609,1.75803693,255:172:172
464,-62.94613632,-0.47355864,0.86671287,255:214:214
465,-62.83148441,-0.30937122,0.44143653,255:235:235
466,-62.78323087,-0.49654053,1.6481495,255:177:177
467,-62.63801718,-0.2799298,1.37838371,255:190:190
468,-62.72372158,-0.93280007,0.00314777,255:255:255
469,-62.08028855,-0.54310961,0.19780593,255:246:246
470,-62.89917034,-0.75716257,6.30282145,255:0:0
471,-62.82147004,-0.02667209,1.30100801,193:193:255
472,-62.59595666,-0.03789558,6.72572496,255:0:0
473,-62.51578525,-0.6520356,2.64527973,255:130:130
474,-62.66173788,-0.21219302,0.07708502,255:252:252
475,-62.7611073,-0.20563245,3.14308002,255:106:106
476,-62.50578808,-0.43685226,1.80461692,169:169:255
477,-62.8438632,-0.13061263,0.72579242,255:221:221
478,-62.6643966,-0.56788771,1.40785029,188:188:255
479,-62.09976897,-0.06644024,1.1839551,255:199:199
480,-62.21182198,-0.79804484,2.67051194,255:129:129
481,-62.84650276,-0.51143972,1.03127832,205:205:255
482,-62.65043311,-0.23358769,2.32062492,144:144:255
483,-62.01732441,-0.28428914,1.35250767,190:190:255
484,-62.62583138,-0.30972482,0.86546473,213:213:255
485,-62.76996149,-0.60677332,0.01025992,254:254:255
486,-62.85132505,-0.86159509,2.73510613,255:125:125
487,-62.40105202,-0.52310836,1.45575493,185:185:255
488,-62.00259953,-0.97784171,2.92692395,115:115:255
489,-62.05508818,-0.88721575,4.80830824,255:27:27
490,-62.49501677,-0.39954201,0.81820425,216:216:255
