,tdx12_Pantanal,tdx12_slope_Pantanal
5090,122.1098,9.230741
5091,126.9159,5.377249
5092,117.1914,0.7782083
5093,104.8392,1.450451
5094,120.6854,3.530305
5095,120.7282,9.446174
5096,110.7316,2.476895
5097,108.7156,2.950994
5098,115.9411,2.874707
5099,111.7452,1.653342
5100,117.3295,1.859265
5101,122.7483,6.591926
5102,146.1712,13.28367
5103,118.3852,2.500496
5104,106.2782,7.549985
5105,111.6615,1.639044
5106,142.0797,12.61061
5107,115.8177,11.35436
5108,112.8938,2.438578
5109,131.3097,6.194692
5110,129.8744,1.092788
5111,141.2198,9.442665
5112,115.2575,1.54765
5113,127.2468,9.254245
5114,136.627,0.7098852
5115,109.0587,0.05534389
5116,113.5318,2.698197
5117,126.6607,3.950629
5118,125.8097,7.355076
5119,117.7641,3.997499
5120,123.6856,17.13865
5121,124.3573,8.394258
5122,123.2946,9.721821
5123,113.4008,2.347973
5124,109.0317,0.5864636
5125,128.6119,4.853498
5126,109.3542,5.156705
5127,132.0007,1.009034
5128,116.5156,4.066163
5129,132.8813,1.389245
5130,121.3628,1.683497
5131,122.1326,10.46238
5132,120.832,11.25453
5133,107.8142,1.196826
5134,131.393,4.375926
5135,121.9565,10.17148
5136,114.6955,5.398269
5137,118.0832,1.422746
5138,126.2222,7.023993
5139,133.5329,0.8050725
5140,111.7373,8.634293
5141,113.4603,0.599237
5142,144.4517,2.538243
5143,112.026,1.538076
5144,111.8602,1.725649
5145,115.6892,1.2578
5146,127.4694,3.830376
5147,133.7962,2.855365
5148,138.9589,0.4582492
5149,129.0662,5.39233
5150,124.9185,2.957461
5151,124.1039,5.623313
5152,112.1264,0.6796246
5153,130.6192,0.8590779
5154,122.1669,0.7657376
5155,116.8832,2.831106
5156,122.7252,2.863703
5157,128.5282,0.7035918
5158,127.6769,3.502932
5159,108.2921,0.5689617
5160,135.8575,4.379266
5161,120.3093,1.89479
5162,120.2604,2.826263
5163,141.1507,6.706356
5164,128.3754,0.6738439
5165,107.987,12.85
5166,120.0599,1.12217
5167,110.9461,0.7171582
5168,132.4865,5.68917
5169,120.186,0.8788252
5170,109.4398,1.380046
5171,124.791,1.033929
5172,118.2247,1.005072
5173,136.5375,10.19746
5174,128.4924,0.8914338
5175,137.1415,0.9172672
5176,140.271,5.649598
5177,109.0478,0.7910317
5178,114.8771,1.767013
5179,129.7137,0.7682955
5180,132.4153,1.802138
5181,118.3559,1.033964
5182,122.6865,0.2133466
5183,117.9992,0.2811733
5184,113.2306,8.656987
5185,120.9084,12.13078
5186,118.1553,1.037951
5187,124.7368,10.36857
5188,117.923,1.814263
5189,117.3345,9.500088
5190,114.7272,1.017721
5191,127.8299,1.302171
5192,112.3163,1.885931
5193,125.3266,1.229561
5194,130.4674,2.560269
5195,128.654,0.2880336
5196,127.9269,3.08227
5197,119.632,7.208339
5198,116.2565,1.458536
5199,126.5942,2.484231
5200,118.2595,3.122637
5201,109.6035,0.9515252
5202,136.4135,3.434515
5203,119.7094,1.155281
5204,139.2696,5.492539
5205,106.4037,1.784077
5206,114.0771,4.041734
5207,108.9258,1.016874
5208,132.0959,0.2796346
5209,106.7269,0.6680116
5210,120.7357,4.259817
5211,130.8412,2.459091
5212,137.2731,0.5880186
5213,127.4454,2.493704
5214,135.4365,0.5947349
5215,116.2275,2.975011
5216,112.1946,1.485128
5217,112.6061,0.5484931
5218,105.5935,1.604689
5219,120.3285,1.238437
5220,133.2696,10.92076
5221,117.2975,4.4775
5222,127.8351,0.8392953
5223,133.6242,3.79836
5224,132.9795,1.268111
5225,116.3093,3.955276
5226,109.8486,0.8460861
5227,129.8324,4.122406
5228,135.6757,1.997448
5229,133.6201,1.335502
5230,117.6612,9.245964
5231,103.4554,2.561971
5232,138.8291,4.666621
5233,144.437,1.989044
5234,122.8928,0.7079079
5235,123.9429,1.17005
5236,130.4077,2.379879
5237,143.6758,1.085524
5238,119.5329,0.6110023
5239,128.0404,1.120006
5240,110.8497,1.402522
5241,132.7496,0.5623541
5242,117.521,33.95282
5243,107.4653,0.8524032
5244,109.591,4.671995
5245,130.524,4.455779
5246,119.8402,4.174437
5247,134.6846,4.663337
5248,112.6211,2.61038
5249,108.3548,2.349647
5250,126.1197,2.180336
5251,129.0893,1.79264
5252,127.3263,5.960294
5253,106.7173,1.155111
5254,110.0415,1.385221
5255,109.0311,1.652925
5256,121.8428,11.18932
5257,122.3488,1.239257
5258,110.9155,5.921146
5259,122.0792,2.922832
5260,111.4182,9.45597
5261,115.5081,5.026079
5262,116.2747,4.230596
5263,105.575,1.037955
5264,126.8122,1.175862
5265,110.836,1.03699
5266,123.9017,12.426
5267,139.2013,2.643001
5268,109.1171,0.5089605
5269,140.4282,5.644907
5270,132.0644,3.543204
5271,114.9387,2.506519
5272,138.3597,3.40527
5273,137.2118,4.479287
5274,115.6854,1.013348
5275,108.2204,1.37425
5276,112.3581,2.310358
5277,114.1551,7.515508
5278,134.3705,4.578777
5279,105.9762,4.367534
5280,119.6875,0.7440215
5281,108.6981,0.5456404
5282,122.3836,2.406918
5283,135.5997,4.030746
5284,131.4689,2.135663
5285,110.7816,5.603797
5286,132.7252,2.328706
5287,129.836,0.9876779
5288,119.743,9.816043
5289,128.5245,2.107407
5290,112.7483,4.364087
5291,135.7769,1.429568
5292,140.1083,4.508461
5293,124.3658,4.652231
5294,109.0175,3.845563
5295,130.1535,6.747764
5296,123.8833,2.429239
5297,107.7521,2.545045
5298,109.1605,1.076275
5299,113.5303,1.30625
5300,121.0374,2.485368
5301,137.9989,2.852386
5302,140.4328,6.989207
5303,118.1624,2.405106
5304,111.7609,1.024332
5305,111.0905,0.8276762
5306,123.4703,3.123182
5307,110.233,2.996568
5308,116.8221,1.279272
5309,104.3109,1.585039
5310,120.3159,0.4342589
5311,120.0854,2.036517
5312,114.5013,3.036226
5313,115.6148,1.363965
5314,114.9123,3.092276
5315,109.2169,1.835532
5316,117.6856,3.334536
5317,122.8636,5.905309
5318,105.5529,1.817715
5319,127.5057,2.424557
5320,128.7155,9.324723
5321,127.0187,0.8385563
5322,128.394,3.53963
5323,116.1125,2.061271
5324,120.7573,0.5178238
5325,130.2905,6.964753
5326,116.8496,1.723694
5327,133.3003,3.93494
5328,132.8522,5.393826
5329,111.3466,6.686001
5330,133.5573,3.797001
5331,129.3397,4.134845
5332,112.188,13.44695
5333,119.7938,0.9519214
5334,129.612,1.335086
5335,138.7679,9.401503
5336,123.6457,1.238544
5337,118.9121,2.303043
5338,107.1298,5.081126
5339,112.7413,3.849273
5340,115.875,2.617835
5341,123.279,1.550938
5342,112.8036,1.419375
5343,123.7212,8.946606
5344,135.0661,1.809358
5345,123.4814,1.272815
5346,116.8288,0.6817484
5347,121.7837,0.4963122
5348,128.0963,1.093574
5349,105.6003,0.4159782
5350,130.5962,5.225611
5351,124.9581,1.99305
5352,131.1536,0.6770661
5353,116.1909,1.430654
5354,117.6176,3.41564
5355,105.771,0.5935305
5356,114.3276,6.018296
5357,133.4214,1.590357
5358,125.9843,2.581809
5359,128.0782,0.8945213
5360,129.7551,4.410276
5361,108.2919,0.3303381
5362,135.21,1.993394
5363,133.0182,7.477929
5364,134.6312,3.034756
5365,110.1227,1.274342
5366,134.575,0.7677415
5367,130.2227,1.784545
5368,129.7831,0.2134267
5369,125.863,28.40332
5370,129.1973,5.675835
5371,128.2905,1.771843
5372,133.2715,2.080062
5373,123.4811,0.7946166
5374,136.3634,0.7308349
5375,130.0982,1.80383
5376,120.1913,4.502394
5377,110.3508,0.2613221
5378,129.9943,7.998951
5379,131.8041,7.083125
5380,140.3721,7.253222
5381,125.0116,4.387024
5382,129.4028,2.50477
5383,124.2306,0.2817384
5384,113.9316,4.924712
5385,108.6721,0.5280622
5386,125.0614,4.799222
5387,118.51,4.187233
5388,118.0944,7.285713
5389,113.6375,0.6827101
5390,112.9528,2.701665
5391,127.6851,1.78017
5392,109.6693,0.1912505
5393,106.9379,1.866732
5394,114.2574,3.371479
5395,136.8815,6.999907
5396,125.9806,3.803481
5397,103.9067,3.284786
5398,130.5356,0.7770453
5399,133.897,1.358175
5400,121.504,2.345017
5401,114.647,2.286856
5402,127.6226,1.037353
5403,115.9605,2.761299
5404,120.0831,6.684146
5405,121.0224,1.864136
5406,121.7768,0.8602642
5407,138.7283,1.205051
5408,110.9555,1.439572
5409,120.344,12.3566
5410,110.7595,3.534216
5411,118.0579,1.820269
5412,117.5173,9.847079
5413,137.5513,8.67353
5414,118.1592,5.360624
5415,114.8767,2.956873
5416,126.9423,9.200476
5417,110.6404,1.552885
5418,120.3436,0.9352901
5419,137.0764,1.67332
5420,114.6285,0.9563423
5421,137.3696,0.4749878
5422,113.395,1.478558
5423,110.5171,2.495055
5424,113.5971,0.9328043
5425,127.5318,5.578028
5426,107.4342,1.299906
5427,138.8027,4.101599
5428,105.4143,1.371671
5429,112.7065,2.317254
5430,126.4516,4.135509
5431,109.6525,0.6394323
5432,132.0532,1.111589
5433,109.508,0.7068721
5434,131.5177,3.734135
5435,109.4736,0.6326647
5436,118.8458,0.9053944
5437,120.0661,7.446304
5438,113.055,0.8408837
5439,108.4598,0.9974757
5440,123.6126,1.002365
5441,122.4525,8.986217
5442,108.2364,0.702608
5443,136.845,0.6644534
5444,130.6217,0.4627151
5445,109.32,0.173539
5446,121.8403,0.566554
5447,106.4956,0.8623126
5448,113.2577,5.239504
5449,132.9189,0.5473213
5450,130.4138,2.703636
5451,128.0882,2.2904
5452,124.8536,1.391601
5453,117.7431,1.308883
5454,117.4659,4.667437
5455,113.6799,3.642849
5456,118.4281,2.445156
5457,111.2353,3.745348
5458,124.4655,3.410454
5459,123.8869,13.14279
5460,123.8081,3.535415
5461,135.3191,2.835457
5462,106.937,9.4531
5463,138.312,11.61751
5464,134.537,1.544059
5465,121.2752,11.88448
5466,118.4504,2.726586
5467,132.6921,0.8519785
5468,113.0884,2.998036
5469,129.948,2.220742
5470,137.5152,5.938593
5471,140.5544,9.076838
5472,112.8991,4.420817
5473,150.9745,9.90068
5474,116.7174,0.3460183
5475,114.592,4.694194
5476,118.1246,7.065085
5477,133.3502,4.813709
5478,113.6243,4.294874
5479,110.6388,1.187476
5480,117.2243,4.997118
5481,119.2974,4.891233
5482,130.2089,0.9726549
5483,113.9744,3.628359
5484,118.7886,22.35602
5485,109.2936,1.519948
5486,118.9001,6.429928
5487,109.9555,1.237387
5488,134.4978,3.921209
5489,107.6003,0.9133357
5490,110.48,5.07116
5491,145.4619,10.86804
5492,124.5241,0.4347023
5493,121.0611,0.6889489
5494,121.002,5.25855
5495,112.7876,4.780775
5496,123.8701,2.021967
5497,130.1537,1.458079
5498,109.2695,1.606384
5499,115.4201,3.917336
5500,110.0258,13.63673
5501,121.4028,5.655175
5502,142.3864,5.280729
5503,122.5631,0.7868026
5504,130.562,0.2629354
5505,120.1207,3.956666
5506,112.4877,7.590035
5507,136.9138,1.885872
5508,124.7387,4.2118
5509,118.9098,0.7939118
5510,117.2292,6.324221
5511,128.0088,1.011822
5512,131.3589,0.0576604
5513,123.8279,2.435317
5514,123.0449,5.671709
5515,109.1781,0.8076344
5516,110.0638,1.104124
5517,121.4174,0.3964396
5518,138.3069,5.412763
5519,126.4093,3.847017
5520,111.8992,2.464747
5521,110.8322,1.546943
5522,109.4387,0.4905724
5523,112.0951,0.6087301
5524,127.5334,5.278754
5525,119.5492,2.737186
5526,130.2359,5.613795
5527,129.9785,1.11113
5528,129.9198,5.291574
5529,113.414,1.129957
5530,126.2561,6.731046
5531,123.6902,0.5087053
5532,124.7427,0.9850711
5533,130.0693,6.903661
5534,113.6788,3.430074
5535,116.9826,0.5545142
5536,141.3651,8.019376
5537,125.9828,0.7683001
5538,124.8336,1.087376
5539,136.4091,4.999591
5540,123.9577,0.4228474
5541,114.6975,4.354575
5542,120.4497,0.6794306
5543,126.48,9.182056
5544,127.8396,2.753934
5545,132.3971,1.001782
5546,114.7827,11.49245
5547,103.0936,1.435032
5548,103.0477,5.921237
5549,138.8994,6.025735
5550,136.2552,7.993916
5551,128.9104,6.595296
5552,131.5517,3.597122
5553,104.1687,2.050331
5554,133.023,3.960606
5555,132.405,3.040821
5556,118.9659,4.272762
5557,140.8737,4.855519
5558,113.7098,8.620898
5559,133.269,0.7580575
5560,133.2347,0.8411767
5561,135.3357,17.41078
5562,121.0159,0.8780823
5563,139.6553,1.29265
5564,127.7858,0.2808484
5565,124.7028,1.784071
5566,128.1102,11.13813
5567,113.5289,2.775857
5568,114.4575,2.94275
5569,126.5599,4.657506
5570,132.7308,4.301586
5571,123.0248,1.548969
5572,133.5555,1.821108
5573,140.3506,9.238512
5574,106.0961,3.382308
5575,111.6874,3.914527
5576,133.8994,8.834896
5577,134.0417,0.645718
5578,110.0977,0.4933205
5579,135.2517,4.961174
5580,113.9524,1.020596
5581,115.8308,5.04864
5582,115.8597,1.170461
5583,124.6496,0.8716432
5584,123.6151,0.4755671
5585,111.2837,5.235726
5586,128.4013,6.606724
5587,120.7933,2.283037
5588,111.937,2.395178
5589,120.8005,0.9278621
5590,130.1107,1.974257
5591,113.729,0.3365287
5592,111.1009,3.779225
5593,130.4399,19.70832
5594,118.2942,1.906833
5595,128.721,3.688423
5596,131.6671,0.9468182
5597,129.671,4.942688
5598,123.0788,3.645873
5599,125.6603,0.4021689
5600,133.1264,9.296495
5601,133.9343,1.533015
5602,108.3137,0.720175
5603,111.5382,1.525934
5604,129.4135,1.4548
5605,108.4296,2.079451
5606,133.8254,0.107419
5607,107.1226,1.093886
5608,105.7016,0.7930615
5609,115.4926,1.81364
5610,118.0123,4.868924
5611,111.9608,4.787729
5612,109.9826,1.602801
5613,115.8894,1.519023
5614,129.7896,0.889814
5615,115.1092,5.900548
5616,114.9435,0.9316117
5617,112.6882,2.785549
5618,118.5932,2.705789
5619,114.4781,1.526703
5620,115.7514,9.03489
5621,106.7577,0.4262483
5622,110.4658,1.991585
5623,116.4223,3.532994
5624,116.7605,2.504183
5625,124.4717,2.078841
5626,122.4273,1.26665
5627,121.9419,0.9322256
5628,121.5035,4.838568
5629,126.9839,2.726562
5630,129.9954,6.212584
5631,127.2711,1.748848
5632,141.8252,4.62367
5633,111.9945,0.7145131
5634,116.8626,6.830653
5635,119.7561,4.593163
5636,127.5266,1.500405
5637,110.5902,9.154632
5638,139.6723,4.270325
5639,115.1402,12.48815
5640,111.9248,2.249554
5641,120.6713,8.200879
5642,119.0559,6.545072
5643,119.7301,0.9437358
5644,128.2031,0.9558541
5645,134.5819,0.9710656
5646,114.868,1.582642
5647,131.5754,4.655485
5648,102.444,5.463735
5649,118.0048,1.253375
5650,131.4415,5.421876
5651,125.5562,3.384789
5652,120.2454,0.6081495
5653,124.0992,1.809111
5654,117.1589,4.284027
5655,118.209,2.11858
5656,106.4851,1.143815
5657,127.1544,22.71793
5658,126.5567,2.594579
5659,115.2275,3.657445
5660,117.8341,3.805036
5661,134.3784,2.965196
5662,114.6314,3.590967
5663,104.6533,0.9734784
5664,134.7707,0.5786496
5665,130.0367,1.682251
5666,136.019,2.303561
5667,132.8023,2.871608
5668,117.9822,4.453523
5669,123.875,5.420675
5670,138.785,2.372839
5671,115.8688,2.40611
5672,133.6002,1.607197
5673,116.2904,1.146721
5674,119.8535,6.891663
5675,116.705,0.5283237
5676,125.1572,0.9996141
5677,140.9231,3.450368
5678,115.434,6.030406
5679,123.5213,1.136278
5680,139.0951,0.2605669
5681,116.1108,6.53768
5682,130.2549,1.232115
5683,127.1179,2.967316
5684,133.627,3.35502
5685,124.4162,13.0719
5686,134.5384,0.8569201
5687,114.3789,1.141812
5688,108.9658,1.859137
5689,105.758,5.163138
5690,132.8883,3.149219
5691,122.6474,3.687249
5692,109.9923,1.061803
5693,113.8584,3.2395
5694,122.7981,4.273947
5695,136.9118,0.7048787
5696,108.2359,3.386391
5697,121.5444,0.3352358
5698,130.7536,0.9704171
5699,118.1395,21.44192
5700,111.3804,1.77859
5701,118.2047,5.268238
5702,106.0985,1.608452
5703,112.1424,1.429693
5704,132.2398,8.157328
5705,133.2202,13.59446
5706,128.2982,0.5669369
5707,114.8114,0.7979633
5708,123.0084,13.09011
5709,126.6231,2.450269
5710,128.2901,0.4310612
5711,130.0548,9.413232
5712,120.5934,2.4169
5713,132.2631,3.167202
5714,107.4583,3.123835
5715,109.016,4.036508
5716,114.2643,1.486328
5717,123.3484,0.6806564
5718,115.9153,0.2165138
5719,120.228,0.5133291
5720,128.6778,1.039427
5721,126.7559,3.62774
5722,125.3432,4.144972
5723,110.8097,1.152273
5724,113.5543,0.6152422
5725,136.1298,8.052023
5726,121.1555,2.135488
5727,135.7722,8.238884
5728,128.7594,2.972357
5729,114.8859,5.486378
5730,118.6457,4.560916
5731,112.3032,1.240573
5732,125.974,6.518711
5733,105.3015,0.5390915
5734,124.3187,1.123199
5735,126.706,3.989919
5736,115.9659,6.774922
5737,109.5306,1.630606
5738,127.0849,2.507872
5739,129.9482,9.286851
5740,120.9879,10.52186
5741,133.5528,1.272287
5742,115.2764,0.7254542
5743,118.6439,0.9281615
5744,120.4882,1.984663
5745,125.8007,1.718886
5746,119.0758,4.405431
5747,111.7678,14.37505
5748,123.8706,5.668967
5749,119.6184,50.36227
5750,133.8512,0.6630149
5751,106.4825,7.547897
5752,123.3921,0.3398776
5753,120.6303,1.442982
5754,115.9454,0.8203716
5755,109.0532,1.066382
5756,113.8724,3.935757
5757,134.5459,4.497808
5758,111.9887,5.88593
5759,119.0286,12.97658
5760,142.551,3.364846
5761,137.4894,4.544201
5762,119.4383,6.396586
5763,116.6098,1.843403
5764,113.1329,2.36478
5765,115.2328,1.423193
5766,125.0696,0.8796855
5767,128.9103,1.077058
5768,112.5091,17.14898
5769,109.0688,2.259875
5770,134.6438,13.41071
5771,133.5339,1.193467
5772,121.8896,1.246286
5773,121.9717,4.075991
5774,129.2664,1.694911
5775,121.8204,6.438107
5776,126.8955,6.884334
5777,105.1543,2.698695
5778,120.2862,2.885229
5779,133.7902,1.296862
5780,126.3437,5.956566
5781,120.4789,1.881233
5782,117.3686,2.644019
5783,114.3664,0.7301697
5784,131.5385,5.027757
5785,137.5975,0.5340775
5786,109.5232,4.676394
5787,111.5424,2.730989
5788,104.4223,1.145148
5789,132.0993,2.007595
5790,135.9429,4.199538
5791,122.554,1.425746
5792,109.039,0.2751495
5793,131.879,1.551153
5794,111.2002,5.182563
5795,115.3141,0.9585456
5796,132.4076,4.106585
5797,110.0232,0.6448424
5798,130.6449,1.029106
5799,120.1253,2.564157
5800,107.0044,6.751026
5801,110.8091,8.516576
5802,124.4746,0.9206234
5803,121.4496,1.936815
5804,131.9937,2.266801
5805,106.3958,1.024243
5806,112.5981,1.532419
5807,128.8353,4.311751
5808,111.206,4.889071
5809,129.8229,5.901773
5810,135.3099,2.130753
5811,118.9461,3.176441
5812,121.9398,0.3292
5813,120.5742,1.393936
5814,129.2621,5.712814
5815,105.6319,1.315128
5816,123.2838,0.6771079
5817,137.1723,1.393732
5818,131.8747,1.306998
5819,122.7387,1.457102
5820,112.8099,7.342716
5821,118.3981,1.103601
5822,128.7201,0.7966011
5823,106.4651,0.9967506
5824,115.6161,1.256403
5825,115.3127,0.256258
5826,129.011,7.438773
5827,108.7701,1.45428
5828,117.3024,1.873329
5829,111.055,2.063848
5830,141.0395,2.133909
5831,120.8291,3.490021
5832,117.0146,0.6372249
5833,133.8453,2.11153
5834,120.8366,1.151157
5835,121.9574,11.7535
5836,116.3401,1.111626
5837,122.496,2.257894
5838,141.7066,3.396077
5839,126.0989,1.809882
5840,140.585,2.405099
5841,122.5593,4.035346
5842,130.6642,0.7823474
5843,110.0336,2.256472
5844,116.4684,0.9366704
5845,128.778,1.387346
5846,118.6461,1.291197
5847,122.9298,4.283764
5848,114.7962,1.5762
5849,122.1326,1.416516
5850,125.7048,1.425427
5851,110.7461,8.444869
5852,120.486,4.751453
5853,120.1048,1.81708
5854,131.0672,7.276742
5855,129.2423,1.376922
5856,140.2602,5.259595
5857,116.345,1.489972
5858,107.9954,1.104821
5859,120.7672,13.99875
5860,130.064,8.508606
5861,122.0194,0.5437135
5862,125.4103,9.782664
5863,121.6919,1.556316
5864,117.6814,3.489057
5865,107.3799,1.240611
5866,117.3,0.9388088
5867,132.3053,10.41668
5868,136.5231,3.651964
5869,120.0057,6.482441
5870,130.4129,6.400353
5871,125.4083,10.07416
5872,134.7239,9.431754
5873,133.5891,3.204701
5874,118.621,1.254687
5875,133.4435,2.886303
5876,108.8043,1.092737
5877,115.5808,1.680173
5878,120.7973,0.3311413
5879,137.6949,1.071083
5880,132.4629,3.592296
5881,132.0336,1.533876
5882,129.3985,10.57372
5883,110.5828,0.1827463
5884,112.3811,3.557039
5885,138.8467,1.796357
5886,129.8311,1.210869
5887,110.4694,1.14047
5888,116.9993,0.899262
5889,122.8094,3.506488
5890,126.1521,5.868139
5891,131.5308,21.42007
5892,119.4324,0.4062348
5893,117.425,0.3346443
5894,141.2781,11.90362
5895,115.0427,1.356148
5896,123.5694,2.75287
5897,110.6025,4.54464
5898,132.1578,0.8622825
5899,106.2494,6.728564
5900,121.2258,4.141826
5901,130.6969,1.931396
5902,124.8312,3.947683
5903,124.8846,0.2946453
5904,129.7171,0.6343402
5905,128.0966,0.359392
5906,112.2461,2.366391
5907,110.6224,1.370773
5908,125.1737,1.465671
5909,129.7955,2.619636
5910,125.8679,3.121187
5911,128.4333,2.089296
5912,124.061,0.4588904
5913,120.5931,1.576155
5914,114.1664,1.376341
5915,131.8667,0.6582454
5916,109.2502,1.927359
5917,126.1956,0.8229028
5918,123.3113,1.298165
5919,112.7905,0.4957276
5920,112.8595,9.040169
5921,125.6432,1.366173
5922,134.6518,6.692734
5923,119.8025,0.7664271
5924,137.1719,9.289157
5925,109.8776,2.542885
5926,109.2697,0.1426408
5927,112.5273,3.782137
5928,118.0264,0.1962918
5929,120.6643,1.214975
5930,124.1343,6.725158
5931,143.4386,4.008565
5932,108.7801,2.473042
5933,115.4411,0.2320473
5934,128.0808,2.610925
5935,125.7295,2.044453
5936,134.1099,13.1083
5937,135.2879,2.041241
5938,115.7775,0.726382
5939,126.6089,1.499981
5940,130.7035,7.788224
5941,129.9928,3.323054
5942,119.3698,3.904587
5943,132.8404,0.8074524
5944,120.9318,2.028993
5945,137.093,1.131877
5946,103.8109,1.145844
5947,114.6913,0.6789498
5948,122.0762,1.658801
5949,109.5781,2.931816
5950,117.9469,1.112071
5951,121.1747,5.416999
5952,134.9108,3.571513
5953,110.1745,1.170611
5954,106.6343,0.8103201
5955,128.404,4.302118
5956,106.8238,7.451155
5957,124.9982,0.4512106
5958,114.5011,2.769729
5959,120.5935,2.590757
5960,124.6769,0.6499586
5961,125.0173,3.014156
5962,116.7684,0.9279532
5963,130.4628,0.9899476
5964,134.1024,4.19169
5965,116.1287,2.263627
5966,138.6481,1.881963
5967,137.6264,3.316121
5968,117.1837,1.840956
5969,120.8959,0.129374
5970,111.493,3.119749
5971,114.7084,1.346007
5972,126.6626,1.692898
5973,119.4146,7.679312
5974,141.2599,2.959855
5975,117.5251,2.667562
5976,120.979,5.218052
5977,133.0048,9.688482
5978,121.607,1.75428
5979,119.1707,0.4628512
5980,127.3061,0.8024211
5981,127.6907,4.70614
5982,141.8307,18.86266
5983,123.4623,10.4906
5984,109.6552,0.948406
5985,120.5856,3.795928
5986,127.2719,4.027111
5987,110.998,1.035428
5988,116.8404,3.626865
5989,132.5908,10.82635
5990,116.7858,1.2563
5991,112.9566,2.64162
5992,106.8395,0.917753
5993,119.2884,1.582441
5994,113.2256,1.524289
5995,121.4655,11.70977
5996,121.3611,1.514824
5997,118.4676,14.2463
5998,123.7496,0.4960457
5999,138.0051,1.976649
6000,130.0897,6.368271
6001,109.1453,0.9241859
6002,120.8057,1.673732
6003,124.002,1.15255
6004,106.305,0.8377712
6005,136.3509,5.647394
6006,134.16,0.7683244
6007,131.8036,3.363744
6008,118.5325,1.113905
6009,134.4019,0.7696564
6010,133.472,2.502751
6011,131.5679,10.27276
6012,140.0804,22.02492
6013,113.7514,7.388743
6014,127.0549,3.3712
6015,112.4449,0.8373705
6016,126.1305,1.880673
6017,118.7455,3.896758
6018,146.3909,8.554414
6019,127.4369,0.3339
6020,117.1004,6.861164
6021,112.23,0.8742038
6022,129.6404,1.19851
6023,116.5851,2.7353
6024,124.2271,0.6535843
6025,121.5483,21.08935
6026,135.836,2.604797
6027,132.8983,7.547912
6028,118.5913,0.5615119
6029,124.056,1.446337
6030,146.5371,8.569439
6031,112.8333,12.18909
6032,108.9861,3.293734
6033,123.2467,0.4162842
6034,122.8807,2.410253
6035,126.369,5.605315
6036,115.1906,0.30184
6037,131.4962,3.676955
6038,131.4984,3.345183
6039,136.2728,0.9032462
6040,122.9662,0.2241606
6041,119.8763,8.181293
6042,113.3268,3.790148
6043,119.396,1.500194
6044,114.3011,2.109972
6045,111.6487,6.506062
6046,117.0572,1.098879
6047,126.7967,1.845054
6048,105.2807,5.744468
6049,136.1233,7.552943
6050,126.4944,1.015524
6051,120.3088,7.479246
6052,124.1644,8.474765
6053,105.1719,4.247545
6054,110.7126,1.744533
6055,111.4158,6.55908
6056,139.38,10.03452
6057,110.7574,3.819679
6058,129.3954,18.12485
6059,108.0042,2.044334
6060,119.0236,3.106764
6061,118.1513,0.9339057
6062,122.847,1.585609
6063,108.7348,1.775705
6064,107.8172,0.7800034
6065,119.3947,2.168269
6066,133.437,0.2230412
6067,109.8156,6.348744
6068,106.3836,1.18505
6069,112.9048,0.8448516
6070,121.5168,8.816077
6071,129.4095,1.78996
6072,115.865,1.97842
6073,119.7252,5.153289
6074,120.0441,5.501984
6075,136.0878,1.591751
6076,144.57,0.7962832
6077,104.8202,12.64671
6078,110.3832,6.084342
6079,128.4924,3.096874
6080,114.8114,3.355908
6081,129.929,1.6143
6082,112.4391,1.903744
6083,122.084,1.060894
6084,118.2282,4.051112
6085,118.2052,7.420039
6086,126.7795,5.158186
6087,123.4477,9.305334
6088,107.4206,0.3211648
6089,111.4652,2.777389
6090,116.5226,4.773393
6091,120.6875,1.158859
6092,134.5938,7.89151
6093,134.3412,7.256423
6094,120.5708,0.63974
6095,130.602,5.917937
6096,121.495,8.455498
6097,130.7872,9.547509
6098,114.7115,3.231695
6099,112.5618,5.150621
6100,128.2546,1.648574
6101,125.9272,0.5443122
6102,121.024,2.107499
6103,129.293,6.487779
6104,126.8165,0.9289918
6105,129.9807,0.5653676
6106,122.1505,1.877832
6107,122.208,0.9672629
6108,117.4142,3.207242
6109,117.3978,1.213958
6110,131.7291,6.521541
6111,135.45,1.055642
6112,144.2032,4.583968
6113,138.2495,0.8948708
6114,129.2698,0.9500121
6115,107.1696,1.197718
6116,124.0605,1.076008
6117,122.7405,8.652893
6118,112.0374,0.5999393
6119,111.052,3.429427
6120,136.7962,4.813162
6121,116.5517,2.917147
6122,139.4172,13.79906
6123,118.0814,5.536582
6124,138.3387,1.455092
6125,125.9308,0.5583083
6126,110.1225,3.141
6127,136.8939,8.761249
6128,141.9089,8.151733
6129,109.5113,1.989388
6130,127.8463,3.197201
6131,113.114,0.3192841
6132,123.6024,1.416112
6133,121.6611,4.712044
6134,109.4965,11.55393
6135,127.2825,6.514773
6136,120.3998,6.668326
6137,122.9517,0.312765
6138,121.6874,0.6068441
6139,138.8996,4.301714
6140,116.1475,5.827641
6141,125.145,2.237335
6142,134.6801,2.856834
6143,137.6678,9.570184
6144,127.6455,1.234813
6145,104.3923,0.8911137
6146,112.9695,1.064565
6147,136.5041,5.042099
6148,111.2253,0.4753793
6149,126.3933,3.683034
6150,127.6136,1.48761
6151,126.7375,0.8067266
6152,138.427,5.013195
6153,126.4215,2.929303
6154,132.0496,5.557818
6155,136.4374,0.2010804
6156,116.1333,5.520832
6157,124.4663,4.112315
