,aster30_wgs84_SerraMar,aster30_slope_SerraMar
8228,824.97010544,28.48069
8229,977.88694938,13.60035
8230,999.36435763,14.36721
8231,468.1928055,18.81464
8232,474.22001786,27.05717
8233,936.94263264,11.68894
8234,1244.21130585,15.3899
8235,467.34821425,35.22969
8236,424.157299,19.98619
8237,993.81824029,15.54268
8238,1483.46139831,8.969525
8239,491.44292581,5.933152
8240,936.42226828,11.49088
8241,950.56698347,17.2041
8242,735.08456014,29.10819
8243,582.25153064,3.822072
8244,478.1995862,22.95642
8245,809.22540907,37.86106
8246,1323.35905453,9.938981
8247,641.99192933,20.85748
8248,610.99330044,17.18882
8249,1380.53190453,13.3552
8250,422.8776269,39.99344
8251,390.27944177,3.704732
8252,907.63360187,14.91265
8253,553.35197535,12.97216
8254,1255.47202473,19.59614
8255,175.86584122,17.53705
8256,1695.47145035,17.31482
8257,1193.33919986,7.573007
8258,644.83837135,23.78757
8259,1785.35627681,26.61957
8260,1841.52912521,36.80252
8261,1085.11540867,8.169245
8262,1583.63059916,17.52087
8263,971.81879392,11.44149
8264,407.13525266,6.100934
8265,1533.71484153,15.64819
8266,788.62731746,20.88777
8267,1047.81529018,5.196813
8268,16.17575213,NaN
8269,484.02720194,13.73984
8270,155.87515164,12.84265
8271,1204.41082631,22.03102
8272,432.09703225,17.50982
8273,705.20799328,14.76724
8274,925.7277582,13.51571
8275,543.63815581,25.97555
8276,411.2552612,28.76879
8277,485.46641905,7.118864
8278,1073.70624599,21.15104
8279,96.54240217,25.12524
8280,425.95283204,8.106706
8281,499.37480948,10.15512
8282,437.1009518,0.7875406
8283,1229.18460649,7.773498
8284,571.50151386,18.21279
8285,6.99516169,2.512683
8286,904.92092975,10.59576
8287,125.12110955,21.22452
8288,210.19721486,21.19695
8289,564.14785978,27.83542
8290,1271.06181433,15.32357
8291,451.03551902,27.18425
8292,1178.2473481,2.776375
8293,619.31028503,17.69423
8294,583.46585359,13.00029
8295,840.9992917,27.12814
8296,540.23086195,16.07768
8297,1313.69530011,7.218308
8298,680.01960135,9.735679
8299,852.88678999,8.543995
8300,568.8077543,24.20556
8301,1330.48949949,10.58371
8302,1204.18990857,8.917437
8303,1116.89403445,17.22592
8304,132.0197266,1.774853
8305,1215.38852305,7.737638
8306,532.63210972,4.779276
8307,1199.5087055,24.3007
8308,979.83487465,6.352898
8309,1205.4621472,32.82573
8310,759.09968809,16.79671
8311,5.36322842,0.3422427
8312,1771.36438027,17.45116
8313,15.04016017,9.434996
8314,1010.8371401,19.55947
8315,520.55005483,3.968432
8316,1127.56909083,21.47842
8317,620.6979527,13.84382
8318,1516.33319253,20.12012
8319,401.34442867,4.028064
8320,1619.60805723,41.99187
8321,678.91444226,11.01947
8322,1407.41332898,30.9519
8323,1174.23536414,17.03082
8324,962.56318976,8.123939
8325,776.1026212,23.19121
8326,637.4095161,13.14371
8327,1386.35790366,16.63192
8328,919.89221288,22.19531
8329,735.09302779,18.65603
8330,137.67834019,15.70245
8331,1304.02451739,19.15065
8332,1269.75407888,4.323371
8333,709.79147524,7.89713
8334,1198.53479422,3.413114
8335,1714.61859271,24.22729
8336,1043.9247143,12.29438
8337,1618.37332099,24.94122
8338,489.24136384,28.17321
8339,432.38559208,3.494067
8340,1000.85165102,26.40817
8341,1284.5115118,10.70956
8342,2112.3474062,23.13381
8343,394.31114864,4.734536
8344,627.76527102,2.109233
8345,4.28507285,5.792844
8346,402.41003826,2.441098
8347,1222.37534722,23.80783
8348,944.64921431,17.81068
8349,1810.35220044,13.20771
8350,1028.84790857,16.00536
8351,978.29053428,22.87687
8352,994.95786663,12.65248
8353,1268.57994501,26.09236
8354,1774.42106238,26.784
8355,1816.4269889,24.45855
8356,992.89510825,20.59493
8357,1861.51377189,24.62562
8358,1105.63287715,16.12024
8359,1107.59038094,4.544471
8360,1775.64964661,20.25508
8361,148.89864233,9.170035
8362,1490.67314907,23.64526
8363,454.15532569,10.48829
8364,625.08740927,11.21416
8365,702.41431059,23.88255
8366,1234.76560487,23.14802
8367,1702.31855831,11.91172
8368,1290.95495569,17.13641
8369,507.45688131,22.76859
8370,1016.37850456,28.32271
8371,8.86231764,3.345999
8372,63.26965767,13.24044
8373,541.26243577,10.48094
8374,1194.2720803,9.473209
8375,1184.42600237,9.146391
8376,1174.55228658,27.704
8377,546.09054453,28.68648
8378,1038.17782415,18.03974
8379,664.62350731,8.213289
8380,1248.51925807,27.57361
8381,1084.78623496,9.830743
8382,1232.56961934,32.85782
8383,444.22931005,26.2476
8384,1250.9278282,35.13938
8385,260.43264754,21.15739
8386,429.17729187,23.03628
8387,1343.39381245,40.83821
8388,311.51594169,22.17106
8389,553.81872354,35.9053
8390,495.09752677,26.59246
8391,1040.31739078,18.05959
8392,809.73753312,38.37076
8393,378.2107803,26.78687
8394,102.53359628,22.88316
8395,460.09558475,2.055031
8396,1279.40759372,10.74826
8397,453.27644109,20.35799
8398,895.56965011,2.438957
8399,534.17578404,11.04529
8400,1740.56777487,7.684817
8401,966.53250722,4.213612
8402,1901.35153293,34.8257
8403,123.43153462,20.13583
8404,568.61015199,6.649155
8405,1166.2780947,8.760364
8406,726.49189266,30.53439
8407,621.95640647,34.27932
8408,645.07714186,28.1835
8409,1011.80548476,9.524967
8410,596.1140706,36.27467
8411,530.27116506,21.36438
8412,706.03525921,9.605623
8413,952.67812421,25.59699
8414,547.10652969,12.91688
8415,1193.60790182,6.057471
8416,1254.67014617,30.885
8417,925.64190173,4.08417
8418,143.55528698,8.723648
8419,1071.38149089,10.53438
8420,584.20558037,22.93336
8421,278.25037074,31.95695
8422,1865.55567333,25.10779
8423,570.17376885,18.55202
8424,436.21577586,20.74589
8425,64.37895775,28.16284
8426,912.69669117,13.42765
8427,549.12025598,5.458613
8428,25.50305605,29.89717
8429,1231.53186617,16.62604
8430,526.05002891,31.75724
8431,507.09962941,3.994275
8432,757.07578189,8.553431
8433,451.43102632,13.0985
8434,596.89919142,4.875351
8435,463.12094361,9.350185
8436,1189.90372084,28.81783
8437,118.51865258,23.05423
8438,983.79693968,30.85154
8439,113.62197766,13.60526
8440,589.86823308,30.78572
8441,832.13345061,22.65624
8442,511.6832771,23.02363
8443,570.67014692,16.84755
8444,1222.25585958,28.44408
8445,635.84065508,15.95612
8446,722.77226102,6.793627
8447,986.92600799,13.35122
8448,539.43061355,2.440596
8449,1358.54020135,16.76346
8450,515.14799847,26.22655
8451,607.36360079,27.67669
8452,616.79768522,16.55508
8453,14.84002453,10.88135
8454,321.49632568,26.65101
8455,132.57374274,29.78056
8456,528.07649361,18.52362
8457,1260.64809905,38.36121
8458,1026.35847101,22.03658
8459,398.00088516,10.57252
8460,1025.87445869,22.76482
8461,1744.72700523,16.71571
8462,2402.53902511,40.99739
8463,1027.80297949,20.50668
8464,508.08618163,10.13697
8465,1167.79168656,13.68716
8466,473.06985094,30.10258
8467,493.11381377,2.537975
8468,420.37232086,4.022036
8469,516.14313318,10.70798
8470,389.49593018,5.795584
8471,526.10341788,9.274128
8472,1008.93870542,24.26806
8473,1017.92545135,12.35289
8474,380.00278237,2.380204
8475,368.57217694,34.32843
8476,1798.59816555,14.21493
8477,383.04101868,4.673049
8478,489.0173528,10.59427
8479,1235.40098541,8.101373
8480,1217.45718992,14.02464
8481,1118.76935302,13.09146
8482,69.60748815,10.25121
8483,866.87003487,9.705225
8484,486.15534348,26.44976
8485,1779.62766362,23.16538
8486,651.82456935,14.67763
8487,552.16145113,13.46115
8488,1008.90269102,16.01498
8489,381.31095392,5.854238
8490,633.63667558,14.14209
8491,888.94201627,15.04231
8492,661.7548509,16.77964
8493,1474.66566865,26.73884
8494,593.18224637,21.97749
8495,809.75526165,22.09426
8496,1247.00082825,9.456801
8497,8.51168241,2.873794
8498,512.53253328,6.32044
8499,426.3436676,19.3485
8500,484.66536296,21.14947
8501,1200.90836345,20.1046
8502,579.4890262,12.78596
8503,593.07171066,13.49789
8504,690.01559538,11.44911
8505,946.42478134,6.782775
8506,81.66467524,31.42796
8507,574.69866647,22.20103
8508,439.00773919,29.5835
8509,984.86602413,12.61914
8510,1214.14902188,21.50465
8511,389.30991934,0.3417253
8512,497.69437958,4.111395
8513,705.18432488,24.43208
8514,557.02223059,32.9564
8515,1009.30607537,39.6912
8516,1128.61039422,22.62715
8517,93.48334946,30.35386
8518,993.452757,17.80747
8519,1766.4691345,24.36279
8520,649.80207501,2.006913
8521,1027.55606924,22.13423
8522,592.1954521,18.48819
8523,993.53628333,5.202817
8524,601.48303033,13.94074
8525,405.20103046,3.4973
8526,1150.34890835,10.39109
8527,1230.15320069,9.040765
8528,682.93809916,21.0855
8529,1247.25797241,26.40909
8530,1844.61729978,11.16957
8531,702.90171554,31.30531
8532,967.65101338,11.41907
8533,384.22866888,3.768896
8534,631.08755801,42.75504
8535,548.59225872,22.91526
8536,1092.77186628,6.062851
8537,713.12511494,14.65559
8538,371.06919569,8.681267
8539,1168.90025508,15.80553
8540,655.48243963,27.18897
8541,636.14915131,16.635
8542,202.24768996,9.008543
8543,526.0192125,4.545218
8544,1163.44836941,13.22207
8545,1243.52679289,23.88983
8546,181.3957925,32.12178
8547,1321.50686842,13.34112
8548,492.3298469,29.2265
8549,257.57627988,24.62005
8550,445.18287101,8.802095
8551,814.73726705,20.35431
8552,2276.49684162,26.5736
8553,526.61343301,13.43203
8554,209.1168066,17.11191
8555,1390.13488294,24.32278
8556,1001.17257914,34.56067
8557,1062.81595838,20.85304
8558,1090.95621797,24.36071
8559,930.85233901,0.7424608
8560,1053.7765108,NaN
8561,1029.29983036,8.816413
8562,1299.53052366,26.85348
8563,409.36911358,15.65491
8564,1461.45290411,15.6684
8565,479.05122249,23.63877
8566,1495.31973376,21.03386
8567,1673.59922855,27.15092
8568,1019.70390906,17.20196
8569,194.41426563,37.77665
8570,698.11063941,16.44561
8571,598.50496349,21.60905
8572,549.77048279,10.90823
8573,1224.49688926,14.76042
8574,758.74910225,29.52421
8575,501.00367309,27.69832
8576,608.63518497,13.14716
8577,541.62053019,3.070311
8578,1049.34916125,14.14179
8579,1415.43631119,24.17536
8580,648.22424023,3.294345
8581,1670.40299448,18.38857
8582,1077.57628919,14.47974
8583,406.1955704,22.90135
8584,543.44473961,16.77282
8585,438.6605172,17.19838
8586,595.39047535,23.03155
8587,877.8117857,36.89862
8588,636.15651927,12.85824
8589,1216.25703463,17.98166
8590,1209.47837713,12.64731
8591,759.15207624,12.47739
8592,745.62131407,21.73445
8593,1222.58852999,25.74523
8594,681.19078032,16.743
8595,414.27545492,4.776186
8596,1403.74313011,28.03364
8597,1242.77893009,12.26765
8598,574.35073988,11.95231
8599,962.84073615,10.55372
8600,684.69490733,6.056887
8601,479.39040816,3.493892
8602,1281.30816356,21.41226
8603,1267.2557376,29.23287
8604,874.559298,26.62817
8605,480.15448626,5.122903
8606,670.64745645,6.942301
8607,548.30357025,37.12201
8608,411.32456905,4.776567
8609,854.57521821,29.72145
8610,563.32642383,18.67242
8611,462.10160656,3.770321
8612,1182.35914991,19.37254
8613,1064.23598867,1.499667
8614,923.09401878,40.32363
8615,1264.17888369,9.347978
8616,588.33205224,23.84652
8617,1743.6932801,11.36014
8618,546.00823592,24.80756
8619,804.35682386,8.723108
8620,967.4111685,9.836535
8621,478.35671661,7.228541
8622,549.56749778,18.52342
8623,1340.39726623,14.3678
8624,472.56037313,10.53417
8625,1184.30732034,32.33083
8626,227.07241314,30.5031
8627,1171.09961346,15.75473
8628,1088.71913792,29.73692
8629,1502.57330011,28.86465
8630,932.94702982,15.33692
8631,1044.84568328,10.2791
8632,402.25858622,3.959916
8633,563.00579067,10.76748
8634,947.94083448,8.650118
8635,289.98682526,13.80742
8636,1130.48677551,12.40583
8637,805.96928702,16.36264
8638,229.71487966,18.90801
8639,1190.87270102,26.73271
8640,545.58217597,22.02638
8641,444.09196144,23.2678
8642,1904.4122917,37.61775
8643,889.64034119,4.752523
8644,685.75760975,20.63887
8645,1212.11455365,15.87899
8646,621.74944233,13.01367
8647,995.15280893,15.27623
8648,1436.38917023,24.34487
8649,1557.64485614,18.45462
8650,1642.67700244,25.43036
8651,614.79836363,2.667166
8652,626.13765878,13.98289
8653,628.06084278,26.65669
8654,584.9722139,33.08389
8655,926.50261748,9.617997
8656,441.42260078,3.038568
8657,960.67757878,27.93558
8658,515.25170138,35.20808
8659,544.24185702,13.75617
8660,703.41586303,13.22378
8661,1687.41715359,8.779001
8662,1008.84872573,24.43157
8663,380.15257728,7.286176
8664,490.43745263,5.033268
8665,1435.31044024,33.44481
8666,129.84648052,28.25821
8667,1405.37409295,18.08155
8668,533.1013437,5.569474
8669,988.58227611,18.75007
8670,1746.53193644,10.80778
8671,439.16753317,19.37992
8672,685.87409074,17.29602
8673,471.05283402,20.64086
8674,657.82479971,17.7869
8675,977.33399456,20.87792
8676,1010.85702771,19.40219
8677,783.1403393,26.02308
8678,1205.13566168,5.610957
8679,1247.79391116,23.29301
8680,1328.61456273,18.82995
8681,646.97524443,24.63017
8682,1009.66269227,18.45969
8683,1713.42736379,15.63009
8684,1221.51183541,22.98048
8685,976.36271187,5.014214
8686,881.38380318,38.3975
8687,1436.49692158,25.27537
8688,10.7256388,1.896993
8689,811.74238642,24.70028
8690,533.16438565,31.81763
8691,454.11197522,24.23699
8692,1365.11324574,34.25317
8693,398.40755375,4.222809
8694,506.3524819,15.78783
8695,1451.55717554,14.75233
8696,442.15705319,15.631
8697,564.7565812,3.145725
8698,1437.35009425,19.38571
8699,807.48392406,32.0777
8700,435.20793247,2.055052
8701,407.42533457,6.481365
8702,1167.07131061,24.57295
8703,1359.52137267,18.93876
8704,1058.27320422,23.64268
8705,167.23639183,17.43264
8706,566.00318188,2.728978
8707,1160.47613386,4.016438
8708,1406.52098493,24.53576
8709,892.10992533,27.51537
8710,1865.50451774,23.17814
8711,623.00305649,35.73961
8712,863.01375214,17.30404
8713,254.67464683,26.42618
8714,423.19235634,21.94236
8715,886.71131727,2.854103
8716,1415.26989501,23.83922
8717,1001.54010548,49.01364
8718,1034.469117,16.34602
8719,1366.18436991,17.23143
8720,602.83175615,29.11206
8721,590.77603234,38.47677
8722,1413.57769305,16.44282
8723,4.40487973,3.876757
8724,1378.21252237,21.08727
8725,1164.30463374,5.503078
8726,958.6063877,23.72549
8727,1491.30550456,23.11638
8728,1384.74260407,22.89958
8729,950.93420909,28.88109
8730,269.67779875,33.08074
8731,1314.44114192,19.66343
8732,871.66014849,36.19958
8733,1206.87804291,8.165576
8734,914.84084849,6.026826
8735,587.18171266,6.186512
8736,559.18937336,17.3759
8737,533.46980876,9.619917
8738,1906.50745087,8.11132
8739,1088.34599139,26.71228
8740,665.10769472,14.69241
8741,26.98298134,18.94166
8742,405.18445922,12.62277
8743,1087.76473208,16.37022
8744,686.18985627,38.24156
8745,993.57804204,19.38811
8746,540.07329534,25.58835
8747,562.25097935,9.195118
8748,1465.44328702,35.52456
8749,460.33241229,24.17898
8750,612.13655431,24.96164
8751,659.65220526,7.405282
8752,529.394635,12.54989
8753,1248.28113992,10.40701
8754,183.20477958,25.83439
8755,20.45513726,NaN
8756,1345.85421392,25.31696
8757,1040.82543331,19.36997
8758,671.18882851,27.38574
8759,669.78321779,10.70824
8760,900.99063043,26.45972
8761,657.23362432,18.48249
8762,1255.84060681,19.77323
8763,1097.63401647,25.01294
8764,805.63379142,23.27772
8765,595.42103539,21.0078
8766,1437.46498615,7.505225
8767,468.28742431,21.29942
8768,721.95665523,7.235745
8769,813.10624718,22.53239
8770,972.36537605,2.054668
8771,735.99023302,5.005875
8772,995.45740456,32.13154
8773,435.24517323,8.233521
8774,1822.67004204,26.81063
8775,1583.64889169,13.53689
8776,921.61564733,1.104147
8777,869.12952564,13.53603
8778,518.79039849,4.321285
8779,623.71076628,15.61742
8780,592.37398193,21.15367
8781,180.53716989,25.4808
8782,1058.28585648,4.752516
8783,1327.30417359,25.1336
8784,1193.13399985,8.283487
8785,1005.62381606,19.69905
8786,964.48757796,6.460947
8787,57.40960226,4.121857
8788,515.97836971,5.777042
8789,657.17725234,10.26621
8790,1121.53739143,12.00184
8791,656.05524933,18.86498
8792,927.79454991,29.97109
8793,1613.64650958,15.33459
8794,1049.50488342,24.62939
8795,1261.17563097,26.75239
8796,1364.47317656,12.06178
8797,364.02123615,21.82782
8798,1545.26788896,13.48008
8799,486.96812471,12.51624
8800,242.11835502,19.52777
8801,1152.34672046,16.66154
8802,999.1425479,23.1275
8803,1471.45806383,6.730783
8804,122.88883432,14.96379
8805,708.92852926,27.94427
8806,1533.79717452,22.49185
8807,758.64586562,16.82533
8808,438.05832374,21.69914
8809,573.02615497,26.22632
8810,888.62958897,7.227713
8811,646.70849518,8.134518
8812,2350.5304088,15.4673
8813,10.53229082,2.571378
8814,1128.29398794,42.61784
8815,1032.48671267,15.24883
8816,538.45372881,27.61627
8817,234.0923657,16.44165
8818,514.41799284,10.70825
8819,1609.32947886,37.09583
8820,1755.42670305,21.78007
8821,65.71623243,19.76684
8822,479.23475847,34.74608
8823,833.12657442,32.92606
8824,1215.11126215,39.39055
8825,901.9860514,14.6933
8826,322.87817213,40.93645
8827,994.53452402,12.78744
8828,530.37615107,27.4215
8829,686.73208976,29.98567
8830,2207.65604329,21.72785
8831,25.60784528,46.73516
8832,1354.209485,17.9843
8833,928.59974514,6.295223
8834,1213.2222486,21.81047
8835,1118.15166448,6.609864
8836,1812.32956459,13.53414
8837,984.91451447,7.917174
8838,1066.3636144,18.453
8839,412.18721238,10.14921
8840,1142.27320921,2.113113
8841,562.53474896,5.779482
8842,665.02440463,5.788712
8843,129.41304009,24.10427
8844,1196.15424934,15.27812
8845,1046.67972741,13.57433
8846,1659.4309033,26.61098
8847,1043.56390876,21.72029
8848,1309.74887398,23.23516
8849,919.43726195,8.253391
8850,1906.52424205,22.63017
8851,1349.40765111,21.43457
8852,1295.2067419,26.59031
8853,594.07311757,14.31838
8854,945.56216015,21.06461
8855,894.59416289,8.554215
8856,1078.30237993,5.997433
8857,1882.6577397,18.64325
8858,1526.77657491,13.26358
8859,1048.58768966,15.33667
8860,623.11628297,9.487985
8861,1295.4333059,17.82089
8862,496.32959646,23.80248
8863,643.54730015,19.97711
8864,711.72942673,31.2436
8865,1803.46272658,36.65221
8866,1134.88063745,20.92476
8867,948.65391884,3.755548
8868,958.83561455,21.8585
8869,526.86524662,4.805613
8870,574.75638399,21.88696
8871,1288.43388389,13.98327
8872,514.3392906,28.05643
8873,1092.08551256,21.9461
8874,4.39972071,3.540249
8875,1364.78696579,22.26418
8876,590.75068011,31.1721
8877,1157.48349807,8.126177
8878,1884.42973434,15.9413
8879,381.58074391,23.44813
8880,1317.67077705,34.20586
8881,514.14097284,30.24402
8882,1256.58331927,20.18238
8883,880.85853109,14.29073
8884,947.44897148,12.34853
8885,1988.50542434,38.37341
8886,470.52414144,17.61653
8887,401.48693904,30.6062
8888,1278.89115476,24.46317
8889,1306.54670137,26.47081
8890,610.46064703,11.16865
8891,696.13544559,31.34277
8892,1052.84289512,7.42224
8893,1227.09319961,7.501864
8894,1306.29693887,8.13343
8895,1279.76037105,33.0093
8896,380.0208841,10.63322
8897,1346.26292921,23.75899
8898,1444.82944245,24.22847
8899,1210.07717907,29.55446
8900,617.96396282,8.161032
8901,864.92554075,33.77311
8902,908.65329622,11.97185
8903,1044.27503362,19.26059
8904,1008.45145484,27.36943
8905,972.8964389,16.25132
8906,491.39014672,11.79796
8907,1441.37979374,26.09727
8908,30.04816878,14.12601
8909,980.43638705,23.9295
8910,388.23590278,5.20523
8911,1121.58359644,14.19379
8912,504.40342102,30.81597
8913,755.02115769,12.36746
8914,640.94955515,23.77025
8915,520.54876084,10.56396
8916,1185.47912335,9.707533
8917,1293.29476299,17.34483
8918,1394.39792188,30.55443
8919,758.67124761,35.8687
8920,967.8689333,23.87602
8921,1481.76045549,15.35167
8922,530.11101033,11.38997
8923,1401.22032558,16.65232
8924,449.19845195,9.11747
8925,616.08385128,4.009623
8926,1614.63060265,22.89137
8927,649.07009464,28.88092
8928,564.45539167,31.58622
8929,1489.53083655,20.10939
8930,1178.16693348,13.44228
8931,883.6021694,10.72057
8932,489.289052,9.914597
8933,405.99965527,15.788
8934,1318.39407408,30.41951
8935,419.41100095,4.764572
8936,1398.33962395,16.18011
8937,500.362061,27.67048
8938,1419.37493957,16.91499
8939,1840.63508096,18.5926
8940,1317.49207946,31.49519
8941,1122.46448866,30.96062
8942,553.2892757,8.40032
8943,562.74602183,34.73508
8944,985.83124744,14.52542
8945,1238.43894199,14.43043
8946,367.69191114,23.49703
8947,1193.16126524,9.079497
8948,926.56558178,26.50546
8949,425.32103666,11.78676
8950,378.01559859,5.546503
8951,1014.40606874,15.07043
8952,591.5187912,14.75824
8953,1202.04916391,16.34301
8954,1260.17870854,24.62937
8955,767.14005496,19.69427
8956,1108.38373892,5.161349
8957,483.65736204,13.82921
8958,1.65480499,1.928693
8959,712.27975761,25.07127
8960,419.460469,23.3041
8961,503.53259693,7.984102
8962,15.31902379,5.507255
8963,1149.33179669,8.483871
8964,1251.15019589,24.97404
8965,1468.67866052,12.18628
8966,463.50581625,9.538769
8967,73.78490761,28.87641
8968,846.24636953,9.476025
8969,534.53257226,8.805216
8970,871.63014961,2.224466
8971,1155.54567873,32.86184
8972,617.06087629,11.63101
8973,475.20375361,22.08394
8974,377.18111189,3.328585
8975,1526.67851387,13.23471
8976,631.70715008,25.90358
8977,530.5364155,7.525563
8978,889.68268474,0.3422634
8979,338.06636279,22.13257
8980,394.44323026,15.63314
8981,987.45351515,17.1476
8982,1602.50781514,11.85001
8983,885.43115614,51.9928
8984,453.30151006,6.004397
8985,1408.69286325,3.103592
8986,1224.31277911,15.65838
8987,460.32369316,24.57723
8988,392.09150918,4.43982
8989,675.24550945,19.46314
8990,187.11129339,13.13904
8991,432.18450251,5.184503
8992,554.31810759,15.15509
8993,1291.34452547,30.34565
8994,432.10769274,12.38286
8995,1334.5786634,10.94768
8996,2247.68548536,23.45034
8997,514.13444383,11.68957
8998,572.97369725,14.53231
8999,1040.56618767,22.94442
9000,1034.77420779,8.833448
9001,523.55683851,19.83472
9002,1226.74059946,28.85071
9003,1012.8377121,11.91852
9004,1116.46470344,4.822293
9005,316.56467502,18.97421
9006,923.93311218,14.35602
9007,662.18969615,10.05907
9008,482.11044396,11.57809
9009,1092.73142083,24.21937
9010,31.5414273,11.03665
9011,837.12785203,19.9916
9012,1202.18005615,1.706848
9013,573.11154677,31.37515
9014,571.80409101,26.43643
9015,1425.43550145,21.54877
9016,577.48666565,14.87903
9017,1649.77985873,18.73388
9018,1425.20348122,15.23374
9019,842.23949204,27.15809
9020,189.89714624,22.76693
9021,1157.79492554,18.63502
9022,684.05474851,14.09066
9023,448.23770177,7.679374
9024,1210.13322433,8.787746
9025,870.62186933,3.139257
9026,1119.88687234,30.85684
9027,516.07263969,18.37916
9028,152.43829724,25.37116
9029,386.67569642,16.36375
9030,2059.49841475,25.81458
9031,381.0409477,7.817094
9032,1226.39026835,18.80877
9033,652.16204538,28.7333
9034,737.65025136,26.75921
9035,1177.12646338,12.44345
9036,397.45884878,30.27414
9037,472.12207127,5.133175
9038,1467.42936522,23.70415
9039,667.75023198,17.43671
9040,1164.49387505,14.8507
9041,1597.28049878,21.64476
9042,1287.72026366,7.718605
9043,427.13085745,5.10771
9044,367.57291678,9.865679
9045,449.12381791,20.8224
9046,1261.39701457,26.36024
9047,1265.85480765,14.83559
9048,201.69068504,32.765
9049,434.99224369,NaN
9050,1166.23388071,1.39704
9051,1117.65606115,18.77773
9052,1075.90173511,6.567094
9053,629.66494945,28.92831
9054,1429.52034212,11.78
9055,46.84073386,11.84052
9056,665.73059443,29.25174
9057,132.24501404,27.50365
9058,1014.71071071,31.83246
9059,449.28950137,20.37775
9060,495.03278245,13.39837
9061,978.29752523,17.16504
9062,1257.17843686,1.024857
9063,659.21885019,20.7483
9064,1346.52688174,21.21312
9065,764.69209052,10.30305
9066,148.88987245,17.14103
9067,408.46405591,5.61687
9068,633.80389708,18.46592
9069,938.87196407,13.14383
9070,1116.64765291,10.86844
9071,1434.4208981,6.833095
9072,1120.63333633,18.9125
9073,618.65275594,14.03419
9074,1112.28525358,17.54102
9075,1235.65254194,26.96968
9076,718.01444184,18.19738
9077,492.44065401,9.73519
9078,536.13346135,26.68894
9079,1360.25669175,22.64293
9080,492.03472024,11.24566
9081,1791.28802714,19.06877
9082,321.64475358,11.67956
9083,1049.78233473,16.04609
9084,1188.04393202,9.28541
9085,1510.13352789,23.20311
9086,516.32975652,6.512018
9087,1497.71934307,32.85027
9088,1223.75560066,30.04731
9089,1431.56600675,36.71089
9090,872.8542136,7.487593
9091,988.6753068,2.732806
9092,650.98295729,20.46102
9093,956.450505,6.833991
9094,100.0435565,12.27304
9095,477.59507285,9.012744
9096,1360.52520295,32.7054
9097,1309.46213838,21.044
9098,1200.28106901,12.19814
9099,813.61635379,20.63518
9100,1043.49917021,4.806138
9101,1582.60791671,25.90778
9102,1598.23720813,24.08896
9103,985.9328487,17.59241
9104,2198.5581179,26.49839
9105,1191.35740184,23.55207
9106,1656.58044532,18.00865
9107,14.83865317,4.022739
9108,605.18389424,26.95548
9109,1822.51792442,34.24741
9110,477.97321464,14.74876
9111,1934.62955441,13.48512
9112,1041.83019355,17.30093
9113,1048.29649555,14.38174
9114,1496.67296005,10.5902
9115,672.8492488,9.462268
9116,754.00781551,19.53912
9117,573.55011119,18.67479
9118,468.09270236,35.19882
9119,753.13173979,27.48633
9120,636.00703195,29.67377
9121,659.31772687,24.93017
9122,1317.87937134,34.61882
9123,519.11652399,11.49256
9124,1774.72237363,17.82331
9125,585.79603461,10.68927
9126,1460.3454157,23.93552
9127,1192.20849407,0.9310915
9128,526.59272087,8.381151
9129,374.8076183,43.5931
9130,1500.50563845,26.63306
9131,587.46818213,27.14241
9132,381.66874248,1.028605
9133,527.11043152,13.26273
9134,675.04973278,15.60827
9135,809.72900332,16.03024
9136,1547.42308586,19.6547
9137,547.07619429,15.5592
9138,802.20566248,21.75899
9139,1056.80170876,17.57435
9140,540.23025485,31.94951
9141,512.39683914,25.25772
9142,436.99751084,11.24411
9143,635.62922902,28.75762
9144,611.84332602,19.30424
9145,120.59073197,24.49982
9146,457.19528846,9.61473
9147,1682.60335605,9.071919
9148,1233.30831577,15.5098
9149,459.19742721,11.55407
9150,1266.41328329,4.514619
9151,1175.70605544,24.43539
9152,558.1130046,32.23528
9153,202.43940047,18.03135
9154,1766.3597574,16.52817
9155,542.76727526,7.878706
9156,1665.61940464,7.179829
9157,2195.70805762,25.38968
9158,1370.75497513,25.01499
9159,783.94265232,6.764439
9160,1275.07327728,10.53665
9161,931.90858848,8.013884
9162,929.88527901,1.028831
9163,1084.53630515,18.58748
9164,1026.72007885,9.035599
9165,521.30646334,3.327606
9166,390.2573804,2.672447
9167,1040.99755466,22.91577
9168,1634.74922356,12.74322
9169,1158.92541646,21.96572
9170,1046.56734965,11.78264
9171,1057.27295812,9.079137
9172,310.70394238,32.69414
9173,125.31075463,23.11605
9174,637.5495486,12.38612
9175,1188.71619817,19.77904
9176,1032.83403736,22.158
9177,925.416511,9.676286
9178,1197.90788026,15.9923
9179,463.59273718,2.052211
9180,983.59375853,24.3776
9181,688.89469639,28.35061
9182,997.28646613,25.17767
9183,619.411288,33.15844
9184,1192.3913444,21.3971
9185,472.05821814,4.422149
9186,1388.51901363,11.17309
9187,1396.78168685,36.91261
9188,578.3113461,25.14232
9189,1020.34145438,33.05442
9190,1148.43706,20.11447
9191,851.98928646,25.94607
9192,671.17792259,13.89366
9193,1471.5818556,24.40022
9194,160.34438291,15.48274
9195,646.06114183,32.75492
9196,794.19396765,27.99294
9197,68.04200836,31.96967
9198,279.78021694,16.05539
9199,477.15261686,7.669475
