,srtm30_wgs84_Barcelos,srtm30_slope_Barcelos
8090,41.20695463,1.313791
8091,43.2143313,1.644032
8092,23.51600428,6.259457
8093,43.04404985,0.9846988
8094,27.19754016,0.465986
8095,18.70613025,2.110852
8096,43.24312098,1.677145
8097,11.93339849,0.329823
8098,43.2465147,0.00133085
8099,49.7091614,5.02075
8100,22.17669262,4.064584
8101,21.34371161,0.9277183
8102,34.06040182,2.319249
8103,31.38493808,2.641611
8104,22.67312496,1.182574
8105,47.7229697,2.94489
8106,30.4052044,1.353553
8107,33.80719852,1.774255
8108,47.85049024,2.555511
8109,36.80531643,1.041068
8110,44.48448495,1.351435
8111,24.09384622,2.375337
8112,46.80236693,3.849504
8113,45.0250745,4.30971
8114,23.51685925,0.9322433
8115,28.2345986,11.27952
8116,47.19837155,4.290247
8117,45.9226122,1.46666
8118,21.5973581,1.188355
8119,46.10004847,3.089392
8120,30.67675085,1.91135
8121,33.60538226,7.877511
8122,39.74437452,0.00131423
8123,50.43342145,1.647905
8124,25.98022265,3.106193
8125,39.1866461,2.834031
8126,22.25972503,1.995445
8127,33.81529778,1.677884
8128,43.59102662,4.289463
8129,41.18688254,1.353557
8130,43.07038254,2.705166
8131,39.39648456,6.556283
8132,48.91655964,1.972369
8133,51.21094447,1.038411
8134,35.88550413,1.676474
8135,48.83293095,1.473405
8136,39.24363341,6.60989
8137,12.97831235,0.9251921
8138,51.52520623,1.351435
8139,46.59001104,0.00132845
8140,27.21769796,0.3280426
8141,46.10758167,3.301035
8142,53.95672296,3.953002
8143,40.72763306,1.911294
8144,46.34308019,1.865132
8145,23.32864322,3.995203
8146,30.80724789,4.278254
8147,46.07642905,3.021659
8148,47.80920606,1.182526
8149,21.24140517,3.624478
8150,46.04257946,0.7340085
8151,40.62591047,0.4619487
8152,34.36027616,2.082131
8153,52.28590321,7.318092
8154,25.07818372,6.663815
8155,42.70623849,5.198329
8156,41.59424258,1.353994
8157,45.0417752,2.654728
8158,33.79873653,2.555405
8159,50.02562185,6.374324
8160,28.85913232,15.41682
8161,45.55270527,1.865121
8162,23.0755113,4.884648
8163,28.38101317,6.289272
8164,36.38008189,0.7368158
8165,39.64097386,1.851039
8166,40.05441421,1.399159
8167,43.96980475,3.543546
8168,24.53731277,2.644957
8169,44.21552098,7.29117
8170,43.27645525,7.945712
8171,47.3296918,1.911155
8172,52.11351657,4.428018
8173,33.19549642,1.038171
8174,23.90639681,2.395762
8175,42.51951772,1.399168
8176,40.47640913,3.839025
8177,34.94154173,1.764042
8178,29.21962544,3.024276
8179,47.98773209,0.3274898
8180,44.37518141,2.209487
8181,47.41279711,3.664367
8182,45.72353797,1.764273
8183,45.5556372,0.7368172
8184,30.77061523,0.3275056
8185,43.10536563,2.654761
8186,44.92376396,2.705266
8187,37.46653592,2.000939
8188,18.95888396,2.324456
8189,45.4759718,1.188627
8190,51.19154953,1.853509
8191,41.01061694,3.369332
8192,38.47466067,2.001576
8193,43.22760108,4.311291
8194,44.02617353,4.689922
8195,42.06669951,4.767471
8196,31.30293044,0.3293008
8197,20.83125657,0.7340292
8198,27.45512,2.298829
8199,32.75305705,2.072335
8200,44.74652005,2.641596
8201,15.49965855,1.038051
8202,42.69342112,1.773538
8203,50.1942226,3.66396
8204,44.58703257,2.325304
8205,19.4820087,1.674013
8206,17.73104412,1.642301
8207,12.839138,7.227512
8208,43.18161424,3.032003
8209,44.95138043,1.466857
8210,31.76104491,1.997546
8211,43.47318618,2.573859
8212,20.8026062,4.214496
8213,48.13125554,1.8651
8214,49.85657154,1.351436
8215,23.51308878,1.188623
8216,21.62052415,1.351488
8217,47.00388471,4.142996
8218,43.06646467,1.357967
8219,41.44360779,1.313788
8220,42.79653245,4.064554
8221,25.2862158,4.215217
8222,45.82938453,0.7315887
8223,46.53773553,1.921252
8224,34.95599921,5.555653
8225,47.11100283,1.356677
8226,46.99131161,2.972139
8227,42.26567263,1.773593
8228,45.889146,0.461978
8229,13.33522899,0.00131287
8230,37.03141897,1.648314
8231,45.98560712,2.321795
8232,26.44391869,1.466594
8233,29.26910901,4.641821
8234,33.47500297,1.674174
8235,43.23823531,1.647521
8236,47.4500198,1.035907
8237,31.13394123,3.297982
8238,34.64213892,3.29796
8239,44.26566213,3.294077
8240,45.20228507,0.3280469
8241,44.09135733,4.098574
8242,51.19643976,4.957959
8243,42.81342647,1.313249
8244,51.6731516,6.039663
8245,37.26437446,12.11493
8246,37.08763502,3.83903
8247,45.29092574,4.265578
8248,27.58316759,1.638714
8249,45.46611062,3.293699
8250,21.15325749,1.472692
8251,44.66833183,3.736987
8252,46.16123971,0.933001
8253,17.24348652,1.766641
8254,47.168673,3.240653
8255,52.57537901,2.83407
8256,32.61709437,0.7368737
8257,45.7753309,4.427213
8258,28.50163767,2.93052
8259,36.83277588,1.644032
8260,40.94624623,1.188623
8261,45.95023889,2.321819
8262,31.29812618,6.873035
8263,39.10062334,2.555429
8264,32.77641203,4.884612
8265,40.50867666,6.913415
8266,45.7405417,2.77853
8267,40.03392181,8.462079
8268,44.35182999,2.656167
8269,28.81905492,1.357265
8270,20.480684,2.496639
8271,45.8008094,1.766606
8272,22.1237391,5.289382
8273,48.52825685,2.954712
8274,36.33095246,6.223617
8275,45.86521907,2.321863
8276,35.87727443,3.106727
8277,29.18167343,5.340198
8278,31.15781671,0.9852852
8279,44.75366728,1.636384
8280,46.05909231,2.375822
8281,42.50300328,0.656101
8282,33.94258748,2.795489
8283,33.74072749,0.9852821
8284,29.34878268,1.041474
8285,47.10835069,3.839035
8286,15.203172,1.647933
8287,42.73700105,4.399847
8288,43.12031934,2.396473
8289,41.11161283,0.4645178
8290,29.50244653,1.647576
8291,31.59106404,1.972376
8292,41.59861146,1.644018
8293,47.60420568,3.814509
8294,43.57129786,0.00132365
8295,51.77576011,2.396472
8296,41.06725953,0.00133209
8297,44.5929949,2.702589
8298,43.92983317,2.208772
8299,41.7683143,5.555655
8300,33.91168017,7.480911
8301,17.27644455,4.684706
8302,29.08623792,9.144751
8303,40.93862245,2.110868
8304,27.12865332,2.362609
8305,37.20030436,2.646474
8306,37.45766963,2.109854
8307,22.05216233,1.357334
8308,41.07187065,1.038419
8309,47.25339388,2.196359
8310,21.09218602,1.357966
8311,23.09419356,4.990841
8312,33.96318171,1.17988
8313,42.26631214,2.07261
8314,43.95570217,0.7376087
8315,44.91683219,2.833276
8316,44.42324032,2.712126
8317,48.76243139,2.095309
8318,12.96507544,0.9852829
8319,37.35159572,1.189138
8320,48.54891196,2.321815
8321,46.69136902,3.665985
8322,50.29264329,0.3292497
8323,30.09081708,2.97463
8324,15.01916617,1.180052
8325,41.55816292,1.648303
8326,23.87459702,3.99578
8327,34.64497294,1.189086
8328,32.97703523,4.687891
8329,40.33305919,0.4667296
8330,45.47694895,3.963899
8331,41.27544012,0.9865242
8332,45.44630282,1.864337
8333,40.23510417,0.9847082
8334,47.77598497,1.636244
8335,45.1220469,2.944149
8336,46.99105284,1.677943
8337,47.13338801,0.3292863
8338,51.44609866,4.098343
8339,27.94782354,2.298772
8340,47.77740134,0.3298328
8341,32.29452737,2.811131
8342,43.24428152,0.9864814
8343,44.89242692,0.6579059
8344,34.36725299,2.646895
8345,41.58685176,1.180095
8346,46.39782425,2.649569
8347,37.40746696,2.648927
8348,36.04406373,3.664124
8349,48.3661304,1.64791
8350,30.51740534,1.35723
8351,42.87365732,5.411102
8352,42.67762425,1.353578
8353,19.96619938,5.61118
8354,41.73248185,2.362783
8355,43.25946288,3.542562
8356,45.21065634,1.398374
8357,41.35948125,1.399148
8358,40.1581368,1.766541
8359,22.92354309,1.466702
8360,46.65490971,1.643499
8361,16.26598593,0.00131479
8362,22.16437146,2.396485
8363,30.88697819,1.357252
8364,45.72553282,2.702826
8365,44.65628541,2.300029
8366,33.46820044,6.336787
8367,26.96402765,5.43844
8368,14.9940223,2.072681
8369,21.10107501,3.021834
8370,13.79765314,5.009476
8371,42.88692956,1.188366
8372,31.33653349,7.538234
8373,46.3656549,3.293708
8374,52.1025791,1.351404
8375,47.12554533,2.778538
8376,34.2619121,8.532111
8377,42.01990491,1.644023
8378,29.84166902,0.466765
8379,35.72950517,3.661165
8380,12.70534754,0.658471
8381,46.77904919,5.661161
8382,44.17981051,1.474182
8383,43.35679924,6.72121
8384,49.37545252,3.955952
8385,31.16653292,0.6566849
8386,15.78401327,2.626404
8387,36.04376661,6.291571
8388,37.15786651,2.573881
8389,19.18846102,2.507352
8390,42.51793266,3.834219
8391,31.36814885,3.995302
8392,42.81478491,1.040375
8393,34.96017394,12.00437
8394,51.09588399,0.7368457
8395,40.12808876,0.9870615
8396,44.49478245,1.466951
8397,45.30292193,2.574102
8398,44.95848975,2.360111
8399,43.09845275,3.226511
8400,44.02424932,0.9865016
8401,30.43862895,0.734209
8402,45.5933094,2.081705
8403,46.78371167,2.644488
8404,30.89193113,2.319748
8405,44.01779375,3.848484
8406,43.55813393,2.972164
8407,44.17361454,3.728936
8408,24.60793609,2.508286
8409,17.17085424,6.96041
8410,25.98780963,4.701317
8411,43.33810061,4.706264
8412,51.21483318,1.864366
8413,44.05651044,0.731818
8414,44.22271368,4.16306
8415,45.00391275,5.270422
8416,35.39224774,8.06545
8417,33.38494094,2.57312
8418,20.03236497,0.734024
8419,43.4050618,2.976099
8420,39.96615067,0.7342188
8421,28.9697912,4.279921
8422,50.94584313,1.643471
8423,46.88180915,1.473384
8424,19.09591738,0.4644976
8425,27.95363558,2.072422
8426,34.4986502,8.656276
8427,45.11929033,0.9870615
8428,38.78512365,2.298213
8429,49.26062433,4.652833
8430,45.49183328,1.773269
8431,41.06152606,1.77255
8432,41.81318889,1.999493
8433,34.80370531,1.909042
8434,41.77711711,2.375762
8435,40.90954372,2.098084
8436,31.67594336,1.677974
8437,32.92059424,0.7318124
8438,44.33036963,5.887224
8439,46.27835239,1.187846
8440,27.23932664,3.543581
8441,45.7564628,1.041465
8442,25.20414147,11.65298
8443,48.9836062,2.074479
8444,28.10943,3.666617
8445,51.06308814,3.022368
8446,41.37976644,3.848541
8447,47.08719822,2.082125
8448,32.60146773,3.120937
8449,45.8746052,2.798306
8450,35.66926134,3.301061
8451,35.03390312,2.644593
8452,43.4333259,4.604164
8453,23.39136311,5.004595
8454,48.78494884,1.67653
8455,44.28091402,1.773541
8456,46.60569925,0.6579257
8457,52.0878019,3.938899
8458,45.80873973,4.569518
8459,49.39922776,3.26131
8460,45.38739356,4.903122
8461,17.7458058,1.647583
8462,39.43553984,2.712138
8463,48.6973463,1.351849
8464,48.6919083,2.330844
8465,50.52887348,1.636365
8466,49.09684621,2.081672
8467,47.75759921,3.672751
8468,21.57815286,1.351506
8469,28.49012476,2.944115
8470,44.4505518,7.021182
8471,44.99892896,1.179981
8472,46.59640279,2.097949
8473,44.99223699,1.638876
8474,37.80690011,1.464451
8475,36.43935226,1.908805
8476,21.25231497,8.939927
8477,41.87654224,5.279489
8478,27.37590245,0.00132918
8479,44.14145621,2.300073
8480,39.52128438,2.558177
8481,35.45159328,1.773566
8482,18.12516434,2.330089
8483,45.01241617,2.64151
8484,39.33892579,2.972037
8485,34.50299369,1.313212
8486,34.83335274,1.76667
8487,51.63951258,2.396473
8488,33.19106805,3.10961
8489,16.39732974,4.634478
8490,36.33429362,1.040373
8491,50.34061283,2.654789
8492,42.07811722,5.391655
8493,18.61917202,1.997066
8494,28.46111996,0.9329838
8495,23.06840158,0.736779
8496,42.11635369,4.965868
8497,16.87909761,4.018385
8498,45.273791,2.812122
8499,31.72954473,2.713458
8500,47.05003845,2.09552
8501,33.82558314,3.351109
8502,26.92769036,1.636219
8503,46.05769132,4.86306
8504,30.83052341,1.35797
8505,42.70088427,1.351475
8506,40.68860623,2.704787
8507,42.1011611,1.851059
8508,21.04161938,3.110161
8509,47.99833757,2.654737
8510,35.98243018,4.469355
8511,44.16763379,2.32443
8512,47.72689355,2.930161
8513,30.66497136,3.937253
8514,13.60286985,2.074721
8515,48.29831243,3.754575
8516,38.19195769,2.496718
8517,42.40830587,4.955478
8518,49.41589027,1.182329
8519,40.39913522,3.390135
8520,49.12630361,1.180021
8521,45.12495328,1.187876
8522,45.50392853,0.6566893
8523,21.26982245,6.109489
8524,38.92471033,0.9846963
8525,41.85895179,1.763882
8526,42.60616479,4.965821
8527,51.99848513,4.289481
8528,18.0767549,2.33081
8529,40.97600149,0.731837
8530,34.85529792,3.837699
8531,43.67128621,2.095304
8532,29.21998751,4.690136
8533,42.7212847,2.39647
8534,42.77618426,1.921282
8535,45.56257213,4.319507
8536,26.0942413,3.66608
8537,38.89613007,3.43326
8538,43.77773186,1.188352
8539,34.03222489,2.65543
8540,23.06342647,9.001863
8541,29.84182604,3.988478
8542,36.93806127,2.209579
8543,23.28612669,1.038496
8544,26.11523604,6.007568
8545,15.27419975,1.908969
8546,27.95956117,2.080943
8547,47.20819864,2.974526
8548,21.77747127,7.070582
8549,48.37303491,2.360194
8550,47.40063006,1.638861
8551,49.01444702,1.188361
8552,41.77705053,2.074535
8553,44.32195722,2.646469
8554,47.23971127,3.297838
8555,21.89801816,1.313241
8556,19.12495028,2.646542
8557,41.97733172,0.736066
8558,16.03607591,3.834537
8559,40.13113782,1.865088
8560,37.04899893,7.223463
8561,45.21607669,1.041089
8562,47.62266087,2.712713
8563,26.55470078,3.369062
8564,52.03940104,0.3298376
8565,47.63649684,6.735176
8566,39.18930867,4.382407
8567,44.11408737,1.772572
8568,43.57686577,2.712132
8569,26.17476622,1.351861
8570,50.3480941,6.573799
8571,41.82370641,0.00131418
8572,43.03664925,2.954702
8573,16.28917023,0.00131483
8574,37.93596458,0.00131775
8575,44.24874028,3.954612
8576,38.91408007,1.31558
8577,27.25060502,2.944958
8578,38.45610374,4.159194
8579,43.97381736,1.035814
8580,26.39548482,1.313282
8581,33.76749182,2.0746
8582,48.38114005,9.789154
8583,30.56492977,3.948426
8584,43.543246,2.494067
8585,36.74955118,1.31381
8586,26.66790634,0.329298
8587,42.47581263,2.098191
8588,17.18727202,0.00131662
8589,51.10752257,3.838423
8590,39.11298814,0.3298329
8591,51.29856105,0.7342683
8592,34.79808623,3.031204
8593,48.66981542,6.274415
8594,49.1337945,4.475547
8595,48.41930586,4.098094
8596,36.37115,6.107277
8597,47.37475819,1.922024
8598,38.14456527,7.193734
8599,37.27388378,1.972422
8600,33.93180661,5.905618
8601,47.01530167,1.388187
8602,41.04951595,1.648314
8603,32.03835142,1.864352
8604,13.91469912,2.649617
8605,26.32472503,7.995672
8606,42.61356432,0.4667447
8607,29.99563424,2.298844
8608,30.0938514,2.647075
8609,39.88030216,2.798625
8610,44.87364791,4.556774
8611,28.10375505,2.09552
8612,43.05424509,2.64129
8613,42.9756093,2.375811
8614,43.06456185,1.994891
8615,41.27982094,4.263451
8616,47.93943301,2.812865
8617,46.69444187,0.3274895
8618,45.50318364,1.972438
8619,30.58534409,8.793627
8620,34.03545724,1.188646
8621,45.00347973,5.102223
8622,32.79967335,1.035778
8623,46.70537893,5.61137
8624,41.34596722,2.50757
8625,34.2732744,2.970532
8626,43.25342876,0.7315637
8627,42.28461219,0.9865018
8628,41.72258231,2.362468
8629,48.51951605,3.734278
8630,47.47784692,1.642238
8631,38.50431974,3.476569
8632,45.73684329,4.265853
8633,30.94705505,1.464474
8634,20.50416788,0.7316304
8635,48.72689271,4.065862
8636,46.78245481,4.255818
8637,28.986437,7.519985
8638,27.50719092,4.399536
8639,47.15540939,1.971831
8640,45.52986577,0.4667375
8641,31.14775002,5.57883
8642,36.73728775,0.656686
8643,45.16404272,2.6449
8644,49.99401737,2.64638
8645,46.50183599,4.641085
8646,45.77190412,2.812102
8647,39.69704373,1.313786
8648,27.20671483,3.10692
8649,39.77228334,2.930202
8650,44.54023237,2.55541
8651,41.27577417,2.944896
8652,21.8426309,1.313836
8653,40.31347674,3.294051
8654,50.58987344,0.6567101
8655,48.79247119,4.641039
8656,49.24455818,2.110611
8657,19.73770692,1.764328
8658,24.196374,3.241645
8659,29.58708452,4.982512
8660,39.41623137,3.939486
8661,47.35604837,1.970568
8662,45.19605641,1.851051
8663,43.01631648,1.97235
8664,43.62749994,2.555416
8665,37.96384555,5.597745
8666,36.26507345,1.355963
8667,29.31050316,7.938066
8668,34.84611103,4.856582
8669,30.57024622,3.087064
8670,36.7672625,3.02423
8671,41.67417526,0.461946
8672,32.7560297,1.353628
8673,35.99342045,1.766524
8674,43.99515173,2.000101
8675,27.6515797,7.003045
8676,49.88808218,3.627955
8677,36.82855814,5.815303
8678,30.38373993,4.289495
8679,46.3319,2.385836
8680,37.34725325,2.00097
8681,46.37275132,5.287772
8682,46.09587262,1.399177
8683,52.25115346,2.325951
8684,28.40536216,3.996659
8685,18.58914771,9.640389
8686,51.03560472,0.9852843
8687,33.85095541,2.644519
8688,38.6676798,4.783634
8689,44.07710675,2.330868
8690,18.52056748,2.375338
8691,35.13838537,3.628689
8692,45.02259779,1.921398
8693,34.01360208,1.038485
8694,47.95188983,4.958075
8695,34.97168765,3.953572
8696,30.75105036,1.314992
8697,23.33382737,1.357308
8698,33.88876258,1.038086
8699,49.76759994,2.359983
8700,48.69307047,1.315004
8701,44.75512509,0.466726
8702,25.34951794,1.764121
8703,25.72647688,1.865098
8704,44.64660571,3.10692
8705,45.96655582,0.4667208
8706,20.54963004,4.855232
8707,28.20438386,5.850712
8708,43.54934117,2.954711
8709,25.50245624,2.494309
8710,37.29190287,2.628229
8711,49.54408741,3.293743
8712,47.35005935,2.801193
8713,50.40956879,3.371592
8714,51.06883306,1.971903
8715,30.25464674,3.609314
8716,12.32016258,3.988664
8717,41.63925607,3.351139
8718,47.3793921,1.038075
8719,17.26923796,0.00131549
8720,31.36100057,1.773287
8721,41.74885525,2.944927
8722,45.75994377,4.275653
8723,50.49835181,2.376603
8724,43.87642703,3.70211
8725,44.82440368,1.038033
8726,14.47895756,15.01568
8727,41.56162644,0.6566774
8728,16.89534778,4.413261
8729,47.9605412,0.328052
8730,46.8839028,1.674481
8731,36.69252856,8.133793
8732,41.05325789,2.074959
8733,23.54059174,2.394582
8734,25.94742825,0.461987
8735,42.70725539,4.475171
8736,41.75582383,1.641647
8737,43.06759511,2.081667
8738,44.26425546,2.394604
8739,49.8844093,1.315073
8740,49.55507292,0.9322147
8741,47.30337807,2.300034
8742,33.51532858,4.64678
8743,29.13691555,1.351449
8744,49.1193579,1.676517
8745,36.73681286,4.688306
8746,43.8203482,1.643479
8747,43.06566487,1.353988
8748,45.07337335,4.427824
8749,40.03934659,2.074554
8750,42.48943829,3.728636
8751,44.94886975,2.646892
8752,45.23842585,0.3275187
8753,42.42191491,0.4619579
8754,42.55925871,2.555705
8755,32.95369475,0.00131832
8756,41.27650182,2.496375
8757,44.9762431,2.798674
8758,28.44062098,2.812866
8759,39.67529258,1.672397
8760,37.62282696,2.944887
8761,42.69397195,3.543624
8762,32.98417021,1.91146
8763,22.31438813,2.388512
8764,43.77643613,1.994896
8765,30.93983107,1.466872
8766,31.01953186,3.34446
8767,29.45061667,0.7318441
8768,45.13979061,2.557956
8769,45.02242459,1.643527
8770,17.48004705,1.47349
8771,41.05433832,9.85822
8772,18.67843535,3.089582
8773,20.7651825,5.89322
8774,19.11956541,1.647912
8775,45.12545993,1.040356
8776,23.69584576,3.433857
8777,35.14216737,2.109852
8778,40.32664245,1.180004
8779,37.84920302,5.617447
8780,47.04729794,1.97
8781,38.78338856,4.140712
8782,35.60669277,1.042206
8783,26.34003534,1.86437
8784,40.69615208,0.6579129
8785,40.98797424,2.55819
8786,48.17908355,4.766869
8787,42.59278682,2.074826
8788,44.54196126,6.818476
8789,17.7814149,2.815017
8790,41.62060614,1.647574
8791,47.067945,4.451946
8792,44.06530736,3.963904
8793,38.72075338,2.506612
8794,35.58661799,0.6578553
8795,44.85712269,2.000932
8796,42.70680734,1.671924
8797,39.7234138,5.411382
8798,35.76992394,2.573094
8799,45.87329276,3.975636
8800,28.56074586,2.507567
8801,35.74845146,1.76422
8802,32.3072635,0.7367803
8803,45.46633488,2.388196
8804,44.26617852,2.110626
8805,44.15046489,1.911358
8806,51.13244544,3.353189
8807,48.27223926,3.848432
8808,45.13328598,3.56122
8809,19.62636255,2.573349
8810,19.55240776,0.00132106
8811,46.33972106,1.041066
8812,47.51662653,5.2681
8813,41.12410275,0.657902
8814,19.23127817,1.189103
8815,30.74315747,2.833655
8816,47.40835483,2.62693
8817,46.04310302,3.43328
8818,45.68306409,4.318581
8819,33.75728034,1.911098
8820,41.46824259,1.999545
8821,39.28941161,3.297979
8822,46.1067276,7.912604
8823,19.91910191,4.955931
8824,20.47134873,6.920528
8825,27.42129855,0.9276352
8826,12.67905923,2.62644
8827,38.0668991,2.555496
8828,26.052024,0.3275074
8829,38.44128151,1.473423
8830,45.54713964,3.831846
8831,38.51294069,8.764795
8832,39.75554071,2.507569
8833,16.70401584,0.9847133
8834,29.7484299,2.955995
8835,50.11227642,3.3532
8836,41.57171017,1.643509
8837,44.06950051,1.971756
8838,38.78957527,1.995445
8839,10.60175743,3.542661
8840,44.33438299,2.496488
8841,47.85219514,0.4619719
8842,45.76497342,3.538319
8843,18.98566706,3.371755
8844,43.78710818,0.7360637
8845,26.69252135,0.7368311
8846,37.84151634,3.621982
8847,47.10361509,2.074838
8848,27.72492924,2.082798
8849,45.99092137,1.970587
8850,45.51735408,2.208731
8851,31.96742922,2.21031
8852,45.45563216,2.388364
8853,44.48025494,1.64793
8854,23.78977255,4.643333
8855,43.39930747,6.250834
8856,7.69235459,6.610418
8857,43.87776194,3.018581
8858,44.66030203,0.4659499
8859,29.39712203,1.041469
8860,38.44626426,1.678564
8861,49.2489502,2.55828
8862,31.77036881,0.7339985
8863,43.58969531,0.7360488
8864,38.7872154,3.283628
8865,40.83454343,3.839023
8866,19.4185771,2.97073
8867,39.79080424,1.921237
8868,54.03521382,5.438237
8869,46.82278522,1.648316
8870,35.67753841,3.666008
8871,30.00769128,1.47341
8872,46.38167681,5.503023
8873,47.32453006,5.144209
8874,48.36233917,2.323796
8875,41.05698433,2.496334
8876,32.50297456,2.074571
8877,28.53852785,3.936791
8878,45.67120135,2.316174
8879,27.36843932,1.47339
8880,46.07846979,6.105688
8881,28.59871276,4.411731
8882,15.97606418,2.300612
8883,44.17277399,2.210294
8884,44.60790252,4.100992
8885,41.53430485,4.064634
8886,41.51511379,4.186613
8887,43.09396505,1.643471
8888,49.10376772,3.107499
8889,32.37549557,0.736828
8890,46.32517616,2.209548
8891,46.17238795,2.930465
8892,38.74828979,1.851013
8893,48.2358265,1.472637
8894,13.5298571,1.354103
8895,46.0687649,0.9330099
8896,44.27292096,0.6584677
8897,43.90236668,2.074876
8898,28.35703702,1.353569
8899,46.86370566,3.023775
8900,40.47727149,3.753516
8901,35.79385834,7.366551
8902,20.71583389,3.728717
8903,40.08758032,0.7360504
8904,46.11616167,0.4667178
8905,39.89749009,1.99742
8906,41.8427933,2.64154
8907,46.66696454,2.656163
8908,47.02633287,2.811835
8909,37.46005178,5.653328
8910,44.15073027,3.293702
8911,49.61808556,0.7360514
8912,24.57259289,0.7375847
8913,35.94102863,2.208744
8914,25.61256817,2.362882
8915,40.5941181,1.464262
8916,42.22956155,4.903223
8917,27.58048283,3.479354
8918,46.34033519,2.775964
8919,28.93270232,3.725165
8920,51.01017589,7.545791
8921,23.89676088,6.073063
8922,31.76587686,3.389351
8923,47.58287815,5.728879
8924,23.6090918,4.68746
8925,27.74010286,3.293687
8926,27.83843353,4.475562
8927,18.60247287,1.764355
8928,23.57323288,0.4667401
8929,35.95469001,3.954198
8930,38.28621327,1.969987
8931,46.60199853,3.953613
8932,23.1633215,3.121369
8933,52.0250908,3.271458
8934,19.61039428,0.4619876
8935,47.902172,4.290048
8936,42.99989216,7.94644
8937,39.45320947,1.920681
8938,10.3211393,1.189093
8939,15.3653784,0.00131339
8940,49.60138498,1.648684
8941,21.12474182,3.388736
8942,46.86612166,2.395816
8943,44.01597037,2.32444
8944,20.47982399,0.9329835
8945,51.24055916,2.376118
8946,45.1251382,5.096249
8947,44.23084881,1.315068
8948,43.49000575,0.9330258
8949,14.35741384,0.00131292
8950,50.33476179,3.950413
8951,43.16372676,2.209486
8952,38.89525339,0.7342138
8953,38.06153913,1.643529
8954,38.56607804,1.648329
8955,41.35226002,0.4659457
8956,49.6821726,0.6584633
8957,41.51937857,0.3280428
8958,48.46459346,3.986764
8959,35.0213298,3.997285
8960,47.68982622,8.189777
8961,48.17259323,1.036168
8962,46.59365351,2.388347
8963,32.80296923,1.474168
8964,47.11858434,4.590195
8965,48.09983948,3.351118
8966,48.42518781,2.298389
8967,21.5002021,1.315053
8968,29.89711176,3.389432
8969,30.63092383,3.293332
8970,46.07031544,1.189116
8971,18.42600372,1.472677
8972,39.90589203,2.812874
8973,35.38434342,3.679286
8974,39.71014125,1.315585
8975,46.72402306,1.041125
8976,45.38484931,4.743898
8977,46.95724953,3.344883
8978,17.09919917,2.394599
8979,47.7127761,2.646502
8980,32.45767171,1.772528
8981,32.89723866,2.796263
8982,47.2195105,4.568758
8983,45.06021197,4.634394
8984,38.22716044,0.6584646
8985,46.62451194,4.368617
8986,28.90664461,0.9276663
8987,33.80849326,3.293689
8988,48.54755845,4.274397
8989,36.19128763,1.354043
8990,25.98140025,1.041085
8991,45.92884326,1.638821
8992,47.36670589,5.619601
8993,31.95177825,1.388158
8994,43.34761646,6.604156
8995,41.58580616,1.466848
8996,46.29171067,4.452184
8997,39.38255215,4.604302
8998,46.01687735,1.398392
8999,29.09795427,4.890548
9000,32.36451789,1.182311
9001,35.64216689,1.972345
9002,46.00836894,3.368959
9003,44.54714874,0.6579039
9004,35.92737967,3.476964
9005,40.88168131,3.561998
9006,29.37483431,7.280574
9007,19.19873461,1.63887
9008,44.60647831,2.6444
9009,29.32302351,2.330075
9010,48.42222263,2.713424
9011,40.37678208,0.6560971
9012,31.63910049,0.7375718
9013,45.24470323,1.908783
9014,52.47050823,4.3994
9015,45.34263025,3.432574
9016,16.528244,1.920678
9017,23.82101354,3.110188
9018,45.31248447,3.031259
9019,28.45664979,1.972344
9020,23.49177657,1.35605
9021,47.03871797,1.355992
9022,55.17048542,4.687866
9023,46.46811172,0.6578953
9024,33.74425876,1.674468
9025,37.77858988,6.047214
9026,16.41323481,0.00131459
9027,25.00151806,5.893904
9028,46.14744487,3.736472
9029,37.71164799,1.35143
9030,51.42371531,2.954713
9031,24.20602967,1.188617
9032,11.07117911,0.00131248
9033,50.16891885,0.7375974
9034,47.44509835,5.168001
9035,49.31201255,1.355983
9036,41.53111951,2.628687
9037,44.73405012,1.474214
9038,31.35152005,4.098362
9039,49.77971178,1.314973
9040,29.45717759,0.6578786
9041,45.21355877,1.972393
9042,54.55684168,0.4667363
9043,40.58671275,5.300279
9044,45.29991514,0.7368823
9045,40.71501878,0.4659454
9046,38.84810221,1.464451
9047,43.40334052,2.812199
9048,18.68898287,0.9322472
9049,38.16255535,3.986387
9050,27.39402269,3.032628
9051,51.26957926,3.948415
9052,39.73886326,1.865133
9053,43.82202903,1.179817
9054,39.24681188,2.330809
9055,51.03807181,4.36903
9056,42.58596623,0.984687
9057,28.71380767,2.644533
9058,32.91515966,3.036749
9059,34.92522613,7.020744
9060,44.28019734,0.4619663
9061,32.9751087,2.508306
9062,40.22603006,1.773265
9063,48.54579044,3.293291
9064,37.35296132,1.970588
9065,51.65469894,1.464466
9066,20.52646057,1.636457
9067,42.60600996,2.79864
9068,39.13864951,6.682739
9069,47.46278352,0.9276553
9070,47.06450808,1.399169
9071,19.98248066,2.210273
9072,31.88600064,2.811111
9073,13.85777444,2.954842
9074,35.7994556,1.63876
9075,50.20215901,3.833903
9076,43.82498991,2.074848
9077,39.61262136,1.644029
9078,11.20245259,0.00131276
9079,45.23001017,4.469392
