,aw3d30_wgs84_Pantanal,aw3d30_slope_Pantanal
8293,118.35152214,0.7702115
8294,128.06390534,1.08161
8295,115.51799019,1.927016
8296,137.8756757,1.190355
8297,125.63513981,0.7691805
8298,136.01342161,0.7418385
8299,130.25533761,6.806978
8300,137.86456289,0.4668012
8301,114.45694646,0.7416767
8302,110.37875723,0.00199086
8303,138.04547151,3.186221
8304,112.30885515,0.4870903
8305,119.89237162,0.9787577
8306,120.43623444,1.189412
8307,119.81696629,1.351419
8308,138.98216585,1.189267
8309,132.08863401,0.769055
8310,116.21171606,6.778407
8311,114.38466374,2.838514
8312,120.96381046,5.245319
8313,120.92799765,1.348688
8314,139.77196299,1.082108
8315,140.82013463,1.011084
8316,132.49853877,0.00227716
8317,112.29731108,0.3349838
8318,122.70119374,1.850596
8319,115.8308586,2.299458
8320,132.93431397,3.565948
8321,126.95327777,0.3380302
8322,119.77261682,1.398415
8323,113.2501415,0.9793585
8324,121.7203956,0.674408
8325,135.08040258,2.214703
8326,118.79518421,6.583986
8327,112.77374025,1.541993
8328,129.83315213,3.111494
8329,134.47785692,0.4668459
8330,115.00457574,3.030781
8331,133.49589867,3.371528
8332,131.5359497,0.9327078
8333,135.29123833,0.6767793
8334,113.3112877,2.664123
8335,138.32818548,0.7403951
8336,135.13827142,1.785685
8337,133.22658244,0.4668088
8338,120.9251443,2.8359
8339,121.24216936,0.7651644
8340,139.57263885,2.731751
8341,118.03788351,0.6757388
8342,135.16286188,1.051397
8343,132.31381415,2.37724
8344,130.37047686,1.788241
8345,127.1513951,0.7682132
8346,134.57247368,0.7385599
8347,123.93215544,3.697096
8348,112.26467103,3.140617
8349,134.50929377,2.067533
8350,117.90565054,4.29
8351,126.01410344,0.3363239
8352,115.42880255,0.4897568
8353,125.69508021,1.013919
8354,125.45323769,5.800416
8355,136.3538693,3.884053
8356,118.79332768,1.24019
8357,136.63828811,1.480053
8358,123.61587652,1.013662
8359,123.57622632,2.36
8360,126.08617614,1.373861
8361,108.61763726,1.246727
8362,118.0441014,2.307087
8363,122.03728727,0.00221581
8364,127.37655154,1.085308
8365,128.04947204,0.3353133
8366,122.26946594,5.313256
8367,141.02459402,3.4712
8368,120.72703165,0.9307519
8369,120.85275127,4.966013
8370,125.52642964,1.396452
8371,138.94479445,3.153771
8372,120.82134198,1.349057
8373,132.67656226,1.648888
8374,121.41333198,0.676236
8375,136.17267024,1.188462
8376,118.169035,0.7676483
8377,136.95478938,3.256712
8378,126.93585594,1.647518
8379,125.43822463,1.243928
8380,110.91733005,2.039795
8381,132.16995535,3.534701
8382,131.37513911,1.649516
8383,132.61424465,2.775643
8384,133.53844742,0.3381877
8385,109.51942942,1.085281
8386,126.46957775,1.191179
8387,135.26368767,0.7402991
8388,120.91234232,1.051933
8389,121.08578907,4.478172
8390,129.82556718,2.004949
8391,107.80972681,1.730627
8392,125.24405966,0.6726335
8393,114.89559668,0.3354499
8394,125.30831173,0.7403787
8395,135.22232193,0.741794
8396,127.9372211,0.7717989
8397,127.65549782,1.081003
8398,140.03379919,2.661736
8399,137.09858668,0.4858911
8400,137.54369906,1.479826
8401,130.36178052,0.7689978
8402,115.10245645,1.010453
8403,149.70289519,3.404542
8404,122.14881445,3.752228
8405,137.13193731,3.565922
8406,127.05970522,3.186384
8407,134.46750029,0.932491
8408,114.73107619,3.696672
8409,108.44099563,1.35263
8410,111.27625116,0.9770324
8411,132.54276711,3.258576
8412,138.55891723,2.793771
8413,136.06729016,1.079323
8414,125.80026699,4.443883
8415,114.95280539,2.102849
8416,122.12148639,3.925837
8417,119.0900456,0.7662668
8418,119.78278447,0.3397902
8419,140.75625571,0.3378086
8420,139.76793877,0.7657536
8421,112.84230802,2.205191
8422,126.42570244,0.9781254
8423,137.89279609,0.00237476
8424,113.15357364,2.066814
8425,115.22542956,0.4912889
8426,143.68846162,4.614902
8427,142.20900155,4.773408
8428,139.59376203,0.7657618
8429,121.83376883,2.033547
8430,130.6709445,1.082537
8431,135.05986527,0.7417729
8432,128.33350102,1.190356
8433,113.9780364,1.398176
8434,114.32604605,1.649023
8435,115.09080671,3.498916
8436,111.83529549,1.538047
8437,137.54697653,1.008612
8438,121.00281809,2.301795
8439,120.82893113,1.083183
8440,117.42131509,2.484317
8441,114.43493844,1.078513
8442,138.4916561,3.379986
8443,123.38656949,2.037267
8444,118.93136618,0.6746129
8445,148.33205161,1.848146
8446,130.86087978,1.691198
8447,135.22479077,0.3353798
8448,112.04140525,2.065577
8449,117.51289945,3.558962
8450,120.57882788,2.426503
8451,120.8453381,1.480278
8452,129.75368621,2.573316
8453,117.36388068,0.9325287
8454,127.34601912,1.73549
8455,134.37404326,0.4668534
8456,127.99814255,1.647673
8457,129.6811668,0.3353353
8458,143.64149771,1.481675
8459,142.51689769,2.479779
8460,121.84433976,2.065468
8461,129.42815343,4.447691
8462,116.21772126,0.4902889
8463,114.28233078,1.459841
8464,127.06839473,2.397833
8465,122.12818851,2.770797
8466,119.6905118,0.490221
8467,117.43273172,2.329174
8468,117.60479776,1.189405
8469,131.6440666,1.407456
8470,133.63708787,1.786713
8471,137.75869965,3.293139
8472,126.06359127,1.011877
8473,137.89983639,2.007836
8474,138.39830597,0.4849846
8475,120.36347974,1.406433
8476,108.60165461,1.481829
8477,113.91930059,0.9325836
8478,131.328399,1.011876
8479,135.35287386,1.738426
8480,113.5501067,1.378057
8481,117.3380595,0.00213871
8482,122.94389593,1.537466
8483,140.83257769,0.9728072
8484,121.00265292,2.836559
8485,115.89578201,1.008729
8486,114.01402622,0.740547
8487,115.56155714,0.00209854
8488,114.24954763,1.010394
8489,108.74362204,0.6748551
8490,133.49041474,1.481694
8491,138.71147611,3.707916
8492,138.1956279,0.4667762
8493,114.62445577,1.688608
8494,120.4061574,4.076503
8495,111.36453279,2.740037
8496,120.08045647,2.219846
8497,123.58838976,0.4871088
8498,132.13708291,1.008812
8499,109.91301625,0.464994
8500,138.27815341,1.647823
8501,123.94451302,0.4890093
8502,137.57750687,0.7416745
8503,135.23809541,0.3366996
8504,124.06373257,1.926034
8505,126.21630987,0.7400845
8506,142.38309028,1.398352
8507,133.16774826,1.72655
8508,134.89466385,13.83613
8509,121.25176105,1.191192
8510,112.82647972,1.724403
8511,137.09906598,1.37311
8512,111.2108164,1.530915
8513,112.80383997,4.07056
8514,117.78181778,6.381006
8515,130.69009537,3.728463
8516,119.88711115,1.080845
8517,132.449596,1.049653
8518,138.55941882,7.548385
8519,131.42011231,1.009163
8520,120.75174202,0.339543
8521,140.36669322,2.703813
8522,131.0415119,2.102201
8523,118.18377399,2.027805
8524,141.69984124,1.349234
8525,138.46003271,1.010074
8526,141.051596,1.077138
8527,112.90375892,0.7667829
8528,120.96397386,0.3358055
8529,112.8594155,4.136865
8530,114.93892804,1.480559
8531,128.86330582,0.7691092
8532,120.99163796,0.7713037
8533,140.51775796,0.3364567
8534,126.3464233,0.7709901
8535,130.00509848,0.00229482
8536,113.18183318,0.7669747
8537,142.8003088,1.736416
8538,139.58436975,1.012806
8539,115.08005731,0.3368715
8540,135.13321027,1.462753
8541,114.93186471,2.024429
8542,113.09855045,1.480596
8543,128.29424093,3.47574
8544,106.46656746,0.4666889
8545,109.45381525,1.050409
8546,137.61435112,0.3347792
8547,134.08531804,2.918341
8548,124.53041983,1.706678
8549,119.07401488,1.863834
8550,132.48823715,0.3394034
8551,137.06002894,2.065367
8552,120.71315836,3.400673
8553,133.5275734,1.084281
8554,133.13132735,4.037634
8555,114.76196014,0.770169
8556,134.3437402,2.485329
8557,135.95894458,0.7667068
8558,120.92821276,1.705541
8559,120.05480513,2.10904
8560,124.73955268,3.111194
8561,136.0325584,1.84331
8562,126.68050449,0.4669341
8563,118.49008858,0.9307353
8564,123.2320172,2.475795
8565,123.46234514,3.398756
8566,120.77939112,4.302669
8567,130.29286351,1.010571
8568,127.94752822,1.08067
8569,122.92331927,0.770742
8570,117.89730022,2.425634
8571,113.41367036,0.9760693
8572,136.00890791,1.082959
8573,111.64126277,5.940589
8574,107.10161732,1.190381
8575,135.33174611,1.346927
8576,140.57674855,2.521633
8577,129.59338951,1.014237
8578,119.03103494,3.39804
8579,124.49150944,0.7668086
8580,116.27080003,1.735703
8581,112.83460392,1.18861
8582,133.51025451,1.952905
8583,114.99058039,2.422976
8584,130.8783198,0.6757542
8585,117.60901813,0.4668355
8586,112.70149093,2.110331
8587,106.98281829,1.849139
8588,109.42866243,2.702567
8589,123.76529284,1.535169
8590,147.04543747,4.374708
8591,130.66668292,0.3355902
8592,139.44124856,0.6749458
8593,118.48767054,0.335383
8594,137.01706051,2.035289
8595,121.77831624,1.683729
8596,117.91695735,0.9306871
8597,120.99763812,1.373451
8598,133.28749136,0.7400747
8599,117.23534847,0.3387002
8600,141.73221563,2.162807
8601,135.02675342,4.120061
8602,123.72526878,1.245271
8603,122.11070522,8.27275
8604,122.63133881,1.374384
8605,108.5717309,1.011013
8606,140.13816342,0.3378888
8607,113.23263258,1.188673
8608,111.45461157,1.352148
8609,138.55422746,1.008877
8610,113.58134736,2.833935
8611,109.39794287,1.085749
8612,135.8560905,0.7694558
8613,127.44476251,4.615013
8614,136.85344991,1.478219
8615,118.19020272,0.335698
8616,124.43666201,0.3366352
8617,127.07205805,1.534336
8618,107.00282368,0.7691614
8619,118.30824686,2.485193
8620,137.71050174,1.080821
8621,134.0139954,2.009491
8622,138.42778676,0.3348514
8623,128.09496362,1.347291
8624,133.51392745,2.749647
8625,132.07901824,0.3376961
8626,120.5261641,1.010116
8627,135.37888482,1.733516
8628,143.39878265,0.0023357
8629,130.53935087,1.705358
8630,131.74034682,0.7661635
8631,122.14158463,2.68891
8632,127.0708964,1.925191
8633,122.09116962,2.021626
8634,114.52803355,1.352834
8635,127.16808541,0.7386372
8636,114.41044819,2.220764
8637,112.82287563,2.327174
8638,137.70162942,4.757622
8639,135.28540329,0.9789131
8640,146.09359786,1.051657
8641,109.49979299,0.4877134
8642,116.62937172,1.46652
8643,136.02459314,1.082461
8644,137.64883303,2.695874
8645,118.27519655,0.7699957
8646,114.39414997,1.347582
8647,143.37763185,0.4668561
8648,120.03465125,0.7387794
8649,139.34230046,0.00231131
8650,142.08538417,3.06633
8651,131.17520402,5.404922
8652,137.5774354,8.395859
8653,132.74060099,0.772147
8654,121.11494007,1.719082
8655,124.52819487,2.361331
8656,135.26882608,1.012497
8657,116.84156353,2.705063
8658,110.52476601,0.6763
8659,115.56148354,0.9795223
8660,133.64542104,0.7701355
8661,132.52410996,1.534571
8662,135.29545185,0.7403877
8663,139.8982493,1.051486
8664,129.74235255,0.3349562
8665,124.32089953,2.610591
8666,119.55019157,2.033787
8667,111.6706187,5.48995
8668,126.16600889,0.335099
8669,116.02734494,1.649575
8670,139.2988821,0.7649456
8671,143.29452317,1.350551
8672,117.72094843,2.967229
8673,123.19650716,4.725941
8674,137.7551505,0.9724428
8675,128.8167053,0.4669069
8676,114.6123295,1.705551
8677,137.40259592,0.6761104
8678,120.11079709,3.686074
8679,134.61013423,1.377764
8680,119.17382407,1.924381
8681,131.662912,0.00231394
8682,137.88549207,3.735399
8683,117.85723431,0.7660508
8684,119.29061374,2.212721
8685,113.76409864,0.00211905
8686,124.04444939,0.7666622
8687,115.89489249,3.372766
8688,118.45573362,1.736031
8689,135.8233591,0.7645676
8690,127.92410693,0.00229855
8691,109.38176774,0.677316
8692,140.09691554,1.080785
8693,120.83755856,1.015488
8694,126.53498984,1.050143
8695,122.41756454,1.349769
8696,124.90071344,0.9764525
8697,119.09399774,0.9307185
8698,115.8799441,4.904646
8699,114.34625931,0.6746992
8700,127.88226356,0.4648634
8701,130.17984214,2.369447
8702,106.80451082,2.379261
8703,114.82618014,2.834141
8704,129.25261706,1.189502
8705,138.00851352,1.689407
8706,113.70493741,1.727098
8707,119.10223146,0.4649783
8708,121.19707989,2.377991
8709,133.68284753,3.682517
8710,133.73003365,4.475869
8711,128.56610929,0.3392192
8712,132.79347821,1.407354
8713,131.84146816,3.743924
8714,138.31443649,3.293411
8715,135.35963942,1.011145
8716,134.77584088,1.350465
8717,141.33678498,1.396431
8718,133.5452749,0.4859577
8719,108.58563115,1.480647
8720,130.23373469,0.4890136
8721,120.67453142,2.399828
8722,111.2889236,2.032341
8723,118.02923174,2.110479
8724,124.4255849,0.7666262
8725,116.55788249,2.836994
8726,144.97208358,1.684292
8727,141.02434894,2.573462
8728,127.70050677,2.221653
8729,123.34246035,0.4896918
8730,130.30089892,5.392765
8731,114.46516376,2.748968
8732,113.2834358,2.306227
8733,115.39893296,3.074095
8734,116.06408322,4.152824
8735,114.64760964,0.4649291
8736,139.28203402,0.4889827
8737,138.02082444,0.4857741
8738,133.56895914,2.221435
8739,139.93058091,3.256694
8740,128.70097143,1.051584
8741,132.50923327,5.374404
8742,127.5374108,2.4767
8743,116.1661568,13.89153
8744,133.25057715,1.39826
8745,128.46600481,2.699415
8746,138.68159032,2.573351
8747,141.83025729,2.727932
8748,137.32382193,0.7682295
8749,124.67599595,1.689241
8750,131.68341786,2.160238
8751,139.68169687,3.794038
8752,139.60111529,2.838749
8753,133.60817184,0.7698456
8754,129.12510143,4.325571
8755,115.86013892,2.10281
8756,135.35333631,0.4899863
8757,145.92086504,8.562888
8758,123.16582605,6.846244
8759,114.19865015,2.101906
8760,127.63969027,0.4669456
8761,126.33918171,0.4872616
8762,112.16961155,0.7417431
8763,117.28943544,1.191164
8764,112.33921275,0.33905
8765,112.81226281,1.479743
8766,114.06037464,0.7416938
8767,117.34806789,0.9307365
8768,121.62578465,1.079692
8769,135.17478815,2.737847
8770,129.04712098,0.4650394
8771,135.32189676,1.377148
8772,140.45216033,1.953898
8773,126.33682468,0.3385182
8774,112.1949202,1.737073
8775,137.97479213,1.188366
8776,115.83625247,1.926251
8777,111.37715177,0.9307666
8778,138.48157566,3.696152
8779,124.83057753,3.794413
8780,137.95385572,0.7654701
8781,138.58608062,0.6755176
8782,119.31804335,2.104334
8783,131.81277658,1.189597
8784,139.43682745,1.012726
8785,122.76700905,0.4871733
8786,141.31760088,2.368617
8787,142.05419823,1.462837
8788,131.70780021,0.7398406
8789,110.02027423,0.6777414
8790,126.15817038,1.648868
8791,135.08036497,1.702352
8792,119.40626333,4.861968
8793,141.35467737,0.4668823
8794,116.06389005,0.7396673
8795,139.68439879,6.289659
8796,141.41822658,0.3394627
8797,115.25225896,3.793383
8798,122.8790226,1.049484
8799,124.34077416,2.698065
8800,132.83760423,5.715461
8801,129.86633929,3.368887
8802,107.67610924,1.014053
8803,134.00017508,0.7680384
8804,123.760017,1.053331
8805,122.73368591,3.883481
8806,121.47673715,0.676276
8807,120.81459587,1.051619
8808,123.55158133,2.100543
8809,146.33291019,0.4857789
8810,120.24563833,3.960333
8811,129.72495527,1.348581
8812,118.00476761,4.394604
8813,137.04339142,0.769281
8814,110.44225814,1.05048
8815,126.81079471,0.7645359
8816,131.87993413,1.847026
8817,115.05093504,0.7672166
8818,121.39924438,1.189216
8819,131.80487468,2.032053
8820,128.96831613,1.081476
8821,131.55951115,0.4667717
8822,133.36124274,2.617724
8823,125.74662813,3.796679
8824,114.53932281,2.957519
8825,129.35233224,0.4648472
8826,134.3515609,2.21237
8827,122.36290593,1.649592
8828,122.78266153,1.396415
8829,119.01467035,0.3351507
8830,129.65993409,0.7658162
8831,125.01898347,1.190299
8832,117.66369556,1.843913
8833,139.4979219,1.847612
8834,115.74273444,2.705515
8835,114.06451574,1.406894
8836,135.99537507,5.21322
8837,124.39433981,2.834926
8838,124.4030421,1.084609
8839,112.78108293,1.378402
8840,130.65218812,1.787297
8841,126.40454854,0.7386789
8842,139.54695574,3.242903
8843,107.33278293,1.740289
8844,140.63517244,3.405254
8845,126.76731282,0.7646794
8846,119.81114176,1.686362
8847,121.56666003,3.238508
8848,115.79552743,3.245156
8849,137.04987358,1.539954
8850,142.97970058,0.6732449
8851,122.14865984,1.534765
8852,138.65180373,0.4668564
8853,127.9342212,0.6732461
8854,110.01837636,0.7723903
8855,116.40330648,2.026847
8856,125.3758888,1.647816
8857,126.43207301,2.43911
8858,126.98485759,1.786878
8859,128.2845205,2.421067
8860,107.87257594,1.012806
8861,136.60858134,3.565975
8862,114.76973627,1.376082
8863,129.71814804,0.4894953
8864,115.66669339,2.704524
8865,126.47316938,1.648888
8866,116.49200808,0.4666947
8867,139.3408228,1.721826
8868,114.93530057,2.219148
8869,128.34968054,4.200776
8870,120.47914827,4.884902
8871,122.23407673,0.7647234
8872,117.76353665,1.459067
8873,133.34230292,0.3379848
8874,135.43323581,2.607175
8875,121.43884972,1.349211
8876,118.39649502,1.241832
8877,115.66813166,5.130287
8878,119.41614666,2.485928
8879,118.12355172,0.6769822
8880,137.36554684,3.40097
8881,119.43278478,2.021869
8882,123.70729703,1.24627
8883,136.10974162,1.049684
8884,131.21999125,13.13734
8885,128.09378574,0.3368731
8886,126.97211007,1.924425
8887,136.08139557,0.977969
8888,121.72264682,1.478602
8889,130.26965842,1.051305
8890,134.44645536,1.953259
8891,143.45072289,6.833564
8892,126.94329331,1.18919
8893,120.73439521,2.361368
8894,129.12259451,0.7723774
8895,138.00243453,1.01391
8896,132.14275609,2.220775
8897,136.83653536,5.063549
8898,130.33103466,2.298974
8899,120.55980199,1.731497
8900,133.69081555,2.102629
8901,126.5543632,2.489495
8902,126.24818735,0.4667777
8903,140.94650202,2.730197
8904,134.27958955,0.7673399
8905,123.13252502,0.7416873
8906,143.66162796,3.499395
8907,126.27376328,0.7402275
8908,118.03801558,1.050214
8909,145.85916751,2.205056
8910,130.40172731,1.189494
8911,129.79329256,0.7653393
8912,116.55874657,3.708804
8913,126.35157799,2.104387
8914,112.75846674,0.4667039
8915,128.98821031,0.7417989
8916,118.54874702,0.7683344
8917,112.66169262,2.103952
8918,117.88796938,0.00215388
8919,113.15515649,0.6748403
8920,112.895877,1.461789
8921,107.19550301,0.7725261
8922,130.9373435,2.202176
8923,129.91939033,0.3366095
8924,140.29176634,0.00235826
8925,108.92759243,1.863632
8926,123.02144961,0.6734188
8927,114.70629243,0.3386187
8928,129.74577526,0.9327049
8929,123.76237806,3.472565
8930,122.71133763,3.735716
8931,117.39186601,3.401635
8932,119.95298145,1.080775
8933,137.24187187,1.69087
8934,116.62060609,0.979721
8935,133.45758717,1.373855
8936,136.17927566,0.3367409
8937,141.9525218,6.607821
8938,132.77611579,4.844074
8939,105.78860737,0.4912329
8940,128.87637928,0.335182
8941,111.43185822,2.310522
8942,125.44625963,0.00224438
8943,123.43307239,0.6765931
8944,119.43621037,0.3384623
8945,126.61044782,4.061997
8946,119.75929877,1.534827
8947,134.47475207,1.480143
8948,129.50833816,1.786503
8949,107.7960825,2.166478
8950,130.59915394,1.5399
8951,132.38483347,0.00235131
8952,136.50187671,1.080875
8953,113.25981625,3.383336
8954,148.18474101,4.582515
8955,120.0171021,1.011305
8956,120.41725477,1.08235
8957,143.01417032,0.6733185
8958,125.20448901,1.011411
8959,115.23186357,3.572878
8960,134.99497607,3.962304
8961,119.80731265,0.6740985
8962,148.20017792,1.683283
8963,111.98115543,5.52947
8964,121.5541912,0.337925
8965,122.45001246,1.010589
8966,106.90808586,0.7691622
8967,129.83971806,1.014582
8968,107.15465052,2.068687
8969,115.70776097,0.3397526
8970,136.07305339,0.3395655
8971,119.36118294,0.930747
8972,126.09386004,2.421288
8973,123.87320391,3.571167
8974,138.47133713,0.00235497
8975,120.21793732,3.03182
8976,132.45738155,1.73175
8977,136.95462847,1.539374
8978,119.83436876,1.245619
8979,125.21038207,1.080264
8980,143.88721281,1.078446
8981,120.84568974,0.3367997
8982,120.74117423,1.243438
8983,134.20836192,0.3398241
8984,121.97636421,1.539873
8985,116.20875999,1.734401
8986,124.84955799,3.838593
8987,126.57975694,0.9324456
8988,135.88902263,1.847575
8989,123.99334756,7.012943
8990,136.68138372,0.7685065
8991,135.9504257,0.490755
8992,118.95634082,1.403135
8993,124.11353754,0.3391125
8994,131.62805124,0.674176
8995,129.57102937,5.099321
8996,133.65550554,3.036076
8997,130.83810665,1.725899
8998,132.13668056,1.705621
8999,117.19747484,1.349331
9000,130.36629467,0.6764415
9001,124.64002327,0.7650755
9002,123.55479191,1.788611
9003,142.1099802,0.7403105
9004,122.73638267,0.7680963
9005,134.91194222,1.349242
9006,120.15928195,2.104862
9007,118.03637385,1.926199
9008,127.67054485,0.7654544
9009,119.07440036,0.4903841
9010,122.07408511,1.842468
9011,141.69141563,1.404688
9012,116.80715084,8.82495
9013,120.03776878,0.3383965
9014,118.94911883,3.884002
9015,120.98558076,2.964403
9016,129.05090165,5.901949
9017,108.07098923,4.200882
9018,131.6964726,0.7675687
9019,130.3957846,4.021752
9020,117.53183091,6.353534
9021,137.99194547,1.051563
9022,121.50352877,0.4853104
9023,131.55244935,0.9729879
9024,141.35817756,1.347267
9025,122.85238811,1.705069
9026,107.78470946,1.081743
9027,120.01271533,1.479886
9028,122.56914995,2.108891
9029,118.49496396,0.4668555
9030,132.65922681,1.396404
9031,118.8924448,4.904519
9032,105.451181,1.352328
9033,125.81586996,6.059293
9034,129.93986845,4.971782
9035,119.84176522,1.720181
9036,127.0343189,0.9760877
9037,114.31334052,1.190402
9038,116.22208132,1.478796
9039,113.40393271,1.463554
9040,130.3933196,6.129902
9041,131.46324709,0.9307666
9042,119.31094533,0.7703545
9043,137.10422529,3.373055
9044,141.6383914,5.527008
9045,141.42474855,0.4898552
9046,139.52822351,3.497197
9047,124.80926326,3.245124
9048,126.27889536,1.01405
9049,120.89968337,0.7417886
9050,116.46733058,1.407107
9051,121.74846151,1.049736
9052,117.58036303,0.3380591
9053,138.42575456,0.3362283
9054,118.22119087,7.904293
9055,145.28747167,6.057327
9056,142.04742943,0.7690476
9057,125.26020852,0.336766
9058,136.54358396,1.053137
9059,138.78865709,2.035911
9060,121.68832085,0.739715
9061,122.16127346,1.241612
9062,135.30071045,1.461655
9063,129.66100875,0.00226193
9064,118.72283168,1.480175
9065,136.86305837,4.117083
9066,125.66574924,10.0567
9067,142.23977594,0.770004
9068,139.44358531,1.70521
9069,131.60159009,0.7655368
9070,138.91748267,0.6734915
9071,112.23265339,3.372299
9072,115.77466512,1.534899
9073,110.1264529,1.08292
9074,139.57246479,1.684965
9075,132.34107704,2.0356
9076,139.61854915,0.7417459
9077,128.96029388,1.014345
9078,106.612029,1.861935
9079,135.57337865,1.703699
9080,139.65827759,0.9743178
9081,132.61288497,5.109984
9082,143.08357448,0.00239159
9083,110.26175032,2.328924
9084,119.65595518,7.837054
9085,136.62535641,0.7657428
9086,124.92253467,1.924192
9087,118.90488799,0.4909256
9088,118.53659948,1.011571
9089,126.19018666,4.935277
9090,110.80258527,1.052453
9091,129.32271853,1.717661
9092,136.36164228,0.3390115
9093,126.92723134,1.190337
9094,115.08459985,2.485095
9095,117.52272453,3.14159
9096,129.86899181,1.08174
9097,112.37689689,1.080497
9098,120.05472859,1.739947
9099,141.40504269,0.3394582
9100,118.15283386,0.3398667
9101,128.20824513,3.705796
9102,130.10386675,10.08929
9103,115.43801449,1.012304
9104,136.99197766,0.7697954
9105,138.7788225,2.004096
9106,122.39871752,1.239118
9107,134.14690158,1.189445
9108,115.80976502,1.050032
9109,127.31619757,0.9324902
9110,109.20595234,0.00203804
9111,126.35755635,0.4649681
9112,126.47097669,0.9754122
9113,120.83956088,1.465018
9114,123.83366501,1.191195
9115,123.25048431,0.4856212
9116,125.54616489,1.649009
9117,123.20477655,2.104564
9118,125.18236326,1.011468
9119,137.05363632,NaN
9120,126.91962419,1.402131
9121,118.24491128,3.708784
9122,135.19152632,1.949772
9123,125.35445425,4.402383
9124,141.74976909,3.696903
9125,131.35964097,3.078804
9126,134.38681448,2.312082
9127,136.53401697,2.401654
9128,117.27674675,0.6757629
9129,123.75977826,1.5336
9130,118.12159209,1.375275
9131,120.83556973,1.405788
9132,121.0489206,0.9738236
9133,128.15836822,2.836289
9134,132.53618357,2.749659
9135,128.12016283,1.243085
9136,141.43997081,0.6733626
9137,112.99232688,2.423678
9138,126.72685979,0.7416776
9139,108.78077628,1.378011
9140,112.7406137,1.051749
9141,119.79191161,0.6773343
9142,128.69178595,3.081379
9143,125.38471576,1.349738
9144,138.32019326,1.345543
9145,134.50962928,1.374547
9146,121.34946094,0.3349362
9147,113.63392913,0.9324707
9148,134.52719754,0.3400291
9149,138.94133503,0.9307021
9150,118.80315627,8.18874
9151,128.94457996,0.6773618
9152,111.58076318,1.012777
9153,130.34116025,2.483416
9154,138.14523058,2.837005
9155,129.08989193,3.463397
9156,110.42705658,0.4907196
9157,122.51011725,0.3354552
9158,143.38586684,1.703337
9159,123.30702943,6.453995
9160,113.4210409,0.00207715
9161,114.07267108,1.079543
9162,140.43252171,1.241796
9163,113.36176419,3.406615
9164,145.09500929,3.151415
9165,121.35230278,0.7682076
9166,121.92368869,5.719687
9167,135.54547505,4.734011
9168,116.55247754,1.242622
9169,131.98714613,0.3347784
9170,113.10573575,0.00200562
9171,119.16371516,0.4648937
9172,132.68923665,1.686891
9173,124.84447133,1.647662
9174,124.03920563,1.702035
9175,130.91943544,0.3352972
9176,135.63840046,2.025529
9177,136.00681866,5.789386
9178,119.70222592,1.375322
9179,142.08320595,0.00232497
9180,113.108586,0.7387339
9181,117.03854049,0.3364966
9182,136.23988959,1.375386
9183,124.53451471,4.533163
9184,137.12423091,0.3388344
9185,122.05433541,1.049415
9186,122.19786485,2.835902
9187,124.63645248,0.7404711
9188,114.6042806,0.339725
9189,114.02277547,1.40234
9190,114.98180327,3.400627
9191,114.65300654,0.4906845
9192,131.6593632,3.741714
9193,142.00012283,1.68377
9194,135.8323911,0.4669092
9195,119.46169645,0.6769117
9196,116.14246605,2.071012
9197,112.42994505,2.698164
9198,133.35140024,0.7386585
9199,119.12368688,0.7405012
9200,136.78962411,1.861898
9201,127.84202048,0.4667676
9202,115.62490541,1.721313
9203,133.84640353,2.105636
9204,137.30369248,1.787145
9205,140.57083171,0.3394199
9206,116.57091251,1.189216
9207,126.38406402,1.050053
9208,121.11543481,0.766007
9209,135.55424789,0.6736968
9210,125.20533186,9.83149
9211,135.11614319,5.378353
9212,142.00726603,0.00231563
9213,124.85544746,3.402669
9214,118.28158643,1.34863
9215,136.5040921,NaN
9216,113.66566944,0.7417698
9217,125.49616852,0.4667417
9218,137.30736256,1.241173
9219,125.00118846,1.646956
9220,143.25517007,1.049611
9221,122.66150658,2.218319
9222,135.7154299,8.172279
9223,120.34324653,1.843822
9224,120.88687041,1.462153
9225,120.04319853,3.928167
9226,136.08068584,0.4648855
9227,129.27416634,0.9757863
9228,145.31765896,1.239193
9229,145.45586956,0.9762109
9230,119.8795761,0.9306779
9231,129.14228847,2.003862
9232,129.65356031,1.787959
9233,109.9095404,0.00207505
9234,136.22457243,2.73036
9235,113.9037341,1.013455
9236,136.34572012,0.3357285
9237,136.19107851,0.3355495
9238,130.12548997,0.7650651
9239,133.3348584,0.7386903
9240,123.6002716,2.035464
9241,132.35607391,5.730149
9242,129.22681039,6.204572
9243,121.62464698,0.7417119
9244,135.05097109,1.376807
9245,115.69669836,0.4649112
9246,114.70240607,0.4869223
9247,137.12209386,1.240757
9248,138.57792522,0.4668249
9249,139.80758037,0.3393701
9250,115.38141502,1.373038
9251,144.90503416,0.3379495
9252,119.86994565,0.7418036
9253,123.40139296,1.703727
9254,122.28637883,1.723138
9255,120.21916532,1.375846
9256,142.21067235,0.4854352
9257,111.38108418,1.050704
9258,144.39443507,0.7651989
9259,148.20604961,5.707338
9260,121.28435487,0.00219405
9261,134.45875826,1.049868
9262,115.4159447,2.701271
9263,138.41178455,2.836204
9264,122.03615636,8.239945
9265,119.14373274,1.08012
9266,114.73773852,0.4667417
9267,108.4784786,2.707621
9268,105.50414445,2.166097
9269,113.75770446,0.7714549
