,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca
7932,NaN,-63.68469156,0.66528825,0.66531579,0.66531579,0.66531579,0.66531579,0.66531579,0.66526989,0.66526989
7933,NaN,-63.37180024,0.82820548,0.82826018,0.82826018,0.82826018,0.82826018,0.82826018,0.82816902,0.82816902
7934,44.28424405,-63.65731348,0.11819684,0.11813321,0.11813321,0.11813321,0.11813321,0.11813321,0.11823926,0.11823926
7935,34.8501144,-63.05878689,0.34702791,0.34700242,0.34700242,0.34700242,0.34700242,0.34700242,0.3470449,0.3470449
7936,47.09513989,-63.57607534,0.12100243,0.12093927,0.12093927,0.12093927,0.12093927,0.12093927,0.12104454,0.12104454
7937,54.67275034,-63.94187926,0.55642951,0.55643891,0.55643891,0.55643891,0.55643891,0.55643891,0.55642324,0.55642324
7938,NaN,-63.38449271,0.03688544,0.03680826,0.03680826,0.03680826,0.03680826,0.03680826,0.03693689,0.03693689
7939,76.04532862,-63.752276,0.89914283,0.89920935,0.89920935,0.89920935,0.89920935,0.89920935,0.89909849,0.89909849
7940,NaN,-63.15246423,0.34182825,0.34180189,0.34180189,0.34180189,0.34180189,0.34180189,0.34184582,0.34184582
7941,87.11423509,-63.8011954,0.97037359,0.97045198,0.97045198,0.97045198,0.97045198,0.97045198,0.97032133,0.97032133
7942,131.55601855,-63.54305302,0.97879107,0.97887086,0.97887086,0.97887086,0.97887086,0.97887086,0.97873788,0.97873788
7943,59.81791009,-63.99213971,0.51648589,0.51648863,0.51648863,0.51648863,0.51648863,0.51648863,0.51648406,0.51648406
7944,NaN,-63.10208603,0.03769569,0.03761865,0.03761865,0.03761865,0.03761865,0.03761865,0.03774705,0.03774705
7945,66.5938172,-63.96930207,0.79162278,0.79167137,0.79167137,0.79167137,0.79167137,0.79167137,0.79159038,0.79159038
7946,NaN,-63.32402783,0.62164037,0.62166064,0.62166064,0.62166064,0.62166064,0.62166064,0.62162686,0.62162686
7947,NaN,-63.46614063,0.41074686,0.41073199,0.41073199,0.41073199,0.41073199,0.41073199,0.41075678,0.41075678
7948,NaN,-63.34150445,0.89709421,0.89716038,0.89716038,0.89716038,0.89716038,0.89716038,0.89705009,0.89705009
7949,46.34252336,-63.712846,0.22650039,0.22645482,0.22645482,0.22645482,0.22645482,0.22645482,0.22653078,0.22653078
7950,32.14511856,-63.17928265,0.26110379,0.26106398,0.26106398,0.26106398,0.26106398,0.26106398,0.26113033,0.26113033
7951,481.45269508,-63.48553113,0.94240996,0.94248369,0.94248369,0.94248369,0.94248369,0.94248369,0.94236081,0.94236081
7952,31.25448941,-63.21597317,0.20330974,0.2032603,0.2032603,0.2032603,0.2032603,0.2032603,0.20334271,0.20334271
7953,NaN,-63.36463021,0.40997427,0.40995927,0.40995927,0.40995927,0.40995927,0.40995927,0.40998428,0.40998428
7954,1059.29600211,-63.3966577,0.88075693,0.88082038,0.88082038,0.88082038,0.88082038,0.88082038,0.88071463,0.88071463
7955,32.85042973,-63.06626284,0.3770268,0.3770063,0.3770063,0.3770063,0.3770063,0.3770063,0.37704046,0.37704046
7956,110.5382192,-63.53243384,0.96964007,0.96971834,0.96971834,0.96971834,0.96971834,0.96971834,0.9695879,0.9695879
7957,NaN,-63.37681911,0.40097791,0.40096141,0.40096141,0.40096141,0.40096141,0.40096141,0.40098891,0.40098891
7958,42.02213696,-63.13960225,0.33673656,0.33670936,0.33670936,0.33670936,0.33670936,0.33670936,0.3367547,0.3367547
7959,57.69064437,-63.93531734,0.50361808,0.50361868,0.50361868,0.50361868,0.50361868,0.50361868,0.50361768,0.50361768
7960,50.10776542,-63.60257747,0.19611724,0.1960666,0.1960666,0.1960666,0.1960666,0.1960666,0.196151,0.196151
7961,37.78458967,-63.51197328,0.39913302,0.39911621,0.39911621,0.39911621,0.39911621,0.39911621,0.39914423,0.39914423
7962,60.35705127,-63.39832934,0.75693043,0.75697324,0.75697324,0.75697324,0.75697324,0.75697324,0.75690188,0.75690188
7963,NaN,-63.33898411,0.76740506,0.76744962,0.76744962,0.76744962,0.76744962,0.76744962,0.76737535,0.76737535
7964,NaN,-63.34401313,0.13075116,0.13068963,0.13068963,0.13068963,0.13068963,0.13068963,0.13079219,0.13079219
7965,52.11007477,-63.61567442,0.24016554,0.24012224,0.24012224,0.24012224,0.24012224,0.24012224,0.24019441,0.24019441
7966,NaN,-63.27546085,0.01683364,0.01675312,0.01675312,0.01675312,0.01675312,0.01675312,0.01688732,0.01688732
7967,NaN,-63.47596055,0.0421565,0.0420802,0.0420802,0.0420802,0.0420802,0.0420802,0.04220737,0.04220737
7968,33.0416402,-63.16381554,0.39674258,0.39672538,0.39672538,0.39672538,0.39672538,0.39672538,0.39675406,0.39675406
7969,57.11615675,-63.70622242,0.57970668,0.57971997,0.57971997,0.57971997,0.57971997,0.57971997,0.57969783,0.57969783
7970,61.08212898,-63.74085165,0.78317804,0.78322524,0.78322524,0.78322524,0.78322524,0.78322524,0.78314658,0.78314658
7971,57.84053732,-63.93766185,0.28245892,0.28242266,0.28242266,0.28242266,0.28242266,0.28242266,0.28248309,0.28248309
7972,NaN,-63.2494989,0.7252199,0.72525743,0.72525743,0.72525743,0.72525743,0.72525743,0.72519488,0.72519488
7973,63.91607077,-63.98935751,0.35694342,0.35691958,0.35691958,0.35691958,0.35691958,0.35691958,0.35695932,0.35695932
7974,141.49901038,-63.50516328,0.93191448,0.93198646,0.93198646,0.93198646,0.93198646,0.93198646,0.9318665,0.9318665
7975,88.35604419,-63.90739521,0.95778338,0.95785966,0.95785966,0.95785966,0.95785966,0.95785966,0.95773252,0.95773252
7976,81.61621644,-63.54610918,0.8673131,0.86737431,0.86737431,0.86737431,0.86737431,0.86737431,0.86727229,0.86727229
7977,122.48199437,-63.48515705,0.87914312,0.8792063,0.8792063,0.8792063,0.8792063,0.8792063,0.87910099,0.87910099
7978,NaN,-63.2815578,0.57074668,0.57075847,0.57075847,0.57075847,0.57075847,0.57075847,0.57073882,0.57073882
7979,33.2161986,-63.66723668,0.2596464,0.25960635,0.25960635,0.25960635,0.25960635,0.25960635,0.25967311,0.25967311
7980,56.9433155,-63.9923351,0.32793939,0.32791072,0.32791072,0.32791072,0.32791072,0.32791072,0.32795851,0.32795851
7981,55.96793319,-63.9130316,0.01800625,0.01792593,0.01792593,0.01792593,0.01792593,0.01792593,0.0180598,0.0180598
7982,38.05702292,-63.21573561,0.58634383,0.58635822,0.58635822,0.58635822,0.58635822,0.58635822,0.58633424,0.58633424
7983,56.55214278,-63.47658965,0.69604816,0.69608083,0.69608083,0.69608083,0.69608083,0.69608083,0.69602638,0.69602638
7984,35.67999185,-63.02038142,0.53883472,0.53884119,0.53884119,0.53884119,0.53884119,0.53884119,0.53883041,0.53883041
7985,NaN,-63.28882296,0.77164981,0.77169508,0.77169508,0.77169508,0.77169508,0.77169508,0.77161963,0.77161963
7986,NaN,-63.18695351,0.85297404,0.85303286,0.85303286,0.85303286,0.85303286,0.85303286,0.85293483,0.85293483
7987,NaN,-63.33141495,0.44764046,0.44763173,0.44763173,0.44763173,0.44763173,0.44763173,0.44764627,0.44764627
7988,NaN,-63.25027014,0.32314642,0.32311695,0.32311695,0.32311695,0.32311695,0.32311695,0.32316607,0.32316607
7989,57.45214937,-63.86199224,0.61289641,0.61291522,0.61291522,0.61291522,0.61291522,0.61291522,0.61288387,0.61288387
7990,43.75001892,-63.52151537,0.50011119,0.50011121,0.50011121,0.50011121,0.50011121,0.50011121,0.50011118,0.50011118
7991,47.80861287,-63.8717934,0.09766365,0.0975966,0.0975966,0.0975966,0.0975966,0.0975966,0.09770835,0.09770835
7992,NaN,-63.19505753,0.27808138,0.2780444,0.2780444,0.2780444,0.2780444,0.2780444,0.27810604,0.27810604
7993,59.66933019,-63.87425202,0.30979427,0.30976258,0.30976258,0.30976258,0.30976258,0.30976258,0.3098154,0.3098154
7994,33.23036339,-63.15478398,0.02535015,0.02527105,0.02527105,0.02527105,0.02527105,0.02527105,0.02540288,0.02540288
7995,45.9644716,-63.58347631,0.36145753,0.36143444,0.36143444,0.36143444,0.36143444,0.36143444,0.36147292,0.36147292
7996,40.6511825,-63.46437286,0.45168806,0.45168001,0.45168001,0.45168001,0.45168001,0.45168001,0.45169343,0.45169343
7997,NaN,-63.51409816,0.01588224,0.01580156,0.01580156,0.01580156,0.01580156,0.01580156,0.01593602,0.01593602
7998,41.07710605,-63.65165274,0.4311266,0.43111512,0.43111512,0.43111512,0.43111512,0.43111512,0.43113425,0.43113425
7999,82.45932255,-63.91393657,0.80422743,0.80427813,0.80427813,0.80427813,0.80427813,0.80427813,0.80419363,0.80419363
8000,42.60718474,-63.84426696,0.29543232,0.29539823,0.29539823,0.29539823,0.29539823,0.29539823,0.29545505,0.29545505
8001,NaN,-63.03175746,0.55268671,0.55269549,0.55269549,0.55269549,0.55269549,0.55269549,0.55268086,0.55268086
8002,68.95341491,-63.70664684,0.88356639,0.88363031,0.88363031,0.88363031,0.88363031,0.88363031,0.88352378,0.88352378
8003,NaN,-63.39456722,0.26920288,0.26916442,0.26916442,0.26916442,0.26916442,0.26916442,0.26922852,0.26922852
8004,106.56829167,-63.0355535,0.86590581,0.86596679,0.86596679,0.86596679,0.86596679,0.86596679,0.86586516,0.86586516
8005,60.55114336,-63.47019079,0.67033583,0.67036422,0.67036422,0.67036422,0.67036422,0.67036422,0.67031691,0.67031691
8006,72.03073701,-63.73577935,0.85759031,0.8576499,0.8576499,0.8576499,0.8576499,0.8576499,0.85755058,0.85755058
8007,63.53499002,-63.8993746,0.6188447,0.61886451,0.61886451,0.61886451,0.61886451,0.61886451,0.6188315,0.6188315
8008,46.18794333,-63.15395016,0.09241351,0.09234559,0.09234559,0.09234559,0.09234559,0.09234559,0.09245879,0.09245879
8009,47.64766177,-63.86095314,0.29417913,0.29414483,0.29414483,0.29414483,0.29414483,0.29414483,0.294202,0.294202
8010,31.10620378,-63.11972432,0.10908428,0.10901913,0.10901913,0.10901913,0.10901913,0.10901913,0.10912771,0.10912771
8011,NaN,-63.7699431,0.17130386,0.17124908,0.17124908,0.17124908,0.17124908,0.17124908,0.17134038,0.17134038
8012,31.9718324,-63.09607884,0.26029481,0.26025486,0.26025486,0.26025486,0.26025486,0.26025486,0.26032144,0.26032144
8013,NaN,-63.07676382,0.05225382,0.05217921,0.05217921,0.05217921,0.05217921,0.05217921,0.05230357,0.05230357
8014,NaN,-63.22292168,0.67049415,0.67052256,0.67052256,0.67052256,0.67052256,0.67052256,0.67047521,0.67047521
8015,NaN,-63.3616478,0.88983553,0.8899005,0.8899005,0.8899005,0.8899005,0.8899005,0.88979222,0.88979222
8016,70.53729839,-63.92783203,0.72586555,0.72590319,0.72590319,0.72590319,0.72590319,0.72590319,0.72584045,0.72584045
8017,259.86193994,-63.17030875,0.81354398,0.81359623,0.81359623,0.81359623,0.81359623,0.81359623,0.81350914,0.81350914
8018,39.92458382,-63.89140285,0.00548342,0.005401,0.005401,0.005401,0.005401,0.005401,0.00553836,0.00553836
8019,NaN,-63.20397336,0.41200946,0.4119948,0.4119948,0.4119948,0.4119948,0.4119948,0.41201924,0.41201924
8020,53.65582263,-63.78720317,0.02444708,0.02436783,0.02436783,0.02436783,0.02436783,0.02436783,0.02449991,0.02449991
8021,54.67109452,-63.85268348,0.22888378,0.2288386,0.2288386,0.2288386,0.2288386,0.2288386,0.2289139,0.2289139
8022,NaN,-63.10330606,0.39707275,0.3970556,0.3970556,0.3970556,0.3970556,0.3970556,0.39708418,0.39708418
8023,44.96221117,-63.17715216,0.61903082,0.61905066,0.61905066,0.61905066,0.61905066,0.61905066,0.6190176,0.6190176
8024,61.21759057,-63.75323115,0.58755877,0.58757336,0.58757336,0.58757336,0.58757336,0.58757336,0.58754904,0.58754904
8025,1125.42475705,-63.46346761,0.90395476,0.90402208,0.90402208,0.90402208,0.90402208,0.90402208,0.90390988,0.90390988
8026,NaN,-63.42449374,0.01978075,0.01970072,0.01970072,0.01970072,0.01970072,0.01970072,0.0198341,0.0198341
8027,69.65869262,-63.06882504,0.80925412,0.80930565,0.80930565,0.80930565,0.80930565,0.80930565,0.80921976,0.80921976
8028,NaN,-63.41641991,0.08181677,0.08174708,0.08174708,0.08174708,0.08174708,0.08174708,0.08186323,0.08186323
8029,34.84961098,-63.09304896,0.49084569,0.49084416,0.49084416,0.49084416,0.49084416,0.49084416,0.49084671,0.49084671
8030,33.79965925,-63.00602303,0.23559946,0.23555539,0.23555539,0.23555539,0.23555539,0.23555539,0.23562883,0.23562883
8031,NaN,-63.44059412,0.10795224,0.1078869,0.1078869,0.1078869,0.1078869,0.1078869,0.10799579,0.10799579
8032,54.59509245,-63.80343256,0.1673742,0.16731877,0.16731877,0.16731877,0.16731877,0.16731877,0.16741115,0.16741115
8033,NaN,-63.46871716,0.69300196,0.69303412,0.69303412,0.69303412,0.69303412,0.69303412,0.69298051,0.69298051
8034,66.43553139,-63.88346392,0.72505039,0.7250879,0.7250879,0.7250879,0.7250879,0.7250879,0.72502539,0.72502539
8035,45.15572625,-63.67959242,0.40538387,0.4053681,0.4053681,0.4053681,0.4053681,0.4053681,0.40539438,0.40539438
8036,33.89682795,-63.02897114,0.14443987,0.14438061,0.14438061,0.14438061,0.14438061,0.14438061,0.14447937,0.14447937
8037,NaN,-63.3883218,0.53245002,0.53245542,0.53245542,0.53245542,0.53245542,0.53245542,0.53244641,0.53244641
8038,74.78711031,-63.11758874,0.73964747,0.73968741,0.73968741,0.73968741,0.73968741,0.73968741,0.73962084,0.73962084
8039,NaN,-63.38082861,0.52631909,0.52632348,0.52632348,0.52632348,0.52632348,0.52632348,0.52631617,0.52631617
8040,49.5664214,-63.84885877,0.37508838,0.37506756,0.37506756,0.37506756,0.37506756,0.37506756,0.37510226,0.37510226
8041,NaN,-63.25491676,0.73955197,0.73959189,0.73959189,0.73959189,0.73959189,0.73959189,0.73952536,0.73952536
8042,43.84002886,-63.90353086,0.16234872,0.16229245,0.16229245,0.16229245,0.16229245,0.16229245,0.16238623,0.16238623
8043,NaN,-63.1702415,0.12583367,0.12577132,0.12577132,0.12577132,0.12577132,0.12577132,0.12587524,0.12587524
8044,53.38348334,-63.80813544,0.51879068,0.51879381,0.51879381,0.51879381,0.51879381,0.51879381,0.51878859,0.51878859
8045,34.83811457,-63.05564188,0.35833381,0.3583102,0.3583102,0.3583102,0.3583102,0.3583102,0.35834955,0.35834955
8046,56.38767501,-63.70726169,0.13781188,0.13775152,0.13775152,0.13775152,0.13775152,0.13775152,0.13785212,0.13785212
8047,67.13342759,-63.77615649,0.8329423,0.83299779,0.83299779,0.83299779,0.83299779,0.83299779,0.83290531,0.83290531
8048,NaN,-63.16353218,0.95234097,0.95241635,0.95241635,0.95241635,0.95241635,0.95241635,0.95229071,0.95229071
8049,45.00465338,-63.65785124,0.58560561,0.58561988,0.58561988,0.58561988,0.58561988,0.58561988,0.5855961,0.5855961
8050,NaN,-63.03467143,0.76549645,0.7655407,0.7655407,0.7655407,0.7655407,0.7655407,0.76546696,0.76546696
8051,NaN,-63.55008975,0.78507082,0.78511833,0.78511833,0.78511833,0.78511833,0.78511833,0.78503915,0.78503915
8052,NaN,-63.31744709,0.34935045,0.34932535,0.34932535,0.34932535,0.34932535,0.34932535,0.34936719,0.34936719
8053,57.76504075,-63.83178683,0.02317474,0.02309528,0.02309528,0.02309528,0.02309528,0.02309528,0.02322771,0.02322771
8054,54.82283756,-63.85454309,0.02002379,0.0199438,0.0199438,0.0199438,0.0199438,0.0199438,0.02007712,0.02007712
8055,79.23214245,-63.86038357,0.99259535,0.99267744,0.99267744,0.99267744,0.99267744,0.99267744,0.99254062,0.99254062
8056,NaN,-63.34632952,0.30363759,0.30360486,0.30360486,0.30360486,0.30360486,0.30360486,0.3036594,0.3036594
8057,32.75860834,-63.01539275,0.35287972,0.35285521,0.35285521,0.35285521,0.35285521,0.35285521,0.35289607,0.35289607
8058,45.6399711,-63.47153932,0.50235461,0.502355,0.502355,0.502355,0.502355,0.502355,0.50235434,0.50235434
8059,NaN,-63.38964328,0.00242575,0.00234283,0.00234283,0.00234283,0.00234283,0.00234283,0.00248103,0.00248103
8060,46.78657926,-63.91538247,0.28220077,0.28216448,0.28216448,0.28216448,0.28216448,0.28216448,0.28222497,0.28222497
8061,41.99960769,-63.62352063,0.45654481,0.45653757,0.45653757,0.45653757,0.45653757,0.45653757,0.45654964,0.45654964
8062,47.29331283,-63.75260976,0.4550948,0.45508732,0.45508732,0.45508732,0.45508732,0.45508732,0.45509979,0.45509979
8063,50.94303092,-63.58692063,0.41167345,0.41165873,0.41165873,0.41165873,0.41165873,0.41165873,0.41168326,0.41168326
8064,NaN,-63.62828697,0.71713551,0.7171717,0.7171717,0.7171717,0.7171717,0.7171717,0.71711139,0.71711139
8065,32.02222644,-63.07801761,0.1027331,0.1026669,0.1026669,0.1026669,0.1026669,0.1026669,0.10277724,0.10277724
8066,62.34987515,-63.75798149,0.38152131,0.38150156,0.38150156,0.38150156,0.38150156,0.38150156,0.38153447,0.38153447
8067,57.62492711,-63.50746482,0.68226167,0.68229205,0.68229205,0.68229205,0.68229205,0.68229205,0.68224143,0.68224143
8068,85.91582304,-63.7091824,0.96770192,0.96777986,0.96777986,0.96777986,0.96777986,0.96777986,0.96764996,0.96764996
8069,457.7806591,-63.65111651,0.98859709,0.98867852,0.98867852,0.98867852,0.98867852,0.98867852,0.98854281,0.98854281
8070,52.14416518,-63.70849871,0.53867531,0.53868175,0.53868175,0.53868175,0.53868175,0.53868175,0.53867101,0.53867101
8071,NaN,-63.33792969,0.96791951,0.96799749,0.96799749,0.96799749,0.96799749,0.96799749,0.96786753,0.96786753
8072,33.70567692,-63.00772214,0.42880957,0.42879771,0.42879771,0.42879771,0.42879771,0.42879771,0.42881748,0.42881748
8073,NaN,-63.42313878,0.52767361,0.52767822,0.52767822,0.52767822,0.52767822,0.52767822,0.52767053,0.52767053
8074,54.56207463,-63.7612889,0.06920455,0.06913276,0.06913276,0.06913276,0.06913276,0.06913276,0.06925241,0.06925241
8075,67.21377768,-63.79634787,0.76773383,0.76777845,0.76777845,0.76777845,0.76777845,0.76777845,0.76770409,0.76770409
8076,42.95277987,-63.16936194,0.60485184,0.60486932,0.60486932,0.60486932,0.60486932,0.60486932,0.60484019,0.60484019
8077,70.56878578,-63.95462789,0.77657356,0.77661965,0.77661965,0.77661965,0.77661965,0.77661965,0.77654283,0.77654283
8078,69.8840146,-63.67668257,0.89306023,0.89312573,0.89312573,0.89312573,0.89312573,0.89312573,0.89301656,0.89301656
8079,70.98034429,-63.72899901,0.92587626,0.92594723,0.92594723,0.92594723,0.92594723,0.92594723,0.92582894,0.92582894
8080,41.90232673,-63.54419723,0.3178451,0.31781474,0.31781474,0.31781474,0.31781474,0.31781474,0.31786533,0.31786533
8081,53.52501322,-63.75737874,0.10912938,0.10906424,0.10906424,0.10906424,0.10906424,0.10906424,0.10917281,0.10917281
8082,NaN,-63.28651246,0.06250364,0.06243073,0.06243073,0.06243073,0.06243073,0.06243073,0.06255224,0.06255224
8083,55.0325028,-63.93742359,0.01304574,0.01296459,0.01296459,0.01296459,0.01296459,0.01296459,0.01309984,0.01309984
8084,NaN,-63.00009196,0.85657882,0.85663825,0.85663825,0.85663825,0.85663825,0.85663825,0.85653921,0.85653921
8085,40.00079599,-63.96002053,0.13263579,0.13257457,0.13257457,0.13257457,0.13257457,0.13257457,0.13267661,0.13267661
8086,65.33440858,-63.84724583,0.75800857,0.75805157,0.75805157,0.75805157,0.75805157,0.75805157,0.75797991,0.75797991
8087,38.83035361,-63.0670554,0.42124013,0.42122701,0.42122701,0.42122701,0.42122701,0.42122701,0.42124888,0.42124888
8088,NaN,-63.35035538,0.18808639,0.18803441,0.18803441,0.18803441,0.18803441,0.18803441,0.18812105,0.18812105
8089,NaN,-63.14032162,0.16410941,0.16405343,0.16405343,0.16405343,0.16405343,0.16405343,0.16414673,0.16414673
8090,NaN,-63.24512035,0.65223666,0.65226203,0.65226203,0.65226203,0.65226203,0.65226203,0.65221975,0.65221975
8091,36.07120328,-63.20492872,0.50962449,0.50962609,0.50962609,0.50962609,0.50962609,0.50962609,0.50962342,0.50962342
8092,NaN,-63.05301958,0.93166635,0.93173829,0.93173829,0.93173829,0.93173829,0.93173829,0.9316184,0.9316184
8093,70.82914256,-63.623568,0.77436367,0.77440939,0.77440939,0.77440939,0.77440939,0.77440939,0.77433319,0.77433319
8094,NaN,-63.46319183,0.02562516,0.0255461,0.0255461,0.0255461,0.0255461,0.0255461,0.02567786,0.02567786
8095,NaN,-63.2701991,0.04938855,0.04931345,0.04931345,0.04931345,0.04931345,0.04931345,0.04943861,0.04943861
8096,NaN,-63.24741977,0.61152842,0.61154701,0.61154701,0.61154701,0.61154701,0.61154701,0.61151603,0.61151603
8097,NaN,-63.4064474,0.20503976,0.2049906,0.2049906,0.2049906,0.2049906,0.2049906,0.20507253,0.20507253
8098,NaN,-63.30496797,0.79367187,0.79372081,0.79372081,0.79372081,0.79372081,0.79372081,0.79363925,0.79363925
8099,59.41868981,-63.8622144,0.67000899,0.67003732,0.67003732,0.67003732,0.67003732,0.67003732,0.6699901,0.6699901
8100,54.84150219,-63.98322755,0.44701992,0.44701109,0.44701109,0.44701109,0.44701109,0.44701109,0.4470258,0.4470258
8101,27.03593062,-63.58795154,0.25810707,0.25806676,0.25806676,0.25806676,0.25806676,0.25806676,0.25813395,0.25813395
8102,75.86369899,-63.66348079,0.87627319,0.8763359,0.8763359,0.8763359,0.8763359,0.8763359,0.87623139,0.87623139
8103,52.0858675,-63.6528733,0.42147237,0.42145929,0.42145929,0.42145929,0.42145929,0.42145929,0.4214811,0.4214811
8104,46.34088135,-63.69565338,0.1672863,0.16723086,0.16723086,0.16723086,0.16723086,0.16723086,0.16732327,0.16732327
8105,67.44754207,-63.89886518,0.76455292,0.764597,0.764597,0.764597,0.764597,0.764597,0.76452353,0.76452353
8106,NaN,-63.42999752,0.98116863,0.98124881,0.98124881,0.98124881,0.98124881,0.98124881,0.98111517,0.98111517
8107,45.47239841,-63.79117727,0.30980827,0.30977657,0.30977657,0.30977657,0.30977657,0.30977657,0.3098294,0.3098294
8108,94.58157953,-63.97591521,0.83778521,0.83784151,0.83784151,0.83784151,0.83784151,0.83784151,0.83774769,0.83774769
8109,43.4709421,-63.79229462,0.31610117,0.31607053,0.31607053,0.31607053,0.31607053,0.31607053,0.3161216,0.3161216
8110,68.19528203,-63.73921961,0.57155591,0.57156783,0.57156783,0.57156783,0.57156783,0.57156783,0.57154796,0.57154796
8111,58.75204949,-63.91825646,0.34427695,0.344251,0.344251,0.344251,0.344251,0.344251,0.34429425,0.34429425
8112,48.58972664,-63.47533464,0.61610164,0.61612099,0.61612099,0.61612099,0.61612099,0.61612099,0.61608874,0.61608874
8113,31.88731069,-63.0591265,0.27599508,0.27595775,0.27595775,0.27595775,0.27595775,0.27595775,0.27601996,0.27601996
8114,23.19778857,-63.66827909,0.29247483,0.29244024,0.29244024,0.29244024,0.29244024,0.29244024,0.29249788,0.29249788
8115,62.8927051,-63.98264582,0.36761863,0.36759657,0.36759657,0.36759657,0.36759657,0.36759657,0.36763334,0.36763334
8116,39.06885845,-63.22101661,0.58441499,0.58442905,0.58442905,0.58442905,0.58442905,0.58442905,0.58440561,0.58440561
8117,49.82586994,-63.08090147,0.48964417,0.48964244,0.48964244,0.48964244,0.48964244,0.48964244,0.48964532,0.48964532
8118,47.28561392,-63.74999438,0.45729097,0.45728385,0.45728385,0.45728385,0.45728385,0.45728385,0.45729572,0.45729572
8119,56.77654325,-63.98199272,0.54377933,0.54378662,0.54378662,0.54378662,0.54378662,0.54378662,0.54377446,0.54377446
8120,36.34518753,-63.67681222,0.09469041,0.09462286,0.09462286,0.09462286,0.09462286,0.09462286,0.09473544,0.09473544
8121,65.44512852,-63.4418138,0.7646781,0.76472221,0.76472221,0.76472221,0.76472221,0.76472221,0.7646487,0.7646487
8122,72.50045535,-63.96595064,0.93604095,0.93611362,0.93611362,0.93611362,0.93611362,0.93611362,0.93599251,0.93599251
8123,NaN,-63.34435648,0.67706679,0.6770963,0.6770963,0.6770963,0.6770963,0.6770963,0.67704712,0.67704712
8124,54.64296956,-63.88035434,0.37282428,0.37280308,0.37280308,0.37280308,0.37280308,0.37280308,0.37283841,0.37283841
8125,42.8993633,-63.55175786,0.35191058,0.3518859,0.3518859,0.3518859,0.3518859,0.3518859,0.35192703,0.35192703
8126,53.91457101,-63.97565684,0.31010292,0.31007127,0.31007127,0.31007127,0.31007127,0.31007127,0.31012401,0.31012401
8127,57.50629265,-63.87735162,0.58163379,0.58164739,0.58164739,0.58164739,0.58164739,0.58164739,0.58162472,0.58162472
8128,68.3325705,-63.85996006,0.81099326,0.81104509,0.81104509,0.81104509,0.81104509,0.81104509,0.81095871,0.81095871
8129,NaN,-63.34076309,0.98077237,0.98085249,0.98085249,0.98085249,0.98085249,0.98085249,0.98071896,0.98071896
8130,78.87596386,-63.67230964,0.88986174,0.88992671,0.88992671,0.88992671,0.88992671,0.88992671,0.88981843,0.88981843
8131,55.0542877,-63.95600554,0.04605992,0.04598427,0.04598427,0.04598427,0.04598427,0.04598427,0.04611036,0.04611036
8132,37.82072741,-63.07806001,0.48849376,0.48849184,0.48849184,0.48849184,0.48849184,0.48849184,0.48849504,0.48849504
8133,53.96986908,-63.67589168,0.7245769,0.72461432,0.72461432,0.72461432,0.72461432,0.72461432,0.72455195,0.72455195
8134,NaN,-63.17594648,0.84788738,0.84794535,0.84794535,0.84794535,0.84794535,0.84794535,0.84784873,0.84784873
8135,75.56078462,-63.96163553,0.81670207,0.81675485,0.81675485,0.81675485,0.81675485,0.81675485,0.81666689,0.81666689
8136,82.04296033,-63.7638615,0.95043361,0.95050867,0.95050867,0.95050867,0.95050867,0.95050867,0.95038357,0.95038357
8137,NaN,-63.42569415,0.20832485,0.20827624,0.20827624,0.20827624,0.20827624,0.20827624,0.20835725,0.20835725
8138,67.2332193,-63.75775438,0.57793489,0.57794788,0.57794788,0.57794788,0.57794788,0.57794788,0.57792623,0.57792623
8139,54.4208278,-63.41746462,0.70765044,0.70768504,0.70768504,0.70768504,0.70768504,0.70768504,0.70762737,0.70762737
8140,53.87146778,-63.94987566,0.28066633,0.28062978,0.28062978,0.28062978,0.28062978,0.28062978,0.28069069,0.28069069
8141,48.86004094,-63.60247964,0.6261479,0.62616892,0.62616892,0.62616892,0.62616892,0.62616892,0.62613389,0.62613389
8142,34.8545796,-63.09615007,0.4947344,0.49473352,0.49473352,0.49473352,0.49473352,0.49473352,0.49473498,0.49473498
8143,69.48358965,-63.95712933,0.9304308,0.93050253,0.93050253,0.93050253,0.93050253,0.93050253,0.93038297,0.93038297
8144,55.06729218,-63.68680912,0.58906574,0.58908059,0.58908059,0.58908059,0.58908059,0.58908059,0.58905585,0.58905585
8145,52.02493453,-63.59368531,0.29830492,0.29827131,0.29827131,0.29827131,0.29827131,0.29827131,0.29832733,0.29832733
8146,134.66222027,-63.59146809,0.97132038,0.97139892,0.97139892,0.97139892,0.97139892,0.97139892,0.97126801,0.97126801
8147,NaN,-63.29659876,0.98321897,0.9832995,0.9832995,0.9832995,0.9832995,0.9832995,0.98316529,0.98316529
8148,31.72206695,-63.01058273,0.40774508,0.4077297,0.4077297,0.4077297,0.4077297,0.4077297,0.40775533,0.40775533
8149,51.94180385,-63.54212575,0.24313551,0.2430927,0.2430927,0.2430927,0.2430927,0.2430927,0.24316405,0.24316405
8150,29.90987508,-63.09157092,0.36215858,0.36213561,0.36213561,0.36213561,0.36213561,0.36213561,0.36217389,0.36217389
