,srtm30_wgs84_RioClaro,srtm30_slope_RioClaro
7606,745.57653849,7.140876
7607,581.47742913,2.056663
7608,612.8470269,5.483293
7609,669.53039856,3.101911
7610,623.98897491,1.499616
7611,545.66689414,5.305367
7612,745.45856408,9.348585
7613,510.81518294,9.222223
7614,644.46595574,5.831844
7615,555.94866051,8.136499
7616,493.91882937,1.370778
7617,747.74633224,2.390873
7618,576.81336348,4.586271
7619,540.70404922,5.617083
7620,540.59328377,9.833421
7621,625.54478278,1.368702
7622,574.76592542,9.417673
7623,733.72881882,4.103984
7624,664.3318119,14.72832
7625,603.77585314,3.033506
7626,581.99149883,1.057601
7627,591.43855574,10.76794
7628,558.73279261,2.39364
7629,477.3852449,8.581083
7630,589.67282376,3.418281
7631,665.4702586,5.883961
7632,516.6702295,12.71842
7633,521.6626424,7.610454
7634,460.33162281,0.7884634
7635,602.90770206,2.379787
7636,532.70604073,5.39992
7637,502.32101372,2.537703
7638,654.82699768,8.265403
7639,559.92686176,1.104484
7640,597.74067592,0.464872
7641,616.76286207,6.471215
7642,653.84379547,4.75307
7643,822.74026699,0.6825014
7644,579.08994608,6.821629
7645,809.58184725,3.493168
7646,737.3673941,15.48022
7647,744.42333382,2.258914
7648,508.79264104,3.97501
7649,676.97032041,5.48293
7650,621.27158541,1.572938
7651,478.99034333,1.370902
7652,618.7513262,3.267198
7653,521.68556164,6.661273
7654,548.28599638,7.229513
7655,570.00851032,5.814422
7656,787.7428757,14.77299
7657,627.22302363,1.571636
7658,721.63906822,6.727121
7659,634.97010385,2.997596
7660,511.206638,8.833756
7661,535.77617327,2.10797
7662,646.05797438,1.057641
7663,599.80768328,2.110328
7664,562.88245299,2.871016
7665,632.9649969,10.67788
7666,510.57593736,8.025255
7667,655.10407615,1.649307
7668,501.32262555,7.519706
7669,659.98323732,7.253387
7670,925.90374352,6.287933
7671,676.99209295,4.421317
7672,885.81050255,7.846871
7673,645.84458176,6.030601
7674,649.14820839,2.392185
7675,612.07786596,1.77284
7676,580.20976073,3.06682
7677,627.41885034,2.360868
7678,570.96811227,0.6836718
7679,754.95550521,14.38515
7680,727.41806001,2.209146
7681,608.5406341,4.76928
7682,649.84249533,2.008825
7683,507.82876847,2.543855
7684,565.47074936,2.848357
7685,457.55088312,4.421097
7686,929.24425024,0.3410923
7687,748.54297959,5.075108
7688,760.07468212,10.11949
7689,463.43555539,2.443342
7690,511.86392019,11.74288
7691,639.04408938,3.852265
7692,643.31795511,2.053571
7693,885.25459709,NaN
7694,514.72381716,2.060709
7695,591.72228688,1.385708
7696,602.70213668,6.648122
7697,627.01302898,12.18251
7698,653.05593276,3.587205
7699,788.37443091,3.498155
7700,562.00639591,3.422606
7701,605.88747072,1.773296
7702,826.15707314,1.882506
7703,638.11400318,2.731026
7704,555.26409016,5.786981
7705,509.44238712,2.056615
7706,654.25493325,4.647334
7707,523.81106953,4.100578
7708,671.27516398,1.794992
7709,606.67427359,2.389491
7710,584.9511005,0.7885678
7711,569.96175129,6.953163
7712,530.7042937,3.851568
7713,649.43641033,2.965713
7714,511.64834054,2.550722
7715,630.39686814,4.10506
7716,885.82056727,2.002547
7717,726.55598616,6.717013
7718,575.11181351,4.023135
7719,759.648685,6.33672
7720,589.53634637,3.969992
7721,633.85366942,1.369425
7722,507.68381889,3.568703
7723,632.15737316,4.13364
7724,601.88643904,2.062052
7725,785.51155519,3.861542
7726,876.16523215,2.110495
7727,587.28327809,5.916505
7728,635.98012716,3.566716
7729,578.77649908,1.771871
7730,567.89841906,7.764395
7731,536.04868492,3.764494
7732,667.19472301,6.264801
7733,876.86235812,4.421178
7734,871.04594841,30.69215
7735,599.82319057,0.7841626
7736,650.09248421,3.412606
7737,499.80886134,3.437813
7738,580.9050855,15.08488
7739,690.75102044,8.509884
7740,531.05992422,8.819573
7741,690.22055846,8.786916
7742,812.29502604,11.28305
7743,852.23939507,3.917307
7744,597.77100706,2.847811
7745,713.71335455,2.207263
7746,553.09753948,0.3416996
7747,501.43475146,5.783388
7748,535.76130246,7.272599
7749,573.56519862,6.136893
7750,822.598876,3.305971
7751,632.95297396,1.891485
7752,686.39263518,4.647256
7753,644.00647839,4.212397
7754,603.12406434,1.721196
7755,456.69647931,2.533371
7756,633.79546404,4.431147
7757,596.48988547,8.534777
7758,676.71395891,5.195467
7759,591.82427873,6.261808
7760,580.09414979,2.207124
7761,839.14056457,9.245142
7762,613.10356477,5.465165
7763,653.56832199,5.175254
7764,647.06370152,2.862356
7765,626.41066372,2.668149
7766,671.69106523,9.744162
7767,655.06830351,6.030628
7768,536.88149948,5.662391
7769,821.77899661,10.08101
7770,618.29626435,3.406676
7771,602.79828013,1.707783
7772,620.71973402,6.263571
7773,612.62419058,4.111516
7774,629.92489072,9.24665
7775,504.19299647,2.104823
7776,578.82822854,3.900237
7777,538.68653392,4.091338
7778,524.56626972,3.873015
7779,572.94805739,5.791915
7780,801.50956186,1.649362
7781,588.82722435,5.843123
7782,647.35329863,3.568599
7783,854.78654926,6.598254
7784,649.89430406,2.214252
7785,612.85690246,2.784101
7786,563.70045566,12.28452
7787,588.71565123,3.410829
7788,737.25590819,23.2912
7789,572.4011628,1.504423
7790,616.86443151,3.492745
7791,624.27460841,2.544672
7792,553.60865538,5.382361
7793,500.21969577,7.485247
7794,680.61099997,5.502126
7795,539.5601541,2.059161
7796,609.40900718,4.526626
7797,796.69666151,4.543832
7798,570.26566183,13.70156
7799,584.84852377,0.6827076
7800,602.48538498,6.184776
7801,583.38394454,6.101678
7802,654.83243223,4.418376
7803,571.05716861,3.635751
7804,528.84185366,5.202846
7805,493.47370724,4.809828
7806,587.93941672,4.477497
7807,617.42225786,1.433788
7808,503.48659635,5.725306
7809,605.41423068,2.209898
7810,633.83729266,4.079964
7811,581.17558704,0.5006623
7812,573.88341916,6.726158
7813,584.06595025,4.021888
7814,807.31659988,3.114269
7815,524.26367005,9.349206
7816,578.7228199,8.044117
7817,584.251945,1.710474
7818,686.92929491,1.569177
7819,551.42920896,3.071774
7820,566.27822456,5.594937
7821,678.82510276,4.249263
7822,883.31066293,4.442891
7823,606.38276904,4.438755
7824,558.46191992,10.59855
7825,754.75383891,1.058209
7826,577.10942999,6.265805
7827,587.60983332,1.574546
7828,696.94729093,3.257148
7829,1029.93573876,14.86169
7830,498.21706584,3.076372
7831,743.72878919,4.586821
7832,879.81846842,8.646272
7833,817.14622278,6.506048
7834,556.73728212,1.058641
7835,785.66861447,4.251074
7836,812.44580949,8.267727
7837,675.33152291,1.191499
7838,518.68256421,9.727713
7839,619.08706533,2.20659
7840,570.6434521,9.950373
7841,672.34934147,4.320352
7842,826.27690704,0.742861
7843,677.02709961,1.383723
7844,700.31436326,0.6843005
7845,612.69377313,1.002762
7846,567.1164853,2.837049
7847,619.60485697,2.730623
7848,560.92008639,7.361968
7849,595.09893695,4.774983
7850,691.00781416,15.19957
7851,621.70009872,3.748559
7852,850.91259657,4.887227
7853,705.59379372,6.215382
7854,619.4852861,2.052208
7855,505.80656449,1.028258
7856,955.40098681,8.099897
7857,739.15232551,3.338943
7858,581.42770739,3.758523
7859,617.2422786,5.014961
7860,658.93256082,4.617741
7861,606.56737282,6.941455
7862,655.30576502,3.636136
7863,608.8581064,1.058715
7864,502.41257025,10.17533
7865,661.0721441,2.10138
7866,642.35519833,2.535994
7867,689.12706223,1.928871
7868,935.51098639,22.33897
7869,940.414184,13.71821
7870,692.02846782,1.649378
7871,512.86483427,8.723555
7872,591.86015154,4.780469
7873,836.44291784,12.52802
7874,546.05922341,0.5031286
7875,686.82898188,2.204234
7876,523.45800026,13.55072
7877,658.11537153,2.53263
7878,678.98434041,5.616965
7879,553.74590111,3.033532
7880,796.18216069,6.957268
7881,628.31218257,0.4665018
7882,664.99541109,4.810105
7883,730.97680992,7.587532
7884,588.8242092,4.881503
7885,625.7087768,1.498534
7886,608.29599746,7.463074
7887,484.31059773,4.555799
7888,649.46339145,5.330691
7889,696.63609179,4.476622
7890,505.40093165,3.293533
7891,629.82325224,0.741585
7892,575.17205809,4.148629
7893,597.89495019,5.29748
7894,757.16352314,3.273956
7895,560.49566159,7.227744
7896,667.82497681,10.76636
7897,611.01543113,3.43849
7898,666.16581406,7.238616
7899,529.22277936,4.736994
7900,600.87960337,10.15617
7901,631.95693613,2.116044
7902,640.3264247,0.7869324
7903,494.47837968,7.707176
7904,540.78314383,3.780802
7905,634.14516579,6.953324
7906,519.55686313,4.883005
7907,745.71422355,7.641241
7908,603.06207456,3.259679
7909,587.65657793,2.440341
7910,831.38401117,1.364752
7911,566.63144922,2.105529
7912,625.40697018,10.29377
7913,600.67405834,0.7847676
7914,634.94670128,3.644692
7915,598.87379242,3.411525
7916,919.28267861,5.005289
7917,583.13955549,3.752608
7918,594.67396158,2.225234
7919,654.54999005,3.496299
7920,636.28928335,3.745666
7921,618.07615895,2.667629
7922,582.58968621,8.144045
7923,498.22129289,6.351128
7924,538.1827076,5.33254
7925,549.50332962,8.584641
7926,720.84883428,14.45087
7927,657.18687316,4.404442
7928,661.37958068,5.665114
7929,771.73467141,5.914057
7930,601.35989698,5.682545
7931,593.85887286,8.971582
7932,647.91015979,7.714728
7933,618.82794605,9.178429
7934,628.82446189,6.261226
7935,613.73872194,2.848663
7936,583.85631362,8.610653
7937,893.92380714,5.133943
7938,552.04539067,3.407654
7939,920.44219551,22.03677
7940,592.71160446,3.121999
7941,912.27334348,2.572629
7942,755.44641584,5.48146
7943,879.95914313,6.156634
7944,590.1184108,1.370051
7945,737.47510782,1.103157
7946,629.20449844,9.697361
7947,604.4663498,4.629004
7948,599.7262138,3.760717
7949,495.6285915,1.889937
7950,605.81335936,3.822054
7951,750.551864,3.190616
7952,630.87886551,1.794312
7953,584.51869771,2.849742
7954,660.72026003,1.76532
7955,601.69465121,6.294229
7956,751.47045355,4.29481
7957,544.52696974,3.799325
7958,613.7235598,4.151895
7959,911.02231245,4.812431
7960,616.73124882,5.659664
7961,617.4606858,0.6835531
7962,657.93486299,2.052979
7963,664.95256277,2.053886
7964,590.93310833,6.787314
7965,551.65706994,5.197374
7966,543.1029071,4.22651
7967,544.00822047,5.816461
7968,599.62876851,0.3428569
7969,562.04472757,9.403089
7970,813.66124075,14.04167
7971,468.40572455,0.7428666
7972,601.07497023,6.268231
7973,453.24345079,2.211186
7974,800.55758416,9.923714
7975,815.2149477,17.80983
7976,695.6457427,5.851215
7977,634.66565172,2.530147
7978,633.3090603,2.054942
7979,484.59965506,5.027037
7980,478.29231721,5.552804
7981,534.85772033,12.44989
7982,642.31789126,1.366731
7983,701.99097612,5.879286
7984,660.48011297,5.857455
7985,670.97479734,2.966033
7986,639.89486221,3.406574
7987,592.47721369,4.412789
7988,533.69934463,2.674739
7989,829.88016824,32.64671
7990,667.29273683,1.189886
7991,481.75113031,2.108702
7992,594.78434327,2.226215
7993,581.39889561,4.441803
7994,589.12146729,13.47801
7995,584.48243356,3.459637
7996,593.40246363,1.768233
7997,541.03084214,7.218948
7998,596.33046857,19.9642
7999,737.49477917,1.397718
8000,487.4415058,5.593368
8001,690.45467464,3.407514
8002,805.50401857,7.553451
8003,555.71671388,1.575912
8004,678.95573372,4.318811
8005,697.03890071,3.307892
8006,805.52992601,4.083176
8007,939.84254975,6.339788
8008,583.0407335,1.02732
8009,520.43329489,6.51071
8010,639.02899326,3.274052
8011,570.68655915,8.968505
8012,554.84277679,1.395988
8013,643.10654464,6.062346
8014,676.1793495,2.206451
8015,642.72623663,2.259321
8016,740.62780662,3.7539
8017,640.97107325,2.100785
8018,519.88874876,0.6850138
8019,612.58953214,1.395936
8020,461.90788142,1.649377
8021,666.54710018,12.7712
8022,552.65246206,2.991321
8023,626.28536162,2.113009
8024,622.00006083,12.12842
8025,691.63604347,4.079956
8026,574.0556313,1.795806
8027,666.03248031,3.295151
8028,589.97448955,7.679321
8029,592.52059784,7.812746
8030,599.9018623,1.720539
8031,658.9295729,1.395922
8032,564.67502719,3.151027
8033,714.00115594,1.367792
8034,798.66263043,2.731059
8035,531.35666284,2.379411
8036,630.00822799,4.546406
8037,715.31390252,2.114727
8038,631.12176416,9.131973
8039,704.32774276,1.026718
8040,528.30403012,8.108332
8041,595.04797719,6.473189
8042,512.62821629,2.445117
8043,619.99427707,4.422565
8044,539.08271223,7.885548
8045,600.72419134,1.48458
8046,578.77064293,7.810369
8047,807.54551641,1.431443
8048,608.73659821,3.030821
8049,572.06621454,3.142295
8050,665.12172876,6.509887
8051,747.78968775,1.927179
8052,587.63210249,4.20575
8053,542.88924661,1.371194
8054,464.88319131,1.508621
8055,865.18627189,3.444472
8056,532.68702997,4.094575
8057,561.74571154,1.770407
8058,669.31715956,3.311898
8059,532.08944079,11.39076
8060,538.42006589,7.12746
8061,614.30472312,9.048899
8062,596.22867129,2.536997
8063,612.39960733,3.330257
8064,632.85682694,9.949754
8065,698.04668073,5.839004
8066,524.34956057,9.622446
8067,644.99561422,2.053387
8068,747.34769283,14.10832
8069,844.3517524,12.77426
8070,593.1140887,2.056395
8071,605.60278912,7.139283
8072,597.64366356,3.295003
8073,662.30262253,4.149259
8074,570.85090985,1.278081
8075,783.64923755,3.195125
8076,642.31156198,3.926412
8077,772.51419944,6.147691
8078,769.50844796,7.498227
8079,971.41022851,4.951245
8080,522.57209326,8.338506
8081,586.79064085,0.4664382
8082,566.04173641,5.76747
8083,486.85346247,3.105395
8084,703.98937118,NaN
8085,492.64528893,5.500473
8086,744.62956007,3.255933
8087,558.63222646,0.9319708
8088,596.85130365,3.269407
8089,576.95412448,1.026792
8090,635.19733563,2.964462
8091,630.44232338,1.573427
8092,618.83488297,4.226911
8093,577.75897207,1.57134
8094,518.03508013,3.541859
8095,541.06308332,1.89301
8096,615.26155824,1.272691
8097,540.80500955,1.647769
8098,699.92805768,7.02191
8099,728.77773556,8.727258
8100,597.08921192,0.342454
8101,579.64291269,4.763672
8102,707.54808813,4.42135
8103,564.34588584,8.467976
8104,573.73047498,1.795554
8105,725.57877708,2.985347
8106,623.51929625,2.96543
8107,481.44904803,4.088446
8108,744.38446632,1.764788
8109,484.43778009,4.416135
8110,598.03707645,9.499812
8111,490.31243307,2.056599
8112,658.12723864,3.568536
8113,572.83409145,3.115197
8114,487.54679072,5.629599
8115,464.22947154,5.722645
8116,647.31831712,1.64766
8117,623.52738276,3.170172
8118,578.22664727,7.424675
8119,825.9170642,4.748478
8120,548.85082972,5.465404
8121,712.89474228,0.3425679
8122,797.20900003,5.481307
8123,609.10143053,4.753088
8124,471.28761864,3.639479
8125,559.51450486,5.193923
8126,532.33412478,13.80892
8127,967.92470964,15.18157
8128,775.52319585,6.470711
8129,596.57795483,2.051802
8130,759.51720051,3.404795
8131,477.79017164,4.214049
8132,640.530178,5.806962
8133,624.81147225,7.209807
8134,671.90966221,1.649315
8135,698.43494459,8.104376
8136,835.33879856,4.100711
8137,591.79224631,1.890789
8138,630.01355202,6.341599
8139,727.00717763,3.450496
8140,555.40135551,2.115561
8141,600.03194388,4.148423
8142,603.51354912,7.513978
8143,790.22648978,3.766186
8144,615.04111938,3.758319
8145,495.57714621,4.14576
8146,724.42621323,1.497682
8147,553.60145291,1.928809
8148,628.67200078,3.626577
8149,546.68834429,4.212382
8150,608.70583144,6.284163
8151,587.27567728,7.452253
8152,569.52110292,7.005397
8153,512.20524174,4.88237
8154,569.0243447,2.397489
8155,732.61393191,3.406874
8156,667.0721898,3.452942
8157,877.33113571,21.45993
8158,613.8938314,3.762022
8159,713.06339227,9.731029
8160,621.94097377,2.784982
8161,659.38112284,1.056616
8162,586.86858115,3.047532
8163,534.02014325,10.82666
8164,620.89935265,4.40459
8165,707.81248138,9.838533
8166,641.08823467,9.23309
8167,627.06401514,0.5010217
8168,638.51779914,2.051643
8169,556.76602586,1.889513
8170,575.03681887,1.397622
8171,608.01945343,7.974531
8172,808.37516112,2.767897
8173,554.95557643,6.50694
8174,858.80349936,3.531092
8175,631.09273769,1.48264
8176,624.94628252,3.542912
8177,546.59936806,7.13527
8178,645.3202538,2.440233
8179,585.22340999,0.4647973
8180,582.09043421,5.403348
8181,642.12250294,1.717645
8182,544.23932921,6.724771
8183,608.91596216,4.403041
8184,480.39965327,3.754295
8185,620.27159471,1.104859
8186,607.49696971,2.38117
8187,598.15189552,6.265462
8188,875.75513512,0.3415246
8189,642.07486049,5.447162
8190,905.30631262,6.107921
8191,524.09366648,1.713364
8192,567.22025828,9.410178
8193,495.60851356,3.508632
8194,695.05961254,5.84933
8195,655.01077853,8.505157
8196,612.65019087,1.058444
8197,515.63183722,6.835762
8198,542.67406032,1.106255
8199,467.48215957,3.539149
8200,608.57356064,4.137208
8201,635.90297977,2.728397
8202,580.2193186,0.6827951
8203,619.40698089,1.572682
8204,668.02297864,3.762506
8205,639.7669725,5.948699
8206,525.92331079,3.013843
8207,653.97470613,3.464757
8208,714.04239718,4.752153
8209,595.76604353,0.6821445
8210,580.81565825,12.44275
8211,516.6923585,15.95205
8212,569.70306496,3.295125
8213,726.10077844,9.640502
8214,642.24311336,2.44208
8215,721.21686981,1.649297
8216,467.50432967,4.780825
8217,890.94216855,5.387988
8218,633.14242182,4.443815
8219,673.80716066,3.114479
8220,683.39294344,5.1118
8221,644.90740644,0.5028093
8222,636.67653903,2.327726
8223,670.05423104,5.114275
8224,500.19048429,14.34374
8225,593.71069997,1.366636
8226,521.65815865,6.384219
8227,588.13176515,3.497283
8228,606.79544722,3.754145
8229,473.80374654,3.829896
8230,522.38074692,2.006773
8231,638.29381345,4.999012
8232,809.68458574,5.949436
8233,651.0262138,1.773946
8234,626.02201117,4.099643
8235,1005.4022642,2.497072
8236,495.69413985,7.841979
8237,452.33375658,2.441325
8238,555.34433844,7.683352
8239,601.24207928,3.117159
8240,705.94592098,1.057642
8241,556.79629766,0.7879853
8242,807.73389867,2.389651
8243,645.2761676,1.367419
8244,733.96073191,1.766142
8245,601.99394396,1.795649
8246,725.10092923,5.371917
8247,597.06669568,3.034905
8248,775.46334021,4.423219
8249,599.82713775,6.515755
8250,644.92044076,14.52576
8251,626.47943688,4.88098
8252,554.28900477,10.47337
8253,553.66711173,5.092659
8254,578.6341805,1.792619
8255,743.60752025,5.284002
8256,514.38885642,4.739983
8257,658.34765119,4.765229
8258,624.83249618,0.7430514
8259,520.15500123,6.001746
8260,627.27273319,2.86412
8261,582.50863312,3.121493
8262,605.6360208,1.64945
8263,598.09071186,4.933743
8264,519.66447748,3.584957
8265,790.30360266,1.763862
8266,653.40844007,4.134749
8267,542.77036882,1.02641
8268,601.79911827,4.429587
8269,698.70638363,2.666083
8270,709.99394422,7.170122
8271,610.67570881,3.967094
8272,552.71885025,6.515938
8273,709.4370275,6.429535
8274,640.34857951,0.00091141
8275,603.78392554,3.122813
8276,638.89166879,3.114336
8277,508.21203575,5.79084
8278,456.36511829,1.385103
8279,657.52806786,2.841377
8280,622.46973237,4.213957
8281,613.92495551,0.4648026
8282,491.25292279,6.516356
8283,710.59236461,8.819461
8284,654.66751874,2.730953
8285,553.22872391,5.39255
8286,541.70073814,4.873977
8287,626.86032852,3.936656
8288,577.59075402,4.015665
8289,558.68608501,2.73209
8290,580.63159165,4.780488
8291,519.35890119,1.368868
8292,684.0557913,3.958266
8293,701.93969409,2.769349
8294,588.77862392,4.479645
8295,776.71119335,1.707556
8296,561.87266702,0.00094636
8297,718.63244804,6.751379
8298,609.83447253,7.865598
8299,604.45714675,4.145275
8300,654.50564977,3.458789
8301,510.23151194,6.648403
8302,516.69923125,6.141537
8303,585.8865944,5.370829
8304,470.38370822,2.869689
8305,634.33541448,0.9303907
8306,545.67966385,2.364338
8307,575.71713766,5.726374
8308,634.12322346,3.960686
8309,598.64323319,4.319848
8310,522.27290944,4.529483
8311,529.68813214,7.681187
8312,605.12579165,2.267099
8313,546.17318108,8.00447
8314,597.07338733,1.366279
8315,654.36756982,4.437007
8316,657.97275255,0.5005815
8317,797.19102874,1.863068
8318,578.77570716,3.204142
8319,807.61431128,2.964023
8320,600.54186536,6.11298
8321,678.02632513,1.366139
8322,816.69728626,4.433592
8323,452.37291901,1.397562
8324,565.60947436,7.414983
8325,586.87786467,4.753283
8326,581.02984533,17.09799
8327,624.80683334,3.645533
8328,538.06147726,3.647345
8329,655.28757643,1.886258
8330,810.56344613,0.9322235
8331,637.57149301,3.101194
8332,658.97503967,5.322314
8333,665.22198356,2.224024
8334,755.17331757,5.109956
8335,591.80814315,5.867733
8336,637.89784438,3.411898
8337,672.48680456,3.8179
8338,760.48347336,3.630263
8339,609.72635722,7.13892
8340,632.32477185,10.64485
8341,630.33139789,4.751645
8342,616.86457309,7.170558
8343,679.11827581,3.272638
8344,604.88443722,2.732075
8345,551.94061934,1.277196
8346,659.26152961,1.719311
8347,820.65059478,0.7848308
8348,546.57080591,8.574482
8349,613.23084399,4.88492
8350,832.14868814,4.400083
8351,812.45683016,2.726178
8352,657.85604412,1.647655
8353,572.75351012,7.183269
8354,544.10828535,6.766825
8355,633.27863619,1.886706
8356,647.05834281,0.7870016
8357,607.58434876,4.301852
8358,724.82671897,1.056497
8359,561.63030157,5.782981
8360,623.49388133,4.776811
8361,494.66309052,4.767957
8362,613.8383449,7.520425
8363,808.46269587,2.858836
8364,604.93383776,6.059458
8365,630.39800045,5.322349
8366,558.24170619,6.893221
8367,588.70291351,4.300564
8368,552.72635035,4.301289
8369,497.61657469,1.435054
8370,555.02096927,2.66709
8371,639.84822957,8.298121
8372,806.6477433,8.997545
8373,525.65664025,4.751806
8374,702.54657003,3.490771
8375,639.37985936,3.927628
8376,612.76884937,2.55235
8377,623.27247162,5.854253
8378,715.39025245,6.213181
8379,594.08060127,4.043134
8380,528.9349074,3.772732
8381,748.20597897,8.004436
8382,569.67581095,3.459999
8383,609.5301954,2.004884
8384,640.26535108,2.535566
8385,508.76518379,6.466208
8386,585.92768563,4.225778
8387,630.00628665,6.024955
8388,579.54506425,3.4955
8389,639.84997208,2.115929
8390,654.39838609,0.742707
8391,462.78639272,2.442554
8392,665.24774054,4.256409
8393,915.96830774,7.529238
8394,939.30998402,3.302574
8395,641.49731604,2.866081
8396,561.7766888,5.338798
8397,588.87486592,3.437521
8398,578.75495253,7.831001
8399,605.30771609,2.053823
8400,570.16318283,0.7410723
8401,603.57538032,2.965737
8402,777.35727783,13.87205
8403,605.65322982,2.672138
8404,674.71573377,7.471506
8405,585.74987774,2.26876
8406,609.82379342,4.719362
8407,613.95593475,3.643948
8408,588.83799982,8.493346
8409,494.55817386,4.419832
8410,512.79589922,6.574975
8411,636.4296804,0.4648544
8412,672.02133376,4.099593
8413,643.40475446,2.208531
8414,628.03066526,10.59999
8415,870.95109619,6.484768
8416,557.16947995,4.149356
8417,617.11859327,1.191578
8418,590.7131079,1.770441
8419,648.79557648,3.704963
8420,627.01920694,1.025325
8421,889.79964285,3.621634
8422,730.18275822,1.432891
8423,608.72216008,1.369255
8424,549.11764441,9.4234
8425,516.79422839,4.817191
8426,635.13789535,7.213441
8427,617.50071361,8.894679
8428,673.34676903,3.101185
8429,588.96842467,11.13956
8430,658.12469341,0.4665211
8431,628.363973,4.747002
8432,627.47267126,2.393281
8433,547.7290562,3.93763
8434,746.20828638,3.269923
8435,748.6224121,4.81471
8436,551.84413596,8.002468
8437,650.64882908,1.882435
8438,538.11211819,1.189846
8439,596.88957582,4.870213
8440,447.27305713,2.767504
8441,721.57469845,2.531738
8442,600.87949109,3.123595
8443,574.94183575,5.933378
8444,544.77479625,6.491887
8445,712.11989826,8.264043
8446,578.0921072,5.636782
8447,586.68478651,4.224301
8448,789.16474656,6.111525
8449,772.31431874,9.130408
8450,562.25227811,8.740724
8451,596.85904681,2.677524
8452,536.56429121,2.532854
8453,622.75295114,7.84355
8454,577.61402672,13.33625
8455,615.24079809,4.423386
8456,641.47408033,1.002312
8457,614.25206531,3.408792
8458,700.3689761,3.50093
8459,630.11441006,0.7859643
8460,766.50666818,5.323195
8461,643.98507683,4.445097
8462,628.24158678,5.509158
8463,643.41156844,5.346594
8464,713.30441909,1.001654
8465,752.67407382,3.901874
8466,593.24019972,4.478968
8467,752.56334558,4.299737
8468,555.64349376,3.538214
8469,659.06296685,2.966195
8470,645.20430535,2.778988
8471,602.85920455,5.659381
8472,517.67287583,1.718795
8473,616.24756769,2.113172
8474,576.74517463,2.755104
8475,554.57479622,2.327795
8476,474.66971674,2.440736
8477,489.32655178,4.541893
8478,698.74326316,2.112092
8479,589.78933574,3.411279
8480,552.72273881,0.7884936
8481,527.46981557,4.093601
8482,531.74698467,4.589306
8483,605.98982668,2.438267
8484,559.08334711,1.572735
8485,869.18145331,4.806211
8486,574.70998426,7.491164
8487,556.31763427,2.668307
8488,634.01734515,17.25391
8489,493.52469129,3.706985
8490,633.3126039,6.741509
8491,561.85467531,5.498118
8492,576.64706652,7.827635
8493,484.54372862,2.269121
8494,558.59810455,8.143353
8495,544.72903173,6.295604
8496,841.86074479,4.53703
8497,575.84040777,1.057238
8498,613.6836445,2.437297
8499,597.83642886,4.320601
8500,624.01803432,3.124109
8501,769.47590756,3.751828
8502,586.69670095,7.873239
8503,561.85995863,2.107338
8504,731.74749384,6.111216
8505,515.62874825,1.191387
8506,585.21397857,8.22248
8507,667.47304788,7.052221
8508,623.95189778,2.668383
8509,722.55646194,5.61678
8510,708.7123868,2.114753
8511,693.02098374,2.667053
8512,795.10381551,3.748001
8513,644.80672224,4.672308
8514,495.98397764,5.805582
8515,618.99353086,2.771332
8516,614.35544297,2.734123
8517,616.91469472,7.470863
8518,639.1522308,4.812129
8519,610.87761313,4.082055
8520,581.27698955,3.928842
8521,566.90321578,6.290756
8522,625.01387757,4.154033
8523,592.77461208,8.187979
8524,618.02121958,3.58315
8525,609.68734363,2.665922
8526,624.70183815,4.527323
8527,899.84821275,1.484745
8528,557.98535442,6.190853
8529,874.82102647,6.509525
8530,475.44868144,7.109403
8531,668.88219317,3.116229
8532,597.49862499,1.191548
8533,695.43137807,2.792567
8534,525.6501278,4.778255
8535,589.66772666,5.856058
8536,523.19217954,19.53565
8537,678.40346016,3.457819
8538,683.3546635,3.530778
8539,545.16263687,1.647573
8540,646.54466901,3.638422
8541,505.48191933,8.571177
8542,533.54261319,11.81296
8543,612.98625475,1.438221
8544,492.81402102,5.636168
8545,505.23158823,7.679734
8546,639.65779631,3.097437
8547,582.81840137,1.764894
8548,594.12039333,7.9755
8549,620.1243371,6.216958
8550,611.0380815,2.101268
8551,606.56890201,3.705976
8552,499.1860197,17.25632
8553,624.45850001,0.786985
8554,602.80740205,3.566784
8555,899.86525341,6.765354
8556,552.83799069,1.794188
8557,689.46485474,10.78739
8558,541.06306537,6.83563
8559,583.99885462,3.205856
8560,511.54337309,1.484647
8561,595.6550659,2.390394
8562,707.62883823,5.998163
8563,490.4526207,3.458568
8564,717.34467156,3.754364
8565,627.09027252,8.452873
8566,603.10776895,9.677019
8567,587.74749831,4.100624
8568,581.46241465,1.105426
8569,582.5049798,3.121872
8570,662.79158513,21.14617
8571,765.25553619,4.129081
8572,651.3404334,2.110233
8573,464.64162185,1.191641
8574,541.55516743,9.994548
8575,614.26868599,0.5004631
8576,595.75404012,1.569758
8577,631.94630743,1.385954
8578,820.70699799,5.205719
8579,580.23283507,6.514268
8580,571.5158262,0.6841816
8581,497.51345654,8.53703
8582,627.1736498,0.7861227
8583,835.17913513,2.533084
8584,648.42801723,2.391642
8585,593.03155888,7.283435
8586,514.54859332,6.288252
8587,534.8511673,5.10756
8588,583.47234387,3.07762
8589,616.38075491,3.533892
8590,579.10921241,1.367641
8591,594.92605265,0.7885045
8592,616.89241091,2.113998
8593,998.02699951,7.89196
8594,600.95207711,4.131524
8595,906.21386144,5.61623
8596,726.75202373,9.519585
8597,600.93679945,12.58599
8598,658.59626718,1.058158
8599,654.88784126,0.7889102
8600,657.07401973,2.570864
