,X,Y,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos,srtm30_wgs84-tdx12,srtm30_wgs84-tdx30,srtm30_wgs84-aster30_wgs84,srtm30_wgs84-aw3d30_wgs84
174,-62.34509445,-0.06860912,44.81166,45.65243,58.0,50.23661696,52.0,44.23661696,NaN,NaN,5.42495696,4.58418696,6.0,NaN
175,-62.57819764,-0.86457883,20.0646,20.29462,27.0,20.40596763,27.0,20.40596763,NaN,NaN,0.34136763,0.11134763,0.0,NaN
176,-62.56903868,-0.19691494,28.77399,29.2915,40.0,32.88818023,31.0,23.88818023,40.0,32.88749997,4.11419023,3.59668023,9.0,0.000680260000003
177,-62.64277271,-0.80109991,36.63667,36.25033,47.0,40.52032764,59.0,52.52032764,NaN,NaN,3.88365764,4.26999764,-12.0,NaN
178,-62.83941971,-0.85505078,28.3023,24.44843,32.0,26.04212629,38.0,32.04212629,31.0,25.0414432,-2.26017371,1.59369629,-6.0,1.00068309
179,-62.17822818,-0.9981785,11.49003,13.88476,15.0,7.51327086,22.0,14.51327086,18.0,10.51327086,-3.97675914,-6.37148914,-7.0,-3.0
180,-62.31093897,-0.42696673,43.01876,42.88059,53.0,45.42932033,52.0,44.42932033,54.0,46.42952879,2.41056033,2.54873033,1.0,-1.00020846
181,-62.31004374,-0.19977969,40.72907,39.91133,50.0,42.25365408,51.0,43.25365408,48.0,40.25387014,1.52458408,2.34232408,-1.0,1.99978394
182,-62.64940737,-0.38678054,47.97839,43.78403,51.0,44.23260097,51.0,44.23260097,NaN,NaN,-3.74578903,0.44857097,0.0,NaN
183,-62.78343313,-0.29090653,32.52702,33.22108,40.0,33.48655254,50.0,43.48655254,NaN,NaN,0.95953254,0.26547254,-10.0,NaN
184,-62.26775927,-0.46905156,23.35769,24.59178,30.0,22.35452018,26.0,18.35452018,29.0,21.35383367,-1.00316982,-2.23725982,4.0,1.00068651
185,-62.96008839,-0.11467562,43.88971,40.25477,45.0,38.77264274,42.0,35.77264274,50.0,43.7722035,-5.11706726,-1.48212726,3.0,-4.99956076
186,-62.70992182,-0.25237308,39.82588,43.84281,49.0,42.27633118,54.0,47.27633118,NaN,NaN,2.45045118,-1.56647882,-5.0,NaN
187,-62.2327385,-0.10032153,24.14635,24.17208,34.0,25.98554102,33.0,24.98554102,33.0,24.98507499,1.83919102,1.81346102,1.0,1.00046603
188,-62.41252299,-0.22195195,45.27953,46.10271,56.0,48.5232817,47.0,39.5232817,NaN,NaN,3.2437517,2.4205717,9.0,NaN
189,-62.55749731,-0.86863665,20.93347,21.65672,31.0,24.35734597,30.0,23.35734597,NaN,NaN,3.42387597,2.70062597,1.0,NaN
190,-62.07744816,-0.51340935,48.96562,46.39588,54.0,45.91593886,66.0,57.91593886,56.0,47.91614487,-3.04968114,-0.47994114,-12.0,-2.00020601
191,-62.20116724,-0.19416599,43.9267,42.54077,50.0,41.98073554,54.0,45.98073554,50.0,41.98073554,-1.94596446,-0.56003446,-4.0,0.0
192,-62.95987085,-0.17157348,50.07027,49.13358,55.0,48.81908905,50.0,43.81908905,55.0,48.81864555,-1.25118095,-0.31449095,5.0,0.000443500000003
193,-62.34908994,-0.64392953,45.65063,44.86525,55.0,47.68405127,50.0,42.68405127,55.0,47.68356675,2.03342127,2.81880127,5.0,0.000484520000001
194,-62.53794674,-0.16232059,26.56477,26.60612,38.0,30.78449822,34.0,26.78449822,36.0,28.78403835,4.21972822,4.17837822,4.0,2.00045987
195,-62.64129893,-0.30575711,49.34247,48.04889,57.0,50.15046905,77.0,70.15046905,NaN,NaN,0.80799905,2.10157905,-20.0,NaN
196,-62.07180882,-0.20772148,39.56231,40.61024,48.0,39.67118972,58.0,49.67118972,49.0,40.67118972,0.10887972,-0.93905028,-10.0,-1.0
197,-62.98411357,-0.81825234,37.1234,36.59724,37.0,31.37193446,48.0,42.37193446,37.0,31.37125259,-5.75146554,-5.22530554,-11.0,0.000681869999998
198,-62.37510409,-0.99144019,35.89893,40.76491,43.0,35.99270515,40.0,32.99270515,44.0,36.99270515,0.09377515,-4.77220485,3.0,-1.0
199,-62.94942739,-0.84455468,NaN,6.961083,23.0,17.30514256,25.0,19.30514256,27.0,21.30446025,NaN,10.34405956,-2.0,-3.99931769
200,-62.48538949,-0.267348,49.15977,49.24963,58.0,50.73739933,58.0,50.73739933,NaN,NaN,1.57762933,1.48776933,0.0,NaN
201,-62.93500036,-0.14978084,51.84378,51.55896,56.0,49.74078151,43.0,36.74078151,60.0,53.7410104,-2.10299849,-1.81817849,13.0,-4.00022889
202,-62.18459251,-0.17978516,39.51559,39.09633,46.0,37.92837162,46.0,37.92837162,46.0,37.92858723,-1.58721838,-1.16795838,0.0,-0.000215609999998
203,-62.47620803,-0.30409292,47.99613,47.64739,55.0,47.74342979,53.0,45.74342979,NaN,NaN,-0.25270021,0.09603979,2.0,NaN
204,-62.63403704,-0.37004311,46.42746,47.19184,59.0,52.18233507,66.0,59.18233507,56.0,49.18186664,5.75487507,4.99049507,-7.0,3.00046843
205,-62.93043282,-0.28400536,52.8949,52.7941,54.0,47.83892819,46.0,39.83892819,55.0,48.83847526,-5.05597181,-4.95517181,8.0,-0.99954707
206,-62.33539324,-0.65716723,18.53587,18.47306,27.0,19.65941215,26.0,18.65941215,26.0,18.65941215,1.12354215,1.18635215,1.0,1.0
207,-62.04748889,-0.18150849,43.59444,44.14853,52.0,43.59098551,51.0,42.59098551,52.0,43.59051239,-0.00345449,-0.55754449,1.0,0.000473120000002
208,-62.83394026,-0.48843328,40.94804,41.38428,46.0,39.76285027,48.0,41.76285027,NaN,NaN,-1.18518973,-1.62142973,-2.0,NaN
209,-62.20521553,-0.01798735,37.25451,36.59205,45.0,36.85182168,46.0,37.85182168,43.0,34.85204267,-0.40268832,0.25977168,-1.0,1.99977901
210,-62.62655332,-0.12795333,34.54441,32.64161,39.0,31.97363838,40.0,32.97363838,45.0,37.97318371,-2.57077162,-0.66797162,-1.0,-5.99954533
211,-62.61335479,-0.41248338,41.07187,42.66251,52.0,45.16364793,56.0,49.16364793,54.0,47.16364793,4.09177793,2.50113793,-4.0,-2.0
212,-62.85854374,-0.2105495,48.48241,49.80507,57.0,50.60518253,60.0,53.60518253,55.0,48.60450756,2.12277253,0.80011253,-3.0,2.00067497
213,-62.49416529,-0.92274569,39.30928,38.92252,46.0,39.23874754,51.0,44.23874754,NaN,NaN,-0.07053246,0.31622754,-5.0,NaN
214,-62.74681681,-0.12192923,53.12634,50.37654,54.0,47.26194577,54.0,47.26194577,57.0,50.26127033,-5.86439423,-3.11459423,0.0,-2.99932456
215,-62.26097134,-0.72454175,46.45552,45.89864,56.0,48.52420492,57.0,49.52420492,66.0,58.52420492,2.06868492,2.62556492,-1.0,-10.0
216,-62.56848586,-0.15372694,31.5806,33.56956,48.0,40.85244327,33.0,25.85244327,43.0,35.85198494,9.27184327,7.28288327,15.0,5.00045833
217,-62.03839226,-0.24782808,46.01888,45.1267,51.0,42.6193806,56.0,47.6193806,54.0,45.6195935,-3.3994994,-2.5073194,-5.0,-3.0002129
218,-62.429655,-0.6331673,42.58195,45.0274,56.0,48.87524153,58.0,50.87524153,NaN,NaN,6.29329153,3.84784153,-2.0,NaN
219,-62.29025964,-0.227911,41.87095,43.30529,52.0,44.22680242,52.0,44.22680242,50.0,42.22633233,2.35585242,0.92151242,0.0,2.00047009
220,-62.40155837,-0.25890536,49.36189,49.03035,54.0,46.52530779,56.0,48.52530779,NaN,NaN,-2.83658221,-2.50504221,-2.0,NaN
221,-62.66730043,-0.360412,49.66816,49.2548,54.0,47.25593516,56.0,49.25593516,NaN,NaN,-2.41222484,-1.99886484,-2.0,NaN
222,-62.30594959,-0.05858278,29.47135,28.40132,39.0,31.13219317,40.0,32.13219317,NaN,NaN,1.66084317,2.73087317,-1.0,NaN
223,-62.21330113,-0.06982169,40.7918,40.77716,49.0,40.91352886,50.0,41.91352886,48.0,39.91306364,0.12172886,0.13636886,-1.0,1.00046522
224,-62.26696629,-0.68715227,47.75815,46.21343,52.0,44.51232171,47.0,39.51232171,53.0,45.51232171,-3.24582829,-1.70110829,5.0,-1.0
225,-62.80061506,-0.79181703,36.90114,38.04625,46.0,39.90289988,70.0,63.90289988,NaN,NaN,3.00175988,1.85664988,-24.0,NaN
226,-62.72396697,-0.45813153,47.04627,45.72421,56.0,49.47030546,61.0,54.47030546,NaN,NaN,2.42403546,3.74609546,-5.0,NaN
227,-62.67308089,-0.66404538,33.71452,34.45765,45.0,38.49728267,54.0,47.49728267,44.0,37.49728267,4.78276267,4.03963267,-9.0,1.0
228,-62.39929469,-0.64178966,41.36343,42.87523,51.0,43.8060791,50.0,42.8060791,50.0,42.8060791,2.4426491,0.9308491,1.0,1.0
229,-62.06084855,-0.1550264,37.18849,38.52857,49.0,40.6035578,46.0,37.6035578,48.0,39.60377333,3.4150678,2.0749878,3.0,0.99978447
230,-62.54868141,-0.53362877,37.23295,35.38575,44.0,37.09528783,51.0,44.09528783,NaN,NaN,-0.13766217,1.70953783,-7.0,NaN
231,-62.8310142,-0.7271464,25.6787,26.12708,35.0,28.9313773,34.0,27.9313773,NaN,NaN,3.2526773,2.8042973,1.0,NaN
232,-62.78845952,-0.71275543,32.15467,32.54599,38.0,31.81655985,65.0,58.81655985,NaN,NaN,-0.33811015,-0.72943015,-27.0,NaN
233,-62.97382078,-0.77626403,32.93687,33.10373,23.0,17.31706463,54.0,48.31706463,27.0,21.31638298,-15.61980537,-15.78666537,-31.0,-3.99931835
234,-62.72171983,-0.52135181,40.36396,44.91017,53.0,46.51182853,57.0,50.51182853,NaN,NaN,6.14786853,1.60165853,-4.0,NaN
235,-62.61383053,-0.97647035,16.71515,17.93076,22.0,15.57017035,38.0,31.57017035,NaN,NaN,-1.14497965,-2.36058965,-16.0,NaN
236,-62.05023024,-0.77598437,45.6134,45.96233,53.0,45.04064933,41.0,33.04064933,53.0,45.04064933,-0.57275067,-0.92168067,12.0,0.0
237,-62.88600721,-0.76103498,35.39983,35.81662,43.0,37.09069257,48.0,42.09069257,NaN,NaN,1.69086257,1.27407257,-5.0,NaN
238,-62.19534284,-0.97645347,13.69742,13.38838,17.0,9.54052182,22.0,14.54052182,21.0,13.54052182,-4.15689818,-3.84785818,-5.0,-4.0
239,-62.87885017,-0.50805028,31.8571,30.7507,40.0,33.88726607,56.0,49.88726607,37.0,30.88658622,2.03016607,3.13656607,-16.0,3.00067985
240,-62.78473116,-0.14898543,4.200234,6.400915,31.0,24.37568711,48.0,41.37568711,28.0,21.37591264,20.17545311,17.97477211,-17.0,2.99977447
241,-62.96232499,-0.94011541,43.31397,44.80288,51.0,45.40296206,58.0,52.40296206,49.0,43.40227947,2.08899206,0.60008206,-7.0,2.00068259
242,-62.51945322,-0.70940492,17.26069,17.24796,23.0,16.1514141,29.0,22.1514141,NaN,NaN,-1.1092759,-1.0965459,-6.0,NaN
243,-62.5143949,-0.7267491,17.77996,16.47543,21.0,14.15159044,19.0,12.15159044,NaN,NaN,-3.62836956,-2.32383956,2.0,NaN
244,-62.19410218,-0.00188421,23.78081,29.72069,40.0,31.81162695,48.0,39.81162695,36.0,27.81184834,8.03081695,2.09093695,-8.0,3.99977861
245,-62.71308435,-0.6542041,21.83984,22.33956,32.0,25.58845813,28.0,21.58845813,NaN,NaN,3.74861813,3.24889813,4.0,NaN
246,-62.61451844,-0.13398124,37.99236,37.29794,47.0,39.94870684,48.0,40.94870684,46.0,38.9489297,1.95634684,2.65076684,-1.0,0.99977714
247,-62.37281528,-0.66306544,43.2493,43.8173,50.0,42.75621689,42.0,34.75621689,49.0,41.75641758,-0.49308311,-1.06108311,8.0,0.99979931
248,-62.7110489,-0.42657683,44.48977,45.70124,55.0,48.41443091,64.0,57.41443091,54.0,47.4137497,3.92466091,2.71319091,-9.0,1.00068121
249,-62.49770727,-0.71837451,17.17383,17.05375,27.0,20.10434659,22.0,15.10434659,NaN,NaN,2.93051659,3.05059659,5.0,NaN
250,-62.09476371,-0.67359748,45.05475,45.19168,49.0,41.0769317,47.0,39.0769317,54.0,46.0769317,-3.9778183,-4.1147483,2.0,-5.0
251,-62.79305726,-0.01372688,34.38689,33.69961,45.0,38.28449645,49.0,42.28449645,42.0,35.2847284,3.89760645,4.58488645,-4.0,2.99976805
252,-62.70253066,-0.37901567,47.7294,45.76777,56.0,49.35673456,60.0,53.35673456,NaN,NaN,1.62733456,3.58896456,-4.0,NaN
253,-62.47579905,-0.13077497,44.93687,43.35976,51.0,43.60690775,55.0,47.60690775,NaN,NaN,-1.32996225,0.24714775,-4.0,NaN
254,-62.38867144,-0.52212189,43.50033,44.60283,53.0,45.69234838,58.0,50.69234838,NaN,NaN,2.19201838,1.08951838,-5.0,NaN
255,-62.03536804,-0.48472238,41.92196,43.11709,47.0,38.79080847,52.0,43.79080847,51.0,42.79101536,-3.13115153,-4.32628153,-5.0,-4.00020689
256,-62.64189515,-0.81285404,35.83738,36.74622,44.0,37.52665098,57.0,50.52665098,NaN,NaN,1.68927098,0.78043098,-13.0,NaN
257,-62.4304774,-0.7665194,16.91184,16.62103,22.0,14.97295648,28.0,20.97295648,23.0,15.97227135,-1.93888352,-1.64807352,-6.0,-0.99931487
258,-62.04571809,-0.79378396,47.18657,47.57148,51.0,43.04248239,48.0,40.04248239,55.0,47.04248239,-4.14408761,-4.52899761,3.0,-4.0
259,-62.8720708,-0.70965083,32.82847,30.09908,41.0,35.01980238,50.0,44.01980238,NaN,NaN,2.19133238,4.92072238,-9.0,NaN
260,-62.03231318,-0.92667687,44.16408,46.34435,51.0,43.10455185,57.0,49.10455185,54.0,46.10474919,-1.05952815,-3.23979815,-6.0,-3.00019734
261,-62.22861958,-0.43032097,42.1464,43.64749,55.0,47.22864428,54.0,46.22864428,54.0,46.22885241,5.08224428,3.58115428,1.0,0.99979187
262,-62.21177392,-0.45473181,44.72868,44.54644,54.0,46.20502814,42.0,34.20502814,54.0,46.20523551,1.47634814,1.65858814,12.0,-0.000207369999998
263,-62.67660854,-0.14267787,45.45541,45.35102,56.0,49.10745946,76.0,69.10745946,54.0,47.10700581,3.65204946,3.75643946,-20.0,2.00045365
264,-62.4677193,-0.8399241,28.36926,27.95058,33.0,26.11635786,30.0,23.11635786,NaN,NaN,-2.25290214,-1.83422214,3.0,NaN
265,-62.65885785,-0.37370205,42.86916,43.91573,52.0,45.24575837,62.0,55.24575837,NaN,NaN,2.37659837,1.33002837,-10.0,NaN
266,-62.72744235,-0.38957449,43.06649,44.53436,56.0,49.42610695,68.0,61.42610695,NaN,NaN,6.35961695,4.89174695,-12.0,NaN
267,-62.8714322,-0.87911578,18.5131,32.39366,31.0,25.13787891,35.0,29.13787891,27.0,21.13719596,6.62477891,-7.25578109,-4.0,4.00068295
268,-62.54731656,-0.3105832,46.9343,46.44159,54.0,46.92312301,57.0,49.92312301,NaN,NaN,-0.01117699,0.48153301,-3.0,NaN
269,-62.29858803,-0.74874461,44.42533,43.13447,52.0,44.63475832,53.0,45.63475832,50.0,42.63407272,0.20942832,1.50028832,-1.0,2.0006856
270,-62.56495691,-0.70639367,36.59835,37.71762,40.0,33.26152324,59.0,52.26152324,NaN,NaN,-3.33682676,-4.45609676,-19.0,NaN
271,-62.44882818,-0.09841257,41.78085,40.27259,50.0,42.51521456,51.0,43.51521456,NaN,NaN,0.73436456,2.24262456,-1.0,NaN
272,-62.53812883,-0.00512339,27.79401,27.5287,40.0,32.6579589,26.0,18.6579589,38.0,30.65818563,4.8639489,5.1292589,14.0,1.99977327
273,-62.50068259,-0.14513072,45.54501,44.61653,53.0,45.6789677,49.0,41.6789677,NaN,NaN,0.1339577,1.0624377,4.0,NaN
274,-62.01559231,-0.06287399,45.73902,45.20123,52.0,43.41954229,50.0,41.41954229,55.0,46.41976012,-2.31947771,-1.78168771,2.0,-3.00021783
275,-62.30435753,-0.03052484,32.45453,35.22655,44.0,36.10573707,45.0,37.10573707,NaN,NaN,3.65120707,0.87918707,-1.0,NaN
276,-62.18852592,-0.35042726,43.82947,45.5768,52.0,44.06877157,51.0,43.06877157,53.0,45.068982,0.23930157,-1.50802843,1.0,-1.00021043
277,-62.70061928,-0.40609302,46.45448,45.96775,54.0,47.37285174,64.0,57.37285174,NaN,NaN,0.91837174,1.40510174,-10.0,NaN
278,-62.80076512,-0.24715564,53.09035,54.39566,61.0,54.49399199,69.0,62.49399199,56.0,49.49331513,1.40364199,0.09833199,-8.0,5.00067686
279,-62.32900395,-0.5592459,44.96417,46.5961,53.0,45.57212412,56.0,48.57212412,56.0,48.57232829,0.60795412,-1.02397588,-3.0,-3.00020417
280,-62.5249261,-0.23923231,25.80041,25.78437,34.0,26.81309186,18.0,10.81309186,NaN,NaN,1.01268186,1.02872186,16.0,NaN
281,-62.96382576,-0.54790429,19.36198,19.48429,30.0,24.12539104,31.0,25.12539104,26.0,20.12471187,4.76341104,4.64110104,-1.0,4.00067917
282,-62.97035698,-0.76565553,12.70078,NaN,23.0,17.30137374,44.0,38.30137374,27.0,21.30069214,4.60059374,NaN,-21.0,-3.9993184
283,-62.0240638,-0.35268315,42.17191,41.69534,49.0,40.66354095,59.0,50.66354095,53.0,44.66354095,-1.50836905,-1.03179905,-10.0,-4.0
284,-62.76419261,-0.7535349,18.53937,18.46469,25.0,18.78559803,29.0,22.78559803,NaN,NaN,0.24622803,0.32090803,-4.0,NaN
285,-62.00655166,-0.91336309,43.37494,43.47948,53.0,45.03174094,46.0,38.03174094,55.0,47.03174094,1.65680094,1.55226094,7.0,-2.0
286,-62.41992125,-0.27545688,22.79078,24.32893,37.0,29.58309956,37.0,29.58309956,NaN,NaN,6.79231956,5.25416956,0.0,NaN
287,-62.93479727,-0.07496995,30.02924,29.89653,40.0,33.67848095,32.0,25.67848095,39.0,32.67804344,3.64924095,3.78195095,8.0,1.00043751
288,-62.20515582,-0.12137021,47.93458,47.4744,54.0,45.93362297,53.0,44.93362297,53.0,44.93362297,-2.00095703,-1.54077703,1.0,1.0
289,-62.11373838,-0.40968455,45.46427,45.41224,51.0,42.9287089,54.0,45.9287089,53.0,44.9287089,-2.5355611,-2.4835311,-3.0,-2.0
290,-62.18734104,-0.80308105,47.92121,50.04956,56.0,48.39849975,64.0,56.39849975,57.0,49.39869753,0.47728975,-1.65106025,-8.0,-1.00019778
291,-62.46931078,-0.62332289,48.46591,46.48324,57.0,49.96528971,59.0,51.96528971,NaN,NaN,1.49937971,3.48204971,-2.0,NaN
292,-62.54315627,-0.16632283,30.18007,29.90358,39.0,31.79982776,32.0,24.79982776,39.0,31.80004808,1.61975776,1.89624776,7.0,-0.00022032
293,-62.27326519,-0.94320964,15.25006,13.36437,22.0,14.7093193,20.0,12.7093193,22.0,14.70863579,-0.5407407,1.3449493,2.0,0.00068351
294,-62.44657541,-0.96980216,38.02126,40.88741,45.0,38.15418358,43.0,36.15418358,47.0,40.15350011,0.13292358,-2.73322642,2.0,-1.99931653
295,-62.87434442,-0.55520925,31.13897,33.80657,42.0,35.9118969,58.0,51.9118969,40.0,33.91121637,4.7729269,2.1053269,-16.0,2.00068053
296,-62.00983558,-0.45913136,20.73434,20.1718,24.0,15.70843275,21.0,12.70843275,22.0,13.70843275,-5.02590725,-4.46336725,3.0,2.0
297,-62.07358474,-0.23595959,46.35288,45.60489,49.0,40.69690146,55.0,46.69690146,55.0,46.69711479,-5.65597854,-4.90798854,-6.0,-6.00021333
298,-62.60311825,-0.50454425,43.72802,45.13642,47.0,40.20763171,53.0,46.20763171,53.0,46.20783898,-3.52038829,-4.92878829,-6.0,-6.00020727
299,-62.89775979,-0.04178737,29.74,30.4322,38.0,31.56096965,39.0,32.56096965,42.0,35.56053275,1.82096965,1.12876965,-1.0,-3.9995631
300,-62.96429858,-0.97803637,49.09756,47.90226,50.0,44.43325097,62.0,56.43325097,54.0,48.43256833,-4.66430903,-3.46900903,-12.0,-3.99931736
301,-62.14397293,-0.25146209,45.37294,44.95163,49.0,40.88344251,50.0,41.88344251,54.0,45.88365569,-4.48949749,-4.06818749,-1.0,-5.00021318
302,-62.89883507,-0.98033409,10.767,13.43452,18.0,12.2737952,19.0,13.2737952,27.0,21.27311231,1.5067952,-1.1607248,-1.0,-8.99931711
303,-62.26860194,-0.69166773,40.48236,41.91721,52.0,44.51964249,52.0,44.51964249,51.0,43.51915665,4.03728249,2.60243249,0.0,1.00048584
304,-62.54830004,-0.64842119,38.36603,38.17363,44.0,37.17863186,53.0,46.17863186,NaN,NaN,-1.18739814,-0.99499814,-9.0,NaN
305,-62.12313478,-0.26926867,27.46402,25.71638,35.0,26.84552795,47.0,38.84552795,36.0,27.84574053,-0.61849205,1.12914795,-12.0,-1.00021258
306,-62.97344283,-0.72392081,13.38607,13.16802,23.0,17.2788107,39.0,33.2788107,27.0,21.27832969,3.8927407,4.1107907,-16.0,-3.99951899
307,-62.78155711,-0.83478158,30.92751,31.0101,37.0,30.88591481,43.0,36.88591481,37.0,30.88523141,-0.04159519,-0.12418519,-6.0,0.0006834
308,-62.12371943,-0.31026968,43.75118,43.3061,52.0,43.87827803,45.0,36.87827803,53.0,44.87827803,0.12709803,0.57217803,7.0,-1.0
309,-62.83932942,-0.41959739,36.98417,35.04768,42.0,35.72315376,57.0,50.72315376,NaN,NaN,-1.26101624,0.67547376,-15.0,NaN
310,-62.41094172,-0.68828779,20.41661,20.52461,30.0,22.86836459,43.0,35.86836459,30.0,22.86836459,2.45175459,2.34375459,-13.0,0.0
311,-62.867237,-0.00672894,29.99258,29.94465,38.0,31.45781844,42.0,35.45781844,38.0,31.45805257,1.46523844,1.51316844,-4.0,-0.000234129999999
312,-62.90109694,-0.17960048,37.46828,40.57458,49.0,42.68308638,44.0,37.68308638,51.0,44.68263961,5.21480638,2.10850638,5.0,-1.99955323
313,-62.88698223,-0.55262609,16.61958,20.81327,35.0,28.94132588,48.0,41.94132588,31.0,24.94064555,12.32174588,8.12805588,-13.0,4.00068033
314,-62.16105117,-0.66527242,44.25129,45.67105,53.0,45.23427778,55.0,47.23427778,54.0,46.23427778,0.98298778,-0.43677222,-2.0,-1.0
315,-62.86865179,-0.11202653,29.17654,30.33997,39.0,32.54964135,25.0,18.54964135,38.0,31.54919796,3.37310135,2.20967135,14.0,1.00044339
316,-62.26860883,-0.28104407,44.73291,43.97828,52.0,44.21442355,39.0,31.21442355,51.0,43.21373784,-0.51848645,0.23614355,13.0,1.00068571
317,-62.45128982,-0.89280908,18.78911,18.79976,29.0,22.1128872,28.0,21.1128872,27.0,20.11220295,3.3237772,3.3131272,1.0,2.00068425
318,-62.09178033,-0.67439844,47.66928,47.58136,53.0,45.06998526,55.0,47.06998526,54.0,46.06998526,-2.59929474,-2.51137474,-2.0,-1.0
319,-62.30502924,-0.51843031,23.9453,25.63479,33.0,25.48300166,31.0,23.48300166,35.0,27.48320714,1.53770166,-0.15178834,2.0,-2.00020548
320,-62.27613099,-0.76494363,48.35444,47.51236,54.0,46.59071949,48.0,40.59071949,54.0,46.59071949,-1.76372051,-0.92164051,6.0,0.0
321,-62.72082287,-0.87949894,23.98306,26.81392,30.0,23.76720945,57.0,50.76720945,NaN,NaN,-0.21585055,-3.04671055,-27.0,NaN
322,-62.75768155,-0.77146179,18.17572,18.18105,25.0,18.78267827,17.0,10.78267827,NaN,NaN,0.60695827,0.60162827,8.0,NaN
323,-62.5862088,-0.10783397,27.62597,27.65935,37.0,29.85853472,39.0,31.85853472,39.0,31.85875815,2.23256472,2.19918472,-2.0,-2.00022343
324,-62.81292072,-0.94374338,20.17301,20.99074,30.0,24.03799448,45.0,39.03799448,30.0,24.03731125,3.86498448,3.04725448,-15.0,0.00068323
325,-62.74269195,-0.17405447,32.63365,33.64946,40.0,33.29383509,52.0,45.29383509,NaN,NaN,0.66018509,-0.35562491,-12.0,NaN
326,-62.70147843,-0.65666819,21.57366,21.53866,31.0,24.5622551,26.0,19.5622551,NaN,NaN,2.9885951,3.0235951,5.0,NaN
327,-62.51547727,-0.31163684,38.98794,39.679,50.0,42.84618366,50.0,42.84618366,NaN,NaN,3.85824366,3.16718366,0.0,NaN
328,-62.64325942,-0.82706547,35.59212,35.34559,41.0,34.53997744,55.0,48.53997744,NaN,NaN,-1.05214256,-0.80561256,-14.0,NaN
329,-62.11644105,-0.41406035,47.22874,47.23027,54.0,45.93892295,53.0,44.93892295,55.0,46.93892295,-1.28981705,-1.29134705,1.0,-1.0
330,-62.42138494,-0.56059698,47.06335,46.28053,52.0,44.80151012,52.0,44.80151012,NaN,NaN,-2.26183988,-1.47901988,0.0,NaN
331,-62.47908016,-0.63504829,38.60092,43.59369,53.0,45.99843099,50.0,42.99843099,NaN,NaN,7.39751099,2.40474099,3.0,NaN
332,-62.39483781,-0.26897913,43.49393,44.40484,51.0,43.51594094,49.0,41.51594094,50.0,42.51615542,0.02201094,-0.88889906,2.0,0.99978552
333,-62.53932295,-0.20145443,26.06101,26.31421,35.0,27.81886853,30.0,22.81886853,38.0,30.81840654,1.75785853,1.50465853,5.0,-2.99953801
334,-62.19367138,-0.38348495,40.15781,37.63292,48.0,40.10680884,42.0,34.10680884,46.0,38.10701831,-0.05100116,2.47388884,6.0,1.99979053
335,-62.13177947,-0.13629437,34.8863,32.34003,43.0,34.7640569,43.0,34.7640569,NaN,NaN,-0.1222431,2.4240269,0.0,NaN
336,-62.20180105,-0.50886969,51.365,49.17185,59.0,51.22058069,50.0,42.22058069,57.0,49.22058069,-0.14441931,2.04873069,9.0,2.0
337,-62.25171656,-0.94805774,11.06291,11.23822,19.0,11.65929098,19.0,11.65929098,21.0,13.65948402,0.59638098,0.42107098,0.0,-2.00019304
338,-62.63539507,-0.34893403,48.20272,49.02179,55.0,48.16950409,74.0,67.16950409,NaN,NaN,-0.03321591,-0.85228591,-19.0,NaN
339,-62.2366484,-0.29948163,36.67516,40.71536,49.0,41.14956957,43.0,35.14956957,47.0,39.14909557,4.47440957,0.43420957,6.0,2.000474
340,-62.21964917,-0.16148112,44.04301,44.06021,50.0,42.0005172,47.0,39.0005172,NaN,NaN,-2.0424928,-2.0596928,3.0,NaN
341,-62.77877075,-0.88466197,26.22887,24.13495,32.0,25.91351773,36.0,29.91351773,24.0,17.9128343,-0.31535227,1.77856773,-4.0,8.00068343
342,-62.60558146,-0.59992135,40.02488,42.73479,50.0,43.28441171,36.0,29.28441171,NaN,NaN,3.25953171,0.54962171,14.0,NaN
343,-62.86258537,-0.51594726,34.94739,37.31519,45.0,38.85369942,52.0,45.85369942,41.0,34.85322873,3.90630942,1.53850942,-7.0,4.00047069
344,-62.99342812,-0.94272017,45.1851,45.17426,49.0,43.4811001,53.0,47.4811001,48.0,42.48041767,-1.7039999,-1.6931599,-4.0,1.00068243
345,-62.71137845,-0.22450198,50.39984,49.75322,58.0,51.25771681,47.0,40.25771681,NaN,NaN,0.85787681,1.50449681,11.0,NaN
