,aw3d30_wgs84_Barcelos,aw3d30_slope_Barcelos
3168,48.84719162,2.496341
3169,43.86930828,2.097919
3170,47.60758781,1.648334
3171,37.71622177,1.994894
3172,NaN,NaN
3173,48.57296054,2.082801
3174,38.51947118,1.35727
3175,16.82740127,2.00101
3176,42.95208582,5.613241
3177,NaN,NaN
3178,46.23108268,1.773267
3179,39.80303842,2.198784
3180,20.92297852,0.7361058
3181,49.46271282,1.355994
3182,22.86502586,NaN
3183,33.19164895,1.63643
3184,43.98382297,0.7368436
3185,49.19671035,1.390682
3186,16.68664551,3.661036
3187,43.45049846,3.389399
3188,49.14586981,1.63884
3189,39.18039399,1.774264
3190,43.35715506,0.9865444
3191,49.44899425,1.355987
3192,NaN,NaN
3193,40.18579512,4.018404
3194,27.04798006,6.198009
3195,43.1230163,5.734578
3196,46.1940931,0.3274783
3197,NaN,NaN
3198,NaN,NaN
3199,NaN,NaN
3200,NaN,NaN
3201,25.9725653,2.32149
3202,39.66277299,2.300579
3203,46.38127778,3.031905
3204,33.89168623,0.6561331
3205,41.62872894,0.3298244
3206,NaN,NaN
3207,NaN,NaN
3208,29.66064606,1.313306
3209,29.38142021,3.281809
3210,14.20296743,1.920662
3211,46.72939352,4.123283
3212,43.63897471,1.182576
3213,NaN,NaN
3214,NaN,NaN
3215,NaN,NaN
3216,NaN,NaN
3217,41.46163778,5.136426
3218,17.96070694,0.9251944
3219,NaN,NaN
3220,30.99067508,0.7360464
3221,NaN,NaN
3222,21.1584359,1.035896
3223,30.99585333,11.4587
3224,NaN,NaN
3225,41.79487044,NaN
3226,37.94029067,5.437945
3227,22.12076492,2.080991
3228,45.0977383,1.036232
3229,NaN,NaN
3230,45.86124907,1.357265
3231,32.59141685,1.766518
3232,44.63460086,1.357272
3233,NaN,NaN
3234,34.84922604,1.995051
3235,NaN,NaN
3236,40.02477965,0.9276718
3237,38.97433048,0.328036
3238,NaN,NaN
3239,45.39254244,1.76655
3240,49.13997311,0.4644727
3241,26.5194901,NaN
3242,NaN,NaN
3243,NaN,NaN
3244,32.80612893,2.395257
3245,NaN,NaN
3246,NaN,NaN
3247,NaN,NaN
3248,43.6700624,2.954139
3249,43.41569369,0.986484
3250,45.57503879,1.473453
3251,40.38212531,1.041482
3252,37.5647451,2.815075
3253,29.80303827,4.766711
3254,46.79110039,1.647558
3255,21.11771608,2.395243
3256,NaN,NaN
3257,26.06143258,1.99742
3258,44.48633817,3.543647
3259,36.89304775,3.109884
3260,30.77056503,1.647888
3261,46.20377439,2.300095
3262,36.37954904,0.7375982
3263,47.79748786,0.4645165
3264,19.89979395,2.097904
3265,33.91018386,1.035785
3266,NaN,NaN
3267,46.12491036,0.9847193
3268,43.1811389,1.763929
3269,27.70849436,1.351861
3270,24.88007553,4.690349
3271,42.84324634,0.657909
3272,NaN,NaN
3273,43.17518418,2.300551
3274,37.82498412,3.665921
3275,49.8489852,2.000134
3276,44.36211221,4.265415
3277,27.82283676,1.464395
3278,23.81096183,1.638955
3279,NaN,NaN
3280,15.43422929,1.472633
3281,32.61341206,2.494313
3282,NaN,NaN
3283,31.01329361,2.811133
3284,45.07538665,1.038047
3285,23.61678236,5.392382
3286,33.9374267,1.398368
3287,34.67614152,0.9276106
3288,40.04274973,0.7368397
3289,NaN,NaN
3290,46.85691864,2.798371
3291,48.66612541,3.736442
3292,52.18279945,2.50662
3293,37.45688747,2.394628
3294,39.94820706,0.9276622
3295,21.19144492,0.00131601
3296,NaN,NaN
3297,26.79243805,NaN
3298,NaN,NaN
3299,45.65884987,0.4659303
3300,0.40466936,NaN
3301,44.88066142,1.773522
3302,45.61383981,1.67787
3303,42.72878857,0.9864769
3304,46.57907602,5.469268
3305,48.07432228,1.464204
3306,28.72275815,1.773281
3307,23.95453437,8.65873
3308,NaN,NaN
3309,30.67108277,0.00132469
3310,21.28188447,NaN
3311,NaN,NaN
3312,NaN,NaN
3313,NaN,NaN
3314,45.322224,1.644019
3315,NaN,NaN
3316,45.30200271,0.9852819
3317,50.50805585,2.795449
3318,17.85171786,2.209481
3319,19.54054048,NaN
3320,42.37963184,2.29889
3321,NaN,NaN
3322,NaN,NaN
3323,42.33188882,3.02219
3324,NaN,NaN
3325,33.94658874,1.351855
3326,NaN,NaN
3327,39.73277824,1.999534
3328,NaN,NaN
3329,47.52217503,1.466842
3330,NaN,NaN
3331,49.59796946,NaN
3332,46.56147941,1.357966
3333,42.34626969,1.763983
3334,47.81490433,5.577743
3335,19.65800505,1.040393
3336,50.2692664,4.716215
3337,10.71892995,3.936774
3338,13.66201298,1.356682
3339,27.75117182,2.573908
3340,NaN,NaN
3341,34.4036183,1.04155
3342,NaN,NaN
3343,45.99928304,0.00132553
3344,NaN,NaN
3345,21.27099126,0.00131502
3346,17.81470223,2.645059
3347,45.14393819,6.760237
3348,48.13561341,0.7315851
3349,46.76557801,3.297963
3350,21.26846642,0.00131441
3351,42.62354311,1.921414
3352,21.341197,0.00131535
3353,43.52663409,1.357286
3354,NaN,NaN
3355,34.88990613,10.43972
3356,NaN,NaN
3357,45.44992127,0.9329873
3358,NaN,NaN
3359,NaN,NaN
3360,NaN,NaN
3361,46.04224476,3.24142
3362,NaN,NaN
3363,31.23170376,2.650542
3364,NaN,NaN
3365,NaN,NaN
3366,NaN,NaN
3367,50.27685609,3.725158
3368,NaN,NaN
3369,40.67244022,2.360212
3370,42.0836896,3.611209
3371,52.17970397,2.555655
3372,50.81873487,3.023811
3373,NaN,NaN
3374,27.24728761,9.884588
3375,43.6170171,1.038414
3376,46.1099568,1.188616
3377,23.10506239,0.00131586
3378,NaN,NaN
3379,21.30210232,0.00131576
3380,48.74376137,3.561239
3381,45.88816773,0.4659397
3382,NaN,NaN
3383,39.87886262,1.864357
3384,50.4773035,1.180005
3385,NaN,NaN
3386,45.84695538,1.473386
3387,23.54696503,1.042197
3388,16.23110314,3.433288
3389,30.98806258,1.390676
3390,NaN,NaN
3391,43.75832432,2.507353
3392,45.28287449,0.6584703
3393,NaN,NaN
3394,23.06742051,1.472691
3395,48.24295437,3.344805
3396,49.19034773,1.99492
3397,10.61543545,1.390879
3398,46.82592216,0.3298339
3399,50.35881937,0.6584733
3400,42.63472307,2.81182
3401,NaN,NaN
3402,49.88694559,0.4659233
3403,46.17431569,0.9330172
3404,15.92485635,3.731452
3405,44.28881968,0.6566885
3406,27.97991107,2.555477
3407,NaN,NaN
3408,46.95073876,2.573879
3409,41.95607027,0.736087
3410,49.84025452,0.7342048
3411,34.87058825,0.4659486
3412,40.66347541,1.398365
3413,10.69774808,4.5448
3414,NaN,NaN
3415,NaN,NaN
3416,44.31024056,2.975177
3417,NaN,NaN
3418,44.45201297,0.9330261
3419,46.00706675,0.9277467
3420,43.6951237,4.634314
3421,NaN,NaN
3422,36.85679792,4.01798
3423,NaN,NaN
3424,45.58363553,0.7318527
3425,43.57877283,1.036178
3426,NaN,NaN
3427,45.47564881,1.351868
3428,40.66435976,1.188378
3429,NaN,NaN
3430,32.38373486,1.464214
3431,36.2946903,2.815012
3432,NaN,NaN
3433,NaN,NaN
3434,40.4356245,2.32451
3435,49.65264238,2.712706
3436,NaN,NaN
3437,13.89648222,0.00131834
3438,NaN,NaN
3439,46.69387444,5.299502
3440,NaN,NaN
3441,NaN,NaN
3442,31.85854562,4.017196
3443,45.79150817,1.188301
3444,45.40200967,2.638898
3445,52.21507739,3.109878
3446,NaN,NaN
3447,45.3928766,1.188586
3448,26.90711803,1.041474
3449,NaN,NaN
3450,48.14291275,3.368867
3451,50.48953746,2.330031
3452,14.75509118,0.00131901
3453,38.79976062,3.344675
3454,28.61152385,4.122563
3455,50.04359318,2.080958
3456,43.03307686,1.466602
3457,28.14353217,1.772599
3458,41.98668409,6.932669
3459,NaN,NaN
3460,44.13959055,1.357299
3461,12.96984577,7.680192
3462,NaN,NaN
3463,24.69369364,NaN
3464,NaN,NaN
3465,32.81702321,1.764261
3466,43.57201622,1.315578
3467,10.5766543,0.0013147
3468,32.96341409,7.059814
3469,21.26509724,0.00131343
3470,37.97734218,1.464587
3471,45.0173585,2.557916
3472,47.57317218,6.198055
3473,23.89560999,0.7342514
3474,43.51361026,2.360191
3475,44.27534838,0.00131473
3476,26.51330916,NaN
3477,43.60024594,2.095603
3478,43.71624131,0.00133416
3479,NaN,NaN
3480,NaN,NaN
3481,42.35420293,3.753542
3482,29.63747378,2.323851
3483,46.4266406,0.9322145
3484,52.05159262,1.678551
3485,45.06297725,1.180005
3486,NaN,NaN
3487,45.30223187,2.814896
3488,NaN,NaN
3489,47.0774878,2.394532
3490,25.57092704,4.064583
3491,41.71637141,2.209586
3492,39.65238126,2.930495
3493,21.17492503,5.327777
3494,42.06892162,8.532973
3495,41.78146745,1.182326
3496,NaN,NaN
3497,NaN,NaN
3498,50.05524044,1.466997
3499,28.92453852,7.992882
3500,NaN,NaN
3501,48.18887176,0.656692
3502,NaN,NaN
3503,NaN,NaN
3504,47.14056926,0.7360555
3505,NaN,NaN
3506,NaN,NaN
3507,NaN,NaN
3508,52.18235374,3.747303
3509,48.755974,6.232044
3510,NaN,NaN
3511,49.12830275,0.7368236
3512,NaN,NaN
3513,NaN,NaN
3514,NaN,NaN
3515,46.42039259,NaN
3516,37.99568968,NaN
3517,46.60426499,1.642244
3518,46.11238975,0.7368773
3519,43.037109,4.469379
3520,44.1097859,0.658466
3521,47.99688487,1.179885
3522,26.4221886,0.00132063
3523,NaN,NaN
3524,25.38105508,1.648302
3525,41.99501964,0.9322146
3526,0.38910989,0.00132838
3527,NaN,NaN
3528,NaN,NaN
3529,NaN,NaN
3530,53.65962615,2.385788
3531,46.62175757,2.927828
3532,43.53861796,0.7318827
3533,NaN,NaN
3534,37.00434411,1.864342
3535,33.70812505,1.351405
3536,49.87030588,1.772516
3537,NaN,NaN
3538,46.79957091,0.7368388
3539,48.353348,1.388175
3540,39.1258297,1.636345
3541,34.41175357,2.375325
3542,NaN,NaN
3543,29.91349508,10.40473
3544,NaN,NaN
3545,39.31236901,6.072259
3546,40.51851977,6.55107
3547,NaN,NaN
3548,44.45834924,0.7367771
3549,21.13228351,0.7342902
3550,41.4499625,1.908924
3551,NaN,NaN
3552,42.23333827,0.7315714
3553,NaN,NaN
3554,51.86284048,1.908894
3555,45.44008624,2.65545
3556,44.01490607,3.748566
3557,32.63548061,0.9251338
3558,40.81654393,1.647905
3559,20.9815519,0.00131871
3560,41.02515679,0.4620094
3561,45.11004307,2.795451
3562,21.2762433,0.3280427
3563,32.49256716,6.943353
3564,34.91247544,4.684177
3565,28.88683471,2.493985
3566,NaN,NaN
3567,49.78073616,1.038404
3568,40.91248276,1.764212
3569,29.93398265,0.7375779
3570,NaN,NaN
3571,21.11495547,0.9848075
3572,26.66247658,NaN
3573,41.82928862,3.626989
3574,NaN,NaN
3575,21.77805869,1.464537
3576,47.12054351,1.187858
3577,21.83898542,1.641808
3578,NaN,NaN
3579,41.3018045,2.812878
3580,42.28770959,1.179996
3581,NaN,NaN
3582,44.58627082,2.395257
3583,41.83464485,11.03653
3584,25.94435162,2.196356
3585,NaN,NaN
3586,44.61517265,10.65663
3587,21.79670796,2.555731
3588,NaN,NaN
3589,42.01795871,1.035801
3590,22.16026231,6.039667
3591,43.73039805,5.48068
3592,45.23635363,0.00131561
3593,NaN,NaN
3594,48.69613713,0.4644768
3595,49.99455529,0.7360572
3596,23.95254713,1.035924
3597,27.20180517,2.795494
3598,44.00438733,1.64869
3599,46.58795373,0.73681
3600,NaN,NaN
3601,24.02094125,3.089619
3602,21.95309837,0.00131527
3603,NaN,NaN
3604,21.12355647,6.308072
3605,NaN,NaN
3606,26.61367598,1.908966
3607,NaN,NaN
3608,NaN,NaN
3609,45.64143062,1.04041
3610,47.48102757,2.196645
3611,NaN,NaN
3612,NaN,NaN
3613,48.7690594,1.648677
3614,50.69871696,1.474207
3615,18.02910357,1.995462
3616,35.97486953,1.466772
3617,45.44903306,3.54427
3618,27.40128483,3.036751
3619,21.02862215,1.351568
3620,NaN,NaN
3621,50.49172154,2.324474
3622,40.47198668,3.476479
3623,NaN,NaN
3624,46.91595058,1.313238
3625,NaN,NaN
3626,42.5095181,2.362618
3627,41.26765947,4.541819
3628,17.33995675,2.647088
3629,NaN,NaN
3630,32.87560076,3.241423
3631,14.78088391,NaN
3632,NaN,NaN
3633,NaN,NaN
3634,24.80301822,3.031864
3635,24.94930908,7.367772
3636,48.35183421,2.574134
3637,42.3445166,2.974685
3638,36.04281136,1.995382
3639,NaN,NaN
3640,19.65958029,0.734034
3641,NaN,NaN
3642,47.55317048,2.110596
3643,33.83863625,3.294081
3644,49.29729217,2.095622
3645,23.23106387,4.26579
3646,38.91236805,2.321482
3647,22.31192709,1.766431
3648,45.76699422,1.038085
3649,NaN,NaN
3650,60.79182722,11.95872
3651,NaN,NaN
3652,36.90654484,0.7376096
3653,24.27846606,6.440884
3654,47.53794177,1.472626
3655,44.1729038,2.712125
3656,25.57188085,3.476813
3657,45.49390473,1.035848
3658,22.23134422,2.395796
3659,43.99567953,0.4619612
3660,NaN,NaN
3661,44.64913625,3.271144
3662,43.26370265,1.77357
3663,44.52471201,1.188623
3664,NaN,NaN
3665,NaN,NaN
3666,17.4673864,1.864356
3667,NaN,NaN
3668,NaN,NaN
3669,NaN,NaN
3670,46.67634211,3.296439
3671,46.59729122,1.03803
3672,21.94399792,1.466765
3673,43.5800939,0.7368414
3674,40.14012485,2.573153
3675,46.41143322,4.123271
3676,13.55557496,1.04155
3677,19.47946991,0.3275269
3678,21.93606499,0.3275335
3679,14.72684875,2.573375
3680,NaN,NaN
3681,36.36571859,7.361226
3682,NaN,NaN
3683,27.37610609,1.764375
3684,34.91122074,0.7340569
3685,NaN,NaN
3686,44.42210307,1.353992
3687,NaN,NaN
3688,45.32430353,4.933704
3689,21.25380396,0.00131579
3690,30.79639833,8.294029
3691,NaN,NaN
3692,45.04290134,1.766536
3693,47.09962691,1.182442
3694,NaN,NaN
3695,51.55142244,6.347458
3696,NaN,NaN
3697,50.25343156,1.466592
3698,NaN,NaN
3699,41.7739947,2.360335
3700,NaN,NaN
3701,45.6702073,5.242869
3702,47.42859132,4.275687
3703,32.10362214,5.327841
3704,NaN,NaN
3705,NaN,NaN
3706,20.98220802,0.00131547
3707,NaN,NaN
3708,NaN,NaN
3709,NaN,NaN
3710,NaN,NaN
3711,45.32519169,1.763944
3712,23.61434529,3.674184
3713,45.56999803,0.3274927
3714,43.02691989,1.648701
3715,28.07499109,0.9322316
3716,29.7768093,0.6566994
3717,49.45595356,1.671932
3718,12.6664492,0.7342834
3719,31.16668276,0.7340199
3720,NaN,NaN
3721,25.20113641,1.3156
3722,42.27590502,1.674493
3723,21.8545777,3.81471
3724,NaN,NaN
3725,19.89987678,3.089903
3726,16.78519454,0.00131963
3727,44.63058968,4.889785
3728,NaN,NaN
3729,NaN,NaN
3730,NaN,NaN
3731,49.02825228,2.396469
3732,44.16366284,1.315579
3733,32.92706534,0.656691
3734,46.10801753,2.360164
3735,43.75186827,1.038043
3736,27.83487685,3.419643
3737,30.81285048,0.9276341
3738,41.08772027,1.353987
3739,NaN,NaN
3740,38.81834498,4.100565
3741,NaN,NaN
3742,45.91375509,2.110868
3743,44.15523019,5.896212
3744,NaN,NaN
3745,NaN,NaN
3746,24.16782207,1.036228
3747,NaN,NaN
3748,50.63129924,1.636241
3749,NaN,NaN
3750,NaN,NaN
3751,30.92819998,1.996995
3752,32.33111578,0.7342134
3753,47.54449883,2.388088
3754,NaN,NaN
3755,NaN,NaN
3756,30.70315112,2.375293
3757,50.00265731,0.9852739
3758,19.8742925,1.041063
3759,15.54883804,0.9252496
3760,NaN,NaN
3761,34.39696313,2.834065
3762,NaN,NaN
3763,49.85441494,3.731063
3764,44.8981767,4.100815
3765,39.9428216,1.388144
3766,49.34381842,1.313824
3767,21.30621506,0.00131636
3768,48.22029115,1.357356
3769,NaN,NaN
3770,43.19408766,1.641666
3771,45.78797853,2.944168
3772,17.32172168,1.638964
3773,46.10209335,4.190015
3774,10.62434991,0.4659787
3775,39.86354418,4.264184
3776,47.08104523,0.00131801
3777,NaN,NaN
3778,17.30205256,4.21525
3779,43.51726603,3.680061
3780,46.1105767,2.109853
3781,48.00618124,2.712782
3782,39.71637082,0.6584634
3783,NaN,NaN
3784,NaN,NaN
3785,46.98584382,3.283659
3786,41.9956316,5.096239
3787,14.94325878,1.313301
3788,28.38326479,5.005514
3789,NaN,NaN
3790,NaN,NaN
3791,50.01721451,5.281383
3792,24.0982111,3.120893
3793,39.49105085,0.9277398
3794,37.8331042,6.336107
3795,NaN,NaN
3796,NaN,NaN
3797,45.50201417,3.736476
3798,NaN,NaN
3799,NaN,NaN
3800,NaN,NaN
3801,15.66787091,1.648324
3802,37.45154576,2.626938
3803,28.3517459,2.626962
3804,NaN,NaN
3805,NaN,NaN
3806,19.03127908,3.371918
3807,44.15120645,1.35143
3808,NaN,NaN
3809,40.73212244,1.674156
3810,47.93844054,2.208777
3811,NaN,NaN
3812,37.73187454,1.773268
3813,41.77566382,2.641709
3814,NaN,NaN
3815,NaN,NaN
3816,NaN,NaN
3817,NaN,NaN
3818,26.25300027,1.638936
3819,50.56441183,1.357976
3820,26.40761346,2.9543
3821,34.09706022,NaN
3822,27.15438323,3.295934
3823,29.83363957,4.644221
3824,21.94592479,0.00131891
3825,50.22276091,4.445804
3826,NaN,NaN
3827,NaN,NaN
3828,NaN,NaN
3829,NaN,NaN
3830,36.04845287,1.04043
3831,35.79401801,1.357273
3832,44.81698315,1.853587
3833,47.67774847,2.097846
3834,NaN,NaN
3835,NaN,NaN
3836,43.45724721,1.638841
3837,25.1216677,7.265991
3838,37.34009046,1.354012
3839,34.59388584,2.000137
3840,25.38352204,0.6566856
3841,NaN,NaN
3842,NaN,NaN
3843,45.25615879,1.466682
3844,38.31530619,2.199009
3845,NaN,NaN
3846,38.85649229,3.658726
3847,NaN,NaN
3848,NaN,NaN
3849,26.12013701,1.187889
3850,NaN,NaN
3851,NaN,NaN
3852,NaN,NaN
3853,42.46706321,2.321267
3854,NaN,NaN
3855,24.98007757,1.636257
3856,37.39279109,1.473421
3857,28.25320608,6.919229
3858,NaN,NaN
3859,49.65690935,0.9846911
3860,49.08477095,1.766204
3861,43.02469185,0.6584691
3862,30.88127413,1.351402
3863,NaN,NaN
3864,NaN,NaN
3865,NaN,NaN
3866,NaN,NaN
3867,36.81133614,1.638849
3868,44.5556393,4.05291
3869,35.51687421,2.558179
3870,31.49730892,4.263251
3871,NaN,NaN
3872,32.03104122,3.087038
3873,34.64509004,0.731557
3874,35.37469233,4.5905
3875,34.9494138,3.036746
3876,19.0669254,4.927954
3877,21.05518445,3.753854
3878,33.31159021,5.813596
3879,NaN,NaN
3880,44.67224673,0.6566712
3881,NaN,NaN
3882,NaN,NaN
3883,18.14468306,4.413252
3884,NaN,NaN
3885,21.20032384,0.00131584
3886,NaN,NaN
3887,NaN,NaN
3888,37.7279583,1.641655
3889,NaN,NaN
3890,44.57024142,1.865141
3891,40.58042023,6.107019
3892,NaN,NaN
3893,NaN,NaN
3894,42.0958468,0.6561201
3895,41.02008274,0.7360896
3896,44.38665187,1.356666
3897,NaN,NaN
3898,48.00864941,1.357973
3899,NaN,NaN
3900,46.57525106,2.198752
3901,NaN,NaN
3902,NaN,NaN
3903,NaN,NaN
3904,14.81620274,1.357356
3905,38.62126347,3.296074
3906,46.77324241,1.763899
3907,24.80135909,4.903146
3908,NaN,NaN
3909,20.07464453,2.628697
3910,NaN,NaN
3911,51.83108442,1.678558
3912,44.98157045,2.944876
3913,20.92141722,3.237937
3914,48.64337738,4.317915
3915,47.01144792,3.54427
3916,43.33192032,0.7368464
3917,NaN,NaN
3918,39.22126815,2.71343
3919,NaN,NaN
3920,NaN,NaN
3921,45.03835115,4.96499
3922,45.64697671,1.853532
3923,22.97615464,1.997553
3924,NaN,NaN
3925,NaN,NaN
3926,49.67356697,2.362454
3927,NaN,NaN
3928,15.47384298,4.399641
3929,49.78993103,1.355967
3930,33.46763922,3.030522
3931,NaN,NaN
3932,20.65444091,0.4645048
3933,21.25457679,5.483536
3934,NaN,NaN
3935,NaN,NaN
3936,47.68677549,0.4619569
3937,NaN,NaN
3938,42.66278413,2.834447
3939,NaN,NaN
3940,NaN,NaN
3941,44.21405696,2.641583
3942,35.37115634,3.284276
3943,51.16392679,1.188316
3944,45.70139959,3.660909
3945,36.77231585,0.6566913
3946,33.46316864,1.038399
3947,NaN,NaN
3948,NaN,NaN
3949,NaN,NaN
3950,45.24682617,3.74928
3951,43.02734661,2.814652
3952,NaN,NaN
3953,43.15406309,1.648686
3954,NaN,NaN
3955,45.81761457,2.814926
3956,43.10561386,1.036162
3957,NaN,NaN
3958,42.94097477,1.313213
3959,48.73737167,2.776053
3960,44.5091723,1.464555
3961,NaN,NaN
3962,36.08404634,2.656161
3963,43.94067324,0.7376179
3964,25.51460039,1.042193
3965,33.85023801,2.387967
3966,40.57729912,3.024227
3967,NaN,NaN
3968,32.0741996,1.313212
3969,NaN,NaN
3970,NaN,NaN
3971,26.82682396,1.356671
3972,39.54971901,1.995077
3973,27.41286424,8.011058
3974,NaN,NaN
3975,NaN,NaN
3976,48.18328514,1.772578
3977,46.74306915,5.661909
3978,NaN,NaN
3979,NaN,NaN
3980,46.20612982,1.18786
3981,48.51413665,1.636364
3982,35.29743722,2.800915
3983,41.65034936,5.70599
3984,45.40935353,1.464602
3985,22.94735998,2.325424
3986,28.76537937,12.91087
3987,45.96658999,0.3280485
3988,43.93281793,0.7315533
3989,47.53518902,3.344843
3990,43.53981703,1.677162
3991,42.3608242,3.98878
3992,44.61378713,1.972347
3993,38.75512363,1.353983
3994,20.23014133,0.986527
3995,40.67780481,0.466745
3996,NaN,NaN
3997,15.31834626,5.316192
3998,45.67206095,1.644036
3999,43.3568455,2.375339
4000,45.77894444,1.774261
4001,27.73421959,3.302671
4002,47.37800112,2.362655
4003,NaN,NaN
4004,46.51098736,1.187859
4005,43.59911597,1.67452
4006,51.16303967,1.313216
4007,45.81946085,3.089568
4008,45.91026292,0.9852784
4009,NaN,NaN
4010,32.8808025,1.67205
4011,52.73039229,2.316131
4012,28.77828896,0.736831
4013,37.34311987,0.3274772
4014,47.01577564,1.67236
4015,30.26198137,1.970019
4016,21.61949936,NaN
4017,52.4366887,3.120266
4018,31.92676248,2.095426
4019,NaN,NaN
4020,40.63795106,5.115655
4021,NaN,NaN
4022,NaN,NaN
4023,40.96832177,3.850216
4024,NaN,NaN
4025,NaN,NaN
4026,37.99340443,6.945385
4027,24.62549295,0.7339545
4028,47.82554877,0.3292902
4029,41.79431869,2.507354
4030,18.70894197,2.110582
4031,21.33890389,0.00131498
4032,47.04378194,3.087105
4033,NaN,NaN
4034,NaN,NaN
4035,NaN,NaN
4036,NaN,NaN
4037,40.91789123,2.639038
4038,45.19548052,2.300555
4039,20.45254494,1.92203
4040,NaN,NaN
4041,NaN,NaN
4042,NaN,NaN
4043,45.2843766,1.038412
4044,40.75581798,3.28362
4045,42.71238194,1.648324
4046,NaN,NaN
4047,49.43295371,2.646949
4048,NaN,NaN
4049,NaN,NaN
4050,46.05631995,0.3274724
4051,NaN,NaN
4052,31.68893104,4.309897
4053,42.01144885,6.250903
4054,NaN,NaN
4055,22.12473591,0.9277772
4056,47.70411094,5.172935
4057,11.74845142,1.036225
4058,19.1228313,2.298808
4059,46.36899277,3.089502
4060,45.04655204,4.265498
4061,NaN,NaN
4062,46.52697206,2.082088
4063,47.24995167,0.7315621
4064,38.06992116,1.46685
4065,NaN,NaN
4066,49.27191929,2.555695
4067,38.3074651,4.469757
4068,30.9524231,0.3292564
4069,28.47978131,1.641771
4070,NaN,NaN
4071,14.27380192,0.734049
4072,NaN,NaN
4073,49.11540406,0.3292372
4074,NaN,NaN
4075,10.83551347,1.647937
4076,NaN,NaN
4077,NaN,NaN
4078,NaN,NaN
4079,NaN,NaN
4080,43.59780761,2.000124
4081,45.25055268,2.00015
4082,26.68212431,4.274016
4083,NaN,NaN
4084,NaN,NaN
4085,33.79373964,1.643439
4086,35.85537531,1.641778
4087,42.98587955,0.6566758
4088,46.14807273,2.628605
4089,NaN,NaN
4090,49.16837086,2.930553
4091,34.85581791,1.763953
4092,NaN,NaN
4093,40.55573113,1.641648
4094,32.27316932,3.298069
4095,NaN,NaN
4096,41.36946617,0.7376114
4097,43.82602306,1.390764
4098,38.38447912,1.773508
4099,NaN,NaN
4100,43.43333377,3.838261
4101,NaN,NaN
4102,45.20092622,3.734716
4103,NaN,NaN
4104,NaN,NaN
4105,41.87941413,3.661209
4106,37.64369098,2.650421
4107,21.24931908,0.737568
4108,33.24941798,1.313276
4109,16.83147517,0.3293116
4110,30.24420512,1.18236
4111,40.08568943,1.994916
4112,39.08187398,3.086882
4113,46.55305133,0.932242
4114,47.54657291,4.917301
4115,NaN,NaN
4116,NaN,NaN
4117,38.96314159,1.911322
4118,NaN,NaN
4119,NaN,NaN
4120,45.75353412,1.908681
4121,48.62305086,2.082805
4122,NaN,NaN
4123,NaN,NaN
4124,45.09791262,1.353672
4125,29.01121328,5.921515
4126,30.8793618,1.313826
4127,NaN,NaN
4128,NaN,NaN
4129,NaN,NaN
4130,22.10744188,0.4645524
4131,NaN,NaN
4132,NaN,NaN
4133,22.9938615,1.970561
4134,47.08668039,0.0013175
4135,NaN,NaN
4136,41.45753402,0.9276879
4137,45.05392533,1.638729
4138,38.7580071,2.555475
4139,63.70610246,5.894439
4140,17.89656884,1.315013
4141,46.70719796,5.356208
4142,NaN,NaN
4143,44.10738696,0.3274805
4144,33.93491596,1.31325
4145,49.88690338,1.399198
4146,45.09439434,2.705009
4147,NaN,NaN
4148,44.03481049,0.3280574
4149,NaN,NaN
4150,44.56084939,0.9852872
4151,21.06548421,5.281711
4152,24.31704057,3.937378
4153,21.52170568,0.00131383
4154,44.54562652,0.7368848
4155,46.85753779,1.644052
4156,43.36881295,0.3280483
4157,28.96468103,0.00131627
