,aster30_wgs84_Araca,aster30_slope_Araca
7630,25.90828392,6.109749
7631,23.89124472,13.31956
7632,63.47270474,14.56603
7633,37.48796494,1.648557
7634,61.87610227,5.660545
7635,44.72507305,6.290629
7636,48.44125561,4.278347
7637,55.68258766,5.412429
7638,50.69037216,2.656016
7639,35.76828049,3.300682
7640,39.76057208,9.351292
7641,52.79597684,5.24501
7642,31.68737323,6.435377
7643,46.0255499,19.28284
7644,50.49977253,1.314948
7645,59.17745773,4.163258
7646,77.47450702,5.199023
7647,101.64855946,8.011507
7648,46.03770847,5.927355
7649,75.71601475,10.62875
7650,41.1061414,2.626904
7651,47.37968857,14.81702
7652,28.17517941,20.87512
7653,21.61595975,15.58693
7654,34.42299081,8.71442
7655,42.58229797,7.218501
7656,49.03103386,4.707724
7657,47.75992935,2.395842
7658,80.52680188,8.685014
7659,101.82248948,4.448453
7660,59.36564099,0.3280419
7661,47.81619545,11.72726
7662,72.72413257,4.161066
7663,98.67945115,2.30008
7664,53.45856114,16.39986
7665,42.95079805,6.665796
7666,43.01881401,3.561986
7667,56.33770841,4.051464
7668,42.26644533,2.000089
7669,47.30618298,3.273683
7670,48.59280159,4.706357
7671,46.16350148,2.555837
7672,42.69245467,2.198847
7673,68.23820097,16.91141
7674,31.13115531,1.641967
7675,50.59469658,8.089459
7676,55.71915675,1.995539
7677,64.87583069,8.885145
7678,509.99259106,12.66725
7679,63.35600469,6.418488
7680,30.86112085,10.09856
7681,1049.21490548,3.832201
7682,62.03914377,2.778358
7683,47.08566789,1.766547
7684,27.27925603,8.726098
7685,44.04548654,2.074493
7686,78.16805619,5.409804
7687,68.58936689,3.344879
7688,46.75854189,6.418672
7689,34.52390238,12.15793
7690,48.62449721,4.675786
7691,74.5167498,15.53672
7692,40.06188083,5.396995
7693,89.99497495,NaN
7694,31.81298075,15.69923
7695,41.76119059,5.559633
7696,68.35158393,15.39422
7697,73.220443,3.954011
7698,40.09831899,13.79988
7699,84.96343089,4.633079
7700,72.79946102,8.291624
7701,51.78361522,2.110802
7702,75.37123201,4.276417
7703,78.79216221,6.225955
7704,51.4044398,11.21301
7705,37.34058814,9.77304
7706,56.70712549,7.837872
7707,53.75483593,3.109514
7708,29.380938,8.046597
7709,93.80465361,5.503657
7710,35.89089892,1.464434
7711,55.18177523,4.274626
7712,40.22189531,3.240851
7713,68.40746327,3.673498
7714,44.83077089,2.573822
7715,35.45389533,9.861372
7716,41.63723018,1.188412
7717,2127.44482245,81.14465
7718,52.1727169,5.577529
7719,62.53344727,2.325386
7720,37.98429524,11.67324
7721,58.84548791,1.773552
7722,43.70646491,10.65588
7723,43.07758382,4.606174
7724,25.71704685,5.90241
7725,59.15098141,9.089783
7726,82.25894979,7.891935
7727,47.23991957,3.953713
7728,601.91979115,9.131864
7729,32.58388882,6.945224
7730,575.00617696,35.37186
7731,46.9138983,14.22842
7732,38.18664725,5.144817
7733,55.74174305,2.833347
7734,50.61041019,6.977449
7735,104.63282521,8.082417
7736,29.09322016,5.728336
7737,40.97695606,5.413718
7738,38.0498154,13.21681
7739,51.7052108,2.507313
7740,32.95571024,2.573379
7741,73.55444197,2.37603
7742,65.25962653,5.306945
7743,74.32556185,0.6563118
7744,32.23391844,5.73477
7745,51.70287544,3.70211
7746,57.42020164,4.766818
7747,57.22773472,3.342761
7748,30.29899819,11.22596
7749,55.48152688,4.890556
7750,52.14589315,3.736686
7751,38.24022894,12.89987
7752,60.7251571,21.94049
7753,50.67290309,10.01597
7754,36.15690248,7.538796
7755,50.03923322,5.813596
7756,53.06265993,8.535715
7757,34.83143168,9.399021
7758,55.76503608,3.948632
7759,42.39133791,12.69957
7760,41.05142006,4.189883
7761,85.33809082,5.007919
7762,25.11915684,7.525371
7763,68.86729551,8.907637
7764,71.54881926,3.107992
7765,34.43791972,2.21012
7766,60.91034337,1.388419
7767,68.59606109,1.398548
7768,56.67631749,1.035818
7769,47.70055126,9.253072
7770,56.69125416,2.082156
7771,955.15745715,32.19128
7772,234.62589783,34.3319
7773,38.00991975,8.782413
7774,60.096928,3.611154
7775,64.99715324,9.160674
7776,47.80239966,4.278607
7777,24.39465547,4.382367
7778,34.78947097,5.435718
7779,57.91566637,9.942116
7780,78.10514409,7.04986
7781,29.79420655,2.298339
7782,39.77115906,6.37532
7783,50.76516212,5.813647
7784,42.95265217,9.81868
7785,26.50946414,18.83358
7786,33.06113779,7.723869
7787,549.75248136,31.40397
7788,88.57063754,5.192036
7789,76.97195302,9.076742
7790,59.26585781,5.281839
7791,43.97854743,4.214654
7792,22.16131836,4.475845
7793,65.53401666,11.46187
7794,58.8642645,2.494399
7795,43.47138248,5.902475
7796,42.75332495,11.45935
7797,51.4852785,3.284138
7798,55.44834499,2.712101
7799,690.84531131,18.51459
7800,48.95332441,10.72544
7801,26.55913744,3.283995
7802,56.19644848,2.081653
7803,33.50392547,10.76745
7804,51.61006514,1.678495
7805,38.93221913,3.997173
7806,50.50660575,8.48311
7807,47.06232375,4.781971
7808,23.52427852,3.031914
7809,21.93940204,7.151469
7810,169.72528746,8.242168
7811,67.77512112,6.134701
7812,52.08247642,5.728266
7813,41.85570069,1.388259
7814,67.30918393,3.2612
7815,57.42699574,10.50844
7816,54.48985874,5.079024
7817,68.8134913,9.593616
7818,95.62498103,1.636666
7819,52.67383066,0.7341676
7820,46.19026531,2.110788
7821,32.53016475,13.23556
7822,91.08340635,4.919051
7823,37.95131313,10.15465
7824,39.50892239,13.80968
7825,50.44173754,6.107135
7826,32.52509216,1.773267
7827,32.79016701,4.142518
7828,104.61168348,4.186996
7829,67.45724954,5.653443
7830,54.34676986,1.674379
7831,50.4526368,8.33468
7832,42.65458248,6.437279
7833,68.32544,8.952165
7834,48.4960491,6.126086
7835,67.43253246,3.024263
7836,85.88801931,7.178275
7837,36.2481152,6.127345
7838,49.75938686,2.330821
7839,38.17160353,18.6496
7840,48.68380488,4.098297
7841,27.26430483,2.573779
7842,67.2739655,1.315083
7843,73.57610706,4.933132
7844,20.36514281,1.041037
7845,33.71106877,3.273533
7846,53.4591267,1.638678
7847,1232.25202295,5.318678
7848,38.75055417,8.308914
7849,31.20661222,10.09762
7850,58.3324698,3.120441
7851,811.85578213,26.19759
7852,46.79465729,13.53946
7853,66.89691662,0.7340983
7854,36.36445364,1.041534
7855,47.11819465,9.677951
7856,82.07676785,2.298905
7857,46.00411005,1.357792
7858,42.51032882,3.728826
7859,36.0286082,1.674001
7860,91.8423801,2.19698
7861,37.76581203,4.713649
7862,44.02872792,6.136538
7863,25.49772329,12.54862
7864,32.73485573,3.021744
7865,103.8707711,5.794565
7866,16.31779096,5.281577
7867,88.69093416,3.224597
7868,69.82892567,7.480291
7869,74.1437979,4.592209
7870,77.53811807,7.434086
7871,47.97126976,4.263057
7872,50.24105274,8.714413
7873,72.04077555,9.771507
7874,40.94393508,2.388207
7875,181.51867595,16.93901
7876,50.86428906,2.955931
7877,70.63374037,1.036344
7878,52.31840577,6.034018
7879,45.66768594,10.27838
7880,68.36720099,2.801101
7881,43.88544475,4.454028
7882,57.68785795,4.931849
7883,35.16927512,8.347418
7884,41.95221894,11.64892
7885,505.84228134,26.32281
7886,39.95057657,3.674256
7887,52.93691788,4.142615
7888,30.97202785,10.74199
7889,59.78160186,6.476027
7890,43.40071184,7.839609
7891,58.89410581,1.399091
7892,16.80370183,3.678687
7893,42.926217,6.257499
7894,38.98068359,1.920766
7895,31.52237065,6.248754
7896,44.54099236,3.75417
7897,35.30721063,6.98171
7898,49.03386808,10.1756
7899,51.12705243,6.64572
7900,18.86881239,6.223563
7901,23.23135695,4.558586
7902,31.59611769,5.283355
7903,44.4923287,5.356098
7904,54.74742906,6.916682
7905,36.12694535,2.557804
7906,30.80115681,5.968006
7907,64.94165052,1.356193
7908,43.97508212,8.135331
7909,50.66250172,3.838907
7910,84.99792392,10.07313
7911,40.74215813,8.726111
7912,32.69136268,5.438121
7913,1323.13020446,1.647743
7914,64.15074723,6.057745
7915,22.54377118,2.954725
7916,82.12483932,3.538848
7917,298.88163323,18.92601
7918,1125.30133071,0.00109441
7919,58.1416189,5.358418
7920,39.84179674,4.309754
7921,64.53962418,12.95319
7922,35.25787117,9.016154
7923,77.92031908,10.40242
7924,48.5985025,7.581293
7925,30.78810939,5.907239
7926,54.45096669,6.544097
7927,30.38215512,3.753675
7928,50.81626111,11.49538
7929,43.50193122,9.21965
7930,35.02711267,5.299079
7931,23.14556005,13.10791
7932,49.02057612,4.965968
7933,109.26801768,3.296344
7934,26.28359929,20.69218
7935,37.84954482,5.814639
7936,51.09513989,14.00947
7937,63.67275034,5.394745
7938,57.71934825,17.93744
7939,62.04457275,10.08413
7940,33.0460978,2.325299
7941,68.11408531,3.422084
7942,151.55588558,22.3788
7943,60.81791009,1.864403
7944,34.11089422,1.643817
7945,54.5936506,6.47364
7946,41.26507118,2.001367
7947,39.67693125,12.24894
7948,1097.17411799,17.79391
7949,37.3418768,5.018916
7950,29.14453567,6.551461
7951,581.45256462,67.93465
7952,26.25390087,5.814613
7953,33.45820362,2.11051
7954,1058.29587473,8.442921
7955,34.84986047,9.090079
7956,92.53808668,2.330206
7957,30.48870886,6.508879
7958,39.02156029,5.711449
7959,61.69064437,7.684277
7960,38.10713211,24.60939
7961,26.78382303,2.095479
7962,58.35692025,4.930076
7963,49.22787044,8.081139
7964,28.57162853,8.090008
7965,32.11007477,15.69315
7966,45.49357956,3.814579
7967,34.9197188,9.905743
7968,36.04106349,3.540594
7969,48.11600138,10.61262
7970,49.08136425,2.395855
7971,56.84034888,1.041526
7972,49.06213042,3.500745
7973,50.91607077,5.355996
7974,135.4988787,3.388899
7975,81.35588597,6.313804
7976,69.6160812,1.864985
7977,114.48186265,7.839226
7978,24.20058291,3.419926
7979,21.21538667,2.074725
7980,59.9433155,11.20836
7981,54.96793319,3.293717
7982,39.0563177,8.922899
7983,30.55200571,4.765229
7984,32.6793034,9.104018
7985,78.12241782,3.296324
7986,270.87799804,14.17661
7987,35.36747064,4.569997
7988,30.26090424,7.5167
7989,55.45214937,16.01539
7990,49.74941133,9.486826
7991,42.80861287,1.995353
7992,37.16859663,17.74415
7993,61.66933019,1.313779
7994,44.22977439,4.369128
7995,40.9644716,1.041529
7996,25.6511825,4.556921
7997,23.02377189,5.841825
7998,46.07710605,3.831708
7999,65.45932255,6.227276
8000,42.60718474,1.189057
8001,44.695974,8.793923
8002,63.95327027,4.865294
8003,34.59994229,5.925597
8004,101.56829167,11.57226
8005,64.55114336,9.131692
8006,61.03058982,11.11979
8007,63.53482311,9.289093
8008,47.18735681,5.020737
8009,44.64766177,5.096272
8010,38.10562112,6.336371
8011,53.51255163,6.431515
8012,27.97125698,2.0727
8013,41.0490388,7.290533
8014,36.03215167,4.123079
8015,1056.21919758,9.863842
8016,57.53729839,5.327353
8017,252.86125628,15.23445
8018,48.92389778,6.945356
8019,39.11717553,15.62399
8020,60.65582263,3.73431
8021,64.67109452,7.54015
8022,34.91633636,8.511148
8023,34.96151309,2.970385
8024,57.21759057,7.225292
8025,1127.42417581,74.74055
8026,71.81936477,5.970313
8027,68.65801795,7.289237
8028,23.76129607,4.642506
8029,35.84961098,3.816824
8030,13.79909058,9.777917
8031,12.79836056,10.44051
8032,62.59509245,6.553741
8033,55.53632758,1.638768
8034,61.43553139,2.954357
8035,42.15572625,3.628488
8036,24.89625461,8.647062
8037,31.44522519,5.437243
8038,74.78642713,6.200366
8039,26.43234061,7.51679
8040,37.5664214,8.239296
8041,71.06645496,3.121821
8042,39.84002886,3.953789
8043,49.20213061,0.7338177
8044,55.3833182,5.9953
8045,37.83754559,9.725652
8046,45.38702429,2.082101
8047,63.13266134,1.474053
8048,78.78794251,3.954405
8049,30.00403505,6.929294
8050,59.60813298,3.561795
8051,77.66490328,19.06983
8052,44.38954836,5.358387
8053,61.76504075,0.9251222
8054,52.82283756,1.182451
8055,72.23198841,5.936541
8056,24.4765198,5.118002
8057,34.75804233,7.947932
8058,17.6399711,3.293088
8059,44.75376122,7.449562
8060,50.78657926,8.978666
8061,39.99945049,5.653835
8062,63.29331283,10.19233
8063,27.94303092,3.75449
8064,68.86883775,10.73109
8065,42.02148576,3.478793
8066,64.34987515,7.768881
8067,37.62492711,2.798872
8068,80.9150803,0.7369347
8069,473.77992719,27.52768
8070,44.14416518,3.389377
8071,1356.13511999,20.87797
8072,25.70498027,3.964694
8073,31.52187392,3.561852
8074,53.56207463,7.997038
8075,61.21362379,3.30066
8076,43.9520815,17.33626
8077,70.56862,4.274079
8078,73.88327095,5.021642
8079,83.98019896,9.961926
8080,38.90170707,8.086898
8081,50.52501322,5.662495
8082,48.48869964,4.389873
8083,50.0325028,2.638828
8084,103.50128369,NaN
8085,22.00079599,8.986651
8086,59.33362133,3.736958
8087,46.82978562,14.83211
8088,15.5510639,11.38028
8089,68.11685003,25.33493
8090,29.08644795,1.388434
8091,29.07049243,4.54406
8092,99.5753999,1.643509
8093,60.82900022,5.555536
8094,39.9018695,6.375438
8095,51.46141898,1.773261
8096,38.1099923,4.26553
8097,32.66343914,7.679539
8098,70.14573639,2.507306
8099,46.41852774,6.943783
8100,42.84150219,13.06221
8101,48.03593062,5.711365
8102,78.86355698,3.660969
8103,46.08524008,1.773584
8104,31.34088135,9.223604
8105,58.44738043,2.814981
8106,720.31908218,42.31333
8107,41.47239841,5.411159
8108,88.58141347,4.265723
8109,43.4709421,12.34106
8110,67.19449515,8.385287
8111,55.75204949,6.474071
8112,38.58898932,6.869469
8113,31.88673891,4.214851
8114,36.19761759,4.606204
8115,56.8927051,6.63962
8116,30.06815243,0.3277377
8117,43.82517126,6.75956
8118,43.28561392,6.224062
8119,46.77636667,5.079179
8120,9.34518753,3.432624
8121,33.44440947,8.647193
8122,59.50029192,5.173653
8123,47.28164198,1.641956
8124,73.64296956,5.102123
8125,32.89858422,7.328561
8126,51.91457101,10.72676
8127,54.50612574,5.654435
8128,54.33241316,6.134694
8129,1111.13571006,11.90826
8130,77.87522067,5.411589
8131,66.05407938,1.35139
8132,24.82002893,7.0513
8133,38.96911001,2.095656
8134,161.85764002,15.06796
8135,65.56078462,6.867988
8136,76.04281298,6.875729
8137,36.70353296,3.627964
8138,62.23306053,1.399064
8139,44.42069408,8.401672
8140,54.87146778,7.059756
8141,45.86004094,11.90732
8142,40.85401159,1.180104
8143,50.4834269,1.86443
8144,41.06713848,3.949889
8145,55.02414127,3.107399
8146,138.66149601,22.0777
8147,966.04445575,7.839487
8148,26.72136804,7.047326
8149,68.94180385,10.17377
8150,29.90916299,1.972112
8151,39.61228748,6.602383
8152,32.05489365,2.713293
8153,70.00458576,16.02313
8154,36.79282849,22.69437
8155,52.42910356,3.106814
8156,77.60948881,6.346074
8157,92.86987196,9.187444
8158,88.79061332,7.43409
8159,38.87815102,3.540401
8160,31.5959246,3.34242
8161,30.35702272,4.604739
8162,40.78931903,6.057765
8163,28.07092388,2.644936
8164,50.25774169,5.118167
8165,63.35338615,3.93676
8166,52.72306177,5.653811
8167,56.73785491,14.20405
8168,29.3341729,2.655497
8169,28.04863221,8.174586
8170,55.00819693,6.602573
8171,54.05682676,5.289762
8172,95.92671504,2.196817
8173,54.89831855,2.109898
8174,53.59975943,5.255285
8175,62.54859669,1.040647
8176,32.26233515,10.38861
8177,51.59841551,2.321275
8178,30.08539174,1.638702
8179,50.74083604,15.39355
8180,33.1741182,6.904244
8181,46.26259956,1.643819
8182,60.40195038,4.475224
8183,61.2677929,0.3292788
8184,28.43934301,8.50412
8185,52.99663607,9.806972
8186,22.66728255,1.466708
8187,51.17051501,13.22532
8188,48.65259113,2.93054
8189,59.18416652,5.137089
8190,103.00101756,5.81376
8191,50.73358161,11.41665
8192,57.17368412,2.970217
8193,56.93164816,0.4643752
8194,33.87868906,20.17223
8195,34.91377843,5.649299
8196,21.99859189,4.853868
8197,44.49193922,2.650489
8198,32.13756072,10.88383
8199,44.42020411,6.91459
8200,26.67914749,8.213677
8201,171.5547492,16.00869
8202,43.67164878,3.031238
8203,32.05694218,6.624071
8204,76.60935294,7.936514
8205,93.55686366,7.699684
8206,42.39877376,6.76556
8207,41.57817928,13.86085
8208,44.00964447,4.541985
8209,790.92608505,8.62506
8210,38.42516078,15.72407
8211,68.12999305,4.390272
8212,50.55175388,2.325301
8213,37.96644323,8.486011
8214,52.6260411,2.833421
8215,39.33731979,6.418611
8216,31.2951502,5.392029
8217,54.68279216,10.78017
8218,66.97781355,7.44799
8219,108.5222917,8.714682
8220,54.73603487,5.970369
8221,55.98083896,9.1521
8222,34.7373448,2.095628
8223,43.37266192,5.55336
8224,40.62379634,2.930461
8225,1179.05985032,13.56867
8226,62.71902924,5.329354
8227,36.08058886,11.65092
8228,36.77737626,3.540549
8229,55.99199105,0.9322304
8230,39.68938458,5.733907
8231,38.73394661,3.260639
8232,53.18615497,6.045968
8233,34.0839782,2.641287
8234,38.26010039,5.895913
8235,84.03172922,3.296327
8236,41.10621111,3.528104
8237,46.79057014,1.865081
8238,50.32121945,5.734533
8239,33.13027733,2.074448
8240,77.10796009,6.664109
8241,24.94370861,2.198632
8242,48.96341882,4.743714
8243,24.58649923,7.484182
8244,36.49469231,0.3296146
8245,40.08056444,5.306521
8246,26.92966255,8.831369
8247,34.16780763,9.103517
8248,73.47117191,1.643881
8249,35.25704328,1.641867
8250,26.85953449,8.057457
8251,27.44799831,5.243309
8252,27.88838164,14.71807
8253,73.94422498,9.465774
8254,1308.11474245,16.78808
8255,60.31082486,1.921333
8256,50.29606771,9.155788
8257,40.5485724,12.60929
8258,32.17983592,19.36256
8259,56.50866709,8.347729
8260,43.86790319,4.064573
8261,39.68977522,7.679763
8262,1238.21909652,4.903643
8263,66.01066831,10.09563
8264,31.53061957,12.89992
8265,87.27925519,6.606936
8266,33.68978483,10.71965
8267,27.89780865,7.362314
8268,30.16130624,4.274916
8269,60.64233582,6.664133
8270,78.52946689,13.3113
8271,30.71428084,6.195989
8272,36.83502068,3.389389
8273,68.28397316,6.842951
8274,31.03633775,3.120864
8275,67.60381951,12.86933
8276,111.85310015,6.167549
8277,60.84127468,7.631129
8278,52.81316889,4.643131
8279,35.68897229,7.848019
8280,35.94102397,8.31608
8281,100.55481748,3.018556
8282,59.6082583,4.59077
8283,81.58821739,15.8116
8284,1158.25680451,3.477136
8285,43.84580812,9.014073
8286,44.90693753,8.532297
8287,65.48964479,23.41447
8288,1613.08080743,19.71158
8289,28.96736901,4.933599
8290,39.18215222,3.526147
8291,62.27322904,8.39316
8292,60.61475297,6.878344
8293,73.31026468,7.678049
8294,22.34886716,5.287864
8295,62.48505454,2.970267
8296,1031.00687413,12.08724
8297,288.46105499,18.68232
8298,30.80826961,2.712124
8299,58.53506609,13.90414
8300,28.81821557,6.42982
8301,52.93402014,1.908714
8302,46.74001248,6.755238
8303,22.81256418,0.3281072
8304,46.78410284,9.657481
8305,26.92015533,8.50233
8306,20.13982177,8.347229
8307,43.77108661,16.29394
8308,49.98412604,6.126365
8309,1371.18206881,6.721926
8310,54.7517371,2.800916
8311,48.74775774,1.641699
8312,54.63376065,9.152741
8313,51.9892886,3.433241
8314,127.89589444,19.01804
8315,25.83503212,3.01838
8316,46.28576281,3.433263
8317,72.51842103,6.364814
8318,29.69216667,11.06216
8319,57.11056434,2.095623
8320,31.34239817,2.573793
8321,55.50387808,8.714107
8322,58.05103104,10.10761
8323,46.74736781,6.274376
8324,31.74557244,5.503105
8325,28.33422876,19.87078
8326,59.55505167,2.375406
8327,18.31448239,5.968441
8328,32.70235719,11.48851
8329,44.18163499,2.928332
8330,56.22646271,5.714638
8331,64.11100404,1.864997
8332,48.30454889,5.712544
8333,29.10711151,9.4238
8334,61.53244467,10.0003
8335,21.96849888,3.734815
8336,23.85526927,3.993632
8337,58.00032654,9.021232
8338,64.20641424,7.635118
8339,68.74963141,2.713279
8340,57.7274853,2.298859
8341,42.00454508,5.31821
8342,110.15061778,6.944347
8343,35.6667659,3.544111
8344,58.2487722,6.250706
8345,52.35762469,3.538416
8346,37.23751332,1.77322
8347,68.15672736,3.261193
8348,68.69837905,1.647596
8349,25.21402619,3.938357
8350,70.30229168,5.271073
8351,84.71408541,4.275486
8352,76.38361742,1.865037
8353,60.69373131,14.78169
8354,48.48548202,2.082666
8355,53.12183794,2.573475
8356,44.94836866,2.644662
8357,62.18015332,12.07696
8358,51.9216294,0.7362215
8359,21.6604785,6.532871
8360,22.43560302,8.382626
8361,57.91865367,4.900648
8362,38.86968158,10.20384
8363,86.72470874,6.057698
8364,45.47839854,6.718169
8365,36.44338003,6.716289
8366,62.16655529,4.188832
8367,44.84495592,1.648226
8368,71.71914977,21.71773
8369,15.81798489,3.344664
8370,58.54169099,3.022178
8371,18.7722522,10.35686
8372,40.09420347,9.04423
8373,35.18065503,5.102314
8374,78.8999698,5.6613
8375,26.00309384,2.395824
8376,27.95892839,14.79787
8377,43.92731047,1.648501
8378,522.69422469,25.31549
8379,48.48227334,1.773263
8380,45.37449203,3.991367
8381,34.56260641,1.677145
8382,40.02445501,9.158326
8383,69.18171022,18.05312
8384,48.21864615,4.743727
8385,43.82081199,12.24882
8386,78.5297493,11.22373
8387,29.89474485,6.072035
8388,29.87152582,9.082089
8389,46.89145053,3.964777
8390,31.32644645,7.386479
8391,47.02496773,4.568764
8392,24.5898387,6.73296
8393,40.63964684,9.64835
8394,115.9183407,16.75071
8395,66.99511815,15.44424
8396,19.28353969,8.744126
8397,26.1167971,10.94331
8398,26.83681596,11.61956
8399,38.98761295,1.971789
8400,40.77709935,6.894735
8401,1297.34019631,35.33134
8402,56.3497675,10.64844
8403,38.70228376,7.879007
8404,63.70309408,3.283722
8405,30.88583816,7.250137
8406,50.33588277,12.37001
8407,46.00504257,5.413539
8408,12.2797598,3.673402
8409,37.82325884,4.767076
8410,48.64465266,3.120222
8411,69.17381592,7.827178
8412,33.03808501,6.75546
8413,36.94462085,3.352979
8414,46.96114805,10.03618
8415,40.68227831,2.324428
8416,45.10225794,12.87268
8417,44.09908657,6.784544
8418,31.75358225,15.14797
8419,95.49372585,11.74692
8420,262.9100165,40.90252
8421,55.65974099,5.30689
8422,33.7076173,6.232389
8423,25.77646811,4.927419
8424,49.76169491,9.782316
8425,55.61117116,9.778438
8426,47.33235628,3.814859
8427,53.98762811,4.707185
8428,34.73145042,5.581949
8429,47.99954181,1.648002
8430,47.32790095,2.712808
8431,48.95239407,3.018418
8432,43.57274359,6.94473
8433,63.4653045,5.849726
8434,70.53017624,1.997452
8435,29.56731712,8.646643
8436,29.34431383,0.7339104
8437,795.91494903,12.23676
8438,50.05064893,6.200313
8439,45.02165601,6.543749
8440,50.89599418,4.541712
8441,58.47842397,3.538622
8442,51.03352181,1.678341
8443,45.76024479,6.057881
8444,45.82096356,12.34825
8445,40.90886809,7.893279
8446,30.17806106,3.937128
8447,25.94732712,3.561425
8448,69.37563832,7.265554
8449,153.60991952,17.89014
8450,53.35076517,7.362248
8451,21.7520628,4.783481
8452,25.24340691,11.34683
8453,31.07766742,6.195567
8454,21.54041458,8.082384
8455,33.14291729,2.3764
8456,34.39506579,6.334534
8457,43.82614863,13.31085
8458,45.74813744,14.19023
8459,40.25215894,3.948266
8460,63.15223619,1.909144
8461,34.49586119,5.315815
8462,45.13690363,7.201061
8463,61.43873529,1.315076
8464,55.48065879,8.08239
8465,63.26316173,10.05221
8466,40.8349071,2.776167
8467,72.48042734,7.848234
8468,50.25236105,16.61623
8469,48.3322647,4.474944
8470,40.28635191,5.391483
8471,1208.95361964,11.76818
8472,63.37519059,12.55439
8473,47.90741917,3.500748
8474,297.81394048,27.27256
8475,62.1253651,1.677899
8476,65.90500309,5.137381
8477,47.54235901,2.000951
8478,1059.27073124,10.07551
8479,26.98566518,10.181
8480,49.19831895,12.89942
8481,34.1402154,2.641256
8482,39.83564642,5.582301
8483,362.95022129,15.55038
8484,44.06034224,3.241649
8485,81.28623532,2.198963
8486,56.4937225,13.9652
8487,48.31998563,2.000951
8488,40.85899811,5.578156
8489,40.05044553,5.341541
8490,35.18045759,11.1161
8491,27.14943031,2.812165
8492,51.94251652,10.43197
8493,22.29278759,4.186482
8494,14.14474693,12.05777
8495,50.72277423,4.568796
8496,72.79548138,2.9282
8497,20.61473588,6.663354
8498,1219.19412288,9.16911
8499,61.39531917,1.040429
8500,25.89964691,4.370623
8501,86.67160625,2.074592
8502,836.91510983,5.597308
8503,15.91235074,2.507319
8504,47.64792739,11.22688
8505,36.4670813,3.021901
8506,55.66840416,5.281755
8507,65.97508879,4.319442
8508,17.75881532,14.16848
8509,69.80959149,3.950018
8510,50.67790693,1.672435
8511,70.07206231,5.660874
8512,83.49450801,8.242471
8513,27.33343711,5.559528
8514,24.27838319,4.675556
8515,55.10935475,0.7374533
8516,30.91155372,4.264108
8517,61.27933401,1.180242
8518,49.26237401,2.210099
8519,63.27560938,3.610023
8520,43.85832003,8.383148
8521,50.96627612,2.097692
8522,32.28510168,7.866173
8523,23.96606356,7.324285
8524,520.87667805,26.50311
8525,745.86170536,7.996885
8526,84.6612995,10.57381
8527,50.6836269,1.356645
8528,17.79084618,3.560827
8529,53.66414226,2.795552
8530,43.51817163,7.936786
8531,56.5006982,3.54325
8532,28.9291515,5.356186
8533,40.67218532,3.121377
8534,20.53107862,4.468802
8535,43.34657408,7.842133
8536,69.75679751,5.341575
8537,38.81496885,11.98222
8538,46.72476475,8.055735
8539,58.69815573,3.672858
8540,77.93832208,7.599218
8541,39.50447387,4.290076
8542,45.59566667,10.44971
8543,33.98202014,7.935566
8544,53.77093408,3.540568
8545,46.93179274,7.059126
8546,823.94486632,10.77972
8547,262.12632952,16.58039
8548,45.52564211,2.644969
8549,60.08800266,12.3384
8550,47.26067853,3.949914
8551,49.89635951,12.17733
8552,53.45470655,7.440677
8553,19.15813254,10.08285
8554,544.15303225,13.34475
8555,54.58759528,3.964003
8556,31.96933177,2.394751
8557,27.87497418,5.981398
8558,38.75566189,16.08194
8559,46.84038293,6.27447
8560,30.77487692,9.766339
8561,1438.150606,25.45328
8562,114.48602297,2.298562
8563,22.23575956,7.699421
8564,183.86642909,13.45912
8565,56.3296722,8.925785
8566,39.92579695,3.72879
8567,42.96543569,0.7362427
8568,29.37143953,4.253707
8569,44.88840143,18.906
8570,68.09165362,7.684647
8571,79.56840158,6.137197
8572,49.93438558,12.13416
8573,57.94173327,8.639293
8574,40.5934724,3.353118
8575,33.11394556,6.259339
8576,735.89778902,12.72161
8577,49.07016575,3.241601
8578,66.19508007,7.177993
8579,60.72805978,6.760845
8580,37.08716486,4.397097
8581,38.4330644,6.301888
8582,45.2316653,4.884168
8583,61.3415659,2.095779
8584,23.34552221,7.484487
8585,68.4379373,11.18903
8586,52.33830957,9.958538
8587,51.13829293,5.568367
8588,53.84022811,13.56732
8589,39.83524838,10.48807
8590,58.01878405,3.666323
8591,54.11131488,5.327517
8592,85.79025863,3.991993
8593,52.36442385,5.144902
8594,632.05189969,30.94859
8595,87.20903491,7.251251
8596,217.11552062,13.51793
8597,48.10339253,2.702866
8598,51.00092363,13.6644
8599,71.9693831,14.27218
8600,101.87670758,8.300193
8601,33.90465119,1.037959
8602,17.77717787,9.88461
8603,40.70174819,5.890749
8604,28.6469785,7.634864
8605,33.97904692,5.171031
8606,146.64460151,12.22378
8607,81.65083876,11.28674
8608,62.75107591,4.162953
8609,792.86182619,30.74024
8610,50.59308444,4.653531
8611,90.75718531,18.02273
8612,1002.99609532,11.74457
8613,41.73903895,2.975204
8614,1176.009754,1.921372
8615,61.97543446,8.589001
8616,30.69818933,10.8493
8617,44.48289244,3.538436
8618,38.16480346,7.265196
8619,62.29559487,6.126235
8620,894.01306565,13.04162
8621,46.89345539,11.15616
8622,368.7961677,8.363296
8623,22.49149918,3.964714
8624,25.1889382,7.188326
8625,1136.2095178,8.009687
