,aw3d30_wgs84_SantaCatarina,aw3d30_slope_SantaCatarina
7815,111.39718818,13.8571
7816,209.34989107,27.13794
7817,171.47255095,20.63593
7818,108.21191823,20.92707
7819,504.50461651,27.6946
7820,337.35357899,13.32617
7821,328.52081044,17.28445
7822,31.79017567,2.441484
7823,301.56989888,23.118
7824,5.50087109,0.930263
7825,7.86598773,1.808102
7826,243.11968616,11.6592
7827,25.39945493,0.6988729
7828,476.66636395,10.38316
7829,9.15645189,1.932872
7830,412.17957711,13.86701
7831,242.60013529,22.67653
7832,NaN,NaN
7833,80.54530253,17.85387
7834,41.23331593,7.860577
7835,461.32315839,23.59804
7836,NaN,NaN
7837,327.5894574,21.02469
7838,61.00192943,8.788914
7839,8.3368349,0.9306136
7840,763.31283982,22.06804
7841,361.38339596,18.76428
7842,915.46750386,11.59347
7843,333.13620232,20.27823
7844,19.05724708,7.564837
7845,651.77512018,28.69463
7846,449.58848704,19.27862
7847,475.65845619,24.80538
7848,4.06396471,NaN
7849,9.04920216,1.053484
7850,154.30363262,17.98846
7851,140.60670202,19.23617
7852,164.50535729,20.56988
7853,124.74860335,18.16472
7854,10.00228337,0.5232748
7855,825.4549844,13.58829
7856,13.20600065,0.7452841
7857,578.23003943,18.29534
7858,1042.53656381,18.45239
7859,31.50257625,26.85318
7860,2.73115848,NaN
7861,131.72167372,27.54992
7862,18.04501387,8.441142
7863,722.7073548,14.12142
7864,7.53035648,2.47097
7865,464.61167441,14.02341
7866,9.71758119,1.805834
7867,85.60670302,14.15898
7868,830.7729187,27.86193
7869,31.19552308,15.92033
7870,10.11087042,3.033398
7871,247.26123114,18.67231
7872,14.55076094,1.490569
7873,15.24772776,1.330736
7874,305.0689498,12.38374
7875,9.07947295,0.3500282
7876,7.98170041,0.8203739
7877,519.60477734,9.196243
7878,101.24665633,14.70793
7879,158.53277741,18.8354
7880,98.74069105,15.61405
7881,14.49833111,9.215576
7882,NaN,NaN
7883,13.48536082,1.489562
7884,45.70324963,10.39896
7885,530.66229025,17.42901
7886,764.67023532,19.10342
7887,671.28635556,40.54732
7888,592.48134936,24.53921
7889,60.14157735,19.71878
7890,10.5203869,1.649372
7891,821.65573692,10.61093
7892,422.66152795,38.54243
7893,11.86468039,0.7019887
7894,220.33110881,24.68468
7895,9.08915693,0.8218759
7896,573.59852455,21.54902
7897,498.60633816,9.40497
7898,28.15874703,3.470387
7899,383.57474215,20.15446
7900,NaN,NaN
7901,451.35469612,8.609364
7902,252.04893146,23.11313
7903,373.40150722,33.26065
7904,288.34974878,22.89431
7905,664.35291158,25.73118
7906,845.7418135,14.09905
7907,24.4848247,3.295465
7908,225.08090535,23.47688
7909,323.69327209,27.69313
7910,46.58026013,8.750737
7911,24.11938042,16.73032
7912,814.33814741,19.1303
7913,521.18927009,20.70326
7914,70.64092281,16.24638
7915,448.59290166,4.901669
7916,121.24466994,14.18207
7917,188.47542159,15.98628
7918,394.28487032,26.75089
7919,11.22446539,2.870879
7920,82.94258792,16.53724
7921,272.2945702,21.67644
7922,4.57091283,0.5227863
7923,276.78783173,25.24928
7924,5.1243326,0.3505704
7925,3.97902131,0.3500322
7926,850.45785042,29.84753
7927,178.28375325,28.59975
7928,385.36654095,23.13514
7929,62.19676342,22.64822
7930,134.78586242,26.62942
7931,217.96625309,15.66997
7932,19.49516817,1.067015
7933,76.52901434,25.88284
7934,526.45270599,8.483974
7935,546.7534949,29.19259
7936,200.10896507,6.794713
7937,1035.40571151,27.55778
7938,681.24398121,7.817883
7939,69.6226123,23.19194
7940,540.73840905,25.95334
7941,491.73163199,18.67586
7942,78.81007734,7.799339
7943,36.81571259,17.57037
7944,17.07943159,9.900146
7945,254.43551634,21.64408
7946,241.55487958,28.95972
7947,362.53965005,31.43343
7948,467.53798215,35.83687
7949,6.05656118,4.165188
7950,45.59418147,8.030865
7951,7.16958986,1.139276
7952,382.51267127,3.495223
7953,216.3213291,20.44485
7954,976.14211233,23.08632
7955,520.56661206,29.44646
7956,223.81140616,36.19487
7957,544.61836197,24.39298
7958,70.73483614,29.47795
7959,287.9826327,22.07
7960,6.00186188,4.758888
7961,110.60899009,25.62354
7962,699.13550062,10.97668
7963,NaN,NaN
7964,293.27790756,25.6454
7965,284.63219105,5.043861
7966,260.77163042,20.85511
7967,212.8162133,33.69278
7968,77.3475881,5.515612
7969,697.53977678,25.66693
7970,418.18611141,11.22594
7971,301.35693,9.456948
7972,280.56720396,16.34439
7973,64.64021031,14.98101
7974,886.7594468,13.41416
7975,453.16895276,23.41469
7976,695.21540094,25.49402
7977,288.40246969,14.56284
7978,224.28656685,29.02439
7979,59.40679399,7.670238
7980,307.57712774,11.7773
7981,722.56109018,16.90274
7982,627.51248035,34.2486
7983,144.53967175,25.14222
7984,28.02602509,6.242462
7985,165.12704303,21.36781
7986,246.39828373,17.57188
7987,199.29743715,20.87454
7988,151.62965463,13.93391
7989,1035.49088325,20.94048
7990,14.24077295,3.720921
7991,207.21859436,18.65253
7992,827.76713068,11.01395
7993,333.39840079,22.09584
7994,5.0888424,2.136479
7995,671.60543722,10.66929
7996,559.6569705,24.20084
7997,837.62879104,13.71766
7998,21.15113655,0.3500693
7999,245.35456162,24.19358
8000,805.51003971,6.507342
8001,4.76943816,0.8149278
8002,14.23526677,5.105647
8003,600.46758486,9.11574
8004,5.1454423,0.8231562
8005,663.33296632,21.11059
8006,107.70040617,29.24424
8007,218.09683632,8.714324
8008,13.17838931,3.139745
8009,441.60662186,23.57683
8010,4.12736426,1.485785
8011,227.72938462,34.44659
8012,401.16342889,16.10202
8013,273.22444806,4.419574
8014,603.75100364,22.5355
8015,816.4562475,19.83114
8016,194.22276899,21.32857
8017,38.25869555,1.933482
8018,296.35118608,17.38393
8019,728.43777125,17.86913
8020,82.51892219,14.3157
8021,845.74531856,9.582266
8022,29.9776397,19.44187
8023,4.18773568,0.00137238
8024,29.04349629,5.196938
8025,69.42342345,12.09928
8026,136.41572,13.8673
8027,376.49392271,11.32276
8028,973.49176317,3.866153
8029,8.00275839,3.469421
8030,117.30491555,16.23203
8031,52.81605851,14.99406
8032,617.21118011,10.56509
8033,417.71751469,28.9362
8034,100.40453693,14.40607
8035,110.67464103,18.45578
8036,354.37542879,19.04063
8037,325.21839254,18.09332
8038,83.86780816,12.20445
8039,327.52471778,24.71453
8040,93.92279762,21.72946
8041,45.80759301,2.092987
8042,17.59696029,3.750833
8043,5.09044428,0.3502924
8044,62.27998749,17.13549
8045,660.46534925,15.40886
8046,512.35486589,4.173186
8047,28.05339367,11.66856
8048,858.4546602,2.46758
8049,160.95431138,15.29208
8050,7.09474846,0.7454737
8051,NaN,NaN
8052,64.0451511,40.38168
8053,733.49826962,31.47227
8054,349.38246409,18.77597
8055,66.30124573,14.0979
8056,NaN,NaN
8057,283.27741136,26.12408
8058,13.06789723,2.107389
8059,NaN,NaN
8060,27.16651192,15.00004
8061,193.70778308,8.147162
8062,399.27919358,16.66901
8063,299.12283522,27.16252
8064,9.78355849,0.4654472
8065,4.92563296,NaN
8066,1009.52784663,3.143098
8067,71.09885167,3.860963
8068,58.68037489,5.391612
8069,289.2460489,19.94416
8070,344.18446578,22.81251
8071,117.14668916,6.820669
8072,465.60723639,4.447009
8073,79.76166435,5.710772
8074,20.52847639,3.859674
8075,366.51569528,11.38872
8076,4.06567438,0.7463473
8077,122.10283204,19.78879
8078,7.55509192,2.471923
8079,786.53435051,28.75321
8080,732.59135587,32.51658
8081,11.01754789,5.585224
8082,973.40655754,18.19846
8083,247.29923793,20.5038
8084,131.58270932,11.0824
8085,15.01402522,0.9307184
8086,233.11988456,20.34282
8087,9.94849905,0.3515857
8088,365.6083174,24.30914
8089,22.86332083,9.63108
8090,892.46634779,36.39999
8091,32.13483936,9.703707
8092,254.53890448,21.17715
8093,502.35974463,22.2221
8094,199.56711445,9.864296
8095,548.63466179,11.58842
8096,791.75826465,19.16763
8097,232.8393395,13.74375
8098,24.98522406,2.784739
8099,313.56465882,16.96559
8100,131.45400885,21.1032
8101,395.7477112,15.15401
8102,1182.51323147,24.30597
8103,35.66689571,19.87635
8104,218.31727836,22.73521
8105,303.2602092,26.63512
8106,32.41791407,3.254696
8107,310.54450215,6.249198
8108,180.77157868,26.5466
8109,5.96158216,0.7448085
8110,110.42250395,25.80387
8111,5.07642774,1.055136
8112,710.59929579,12.60936
8113,145.09899775,15.15779
8114,54.36614964,9.369046
8115,295.73612206,34.17942
8116,3.99240894,0.3515622
8117,370.6481515,23.88591
8118,252.82683682,19.77094
8119,185.52322036,23.78945
8120,37.44950166,4.995601
8121,114.76126363,27.91599
8122,321.52434226,6.788156
8123,652.14135654,22.88535
8124,11.98089769,0.5209889
8125,672.7171311,20.35546
8126,734.59151405,26.36607
8127,224.78035816,16.90514
8128,184.66880871,8.656604
8129,280.57290744,9.41433
8130,138.47277344,22.98428
8131,7.07420749,0.3501209
8132,74.15412339,18.98542
8133,828.76520205,37.14251
8134,207.68950912,13.30871
8135,41.17237129,17.04595
8136,156.41763768,17.71986
8137,295.64964269,16.94273
8138,7.39930393,1.395788
8139,78.38281205,15.13589
8140,5.08191587,1.0505
8141,327.32377669,20.47109
8142,18.21715997,3.457847
8143,948.62991073,11.07676
8144,19.0728798,11.34521
8145,441.57189941,14.97289
8146,709.71257974,31.76963
8147,289.74809666,25.67559
8148,5.05233306,4.205443
8149,51.43915185,20.91611
8150,21.98342891,11.36894
8151,170.46357738,31.87359
8152,307.18947721,13.48096
8153,69.70014818,15.613
8154,886.62923102,6.234919
8155,193.6473253,30.34091
8156,271.46345895,10.28968
8157,318.5939368,8.453231
8158,25.25717215,2.867794
8159,181.85187389,28.38724
8160,211.77074029,28.24602
8161,227.48655837,17.68683
8162,137.1841969,15.93589
8163,22.19032449,6.049601
8164,5.24107975,1.649171
8165,250.62822776,13.11308
8166,192.25419776,5.491657
8167,544.45029048,16.01855
8168,82.88173273,25.50811
8169,342.1934178,0.00127734
8170,575.57397261,23.4568
8171,756.75111233,9.913687
8172,1069.19873727,13.01581
8173,166.53713651,3.719066
8174,10.13063058,0.3508467
8175,418.16551091,16.14319
8176,365.1706786,18.32584
8177,9.04265145,2.107287
8178,227.6004416,10.85071
8179,482.73709464,25.43279
8180,15.95216691,7.517178
8181,38.186927,7.721279
8182,344.08196619,7.315363
8183,78.100992,11.38049
8184,402.6849729,10.15781
8185,11.98482234,6.941253
8186,258.28575907,20.19928
8187,123.1745761,11.36995
8188,144.33348808,16.07114
8189,129.42417791,18.78329
8190,8.04537954,1.948497
8191,9.71989903,1.143682
8192,30.98546173,NaN
8193,414.5541386,10.44374
8194,10.18083359,6.115042
8195,14.90604856,1.745786
8196,28.25635355,19.0058
8197,3.46626866,NaN
8198,652.7795652,8.850992
8199,18.0442983,0.70039
8200,9.43324739,1.405539
8201,98.19141361,17.82734
8202,330.40314361,8.691435
8203,7.93644341,6.22625
8204,6.60235762,6.226331
8205,310.16162566,17.68898
8206,4.53572906,0.3501398
8207,15.92216625,2.858415
8208,70.70540617,19.94213
8209,638.49866802,23.86337
8210,54.32502732,11.26131
8211,258.49362202,26.88856
8212,424.58978297,23.84673
8213,725.30117711,20.52908
8214,592.73286592,13.065
8215,632.38130853,33.07682
8216,3.36572041,NaN
8217,107.1855969,23.68655
8218,684.76628472,11.33299
8219,4.01826538,0.6998158
8220,426.34205131,13.16627
8221,468.5446473,19.36334
8222,38.43828128,8.074222
8223,800.48247386,17.94345
8224,90.55885632,32.17684
8225,712.39512711,31.40844
8226,307.12065795,12.96915
8227,270.5066212,32.47261
8228,299.38042738,5.289369
8229,44.27506394,12.33232
8230,112.38333308,15.91878
8231,266.16988775,19.87693
8232,5.08200542,0.8225065
8233,359.37776956,34.20837
8234,64.7850332,22.9627
8235,379.2634268,18.55971
8236,68.10249023,32.60501
8237,366.25568203,20.11516
8238,165.37047592,26.55652
8239,7.22970519,1.74611
8240,551.60217086,13.58802
8241,NaN,NaN
8242,586.60668673,23.65144
8243,7.08938897,0.3522482
8244,189.55640411,7.116942
8245,35.9250816,7.615958
8246,670.62030183,35.50552
8247,232.61961687,25.09401
8248,268.55229901,21.50099
8249,143.95031956,22.64599
8250,5.48344832,1.810045
8251,15.231565,2.609115
8252,198.56751605,15.469
8253,NaN,NaN
8254,35.23254277,18.24829
8255,332.82151969,6.650658
8256,5.39863086,NaN
8257,31.09923561,6.840246
8258,673.43905221,5.772796
8259,791.78140342,4.163683
8260,912.43862215,25.78897
8261,23.56014184,2.570851
8262,152.39546746,14.4387
8263,722.78944916,21.30569
8264,6.58640565,0.7464656
8265,174.83096712,29.57818
8266,3.08521946,NaN
8267,330.53793673,17.5498
8268,56.56564421,22.6953
8269,163.45199473,23.07239
8270,86.22947916,5.211239
8271,21.64433096,0.465399
8272,76.408586,31.39623
8273,94.52985171,18.23516
8274,293.3634687,26.66014
8275,7.8748781,2.778167
8276,440.46867792,25.05791
8277,67.35440139,12.03034
8278,62.7564402,21.78967
8279,321.47661756,6.501527
8280,477.69178416,3.168977
8281,21.10203346,8.013639
8282,343.6750064,13.65584
8283,11.97017168,0.4650859
8284,112.80504083,25.8007
8285,3.96923877,2.23355
8286,961.4798077,7.041335
8287,241.7443893,19.89935
8288,205.11229541,22.45419
8289,610.18939086,26.32894
8290,294.57532797,19.21764
8291,350.52425978,15.04077
8292,2.76856033,NaN
8293,20.22791776,10.15389
8294,12.97844704,3.148162
8295,423.34308674,11.38034
8296,642.10249094,32.37549
8297,307.82862747,30.06076
8298,559.49945695,7.609583
8299,16.30277533,0.5214171
8300,9.59997973,0.7445316
8301,4.07329935,1.053232
8302,84.08236826,14.82221
8303,671.46397161,23.98158
8304,170.48280362,12.77631
8305,196.9086663,14.12859
8306,688.44308324,34.67109
8307,7.25487621,0.526212
8308,45.57818104,10.50813
8309,89.17934422,22.18399
8310,170.50370838,25.76656
8311,366.48210167,31.26435
8312,NaN,NaN
8313,21.00025053,1.487452
8314,3.35153123,NaN
8315,NaN,NaN
8316,19.74393829,13.32975
8317,15.94630269,NaN
8318,65.73091853,32.52774
8319,313.74057102,3.912878
8320,NaN,NaN
8321,34.33630043,11.55333
8322,241.64106289,22.18833
8323,36.26933753,10.48127
8324,23.37058612,1.398232
8325,18.18698455,1.476356
8326,175.0782209,15.7748
8327,77.46277469,13.15386
8328,6.90116113,1.066948
8329,784.53986456,4.388329
8330,379.30644134,21.91374
8331,512.55753738,31.8705
8332,786.38678393,24.26358
8333,43.37975711,7.595549
8334,33.43311906,6.597985
8335,NaN,NaN
8336,96.64207954,17.76234
8337,413.83948664,32.46207
8338,451.36389174,10.11228
8339,19.29144495,2.549096
8340,170.24803979,16.24551
8341,6.58395981,1.337667
8342,105.47996334,4.29626
8343,177.61277787,2.55161
8344,26.38582223,0.5238876
8345,1037.38317291,16.21582
8346,213.24500238,13.59513
8347,211.09927763,17.57693
8348,109.82114158,32.53672
8349,3.94749235,0.930629
8350,111.1770705,21.04873
8351,380.69654645,28.62165
8352,5.1943434,1.047909
8353,27.2133066,5.50614
8354,NaN,NaN
8355,5.94852103,1.568683
8356,7.20629542,1.751973
8357,91.55907558,15.28427
8358,11.33353385,5.219533
8359,837.37912456,16.89505
8360,289.27811932,11.73971
8361,245.12650679,24.14597
8362,11.1190193,3.724014
8363,180.66141854,29.05341
8364,26.24989549,12.05742
8365,834.52157293,14.36449
8366,303.4848124,20.23627
8367,475.40416661,22.01641
8368,79.45974555,10.01187
8369,189.18965325,27.56335
8370,155.25676125,8.885593
8371,296.44988512,13.92489
8372,8.67790651,3.846232
8373,378.41145081,27.90604
8374,339.66203121,14.54634
8375,NaN,NaN
8376,307.69752659,7.444407
8377,679.20681457,17.55681
8378,5.05766894,2.325074
8379,855.48329821,11.32553
8380,8.4136008,2.440012
8381,247.12794001,17.56985
8382,358.71956123,21.03747
8383,151.59385312,20.78423
8384,386.0991707,27.2325
8385,38.17792831,9.225616
8386,7.66271685,3.14196
8387,20.6033938,2.382588
8388,6.57366606,1.337072
8389,490.58257588,12.56057
8390,661.36516761,6.719117
8391,183.55832474,22.48005
8392,387.09389326,27.88845
8393,26.52000025,0.7002633
8394,6.76169172,2.363526
8395,953.53348674,17.75008
8396,4.37392009,0.7040644
8397,299.66355602,31.96566
8398,766.79583291,25.27185
8399,697.63316786,21.42407
8400,194.40047938,16.52999
8401,11.21280781,10.49212
8402,NaN,NaN
8403,1035.49559001,18.96363
8404,329.42362772,15.89966
8405,195.50981757,21.99772
8406,6.73140506,1.325667
8407,76.4523785,5.656843
8408,184.75001249,18.70226
8409,585.70021042,21.93575
8410,395.66103489,14.4493
8411,842.56258442,7.01915
8412,20.00180311,0.00137406
8413,72.97971907,NaN
8414,245.55147539,13.62057
8415,250.15606533,27.35309
8416,12.59976083,1.323252
8417,236.81054453,14.90276
8418,67.57547676,9.848951
8419,771.45126524,26.97403
8420,750.50994587,3.650653
8421,158.57674089,3.870568
8422,10.01203549,1.335681
8423,70.20303343,18.16933
8424,5.15844643,0.4653103
8425,104.4587974,14.56194
8426,68.30422014,15.40924
8427,266.3758042,20.02178
8428,8.09882098,0.3506866
8429,134.44346861,20.31168
8430,3.0602645,0.8165822
8431,146.73555041,20.92041
8432,30.48553593,2.097877
8433,252.02286267,32.31313
8434,12.1787024,11.96524
8435,181.59704913,22.38877
8436,471.69580775,12.84921
8437,91.60819938,15.27208
8438,637.47497244,28.85628
8439,498.20473795,29.24979
8440,581.62888619,12.72512
8441,6.8163204,2.465813
8442,6.5842095,0.3501684
8443,544.77157776,1.40217
8444,NaN,NaN
8445,427.50575057,16.55406
8446,474.45771021,19.79681
8447,328.82180295,21.70825
8448,197.58938094,34.7529
8449,1058.44818036,16.83672
8450,632.54880388,9.793218
8451,641.38912483,29.92797
8452,204.32313959,25.07442
8453,6.10202925,0.7454611
8454,NaN,NaN
8455,635.66381424,23.75144
8456,10.13799696,1.805617
8457,18.02942499,10.87119
8458,21.82803367,13.40475
8459,9.97963834,5.960725
8460,468.09178969,35.28943
8461,12.12921919,2.159162
8462,231.36490462,7.877829
8463,142.74566596,14.13264
8464,144.74585446,24.67291
8465,14.56782966,10.47944
8466,634.71296879,11.23086
8467,17.32462855,5.793008
8468,104.01889954,21.04815
8469,145.92302109,27.97215
8470,316.49167046,15.61693
8471,95.72247576,22.23666
8472,9.05938146,7.638402
8473,58.23063164,20.78876
8474,10.9539309,2.95188
8475,12.04227582,1.473347
8476,274.25157306,29.71096
8477,25.04687596,1.192065
8478,536.61052792,23.77128
8479,801.566573,21.10736
8480,27.32190024,0.00122636
8481,113.24213955,15.50839
8482,9.13126549,4.730076
8483,686.71709443,24.30479
8484,175.74021816,16.98901
8485,228.21866081,22.21518
8486,82.54984352,8.30536
8487,726.33270756,19.49776
8488,13.73208557,11.59735
8489,13.20765836,5.722458
8490,9.11104159,0.8129631
8491,237.79909016,21.79959
8492,387.0102613,12.67798
8493,48.70294205,20.88844
8494,13.64749228,2.85325
8495,101.66093214,19.40623
8496,734.39546074,17.94315
8497,428.34634009,26.863
8498,584.6473685,23.40418
8499,21.46087465,5.204884
8500,806.52095936,21.85725
8501,313.2744942,25.09324
8502,9.23034441,0.8163802
8503,NaN,NaN
8504,95.82229887,31.57435
8505,237.8049696,31.12403
8506,NaN,NaN
8507,498.71808548,25.69373
8508,612.74175442,16.67862
8509,77.50529911,18.23312
8510,706.55531869,7.216969
8511,360.09527177,18.96747
8512,575.81918383,29.072
8513,590.45960389,22.89647
8514,88.64302382,21.50946
8515,50.69799539,26.73717
8516,617.58837366,27.35353
8517,2.97562271,1.474702
8518,12.52304112,2.522879
8519,105.98082746,11.4439
8520,75.17570704,24.67829
8521,250.2461345,12.32018
8522,166.32683681,11.21574
8523,770.62924676,36.18381
8524,16.64593264,6.695483
8525,10.08031206,1.138645
8526,NaN,NaN
8527,5.06547264,1.629766
8528,NaN,NaN
8529,461.60250622,18.79431
8530,18.58037365,4.974792
8531,16.60416181,1.931716
8532,225.69366782,14.93145
8533,228.32269169,26.42299
8534,880.24045405,13.70485
8535,5.73429712,1.191878
8536,832.65370103,14.86453
8537,4.87115687,0.7460496
8538,547.77003256,14.2947
8539,930.70628548,9.454008
8540,71.86045565,26.82534
8541,141.2356647,15.23937
8542,582.27005444,33.59902
8543,949.1812723,14.1286
8544,72.5673146,17.17184
8545,12.4361243,6.760823
8546,55.59735328,25.49838
8547,823.5805605,24.61997
8548,154.45851427,16.18411
8549,120.09191817,17.69182
8550,55.62798963,4.935908
8551,531.50606106,0.7028752
8552,190.48151181,19.53452
8553,164.26959301,17.61149
8554,4.0887032,NaN
8555,548.69322158,24.2746
8556,382.94024077,23.18961
8557,44.23012678,20.44663
8558,242.0328314,13.67199
8559,13.26415109,4.097147
8560,738.57447309,14.02333
8561,14.01305226,2.636464
8562,440.15600914,17.05939
8563,169.3956049,17.11534
8564,260.68161188,21.83428
8565,5.86821263,1.142349
8566,10.48447196,0.3523739
8567,675.45016589,24.85304
8568,NaN,NaN
8569,77.53277783,23.92976
8570,633.61929412,10.0009
8571,669.74935841,17.84034
8572,672.76615753,11.3213
8573,131.26426631,6.912966
8574,69.20981993,12.35876
8575,7.01605489,0.7010137
8576,111.47051614,11.60297
8577,528.29025763,24.28779
8578,27.35581785,10.88081
8579,124.63564338,9.090319
8580,250.61234319,33.74427
8581,842.26298919,22.52997
8582,17.24038084,0.3504039
8583,382.51559602,10.73368
8584,752.67869552,12.05074
8585,143.45478882,17.63085
8586,716.50460941,20.03417
8587,113.84433914,28.87057
8588,5.50939517,0.3524795
8589,143.00425516,23.44817
8590,81.23204655,15.4606
8591,251.26112623,15.57492
8592,53.53261694,20.58565
8593,706.52013771,22.99296
8594,290.59727317,20.6609
8595,67.52762325,32.82777
8596,12.34668852,1.478189
8597,563.14866654,33.55213
8598,476.37368275,35.19766
8599,444.79201482,17.61825
8600,44.5469086,12.14582
8601,129.22272189,19.60058
8602,561.72295721,10.58061
8603,76.24189053,8.392602
8604,153.65350666,8.269857
8605,22.67414112,3.538923
8606,428.36227302,20.11198
8607,470.46739853,23.29172
8608,5.39755924,0.7038007
8609,4.17182428,0.5261558
8610,35.02961022,4.348397
8611,24.22888927,11.00707
8612,329.28111637,24.49287
8613,397.6015618,15.7862
8614,16.05154288,8.686845
8615,425.5568333,4.511744
8616,252.41314986,22.37886
8617,20.34630519,5.194725
8618,908.38023641,12.51032
8619,237.62396798,6.196472
8620,260.30226887,9.42676
8621,327.56333727,16.72594
8622,424.20558448,9.934581
8623,558.46422957,26.52927
8624,137.33473432,16.90829
8625,1135.50534404,36.0055
8626,380.38806049,20.91043
8627,398.78079601,31.97427
8628,341.58445836,18.17737
8629,4.92578071,4.03486
8630,660.37064216,15.93025
8631,72.4101794,17.19977
8632,55.0749397,10.99003
8633,527.50568253,18.32743
8634,260.15102477,4.780285
8635,6.08417937,1.325833
8636,NaN,NaN
8637,961.14592417,30.66024
8638,7.57756255,1.837507
8639,178.71707763,11.93904
8640,28.78872555,19.12567
8641,812.62144623,6.938319
8642,91.36646732,1.931848
8643,7.77526504,2.088349
8644,571.76483579,23.38193
8645,7.41076763,0.8230096
8646,122.36081876,17.09034
8647,755.6872694,23.3124
8648,872.64544101,10.67684
8649,5.99220183,0.3493544
8650,68.23254704,16.16025
8651,49.31168916,14.9104
8652,410.64703629,21.37377
8653,534.5202273,18.57304
8654,267.45573099,12.89227
8655,112.21013205,16.28897
8656,77.7211268,23.3607
8657,176.67961465,29.13475
8658,358.99790198,17.52778
8659,23.95071722,8.461905
8660,100.29353023,13.18649
8661,630.70126007,14.0057
8662,639.39761777,28.52558
8663,17.23056531,4.419957
8664,48.48808574,25.42086
8665,647.422977,2.147931
8666,92.21283512,4.931085
8667,3.35334974,NaN
8668,102.02262482,12.74509
8669,14.47584715,2.109368
8670,137.27221011,22.11123
8671,308.48128113,25.29753
8672,245.29664177,20.24097
8673,188.62518917,22.52721
8674,18.54994693,11.97302
8675,135.1467079,15.5514
8676,220.43840084,15.39183
8677,7.10061748,1.401636
8678,15.27876522,2.954752
8679,204.72774778,5.086148
8680,347.51691287,5.328018
8681,252.69433653,9.867485
8682,836.46819133,1.932667
8683,9.01354649,1.403498
8684,30.55261187,2.798457
8685,166.33249167,2.772557
8686,460.48306622,28.93347
8687,543.30542972,29.34867
8688,778.68511794,16.10948
8689,441.54952373,23.62447
8690,763.67957085,3.141611
8691,305.32551331,25.25831
8692,600.70761427,16.33689
8693,14.12628214,0.9307119
8694,15.61788586,3.572017
8695,53.57232164,22.2689
8696,924.70068914,8.293673
8697,304.62503921,18.35526
8698,26.33715041,9.009844
8699,515.68077679,21.83115
8700,374.08370109,31.2632
8701,620.42748271,15.26346
8702,5.79296353,NaN
8703,531.48489341,16.97392
8704,143.97577808,14.96756
8705,4.06890766,0.745385
8706,3.20480166,1.754573
8707,26.01565621,28.44016
8708,849.4117163,15.9748
8709,791.44121483,15.98396
8710,37.3729406,7.498054
8711,9.2304737,0.3481914
8712,364.36199833,41.94164
8713,13.20860785,15.93828
8714,643.36547222,11.00198
8715,11.39684184,6.951186
8716,553.37145388,29.52682
8717,39.9859043,1.404062
8718,11.23280592,3.492382
8719,12.62515361,1.636232
8720,714.09572053,27.46308
8721,7.59064209,1.809921
8722,14.86414341,1.147542
8723,83.47029299,13.58667
8724,802.49533506,16.31568
8725,91.53156373,9.643313
8726,581.4466274,14.16689
8727,968.41493644,16.75695
8728,261.51165569,26.82448
8729,145.73174607,13.15745
8730,37.76703553,0.8132817
8731,38.22283372,9.428155
8732,6.13994183,3.724079
8733,16.35499039,1.967861
8734,NaN,NaN
8735,862.48165851,14.77218
8736,423.34308674,11.38034
8737,5.41939533,NaN
8738,56.3776043,9.594678
8739,9.21509676,0.00136793
8740,3.27656296,2.976547
8741,937.52111187,19.47119
8742,774.59989338,25.87854
8743,186.84503591,17.85299
8744,32.95758201,30.30213
8745,38.73767704,5.995487
8746,513.67781442,23.68049
8747,741.73331125,28.49803
8748,6.63895424,1.325699
8749,9.35799788,4.873905
8750,27.34007172,11.86592
8751,NaN,NaN
8752,150.31920837,18.86327
8753,459.46488305,8.073819
8754,201.7942688,4.198096
8755,65.15281898,8.965894
8756,26.70294986,10.96212
8757,817.54448963,22.14204
8758,190.00234096,16.9108
8759,NaN,NaN
8760,61.2611633,19.38782
8761,469.41276335,27.90192
8762,132.73749575,21.18787
8763,46.24911144,18.18193
8764,377.18488414,16.50887
8765,733.78079951,30.4779
8766,57.20839943,17.92769
8767,240.95008506,23.36049
8768,170.4532661,7.42016
8769,4.75910444,1.805757
8770,572.34553247,26.83789
8771,599.40547322,4.419834
8772,694.72361914,21.63334
8773,33.33217239,8.162694
8774,22.61368904,22.70044
8775,119.98458554,11.07651
8776,NaN,NaN
8777,824.07899614,32.02622
8778,142.50921534,22.18613
8779,9.17187891,3.829611
8780,19.51651923,4.536376
8781,11.55793101,3.662654
8782,90.4198136,12.97166
8783,311.57453666,12.20265
8784,NaN,NaN
8785,28.99832083,1.641314
8786,10.426487,9.59554
8787,491.79335502,9.715859
8788,14.28546778,3.610866
8789,75.18652475,14.83297
8790,380.55036529,15.23382
8791,27.45512298,11.32509
8792,13.64126152,3.42381
8793,572.82109835,11.88185
8794,205.49984254,27.14394
8795,186.80753694,25.29998
8796,464.49808901,21.58372
8797,154.79746423,34.58297
8798,23.5208206,1.838219
8799,138.31362975,3.121475
8800,28.44977195,5.793038
8801,90.28037795,16.85263
8802,197.25075036,19.28335
8803,448.74719262,22.45971
8804,37.66236883,19.40142
8805,35.44563728,13.73374
8806,73.60525506,4.353334
8807,296.01996346,32.59155
8808,371.6876645,30.16974
8809,53.27672368,31.34845
8810,40.57186418,11.3771
8811,7.56002113,0.7464795
8812,8.1743905,2.289048
8813,52.25110438,28.86317
8814,15.270764,1.834487
8815,8.02635378,6.952684
