,srtm30_wgs84_SerraMar,srtm30_slope_SerraMar
7494,349.44943821,23.15971
7495,909.46531138,28.64721
7496,401.41269962,3.496925
7497,937.8904134,13.92477
7498,1290.72354971,25.84801
7499,600.04127278,18.79582
7500,713.61429057,24.69579
7501,915.62642828,11.49832
7502,536.85419751,5.376625
7503,1007.03064749,20.10525
7504,955.78145438,25.65019
7505,697.98034491,11.69817
7506,1318.35484768,9.193518
7507,946.43140214,18.41545
7508,1325.14566479,40.48409
7509,1015.67527668,18.19975
7510,1111.11674822,15.12243
7511,973.86180932,8.833401
7512,600.65109831,17.12889
7513,1244.53127761,29.44083
7514,1217.6115441,11.70893
7515,549.33612274,5.524066
7516,778.02815219,41.4445
7517,1211.74588803,28.70673
7518,813.96950421,28.23572
7519,569.86885234,18.63504
7520,1127.56787307,19.50566
7521,405.22735332,2.729589
7522,1319.4568455,5.822582
7523,1420.29427678,18.25795
7524,554.65893967,5.191437
7525,918.43791636,2.495339
7526,621.8390268,20.64168
7527,1332.7045497,4.904822
7528,716.94745257,21.21138
7529,1079.12933541,26.19657
7530,1143.71258293,21.06352
7531,764.15155305,8.989972
7532,463.32666732,12.10329
7533,430.21349197,28.99247
7534,692.74491522,21.46288
7535,106.07317729,13.97962
7536,497.08028251,24.25249
7537,1808.72204729,15.63127
7538,815.4530236,20.61362
7539,585.63977825,23.17114
7540,527.15338861,14.08962
7541,1065.93326376,26.63455
7542,1323.57072955,27.14955
7543,1161.02204088,NaN
7544,1113.68282268,18.70623
7545,889.14683725,15.4336
7546,1253.3314523,10.2425
7547,727.01482049,17.05591
7548,99.41913919,18.39573
7549,274.04595351,26.87661
7550,1706.68358765,9.803168
7551,597.81276747,9.27458
7552,1019.84112458,16.33411
7553,509.19296163,19.34221
7554,1134.16290514,5.728563
7555,369.00875247,3.585038
7556,1076.03969954,31.43056
7557,1032.46331553,15.53986
7558,1257.15246357,18.64067
7559,1204.22702628,21.43486
7560,30.65895433,3.652653
7561,463.21802874,13.70077
7562,984.77693584,8.795363
7563,1244.14397,11.01638
7564,515.10793455,14.96872
7565,607.51784643,24.50436
7566,1871.52522306,11.52649
7567,1258.17477842,18.79869
7568,661.77271067,22.41566
7569,1200.71902899,16.65541
7570,668.10420643,12.618
7571,498.05422905,7.562931
7572,536.13386913,24.24266
7573,970.60455874,17.05723
7574,567.93908596,18.16044
7575,920.48557931,16.04636
7576,1317.43542829,27.06579
7577,1939.4282401,11.21572
7578,1554.6532493,14.43262
7579,624.00283318,25.52065
7580,1182.78258704,26.85432
7581,644.04366649,6.182224
7582,560.00322874,18.80556
7583,1794.35360993,14.99003
7584,563.26414341,8.012042
7585,530.18182211,22.54772
7586,650.84991757,12.99559
7587,1644.61844586,25.07103
7588,144.64368782,33.32664
7589,180.70492455,32.3564
7590,1275.71826104,28.06633
7591,563.61734987,14.76651
7592,1271.04556002,14.1592
7593,589.15423927,12.8284
7594,407.03318963,10.58614
7595,437.11133965,20.58595
7596,413.12498315,10.53118
7597,628.58375491,12.81391
7598,640.11480444,27.61995
7599,1183.12530479,18.97099
7600,481.03765562,22.75409
7601,445.34099476,11.96791
7602,1165.35645911,20.96612
7603,1184.08364589,22.70141
7604,1164.68039457,21.84238
7605,681.07811703,21.11083
7606,465.33740062,23.83307
7607,476.09208582,28.16829
7608,1698.31268328,18.00949
7609,461.52569526,0.00047841
7610,979.89713016,23.9001
7611,1391.82652872,18.47118
7612,1326.3914356,10.77536
7613,1429.38649874,48.42577
7614,920.65735673,9.18199
7615,679.97634394,36.98656
7616,1228.16449445,12.40531
7617,560.46408949,22.73344
7618,459.08954084,5.811152
7619,1511.25967721,13.27423
7620,977.96651322,22.96012
7621,1215.57858471,25.32422
7622,586.02915839,16.90618
7623,1182.10664439,15.79462
7624,528.18025119,23.04217
7625,793.20943815,30.61839
7626,608.47860814,11.20938
7627,742.70823779,18.87004
7628,36.07820699,10.79131
7629,1671.40386162,32.26949
7630,662.80595188,28.64079
7631,552.58006837,29.13005
7632,456.31549133,3.704905
7633,130.67382964,22.28431
7634,908.36807446,23.64471
7635,471.5971055,3.753379
7636,553.75060103,20.63849
7637,526.19003305,12.41752
7638,23.62031695,20.84329
7639,1081.75837351,23.13743
7640,1177.33181294,7.634229
7641,659.40326868,2.506507
7642,1876.43254023,10.3801
7643,1076.89286187,28.97958
7644,2213.4937701,14.45774
7645,2083.56102669,25.96176
7646,1372.31861954,25.0448
7647,479.34627151,22.87544
7648,50.50353434,19.05629
7649,525.02313807,16.26543
7650,444.26406933,13.81628
7651,46.16883382,14.06067
7652,531.96209324,22.73685
7653,1364.45055365,20.81532
7654,604.62843721,16.61821
7655,1168.89249758,7.482102
7656,478.52239637,11.23605
7657,60.53055521,25.55265
7658,1273.30760005,34.99339
7659,479.41392389,1.003728
7660,1622.22394495,12.57517
7661,466.08554228,4.111601
7662,502.39252474,38.42203
7663,1053.60718033,21.06658
7664,518.10150162,19.1814
7665,522.55116374,7.93507
7666,483.05528631,16.23657
7667,1878.33724167,27.50042
7668,321.56954638,25.36496
7669,433.39109687,10.155
7670,434.25350947,21.26218
7671,936.66171901,17.59479
7672,931.87977921,7.617162
7673,1218.68025411,22.66104
7674,2.04697518,2.966262
7675,1119.80535967,13.97746
7676,1138.71091201,17.10496
7677,865.11566294,19.96608
7678,1358.35224962,15.9011
7679,375.10108389,3.768896
7680,192.65690108,15.82693
7681,822.7283868,18.59522
7682,429.20258046,10.60811
7683,1504.32213119,21.23149
7684,1489.35246337,43.90374
7685,982.87113612,21.25811
7686,1159.43271653,29.67397
7687,253.63575641,23.91499
7688,1658.37615072,19.03947
7689,579.64052178,10.2929
7690,249.66906752,19.65823
7691,575.44671548,18.17163
7692,1373.75567887,20.6828
7693,967.90319185,20.52028
7694,720.21502515,20.25195
7695,467.49636527,14.38159
7696,1833.48491448,9.030322
7697,570.7139557,23.68185
7698,468.54045345,6.636782
7699,1524.50942361,17.59446
7700,989.43243094,11.49535
7701,1492.78937238,20.6432
7702,520.59475404,4.099393
7703,1145.32068035,28.2067
7704,1132.52651028,21.11938
7705,690.22301599,21.88106
7706,454.99400969,12.11094
7707,421.20842438,7.082026
7708,745.45196705,9.751977
7709,470.56684156,2.867955
7710,504.01425409,12.81185
7711,710.12812964,14.60022
7712,1133.18225569,6.349445
7713,650.10890435,24.50824
7714,290.7146231,17.66424
7715,1747.65535694,18.9904
7716,1614.6488447,20.38944
7717,313.85267409,19.78574
7718,570.58480141,38.43563
7719,1108.7341486,16.66302
7720,449.32490521,15.30692
7721,967.93454784,15.41013
7722,1365.75109646,9.440184
7723,1305.7898781,23.64943
7724,1428.29487617,23.49216
7725,1316.27599958,20.66969
7726,625.15537393,15.62912
7727,652.70668075,16.06822
7728,1741.39669345,27.3627
7729,658.00379761,24.08784
7730,1052.73430178,16.6146
7731,2044.53438137,26.36793
7732,1210.19781785,13.69242
7733,458.56122489,1.057512
7734,488.99703784,27.98681
7735,399.0451561,17.31852
7736,552.6481614,12.2148
7737,480.93350853,23.85073
7738,363.64417995,25.01865
7739,607.02084227,21.74645
7740,1187.53367538,20.44718
7741,1104.48411452,6.031145
7742,1877.62463729,27.72379
7743,1158.35516396,19.19081
7744,993.66939977,4.21295
7745,1517.21949867,26.01089
7746,979.28820319,12.78625
7747,599.1901863,24.52588
7748,374.05261687,3.637185
7749,32.69903055,6.630801
7750,2527.54183692,27.02258
7751,1140.08473789,15.79208
7752,1448.74844812,21.54259
7753,579.70071522,36.13919
7754,1503.73625057,18.15688
7755,1181.35756644,16.07392
7756,981.87179605,22.35408
7757,1120.96358541,35.98391
7758,631.78078641,5.156841
7759,552.29264154,22.37519
7760,662.28961871,26.88001
7761,991.74140942,10.17425
7762,218.68788634,11.13447
7763,667.30277147,21.88423
7764,1405.42983022,7.134508
7765,821.07521293,27.54975
7766,754.71586304,37.19952
7767,1917.39696559,5.108259
7768,471.06161647,10.1289
7769,1019.25498331,39.83655
7770,1400.48999661,25.98276
7771,1066.85806121,6.613771
7772,1641.6069309,16.02427
7773,412.35790778,7.253522
7774,1249.20603811,17.97781
7775,521.12860447,10.11238
7776,695.77219301,28.21526
7777,1994.30354329,27.03289
7778,363.76024982,14.28793
7779,1320.38275873,11.99564
7780,1275.74523049,9.695976
7781,917.38125045,12.71305
7782,1331.53309324,31.75306
7783,309.69122532,17.98561
7784,1156.52832729,24.60336
7785,1599.42880213,25.46828
7786,1083.35020481,21.80785
7787,1054.75123311,8.914042
7788,820.10532067,21.5527
7789,1122.40874671,11.08039
7790,869.01007361,15.4647
7791,457.54177045,7.184052
7792,180.21547808,28.43619
7793,1373.37265081,5.132957
7794,1610.44755225,18.88053
7795,544.26070166,19.98482
7796,862.10975822,18.44085
7797,1927.64552504,27.67653
7798,1137.03385987,6.361952
7799,966.93035294,8.870975
7800,584.27197214,20.56363
7801,751.06980396,18.94765
7802,530.63335108,15.30117
7803,1278.57565526,18.79876
7804,1095.82777872,7.458335
7805,504.6060166,4.149965
7806,1516.5113093,17.05941
7807,858.88131476,8.569737
7808,348.07923554,9.739466
7809,144.68883444,21.85033
7810,504.45055571,25.44563
7811,614.1509057,18.73732
7812,587.60845827,10.8817
7813,580.14563445,12.20747
7814,1871.41313004,9.168494
7815,1181.7864235,13.75468
7816,609.87013182,13.47657
7817,554.33686743,17.08245
7818,571.79928035,16.96473
7819,478.1378591,6.015209
7820,427.17971824,31.40238
7821,430.93693195,5.80628
7822,524.14377666,7.928283
7823,1500.54066128,25.82687
7824,419.03590455,17.2565
7825,522.29391145,16.3661
7826,1428.68473096,19.17355
7827,1528.37394868,18.24865
7828,889.60514318,1.057559
7829,745.75879819,24.71313
7830,35.35499373,28.0014
7831,1619.49918185,29.90682
7832,628.9929155,10.27375
7833,678.1020437,25.33048
7834,1269.79512443,9.155483
7835,677.02243534,27.07342
7836,533.12273038,15.47693
7837,1088.2847047,26.38111
7838,1074.3727256,17.26336
7839,491.28448833,13.49472
7840,1004.84702492,12.13031
7841,938.74111548,20.33988
7842,1084.29642671,18.47016
7843,1679.41505834,11.532
7844,736.15888351,16.99103
7845,1063.76953563,20.55721
7846,199.58446799,28.35777
7847,537.21878855,4.102813
7848,721.73746446,4.957651
7849,86.60647283,20.44171
7850,1943.49735779,31.27401
7851,1269.3884189,30.87275
7852,1429.96697747,22.41083
7853,539.77775401,2.764303
7854,1324.41667164,31.32268
7855,1588.69078777,22.71239
7856,929.87924582,16.92605
7857,844.22317806,28.81187
7858,1348.70746872,16.92409
7859,441.28501421,5.132964
7860,1296.07742603,26.50079
7861,1094.80528717,25.96178
7862,643.24517047,11.16888
7863,1490.69523613,21.82422
7864,665.11329386,25.85518
7865,1183.51749804,14.37747
7866,468.32137665,14.75306
7867,1242.99110867,8.404488
7868,1147.04288036,12.61191
7869,1127.43725097,24.13535
7870,663.06316836,10.68958
7871,387.66834203,4.145896
7872,633.45000355,14.86397
7873,868.94416341,11.71031
7874,813.08269779,11.19779
7875,542.44993655,33.9609
7876,1565.73967931,23.25687
7877,931.93052222,18.6436
7878,509.17292205,25.54196
7879,1267.23486865,1.365492
7880,507.4369255,5.345264
7881,1121.37509673,16.0559
7882,549.18357768,21.22334
7883,1156.14402465,9.642453
7884,1501.80588791,15.28666
7885,1133.24715165,20.35607
7886,492.18537047,18.32416
7887,1599.43536354,19.31422
7888,1406.46072606,23.74988
7889,901.19794294,23.5099
7890,475.0753957,2.730922
7891,665.18106785,26.68769
7892,513.82722952,2.051711
7893,807.97014859,15.0384
7894,1488.50523921,13.97664
7895,202.41879825,37.10194
7896,1511.43958682,20.93147
7897,602.67160264,9.993287
7898,1696.28529224,6.880019
7899,1346.53766661,32.56716
7900,1000.83188475,11.97651
7901,973.69042445,4.953369
7902,1282.28928087,18.34868
7903,296.50200295,33.9737
7904,1338.31078922,22.64068
7905,1168.47876846,6.947483
7906,898.62972827,12.12654
7907,734.20520745,16.28901
7908,929.04731934,23.51303
7909,1677.45919182,20.45528
7910,904.00894765,24.31818
7911,757.90482257,24.36147
7912,159.22205236,7.48704
7913,1068.49140067,12.21692
7914,527.19185043,10.82293
7915,995.67668334,26.91329
7916,974.50258482,14.15564
7917,21.53388994,12.72678
7918,1197.09404481,21.79275
7919,463.23123321,3.532319
7920,482.06283132,3.862084
7921,736.06639466,15.27781
7922,1854.57822719,18.93227
7923,1362.41357942,15.46879
7924,1059.76516587,16.79634
7925,-1.96274651,NaN
7926,204.25356638,21.24602
7927,891.92570007,14.4578
7928,571.77614585,6.15724
7929,477.24291828,30.00452
7930,1165.91704547,13.24423
7931,321.71189264,15.38725
7932,673.97691873,29.33113
7933,910.56522842,17.18839
7934,1097.87773749,22.83574
7935,530.31349321,17.22068
7936,802.72771798,13.35417
7937,929.14236579,15.65579
7938,1528.4688238,17.2499
7939,1005.75577956,21.01352
7940,725.41329041,20.85638
7941,408.17452402,22.47345
7942,1282.36497829,32.52942
7943,753.48651502,26.00985
7944,389.25357424,1.104157
7945,368.04770484,1.385209
7946,1239.08413827,13.61581
7947,478.99406291,11.48943
7948,1532.28768115,10.81955
7949,1393.76844477,5.345178
7950,597.19145546,10.90584
7951,550.18212805,22.31994
7952,1299.25589129,35.53527
7953,1102.30191416,2.38879
7954,1183.2014795,37.19734
7955,1030.57424563,10.27026
7956,908.89380347,14.37516
7957,1630.28296278,30.87698
7958,863.13469181,17.77725
7959,1122.29770993,8.344186
7960,1360.73070012,15.32203
7961,537.03787419,2.115268
7962,468.37974997,0.7419996
7963,653.08544129,18.24496
7964,1135.26990773,24.48179
7965,1156.43618428,13.8355
7966,580.95441605,24.86614
7967,1184.16104277,12.68587
7968,477.27941203,7.528617
7969,579.55454749,19.26875
7970,1177.08993455,11.12967
7971,480.15865737,14.11203
7972,1166.67437627,15.4595
7973,1313.00431173,22.03315
7974,1239.57527243,14.57834
7975,89.52868748,10.81778
7976,1878.51329812,19.72616
7977,522.17869046,22.10881
7978,559.41539701,30.08972
7979,565.60689591,23.76878
7980,967.80957927,14.28774
7981,1115.57793382,21.02718
7982,627.04672902,7.286411
7983,101.50459742,14.17345
7984,1016.47785733,11.56716
7985,479.42193707,20.38293
7986,1263.23790313,12.98539
7987,127.38337277,23.51306
7988,1955.62910022,40.05048
7989,471.36244156,18.08769
7990,389.19563741,13.3992
7991,1175.91217446,11.65033
7992,1175.15103143,11.32724
7993,1119.89445903,20.68788
7994,521.10075732,17.88106
7995,448.30094844,4.152957
7996,1098.77547815,26.73676
7997,412.28655577,5.133124
7998,500.06240953,9.52584
7999,520.04797747,19.34861
8000,1475.46189741,25.29985
8001,1895.52634586,35.41771
8002,376.07705719,1.573146
8003,657.06350806,2.393722
8004,1684.30854161,3.404964
8005,1051.5865081,17.52887
8006,937.55237466,18.29236
8007,78.19932005,13.37927
8008,209.67235348,21.29099
8009,337.60343671,21.22063
8010,313.58695957,15.67749
8011,875.93745274,20.90844
8012,1151.38164376,10.81115
8013,223.6475574,19.12761
8014,663.55590034,26.24586
8015,500.5291204,2.53325
8016,1043.76041504,23.10632
8017,81.17560572,14.66933
8018,476.31517248,17.23785
8019,668.73500658,1.367613
8020,568.27719882,14.04485
8021,1345.61114997,20.38173
8022,1088.91329436,40.32868
8023,959.88733386,13.77032
8024,661.91015112,14.2
8025,700.29329989,12.50067
8026,1000.51064066,22.97319
8027,1448.68779419,19.10769
8028,1458.49728345,9.169788
8029,1593.60618874,23.24238
8030,410.04623718,6.000872
8031,1857.56963407,23.57895
8032,1248.2558167,17.20115
8033,922.65262709,36.10509
8034,1942.44910142,26.83074
8035,764.05197694,16.98368
8036,1126.15183538,1.024357
8037,521.22506143,14.73332
8038,1469.36983622,32.89021
8039,557.02272995,13.5906
8040,1204.87437186,23.43384
8041,724.72525292,17.18834
8042,2032.48916173,29.54589
8043,625.16233593,26.55307
8044,1119.5226044,20.94133
8045,1107.66136672,25.09758
8046,1226.72732434,29.28453
8047,1403.24069563,23.77776
8048,1577.73182376,25.11386
8049,975.80143132,11.46565
8050,512.37406132,7.551215
8051,323.67656011,18.56294
8052,1049.74627397,18.27436
8053,771.59666542,17.24523
8054,1286.85257586,18.7823
8055,1449.61574577,29.20045
8056,504.36680611,12.36668
8057,936.62943514,7.124002
8058,487.60576561,17.93904
8059,517.58432395,22.38667
8060,900.59599216,1.432286
8061,916.93313258,8.381342
8062,1590.59467023,16.23874
8063,613.0552075,15.72091
8064,1099.51588633,25.50634
8065,508.08179598,13.50231
8066,1784.3778043,20.03627
8067,1282.43981431,11.63931
8068,709.79388006,21.57351
8069,1518.51783029,23.84777
8070,1529.41599708,16.70039
8071,827.00393929,14.05098
8072,970.21298067,30.05045
8073,591.4821082,17.13096
8074,681.24748768,19.588
8075,719.42981305,16.84302
8076,949.45793836,19.8927
8077,422.43840029,5.29186
8078,928.7127101,5.640079
8079,1122.73902169,15.9905
8080,1.04720942,2.056649
8081,1103.75237976,24.28363
8082,-0.94350642,3.294333
8083,1120.39264793,17.00286
8084,1594.34985481,31.13704
8085,543.13336918,22.75255
8086,1576.81891006,13.4225
8087,1178.17318264,6.834652
8088,1155.34293132,12.874
8089,60.41925599,20.92607
8090,985.8522934,24.07083
8091,660.99555972,6.806788
8092,1161.23460869,9.218417
8093,1167.87826917,20.09775
8094,436.02049509,35.05799
8095,547.30065492,15.11895
8096,701.63298746,18.39079
8097,1538.56512166,30.77181
8098,1733.60376102,28.48999
8099,468.16744017,34.64883
8100,1203.28876416,13.955
8101,1120.32055765,8.252909
8102,452.20665157,20.70668
8103,1359.39932745,24.86065
8104,3.78856442,1.387673
8105,597.07285147,31.39216
8106,1193.22380676,10.91653
8107,1047.56075446,15.56383
8108,57.32402059,14.28008
8109,1161.10571304,18.51518
8110,750.06665463,26.0769
8111,1109.88766591,30.28945
8112,1147.46999057,26.18037
8113,1356.67235228,22.66745
8114,2365.50651,13.81449
8115,444.54553935,28.68507
8116,1526.69474719,23.98027
8117,890.20572383,20.60888
8118,495.34511187,26.80155
8119,349.48424229,9.716871
8120,918.64115088,5.540838
8121,461.10976986,9.969245
8122,1074.90161474,18.51956
8123,640.37014855,32.19059
8124,1335.3327627,17.45333
8125,512.01616823,19.7026
8126,1350.47738604,9.549835
8127,1760.62085998,28.75544
8128,1145.2446615,1.384997
8129,2072.62510572,43.92072
8130,239.21011583,35.75809
8131,55.55607219,17.66279
8132,806.72740227,10.94728
8133,1601.27122851,14.3774
8134,512.0248772,11.78265
8135,424.37156685,7.809568
8136,534.62454709,8.158229
8137,687.81015637,13.80924
8138,751.15314018,24.40186
8139,1290.04556567,14.68284
8140,1754.32410583,19.73806
8141,1630.69500873,18.77318
8142,1444.72224809,11.88597
8143,100.25642744,27.95821
8144,703.13780861,10.2713
8145,1234.00278559,22.84154
8146,2008.70005583,17.919
8147,508.16967221,7.255257
8148,1148.54655663,13.7783
8149,842.98331558,9.914843
8150,538.39755463,25.0658
8151,1095.73220581,30.53038
8152,588.60571758,9.486362
8153,1144.620162,19.47085
8154,999.55730005,25.51712
8155,771.71147299,17.22582
8156,487.14252683,18.52384
8157,956.45108312,13.53785
8158,397.01936874,11.3903
8159,740.48345211,35.46056
8160,1356.70453182,22.96459
8161,246.1348553,29.13655
8162,1772.714411,9.127086
8163,1019.24853021,15.04462
8164,597.74497049,13.32169
8165,1775.3252394,15.6233
8166,1287.29580105,16.99491
8167,535.1684917,15.61646
8168,1275.19932803,28.02009
8169,1262.33283588,11.12091
8170,938.23366046,17.71699
8171,1298.79536414,12.35541
8172,1037.82939462,16.61142
8173,1082.24074626,21.07602
8174,1241.09815859,13.92819
8175,880.72650215,26.22511
8176,282.69289436,22.16488
8177,542.79594816,12.82701
8178,77.15987106,8.839569
8179,434.41412225,2.10928
8180,602.72146891,8.218398
8181,1671.41553303,21.16957
8182,390.35307476,7.882159
8183,475.49308063,21.7667
8184,234.04112317,22.41613
8185,496.57621138,15.8751
8186,374.67300195,44.67427
8187,439.09120532,21.92519
8188,428.00143573,1.396755
8189,585.1329159,16.06396
8190,1242.76096715,24.81374
8191,976.76734804,19.98413
8192,1467.33781539,25.82728
8193,597.06981803,20.70402
8194,405.13695446,14.34849
8195,1246.23171874,7.826631
8196,432.39973242,10.42246
8197,1594.68467683,9.715309
8198,74.14944433,11.36854
8199,446.31885389,15.54586
8200,1169.85035909,4.570508
8201,824.01351594,7.024092
8202,1237.26739549,16.52533
8203,617.62889848,26.65162
8204,930.58107288,2.837157
8205,1536.64160413,18.46045
8206,1328.75918452,24.31555
8207,-1.36269656,1.775416
8208,1453.3275669,25.39087
8209,1331.365347,22.13574
8210,1283.15302634,31.26768
8211,492.24918976,21.64561
8212,856.12177356,2.757413
8213,416.24916026,3.076112
8214,1734.64030073,16.06558
8215,1810.46571837,12.99471
8216,1207.25626261,15.66733
8217,1217.50562552,2.394683
8218,412.70982844,22.99124
8219,474.98770978,16.60508
8220,1049.75633136,18.40532
8221,510.10762267,17.18845
8222,1402.59106059,20.59241
8223,684.68337894,36.8224
8224,2.98969983,3.012775
8225,784.08309431,19.38997
8226,786.95555353,20.50093
8227,1271.27136802,8.119515
8228,816.97010544,45.37941
8229,982.88694938,14.18668
8230,1002.36435763,18.77134
8231,459.1928055,16.1387
8232,483.22001786,24.80697
8233,954.94263264,15.66227
8234,1244.21130585,14.36391
8235,473.34821425,30.76184
8236,424.157299,29.69754
8237,989.81824029,16.57192
8238,1482.46139831,9.932489
8239,495.44292581,11.70159
8240,939.42226828,8.106093
8241,958.56698347,17.17014
8242,730.08456014,22.65037
8243,590.25153064,12.21386
8244,480.1995862,21.08447
8245,795.22540907,19.5155
8246,1330.35905453,11.08045
8247,639.99192933,22.68806
8248,618.99330044,16.06369
8249,1382.53190453,16.49584
8250,464.8776269,41.77462
8251,393.27944177,3.452858
8252,918.63360187,16.78675
8253,556.35197535,11.44906
8254,1287.47202473,25.03012
8255,178.86584122,18.06761
8256,1695.47145035,18.60824
8257,1187.33919986,13.57379
8258,648.83837135,18.85959
8259,1783.35627681,17.50131
8260,1878.52912521,28.1132
8261,1083.11540867,7.032958
8262,1611.63059916,25.0041
8263,982.81879392,17.27877
8264,408.13525266,3.851936
8265,1537.71484153,17.793
8266,816.62731746,24.23166
8267,1052.81529018,3.82522
8268,16.17575213,15.47589
8269,478.02720194,10.88772
8270,173.87515164,11.61061
8271,1205.41082631,20.68282
8272,439.09703225,20.57827
8273,702.20799328,22.15627
8274,911.7277582,7.717672
8275,560.63815581,26.65039
8276,427.2552612,26.37516
8277,493.46641905,3.07563
8278,1072.70624599,21.53036
8279,110.54240217,32.59454
8280,436.95283204,0.6829882
8281,491.37480948,7.218236
8282,437.1009518,1.38524
8283,1220.18460649,6.96667
8284,576.50151386,18.06768
8285,1.99516169,2.441492
8286,912.92092975,7.475035
8287,113.12110955,19.99272
8288,193.19721486,16.95143
8289,568.14785978,17.72908
8290,1271.06181433,15.79278
8291,467.03551902,24.1739
8292,1179.2473481,6.471695
8293,613.31028503,23.7472
8294,578.46585359,3.497177
8295,849.9992917,28.97703
8296,543.23086195,13.63284
8297,1331.69530011,13.56718
8298,682.01960135,17.36536
8299,867.88678999,13.92488
8300,569.8077543,14.66651
8301,1331.48949949,12.76698
8302,1201.18990857,4.099879
8303,1123.89403445,24.41329
8304,133.0197266,11.35957
8305,1225.38852305,12.51416
8306,540.63210972,2.360777
8307,1204.5087055,24.68116
8308,989.83487465,6.646559
8309,1211.4621472,26.65049
8310,752.09968809,18.45304
8311,5.36322842,2.849936
8312,1782.36438027,27.60557
8313,11.04016017,13.12733
8314,1021.8371401,17.23358
8315,526.55005483,6.795848
8316,1132.56909083,18.20359
8317,629.6979527,15.30907
8318,1517.33319253,33.81225
8319,397.34442867,1.057456
8320,1646.60805723,24.41295
8321,659.91444226,10.94186
8322,1449.41332898,28.98377
8323,1169.23536414,5.482332
8324,967.56318976,3.753148
8325,779.1026212,18.61649
8326,643.4095161,18.35854
8327,1401.35790366,7.207285
8328,904.89221288,22.07111
8329,724.09302779,17.53649
8330,147.67834019,24.2647
8331,1297.02451739,19.30374
8332,1276.75407888,7.886975
8333,720.79147524,10.58399
8334,1199.53479422,2.380394
8335,1715.61859271,21.74837
8336,1049.9247143,8.1285
8337,1640.37332099,22.83365
8338,487.24136384,22.34001
8339,448.38559208,0.7417537
8340,996.85165102,15.58849
8341,1277.5115118,16.16112
8342,2168.3474062,29.04158
8343,392.31114864,0.7870085
8344,653.76527102,12.0792
8345,0.28507285,1.508283
8346,397.41003826,2.054763
8347,1219.37534722,27.696
8348,961.64921431,16.79666
8349,1821.35220044,14.95857
8350,1042.84790857,8.498843
8351,979.29053428,14.43175
8352,992.95786663,16.925
8353,1285.57994501,20.93422
8354,1784.42106238,18.95493
8355,1841.4269889,20.5673
8356,994.89510825,15.64724
8357,1875.51377189,31.60632
8358,1110.63287715,14.67189
8359,1117.59038094,10.78102
8360,1778.64964661,30.78315
8361,149.89864233,7.737918
8362,1512.67314907,21.48318
8363,454.15532569,13.71828
8364,629.08740927,12.50857
8365,684.41431059,30.29258
8366,1232.76560487,13.25705
8367,1709.31855831,18.98876
8368,1288.95495569,13.1506
8369,515.45688131,23.12417
8370,1024.37850456,33.0327
8371,16.86231764,2.109344
8372,63.26965767,7.716273
8373,552.26243577,16.53976
8374,1192.2720803,10.11867
8375,1196.42600237,12.08751
8376,1180.55228658,26.65897
8377,551.09054453,24.94601
8378,1023.17782415,31.25068
8379,684.62350731,7.043771
8380,1267.51925807,34.7799
8381,1092.78623496,1.928457
8382,1226.56961934,28.12619
8383,443.22931005,17.92358
8384,1267.9278282,30.93747
8385,259.43264754,19.60051
8386,432.17729187,17.52584
8387,1343.39381245,34.99004
8388,310.51594169,22.42218
8389,549.81872354,34.80591
8390,519.09752677,28.57543
8391,1033.31739078,15.22414
8392,784.73753312,15.21603
8393,379.2107803,22.89959
8394,103.53359628,24.23992
8395,458.09558475,3.497217
8396,1291.40759372,5.556785
8397,456.27644109,14.43232
8398,903.56965011,0.00047081
8399,542.17578404,13.49875
8400,1745.56777487,4.885602
8401,974.53250722,3.807368
8402,1885.35153293,29.57709
8403,126.43153462,19.13364
8404,572.61015199,9.518342
8405,1163.2780947,12.98831
8406,735.49189266,27.3079
8407,611.95640647,28.60665
8408,632.07714186,19.51968
8409,1016.80548476,10.54066
8410,618.1140706,33.72245
8411,559.27116506,29.40705
8412,707.03525921,17.53341
8413,970.67812421,24.39033
8414,553.10652969,18.3404
8415,1200.60790182,6.294286
8416,1280.67014617,17.37631
8417,938.64190173,8.356067
8418,150.55528698,9.135511
8419,1079.38149089,12.58535
8420,583.20558037,14.69216
8421,269.25037074,28.12447
8422,1888.55567333,23.40315
8423,559.17376885,11.8875
8424,436.21577586,32.06001
8425,71.37895775,23.03692
8426,908.69669117,2.543597
8427,558.12025598,6.05178
8428,23.50305605,22.3408
8429,1248.53186617,16.84306
8430,523.05002891,28.06306
8431,506.09962941,2.847793
8432,762.07578189,7.107861
8433,453.43102632,7.246233
8434,603.89919142,7.298935
8435,451.12094361,10.12671
8436,1193.90372084,14.11936
8437,112.51865258,26.17784
8438,968.79693968,25.53031
8439,118.62197766,12.24748
8440,594.86823308,20.23619
8441,831.13345061,30.03415
8442,532.6832771,29.02803
8443,584.67014692,19.40995
8444,1216.25585958,30.50418
8445,649.84065508,22.31575
8446,734.77226102,7.810232
8447,995.92600799,12.76804
8448,539.43061355,11.47687
8449,1374.54020135,14.5075
8450,502.14799847,17.78147
8451,610.36360079,25.48942
8452,628.79768522,9.734082
8453,12.84002453,14.34484
8454,336.49632568,32.42952
8455,130.57374274,24.50462
8456,539.07649361,17.65605
8457,1268.64809905,35.32855
8458,1037.35847101,6.949977
8459,394.00088516,15.21537
8460,1028.87445869,22.72816
8461,1755.72700523,13.0474
8462,2376.53902511,45.43936
8463,1031.80297949,21.51217
