,tdx12_SantaCatarina,tdx12_slope_SantaCatarina
5349,4.949029,2.983247
5350,53.52646,5.668972
5351,7.73703,1.742195
5352,433.1585,18.91824
5353,21.27405,9.066409
5354,252.176,7.708544
5355,33.52809,3.928286
5356,61.27765,21.48706
5357,660.9492,18.57843
5358,215.3701,31.13918
5359,527.7427,27.42529
5360,5.387107,1.428797
5361,199.772,19.51356
5362,32.60402,9.47802
5363,856.1425,16.12386
5364,25.93819,11.06489
5365,520.972,39.07873
5366,635.6723,18.83574
5367,280.8214,16.86416
5368,131.0509,6.852003
5369,249.1837,16.03336
5370,99.16601,13.47537
5371,414.5544,32.97495
5372,671.4451,23.421
5373,349.4377,29.18211
5374,693.6956,12.34004
5375,452.1377,24.90165
5376,757.157,6.650227
5377,36.20659,24.5646
5378,3.279311,9.062927
5379,265.174,56.43521
5380,224.9471,25.11526
5381,119.0567,33.58615
5382,54.84513,14.7661
5383,401.2917,17.19067
5384,3.948741,5.052796
5385,377.5507,29.31925
5386,325.1505,25.50086
5387,552.3478,12.36072
5388,666.8648,30.75722
5389,39.92284,26.95555
5390,2.63566,0.5765417
5391,316.1746,25.13907
5392,35.16798,7.969336
5393,311.9425,22.82088
5394,3.136678,0.5498089
5395,216.3898,27.20548
5396,240.593,25.27826
5397,507.226,16.60807
5398,3.89974,2.944627
5399,478.8556,7.199965
5400,69.97835,34.00864
5401,5.794222,9.484962
5402,180.794,6.430516
5403,58.14166,16.79319
5404,166.9515,32.25679
5405,657.2471,18.09741
5406,486.8077,18.55583
5407,10.96544,3.714543
5408,15.59205,1.969344
5409,20.38565,14.74357
5410,1074.396,24.20345
5411,5.789526,4.282024
5412,14.13794,4.099808
5413,0.2416831,NaN
5414,79.48091,24.84993
5415,30.32834,3.588477
5416,707.391,28.73007
5417,460.0433,30.43435
5418,10.2302,2.917963
5419,204.4135,23.67198
5420,30.09342,19.35739
5421,5.387429,2.965254
5422,9.650693,13.82981
5423,608.132,24.34046
5424,337.2931,14.88742
5425,76.04874,14.84589
5426,92.69025,12.12307
5427,250.9659,6.19573
5428,334.0046,27.67257
5429,156.6872,11.99513
5430,93.58219,19.83414
5431,10.9025,3.469511
5432,126.4498,17.30573
5433,240.7063,18.86876
5434,36.75321,28.20783
5435,98.31986,15.86566
5436,2.59827,1.270869
5437,33.51994,3.961348
5438,17.89576,5.583759
5439,245.5718,11.78629
5440,6.339066,4.582647
5441,42.37324,20.19792
5442,63.31038,10.7671
5443,7.763659,2.701021
5444,25.96534,4.849219
5445,67.04137,21.55392
5446,44.98707,29.73343
5447,0.8630974,0.4982046
5448,706.8602,19.21291
5449,811.6553,31.75311
5450,643.7023,24.62828
5451,356.5709,16.94885
5452,444.7889,24.09733
5453,351.5003,20.71225
5454,576.5467,22.20978
5455,359.1352,13.68537
5456,541.8214,19.47634
5457,18.54909,3.921408
5458,109.1389,4.292573
5459,194.0762,21.98416
5460,502.6442,7.014611
5461,10.67308,3.81203
5462,826.2826,23.86542
5463,59.95361,4.89589
5464,279.8334,22.696
5465,1.146339,0.864867
5466,445.6815,19.34783
5467,242.3696,20.52962
5468,517.4688,27.54689
5469,389.7999,16.10828
5470,3.611269,0.7228909
5471,289.7673,11.03276
5472,291.1796,28.82106
5473,274.6019,21.87289
5474,48.85941,16.97711
5475,233.6798,34.66795
5476,7.872601,3.684222
5477,282.6016,32.8395
5478,108.4318,8.075652
5479,936.6585,32.79546
5480,310.438,31.5266
5481,397.7674,22.54299
5482,106.8096,26.63995
5483,271.0423,11.59353
5484,49.05823,29.97697
5485,10.72539,5.535593
5486,553.0263,20.12499
5487,6.633014,2.599912
5488,32.5355,31.45652
5489,6.950819,25.08478
5490,358.2225,20.13534
5491,11.21921,2.504836
5492,1012.8,17.17205
5493,55.25434,24.78108
5494,733.0693,19.98653
5495,455.4519,35.48611
5496,10.1687,13.20948
5497,7.455081,5.695678
5498,13.20706,1.997235
5499,224.5522,17.46253
5500,145.7571,23.39482
5501,219.4574,21.69343
5502,354.8802,30.88422
5503,55.64026,10.72848
5504,34.81904,3.075891
5505,571.7341,36.90945
5506,146.0732,37.45226
5507,319.5468,12.12882
5508,29.64195,17.57137
5509,437.7419,6.728279
5510,505.6015,16.37219
5511,185.1423,25.35519
5512,4.030081,1.032046
5513,59.39854,7.899287
5514,27.33223,8.090101
5515,305.3705,28.45473
5516,152.3337,12.99783
5517,788.2983,16.44307
5518,15.38253,3.371777
5519,562.8744,17.10674
5520,2.977099,6.417137
5521,1.732362,0.3624399
5522,547.5156,28.44345
5523,45.66495,14.00789
5524,24.71995,9.563421
5525,5.71059,1.434665
5526,5.979106,1.609076
5527,105.4342,24.29557
5528,94.11195,17.60782
5529,125.6457,23.58568
5530,238.3523,30.26432
5531,17.90794,1.427799
5532,56.11712,16.03171
5533,530.048,17.95677
5534,293.2381,7.222951
5535,209.8797,17.28359
5536,19.07224,9.639007
5537,1.927791,0.9897062
5538,282.9902,29.26579
5539,1.354082,1.792364
5540,13.62502,2.486011
5541,73.13449,15.78525
5542,30.77916,12.09378
5543,208.0686,31.32409
5544,321.1275,12.65536
5545,87.32321,8.217129
5546,84.60989,26.49333
5547,204.0933,26.64304
5548,284.4397,26.36725
5549,17.53783,4.577229
5550,752.0188,12.29022
5551,350.1295,29.11649
5552,303.7055,2.98474
5553,479.9997,38.17845
5554,379.4645,17.58046
5555,68.13308,22.47638
5556,357.9691,22.22265
5557,178.703,49.36368
5558,51.32731,9.492526
5559,10.76926,4.964549
5560,9.258998,5.156428
5561,750.5275,23.52438
5562,8.138746,3.756293
5563,662.8006,17.12776
5564,556.9492,35.96138
5565,505.068,22.1516
5566,739.3749,28.02332
5567,461.1009,34.71239
5568,142.3232,19.09173
5569,23.2368,4.634454
5570,498.0067,29.28193
5571,1.796456,0.8742003
5572,107.4292,26.40515
5573,16.28902,5.894905
5574,424.9167,30.79126
5575,25.05924,10.21046
5576,233.7324,11.40532
5577,609.2056,2.421422
5578,180.5088,10.0749
5579,685.5282,28.6612
5580,641.1188,15.21905
5581,11.40117,8.693574
5582,115.8045,19.61767
5583,11.05554,0.3350205
5584,47.94268,26.68882
5585,104.3795,6.93504
5586,1.553142,1.21058
5587,815.5711,27.84669
5588,65.36214,17.43498
5589,36.00584,25.39355
5590,637.1798,7.122727
5591,354.0924,15.85057
5592,7.957118,0.8290463
5593,417.0178,36.02763
5594,454.8217,16.25914
5595,53.71679,13.66995
5596,62.58454,8.498921
5597,95.99383,11.33116
5598,969.2242,11.30506
5599,511.3516,28.68426
5600,23.38992,10.9458
5601,250.5775,7.579335
5602,21.98354,1.443226
5603,10.28139,12.01355
5604,394.4159,25.4113
5605,181.2584,14.494
5606,473.0828,28.5824
5607,16.33071,23.37964
5608,283.7244,28.56421
5609,9.194539,6.572829
5610,183.672,36.11625
5611,153.7195,22.84611
5612,724.856,9.762195
5613,875.9145,15.78252
5614,109.2352,40.76997
5615,123.0036,11.39834
5616,268.5834,20.47578
5617,196.7686,4.914689
5618,23.57663,16.54317
5619,298.6197,19.02135
5620,794.2486,10.3986
5621,86.65163,7.661671
5622,232.5464,28.20479
5623,590.9155,12.57201
5624,3.25532,0.08669132
5625,21.73219,2.994221
5626,9.58433,5.61055
5627,35.83715,24.59388
5628,340.5862,39.58447
5629,42.20892,8.163902
5630,154.775,24.08573
5631,33.43758,14.17432
5632,1.618662,2.688799
5633,1102.468,40.56009
5634,39.3284,23.95098
5635,222.0626,23.10822
5636,16.67704,NaN
5637,254.9195,23.97519
5638,349.3729,11.17113
5639,476.2811,NaN
5640,2.001985,1.260623
5641,270.4371,20.34687
5642,40.22147,15.29784
5643,4.70059,3.857349
5644,152.292,18.69948
5645,745.0649,16.81716
5646,486.2857,15.44843
5647,6.067867,6.049306
5648,942.6611,39.42393
5649,423.8883,20.39511
5650,32.74149,24.05949
5651,1174.298,20.06
5652,7.764165,1.079268
5653,351.0801,32.03764
5654,331.493,33.79253
5655,61.42849,16.20881
5656,306.4158,23.25005
5657,331.7804,18.19002
5658,383.1219,29.39796
5659,4.49836,1.051233
5660,33.17283,7.699219
5661,660.5057,29.82725
5662,254.3235,14.0487
5663,169.1013,12.33798
5664,253.1958,8.892181
5665,124.7659,23.61494
5666,8.927712,7.354681
5667,3.626763,0.995077
5668,389.5948,19.20619
5669,659.8019,31.79949
5670,187.7337,30.31848
5671,8.557772,2.87887
5672,162.9794,46.96056
5673,410.6851,27.70971
5674,256.0634,14.48548
5675,24.29534,40.71586
5676,1.579751,4.481655
5677,1034.757,13.81454
5678,302.431,14.17676
5679,634.5359,36.10829
5680,11.92163,23.31667
5681,220.0436,22.92501
5682,45.36154,0.8730424
5683,501.7489,27.17804
5684,1.731627,1.493942
5685,1039.271,21.865
5686,546.6099,22.52935
5687,434.8222,24.3765
5688,193.8308,12.48713
5689,97.54814,27.38992
5690,98.97538,25.44086
5691,50.25925,12.21833
5692,8.771665,0.7010318
5693,261.9073,13.98849
5694,1111.25,11.75762
5695,120.3819,21.9084
5696,666.7419,10.19696
5697,77.46113,8.136588
5698,655.7053,36.01592
5699,768.8143,27.1748
5700,887.8148,26.62003
5701,123.303,20.2417
5702,235.9293,19.23586
5703,328.4679,24.38357
5704,2.475712,0.3785202
5705,292.9713,16.11996
5706,232.0774,12.63435
5707,79.84875,27.5569
5708,218.6008,26.03289
5709,7.793653,16.98963
5710,114.0127,25.68203
5711,204.1936,16.52834
5712,287.631,30.98014
5713,595.4587,17.98177
5714,305.6391,23.3458
5715,865.312,16.56631
5716,430.0924,29.83866
5717,394.0919,30.88699
5718,2.310119,0.939418
5719,201.5217,21.2259
5720,351.2587,21.57203
5721,319.7496,26.60183
5722,104.4651,21.96852
5723,147.241,28.93478
5724,5.547866,2.031445
5725,35.22572,4.931376
5726,3.731347,0.5892399
5727,1050.198,24.43665
5728,26.22435,1.987977
5729,527.4174,28.49985
5730,24.05067,9.50651
5731,685.6225,18.83704
5732,64.51456,19.99766
5733,11.89598,4.557959
5734,108.7484,23.53855
5735,21.19838,6.653328
5736,20.66617,6.104575
5737,1.913613,0.4722153
5738,122.7196,10.62647
5739,104.2542,28.93197
5740,673.2429,28.52823
5741,81.89409,24.54653
5742,372.1643,27.41653
5743,168.8976,24.65757
5744,43.90893,5.981458
5745,11.88435,3.766762
5746,488.7252,12.03837
5747,634.8754,6.646484
5748,457.8898,25.52196
5749,154.2757,14.04825
5750,4.342801,0.1248628
5751,75.17235,27.59761
5752,431.8512,28.78676
5753,199.963,26.93715
5754,34.90175,20.70405
5755,1108.123,7.802994
5756,313.0709,17.22744
5757,524.5539,23.43349
5758,872.1937,37.92879
5759,648.7699,32.02743
5760,133.7409,21.8434
5761,822.1152,7.034564
5762,107.6283,32.56961
5763,5.493412,2.836249
5764,428.2121,12.97803
5765,25.88104,8.292474
5766,349.7562,17.89866
5767,3.292349,2.163938
5768,8.380685,1.472766
5769,3.239327,0.9539696
5770,614.558,22.26294
5771,969.6232,21.02666
5772,2.332499,0.5571668
5773,22.67547,11.84483
5774,18.51925,10.76461
5775,297.329,19.61511
5776,3.000412,0.4851557
5777,19.89271,10.47004
5778,NaN,NaN
5779,726.573,8.976358
5780,416.743,17.94114
5781,92.26385,24.43769
5782,5.459937,0.678825
5783,51.35494,16.44931
5784,803.6371,19.46858
5785,449.3373,33.56044
5786,45.8629,7.846807
5787,9.980216,7.519219
5788,171.9382,9.561501
5789,61.64966,18.11473
5790,189.7256,23.0796
5791,518.8688,27.85103
5792,374.593,18.95502
5793,84.27084,15.42724
5794,11.06127,3.114372
5795,338.1432,18.19615
5796,417.1541,32.02063
5797,4.474391,2.070851
5798,1.500631,1.561748
5799,120.2421,28.06576
5800,412.9809,4.683649
5801,336.136,3.494718
5802,435.0398,28.42531
5803,553.936,10.09068
5804,336.2021,24.12384
5805,8.162018,2.520052
5806,105.0249,12.27694
5807,4.422213,0.4116419
5808,10.67472,0.4233068
5809,2.733848,0.7295231
5810,20.43806,20.15615
5811,32.29933,2.824941
5812,1147.586,7.804454
5813,481.7242,24.19772
5814,3.760289,2.022262
5815,246.1875,14.20837
5816,224.5054,10.83105
5817,45.90464,26.13129
5818,383.1869,19.89686
5819,130.311,20.25724
5820,67.70842,18.51881
5821,32.41849,19.98965
5822,174.8466,5.305289
5823,89.62823,22.21353
5824,388.5314,25.54882
5825,161.2361,12.43062
5826,532.1511,22.13021
5827,917.3347,24.5344
5828,136.5624,16.22869
5829,32.64411,6.35323
5830,174.6362,4.564328
5831,81.53436,12.99284
5832,98.26625,10.34891
5833,30.9331,3.161114
5834,34.54804,8.11433
5835,846.2162,16.68329
5836,28.06046,17.99213
5837,206.174,24.96624
5838,49.92519,23.21896
5839,325.9959,17.53103
5840,135.6806,38.03585
5841,159.3138,21.30288
5842,74.37989,37.60902
5843,233.7035,19.96801
5844,571.5324,27.90523
5845,673.0024,15.0564
5846,266.211,10.51398
5847,21.64446,13.87385
5848,387.6935,23.29152
5849,361.7114,29.29374
5850,377.7984,25.14808
5851,3.681302,0.3617711
5852,252.7769,6.323879
5853,85.55669,12.05605
5854,336.5672,36.06886
5855,143.6407,11.27614
5856,27.15485,0.492052
5857,179.626,32.91922
5858,2.641529,1.105261
5859,4.193529,0.3592426
5860,688.8471,25.95218
5861,432.0923,19.31743
5862,215.8833,22.70886
5863,238.4619,13.23211
5864,296.9002,28.01928
5865,27.45672,6.801476
5866,2.267393,2.370555
5867,193.8042,28.26155
5868,8.062008,0.7427403
5869,119.3788,22.38147
5870,2.291866,0.3714494
5871,261.8397,30.75817
5872,115.8015,18.00287
5873,213.6809,20.01548
5874,124.3863,16.1352
5875,240.7759,5.631334
5876,172.7588,21.75637
5877,8.116491,1.013152
5878,51.72611,5.513926
5879,578.155,25.76767
5880,16.55567,14.96932
5881,147.9302,18.51002
5882,2.520701,0.8210912
5883,323.9533,35.70316
5884,1.849596,2.990788
5885,223.8624,12.70258
5886,12.08284,3.071352
5887,5.05588,2.748282
5888,474.4828,27.72808
5889,8.203269,2.31166
5890,38.40594,6.050281
5891,3.032026,6.164676
5892,54.51795,8.036853
5893,74.53794,13.62899
5894,632.6262,30.89094
5895,2.780884,0.8721741
5896,19.57057,6.133457
5897,488.0768,14.04751
5898,472.1173,6.307104
5899,95.74645,28.75028
5900,13.87576,19.87865
5901,12.38291,3.004856
5902,482.1254,19.85977
5903,35.34171,7.256092
5904,179.7945,24.65805
5905,236.5427,8.276153
5906,71.57935,4.918033
5907,527.0508,14.54539
5908,13.84819,2.880605
5909,8.24246,4.105942
5910,715.4764,1.927568
5911,20.42101,4.635729
5912,39.28798,17.49136
5913,180.7036,34.80325
5914,146.0088,34.83715
5915,93.22475,23.09959
5916,1.316866,NaN
5917,374.6899,8.545233
5918,107.6331,13.76304
5919,336.7136,16.33311
5920,336.2749,20.22799
5921,16.92601,4.31647
5922,9.284216,6.458637
5923,93.87109,35.03604
5924,2.716989,1.941397
5925,154.962,11.61578
5926,187.1056,36.53065
5927,124.3344,15.99316
5928,1.132117,1.72298
5929,336.1535,22.53727
5930,598.7874,29.00718
5931,23.70256,25.33899
5932,649.2057,30.96541
5933,695.201,22.86868
5934,753.6058,34.49421
5935,313.4535,11.84429
5936,15.72835,7.33564
5937,647.1278,9.682859
5938,92.18731,9.199794
5939,165.2371,24.08507
5940,389.2975,25.44027
5941,2.64649,1.374848
5942,164.498,31.41489
5943,112.069,24.70391
5944,70.55042,12.96034
5945,1.51986,0.8318217
5946,569.9599,6.605228
5947,37.73616,19.61741
5948,343.9601,15.53532
5949,180.2282,14.78912
5950,16.84059,0.9595245
5951,27.02897,21.16865
5952,411.0436,31.39093
5953,13.81032,10.01388
5954,100.7174,14.47397
5955,48.43025,4.989676
5956,1138.336,21.98194
5957,22.66766,1.344158
5958,476.0416,10.0054
5959,652.3508,19.57512
5960,1.405334,NaN
5961,115.8406,27.32136
5962,3.98865,0.408375
5963,2.418638,0.9482463
5964,61.27244,9.004982
5965,421.2403,21.65479
5966,228.1676,7.655589
5967,17.38544,1.144512
5968,10.38469,2.093271
5969,2.018178,1.611672
5970,333.201,17.55096
5971,18.64683,3.388678
5972,2.371013,0.2502338
5973,10.36075,4.059131
5974,60.85414,20.93284
5975,695.5892,19.32582
5976,1.791432,0.7344391
5977,220.1282,31.11354
5978,904.5924,22.54801
5979,561.9151,7.274519
5980,352.1072,18.91913
5981,4.947262,4.994412
5982,220.1557,28.16461
5983,644.6899,24.84577
5984,1.129514,0.7447392
5985,70.61327,6.494807
5986,493.1046,40.24052
5987,44.69259,11.33091
5988,305.1009,24.93906
5989,247.7323,19.989
5990,633.9586,24.54921
5991,9.598028,7.506286
5992,904.9468,23.12584
5993,681.6017,17.31655
5994,251.391,34.00341
5995,332.2728,21.6848
5996,452.3307,30.25529
5997,284.6561,13.71186
5998,374.0992,18.28431
5999,65.95045,5.472678
6000,89.49612,11.09463
6001,76.37688,17.58613
6002,3.139601,0.3527234
6003,124.2976,21.63809
6004,179.3123,30.58161
6005,217.8718,26.69554
6006,157.9173,25.84416
6007,707.5944,27.46945
6008,266.7007,26.53381
6009,542.0389,26.02232
6010,1.594435,0.3434943
6011,243.1677,21.45036
6012,591.5477,44.91068
6013,216.9686,39.83252
6014,20.39881,21.90798
6015,555.1009,5.271005
6016,586.5367,7.060553
6017,420.4676,13.55601
6018,623.6957,31.77608
6019,548.1296,34.13396
6020,436.492,29.28318
6021,292.7163,3.109136
6022,1.595644,1.02268
6023,197.57,14.73036
6024,381.5185,5.005083
6025,260.59,27.36898
6026,709.3368,20.18468
6027,68.4151,22.37426
6028,536.8134,11.98033
6029,356.7705,11.23417
6030,459.6422,12.98684
6031,3.837359,2.14185
6032,2.338781,2.254075
6033,497.0166,24.65292
6034,73.0071,19.9271
6035,12.55169,3.517932
6036,151.4742,18.30594
6037,358.5364,20.39793
6038,175.6587,13.01993
6039,642.8854,22.87665
6040,561.3452,27.16795
6041,494.2672,26.84172
6042,638.8622,10.1898
6043,187.9552,20.12366
6044,225.8223,5.859761
6045,198.9158,27.98796
6046,35.00157,1.836374
6047,594.0773,30.91505
6048,191.3987,31.71828
6049,934.5685,8.804279
6050,2.371787,1.121289
6051,328.3666,35.27821
6052,236.3115,19.47567
6053,372.8234,25.71249
6054,226.7467,20.91881
6055,446.8448,30.90046
6056,62.5971,6.930237
6057,186.6331,25.69282
6058,361.5627,24.66854
6059,2.376081,1.958795
6060,25.00315,29.46997
6061,222.7598,22.31286
6062,28.52537,3.482937
6063,30.22648,31.08037
6064,6.256575,0.824858
6065,817.2748,22.36138
6066,2.218466,0.9136719
6067,79.29565,25.99344
6068,6.180327,11.22716
6069,1042.382,23.98789
6070,60.98398,6.069827
6071,2.223451,1.272801
6072,839.2844,6.649559
6073,348.0108,23.272
6074,297.7316,16.86124
6075,2.790868,5.112996
6076,5.040066,0.9340024
6077,63.81599,33.77977
6078,201.3631,21.27536
6079,2.11612,1.571084
6080,10.2132,14.33554
6081,365.2756,27.43414
6082,163.756,25.76099
6083,110.9247,35.71066
6084,224.8664,28.4311
6085,3.990021,1.322987
6086,26.7762,4.068571
6087,35.00021,11.26603
6088,271.8918,17.2933
6089,568.0911,5.145171
6090,869.2223,22.78788
6091,288.8772,20.99006
6092,30.0322,2.489237
6093,164.2047,11.75255
6094,251.5408,16.16323
6095,327.7091,12.77642
6096,3.646122,2.806053
6097,23.2728,4.399497
6098,3.016245,2.378449
6099,945.1852,24.43873
6100,120.3495,20.98495
6101,213.3884,40.55825
6102,654.0147,3.547626
6103,416.6311,20.59793
6104,7.218753,1.118666
6105,339.3659,11.82221
6106,162.8674,27.05865
6107,258.4409,22.89944
6108,75.50729,21.53464
6109,1.409555,0.8585378
6110,372.7476,17.12697
6111,701.531,27.9629
6112,46.01662,5.611649
6113,22.45581,2.833915
6114,691.3961,15.46754
6115,3.753361,1.126912
6116,396.8948,21.48453
6117,11.03829,5.463551
6118,719.552,26.45466
6119,36.25729,9.34309
6120,3.970097,NaN
6121,118.5999,22.14039
6122,278.9744,32.04544
6123,749.0986,27.94771
6124,422.4037,39.08582
6125,2.735727,1.167482
6126,265.2082,31.62377
6127,88.0568,19.58584
6128,4.083586,3.440165
6129,142.7961,5.281535
6130,4.312916,1.824168
6131,149.0014,9.662483
6132,573.5425,26.02809
6133,24.04368,15.88959
6134,906.2186,7.294933
6135,487.2215,14.64448
6136,187.4905,12.28116
6137,848.6828,25.8796
6138,22.30258,3.182687
6139,105.6732,25.22484
6140,5.615558,1.388018
6141,8.377972,11.11904
6142,319.7441,15.56286
6143,213.2979,25.25752
6144,67.13026,9.863508
6145,400.3153,35.98391
6146,633.5,28.55227
6147,466.7394,39.89815
6148,550.3702,24.10899
6149,104.1953,25.42801
6150,7.438375,2.507305
6151,69.75252,22.66479
6152,49.14452,11.00216
6153,245.1019,26.8902
6154,386.1355,25.91553
6155,436.2103,7.327025
6156,23.75143,20.82639
6157,453.7044,25.29836
6158,41.89674,20.02769
6159,649.5867,21.53891
6160,437.2145,24.62776
6161,32.68938,0.4305315
6162,521.8229,16.23785
6163,304.2725,30.40045
6164,8.255662,11.33256
6165,455.613,29.27972
6166,329.363,15.59236
6167,254.3595,30.98226
6168,2.874569,0.5772225
6169,78.97104,24.74002
6170,119.1105,20.18793
6171,119.9539,17.59475
6172,386.9107,20.53118
6173,650.5889,12.40349
6174,289.1861,27.84307
6175,16.87087,1.735584
6176,3.246353,2.32974
6177,93.45402,25.589
6178,356.6751,35.77415
6179,558.2882,26.90419
6180,217.1578,16.00364
6181,413.4503,20.23709
6182,542.7906,26.77593
6183,10.23764,20.48322
6184,31.27908,25.23177
6185,33.4599,34.72936
6186,281.6782,16.5646
6187,838.7966,2.380963
6188,111.0386,22.82029
6189,22.76795,1.544877
6190,8.022756,0.4705627
6191,NaN,NaN
6192,404.3293,27.05846
6193,19.36485,0.6346068
6194,146.8627,18.95186
6195,308.8073,19.50848
6196,56.97382,17.30537
6197,755.2125,31.01386
6198,567.8813,11.10357
6199,12.28672,2.189565
6200,347.6622,22.8668
6201,198.6088,29.88057
6202,58.88355,5.418965
6203,728.603,19.18568
6204,41.22298,3.444133
6205,156.0229,22.94118
6206,693.771,19.89478
6207,219.2702,23.47849
6208,586.3093,26.14352
6209,53.89325,3.551769
6210,474.078,22.94278
6211,747.6479,23.88367
6212,445.7871,12.24647
6213,141.3964,9.686635
6214,60.7454,14.81619
6215,13.95286,8.563593
6216,233.6343,26.10051
6217,389.2188,13.85022
6218,2.456388,5.65542
6219,40.17682,9.752575
6220,579.445,37.60442
6221,1122.666,17.11296
6222,5.202036,1.18627
6223,74.37572,2.873243
6224,2.042008,1.104206
6225,600.3549,5.007253
6226,1230.914,12.76917
6227,286.3333,30.96819
6228,1.623042,0.7493605
6229,49.42958,10.3342
6230,150.1785,12.50676
6231,119.0356,4.043715
6232,12.37883,5.738538
6233,154.5465,15.17391
6234,605.1655,16.02613
6235,461.1734,32.10559
6236,353.4469,28.92862
6237,181.1741,20.84716
6238,10.84586,1.587318
6239,1043.064,37.62138
6240,295.1443,17.97494
6241,369.6713,6.529938
6242,1.405624,NaN
6243,767.3123,10.35244
6244,18.79032,7.857952
6245,267.7398,16.18234
6246,17.50554,2.148468
6247,15.52874,11.70306
6248,0.8254471,0.2825508
6249,35.44555,4.284046
6250,173.828,19.61147
6251,80.15742,18.57785
6252,255.8067,20.40654
6253,681.9382,24.35115
6254,548.1921,27.70225
6255,561.5616,18.64822
6256,9.626328,7.928999
6257,32.47958,8.848944
6258,6.633811,2.02435
6259,28.7309,13.34855
6260,590.4917,14.28896
6261,814.4094,18.51602
6262,404.7725,3.227695
6263,202.1262,17.55478
6264,265.8566,31.52131
6265,114.0489,26.95221
6266,336.1024,24.47249
6267,127.1844,21.92781
6268,5.742292,6.617567
6269,367.3509,31.69269
6270,2.669953,4.912409
6271,2.426928,1.059397
6272,378.6024,11.84877
6273,490.3804,7.68962
6274,1025.308,14.86308
6275,30.35151,27.21207
6276,10.67782,10.16257
6277,123.8197,29.286
6278,302.6421,20.57449
6279,98.97948,28.2165
6280,0.7320495,NaN
6281,340.2478,9.316562
6282,50.99696,14.59179
6283,237.8945,13.08872
6284,208.3278,12.56897
6285,157.7628,17.68765
6286,384.8709,15.78786
6287,8.275672,1.085608
6288,4.706559,1.480822
6289,310.5523,5.866345
6290,5.339339,2.569099
6291,346.9278,21.40119
6292,553.1367,13.16129
6293,11.99771,1.568313
6294,277.5799,20.3746
6295,212.7643,34.31473
6296,1048.859,42.02419
6297,554.7216,26.90531
6298,766.5526,11.42731
6299,36.23185,1.007806
6300,60.60519,19.59023
6301,148.4546,7.231684
6302,1015.241,20.19312
6303,16.02033,0.9880074
6304,905.8652,28.83548
6305,5.992103,1.008218
6306,11.5604,14.92613
6307,279.9294,11.96864
6308,18.24948,38.13088
6309,12.78793,0.5678649
6310,214.3848,17.83114
6311,7.330971,2.288493
6312,110.61,10.83703
6313,324.9637,37.89493
6314,4.855045,1.166713
6315,43.38964,17.10897
6316,25.08825,14.82136
6317,7.248886,1.10462
6318,36.91342,11.479
6319,561.5571,20.84581
6320,352.72,24.85572
6321,2.45816,0.4644991
6322,474.4755,23.80587
6323,14.63843,4.271316
6324,123.4133,29.37828
6325,509.9336,30.07127
6326,38.83263,38.82371
6327,455.0732,42.31623
6328,4.770733,2.871184
6329,490.2043,26.88282
6330,195.2508,17.20726
6331,734.2017,17.34961
6332,2.790495,1.026471
6333,107.4848,28.58065
6334,4.409121,5.09651
6335,387.644,21.488
6336,189.1683,28.17693
6337,147.5408,17.56471
6338,155.727,28.6544
6339,4.357267,6.472029
6340,1.705572,1.504241
6341,800.5997,12.90497
6342,463.2128,22.99873
6343,672.4608,33.47596
6344,149.8893,27.52571
6345,221.7773,5.216779
6346,84.30023,18.04992
6347,863.9825,20.36558
6348,434.601,19.70982
6349,118.4801,29.65736
6350,1008.99,33.60109
6351,68.8178,24.7545
6352,84.93615,22.45015
6353,112.8938,11.25993
6354,237.4865,19.89494
6355,208.2053,26.77519
6356,125.5369,7.20166
6357,4.568738,0.2052638
6358,2.229188,0.3583767
6359,121.9163,24.59903
6360,15.6936,1.524795
6361,36.15852,24.34975
6362,403.3495,12.01003
6363,788.7678,23.73893
6364,2.254537,0.7133022
6365,310.8512,20.49062
6366,786.4436,24.92312
6367,121.5792,21.33561
6368,306.2958,17.38022
6369,37.6807,17.38515
6370,219.35,23.48452
6371,32.22398,3.24901
6372,104.1741,28.53845
6373,32.44076,15.15076
6374,542.2499,24.04299
6375,724.691,36.61409
6376,275.042,24.22996
6377,116.0055,20.95705
6378,4.757118,3.93776
6379,338.221,14.72025
6380,738.2761,33.24896
6381,102.729,10.98352
6382,50.96181,18.55067
6383,8.777352,2.216061
6384,2.461624,0.6212404
6385,26.9342,18.4643
6386,14.11549,12.16665
6387,64.27431,16.44518
6388,355.3518,24.20099
6389,97.16981,16.1337
6390,229.4793,21.597
6391,128.8566,30.68578
6392,787.6244,12.21541
6393,22.37127,9.556656
6394,840.4721,39.546
6395,515.5035,31.23763
6396,59.42118,15.23203
6397,444.1348,21.67332
6398,45.7838,25.60454
6399,848.1974,11.2288
6400,238.8152,35.6657
6401,844.9653,11.38786
6402,48.16935,15.94389
6403,249.4303,18.39701
6404,820.403,18.27143
6405,475.4962,18.8299
6406,461.054,16.55042
6407,147.2813,30.55908
6408,1138.533,23.12777
6409,429.8847,2.348773
6410,864.9272,12.96586
6411,722.5579,28.61566
6412,456.3569,30.43191
6413,25.01302,6.181403
6414,881.9276,32.41431
6415,62.21265,25.46392
6416,943.2784,32.79613
6417,410.9875,24.73333
6418,626.743,37.42977
6419,581.1918,1.986706
6420,272.4133,19.54185
6421,16.07268,11.02792
6422,254.4695,27.76677
6423,3.259248,4.285106
6424,5.292679,5.529348
6425,87.4017,29.26671
