,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos
408,31.9356,28.09236,38.0,31.30656392,NaN,NaN,NaN,NaN
409,54.14276,54.61205,63.0,56.60603266,68.0,61.60603266,60.0,53.60625621
410,47.5617,48.43114,57.0,49.9568343,54.0,46.9568343,NaN,NaN
411,48.36016,44.46411,54.0,47.12543229,52.0,45.12543229,NaN,NaN
412,40.76675,41.03893,47.0,38.91453779,48.0,39.91453779,49.0,40.91475729
413,27.3113,29.1274,40.0,33.76612922,50.0,43.76612922,34.0,27.76566647
414,33.10466,30.61283,42.0,34.88888089,37.0,29.88888089,44.0,36.88842299
415,41.05211,41.16146,51.0,43.99225018,39.0,31.99225018,NaN,NaN
416,28.4888,28.63314,37.0,31.12396847,50.0,44.12396847,34.0,28.12328788
417,43.37244,42.66073,52.0,45.47449995,73.0,66.47449995,NaN,NaN
418,33.67525,35.21231,44.0,36.89375299,45.0,37.89375299,39.0,31.89326149
419,44.34901,44.22493,51.0,42.80696171,57.0,48.80696171,53.0,44.80696171
420,38.66215,39.50819,48.0,41.35599696,48.0,41.35599696,NaN,NaN
421,47.87128,48.56504,55.0,47.58013145,49.0,41.58013145,NaN,NaN
422,35.60516,34.73024,46.0,39.909739,49.0,42.909739,NaN,NaN
423,18.47571,18.28526,25.0,18.03009546,18.0,11.03009546,25.0,18.03009546
424,44.89567,44.29602,54.0,46.15441612,50.0,42.15441612,54.0,46.15441612
425,44.5639,45.27659,52.0,44.70109792,54.0,46.70109792,NaN,NaN
426,45.7449,41.56819,47.0,40.65109245,55.0,48.65109245,52.0,45.65109245
427,25.92419,26.31289,32.0,25.90660648,36.0,29.90660648,NaN,NaN
428,47.97536,48.00927,54.0,46.73441252,52.0,44.73441252,53.0,45.73441252
429,41.58013,41.70925,50.0,41.72940745,66.0,57.72940745,53.0,44.72940745
430,43.99372,44.08837,51.0,43.6321363,58.0,50.6321363,52.0,44.6321363
431,41.04398,39.15668,52.0,45.16970281,56.0,49.16970281,50.0,43.1692598
432,45.67376,44.12244,55.0,46.86814565,57.0,48.86814565,54.0,45.86835036
433,19.76505,18.79275,17.0,10.92219414,32.0,25.92219414,27.0,20.92151091
434,47.92892,47.9347,58.0,51.3461184,61.0,54.3461184,57.0,50.34634909
435,26.54357,26.21317,37.0,31.2275948,38.0,32.2275948,30.0,24.22711345
436,25.6974,26.95787,38.0,31.82272264,32.0,25.82272264,32.0,25.82203908
437,20.51841,20.77779,37.0,30.59575782,22.0,15.59575782,NaN,NaN
438,39.49308,41.56826,52.0,44.03475207,58.0,50.03475207,50.0,42.03495866
439,45.31445,43.23294,49.0,41.01165605,58.0,50.01165605,50.0,42.011869
440,18.5896,18.92087,27.0,20.10090426,25.0,18.10090426,28.0,21.10090426
441,22.43593,22.0832,33.0,26.50282329,36.0,29.50282329,NaN,NaN
442,47.07175,49.4434,55.0,48.75566016,65.0,58.75566016,55.0,48.75520776
443,46.27121,49.73028,58.0,50.67430316,61.0,53.67430316,NaN,NaN
444,48.40609,48.61004,53.0,45.98000642,72.0,64.98000642,NaN,NaN
445,28.66649,27.79053,36.0,29.56215397,42.0,35.56215397,NaN,NaN
446,40.47676,39.98479,47.0,39.40757014,45.0,37.40757014,49.0,41.40777651
447,16.63309,16.69254,23.0,16.15988154,22.0,15.15988154,NaN,NaN
448,37.38498,36.60073,45.0,36.81856478,40.0,31.81856478,NaN,NaN
449,30.12175,30.41924,38.0,32.04995597,52.0,46.04995597,36.0,30.0492754
450,26.36836,26.70706,35.0,27.14163187,25.0,17.14163187,34.0,26.14115943
451,42.85793,42.82191,51.0,43.41034871,54.0,46.41034871,53.0,45.41056425
452,17.44584,18.29761,28.0,21.82548435,25.0,18.82548435,NaN,NaN
453,21.63799,21.12224,28.0,20.6856346,26.0,18.6856346,28.0,20.6856346
454,45.28217,44.56336,49.0,41.10173772,45.0,37.10173772,52.0,44.10173772
455,29.25219,29.55566,38.0,31.43567149,40.0,33.43567149,NaN,NaN
456,25.54858,23.32098,27.0,20.86492044,31.0,24.86492044,NaN,NaN
457,41.20763,41.34536,49.0,41.61425284,49.0,41.61425284,49.0,41.61425284
458,24.93707,27.82174,39.0,32.76671507,60.0,53.76671507,NaN,NaN
459,49.82364,49.87568,56.0,49.67923558,56.0,49.67923558,56.0,49.67879088
460,48.87252,47.72985,53.0,46.78945371,33.0,26.78945371,54.0,47.78901944
461,49.4405,46.68467,53.0,45.53727192,50.0,42.53727192,55.0,47.53727192
462,51.4107,49.08529,56.0,49.53435027,72.0,65.53435027,NaN,NaN
463,39.76006,38.4312,47.0,40.18923693,52.0,45.18923693,NaN,NaN
464,48.02171,48.15935,55.0,49.02606287,56.0,50.02606287,50.0,44.02538458
465,44.78416,47.17703,54.0,47.61846653,69.0,62.61846653,53.0,46.61778908
466,39.1754,38.99644,47.0,40.6445895,46.0,39.6445895,NaN,NaN
467,39.90652,39.74378,48.0,41.12216371,31.0,24.12216371,49.0,42.12148337
468,19.54815,21.80812,28.0,21.81126777,39.0,32.81126777,30.0,23.81058424
469,46.8898,46.7477,55.0,46.94550593,57.0,48.94550593,55.0,46.94571119
470,26.0647,31.81717,44.0,38.11999145,46.0,40.11999145,NaN,NaN
471,50.44879,49.6656,55.0,48.36459199,59.0,52.36459199,56.0,49.36415244
472,30.05802,30.10051,44.0,36.82623496,28.0,20.82623496,40.0,32.82578458
473,21.47463,25.45585,35.0,28.10112973,28.0,21.10112973,NaN,NaN
474,44.89288,45.04948,52.0,45.12656502,70.0,63.12656502,53.0,46.12656502
475,34.39551,33.22084,43.0,36.36392002,53.0,46.36392002,41.0,34.36346564
476,49.42982,49.72235,55.0,47.91773308,60.0,52.91773308,NaN,NaN
477,46.93604,48.77858,56.0,49.50437242,62.0,55.50437242,59.0,52.50392657
478,31.28612,28.8135,34.0,27.40564971,37.0,30.40564971,36.0,29.40517157
479,49.85295,46.44658,56.0,47.6305351,51.0,42.6305351,57.0,48.63075348
480,39.6221,40.78473,51.0,43.45524194,53.0,45.45524194,51.0,43.45524194
481,40.18613,38.84217,44.0,37.81089168,55.0,48.81089168,NaN,NaN
482,43.49961,44.43695,49.0,42.11632508,56.0,49.11632508,51.0,44.11564569
483,43.07491,42.9474,50.0,41.59489233,53.0,44.59489233,51.0,42.59510424
484,43.55901,41.98083,48.0,41.11536527,44.0,37.11536527,46.0,39.11489994
485,31.97075,31.70401,38.0,31.69375008,55.0,48.69375008,NaN,NaN
486,22.41881,22.34082,31.0,25.07592613,37.0,31.07592613,31.0,25.0752431
487,46.12008,46.17957,52.0,44.72381507,55.0,47.72381507,53.0,45.72333505
488,49.5857,47.99494,53.0,45.06801605,35.0,27.06801605,53.0,45.06801605
489,43.99603,45.32423,58.0,50.13253824,44.0,36.13253824,55.0,47.13253824
490,45.09282,46.68093,53.0,45.86272575,68.0,60.86272575,NaN,NaN
491,48.35676,49.90564,55.0,47.7516586,61.0,53.7516586,54.0,46.7516586
492,41.73382,42.91962,50.0,42.5053576,50.0,42.5053576,50.0,42.50556146
493,18.07214,18.23644,30.0,23.61865574,32.0,25.61865574,NaN,NaN
494,46.94479,47.27718,51.0,43.73064219,61.0,53.73064219,NaN,NaN
495,22.3965,20.97545,29.0,21.85149448,31.0,23.85149448,26.0,18.85080898
496,8.294891,3.976217,23.0,17.19337123,47.0,41.19337123,27.0,21.19337123
497,44.58719,46.25788,52.0,44.96274355,46.0,38.96274355,NaN,NaN
498,47.20855,47.83144,54.0,46.75518148,50.0,42.75518148,NaN,NaN
499,41.9246,44.1036,54.0,46.16774555,35.0,27.16774555,52.0,44.16774555
500,34.43777,34.37765,42.0,35.8063739,44.0,37.8063739,42.0,35.80569138
501,42.16446,41.39848,49.0,41.09449517,44.0,36.09449517,49.0,41.0947119
502,50.16158,46.67204,53.0,45.06421067,46.0,38.06421067,56.0,48.0644201
503,37.66033,38.20387,47.0,40.358844,46.0,39.358844,45.0,38.358844
504,39.10434,37.80318,45.0,36.88952853,51.0,42.88952853,48.0,39.88974192
505,27.0575,26.56572,32.0,25.49943907,34.0,27.49943907,36.0,29.4989535
506,44.56912,45.70686,53.0,44.76083018,59.0,50.76083018,54.0,45.76103851
507,24.03095,24.9088,32.0,25.91798637,46.0,39.91798637,31.0,24.91730294
508,47.01308,47.97103,61.0,53.12521871,47.0,39.12521871,57.0,49.1247327
509,42.17859,42.22337,52.0,44.3053194,49.0,41.3053194,51.0,43.30552477
510,35.31933,35.92878,42.0,35.77446234,50.0,43.77446234,NaN,NaN
511,17.81524,18.29943,27.0,20.5531931,29.0,22.5531931,NaN,NaN
512,35.67164,37.93397,48.0,41.17122292,59.0,52.17122292,NaN,NaN
513,45.01973,45.65203,54.0,45.80343182,58.0,49.80343182,51.0,42.80363736
514,43.47246,42.66725,52.0,44.67574105,48.0,40.67574105,49.0,41.67594617
515,21.17208,20.77225,29.0,22.66664343,23.0,16.66664343,NaN,NaN
516,20.93048,21.01842,31.0,24.67078193,33.0,26.67078193,30.0,23.67009921
517,47.9583,48.73435,55.0,47.97576031,57.0,49.97576031,NaN,NaN
518,45.28086,46.2165,50.0,42.01612626,64.0,56.01612626,NaN,NaN
519,43.98733,43.72222,52.0,43.89383245,48.0,39.89383245,54.0,45.89403999
520,18.08691,17.93172,23.0,16.73349999,34.0,27.73349999,NaN,NaN
521,47.06292,47.43039,52.0,45.4896954,43.0,36.4896954,56.0,49.48925122
522,18.41331,17.6741,25.0,18.4628481,33.0,26.4628481,NaN,NaN
523,42.07465,43.74435,52.0,44.06528981,46.0,38.06528981,53.0,45.06550705
524,39.83608,41.18814,54.0,45.95449286,50.0,41.95449286,51.0,42.95449286
525,34.64057,35.81985,45.0,37.44640214,40.0,32.44640214,45.0,37.44640214
526,42.12386,43.34181,58.0,51.47347593,53.0,46.47347593,50.0,43.47303871
527,28.98097,29.9572,34.0,28.30945852,28.0,22.30945852,31.0,25.30877753
528,34.50793,34.2827,44.0,37.28836404,55.0,48.28836404,41.0,34.28791846
529,43.85708,43.99823,50.0,42.88446434,50.0,42.88446434,52.0,44.88446434
530,38.78913,38.12911,46.0,38.7385465,54.0,46.7385465,NaN,NaN
531,21.09078,21.16974,31.0,23.58372703,24.0,16.58372703,NaN,NaN
532,17.84634,18.34081,27.0,20.79304423,33.0,26.79304423,NaN,NaN
533,46.32464,45.8144,52.0,43.94843747,47.0,38.94843747,53.0,44.94865702
534,45.93946,45.82984,55.0,46.77932691,54.0,45.77932691,54.0,45.77953228
535,46.91986,45.13727,53.0,45.12392022,49.0,41.12392022,NaN,NaN
536,46.58226,46.77375,54.0,46.55085693,50.0,42.55085693,NaN,NaN
537,44.65507,44.59081,48.0,40.11502979,48.0,40.11502979,50.0,42.11524205
538,19.55032,19.72986,28.0,21.01385749,34.0,27.01385749,29.0,22.01317383
539,41.21104,41.11172,50.0,41.5609331,54.0,45.5609331,49.0,40.56115339
540,38.58405,38.43389,43.0,34.8999941,38.0,29.8999941,46.0,37.8999941
541,40.14267,41.4468,50.0,44.10316758,47.0,41.10316758,44.0,38.10270069
542,30.49391,39.36491,46.0,38.69415284,34.0,26.69415284,37.0,29.69346814
543,44.20204,43.72182,50.0,44.07674565,52.0,46.07674565,49.0,43.07606906
544,46.44902,46.14701,51.0,44.75735022,39.0,32.75735022,51.0,44.75690941
545,41.73477,41.65005,51.0,43.25361598,48.0,40.25361598,NaN,NaN
546,42.18063,42.82006,51.0,42.86607924,53.0,44.86607924,50.0,41.86607924
547,27.64873,28.58397,32.0,25.36900154,47.0,40.36900154,34.0,27.36854441
548,45.36715,44.98837,52.0,44.04420372,48.0,40.04420372,55.0,47.04420372
549,17.61108,18.21461,23.0,16.92782701,31.0,24.92782701,27.0,20.92714372
550,40.28002,40.27886,47.0,40.89803163,70.0,63.89803163,NaN,NaN
551,42.49354,43.2337,50.0,42.75233022,55.0,47.75233022,NaN,NaN
552,48.61145,47.64375,57.0,49.92589473,47.0,39.92589473,NaN,NaN
553,44.02744,43.26207,55.0,47.07732029,45.0,37.07732029,51.0,43.07732029
554,22.17802,22.31683,25.0,19.02109261,34.0,28.02109261,28.0,22.02109261
555,46.48802,46.56345,53.0,45.21500713,52.0,44.21500713,55.0,47.21454272
556,34.3992,36.21021,43.0,36.01013853,51.0,44.01013853,38.0,31.00945407
557,45.70825,43.89536,51.0,43.08172678,53.0,45.08172678,52.0,44.08172678
558,46.66911,46.28152,52.0,44.69278111,66.0,58.69278111,53.0,45.69278111
559,49.7659,48.04388,56.0,49.32452019,73.0,66.32452019,58.0,51.32452019
560,40.7261,40.62113,46.0,38.29433279,32.0,24.29433279,49.0,41.29433279
561,47.06869,45.44523,54.0,45.60659234,44.0,35.60659234,53.0,44.60680805
562,16.23735,16.59913,18.0,10.86281366,21.0,13.86281366,24.0,16.86281366
563,26.76118,24.76142,32.0,25.86002103,33.0,26.86002103,34.0,27.85956218
564,34.36647,32.30891,40.0,33.53700463,67.0,60.53700463,33.0,26.53722159
565,44.49192,44.32485,53.0,45.49436848,49.0,41.49436848,NaN,NaN
566,45.66227,46.08322,56.0,48.92274647,53.0,45.92274647,55.0,47.92227554
567,44.51332,43.88277,49.0,41.37385039,47.0,39.37385039,51.0,43.37385039
568,47.37452,47.21753,60.0,53.04017042,52.0,45.04017042,NaN,NaN
569,31.64579,32.33134,42.0,35.4278406,45.0,38.4278406,42.0,35.42715829
570,48.46401,47.28392,52.0,45.99583595,48.0,41.99583595,58.0,51.9951577
571,48.17927,46.76085,52.0,44.23982343,49.0,41.23982343,53.0,45.24002409
572,23.34676,22.9884,36.0,28.52001518,39.0,31.52001518,31.0,23.52022691
573,44.99005,44.78852,53.0,44.98678806,51.0,42.98678806,52.0,43.98631823
574,19.18217,19.1324,26.0,18.67608912,26.0,18.67608912,26.0,18.67628693
575,NaN,NaN,23.0,17.30768306,44.0,38.30768306,27.0,21.30700151
576,44.4726,44.92019,51.0,43.25232261,52.0,44.25232261,54.0,46.25163786
577,45.66055,45.71585,53.0,45.90121643,56.0,48.90121643,NaN,NaN
578,22.18246,23.06529,34.0,28.14241268,42.0,36.14241268,NaN,NaN
579,48.40195,49.305,59.0,52.16070525,70.0,63.16070525,57.0,50.16025673
580,18.1793,15.0766,18.0,12.27366915,38.0,32.27366915,27.0,21.27298626
581,49.26046,50.13124,60.0,53.50932397,65.0,58.50932397,57.0,50.50864965
582,46.60717,46.21992,54.0,47.4422959,72.0,65.4422959,57.0,50.44252445
583,44.32008,44.15625,49.0,41.62587919,51.0,43.62587919,NaN,NaN
584,46.18283,48.32881,48.0,41.40385597,82.0,75.40385597,NaN,NaN
585,29.51597,30.12568,36.0,29.56638817,48.0,41.56638817,NaN,NaN
586,27.9777,27.86337,37.0,31.12580542,38.0,32.12580542,33.0,27.12580542
587,30.43641,30.90286,42.0,35.55886835,40.0,33.55886835,41.0,34.55843273
588,43.94862,42.59518,51.0,43.9633996,52.0,44.9633996,NaN,NaN
589,41.83712,42.3269,54.0,46.07717358,51.0,43.07717358,NaN,NaN
590,28.26934,28.86357,39.0,32.91786468,46.0,39.91786468,NaN,NaN
591,NaN,16.14399,26.0,20.07734276,NaN,NaN,27.0,21.07666184
592,22.06195,21.87679,35.0,28.58891842,30.0,23.58891842,NaN,NaN
593,42.78599,44.59333,51.0,44.50300201,62.0,55.50300201,50.0,43.50254458
594,NaN,NaN,23.0,17.36529761,41.0,35.36529761,29.0,23.36480966
595,43.46486,45.11392,54.0,47.35306072,68.0,61.35306072,NaN,NaN
596,28.41667,28.88527,33.0,26.87155882,44.0,37.87155882,NaN,NaN
597,30.07814,30.2287,38.0,31.8119187,55.0,48.8119187,NaN,NaN
598,30.06155,30.63095,41.0,34.06001629,39.0,32.06001629,NaN,NaN
599,41.97937,43.15115,50.0,43.68121342,63.0,56.68121342,49.0,42.68075208
600,21.5773,21.57887,28.0,21.43495367,65.0,58.43495367,NaN,NaN
601,47.08879,44.07636,60.0,52.06113694,77.0,69.06113694,54.0,46.06133543
602,45.77264,44.99796,52.0,43.77380917,53.0,44.77380917,52.0,43.77402951
603,35.19767,23.73785,27.0,20.4456347,32.0,25.4456347,33.0,26.44517446
604,47.1698,47.59086,56.0,48.82422645,58.0,50.82422645,NaN,NaN
605,49.5398,49.72575,58.0,51.48244721,83.0,76.48244721,55.0,48.48199414
606,42.30605,43.34708,49.0,41.11227925,47.0,39.11227925,50.0,42.11227925
607,43.90322,41.49504,49.0,41.43643036,39.0,31.43643036,49.0,41.43663535
608,49.01342,48.47264,58.0,51.52588669,64.0,57.52588669,NaN,NaN
609,21.21844,20.14844,28.0,22.16294133,42.0,36.16294133,28.0,22.16247367
610,36.80415,38.37983,41.0,34.68251549,56.0,49.68251549,NaN,NaN
611,39.91354,41.74611,49.0,40.52182779,53.0,44.52182779,50.0,41.52204221
612,29.95995,29.96186,41.0,34.58307053,37.0,30.58307053,39.0,32.5826357
613,42.76857,41.32463,51.0,42.73796758,52.0,43.73796758,50.0,41.7381875
614,44.92502,45.16049,51.0,44.02955114,51.0,44.02955114,NaN,NaN
615,46.22632,43.43642,54.0,47.45285048,85.0,78.45285048,51.0,44.45239865
616,21.52479,21.12642,29.0,22.65989205,30.0,23.65989205,NaN,NaN
617,45.14561,45.42732,53.0,45.06679093,56.0,48.06679093,52.0,44.06700829
618,35.69707,35.93029,42.0,36.08358585,52.0,46.08358585,39.0,33.08290542
619,8.739802,9.693222,17.0,9.6041553,21.0,13.6041553,18.0,10.6034724
620,26.52621,26.90358,39.0,33.16169955,33.0,27.16169955,35.0,29.16102166
621,43.92545,43.33437,47.0,39.16053451,45.0,37.16053451,NaN,NaN
622,32.65395,29.37953,26.0,19.94934211,31.0,24.94934211,23.0,16.94888755
623,37.56509,37.86965,48.0,40.73788802,43.0,35.73788802,NaN,NaN
624,38.63121,36.65857,45.0,38.22909252,49.0,42.22909252,NaN,NaN
625,24.74426,24.85943,33.0,26.07822671,38.0,31.07822671,NaN,NaN
626,34.18871,32.20565,33.0,26.84888236,36.0,29.84888236,40.0,33.84820453
627,46.54753,46.47371,53.0,46.67286399,53.0,46.67286399,54.0,47.67308933
628,30.60807,31.34219,40.0,33.64960288,39.0,32.64960288,NaN,NaN
629,29.29348,29.67159,41.0,33.54514346,44.0,36.54514346,NaN,NaN
630,47.81421,45.39621,52.0,45.49297663,55.0,48.49297663,NaN,NaN
631,20.87563,21.88342,30.0,22.57279545,26.0,18.57279545,30.0,22.57210937
632,39.17286,41.36159,53.0,47.03933898,43.0,37.03933898,46.0,40.03865972
633,38.2336,38.4108,43.0,35.97333417,42.0,34.97333417,46.0,38.97333417
634,26.54821,25.81598,33.0,25.83374313,33.0,25.83374313,35.0,27.83396064
635,37.49878,38.39612,48.0,39.7173407,43.0,34.7173407,NaN,NaN
636,25.16117,25.81324,36.0,29.58796001,48.0,41.58796001,NaN,NaN
637,45.74597,46.03886,52.0,45.39800623,61.0,54.39800623,NaN,NaN
638,45.78788,47.15769,55.0,47.46973613,55.0,47.46973613,58.0,50.46904985
639,37.04955,37.30502,40.0,33.43290328,49.0,42.43290328,NaN,NaN
640,33.87095,33.77635,42.0,35.57099385,53.0,46.57099385,43.0,36.57055665
641,16.98265,17.08235,25.0,18.01088192,24.0,17.01088192,NaN,NaN
642,53.51662,51.53238,59.0,52.62582017,65.0,58.62582017,58.0,51.62514494
643,22.6623,22.72654,30.0,23.97926588,43.0,36.97926588,NaN,NaN
644,47.07741,45.67708,54.0,46.10063391,48.0,40.10063391,54.0,46.10085348
645,43.8411,43.32409,51.0,44.35267486,58.0,51.35267486,NaN,NaN
646,17.72436,17.50474,25.0,17.93456339,30.0,22.93456339,NaN,NaN
647,39.60779,38.76271,45.0,37.98320641,39.0,31.98320641,45.0,37.98320641
648,32.90733,34.78526,43.0,36.28232553,59.0,52.28232553,43.0,36.28187787
