,tdx12_RioClaro,tdx30_RioClaro,srtm30_RioClaro,srtm30_wgs84_RioClaro,aster30_RioClaro,aster30_wgs84_RioClaro,aw3d30_RioClaro,aw3d30_wgs84_RioClaro
4599,797.7025,798.4995,808.0,803.29461187,811.0,806.29461187,807.0,802.29482716
4600,593.1732,595.1158,600.0,595.92155458,602.0,597.92155458,608.0,603.92174562
4601,492.9928,493.9309,501.0,497.25579738,506.0,502.25579738,505.0,501.25550084
4602,624.4156,623.6973,635.0,631.37742202,609.0,605.37742202,635.0,631.37742202
4603,551.1187,549.4584,557.0,553.64806155,553.0,549.64806155,561.0,557.64806155
4604,660.9158,660.9672,659.0,654.75862987,661.0,656.75862987,664.0,659.75882531
4605,542.6686,541.3402,553.0,549.32839828,552.0,548.32839828,554.0,550.32856776
4606,629.8309,629.604,643.0,638.67173358,634.0,629.67173358,642.0,637.67191836
4607,629.0278,630.3547,635.0,630.97843149,641.0,636.97843149,635.0,630.97862023
4608,634.1722,632.5845,642.0,637.1124524,641.0,636.1124524,643.0,638.11267726
4609,689.5588,689.7385,698.0,693.82910773,701.0,696.82910773,696.0,691.82879866
4610,611.3758,610.7293,622.0,618.22229816,602.0,598.22229816,619.0,615.22229816
4611,614.6749,614.5287,623.0,619.62316069,624.0,620.62316069,625.0,621.62316069
4612,694.5478,694.3667,707.0,703.49141175,697.0,693.49141175,704.0,700.49141175
4613,573.1672,572.9882,584.0,580.99621972,583.0,579.99621972,581.0,577.99621972
4614,577.5613,577.4583,587.0,583.18001369,596.0,592.18001369,588.0,584.17956679
4615,612.3741,612.0922,620.0,615.68002362,618.0,613.68002362,618.0,613.68002362
4616,846.0983,841.882,850.0,846.06320694,839.0,835.06320694,846.0,842.06340188
4617,691.4891,691.772,702.0,697.66002812,696.0,691.66002812,702.0,697.66021029
4618,769.2558,769.0024,776.0,771.49096297,781.0,776.49096297,775.0,770.49117238
4619,757.3774,755.9183,763.0,758.35219223,771.0,766.35219223,765.0,760.35239805
4620,562.5352,563.89,574.0,570.72588246,565.0,561.72588246,570.0,566.72588246
4621,551.4852,552.0963,561.0,557.71352437,540.0,536.71352437,555.0,551.71352437
4622,653.0307,645.0001,643.0,638.75664476,657.0,652.75664476,650.0,645.75684027
4623,495.313,493.7606,502.0,498.6086348,513.0,509.6086348,504.0,500.60908234
4624,838.6976,837.2284,843.0,838.77944007,844.0,839.77944007,846.0,841.77964795
4625,588.8898,589.3624,599.0,595.51297041,581.0,577.51297041,599.0,595.51297041
4626,715.738,717.2481,728.0,723.16258216,727.0,722.16258216,726.0,721.16280335
4627,616.265,614.6129,623.0,620.02364022,602.0,599.02364022,624.0,621.02364022
4628,594.6251,595.2664,603.0,598.74750173,600.0,595.74750173,604.0,599.74701431
4629,666.388,667.1047,674.0,670.4261308,672.0,668.4261308,675.0,671.42570629
4630,590.1207,589.3589,591.0,586.84622383,592.0,587.84622383,597.0,592.84622383
4631,545.6151,545.0975,553.0,549.72500327,544.0,540.72500327,555.0,551.72500327
4632,736.6048,736.8483,745.0,740.81998018,758.0,753.81998018,748.0,743.82018145
4633,576.6182,576.9666,584.0,579.71491702,581.0,576.71491702,584.0,579.71491702
4634,833.6189,834.426,844.0,839.46227608,842.0,837.46227608,844.0,839.46227608
4635,706.9374,705.4756,713.0,708.58333644,711.0,706.58333644,716.0,711.58283609
4636,656.0709,656.6811,663.0,658.62564463,654.0,649.62564463,665.0,660.62564463
4637,606.1442,606.4279,614.0,610.7346786,602.0,598.7346786,615.0,611.7346786
4638,674.1888,673.6115,680.0,675.94833519,670.0,665.94833519,682.0,677.94833519
4639,878.8881,877.4031,885.0,880.80021027,895.0,890.80021027,889.0,884.80041598
4640,663.5381,662.8116,673.0,668.92839855,677.0,672.92839855,673.0,668.92858769
4641,662.2633,662.8115,674.0,670.56466588,674.0,670.56466588,669.0,665.56511939
4642,584.5638,584.8176,594.0,590.88501582,571.0,567.88501582,595.0,591.88538517
4643,617.1871,617.5779,623.0,619.24849981,608.0,604.24849981,623.0,619.24805827
4644,471.9659,471.7979,479.0,475.93239636,484.0,480.93239636,482.0,478.93252006
4645,745.3715,745.4368,754.0,749.52748722,757.0,752.52748722,756.0,751.52769886
4646,672.1361,667.1797,676.0,671.85349776,671.0,666.85349776,682.0,677.85319762
